
Displacement^2
 ==================== 
Displacement^2,Unit,Category,Time,Set 1,TrackID,ID,
0,um^2,Spot,1,Untracked,1000000754,754,
0,um^2,Spot,1,Untracked,1000000757,757,
0,um^2,Spot,1,Untracked,1000000852,852,
0,um^2,Spot,1,Untracked,1000000853,853,
0,um^2,Spot,1,Untracked,1000000854,854,
0,um^2,Spot,1,Untracked,1000000855,855,
0,um^2,Spot,1,Untracked,1000000856,856,
0,um^2,Spot,1,Untracked,1000000872,872,
0,um^2,Spot,1,Untracked,1000000873,873,
0,um^2,Spot,1,Untracked,1000000874,874,
0,um^2,Spot,1,Untracked,1000000875,875,
0,um^2,Spot,1,Untracked,1000000876,876,
0,um^2,Spot,1,Untracked,1000000877,877,
0,um^2,Spot,1,Untracked,1000000878,878,
0,um^2,Spot,1,Untracked,1000000879,879,
0,um^2,Spot,1,Untracked,1000000880,880,
0,um^2,Spot,1,Untracked,1000000881,881,
0,um^2,Spot,1,Untracked,1000000884,884,
0,um^2,Spot,1,Untracked,1000000885,885,
0,um^2,Spot,1,Untracked,1000000887,887,
0,um^2,Spot,1,Untracked,1000000888,888,
0,um^2,Spot,1,Untracked,1000000889,889,
0,um^2,Spot,1,Untracked,1000000902,902,
0,um^2,Spot,1,Untracked,1000001026,1026,
0,um^2,Spot,1,Untracked,1000001027,1027,
0,um^2,Spot,1,Untracked,1000001028,1028,
0,um^2,Spot,1,Untracked,1000001029,1029,
0,um^2,Spot,1,Untracked,1000001030,1030,
0,um^2,Spot,1,Untracked,1000001031,1031,
0,um^2,Spot,1,Untracked,1000001032,1032,
0,um^2,Spot,1,Untracked,1000001033,1033,
0,um^2,Spot,1,Untracked,1000001034,1034,
0,um^2,Spot,1,Untracked,1000001035,1035,
0,um^2,Spot,1,Untracked,1000001036,1036,
0,um^2,Spot,1,Untracked,1000001037,1037,
0,um^2,Spot,1,Untracked,1000001038,1038,
0,um^2,Spot,1,Untracked,1000001039,1039,
0,um^2,Spot,1,Untracked,1000001042,1042,
0,um^2,Spot,1,Untracked,1000001043,1043,
0,um^2,Spot,1,Untracked,1000001044,1044,
0,um^2,Spot,1,Untracked,1000001045,1045,
0,um^2,Spot,1,Untracked,1000001046,1046,
0,um^2,Spot,1,Untracked,1000001048,1048,
0,um^2,Spot,1,Untracked,1000001049,1049,
0,um^2,Spot,1,Untracked,1000001050,1050,
0,um^2,Spot,1,Untracked,1000001051,1051,
0,um^2,Spot,1,Untracked,1000001052,1052,
0,um^2,Spot,1,Untracked,1000001053,1053,
0,um^2,Spot,1,Untracked,1000001059,1059,
0,um^2,Spot,1,Untracked,1000001063,1063,
0,um^2,Spot,1,Untracked,1000001065,1065,
0,um^2,Spot,1,Untracked,1000001068,1068,
