
Time
 ==================== 
Time,Unit,Category,Time,Set 1,TrackID,ID,
0,h,Spot,1,Untracked,1000000004,4,
0,h,Spot,1,Untracked,1000000005,5,
0,h,Spot,1,Untracked,1000000006,6,
0,h,Spot,1,Untracked,1000000007,7,
0,h,Spot,1,Untracked,1000000009,9,
0,h,Spot,1,Untracked,1000000011,11,
0,h,Spot,1,Untracked,1000000012,12,
0,h,Spot,1,Untracked,1000000013,13,
0,h,Spot,1,Untracked,1000000014,14,
0,h,Spot,1,Untracked,1000000016,16,
0,h,Spot,1,Untracked,1000000020,20,
0,h,Spot,1,Untracked,1000000021,21,
0,h,Spot,1,Untracked,1000000022,22,
0,h,Spot,1,Untracked,1000000027,27,
0,h,Spot,1,Untracked,1000000038,38,
0,h,Spot,1,Untracked,1000000039,39,
0,h,Spot,1,Untracked,1000000041,41,
0,h,Spot,1,Untracked,1000000042,42,
0,h,Spot,1,Untracked,1000000047,47,
0,h,Spot,1,Untracked,1000000051,51,
0,h,Spot,1,Untracked,1000000052,52,
0,h,Spot,1,Untracked,1000000053,53,
0,h,Spot,1,Untracked,1000000055,55,
0,h,Spot,1,Untracked,1000000056,56,
0,h,Spot,1,Untracked,1000000059,59,
0,h,Spot,1,Untracked,1000000061,61,
0,h,Spot,1,Untracked,1000000062,62,
0,h,Spot,1,Untracked,1000000064,64,
0,h,Spot,1,Untracked,1000000065,65,
0,h,Spot,1,Untracked,1000000066,66,
0,h,Spot,1,Untracked,1000000069,69,
0,h,Spot,1,Untracked,1000000070,70,
0,h,Spot,1,Untracked,1000000071,71,
0,h,Spot,1,Untracked,1000000074,74,
0,h,Spot,1,Untracked,1000000075,75,
0,h,Spot,1,Untracked,1000000077,77,
0,h,Spot,1,Untracked,1000000078,78,
0,h,Spot,1,Untracked,1000000079,79,
0,h,Spot,1,Untracked,1000000082,82,
0,h,Spot,1,Untracked,1000000102,102,
0,h,Spot,1,Untracked,1000000104,104,
0,h,Spot,1,Untracked,1000000116,116,
0,h,Spot,1,Untracked,1000000129,129,
0,h,Spot,1,Untracked,1000000130,130,
0,h,Spot,1,Untracked,1000000135,135,
0,h,Spot,1,Untracked,1000000139,139,
0,h,Spot,1,Untracked,1000000140,140,
0,h,Spot,1,Untracked,1000000145,145,
0,h,Spot,1,Untracked,1000000146,146,
0,h,Spot,1,Untracked,1000000153,153,
0,h,Spot,1,Untracked,1000000157,157,
0,h,Spot,1,Untracked,1000000224,224,
0,h,Spot,1,Untracked,1000000255,255,
0,h,Spot,1,Untracked,1000000263,263,
0,h,Spot,1,Tracked,1000007146,7146,
0,h,Spot,1,Tracked,1000007160,7160,
0,h,Spot,1,Tracked,1000007174,7174,
0,h,Spot,1,Tracked,1000007188,7188,
0,h,Spot,1,Tracked,1000007202,7202,
0,h,Spot,1,Tracked,1000007216,7216,
0,h,Spot,1,Tracked,1000007231,7231,
0,h,Spot,1,Tracked,1000007245,7245,
0,h,Spot,1,Tracked,1000007259,7259,
0,h,Spot,1,Tracked,1000007273,7273,
0,h,Spot,1,Tracked,1000007287,7287,
0,h,Spot,1,Tracked,1000007301,7301,
0,h,Spot,1,Tracked,1000007315,7315,
0,h,Spot,1,Tracked,1000007329,7329,
0,h,Spot,1,Tracked,1000007343,7343,
0,h,Spot,1,Tracked,1000007357,7357,
0,h,Spot,1,Tracked,1000007371,7371,
0,h,Spot,1,Tracked,1000007385,7385,
0,h,Spot,1,Tracked,1000007399,7399,
0,h,Spot,1,Tracked,1000007413,7413,
0,h,Spot,1,Tracked,1000007427,7427,
0,h,Spot,1,Tracked,1000007441,7441,
0,h,Spot,1,Tracked,1000007455,7455,
0,h,Spot,1,Tracked,1000007469,7469,
0,h,Spot,1,Tracked,1000007483,7483,
0,h,Spot,1,Tracked,1000007525,7525,
0,h,Spot,1,Tracked,1000007539,7539,
0,h,Spot,1,Tracked,1000007553,7553,
0,h,Spot,1,Tracked,1000007567,7567,
0,h,Spot,1,Tracked,1000007581,7581,
0,h,Spot,1,Tracked,1000007595,7595,
0,h,Spot,1,Tracked,1000007612,7612,
0,h,Spot,1,Tracked,1000007640,7640,
0,h,Spot,1,Tracked,1000007654,7654,
0,h,Spot,1,Tracked,1000007668,7668,
0,h,Spot,1,Tracked,1000007695,7695,
0,h,Spot,1,Tracked,1000007709,7709,
0,h,Spot,1,Tracked,1000007723,7723,
0,h,Spot,1,Tracked,1000007737,7737,
0,h,Spot,1,Tracked,1000007751,7751,
0,h,Spot,1,Tracked,1000007765,7765,
0,h,Spot,1,Tracked,1000007779,7779,
0,h,Spot,1,Tracked,1000007793,7793,
0.418227,h,Spot,2,Untracked,1000000004,7794,
0.418227,h,Spot,2,Untracked,1000000005,7795,
0.418227,h,Spot,2,Untracked,1000000006,7796,
0.418227,h,Spot,2,Untracked,1000000007,7797,
0.418227,h,Spot,2,Untracked,1000000009,7798,
0.418227,h,Spot,2,Untracked,1000000011,7799,
0.418227,h,Spot,2,Untracked,1000000012,7800,
0.418227,h,Spot,2,Untracked,1000000013,7801,
0.418227,h,Spot,2,Untracked,1000000014,7802,
0.418227,h,Spot,2,Untracked,1000000016,7803,
0.418227,h,Spot,2,Untracked,1000007804,7804,
0.418227,h,Spot,2,Untracked,1000007805,7805,
0.418227,h,Spot,2,Untracked,1000000022,7806,
0.418227,h,Spot,2,Untracked,1000000020,7807,
0.418227,h,Spot,2,Untracked,1000000021,7808,
0.418227,h,Spot,2,Untracked,1000007809,7809,
0.418227,h,Spot,2,Untracked,1000000027,7810,
0.418227,h,Spot,2,Untracked,1000000038,7811,
0.418227,h,Spot,2,Untracked,1000000041,7812,
0.418227,h,Spot,2,Untracked,1000000042,7813,
0.418227,h,Spot,2,Untracked,1000000039,7814,
0.418227,h,Spot,2,Untracked,1000000047,7815,
0.418227,h,Spot,2,Untracked,1000007816,7816,
0.418227,h,Spot,2,Untracked,1000000052,7817,
0.418227,h,Spot,2,Untracked,1000000053,7818,
0.418227,h,Spot,2,Untracked,1000000056,7819,
0.418227,h,Spot,2,Untracked,1000000055,7820,
0.418227,h,Spot,2,Untracked,1000000061,7821,
0.418227,h,Spot,2,Untracked,1000000059,7822,
0.418227,h,Spot,2,Untracked,1000000062,7823,
0.418227,h,Spot,2,Untracked,1000000129,7824,
0.418227,h,Spot,2,Untracked,1000000065,7825,
0.418227,h,Spot,2,Untracked,1000000066,7826,
0.418227,h,Spot,2,Untracked,1000000069,7827,
0.418227,h,Spot,2,Untracked,1000000070,7828,
0.418227,h,Spot,2,Untracked,1000000071,7829,
0.418227,h,Spot,2,Untracked,1000000078,7830,
0.418227,h,Spot,2,Untracked,1000000074,7831,
0.418227,h,Spot,2,Untracked,1000000075,7832,
0.418227,h,Spot,2,Untracked,1000000135,7833,
0.418227,h,Spot,2,Untracked,1000000077,7834,
0.418227,h,Spot,2,Untracked,1000000146,7835,
0.418227,h,Spot,2,Untracked,1000000079,7836,
0.418227,h,Spot,2,Untracked,1000000145,7837,
0.418227,h,Spot,2,Untracked,1000000051,7838,
0.418227,h,Spot,2,Untracked,1000000153,7839,
0.418227,h,Spot,2,Untracked,1000000082,7840,
0.418227,h,Spot,2,Untracked,1000000064,7841,
0.418227,h,Spot,2,Untracked,1000007842,7842,
0.418227,h,Spot,2,Untracked,1000000102,7843,
0.418227,h,Spot,2,Untracked,1000000104,7844,
0.418227,h,Spot,2,Untracked,1000007845,7845,
0.418227,h,Spot,2,Untracked,1000000116,7846,
0.418227,h,Spot,2,Untracked,1000000130,7847,
0.418227,h,Spot,2,Untracked,1000000140,7848,
0.418227,h,Spot,2,Untracked,1000000139,7849,
0.418227,h,Spot,2,Untracked,1000000157,7850,
0.418227,h,Spot,2,Untracked,1000000224,7851,
0.418227,h,Spot,2,Untracked,1000000255,7852,
0.418227,h,Spot,2,Untracked,1000000263,7853,
0.418227,h,Spot,2,Tracked,1000007146,7854,
0.418227,h,Spot,2,Tracked,1000007160,7855,
0.418227,h,Spot,2,Tracked,1000007174,7856,
0.418227,h,Spot,2,Tracked,1000007188,7857,
0.418227,h,Spot,2,Tracked,1000007202,7858,
0.418227,h,Spot,2,Tracked,1000007216,7859,
0.418227,h,Spot,2,Tracked,1000007231,7860,
0.418227,h,Spot,2,Tracked,1000007245,7861,
0.418227,h,Spot,2,Tracked,1000007259,7862,
0.418227,h,Spot,2,Tracked,1000007273,7863,
0.418227,h,Spot,2,Tracked,1000007287,7864,
0.418227,h,Spot,2,Tracked,1000007301,7865,
0.418227,h,Spot,2,Tracked,1000007315,7866,
0.418227,h,Spot,2,Tracked,1000007329,7867,
0.418227,h,Spot,2,Tracked,1000007343,7868,
0.418227,h,Spot,2,Tracked,1000007357,7869,
0.418227,h,Spot,2,Tracked,1000007371,7870,
0.418227,h,Spot,2,Tracked,1000007385,7871,
0.418227,h,Spot,2,Tracked,1000007399,7872,
0.418227,h,Spot,2,Tracked,1000007413,7873,
0.418227,h,Spot,2,Tracked,1000007427,7874,
0.418227,h,Spot,2,Tracked,1000007441,7875,
0.418227,h,Spot,2,Tracked,1000007455,7876,
0.418227,h,Spot,2,Tracked,1000007469,7877,
0.418227,h,Spot,2,Tracked,1000007483,7878,
0.418227,h,Spot,2,Tracked,1000007525,7879,
0.418227,h,Spot,2,Tracked,1000007539,7880,
0.418227,h,Spot,2,Tracked,1000007553,7881,
0.418227,h,Spot,2,Tracked,1000007567,7882,
0.418227,h,Spot,2,Tracked,1000007581,7883,
0.418227,h,Spot,2,Tracked,1000007595,7884,
0.418227,h,Spot,2,Tracked,1000007612,7885,
0.418227,h,Spot,2,Tracked,1000007640,7886,
0.418227,h,Spot,2,Tracked,1000007654,7887,
0.418227,h,Spot,2,Tracked,1000007668,7888,
0.418227,h,Spot,2,Tracked,1000007889,7889,
0.418227,h,Spot,2,Tracked,1000007695,7890,
0.418227,h,Spot,2,Tracked,1000007709,7891,
0.418227,h,Spot,2,Tracked,1000007723,7892,
0.418227,h,Spot,2,Tracked,1000007737,7893,
0.418227,h,Spot,2,Tracked,1000007751,7894,
0.418227,h,Spot,2,Tracked,1000007765,7895,
0.418227,h,Spot,2,Tracked,1000007779,7896,
0.418227,h,Spot,2,Tracked,1000007793,7897,
0.836453,h,Spot,3,Untracked,1000000004,7898,
0.836453,h,Spot,3,Untracked,1000000005,7899,
0.836453,h,Spot,3,Untracked,1000000006,7900,
0.836453,h,Spot,3,Untracked,1000000007,7901,
0.836453,h,Spot,3,Untracked,1000000038,7902,
0.836453,h,Spot,3,Untracked,1000000009,7903,
0.836453,h,Spot,3,Untracked,1000000011,7904,
0.836453,h,Spot,3,Untracked,1000000012,7905,
0.836453,h,Spot,3,Untracked,1000000013,7906,
0.836453,h,Spot,3,Untracked,1000000014,7907,
0.836453,h,Spot,3,Untracked,1000000016,7908,
0.836453,h,Spot,3,Untracked,1000007804,7909,
0.836453,h,Spot,3,Untracked,1000007805,7910,
0.836453,h,Spot,3,Untracked,1000000022,7911,
0.836453,h,Spot,3,Untracked,1000000020,7912,
0.836453,h,Spot,3,Untracked,1000000021,7913,
0.836453,h,Spot,3,Untracked,1000000027,7914,
0.836453,h,Spot,3,Untracked,1000007809,7915,
0.836453,h,Spot,3,Untracked,1000000039,7916,
0.836453,h,Spot,3,Untracked,1000000041,7917,
0.836453,h,Spot,3,Untracked,1000000047,7918,
