
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,Set 1,TrackID,ID,
151.008,,Spot,7,Image 1,1,Untrecked,1000000001,1,
142.167,,Spot,7,Image 1,1,Untrecked,1000000002,2,
217.654,,Spot,7,Image 1,1,Untrecked,1000000003,3,
121.062,,Spot,7,Image 1,1,,1000000004,4,
99.6978,,Spot,7,Image 1,1,Untrecked,1000000005,5,
98.888,,Spot,7,Image 1,1,Tracked,1000000006,6,
100.973,,Spot,7,Image 1,1,Tracked,1000000007,7,
113.914,,Spot,7,Image 1,1,Tracked,1000000008,8,
123.008,,Spot,7,Image 1,1,Tracked,1000000009,9,
148.152,,Spot,7,Image 1,1,Untrecked,1000000010,10,
148.073,,Spot,7,Image 1,1,Untrecked,1000000011,11,
99.0462,,Spot,7,Image 1,1,Untrecked,1000000012,12,
206.567,,Spot,7,Image 1,1,Untrecked,1000000013,13,
137.199,,Spot,7,Image 1,1,Untrecked,1000000016,16,
127.351,,Spot,7,Image 1,1,,1000000017,17,
156.117,,Spot,7,Image 1,1,,1000000018,18,
159.494,,Spot,7,Image 1,1,Untrecked,1000000019,19,
121.698,,Spot,7,Image 1,1,Untrecked,1000000021,21,
123.138,,Spot,7,Image 1,1,Untrecked,1000000022,22,
130.781,,Spot,7,Image 1,1,Untrecked,1000000023,23,
126.561,,Spot,7,Image 1,1,Untrecked,1000000024,24,
140.289,,Spot,7,Image 1,1,Untrecked,1000000025,25,
105.931,,Spot,7,Image 1,1,Tracked,1000000026,26,
143.447,,Spot,7,Image 1,1,Untrecked,1000000027,27,
106.659,,Spot,7,Image 1,1,Untrecked,1000000028,28,
159.127,,Spot,7,Image 1,1,Untrecked,1000000029,29,
115.891,,Spot,7,Image 1,1,Untrecked,1000000030,30,
124.583,,Spot,7,Image 1,1,Tracked,1000000034,34,
133.886,,Spot,7,Image 1,1,Untrecked,1000000035,35,
126.015,,Spot,7,Image 1,1,Untrecked,1000000036,36,
123.24,,Spot,7,Image 1,1,Untrecked,1000000037,37,
131.252,,Spot,7,Image 1,1,Untrecked,1000000038,38,
127.821,,Spot,7,Image 1,1,Tracked,1000000045,45,
108.857,,Spot,7,Image 1,1,Tracked,1000000046,46,
