
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,Set 1,TrackID,ID,
56.5771,,Spot,2,Image 1,1,,1000000003,3,
56.8511,,Spot,2,Image 1,1,Tracked,1000000005,5,
59.2189,,Spot,2,Image 1,1,Untracked,1000000010,10,
56.8261,,Spot,2,Image 1,1,Untracked,1000000011,11,
58.7143,,Spot,2,Image 1,1,Untracked,1000000012,12,
56.4963,,Spot,2,Image 1,1,Untracked,1000000013,13,
60.6868,,Spot,2,Image 1,1,Untracked,1000000014,14,
62.3591,,Spot,2,Image 1,1,Tracked,1000000016,16,
60.3722,,Spot,2,Image 1,1,Untracked,1000000018,18,
58.9846,,Spot,2,Image 1,1,Untracked,1000000020,20,
59.3398,,Spot,2,Image 1,1,Tracked,1000000021,21,
55.0341,,Spot,2,Image 1,1,Tracked,1000000022,22,
60.5578,,Spot,2,Image 1,1,Tracked,1000000023,23,
63.6031,,Spot,2,Image 1,1,Untracked,1000000024,24,
61.2568,,Spot,2,Image 1,1,Untracked,1000000026,26,
62.5359,,Spot,2,Image 1,1,Untracked,1000000027,27,
57.1065,,Spot,2,Image 1,1,Untracked,1000000028,28,
61.7548,,Spot,2,Image 1,1,Untracked,1000000029,29,
51.2771,,Spot,2,Image 1,1,Untracked,1000000030,30,
59.5752,,Spot,2,Image 1,1,Untracked,1000000031,31,
58.8453,,Spot,2,Image 1,1,Untracked,1000000033,33,
61.7689,,Spot,2,Image 1,1,Untracked,1000000034,34,
57.9044,,Spot,2,Image 1,1,Untracked,1000000037,37,
59.4717,,Spot,2,Image 1,1,Untracked,1000000038,38,
58.8015,,Spot,2,Image 1,1,Tracked,1000000041,41,
58.0749,,Spot,2,Image 1,1,Untracked,1000000042,42,
60.0116,,Spot,2,Image 1,1,Untracked,1000000044,44,
57.917,,Spot,2,Image 1,1,Tracked,1000000045,45,
56.8258,,Spot,2,Image 1,1,Tracked,1000000046,46,
57.1396,,Spot,2,Image 1,1,Untracked,1000000047,47,
