
Intensity Min Ch=8 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,Set 1,TrackID,ID,
17.9621,,Spot,8,Image 1,1,Untracked,1000000050,50,
9.61333,,Spot,8,Image 1,1,Untracked,1000000051,51,
0,,Spot,8,Image 1,1,Untracked,1000000053,53,
38.9393,,Spot,8,Image 1,1,Untracked,1000000092,92,
0,,Spot,8,Image 1,1,Untracked,1000000093,93,
13.5033,,Spot,8,Image 1,1,Untracked,1000000094,94,
0,,Spot,8,Image 1,1,Untracked,1000000095,95,
0,,Spot,8,Image 1,1,Untracked,1000000097,97,
63.8763,,Spot,8,Image 1,1,Untracked,1000000117,117,
24.8117,,Spot,8,Image 1,1,Untracked,1000000136,136,
62.8005,,Spot,8,Image 1,1,Untracked,1000000139,139,
49.0609,,Spot,8,Image 1,1,Untracked,1000000140,140,
36.7447,,Spot,8,Image 1,1,Untracked,1000000142,142,
32.7821,,Spot,8,Image 1,1,Untracked,1000000143,143,
35.8061,,Spot,8,Image 1,1,Untracked,1000000145,145,
18.2923,,Spot,8,Image 1,1,Untracked,1000000147,147,
13.0083,,Spot,8,Image 1,1,Untracked,1000000149,149,
22.8228,,Spot,8,Image 1,1,Untracked,1000000150,150,
53.0361,,Spot,8,Image 1,1,Untracked,1000000151,151,
23.8173,,Spot,8,Image 1,1,Untracked,1000000153,153,
38.7851,,Spot,8,Image 1,1,Untracked,1000000154,154,
28.8586,,Spot,8,Image 1,1,Untracked,1000000156,156,
38.9393,,Spot,8,Image 1,1,Untracked,1000000157,157,
23.17,,Spot,8,Image 1,1,Untracked,1000000159,159,
46.8598,,Spot,8,Image 1,1,Untracked,1000000160,160,
42.9157,,Spot,8,Image 1,1,Untracked,1000000161,161,
9.89536,,Spot,8,Image 1,1,Untracked,1000000162,162,
0,,Spot,8,Image 1,1,Untracked,1000000165,165,
40.0734,,Spot,8,Image 1,1,Untracked,1000000166,166,
20.9296,,Spot,8,Image 1,1,Untracked,1000000167,167,
22.9101,,Spot,8,Image 1,1,Untracked,1000000168,168,
0,,Spot,8,Image 1,1,Untracked,1000000169,169,
0,,Spot,8,Image 1,1,Untracked,1000000170,170,
46.8392,,Spot,8,Image 1,1,Untracked,1000000171,171,
0,,Spot,8,Image 1,1,Untracked,1000000172,172,
0.994374,,Spot,8,Image 1,1,Untracked,1000000173,173,
0,,Spot,8,Image 1,1,Untracked,1000000175,175,
0,,Spot,8,Image 1,1,Untracked,1000000176,176,
51.2938,,Spot,8,Image 1,1,Untracked,1000000178,178,
77.3116,,Spot,8,Image 1,1,Untracked,1000000188,188,
106.65,,Spot,8,Image 1,1,Untracked,1000000189,189,
83.0829,,Spot,8,Image 1,1,Untracked,1000000192,192,
90.3778,,Spot,8,Image 1,1,Untracked,1000000193,193,
61.237,,Spot,8,Image 1,1,Untracked,1000000197,197,
60.5637,,Spot,8,Image 1,1,Untracked,1000000198,198,
66.6074,,Spot,8,Image 1,1,Untracked,1000000216,216,
99.8725,,Spot,8,Image 1,1,Untracked,1000000232,232,
0,,Spot,8,Image 1,1,Untracked,1000000252,252,
14.0845,,Spot,8,Image 1,1,Untracked,1000000255,255,
0,,Spot,8,Image 1,1,Untracked,1000000257,257,
19.8396,,Spot,8,Image 1,1,Untracked,1000000258,258,
44.7001,,Spot,8,Image 1,1,Untracked,1000000261,261,
47.6834,,Spot,8,Image 1,1,Untracked,1000000262,262,
55.6742,,Spot,8,Image 1,1,Untracked,1000000263,263,
22.9091,,Spot,8,Image 1,1,Untracked,1000000265,265,
37.5363,,Spot,8,Image 1,1,Untracked,1000000269,269,
24.1185,,Spot,8,Image 1,1,Untracked,1000000271,271,
0.994374,,Spot,8,Image 1,1,Untracked,1000000272,272,
0,,Spot,8,Image 1,1,Untracked,1000000273,273,
35.6535,,Spot,8,Image 1,1,Untracked,1000000277,277,
0,,Spot,8,Image 1,1,Untracked,1000000278,278,
0,,Spot,8,Image 1,1,Untracked,1000000279,279,
0.994374,,Spot,8,Image 1,1,Untracked,1000000280,280,
40.5368,,Spot,8,Image 1,1,Untracked,1000000281,281,
57.6622,,Spot,8,Image 1,1,Untracked,1000000285,285,
12.576,,Spot,8,Image 1,1,Untracked,1000000287,287,
0,,Spot,8,Image 1,1,Untracked,1000000288,288,
24.8117,,Spot,8,Image 1,1,Untracked,1000000289,289,
5.91768,,Spot,8,Image 1,1,Untracked,1000000291,291,
16.8563,,Spot,8,Image 1,1,Untracked,1000000292,292,
0,,Spot,8,Image 1,1,Untracked,1000000293,293,
0,,Spot,8,Image 1,1,Untracked,1000000296,296,
0.994374,,Spot,8,Image 1,1,Untracked,1000000297,297,
57.6276,,Spot,8,Image 1,1,Untracked,1000000298,298,
35.7503,,Spot,8,Image 1,1,Untracked,1000000300,300,
0,,Spot,8,Image 1,1,Untracked,1000000303,303,
23.8173,,Spot,8,Image 1,1,Untracked,1000000304,304,
0,,Spot,8,Image 1,1,Untracked,1000000307,307,
37.7391,,Spot,8,Image 1,1,Untracked,1000000309,309,
45.4308,,Spot,8,Image 1,1,Untracked,1000000310,310,
55.9574,,Spot,8,Image 1,1,Untracked,1000000314,314,
9.89536,,Spot,8,Image 1,1,Untracked,1000000323,323,
0,,Spot,8,Image 1,1,Untracked,1000000324,324,
47.6834,,Spot,8,Image 1,1,Untracked,1000000330,330,
0,,Spot,8,Image 1,1,Untracked,1000000332,332,
0,,Spot,8,Image 1,1,Untracked,1000000334,334,
104.484,,Spot,8,Image 1,1,Untracked,1000000339,339,
103.648,,Spot,8,Image 1,1,Untracked,1000000343,343,
75.0078,,Spot,8,Image 1,1,Untracked,1000000352,352,
78.2234,,Spot,8,Image 1,1,Untracked,1000000360,360,
1.95124,,Spot,8,Image 1,1,Untracked,1000000398,398,
5.91768,,Spot,8,Image 1,1,Untracked,1000000406,406,
6.24399,,Spot,8,Image 1,1,Untracked,1000000409,409,
8.90094,,Spot,8,Image 1,1,Untracked,1000000422,422,
0,,Spot,8,Image 1,1,Untracked,1000000424,424,
0,,Spot,8,Image 1,1,Untracked,1000000430,430,
0,,Spot,8,Image 1,1,Untracked,1000000433,433,
71.9298,,Spot,8,Image 1,1,Untracked,1000000447,447,
63.6728,,Spot,8,Image 1,1,Untracked,1000000448,448,
54.5732,,Spot,8,Image 1,1,Untracked,1000000449,449,
93.411,,Spot,8,Image 1,1,Untracked,1000000452,452,
0,,Spot,8,Image 1,1,Untracked,1000000484,484,
13.873,,Spot,8,Image 1,1,Untracked,1000000488,488,
12.8786,,Spot,8,Image 1,1,Untracked,1000000524,524,
244.565,,Spot,8,Image 1,1,Tracked,1000003140,3140,
180.463,,Spot,8,Image 1,1,Tracked,1000003149,3149,
224.833,,Spot,8,Image 1,1,Tracked,1000003158,3158,
292.311,,Spot,8,Image 1,1,Tracked,1000003167,3167,
264.656,,Spot,8,Image 1,1,Tracked,1000003176,3176,
256.543,,Spot,8,Image 1,1,Tracked,1000003185,3185,
238.822,,Spot,8,Image 1,1,Tracked,1000003194,3194,
261.484,,Spot,8,Image 1,1,Tracked,1000003203,3203,
243.716,,Spot,8,Image 1,1,Tracked,1000003212,3212,
321.149,,Spot,8,Image 1,1,Tracked,1000003221,3221,
208.419,,Spot,8,Image 1,1,Tracked,1000003230,3230,
233.717,,Spot,8,Image 1,1,Tracked,1000003239,3239,
241.327,,Spot,8,Image 1,1,Tracked,1000003248,3248,
395.592,,Spot,8,Image 1,1,Tracked,1000003266,3266,
100.374,,Spot,8,Image 1,1,Tracked,1000003275,3275,
110.553,,Spot,8,Image 1,1,Tracked,1000003284,3284,
86.5509,,Spot,8,Image 1,1,Tracked,1000003293,3293,
71.0277,,Spot,8,Image 1,1,Tracked,1000003302,3302,
188.312,,Spot,8,Image 1,1,Untracked,1000003311,3311,
117.388,,Spot,8,Image 1,1,Tracked,1000004300,4300,
170.44,,Spot,8,Image 1,1,Tracked,1000004309,4309,
122.076,,Spot,8,Image 1,1,Tracked,1000004318,4318,
135.008,,Spot,8,Image 1,1,Tracked,1000004327,4327,
137.669,,Spot,8,Image 1,1,Tracked,1000004340,4340,
126.399,,Spot,8,Image 1,1,Tracked,1000004347,4347,
112.129,,Spot,8,Image 1,1,Tracked,1000004364,4364,
95.0133,,Spot,8,Image 1,1,Tracked,1000004373,4373,
109.005,,Spot,8,Image 1,1,Tracked,1000004382,4382,
95.1442,,Spot,8,Image 1,1,Tracked,1000004391,4391,
122.599,,Spot,8,Image 1,1,Tracked,1000004400,4400,
160.172,,Spot,8,Image 1,1,Tracked,1000004409,4409,
138.061,,Spot,8,Image 1,1,Tracked,1000004418,4418,
146.468,,Spot,8,Image 1,1,Tracked,1000004427,4427,
152.494,,Spot,8,Image 1,1,Tracked,1000004436,4436,
122.031,,Spot,8,Image 1,1,Tracked,1000004445,4445,
138.317,,Spot,8,Image 1,1,Tracked,1000004454,4454,
107.566,,Spot,8,Image 1,1,Tracked,1000004462,4462,
104.179,,Spot,8,Image 1,1,Tracked,1000004471,4471,
127.519,,Spot,8,Image 1,1,Tracked,1000004487,4487,
143.65,,Spot,8,Image 1,1,Tracked,1000004496,4496,
121.671,,Spot,8,Image 1,1,Tracked,1000004505,4505,
113.377,,Spot,8,Image 1,1,Tracked,1000004514,4514,
109.005,,Spot,8,Image 1,1,Tracked,1000004523,4523,
84.5919,,Spot,8,Image 1,1,Tracked,1000004532,4532,
109.484,,Spot,8,Image 1,1,Tracked,1000004541,4541,
107.323,,Spot,8,Image 1,1,Tracked,1000004550,4550,
