
Time
 ==================== 
Time,Unit,Category,Time,Set 1,TrackID,ID,
0,h,Spot,1,Tracked,1000000000,0,
0,h,Spot,1,Tracked,1000000013,13,
0,h,Spot,1,Tracked,1000000026,26,
0,h,Spot,1,Tracked,1000000039,39,
0,h,Spot,1,Tracked,1000000052,52,
0,h,Spot,1,Tracked,1000000066,66,
0,h,Spot,1,Tracked,1000000080,80,
0,h,Spot,1,Tracked,1000000094,94,
0,h,Spot,1,Tracked,1000000108,108,
0,h,Spot,1,Tracked,1000000122,122,
0,h,Spot,1,Tracked,1000000135,135,
0,h,Spot,1,Tracked,1000000148,148,
0,h,Spot,1,Tracked,1000000162,162,
0,h,Spot,1,Tracked,1000000176,176,
0,h,Spot,1,Tracked,1000000190,190,
0,h,Spot,1,Tracked,1000000203,203,
0,h,Spot,1,Tracked,1000000216,216,
0,h,Spot,1,Tracked,1000000230,230,
0,h,Spot,1,Tracked,1000000244,244,
0,h,Spot,1,Tracked,1000000259,259,
0,h,Spot,1,Tracked,1000000273,273,
0,h,Spot,1,Tracked,1000000287,287,
0,h,Spot,1,Tracked,1000000302,302,
0,h,Spot,1,Tracked,1000000314,314,
0,h,Spot,1,Tracked,1000000325,325,
0,h,Spot,1,Tracked,1000000338,338,
0,h,Spot,1,Tracked,1000000358,358,
0,h,Spot,1,Tracked,1000000371,371,
0,h,Spot,1,Tracked,1000000385,385,
0,h,Spot,1,Tracked,1000000400,400,
0,h,Spot,1,Tracked,1000000414,414,
0,h,Spot,1,Tracked,1000000428,428,
0,h,Spot,1,Tracked,1000000442,442,
0,h,Spot,1,Tracked,1000000479,479,
0,h,Spot,1,Tracked,1000000493,493,
0,h,Spot,1,Tracked,1000000507,507,
0,h,Spot,1,Tracked,1000000521,521,
0,h,Spot,1,Tracked,1000000535,535,
0,h,Spot,1,Tracked,1000000549,549,
0,h,Spot,1,Tracked,1000000563,563,
0,h,Spot,1,Tracked,1000000577,577,
0,h,Spot,1,Tracked,1000000590,590,
0,h,Spot,1,Tracked,1000000604,604,
0,h,Spot,1,Tracked,1000000618,618,
0,h,Spot,1,Tracked,1000000632,632,
0,h,Spot,1,Tracked,1000000646,646,
0,h,Spot,1,Tracked,1000000664,664,
0,h,Spot,1,Tracked,1000000678,678,
0,h,Spot,1,Tracked,1000000692,692,
0,h,Spot,1,Tracked,1000000701,701,
0,h,Spot,1,Tracked,1000000706,706,
0,h,Spot,1,Tracked,1000000724,724,
0,h,Spot,1,Tracked,1000000738,738,
0,h,Spot,1,Tracked,1000000752,752,
0,h,Spot,1,Tracked,1000000766,766,
0,h,Spot,1,Tracked,1000000780,780,
0,h,Spot,1,Tracked,1000000794,794,
0,h,Spot,1,Tracked,1000000808,808,
0,h,Spot,1,Tracked,1000000822,822,
0,h,Spot,1,Tracked,1000000827,827,
0,h,Spot,1,Tracked,1000000841,841,
0,h,Spot,1,Tracked,1000000869,869,
0,h,Spot,1,Tracked,1000000883,883,
0,h,Spot,1,Tracked,1000000897,897,
0,h,Spot,1,Tracked,1000000911,911,
0,h,Spot,1,Tracked,1000000925,925,
0,h,Spot,1,Tracked,1000000939,939,
0,h,Spot,1,Tracked,1000000953,953,
0,h,Spot,1,Tracked,1000000966,966,
0,h,Spot,1,Tracked,1000000980,980,
0,h,Spot,1,Tracked,1000000994,994,
0,h,Spot,1,Tracked,1000001004,1004,
0,h,Spot,1,Tracked,1000001018,1018,
0,h,Spot,1,Tracked,1000001031,1031,
0,h,Spot,1,Tracked,1000001045,1045,
