
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,Set 1,TrackID,ID,
0,um,Spot,1,Untracked,1000000004,4,
0,um,Spot,1,Untracked,1000000005,5,
0,um,Spot,1,Untracked,1000000006,6,
0,um,Spot,1,Untracked,1000000007,7,
0,um,Spot,1,Untracked,1000000009,9,
0,um,Spot,1,Untracked,1000000011,11,
0,um,Spot,1,Untracked,1000000012,12,
0,um,Spot,1,Untracked,1000000013,13,
0,um,Spot,1,Untracked,1000000014,14,
0,um,Spot,1,Untracked,1000000016,16,
0,um,Spot,1,Untracked,1000000020,20,
0,um,Spot,1,Untracked,1000000021,21,
0,um,Spot,1,Untracked,1000000022,22,
0,um,Spot,1,Untracked,1000000027,27,
0,um,Spot,1,Untracked,1000000038,38,
0,um,Spot,1,Untracked,1000000039,39,
0,um,Spot,1,Untracked,1000000041,41,
0,um,Spot,1,Untracked,1000000042,42,
0,um,Spot,1,Untracked,1000000047,47,
0,um,Spot,1,Untracked,1000000051,51,
0,um,Spot,1,Untracked,1000000052,52,
0,um,Spot,1,Untracked,1000000053,53,
0,um,Spot,1,Untracked,1000000055,55,
0,um,Spot,1,Untracked,1000000056,56,
0,um,Spot,1,Untracked,1000000059,59,
0,um,Spot,1,Untracked,1000000061,61,
0,um,Spot,1,Untracked,1000000062,62,
0,um,Spot,1,Untracked,1000000064,64,
0,um,Spot,1,Untracked,1000000065,65,
0,um,Spot,1,Untracked,1000000066,66,
0,um,Spot,1,Untracked,1000000069,69,
0,um,Spot,1,Untracked,1000000070,70,
0,um,Spot,1,Untracked,1000000071,71,
0,um,Spot,1,Untracked,1000000074,74,
0,um,Spot,1,Untracked,1000000075,75,
0,um,Spot,1,Untracked,1000000077,77,
0,um,Spot,1,Untracked,1000000078,78,
0,um,Spot,1,Untracked,1000000079,79,
0,um,Spot,1,Untracked,1000000082,82,
0,um,Spot,1,Untracked,1000000102,102,
0,um,Spot,1,Untracked,1000000104,104,
0,um,Spot,1,Untracked,1000000116,116,
0,um,Spot,1,Untracked,1000000129,129,
0,um,Spot,1,Untracked,1000000130,130,
0,um,Spot,1,Untracked,1000000135,135,
0,um,Spot,1,Untracked,1000000139,139,
0,um,Spot,1,Untracked,1000000140,140,
0,um,Spot,1,Untracked,1000000145,145,
0,um,Spot,1,Untracked,1000000146,146,
0,um,Spot,1,Untracked,1000000153,153,
0,um,Spot,1,Untracked,1000000157,157,
0,um,Spot,1,Untracked,1000000224,224,
0,um,Spot,1,Untracked,1000000255,255,
0,um,Spot,1,Untracked,1000000263,263,
0,um,Spot,1,Tracked,1000007146,7146,
0,um,Spot,1,Tracked,1000007160,7160,
0,um,Spot,1,Tracked,1000007174,7174,
0,um,Spot,1,Tracked,1000007188,7188,
0,um,Spot,1,Tracked,1000007202,7202,
0,um,Spot,1,Tracked,1000007216,7216,
0,um,Spot,1,Tracked,1000007231,7231,
0,um,Spot,1,Tracked,1000007245,7245,
0,um,Spot,1,Tracked,1000007259,7259,
0,um,Spot,1,Tracked,1000007273,7273,
0,um,Spot,1,Tracked,1000007287,7287,
0,um,Spot,1,Tracked,1000007301,7301,
0,um,Spot,1,Tracked,1000007315,7315,
0,um,Spot,1,Tracked,1000007329,7329,
0,um,Spot,1,Tracked,1000007343,7343,
0,um,Spot,1,Tracked,1000007357,7357,
0,um,Spot,1,Tracked,1000007371,7371,
0,um,Spot,1,Tracked,1000007385,7385,
0,um,Spot,1,Tracked,1000007399,7399,
0,um,Spot,1,Tracked,1000007413,7413,
0,um,Spot,1,Tracked,1000007427,7427,
0,um,Spot,1,Tracked,1000007441,7441,
0,um,Spot,1,Tracked,1000007455,7455,
0,um,Spot,1,Tracked,1000007469,7469,
0,um,Spot,1,Tracked,1000007483,7483,
0,um,Spot,1,Tracked,1000007525,7525,
0,um,Spot,1,Tracked,1000007539,7539,
0,um,Spot,1,Tracked,1000007553,7553,
0,um,Spot,1,Tracked,1000007567,7567,
0,um,Spot,1,Tracked,1000007581,7581,
0,um,Spot,1,Tracked,1000007595,7595,
0,um,Spot,1,Tracked,1000007612,7612,
0,um,Spot,1,Tracked,1000007640,7640,
0,um,Spot,1,Tracked,1000007654,7654,
0,um,Spot,1,Tracked,1000007668,7668,
0,um,Spot,1,Tracked,1000007695,7695,
0,um,Spot,1,Tracked,1000007709,7709,
0,um,Spot,1,Tracked,1000007723,7723,
0,um,Spot,1,Tracked,1000007737,7737,
0,um,Spot,1,Tracked,1000007751,7751,
0,um,Spot,1,Tracked,1000007765,7765,
0,um,Spot,1,Tracked,1000007779,7779,
0,um,Spot,1,Tracked,1000007793,7793,
3.40217,um,Spot,2,Untracked,1000000004,7794,
2.59598,um,Spot,2,Untracked,1000000005,7795,
4.40028,um,Spot,2,Untracked,1000000006,7796,
1.99316,um,Spot,2,Untracked,1000000007,7797,
8.96921,um,Spot,2,Untracked,1000000009,7798,
5.2271,um,Spot,2,Untracked,1000000011,7799,
2.39763,um,Spot,2,Untracked,1000000012,7800,
2.26511,um,Spot,2,Untracked,1000000013,7801,
7.42381,um,Spot,2,Untracked,1000000014,7802,
3.09956,um,Spot,2,Untracked,1000000016,7803,
0,um,Spot,2,Untracked,1000007804,7804,
0,um,Spot,2,Untracked,1000007805,7805,
6.28396,um,Spot,2,Untracked,1000000022,7806,
3.04488,um,Spot,2,Untracked,1000000020,7807,
3.462,um,Spot,2,Untracked,1000000021,7808,
0,um,Spot,2,Untracked,1000007809,7809,
14.8605,um,Spot,2,Untracked,1000000027,7810,
1.3663,um,Spot,2,Untracked,1000000038,7811,
1.16879,um,Spot,2,Untracked,1000000041,7812,
1.34152,um,Spot,2,Untracked,1000000042,7813,
2.37341,um,Spot,2,Untracked,1000000039,7814,
2.06324,um,Spot,2,Untracked,1000000047,7815,
0,um,Spot,2,Untracked,1000007816,7816,
2.79979,um,Spot,2,Untracked,1000000052,7817,
2.45005,um,Spot,2,Untracked,1000000053,7818,
2.10371,um,Spot,2,Untracked,1000000056,7819,
2.6611,um,Spot,2,Untracked,1000000055,7820,
1.36746,um,Spot,2,Untracked,1000000061,7821,
2.39316,um,Spot,2,Untracked,1000000059,7822,
2.90504,um,Spot,2,Untracked,1000000062,7823,
3.44443,um,Spot,2,Untracked,1000000129,7824,
2.99778,um,Spot,2,Untracked,1000000065,7825,
2.04152,um,Spot,2,Untracked,1000000066,7826,
1.80672,um,Spot,2,Untracked,1000000069,7827,
2.38772,um,Spot,2,Untracked,1000000070,7828,
2.78492,um,Spot,2,Untracked,1000000071,7829,
1.25527,um,Spot,2,Untracked,1000000078,7830,
4.17974,um,Spot,2,Untracked,1000000074,7831,
1.8009,um,Spot,2,Untracked,1000000075,7832,
1.59202,um,Spot,2,Untracked,1000000135,7833,
5.37119,um,Spot,2,Untracked,1000000077,7834,
22.7032,um,Spot,2,Untracked,1000000146,7835,
9.21818,um,Spot,2,Untracked,1000000079,7836,
1.13545,um,Spot,2,Untracked,1000000145,7837,
1.81432,um,Spot,2,Untracked,1000000051,7838,
3.86664,um,Spot,2,Untracked,1000000153,7839,
3.26795,um,Spot,2,Untracked,1000000082,7840,
1.94994,um,Spot,2,Untracked,1000000064,7841,
0,um,Spot,2,Untracked,1000007842,7842,
4.4554,um,Spot,2,Untracked,1000000102,7843,
3.38508,um,Spot,2,Untracked,1000000104,7844,
0,um,Spot,2,Untracked,1000007845,7845,
0.740476,um,Spot,2,Untracked,1000000116,7846,
