
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,Set 1,TrackID,ID,
166.853,,Spot,4,Image 1,1,Tracked,1000000048,48,
152.474,,Spot,4,Image 1,1,Tracked,1000000049,49,
161.836,,Spot,4,Image 1,1,Tracked,1000000051,51,
140.452,,Spot,4,Image 1,1,Tracked,1000000052,52,
129.034,,Spot,4,Image 1,1,Tracked,1000000053,53,
140.169,,Spot,4,Image 1,1,Tracked,1000000054,54,
254.646,,Spot,4,Image 1,1,Untrecked,1000000055,55,
244.436,,Spot,4,Image 1,1,Untrecked,1000000056,56,
265.693,,Spot,4,Image 1,1,Tracked,1000000057,57,
299.893,,Spot,4,Image 1,1,Untrecked,1000000058,58,
222.098,,Spot,4,Image 1,1,Untrecked,1000000060,60,
210.788,,Spot,4,Image 1,1,,1000000061,61,
251.895,,Spot,4,Image 1,1,Untrecked,1000000062,62,
229.718,,Spot,4,Image 1,1,Untrecked,1000000063,63,
225.542,,Spot,4,Image 1,1,Tracked,1000000064,64,
218.258,,Spot,4,Image 1,1,Untrecked,1000000065,65,
178.883,,Spot,4,Image 1,1,Untrecked,1000000066,66,
217.417,,Spot,4,Image 1,1,Untrecked,1000000068,68,
184.03,,Spot,4,Image 1,1,Untrecked,1000000069,69,
146.626,,Spot,4,Image 1,1,Tracked,1000000070,70,
156.407,,Spot,4,Image 1,1,Untrecked,1000000071,71,
163.836,,Spot,4,Image 1,1,Tracked,1000000073,73,
195.962,,Spot,4,Image 1,1,,1000000074,74,
169.87,,Spot,4,Image 1,1,Untrecked,1000000076,76,
153.684,,Spot,4,Image 1,1,Untrecked,1000000077,77,
158.852,,Spot,4,Image 1,1,,1000000078,78,
157.294,,Spot,4,Image 1,1,Untrecked,1000000079,79,
165.377,,Spot,4,Image 1,1,Untrecked,1000000080,80,
146.725,,Spot,4,Image 1,1,Tracked,1000000081,81,
148.811,,Spot,4,Image 1,1,Untrecked,1000000083,83,
188.319,,Spot,4,Image 1,1,Untrecked,1000000084,84,
184.818,,Spot,4,Image 1,1,Tracked,1000000088,88,
187.364,,Spot,4,Image 1,1,Tracked,1000000089,89,
220.279,,Spot,4,Image 1,1,Tracked,1000000090,90,
174.665,,Spot,4,Image 1,1,Tracked,1000000092,92,
189.417,,Spot,4,Image 1,1,Tracked,1000000094,94,
193.221,,Spot,4,Image 1,1,Tracked,1000000095,95,
165.422,,Spot,4,Image 1,1,Tracked,1000000096,96,
171.761,,Spot,4,Image 1,1,Tracked,1000000097,97,
320.615,,Spot,4,Image 1,1,Untrecked,1000000104,104,
296.278,,Spot,4,Image 1,1,Tracked,1000000105,105,
243.612,,Spot,4,Image 1,1,Untrecked,1000000108,108,
216.957,,Spot,4,Image 1,1,Untrecked,1000000111,111,
235.123,,Spot,4,Image 1,1,Untrecked,1000000112,112,
222.079,,Spot,4,Image 1,1,,1000000113,113,
242.238,,Spot,4,Image 1,1,Untrecked,1000000114,114,
250.192,,Spot,4,Image 1,1,Untrecked,1000000115,115,
155.058,,Spot,4,Image 1,1,Tracked,1000000116,116,
230.172,,Spot,4,Image 1,1,Untrecked,1000000117,117,
207.011,,Spot,4,Image 1,1,Untrecked,1000000118,118,
159.436,,Spot,4,Image 1,1,Untrecked,1000000120,120,
210.304,,Spot,4,Image 1,1,Untrecked,1000000121,121,
127.635,,Spot,4,Image 1,1,Untrecked,1000000124,124,
166.575,,Spot,4,Image 1,1,Untrecked,1000000125,125,
161.053,,Spot,4,Image 1,1,,1000000127,127,
207.445,,Spot,4,Image 1,1,Untrecked,1000000128,128,
195.648,,Spot,4,Image 1,1,Untrecked,1000000129,129,
192.118,,Spot,4,Image 1,1,Untrecked,1000000130,130,
199.83,,Spot,4,Image 1,1,,1000000133,133,
368.382,,Spot,4,Image 1,1,Untrecked,1000000136,136,
382.442,,Spot,4,Image 1,1,Untrecked,1000000137,137,
304.961,,Spot,4,Image 1,1,Untrecked,1000000138,138,
287.414,,Spot,4,Image 1,1,Untrecked,1000000140,140,
264.564,,Spot,4,Image 1,1,Untrecked,1000000141,141,
217.783,,Spot,4,Image 1,1,Untrecked,1000000143,143,
306.18,,Spot,4,Image 1,1,Untrecked,1000000144,144,
213.437,,Spot,4,Image 1,1,Untrecked,1000000145,145,
182.572,,Spot,4,Image 1,1,Untrecked,1000000146,146,
222.533,,Spot,4,Image 1,1,Untrecked,1000000147,147,
217.84,,Spot,4,Image 1,1,Untrecked,1000000148,148,
215.174,,Spot,4,Image 1,1,Untrecked,1000000149,149,
179.422,,Spot,4,Image 1,1,Untrecked,1000000150,150,
206.641,,Spot,4,Image 1,1,Untrecked,1000000151,151,
239.031,,Spot,4,Image 1,1,Untrecked,1000000159,159,
211.357,,Spot,4,Image 1,1,Untrecked,1000000160,160,
98.7072,,Spot,4,Image 1,1,Untrecked,1000000162,162,
96.2405,,Spot,4,Image 1,1,Tracked,1000000166,166,
118.843,,Spot,4,Image 1,1,Untrecked,1000000168,168,
106.679,,Spot,4,Image 1,1,Untrecked,1000000170,170,
118.966,,Spot,4,Image 1,1,Tracked,1000000178,178,
123.943,,Spot,4,Image 1,1,Tracked,1000000180,180,
124.828,,Spot,4,Image 1,1,Tracked,1000000181,181,
115.131,,Spot,4,Image 1,1,Tracked,1000000182,182,
111.492,,Spot,4,Image 1,1,Tracked,1000000183,183,
146.818,,Spot,4,Image 1,1,,1000000186,186,
140.596,,Spot,4,Image 1,1,Untrecked,1000000187,187,
146.756,,Spot,4,Image 1,1,Untrecked,1000000188,188,
173.869,,Spot,4,Image 1,1,Tracked,1000000189,189,
122.754,,Spot,4,Image 1,1,Untrecked,1000000190,190,
126.163,,Spot,4,Image 1,1,Untrecked,1000000191,191,
123.776,,Spot,4,Image 1,1,,1000000193,193,
112.687,,Spot,4,Image 1,1,Untrecked,1000000195,195,
107.705,,Spot,4,Image 1,1,Tracked,1000000196,196,
120.012,,Spot,4,Image 1,1,Untrecked,1000000197,197,
116.259,,Spot,4,Image 1,1,Untrecked,1000000198,198,
99.0532,,Spot,4,Image 1,1,Tracked,1000000199,199,
109.698,,Spot,4,Image 1,1,Untrecked,1000000201,201,
153.072,,Spot,4,Image 1,1,Tracked,1000000204,204,
109.708,,Spot,4,Image 1,1,Tracked,1000000208,208,
104.575,,Spot,4,Image 1,1,Tracked,1000000209,209,
142.068,,Spot,4,Image 1,1,Tracked,1000000210,210,
203.635,,Spot,4,Image 1,1,Untrecked,1000000212,212,
148,,Spot,4,Image 1,1,Untrecked,1000000213,213,
172.24,,Spot,4,Image 1,1,Untrecked,1000000215,215,
167.648,,Spot,4,Image 1,1,Untrecked,1000000216,216,
139.658,,Spot,4,Image 1,1,Untrecked,1000000218,218,
115.37,,Spot,4,Image 1,1,Untrecked,1000000221,221,
135.459,,Spot,4,Image 1,1,Untrecked,1000000222,222,
151.804,,Spot,4,Image 1,1,Untrecked,1000000223,223,
113.881,,Spot,4,Image 1,1,Untrecked,1000000224,224,
108.613,,Spot,4,Image 1,1,,1000000226,226,
135.113,,Spot,4,Image 1,1,Untrecked,1000000227,227,
151.736,,Spot,4,Image 1,1,Untrecked,1000000228,228,
98.6552,,Spot,4,Image 1,1,Untrecked,1000000229,229,
92.6115,,Spot,4,Image 1,1,Untrecked,1000000230,230,
115.079,,Spot,4,Image 1,1,Untrecked,1000000231,231,
107.654,,Spot,4,Image 1,1,Untrecked,1000000234,234,
132.287,,Spot,4,Image 1,1,,1000000235,235,
148.915,,Spot,4,Image 1,1,Untrecked,1000000240,240,
209.448,,Spot,4,Image 1,1,Untrecked,1000000241,241,
233.621,,Spot,4,Image 1,1,Untrecked,1000000242,242,
157.621,,Spot,4,Image 1,1,Untrecked,1000000243,243,
155.302,,Spot,4,Image 1,1,Untrecked,1000000244,244,
146.015,,Spot,4,Image 1,1,Untrecked,1000000245,245,
175.429,,Spot,4,Image 1,1,Untrecked,1000000246,246,
161.791,,Spot,4,Image 1,1,Untrecked,1000000247,247,
140.038,,Spot,4,Image 1,1,Untrecked,1000000249,249,
142.278,,Spot,4,Image 1,1,Untrecked,1000000252,252,
140.418,,Spot,4,Image 1,1,Untrecked,1000000253,253,
135.307,,Spot,4,Image 1,1,Untrecked,1000000255,255,
132.434,,Spot,4,Image 1,1,Untrecked,1000000256,256,
120.517,,Spot,4,Image 1,1,Untrecked,1000000257,257,
74.2863,,Spot,4,Image 1,1,Untrecked,1000000263,263,
84.1822,,Spot,4,Image 1,1,Tracked,1000000265,265,
84.2132,,Spot,4,Image 1,1,Tracked,1000000267,267,
98.1894,,Spot,4,Image 1,1,Untrecked,1000000268,268,
93.2662,,Spot,4,Image 1,1,Tracked,1000000271,271,
106.737,,Spot,4,Image 1,1,,1000000272,272,
92.1132,,Spot,4,Image 1,1,Untrecked,1000000273,273,
86.0342,,Spot,4,Image 1,1,Untrecked,1000000278,278,
109.343,,Spot,4,Image 1,1,Tracked,1000000292,292,
119.12,,Spot,4,Image 1,1,Untrecked,1000000295,295,
103.769,,Spot,4,Image 1,1,Untrecked,1000000298,298,
95.9887,,Spot,4,Image 1,1,Untrecked,1000000300,300,
98.9624,,Spot,4,Image 1,1,,1000000301,301,
104.389,,Spot,4,Image 1,1,Untrecked,1000000302,302,
96.8411,,Spot,4,Image 1,1,Untrecked,1000000303,303,
97.6457,,Spot,4,Image 1,1,Untrecked,1000000311,311,
127.63,,Spot,4,Image 1,1,Untrecked,1000000314,314,
107.145,,Spot,4,Image 1,1,Untrecked,1000000315,315,
106.176,,Spot,4,Image 1,1,Untrecked,1000000317,317,
106.718,,Spot,4,Image 1,1,Untrecked,1000000326,326,
95.0954,,Spot,4,Image 1,1,Untrecked,1000000327,327,
94.4475,,Spot,4,Image 1,1,Untrecked,1000000329,329,
97.3027,,Spot,4,Image 1,1,Untrecked,1000000330,330,
44.1667,,Spot,4,Image 1,1,Untrecked,1000000351,351,
80.3027,,Spot,4,Image 1,1,Untrecked,1000000359,359,
91.4047,,Spot,4,Image 1,1,Untrecked,1000000367,367,
174.186,,Spot,4,Image 1,1,,1000007062,7062,
70.5736,,Spot,4,Image 1,1,Tracked,1000007086,7086,
227.896,,Spot,4,Image 1,2,Tracked,1000000045,7087,
464.138,,Spot,4,Image 1,2,Untrecked,1000000005,7088,
247.212,,Spot,4,Image 1,2,Tracked,1000000006,7089,
355.883,,Spot,4,Image 1,2,Tracked,1000007090,7090,
286.231,,Spot,4,Image 1,2,Tracked,1000007091,7091,
286.403,,Spot,4,Image 1,2,Tracked,1000000007,7092,
271.209,,Spot,4,Image 1,2,Tracked,1000000088,7093,
335.123,,Spot,4,Image 1,2,Tracked,1000000008,7094,
272.83,,Spot,4,Image 1,2,Tracked,1000000089,7095,
349,,Spot,4,Image 1,2,Tracked,1000000009,7096,
821.324,,Spot,4,Image 1,2,Untrecked,1000000010,7097,
666.51,,Spot,4,Image 1,2,Untrecked,1000000011,7098,
636,,Spot,4,Image 1,2,Untrecked,1000000012,7099,
749.324,,Spot,4,Image 1,2,Untrecked,1000000016,7100,
825.652,,Spot,4,Image 1,2,Untrecked,1000000013,7101,
816.074,,Spot,4,Image 1,2,Untrecked,1000000025,7102,
653.438,,Spot,4,Image 1,2,,1000000018,7103,
413.598,,Spot,4,Image 1,2,Untrecked,1000000019,7104,
317.872,,Spot,4,Image 1,2,Untrecked,1000000028,7105,
579.359,,Spot,4,Image 1,2,Untrecked,1000000027,7106,
282.031,,Spot,4,Image 1,2,Untrecked,1000000030,7107,
146.214,,Spot,4,Image 1,2,Tracked,1000007108,7108,
140.019,,Spot,4,Image 1,2,,1000007109,7109,
183.827,,Spot,4,Image 1,2,Tracked,1000007110,7110,
233.935,,Spot,4,Image 1,2,Tracked,1000000034,7111,
167.564,,Spot,4,Image 1,2,Tracked,1000007112,7112,
293.911,,Spot,4,Image 1,2,Untrecked,1000000037,7113,
235.629,,Spot,4,Image 1,2,,1000007114,7114,
184.043,,Spot,4,Image 1,2,Untrecked,1000000038,7115,
250.448,,Spot,4,Image 1,2,Untrecked,1000000036,7116,
180.898,,Spot,4,Image 1,2,Untrecked,1000007117,7117,
247.912,,Spot,4,Image 1,2,Tracked,1000000047,7118,
276.408,,Spot,4,Image 1,2,Tracked,1000000049,7119,
271.665,,Spot,4,Image 1,2,Tracked,1000000048,7120,
286.249,,Spot,4,Image 1,2,Tracked,1000000046,7121,
194.637,,Spot,4,Image 1,2,Tracked,1000007122,7122,
251.626,,Spot,4,Image 1,2,Tracked,1000000051,7123,
230.364,,Spot,4,Image 1,2,Tracked,1000000052,7124,
220.575,,Spot,4,Image 1,2,Tracked,1000000054,7125,
190.515,,Spot,4,Image 1,2,Tracked,1000000178,7126,
214.642,,Spot,4,Image 1,2,Tracked,1000000053,7127,
469.94,,Spot,4,Image 1,2,Untrecked,1000000002,7128,
525.391,,Spot,4,Image 1,2,Untrecked,1000000001,7129,
502.946,,Spot,4,Image 1,2,Untrecked,1000000058,7130,
315.096,,Spot,4,Image 1,2,,1000000061,7131,
432.284,,Spot,4,Image 1,2,Untrecked,1000000055,7132,
422.038,,Spot,4,Image 1,2,Tracked,1000000057,7133,
630.482,,Spot,4,Image 1,2,,1000000004,7134,
352.663,,Spot,4,Image 1,2,Tracked,1000000064,7135,
432.659,,Spot,4,Image 1,2,Untrecked,1000000056,7136,
379.058,,Spot,4,Image 1,2,Untrecked,1000000063,7137,
417.222,,Spot,4,Image 1,2,Untrecked,1000007138,7138,
385.583,,Spot,4,Image 1,2,Untrecked,1000000062,7139,
326.98,,Spot,4,Image 1,2,Untrecked,1000000060,7140,
231.232,,Spot,4,Image 1,2,Tracked,1000007141,7141,
300.134,,Spot,4,Image 1,2,Untrecked,1000007142,7142,
253.673,,Spot,4,Image 1,2,Tracked,1000000070,7143,
354.421,,Spot,4,Image 1,2,Untrecked,1000000065,7144,
297.37,,Spot,4,Image 1,2,Untrecked,1000000066,7145,
243.632,,Spot,4,Image 1,2,Untrecked,1000000071,7146,
251.745,,Spot,4,Image 1,2,Tracked,1000000081,7147,
220.894,,Spot,4,Image 1,2,,1000007148,7148,
274.541,,Spot,4,Image 1,2,Tracked,1000000073,7149,
277.386,,Spot,4,Image 1,2,,1000000078,7150,
220.512,,Spot,4,Image 1,2,Tracked,1000007151,7151,
248.837,,Spot,4,Image 1,2,Untrecked,1000007152,7152,
323.27,,Spot,4,Image 1,2,Untrecked,1000007153,7153,
356.992,,Spot,4,Image 1,2,Untrecked,1000000068,7154,
276.149,,Spot,4,Image 1,2,Untrecked,1000000079,7155,
379.809,,Spot,4,Image 1,2,Untrecked,1000000003,7156,
312.824,,Spot,4,Image 1,2,Tracked,1000007157,7157,
391.019,,Spot,4,Image 1,2,Tracked,1000000090,7158,
223.488,,Spot,4,Image 1,2,Tracked,1000007159,7159,
212.312,,Spot,4,Image 1,2,Tracked,1000007160,7160,
276.155,,Spot,4,Image 1,2,Tracked,1000000092,7161,
336.921,,Spot,4,Image 1,2,Tracked,1000007162,7162,
274.701,,Spot,4,Image 1,2,Tracked,1000000094,7163,
279.186,,Spot,4,Image 1,2,Tracked,1000000097,7164,
280.113,,Spot,4,Image 1,2,Tracked,1000000095,7165,
235.358,,Spot,4,Image 1,2,Tracked,1000000096,7166,
206.337,,Spot,4,Image 1,2,Tracked,1000007167,7167,
175.023,,Spot,4,Image 1,2,Tracked,1000007168,7168,
265.926,,Spot,4,Image 1,2,Tracked,1000007169,7169,
563.934,,Spot,4,Image 1,2,Tracked,1000000026,7170,
484.748,,Spot,4,Image 1,2,,1000000017,7171,
290.881,,Spot,4,Image 1,2,Tracked,1000007172,7172,
307.754,,Spot,4,Image 1,2,Tracked,1000007173,7173,
420.506,,Spot,4,Image 1,2,Untrecked,1000000022,7174,
734.82,,Spot,4,Image 1,2,Untrecked,1000007175,7175,
499.218,,Spot,4,Image 1,2,Untrecked,1000000021,7176,
657.977,,Spot,4,Image 1,2,Untrecked,1000000108,7177,
461.792,,Spot,4,Image 1,2,Untrecked,1000000023,7178,
492.952,,Spot,4,Image 1,2,Untrecked,1000000024,7179,
549.873,,Spot,4,Image 1,2,Untrecked,1000000115,7180,
430.582,,Spot,4,Image 1,2,Untrecked,1000000104,7181,
410.93,,Spot,4,Image 1,2,Tracked,1000000105,7182,
293.492,,Spot,4,Image 1,2,Tracked,1000007183,7183,
418.581,,Spot,4,Image 1,2,Untrecked,1000007184,7184,
343.049,,Spot,4,Image 1,2,Untrecked,1000007185,7185,
259.647,,Spot,4,Image 1,2,Tracked,1000000116,7186,
323.331,,Spot,4,Image 1,2,,1000000113,7187,
449.642,,Spot,4,Image 1,2,Untrecked,1000000114,7188,
377.026,,Spot,4,Image 1,2,Untrecked,1000007189,7189,
382.996,,Spot,4,Image 1,2,Untrecked,1000000111,7190,
442.098,,Spot,4,Image 1,2,Untrecked,1000000117,7191,
374.694,,Spot,4,Image 1,2,Untrecked,1000000112,7192,
308.695,,Spot,4,Image 1,2,Untrecked,1000000118,7193,
518.49,,Spot,4,Image 1,2,Untrecked,1000000029,7194,
309.977,,Spot,4,Image 1,2,Untrecked,1000000120,7195,
431.981,,Spot,4,Image 1,2,Untrecked,1000007196,7196,
282.641,,Spot,4,Image 1,2,Untrecked,1000000125,7197,
230.805,,Spot,4,Image 1,2,Untrecked,1000000124,7198,
194.793,,Spot,4,Image 1,2,,1000000127,7199,
298.601,,Spot,4,Image 1,2,Untrecked,1000000130,7200,
223.916,,Spot,4,Image 1,2,Untrecked,1000007201,7201,
291.317,,Spot,4,Image 1,2,Untrecked,1000000128,7202,
294.556,,Spot,4,Image 1,2,Untrecked,1000000129,7203,
279.282,,Spot,4,Image 1,2,Untrecked,1000007204,7204,
249.683,,Spot,4,Image 1,2,Untrecked,1000007205,7205,
326.087,,Spot,4,Image 1,2,,1000000133,7206,
575.87,,Spot,4,Image 1,2,Untrecked,1000000136,7207,
633.39,,Spot,4,Image 1,2,Untrecked,1000000137,7208,
524.5,,Spot,4,Image 1,2,Untrecked,1000000138,7209,
319.417,,Spot,4,Image 1,2,Untrecked,1000007210,7210,
423.524,,Spot,4,Image 1,2,Untrecked,1000000140,7211,
335.415,,Spot,4,Image 1,2,Untrecked,1000000145,7212,
303.429,,Spot,4,Image 1,2,Untrecked,1000000143,7213,
442.446,,Spot,4,Image 1,2,Untrecked,1000000141,7214,
374.462,,Spot,4,Image 1,2,Untrecked,1000000148,7215,
486.118,,Spot,4,Image 1,2,Untrecked,1000000144,7216,
410.864,,Spot,4,Image 1,2,Untrecked,1000007217,7217,
370.633,,Spot,4,Image 1,2,Untrecked,1000007218,7218,
350.23,,Spot,4,Image 1,2,Untrecked,1000000147,7219,
272.435,,Spot,4,Image 1,2,Untrecked,1000000146,7220,
379.137,,Spot,4,Image 1,2,Untrecked,1000000159,7221,
357.967,,Spot,4,Image 1,2,Untrecked,1000000160,7222,
172.417,,Spot,4,Image 1,2,,1000007223,7223,
145.453,,Spot,4,Image 1,2,Untrecked,1000000162,7224,
147.524,,Spot,4,Image 1,2,Tracked,1000007225,7225,
141.212,,Spot,4,Image 1,2,Tracked,1000000166,7226,
177.777,,Spot,4,Image 1,2,,1000007227,7227,
192.163,,Spot,4,Image 1,2,Untrecked,1000007228,7228,
176.064,,Spot,4,Image 1,2,Untrecked,1000000168,7229,
146.023,,Spot,4,Image 1,2,Untrecked,1000007230,7230,
181.246,,Spot,4,Image 1,2,Untrecked,1000000170,7231,
163.575,,Spot,4,Image 1,2,Untrecked,1000007232,7232,
152.709,,Spot,4,Image 1,2,Untrecked,1000007233,7233,
194.694,,Spot,4,Image 1,2,Untrecked,1000007234,7234,
180.383,,Spot,4,Image 1,2,Untrecked,1000007235,7235,
152.727,,Spot,4,Image 1,2,Untrecked,1000007236,7236,
169.652,,Spot,4,Image 1,2,Tracked,1000007237,7237,
196,,Spot,4,Image 1,2,Tracked,1000000180,7238,
188.325,,Spot,4,Image 1,2,Tracked,1000000183,7239,
171.31,,Spot,4,Image 1,2,Tracked,1000000182,7240,
204.47,,Spot,4,Image 1,2,Tracked,1000000181,7241,
152.622,,Spot,4,Image 1,2,,1000007242,7242,
322.729,,Spot,4,Image 1,2,,1000000074,7243,
284.909,,Spot,4,Image 1,2,Untrecked,1000000076,7244,
230.217,,Spot,4,Image 1,2,Untrecked,1000000077,7245,
222.977,,Spot,4,Image 1,2,,1000000186,7246,
246.672,,Spot,4,Image 1,2,Untrecked,1000000083,7247,
325.184,,Spot,4,Image 1,2,Tracked,1000000189,7248,
232.032,,Spot,4,Image 1,2,Untrecked,1000000187,7249,
288.042,,Spot,4,Image 1,2,Untrecked,1000000084,7250,
268.962,,Spot,4,Image 1,2,Untrecked,1000000080,7251,
259.921,,Spot,4,Image 1,2,Untrecked,1000000188,7252,
201.658,,Spot,4,Image 1,2,Untrecked,1000000191,7253,
179.538,,Spot,4,Image 1,2,Untrecked,1000000190,7254,
167.504,,Spot,4,Image 1,2,,1000007255,7255,
193.235,,Spot,4,Image 1,2,,1000000193,7256,
221.398,,Spot,4,Image 1,2,Untrecked,1000000195,7257,
149.927,,Spot,4,Image 1,2,Tracked,1000000199,7258,
179.173,,Spot,4,Image 1,2,Tracked,1000000196,7259,
201.469,,Spot,4,Image 1,2,Untrecked,1000007260,7260,
168.117,,Spot,4,Image 1,2,Tracked,1000007261,7261,
181.132,,Spot,4,Image 1,2,Untrecked,1000000197,7262,
159.743,,Spot,4,Image 1,2,,1000007263,7263,
180.031,,Spot,4,Image 1,2,Untrecked,1000007264,7264,
201.902,,Spot,4,Image 1,2,Tracked,1000007265,7265,
240.064,,Spot,4,Image 1,2,Tracked,1000000204,7266,
166.184,,Spot,4,Image 1,2,Tracked,1000007267,7267,
192.534,,Spot,4,Image 1,2,Tracked,1000007268,7268,
177.641,,Spot,4,Image 1,2,Tracked,1000007269,7269,
166.236,,Spot,4,Image 1,2,Tracked,1000000208,7270,
163.327,,Spot,4,Image 1,2,Tracked,1000007271,7271,
155.792,,Spot,4,Image 1,2,Tracked,1000000209,7272,
376.077,,Spot,4,Image 1,2,Untrecked,1000007273,7273,
419.508,,Spot,4,Image 1,2,Untrecked,1000000213,7274,
274.581,,Spot,4,Image 1,2,Tracked,1000000210,7275,
416.128,,Spot,4,Image 1,2,Untrecked,1000007276,7276,
323.737,,Spot,4,Image 1,2,Untrecked,1000000121,7277,
251.856,,Spot,4,Image 1,2,Untrecked,1000007278,7278,
274.224,,Spot,4,Image 1,2,Untrecked,1000007279,7279,
308.751,,Spot,4,Image 1,2,Untrecked,1000000212,7280,
251.281,,Spot,4,Image 1,2,Untrecked,1000000216,7281,
215.553,,Spot,4,Image 1,2,Tracked,1000007282,7282,
246.156,,Spot,4,Image 1,2,Untrecked,1000000218,7283,
300.801,,Spot,4,Image 1,2,Untrecked,1000000215,7284,
204.414,,Spot,4,Image 1,2,Untrecked,1000000221,7285,
218.95,,Spot,4,Image 1,2,Untrecked,1000000222,7286,
220.459,,Spot,4,Image 1,2,,1000007287,7287,
234.671,,Spot,4,Image 1,2,Untrecked,1000000223,7288,
182.011,,Spot,4,Image 1,2,Untrecked,1000007289,7289,
191.885,,Spot,4,Image 1,2,Untrecked,1000000230,7290,
203.447,,Spot,4,Image 1,2,Untrecked,1000000228,7291,
258.357,,Spot,4,Image 1,2,Untrecked,1000007292,7292,
163.004,,Spot,4,Image 1,2,Untrecked,1000007293,7293,
137.961,,Spot,4,Image 1,2,Untrecked,1000000229,7294,
153.125,,Spot,4,Image 1,2,Untrecked,1000000231,7295,
224.223,,Spot,4,Image 1,2,,1000000235,7296,
183.234,,Spot,4,Image 1,2,Untrecked,1000000234,7297,
221.637,,Spot,4,Image 1,2,Untrecked,1000007298,7298,
205.519,,Spot,4,Image 1,2,Untrecked,1000007299,7299,
216.112,,Spot,4,Image 1,2,Untrecked,1000007300,7300,
188.58,,Spot,4,Image 1,2,Untrecked,1000007301,7301,
147.153,,Spot,4,Image 1,2,,1000007302,7302,
128.966,,Spot,4,Image 1,2,Untrecked,1000000311,7303,
154.578,,Spot,4,Image 1,2,Untrecked,1000007304,7304,
205.878,,Spot,4,Image 1,2,Untrecked,1000007305,7305,
376.981,,Spot,4,Image 1,2,Untrecked,1000000149,7306,
277.642,,Spot,4,Image 1,2,Untrecked,1000000150,7307,
306.883,,Spot,4,Image 1,2,Untrecked,1000000245,7308,
306.901,,Spot,4,Image 1,2,Untrecked,1000000244,7309,
334.391,,Spot,4,Image 1,2,Untrecked,1000000151,7310,
319.108,,Spot,4,Image 1,2,Untrecked,1000000246,7311,
317.261,,Spot,4,Image 1,2,Untrecked,1000007312,7312,
328.802,,Spot,4,Image 1,2,Untrecked,1000007313,7313,
314.875,,Spot,4,Image 1,2,Untrecked,1000000241,7314,
244.35,,Spot,4,Image 1,2,Untrecked,1000000240,7315,
243.944,,Spot,4,Image 1,2,Untrecked,1000000243,7316,
207.057,,Spot,4,Image 1,2,Untrecked,1000007317,7317,
385.706,,Spot,4,Image 1,2,Untrecked,1000000242,7318,
245.985,,Spot,4,Image 1,2,Untrecked,1000007319,7319,
255.984,,Spot,4,Image 1,2,Untrecked,1000000247,7320,
195.272,,Spot,4,Image 1,2,Untrecked,1000007321,7321,
225,,Spot,4,Image 1,2,Untrecked,1000000252,7322,
207.722,,Spot,4,Image 1,2,Untrecked,1000007323,7323,
279.218,,Spot,4,Image 1,2,Untrecked,1000000256,7324,
208.59,,Spot,4,Image 1,2,Untrecked,1000000255,7325,
211.408,,Spot,4,Image 1,2,Untrecked,1000000253,7326,
