
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,Set 1,TrackID,ID,
74.7385,,Spot,8,Image 1,1,Tracked,1000000070,70,
80.6955,,Spot,8,Image 1,1,Untrecked,1000000071,71,
56.3188,,Spot,8,Image 1,1,Tracked,1000000073,73,
13.7889,,Spot,8,Image 1,1,,1000000074,74,
30.8802,,Spot,8,Image 1,1,Untrecked,1000000076,76,
77.7802,,Spot,8,Image 1,1,Untrecked,1000000077,77,
65.9804,,Spot,8,Image 1,1,,1000000078,78,
83.7969,,Spot,8,Image 1,1,Untrecked,1000000079,79,
22.473,,Spot,8,Image 1,1,Untrecked,1000000080,80,
84.3244,,Spot,8,Image 1,1,Tracked,1000000081,81,
9.44387,,Spot,8,Image 1,1,Untrecked,1000000083,83,
0.0861265,,Spot,8,Image 1,1,Untrecked,1000000084,84,
181.604,,Spot,8,Image 1,1,Tracked,1000000088,88,
141.247,,Spot,8,Image 1,1,Tracked,1000000089,89,
113.098,,Spot,8,Image 1,1,Tracked,1000000090,90,
121.17,,Spot,8,Image 1,1,Tracked,1000000092,92,
88.0646,,Spot,8,Image 1,1,Tracked,1000000094,94,
81.0767,,Spot,8,Image 1,1,Tracked,1000000095,95,
88.3377,,Spot,8,Image 1,1,Tracked,1000000096,96,
118.084,,Spot,8,Image 1,1,Tracked,1000000097,97,
47.6688,,Spot,8,Image 1,1,Untrecked,1000000104,104,
45.1416,,Spot,8,Image 1,1,Tracked,1000000105,105,
3.19542,,Spot,8,Image 1,1,Untrecked,1000000108,108,
0,,Spot,8,Image 1,1,Untrecked,1000000111,111,
26.9939,,Spot,8,Image 1,1,Untrecked,1000000112,112,
62.7528,,Spot,8,Image 1,1,,1000000113,113,
3.21932,,Spot,8,Image 1,1,Untrecked,1000000114,114,
0,,Spot,8,Image 1,1,Untrecked,1000000115,115,
73.5178,,Spot,8,Image 1,1,Tracked,1000000116,116,
0,,Spot,8,Image 1,1,Untrecked,1000000117,117,
27.8582,,Spot,8,Image 1,1,Untrecked,1000000118,118,
0,,Spot,8,Image 1,1,Untrecked,1000000120,120,
0.792809,,Spot,8,Image 1,1,Untrecked,1000000121,121,
0,,Spot,8,Image 1,1,Untrecked,1000000124,124,
0,,Spot,8,Image 1,1,Untrecked,1000000125,125,
141.64,,Spot,8,Image 1,1,,1000000127,127,
93.5752,,Spot,8,Image 1,1,Untrecked,1000000128,128,
67.2118,,Spot,8,Image 1,1,Untrecked,1000000129,129,
112.157,,Spot,8,Image 1,1,Untrecked,1000000130,130,
51.7463,,Spot,8,Image 1,1,,1000000133,133,
36.5177,,Spot,8,Image 1,1,Untrecked,1000000136,136,
8.32625,,Spot,8,Image 1,1,Untrecked,1000000137,137,
0.0469444,,Spot,8,Image 1,1,Untrecked,1000000138,138,
17.2549,,Spot,8,Image 1,1,Untrecked,1000000140,140,
0,,Spot,8,Image 1,1,Untrecked,1000000141,141,
0.161585,,Spot,8,Image 1,1,Untrecked,1000000143,143,
0,,Spot,8,Image 1,1,Untrecked,1000000144,144,
2.15748,,Spot,8,Image 1,1,Untrecked,1000000145,145,
0.0150664,,Spot,8,Image 1,1,Untrecked,1000000146,146,
22.9296,,Spot,8,Image 1,1,Untrecked,1000000147,147,
0,,Spot,8,Image 1,1,Untrecked,1000000148,148,
0,,Spot,8,Image 1,1,Untrecked,1000000149,149,
0,,Spot,8,Image 1,1,Untrecked,1000000150,150,
1.29656,,Spot,8,Image 1,1,Untrecked,1000000151,151,
0,,Spot,8,Image 1,1,Untrecked,1000000159,159,
0,,Spot,8,Image 1,1,Untrecked,1000000160,160,
173.636,,Spot,8,Image 1,1,Untrecked,1000000162,162,
148.52,,Spot,8,Image 1,1,Tracked,1000000166,166,
166.578,,Spot,8,Image 1,1,Untrecked,1000000168,168,
100.89,,Spot,8,Image 1,1,Untrecked,1000000170,170,
111.053,,Spot,8,Image 1,1,Tracked,1000000178,178,
118.334,,Spot,8,Image 1,1,Tracked,1000000180,180,
94.9952,,Spot,8,Image 1,1,Tracked,1000000181,181,
134.362,,Spot,8,Image 1,1,Tracked,1000000182,182,
127.442,,Spot,8,Image 1,1,Tracked,1000000183,183,
96.5522,,Spot,8,Image 1,1,,1000000186,186,
28.57,,Spot,8,Image 1,1,Untrecked,1000000187,187,
19.3896,,Spot,8,Image 1,1,Untrecked,1000000188,188,
50.0968,,Spot,8,Image 1,1,Tracked,1000000189,189,
55.0988,,Spot,8,Image 1,1,Untrecked,1000000190,190,
78.266,,Spot,8,Image 1,1,Untrecked,1000000191,191,
69.0737,,Spot,8,Image 1,1,,1000000193,193,
43.6822,,Spot,8,Image 1,1,Untrecked,1000000195,195,
79.6573,,Spot,8,Image 1,1,Tracked,1000000196,196,
56.0317,,Spot,8,Image 1,1,Untrecked,1000000197,197,
4.59607,,Spot,8,Image 1,1,Untrecked,1000000198,198,
116.588,,Spot,8,Image 1,1,Tracked,1000000199,199,
0,,Spot,8,Image 1,1,Untrecked,1000000201,201,
117.518,,Spot,8,Image 1,1,Tracked,1000000204,204,
119.871,,Spot,8,Image 1,1,Tracked,1000000208,208,
104.392,,Spot,8,Image 1,1,Tracked,1000000209,209,
49.5834,,Spot,8,Image 1,1,Tracked,1000000210,210,
11.8988,,Spot,8,Image 1,1,Untrecked,1000000212,212,
0,,Spot,8,Image 1,1,Untrecked,1000000213,213,
5.78309,,Spot,8,Image 1,1,Untrecked,1000000215,215,
27.7362,,Spot,8,Image 1,1,Untrecked,1000000216,216,
0,,Spot,8,Image 1,1,Untrecked,1000000218,218,
0,,Spot,8,Image 1,1,Untrecked,1000000221,221,
16.1308,,Spot,8,Image 1,1,Untrecked,1000000222,222,
38.5919,,Spot,8,Image 1,1,Untrecked,1000000223,223,
0,,Spot,8,Image 1,1,Untrecked,1000000224,224,
19.631,,Spot,8,Image 1,1,,1000000226,226,
0,,Spot,8,Image 1,1,Untrecked,1000000227,227,
0,,Spot,8,Image 1,1,Untrecked,1000000228,228,
0,,Spot,8,Image 1,1,Untrecked,1000000229,229,
0,,Spot,8,Image 1,1,Untrecked,1000000230,230,
159.26,,Spot,8,Image 1,1,Untrecked,1000000231,231,
82.7957,,Spot,8,Image 1,1,Untrecked,1000000234,234,
120.185,,Spot,8,Image 1,1,,1000000235,235,
0,,Spot,8,Image 1,1,Untrecked,1000000240,240,
0,,Spot,8,Image 1,1,Untrecked,1000000241,241,
0.0932221,,Spot,8,Image 1,1,Untrecked,1000000242,242,
0,,Spot,8,Image 1,1,Untrecked,1000000243,243,
0,,Spot,8,Image 1,1,Untrecked,1000000244,244,
0,,Spot,8,Image 1,1,Untrecked,1000000245,245,
0,,Spot,8,Image 1,1,Untrecked,1000000246,246,
7.2831,,Spot,8,Image 1,1,Untrecked,1000000247,247,
0,,Spot,8,Image 1,1,Untrecked,1000000249,249,
27.0038,,Spot,8,Image 1,1,Untrecked,1000000252,252,
4.00018,,Spot,8,Image 1,1,Untrecked,1000000253,253,
38.8692,,Spot,8,Image 1,1,Untrecked,1000000255,255,
0,,Spot,8,Image 1,1,Untrecked,1000000256,256,
0,,Spot,8,Image 1,1,Untrecked,1000000257,257,
116.158,,Spot,8,Image 1,1,Untrecked,1000000263,263,
103.796,,Spot,8,Image 1,1,Tracked,1000000265,265,
98.807,,Spot,8,Image 1,1,Tracked,1000000267,267,
41.2033,,Spot,8,Image 1,1,Untrecked,1000000268,268,
79.4119,,Spot,8,Image 1,1,Tracked,1000000271,271,
20.0677,,Spot,8,Image 1,1,,1000000272,272,
0,,Spot,8,Image 1,1,Untrecked,1000000273,273,
56.1617,,Spot,8,Image 1,1,Untrecked,1000000278,278,
84.0297,,Spot,8,Image 1,1,Tracked,1000000292,292,
0,,Spot,8,Image 1,1,Untrecked,1000000295,295,
0,,Spot,8,Image 1,1,Untrecked,1000000298,298,
0,,Spot,8,Image 1,1,Untrecked,1000000300,300,
62.191,,Spot,8,Image 1,1,,1000000301,301,
38.7941,,Spot,8,Image 1,1,Untrecked,1000000302,302,
0,,Spot,8,Image 1,1,Untrecked,1000000303,303,
134.509,,Spot,8,Image 1,1,Untrecked,1000000311,311,
0,,Spot,8,Image 1,1,Untrecked,1000000314,314,
0,,Spot,8,Image 1,1,Untrecked,1000000315,315,
0,,Spot,8,Image 1,1,Untrecked,1000000317,317,
0,,Spot,8,Image 1,1,Untrecked,1000000326,326,
0,,Spot,8,Image 1,1,Untrecked,1000000327,327,
29.7409,,Spot,8,Image 1,1,Untrecked,1000000329,329,
0.0152395,,Spot,8,Image 1,1,Untrecked,1000000330,330,
102.973,,Spot,8,Image 1,1,Untrecked,1000000351,351,
0,,Spot,8,Image 1,1,Untrecked,1000000359,359,
48.4378,,Spot,8,Image 1,1,Untrecked,1000000367,367,
126.793,,Spot,8,Image 1,1,,1000007062,7062,
119.583,,Spot,8,Image 1,1,Tracked,1000007086,7086,
168.569,,Spot,8,Image 1,2,Tracked,1000000045,7087,
0,,Spot,8,Image 1,2,Untrecked,1000000005,7088,
217.183,,Spot,8,Image 1,2,Tracked,1000000006,7089,
145.479,,Spot,8,Image 1,2,Tracked,1000007090,7090,
138.792,,Spot,8,Image 1,2,Tracked,1000007091,7091,
199.615,,Spot,8,Image 1,2,Tracked,1000000007,7092,
178.595,,Spot,8,Image 1,2,Tracked,1000000088,7093,
122.013,,Spot,8,Image 1,2,Tracked,1000000008,7094,
137.256,,Spot,8,Image 1,2,Tracked,1000000089,7095,
101.622,,Spot,8,Image 1,2,Tracked,1000000009,7096,
0.460972,,Spot,8,Image 1,2,Untrecked,1000000010,7097,
25.6542,,Spot,8,Image 1,2,Untrecked,1000000011,7098,
0,,Spot,8,Image 1,2,Untrecked,1000000012,7099,
0,,Spot,8,Image 1,2,Untrecked,1000000016,7100,
4.5873,,Spot,8,Image 1,2,Untrecked,1000000013,7101,
0,,Spot,8,Image 1,2,Untrecked,1000000025,7102,
44.8996,,Spot,8,Image 1,2,,1000000018,7103,
49.9067,,Spot,8,Image 1,2,Untrecked,1000000019,7104,
0.0412757,,Spot,8,Image 1,2,Untrecked,1000000028,7105,
0,,Spot,8,Image 1,2,Untrecked,1000000027,7106,
162.424,,Spot,8,Image 1,2,Untrecked,1000000030,7107,
226.667,,Spot,8,Image 1,2,Tracked,1000007108,7108,
247.304,,Spot,8,Image 1,2,,1000007109,7109,
192.89,,Spot,8,Image 1,2,Tracked,1000007110,7110,
170.437,,Spot,8,Image 1,2,Tracked,1000000034,7111,
155.978,,Spot,8,Image 1,2,Tracked,1000007112,7112,
92.8474,,Spot,8,Image 1,2,Untrecked,1000000037,7113,
106.077,,Spot,8,Image 1,2,,1000007114,7114,
76.7734,,Spot,8,Image 1,2,Untrecked,1000000038,7115,
122.601,,Spot,8,Image 1,2,Untrecked,1000000036,7116,
68.9111,,Spot,8,Image 1,2,Untrecked,1000007117,7117,
162.865,,Spot,8,Image 1,2,Tracked,1000000047,7118,
147.851,,Spot,8,Image 1,2,Tracked,1000000049,7119,
124.355,,Spot,8,Image 1,2,Tracked,1000000048,7120,
130.514,,Spot,8,Image 1,2,Tracked,1000000046,7121,
183.306,,Spot,8,Image 1,2,Tracked,1000007122,7122,
138.195,,Spot,8,Image 1,2,Tracked,1000000051,7123,
147.206,,Spot,8,Image 1,2,Tracked,1000000052,7124,
122.66,,Spot,8,Image 1,2,Tracked,1000000054,7125,
114.339,,Spot,8,Image 1,2,Tracked,1000000178,7126,
147.045,,Spot,8,Image 1,2,Tracked,1000000053,7127,
17.9349,,Spot,8,Image 1,2,Untrecked,1000000002,7128,
0,,Spot,8,Image 1,2,Untrecked,1000000001,7129,
0,,Spot,8,Image 1,2,Untrecked,1000000058,7130,
83.221,,Spot,8,Image 1,2,,1000000061,7131,
3.49094,,Spot,8,Image 1,2,Untrecked,1000000055,7132,
28.2214,,Spot,8,Image 1,2,Tracked,1000000057,7133,
3.68562,,Spot,8,Image 1,2,,1000000004,7134,
85.4067,,Spot,8,Image 1,2,Tracked,1000000064,7135,
28.8028,,Spot,8,Image 1,2,Untrecked,1000000056,7136,
61.7846,,Spot,8,Image 1,2,Untrecked,1000000063,7137,
25.2221,,Spot,8,Image 1,2,Untrecked,1000007138,7138,
27.7384,,Spot,8,Image 1,2,Untrecked,1000000062,7139,
2.42257,,Spot,8,Image 1,2,Untrecked,1000000060,7140,
117.766,,Spot,8,Image 1,2,Tracked,1000007141,7141,
36.3531,,Spot,8,Image 1,2,Untrecked,1000007142,7142,
75.0327,,Spot,8,Image 1,2,Tracked,1000000070,7143,
32.7882,,Spot,8,Image 1,2,Untrecked,1000000065,7144,
17.1941,,Spot,8,Image 1,2,Untrecked,1000000066,7145,
81.5371,,Spot,8,Image 1,2,Untrecked,1000000071,7146,
80.5052,,Spot,8,Image 1,2,Tracked,1000000081,7147,
45.1237,,Spot,8,Image 1,2,,1000007148,7148,
57.1897,,Spot,8,Image 1,2,Tracked,1000000073,7149,
67.0441,,Spot,8,Image 1,2,,1000000078,7150,
88.8805,,Spot,8,Image 1,2,Tracked,1000007151,7151,
7.17789,,Spot,8,Image 1,2,Untrecked,1000007152,7152,
0,,Spot,8,Image 1,2,Untrecked,1000007153,7153,
0,,Spot,8,Image 1,2,Untrecked,1000000068,7154,
84.8343,,Spot,8,Image 1,2,Untrecked,1000000079,7155,
22.0743,,Spot,8,Image 1,2,Untrecked,1000000003,7156,
84.337,,Spot,8,Image 1,2,Tracked,1000007157,7157,
113.499,,Spot,8,Image 1,2,Tracked,1000000090,7158,
146.186,,Spot,8,Image 1,2,Tracked,1000007159,7159,
183.368,,Spot,8,Image 1,2,Tracked,1000007160,7160,
120.658,,Spot,8,Image 1,2,Tracked,1000000092,7161,
72.264,,Spot,8,Image 1,2,Tracked,1000007162,7162,
83.7458,,Spot,8,Image 1,2,Tracked,1000000094,7163,
118.102,,Spot,8,Image 1,2,Tracked,1000000097,7164,
80.9676,,Spot,8,Image 1,2,Tracked,1000000095,7165,
86.5342,,Spot,8,Image 1,2,Tracked,1000000096,7166,
118.834,,Spot,8,Image 1,2,Tracked,1000007167,7167,
166.639,,Spot,8,Image 1,2,Tracked,1000007168,7168,
76.7035,,Spot,8,Image 1,2,Tracked,1000007169,7169,
62.4458,,Spot,8,Image 1,2,Tracked,1000000026,7170,
0,,Spot,8,Image 1,2,,1000000017,7171,
72.7436,,Spot,8,Image 1,2,Tracked,1000007172,7172,
65.5093,,Spot,8,Image 1,2,Tracked,1000007173,7173,
27.8995,,Spot,8,Image 1,2,Untrecked,1000000022,7174,
0,,Spot,8,Image 1,2,Untrecked,1000007175,7175,
0,,Spot,8,Image 1,2,Untrecked,1000000021,7176,
11.5171,,Spot,8,Image 1,2,Untrecked,1000000108,7177,
0,,Spot,8,Image 1,2,Untrecked,1000000023,7178,
0,,Spot,8,Image 1,2,Untrecked,1000000024,7179,
0,,Spot,8,Image 1,2,Untrecked,1000000115,7180,
41.3471,,Spot,8,Image 1,2,Untrecked,1000000104,7181,
45.6771,,Spot,8,Image 1,2,Tracked,1000000105,7182,
49.1701,,Spot,8,Image 1,2,Tracked,1000007183,7183,
0.105065,,Spot,8,Image 1,2,Untrecked,1000007184,7184,
0,,Spot,8,Image 1,2,Untrecked,1000007185,7185,
72.6064,,Spot,8,Image 1,2,Tracked,1000000116,7186,
63.426,,Spot,8,Image 1,2,,1000000113,7187,
8.03716,,Spot,8,Image 1,2,Untrecked,1000000114,7188,
1.88033,,Spot,8,Image 1,2,Untrecked,1000007189,7189,
0,,Spot,8,Image 1,2,Untrecked,1000000111,7190,
0,,Spot,8,Image 1,2,Untrecked,1000000117,7191,
25.6552,,Spot,8,Image 1,2,Untrecked,1000000112,7192,
27.8587,,Spot,8,Image 1,2,Untrecked,1000000118,7193,
0,,Spot,8,Image 1,2,Untrecked,1000000029,7194,
0,,Spot,8,Image 1,2,Untrecked,1000000120,7195,
0,,Spot,8,Image 1,2,Untrecked,1000007196,7196,
0,,Spot,8,Image 1,2,Untrecked,1000000125,7197,
0,,Spot,8,Image 1,2,Untrecked,1000000124,7198,
139.035,,Spot,8,Image 1,2,,1000000127,7199,
110.131,,Spot,8,Image 1,2,Untrecked,1000000130,7200,
127.651,,Spot,8,Image 1,2,Untrecked,1000007201,7201,
91.0401,,Spot,8,Image 1,2,Untrecked,1000000128,7202,
63.3634,,Spot,8,Image 1,2,Untrecked,1000000129,7203,
54.3041,,Spot,8,Image 1,2,Untrecked,1000007204,7204,
58.434,,Spot,8,Image 1,2,Untrecked,1000007205,7205,
51.8844,,Spot,8,Image 1,2,,1000000133,7206,
33.2169,,Spot,8,Image 1,2,Untrecked,1000000136,7207,
7.65883,,Spot,8,Image 1,2,Untrecked,1000000137,7208,
0,,Spot,8,Image 1,2,Untrecked,1000000138,7209,
0,,Spot,8,Image 1,2,Untrecked,1000007210,7210,
15.0762,,Spot,8,Image 1,2,Untrecked,1000000140,7211,
9.38726,,Spot,8,Image 1,2,Untrecked,1000000145,7212,
0.153267,,Spot,8,Image 1,2,Untrecked,1000000143,7213,
0,,Spot,8,Image 1,2,Untrecked,1000000141,7214,
0,,Spot,8,Image 1,2,Untrecked,1000000148,7215,
0,,Spot,8,Image 1,2,Untrecked,1000000144,7216,
0,,Spot,8,Image 1,2,Untrecked,1000007217,7217,
1.18162,,Spot,8,Image 1,2,Untrecked,1000007218,7218,
23.2156,,Spot,8,Image 1,2,Untrecked,1000000147,7219,
0.185972,,Spot,8,Image 1,2,Untrecked,1000000146,7220,
0,,Spot,8,Image 1,2,Untrecked,1000000159,7221,
0,,Spot,8,Image 1,2,Untrecked,1000000160,7222,
139.012,,Spot,8,Image 1,2,,1000007223,7223,
172.757,,Spot,8,Image 1,2,Untrecked,1000000162,7224,
152.404,,Spot,8,Image 1,2,Tracked,1000007225,7225,
149.815,,Spot,8,Image 1,2,Tracked,1000000166,7226,
113.524,,Spot,8,Image 1,2,,1000007227,7227,
171.219,,Spot,8,Image 1,2,Untrecked,1000007228,7228,
167.578,,Spot,8,Image 1,2,Untrecked,1000000168,7229,
118.998,,Spot,8,Image 1,2,Untrecked,1000007230,7230,
100.435,,Spot,8,Image 1,2,Untrecked,1000000170,7231,
167.346,,Spot,8,Image 1,2,Untrecked,1000007232,7232,
168.105,,Spot,8,Image 1,2,Untrecked,1000007233,7233,
152.902,,Spot,8,Image 1,2,Untrecked,1000007234,7234,
99.8276,,Spot,8,Image 1,2,Untrecked,1000007235,7235,
104.379,,Spot,8,Image 1,2,Untrecked,1000007236,7236,
184.817,,Spot,8,Image 1,2,Tracked,1000007237,7237,
118.859,,Spot,8,Image 1,2,Tracked,1000000180,7238,
124.067,,Spot,8,Image 1,2,Tracked,1000000183,7239,
136.6,,Spot,8,Image 1,2,Tracked,1000000182,7240,
95.2637,,Spot,8,Image 1,2,Tracked,1000000181,7241,
135.834,,Spot,8,Image 1,2,,1000007242,7242,
13.8359,,Spot,8,Image 1,2,,1000000074,7243,
31.733,,Spot,8,Image 1,2,Untrecked,1000000076,7244,
70.9124,,Spot,8,Image 1,2,Untrecked,1000000077,7245,
97.7416,,Spot,8,Image 1,2,,1000000186,7246,
10.6764,,Spot,8,Image 1,2,Untrecked,1000000083,7247,
55.067,,Spot,8,Image 1,2,Tracked,1000000189,7248,
28.4957,,Spot,8,Image 1,2,Untrecked,1000000187,7249,
0.0803145,,Spot,8,Image 1,2,Untrecked,1000000084,7250,
23.3427,,Spot,8,Image 1,2,Untrecked,1000000080,7251,
20.1432,,Spot,8,Image 1,2,Untrecked,1000000188,7252,
71.2765,,Spot,8,Image 1,2,Untrecked,1000000191,7253,
56.7289,,Spot,8,Image 1,2,Untrecked,1000000190,7254,
88.6295,,Spot,8,Image 1,2,,1000007255,7255,
66.8611,,Spot,8,Image 1,2,,1000000193,7256,
35.8085,,Spot,8,Image 1,2,Untrecked,1000000195,7257,
118.49,,Spot,8,Image 1,2,Tracked,1000000199,7258,
80.4427,,Spot,8,Image 1,2,Tracked,1000000196,7259,
9.41029,,Spot,8,Image 1,2,Untrecked,1000007260,7260,
79.9449,,Spot,8,Image 1,2,Tracked,1000007261,7261,
59.08,,Spot,8,Image 1,2,Untrecked,1000000197,7262,
55.2522,,Spot,8,Image 1,2,,1000007263,7263,
0,,Spot,8,Image 1,2,Untrecked,1000007264,7264,
123.646,,Spot,8,Image 1,2,Tracked,1000007265,7265,
118.473,,Spot,8,Image 1,2,Tracked,1000000204,7266,
141.618,,Spot,8,Image 1,2,Tracked,1000007267,7267,
92.1828,,Spot,8,Image 1,2,Tracked,1000007268,7268,
112.95,,Spot,8,Image 1,2,Tracked,1000007269,7269,
121.727,,Spot,8,Image 1,2,Tracked,1000000208,7270,
111.448,,Spot,8,Image 1,2,Tracked,1000007271,7271,
105.381,,Spot,8,Image 1,2,Tracked,1000000209,7272,
0,,Spot,8,Image 1,2,Untrecked,1000007273,7273,
0,,Spot,8,Image 1,2,Untrecked,1000000213,7274,
50.0568,,Spot,8,Image 1,2,Tracked,1000000210,7275,
0,,Spot,8,Image 1,2,Untrecked,1000007276,7276,
1.79869,,Spot,8,Image 1,2,Untrecked,1000000121,7277,
0,,Spot,8,Image 1,2,Untrecked,1000007278,7278,
0,,Spot,8,Image 1,2,Untrecked,1000007279,7279,
14.5117,,Spot,8,Image 1,2,Untrecked,1000000212,7280,
29.0073,,Spot,8,Image 1,2,Untrecked,1000000216,7281,
59.3288,,Spot,8,Image 1,2,Tracked,1000007282,7282,
0,,Spot,8,Image 1,2,Untrecked,1000000218,7283,
6.62113,,Spot,8,Image 1,2,Untrecked,1000000215,7284,
0,,Spot,8,Image 1,2,Untrecked,1000000221,7285,
16.9912,,Spot,8,Image 1,2,Untrecked,1000000222,7286,
1.29854,,Spot,8,Image 1,2,,1000007287,7287,
40.3607,,Spot,8,Image 1,2,Untrecked,1000000223,7288,
0,,Spot,8,Image 1,2,Untrecked,1000007289,7289,
0,,Spot,8,Image 1,2,Untrecked,1000000230,7290,
0,,Spot,8,Image 1,2,Untrecked,1000000228,7291,
0,,Spot,8,Image 1,2,Untrecked,1000007292,7292,
0,,Spot,8,Image 1,2,Untrecked,1000007293,7293,
0,,Spot,8,Image 1,2,Untrecked,1000000229,7294,
163.623,,Spot,8,Image 1,2,Untrecked,1000000231,7295,
117.401,,Spot,8,Image 1,2,,1000000235,7296,
82.8586,,Spot,8,Image 1,2,Untrecked,1000000234,7297,
47.7147,,Spot,8,Image 1,2,Untrecked,1000007298,7298,
24.1785,,Spot,8,Image 1,2,Untrecked,1000007299,7299,
34.0546,,Spot,8,Image 1,2,Untrecked,1000007300,7300,
48.5685,,Spot,8,Image 1,2,Untrecked,1000007301,7301,
102.785,,Spot,8,Image 1,2,,1000007302,7302,
134.656,,Spot,8,Image 1,2,Untrecked,1000000311,7303,
67.9228,,Spot,8,Image 1,2,Untrecked,1000007304,7304,
12.5147,,Spot,8,Image 1,2,Untrecked,1000007305,7305,
0,,Spot,8,Image 1,2,Untrecked,1000000149,7306,
0,,Spot,8,Image 1,2,Untrecked,1000000150,7307,
0,,Spot,8,Image 1,2,Untrecked,1000000245,7308,
0,,Spot,8,Image 1,2,Untrecked,1000000244,7309,
0.0114295,,Spot,8,Image 1,2,Untrecked,1000000151,7310,
0,,Spot,8,Image 1,2,Untrecked,1000000246,7311,
0,,Spot,8,Image 1,2,Untrecked,1000007312,7312,
0,,Spot,8,Image 1,2,Untrecked,1000007313,7313,
0,,Spot,8,Image 1,2,Untrecked,1000000241,7314,
0,,Spot,8,Image 1,2,Untrecked,1000000240,7315,
0,,Spot,8,Image 1,2,Untrecked,1000000243,7316,
0,,Spot,8,Image 1,2,Untrecked,1000007317,7317,
0.17362,,Spot,8,Image 1,2,Untrecked,1000000242,7318,
0,,Spot,8,Image 1,2,Untrecked,1000007319,7319,
7.92177,,Spot,8,Image 1,2,Untrecked,1000000247,7320,
1.40007,,Spot,8,Image 1,2,Untrecked,1000007321,7321,
27.3459,,Spot,8,Image 1,2,Untrecked,1000000252,7322,
20.2472,,Spot,8,Image 1,2,Untrecked,1000007323,7323,
0,,Spot,8,Image 1,2,Untrecked,1000000256,7324,
41.0271,,Spot,8,Image 1,2,Untrecked,1000000255,7325,
0.197356,,Spot,8,Image 1,2,Untrecked,1000000253,7326,
0,,Spot,8,Image 1,2,Untrecked,1000007327,7327,
