
Intensity Min Ch=9 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,Set 1,TrackID,ID,
224.434,,Spot,9,Image 1,1,Untracked,1000000004,4,
154.815,,Spot,9,Image 1,1,Untracked,1000000005,5,
269.375,,Spot,9,Image 1,1,Untracked,1000000006,6,
26.8437,,Spot,9,Image 1,1,Untracked,1000000007,7,
79.9432,,Spot,9,Image 1,1,Untracked,1000000009,9,
6.11309,,Spot,9,Image 1,1,Untracked,1000000011,11,
11.5701,,Spot,9,Image 1,1,Untracked,1000000012,12,
28.7302,,Spot,9,Image 1,1,Untracked,1000000013,13,
6.83415,,Spot,9,Image 1,1,Untracked,1000000014,14,
389.31,,Spot,9,Image 1,1,Untracked,1000000016,16,
318.346,,Spot,9,Image 1,1,Untracked,1000000020,20,
392.08,,Spot,9,Image 1,1,Untracked,1000000021,21,
363.991,,Spot,9,Image 1,1,Untracked,1000000022,22,
168.536,,Spot,9,Image 1,1,Untracked,1000000027,27,
142.451,,Spot,9,Image 1,1,Untracked,1000000038,38,
143.972,,Spot,9,Image 1,1,Untracked,1000000039,39,
41.7924,,Spot,9,Image 1,1,Untracked,1000000041,41,
35.7696,,Spot,9,Image 1,1,Untracked,1000000042,42,
52.228,,Spot,9,Image 1,1,Untracked,1000000047,47,
212.814,,Spot,9,Image 1,1,Untracked,1000000051,51,
77.7535,,Spot,9,Image 1,1,Untracked,1000000052,52,
161.171,,Spot,9,Image 1,1,Untracked,1000000053,53,
144.025,,Spot,9,Image 1,1,Untracked,1000000055,55,
93.9007,,Spot,9,Image 1,1,Untracked,1000000056,56,
196.605,,Spot,9,Image 1,1,Untracked,1000000059,59,
194.545,,Spot,9,Image 1,1,Untracked,1000000061,61,
177.641,,Spot,9,Image 1,1,Untracked,1000000062,62,
2,,Spot,9,Image 1,1,Untracked,1000000064,64,
0,,Spot,9,Image 1,1,Untracked,1000000065,65,
16.1273,,Spot,9,Image 1,1,Untracked,1000000066,66,
0,,Spot,9,Image 1,1,Untracked,1000000069,69,
54.9166,,Spot,9,Image 1,1,Untracked,1000000070,70,
0,,Spot,9,Image 1,1,Untracked,1000000071,71,
0,,Spot,9,Image 1,1,Untracked,1000000074,74,
0,,Spot,9,Image 1,1,Untracked,1000000075,75,
0,,Spot,9,Image 1,1,Untracked,1000000077,77,
0,,Spot,9,Image 1,1,Untracked,1000000078,78,
0,,Spot,9,Image 1,1,Untracked,1000000079,79,
9.63816,,Spot,9,Image 1,1,Untracked,1000000082,82,
235.471,,Spot,9,Image 1,1,Untracked,1000000102,102,
259.826,,Spot,9,Image 1,1,Untracked,1000000104,104,
49.1107,,Spot,9,Image 1,1,Untracked,1000000116,116,
94.8737,,Spot,9,Image 1,1,Untracked,1000000129,129,
192.033,,Spot,9,Image 1,1,Untracked,1000000130,130,
0,,Spot,9,Image 1,1,Untracked,1000000135,135,
0,,Spot,9,Image 1,1,Untracked,1000000139,139,
7.29647,,Spot,9,Image 1,1,Untracked,1000000140,140,
0,,Spot,9,Image 1,1,Untracked,1000000145,145,
0,,Spot,9,Image 1,1,Untracked,1000000146,146,
107.855,,Spot,9,Image 1,1,Untracked,1000000153,153,
0,,Spot,9,Image 1,1,Untracked,1000000157,157,
88.863,,Spot,9,Image 1,1,Untracked,1000000224,224,
0,,Spot,9,Image 1,1,Untracked,1000000255,255,
0,,Spot,9,Image 1,1,Untracked,1000000263,263,
367.899,,Spot,9,Image 1,1,Tracked,1000007146,7146,
318.912,,Spot,9,Image 1,1,Tracked,1000007160,7160,
340.302,,Spot,9,Image 1,1,Tracked,1000007174,7174,
327.489,,Spot,9,Image 1,1,Tracked,1000007188,7188,
354.374,,Spot,9,Image 1,1,Tracked,1000007202,7202,
351.567,,Spot,9,Image 1,1,Tracked,1000007216,7216,
417.489,,Spot,9,Image 1,1,Tracked,1000007231,7231,
442.056,,Spot,9,Image 1,1,Tracked,1000007245,7245,
272.409,,Spot,9,Image 1,1,Tracked,1000007259,7259,
184.02,,Spot,9,Image 1,1,Tracked,1000007273,7273,
259.832,,Spot,9,Image 1,1,Tracked,1000007287,7287,
249.417,,Spot,9,Image 1,1,Tracked,1000007301,7301,
264.776,,Spot,9,Image 1,1,Tracked,1000007315,7315,
242.495,,Spot,9,Image 1,1,Tracked,1000007329,7329,
215.21,,Spot,9,Image 1,1,Tracked,1000007343,7343,
191.054,,Spot,9,Image 1,1,Tracked,1000007357,7357,
175.326,,Spot,9,Image 1,1,Tracked,1000007371,7371,
165.922,,Spot,9,Image 1,1,Tracked,1000007385,7385,
149.498,,Spot,9,Image 1,1,Tracked,1000007399,7399,
153.286,,Spot,9,Image 1,1,Tracked,1000007413,7413,
169.213,,Spot,9,Image 1,1,Tracked,1000007427,7427,
178.208,,Spot,9,Image 1,1,Tracked,1000007441,7441,
144.761,,Spot,9,Image 1,1,Tracked,1000007455,7455,
137.383,,Spot,9,Image 1,1,Tracked,1000007469,7469,
94.9388,,Spot,9,Image 1,1,Tracked,1000007483,7483,
131.343,,Spot,9,Image 1,1,Tracked,1000007525,7525,
115.683,,Spot,9,Image 1,1,Tracked,1000007539,7539,
110.571,,Spot,9,Image 1,1,Tracked,1000007553,7553,
91.5396,,Spot,9,Image 1,1,Tracked,1000007567,7567,
63.0093,,Spot,9,Image 1,1,Tracked,1000007581,7581,
81.4207,,Spot,9,Image 1,1,Tracked,1000007595,7595,
46.9536,,Spot,9,Image 1,1,Tracked,1000007612,7612,
54.0822,,Spot,9,Image 1,1,Tracked,1000007640,7640,
83.2352,,Spot,9,Image 1,1,Tracked,1000007654,7654,
32.6207,,Spot,9,Image 1,1,Tracked,1000007668,7668,
64.0262,,Spot,9,Image 1,1,Tracked,1000007695,7695,
71.2521,,Spot,9,Image 1,1,Tracked,1000007709,7709,
94.6214,,Spot,9,Image 1,1,Tracked,1000007723,7723,
125.024,,Spot,9,Image 1,1,Tracked,1000007737,7737,
172.975,,Spot,9,Image 1,1,Tracked,1000007751,7751,
233.358,,Spot,9,Image 1,1,Tracked,1000007765,7765,
267.459,,Spot,9,Image 1,1,Tracked,1000007779,7779,
46.2966,,Spot,9,Image 1,1,Tracked,1000007793,7793,
225.633,,Spot,9,Image 1,2,Untracked,1000000004,7794,
155.03,,Spot,9,Image 1,2,Untracked,1000000005,7795,
272.82,,Spot,9,Image 1,2,Untracked,1000000006,7796,
27.4921,,Spot,9,Image 1,2,Untracked,1000000007,7797,
73.8783,,Spot,9,Image 1,2,Untracked,1000000009,7798,
5.44379,,Spot,9,Image 1,2,Untracked,1000000011,7799,
9.48363,,Spot,9,Image 1,2,Untracked,1000000012,7800,
28.0967,,Spot,9,Image 1,2,Untracked,1000000013,7801,
4.75354,,Spot,9,Image 1,2,Untracked,1000000014,7802,
388.142,,Spot,9,Image 1,2,Untracked,1000000016,7803,
333.047,,Spot,9,Image 1,2,Untracked,1000007804,7804,
442.161,,Spot,9,Image 1,2,Untracked,1000007805,7805,
365.169,,Spot,9,Image 1,2,Untracked,1000000022,7806,
319.516,,Spot,9,Image 1,2,Untracked,1000000020,7807,
392.08,,Spot,9,Image 1,2,Untracked,1000000021,7808,
191.957,,Spot,9,Image 1,2,Untracked,1000007809,7809,
176.732,,Spot,9,Image 1,2,Untracked,1000000027,7810,
142.451,,Spot,9,Image 1,2,Untracked,1000000038,7811,
41.7445,,Spot,9,Image 1,2,Untracked,1000000041,7812,
36.7331,,Spot,9,Image 1,2,Untracked,1000000042,7813,
143.958,,Spot,9,Image 1,2,Untracked,1000000039,7814,
52.3759,,Spot,9,Image 1,2,Untracked,1000000047,7815,
125.268,,Spot,9,Image 1,2,Untracked,1000007816,7816,
78.8708,,Spot,9,Image 1,2,Untracked,1000000052,7817,
160.028,,Spot,9,Image 1,2,Untracked,1000000053,7818,
93.9007,,Spot,9,Image 1,2,Untracked,1000000056,7819,
144.025,,Spot,9,Image 1,2,Untracked,1000000055,7820,
195.588,,Spot,9,Image 1,2,Untracked,1000000061,7821,
198.892,,Spot,9,Image 1,2,Untracked,1000000059,7822,
179.647,,Spot,9,Image 1,2,Untracked,1000000062,7823,
96.0453,,Spot,9,Image 1,2,Untracked,1000000129,7824,
0,,Spot,9,Image 1,2,Untracked,1000000065,7825,
16.1273,,Spot,9,Image 1,2,Untracked,1000000066,7826,
0,,Spot,9,Image 1,2,Untracked,1000000069,7827,
56.0586,,Spot,9,Image 1,2,Untracked,1000000070,7828,
0,,Spot,9,Image 1,2,Untracked,1000000071,7829,
0,,Spot,9,Image 1,2,Untracked,1000000078,7830,
0,,Spot,9,Image 1,2,Untracked,1000000074,7831,
0,,Spot,9,Image 1,2,Untracked,1000000075,7832,
0,,Spot,9,Image 1,2,Untracked,1000000135,7833,
0,,Spot,9,Image 1,2,Untracked,1000000077,7834,
0,,Spot,9,Image 1,2,Untracked,1000000146,7835,
0,,Spot,9,Image 1,2,Untracked,1000000079,7836,
0,,Spot,9,Image 1,2,Untracked,1000000145,7837,
215.05,,Spot,9,Image 1,2,Untracked,1000000051,7838,
106.619,,Spot,9,Image 1,2,Untracked,1000000153,7839,
6.28264,,Spot,9,Image 1,2,Untracked,1000000082,7840,
2.3036,,Spot,9,Image 1,2,Untracked,1000000064,7841,
256.315,,Spot,9,Image 1,2,Untracked,1000007842,7842,
238.078,,Spot,9,Image 1,2,Untracked,1000000102,7843,
