
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,Set 1,TrackID,ID,
108,,Spot,3,Image 1,1,Untrecked,1000000001,1,
66,,Spot,3,Image 1,1,Untrecked,1000000002,2,
64,,Spot,3,Image 1,1,Untrecked,1000000003,3,
135,,Spot,3,Image 1,1,,1000000004,4,
0,,Spot,3,Image 1,1,Untrecked,1000000005,5,
42,,Spot,3,Image 1,1,Tracked,1000000006,6,
63,,Spot,3,Image 1,1,Tracked,1000000007,7,
53,,Spot,3,Image 1,1,Tracked,1000000008,8,
68,,Spot,3,Image 1,1,Tracked,1000000009,9,
174,,Spot,3,Image 1,1,Untrecked,1000000010,10,
118,,Spot,3,Image 1,1,Untrecked,1000000011,11,
92,,Spot,3,Image 1,1,Untrecked,1000000012,12,
156,,Spot,3,Image 1,1,Untrecked,1000000013,13,
134,,Spot,3,Image 1,1,Untrecked,1000000016,16,
60,,Spot,3,Image 1,1,,1000000017,17,
119,,Spot,3,Image 1,1,,1000000018,18,
105,,Spot,3,Image 1,1,Untrecked,1000000019,19,
76,,Spot,3,Image 1,1,Untrecked,1000000021,21,
76,,Spot,3,Image 1,1,Untrecked,1000000022,22,
87,,Spot,3,Image 1,1,Untrecked,1000000023,23,
74,,Spot,3,Image 1,1,Untrecked,1000000024,24,
88,,Spot,3,Image 1,1,Untrecked,1000000025,25,
105,,Spot,3,Image 1,1,Tracked,1000000026,26,
88,,Spot,3,Image 1,1,Untrecked,1000000027,27,
0,,Spot,3,Image 1,1,Untrecked,1000000028,28,
0,,Spot,3,Image 1,1,Untrecked,1000000029,29,
58,,Spot,3,Image 1,1,Untrecked,1000000030,30,
43,,Spot,3,Image 1,1,Tracked,1000000034,34,
61,,Spot,3,Image 1,1,Untrecked,1000000035,35,
54,,Spot,3,Image 1,1,Untrecked,1000000036,36,
65,,Spot,3,Image 1,1,Untrecked,1000000037,37,
50,,Spot,3,Image 1,1,Untrecked,1000000038,38,
48,,Spot,3,Image 1,1,Tracked,1000000045,45,
36,,Spot,3,Image 1,1,Tracked,1000000046,46,
55,,Spot,3,Image 1,1,Tracked,1000000047,47,
49,,Spot,3,Image 1,1,Tracked,1000000048,48,
47,,Spot,3,Image 1,1,Tracked,1000000049,49,
41,,Spot,3,Image 1,1,Tracked,1000000051,51,
36,,Spot,3,Image 1,1,Tracked,1000000052,52,
35,,Spot,3,Image 1,1,Tracked,1000000053,53,
44,,Spot,3,Image 1,1,Tracked,1000000054,54,
104,,Spot,3,Image 1,1,Untrecked,1000000055,55,
74,,Spot,3,Image 1,1,Untrecked,1000000056,56,
78,,Spot,3,Image 1,1,Tracked,1000000057,57,
77,,Spot,3,Image 1,1,Untrecked,1000000058,58,
52,,Spot,3,Image 1,1,Untrecked,1000000060,60,
50,,Spot,3,Image 1,1,,1000000061,61,
68,,Spot,3,Image 1,1,Untrecked,1000000062,62,
66,,Spot,3,Image 1,1,Untrecked,1000000063,63,
59,,Spot,3,Image 1,1,Tracked,1000000064,64,
64,,Spot,3,Image 1,1,Untrecked,1000000065,65,
44,,Spot,3,Image 1,1,Untrecked,1000000066,66,
74,,Spot,3,Image 1,1,Untrecked,1000000068,68,
80,,Spot,3,Image 1,1,Untrecked,1000000069,69,
43,,Spot,3,Image 1,1,Tracked,1000000070,70,
29,,Spot,3,Image 1,1,Untrecked,1000000071,71,
51,,Spot,3,Image 1,1,Tracked,1000000073,73,
73,,Spot,3,Image 1,1,,1000000074,74,
42,,Spot,3,Image 1,1,Untrecked,1000000076,76,
30,,Spot,3,Image 1,1,Untrecked,1000000077,77,
52,,Spot,3,Image 1,1,,1000000078,78,
35,,Spot,3,Image 1,1,Untrecked,1000000079,79,
46,,Spot,3,Image 1,1,Untrecked,1000000080,80,
21,,Spot,3,Image 1,1,Tracked,1000000081,81,
56,,Spot,3,Image 1,1,Untrecked,1000000083,83,
47,,Spot,3,Image 1,1,Untrecked,1000000084,84,
48,,Spot,3,Image 1,1,Tracked,1000000088,88,
57,,Spot,3,Image 1,1,Tracked,1000000089,89,
73,,Spot,3,Image 1,1,Tracked,1000000090,90,
44,,Spot,3,Image 1,1,Tracked,1000000092,92,
63,,Spot,3,Image 1,1,Tracked,1000000094,94,
44,,Spot,3,Image 1,1,Tracked,1000000095,95,
56,,Spot,3,Image 1,1,Tracked,1000000096,96,
59,,Spot,3,Image 1,1,Tracked,1000000097,97,
127,,Spot,3,Image 1,1,Untrecked,1000000104,104,
96,,Spot,3,Image 1,1,Tracked,1000000105,105,
66,,Spot,3,Image 1,1,Untrecked,1000000108,108,
43,,Spot,3,Image 1,1,Untrecked,1000000111,111,
84,,Spot,3,Image 1,1,Untrecked,1000000112,112,
65,,Spot,3,Image 1,1,,1000000113,113,
54,,Spot,3,Image 1,1,Untrecked,1000000114,114,
74,,Spot,3,Image 1,1,Untrecked,1000000115,115,
67,,Spot,3,Image 1,1,Tracked,1000000116,116,
34,,Spot,3,Image 1,1,Untrecked,1000000117,117,
59,,Spot,3,Image 1,1,Untrecked,1000000118,118,
32,,Spot,3,Image 1,1,Untrecked,1000000120,120,
63,,Spot,3,Image 1,1,Untrecked,1000000121,121,
0,,Spot,3,Image 1,1,Untrecked,1000000124,124,
46,,Spot,3,Image 1,1,Untrecked,1000000125,125,
34,,Spot,3,Image 1,1,,1000000127,127,
61,,Spot,3,Image 1,1,Untrecked,1000000128,128,
67,,Spot,3,Image 1,1,Untrecked,1000000129,129,
54,,Spot,3,Image 1,1,Untrecked,1000000130,130,
28,,Spot,3,Image 1,1,,1000000133,133,
100,,Spot,3,Image 1,1,Untrecked,1000000136,136,
98,,Spot,3,Image 1,1,Untrecked,1000000137,137,
91,,Spot,3,Image 1,1,Untrecked,1000000138,138,
73,,Spot,3,Image 1,1,Untrecked,1000000140,140,
80,,Spot,3,Image 1,1,Untrecked,1000000141,141,
78,,Spot,3,Image 1,1,Untrecked,1000000143,143,
91,,Spot,3,Image 1,1,Untrecked,1000000144,144,
38,,Spot,3,Image 1,1,Untrecked,1000000145,145,
67,,Spot,3,Image 1,1,Untrecked,1000000146,146,
72,,Spot,3,Image 1,1,Untrecked,1000000147,147,
73,,Spot,3,Image 1,1,Untrecked,1000000148,148,
63,,Spot,3,Image 1,1,Untrecked,1000000149,149,
0,,Spot,3,Image 1,1,Untrecked,1000000150,150,
62,,Spot,3,Image 1,1,Untrecked,1000000151,151,
61,,Spot,3,Image 1,1,Untrecked,1000000159,159,
60,,Spot,3,Image 1,1,Untrecked,1000000160,160,
27,,Spot,3,Image 1,1,Untrecked,1000000162,162,
47,,Spot,3,Image 1,1,Tracked,1000000166,166,
39,,Spot,3,Image 1,1,Untrecked,1000000168,168,
38,,Spot,3,Image 1,1,Untrecked,1000000170,170,
23,,Spot,3,Image 1,1,Tracked,1000000178,178,
38,,Spot,3,Image 1,1,Tracked,1000000180,180,
33,,Spot,3,Image 1,1,Tracked,1000000181,181,
44,,Spot,3,Image 1,1,Tracked,1000000182,182,
31,,Spot,3,Image 1,1,Tracked,1000000183,183,
24,,Spot,3,Image 1,1,,1000000186,186,
54,,Spot,3,Image 1,1,Untrecked,1000000187,187,
56,,Spot,3,Image 1,1,Untrecked,1000000188,188,
43,,Spot,3,Image 1,1,Tracked,1000000189,189,
38,,Spot,3,Image 1,1,Untrecked,1000000190,190,
41,,Spot,3,Image 1,1,Untrecked,1000000191,191,
27,,Spot,3,Image 1,1,,1000000193,193,
29,,Spot,3,Image 1,1,Untrecked,1000000195,195,
38,,Spot,3,Image 1,1,Tracked,1000000196,196,
34,,Spot,3,Image 1,1,Untrecked,1000000197,197,
37,,Spot,3,Image 1,1,Untrecked,1000000198,198,
31,,Spot,3,Image 1,1,Tracked,1000000199,199,
38,,Spot,3,Image 1,1,Untrecked,1000000201,201,
40,,Spot,3,Image 1,1,Tracked,1000000204,204,
20,,Spot,3,Image 1,1,Tracked,1000000208,208,
35,,Spot,3,Image 1,1,Tracked,1000000209,209,
51,,Spot,3,Image 1,1,Tracked,1000000210,210,
67,,Spot,3,Image 1,1,Untrecked,1000000212,212,
33,,Spot,3,Image 1,1,Untrecked,1000000213,213,
63,,Spot,3,Image 1,1,Untrecked,1000000215,215,
56,,Spot,3,Image 1,1,Untrecked,1000000216,216,
49,,Spot,3,Image 1,1,Untrecked,1000000218,218,
37,,Spot,3,Image 1,1,Untrecked,1000000221,221,
37,,Spot,3,Image 1,1,Untrecked,1000000222,222,
37,,Spot,3,Image 1,1,Untrecked,1000000223,223,
31,,Spot,3,Image 1,1,Untrecked,1000000224,224,
30,,Spot,3,Image 1,1,,1000000226,226,
0,,Spot,3,Image 1,1,Untrecked,1000000227,227,
55,,Spot,3,Image 1,1,Untrecked,1000000228,228,
0,,Spot,3,Image 1,1,Untrecked,1000000229,229,
0,,Spot,3,Image 1,1,Untrecked,1000000230,230,
23,,Spot,3,Image 1,1,Untrecked,1000000231,231,
0,,Spot,3,Image 1,1,Untrecked,1000000234,234,
28,,Spot,3,Image 1,1,,1000000235,235,
61,,Spot,3,Image 1,1,Untrecked,1000000240,240,
49,,Spot,3,Image 1,1,Untrecked,1000000241,241,
61,,Spot,3,Image 1,1,Untrecked,1000000242,242,
0,,Spot,3,Image 1,1,Untrecked,1000000243,243,
66,,Spot,3,Image 1,1,Untrecked,1000000244,244,
0,,Spot,3,Image 1,1,Untrecked,1000000245,245,
49,,Spot,3,Image 1,1,Untrecked,1000000246,246,
41,,Spot,3,Image 1,1,Untrecked,1000000247,247,
48,,Spot,3,Image 1,1,Untrecked,1000000249,249,
47,,Spot,3,Image 1,1,Untrecked,1000000252,252,
35,,Spot,3,Image 1,1,Untrecked,1000000253,253,
42,,Spot,3,Image 1,1,Untrecked,1000000255,255,
43,,Spot,3,Image 1,1,Untrecked,1000000256,256,
38,,Spot,3,Image 1,1,Untrecked,1000000257,257,
22,,Spot,3,Image 1,1,Untrecked,1000000263,263,
21,,Spot,3,Image 1,1,Tracked,1000000265,265,
34,,Spot,3,Image 1,1,Tracked,1000000267,267,
38,,Spot,3,Image 1,1,Untrecked,1000000268,268,
25,,Spot,3,Image 1,1,Tracked,1000000271,271,
21,,Spot,3,Image 1,1,,1000000272,272,
37,,Spot,3,Image 1,1,Untrecked,1000000273,273,
31,,Spot,3,Image 1,1,Untrecked,1000000278,278,
30,,Spot,3,Image 1,1,Tracked,1000000292,292,
49,,Spot,3,Image 1,1,Untrecked,1000000295,295,
25,,Spot,3,Image 1,1,Untrecked,1000000298,298,
24,,Spot,3,Image 1,1,Untrecked,1000000300,300,
21,,Spot,3,Image 1,1,,1000000301,301,
36,,Spot,3,Image 1,1,Untrecked,1000000302,302,
30,,Spot,3,Image 1,1,Untrecked,1000000303,303,
32,,Spot,3,Image 1,1,Untrecked,1000000311,311,
40,,Spot,3,Image 1,1,Untrecked,1000000314,314,
0,,Spot,3,Image 1,1,Untrecked,1000000315,315,
26,,Spot,3,Image 1,1,Untrecked,1000000317,317,
32,,Spot,3,Image 1,1,Untrecked,1000000326,326,
0,,Spot,3,Image 1,1,Untrecked,1000000327,327,
34,,Spot,3,Image 1,1,Untrecked,1000000329,329,
31,,Spot,3,Image 1,1,Untrecked,1000000330,330,
0,,Spot,3,Image 1,1,Untrecked,1000000351,351,
24,,Spot,3,Image 1,1,Untrecked,1000000359,359,
31,,Spot,3,Image 1,1,Untrecked,1000000367,367,
53,,Spot,3,Image 1,1,,1000007062,7062,
16,,Spot,3,Image 1,1,Tracked,1000007086,7086,
113,,Spot,3,Image 1,2,Tracked,1000000045,7087,
0,,Spot,3,Image 1,2,Untrecked,1000000005,7088,
117,,Spot,3,Image 1,2,Tracked,1000000006,7089,
131,,Spot,3,Image 1,2,Tracked,1000007090,7090,
137,,Spot,3,Image 1,2,Tracked,1000007091,7091,
121,,Spot,3,Image 1,2,Tracked,1000000007,7092,
133,,Spot,3,Image 1,2,Tracked,1000000088,7093,
123,,Spot,3,Image 1,2,Tracked,1000000008,7094,
126,,Spot,3,Image 1,2,Tracked,1000000089,7095,
145,,Spot,3,Image 1,2,Tracked,1000000009,7096,
319,,Spot,3,Image 1,2,Untrecked,1000000010,7097,
234,,Spot,3,Image 1,2,Untrecked,1000000011,7098,
220,,Spot,3,Image 1,2,Untrecked,1000000012,7099,
284,,Spot,3,Image 1,2,Untrecked,1000000016,7100,
297,,Spot,3,Image 1,2,Untrecked,1000000013,7101,
279,,Spot,3,Image 1,2,Untrecked,1000000025,7102,
235,,Spot,3,Image 1,2,,1000000018,7103,
188,,Spot,3,Image 1,2,Untrecked,1000000019,7104,
0,,Spot,3,Image 1,2,Untrecked,1000000028,7105,
226,,Spot,3,Image 1,2,Untrecked,1000000027,7106,
117,,Spot,3,Image 1,2,Untrecked,1000000030,7107,
78,,Spot,3,Image 1,2,Tracked,1000007108,7108,
78,,Spot,3,Image 1,2,,1000007109,7109,
91,,Spot,3,Image 1,2,Tracked,1000007110,7110,
123,,Spot,3,Image 1,2,Tracked,1000000034,7111,
91,,Spot,3,Image 1,2,Tracked,1000007112,7112,
139,,Spot,3,Image 1,2,Untrecked,1000000037,7113,
108,,Spot,3,Image 1,2,,1000007114,7114,
102,,Spot,3,Image 1,2,Untrecked,1000000038,7115,
129,,Spot,3,Image 1,2,Untrecked,1000000036,7116,
0,,Spot,3,Image 1,2,Untrecked,1000007117,7117,
126,,Spot,3,Image 1,2,Tracked,1000000047,7118,
122,,Spot,3,Image 1,2,Tracked,1000000049,7119,
122,,Spot,3,Image 1,2,Tracked,1000000048,7120,
112,,Spot,3,Image 1,2,Tracked,1000000046,7121,
88,,Spot,3,Image 1,2,Tracked,1000007122,7122,
108,,Spot,3,Image 1,2,Tracked,1000000051,7123,
118,,Spot,3,Image 1,2,Tracked,1000000052,7124,
110,,Spot,3,Image 1,2,Tracked,1000000054,7125,
102,,Spot,3,Image 1,2,Tracked,1000000178,7126,
103,,Spot,3,Image 1,2,Tracked,1000000053,7127,
183,,Spot,3,Image 1,2,Untrecked,1000000002,7128,
200,,Spot,3,Image 1,2,Untrecked,1000000001,7129,
186,,Spot,3,Image 1,2,Untrecked,1000000058,7130,
144,,Spot,3,Image 1,2,,1000000061,7131,
217,,Spot,3,Image 1,2,Untrecked,1000000055,7132,
180,,Spot,3,Image 1,2,Tracked,1000000057,7133,
238,,Spot,3,Image 1,2,,1000000004,7134,
142,,Spot,3,Image 1,2,Tracked,1000000064,7135,
178,,Spot,3,Image 1,2,Untrecked,1000000056,7136,
172,,Spot,3,Image 1,2,Untrecked,1000000063,7137,
175,,Spot,3,Image 1,2,Untrecked,1000007138,7138,
160,,Spot,3,Image 1,2,Untrecked,1000000062,7139,
158,,Spot,3,Image 1,2,Untrecked,1000000060,7140,
114,,Spot,3,Image 1,2,Tracked,1000007141,7141,
144,,Spot,3,Image 1,2,Untrecked,1000007142,7142,
125,,Spot,3,Image 1,2,Tracked,1000000070,7143,
165,,Spot,3,Image 1,2,Untrecked,1000000065,7144,
143,,Spot,3,Image 1,2,Untrecked,1000000066,7145,
129,,Spot,3,Image 1,2,Untrecked,1000000071,7146,
122,,Spot,3,Image 1,2,Tracked,1000000081,7147,
114,,Spot,3,Image 1,2,,1000007148,7148,
133,,Spot,3,Image 1,2,Tracked,1000000073,7149,
141,,Spot,3,Image 1,2,,1000000078,7150,
106,,Spot,3,Image 1,2,Tracked,1000007151,7151,
133,,Spot,3,Image 1,2,Untrecked,1000007152,7152,
162,,Spot,3,Image 1,2,Untrecked,1000007153,7153,
147,,Spot,3,Image 1,2,Untrecked,1000000068,7154,
115,,Spot,3,Image 1,2,Untrecked,1000000079,7155,
168,,Spot,3,Image 1,2,Untrecked,1000000003,7156,
142,,Spot,3,Image 1,2,Tracked,1000007157,7157,
168,,Spot,3,Image 1,2,Tracked,1000000090,7158,
110,,Spot,3,Image 1,2,Tracked,1000007159,7159,
104,,Spot,3,Image 1,2,Tracked,1000007160,7160,
107,,Spot,3,Image 1,2,Tracked,1000000092,7161,
139,,Spot,3,Image 1,2,Tracked,1000007162,7162,
127,,Spot,3,Image 1,2,Tracked,1000000094,7163,
132,,Spot,3,Image 1,2,Tracked,1000000097,7164,
118,,Spot,3,Image 1,2,Tracked,1000000095,7165,
124,,Spot,3,Image 1,2,Tracked,1000000096,7166,
96,,Spot,3,Image 1,2,Tracked,1000007167,7167,
93,,Spot,3,Image 1,2,Tracked,1000007168,7168,
125,,Spot,3,Image 1,2,Tracked,1000007169,7169,
199,,Spot,3,Image 1,2,Tracked,1000000026,7170,
170,,Spot,3,Image 1,2,,1000000017,7171,
142,,Spot,3,Image 1,2,Tracked,1000007172,7172,
156,,Spot,3,Image 1,2,Tracked,1000007173,7173,
176,,Spot,3,Image 1,2,Untrecked,1000000022,7174,
290,,Spot,3,Image 1,2,Untrecked,1000007175,7175,
192,,Spot,3,Image 1,2,Untrecked,1000000021,7176,
233,,Spot,3,Image 1,2,Untrecked,1000000108,7177,
177,,Spot,3,Image 1,2,Untrecked,1000000023,7178,
183,,Spot,3,Image 1,2,Untrecked,1000000024,7179,
199,,Spot,3,Image 1,2,Untrecked,1000000115,7180,
196,,Spot,3,Image 1,2,Untrecked,1000000104,7181,
172,,Spot,3,Image 1,2,Tracked,1000000105,7182,
144,,Spot,3,Image 1,2,Tracked,1000007183,7183,
160,,Spot,3,Image 1,2,Untrecked,1000007184,7184,
146,,Spot,3,Image 1,2,Untrecked,1000007185,7185,
133,,Spot,3,Image 1,2,Tracked,1000000116,7186,
133,,Spot,3,Image 1,2,,1000000113,7187,
203,,Spot,3,Image 1,2,Untrecked,1000000114,7188,
161,,Spot,3,Image 1,2,Untrecked,1000007189,7189,
143,,Spot,3,Image 1,2,Untrecked,1000000111,7190,
177,,Spot,3,Image 1,2,Untrecked,1000000117,7191,
180,,Spot,3,Image 1,2,Untrecked,1000000112,7192,
148,,Spot,3,Image 1,2,Untrecked,1000000118,7193,
201,,Spot,3,Image 1,2,Untrecked,1000000029,7194,
158,,Spot,3,Image 1,2,Untrecked,1000000120,7195,
185,,Spot,3,Image 1,2,Untrecked,1000007196,7196,
144,,Spot,3,Image 1,2,Untrecked,1000000125,7197,
0,,Spot,3,Image 1,2,Untrecked,1000000124,7198,
104,,Spot,3,Image 1,2,,1000000127,7199,
130,,Spot,3,Image 1,2,Untrecked,1000000130,7200,
123,,Spot,3,Image 1,2,Untrecked,1000007201,7201,
118,,Spot,3,Image 1,2,Untrecked,1000000128,7202,
142,,Spot,3,Image 1,2,Untrecked,1000000129,7203,
133,,Spot,3,Image 1,2,Untrecked,1000007204,7204,
144,,Spot,3,Image 1,2,Untrecked,1000007205,7205,
147,,Spot,3,Image 1,2,,1000000133,7206,
209,,Spot,3,Image 1,2,Untrecked,1000000136,7207,
