
Displacement Delta Length
 ==================== 
Displacement Delta Length,Unit,Category,Time,Set 1,TrackID,ID,
0,um,Spot,1,Untracked,1000000219,219,
0,um,Spot,1,Untracked,1000000251,251,
0,um,Spot,1,Untracked,1000000254,254,
0,um,Spot,1,Untracked,1000000257,257,
0,um,Spot,1,Tracked,1000000262,262,
0,um,Spot,1,Untracked,1000000268,268,
0,um,Spot,1,Tracked,1000000272,272,
0,um,Spot,1,Untracked,1000000284,284,
0,um,Spot,1,Untracked,1000000285,285,
0,um,Spot,1,Untracked,1000000289,289,
0,um,Spot,1,Tracked,1000000309,309,
0,um,Spot,1,Untracked,1000000314,314,
0,um,Spot,1,Untracked,1000000316,316,
0,um,Spot,1,Untracked,1000000317,317,
0,um,Spot,1,Untracked,1000000323,323,
0,um,Spot,1,Untracked,1000000324,324,
0,um,Spot,1,Untracked,1000000325,325,
0,um,Spot,1,Untracked,1000000379,379,
0,um,Spot,1,Tracked,1000006624,6624,
0,um,Spot,1,Tracked,1000006651,6651,
0,um,Spot,1,Tracked,1000006677,6677,
0,um,Spot,1,Tracked,1000006690,6690,
0,um,Spot,1,Tracked,1000006703,6703,
4.57715,um,Spot,2,,1000000003,6704,
0,um,Spot,2,,1000006705,6705,
3.22494,um,Spot,2,Untracked,1000000010,6706,
6.91975,um,Spot,2,Untracked,1000000013,6707,
2.82889,um,Spot,2,Tracked,1000000016,6708,
2.11545,um,Spot,2,Untracked,1000000018,6709,
3.64201,um,Spot,2,Tracked,1000000022,6710,
4.80508,um,Spot,2,Untracked,1000000024,6711,
3.66386,um,Spot,2,Untracked,1000000026,6712,
10.1699,um,Spot,2,Untracked,1000000027,6713,
3.39683,um,Spot,2,Untracked,1000000028,6714,
0.38274,um,Spot,2,Untracked,1000000029,6715,
0,um,Spot,2,Untracked,1000006716,6716,
4.76212,um,Spot,2,Untracked,1000000030,6717,
1.31748,um,Spot,2,Untracked,1000000033,6718,
3.99613,um,Spot,2,Untracked,1000000031,6719,
5.67515,um,Spot,2,Untracked,1000000034,6720,
2.41362,um,Spot,2,Untracked,1000000042,6721,
2.46426,um,Spot,2,Tracked,1000000045,6722,
7.74935,um,Spot,2,Untracked,1000000044,6723,
1.88192,um,Spot,2,Untracked,1000000047,6724,
6.03273,um,Spot,2,Tracked,1000000046,6725,
4.08147,um,Spot,2,Untracked,1000000048,6726,
0.933616,um,Spot,2,Tracked,1000000052,6727,
2.46521,um,Spot,2,Tracked,1000000053,6728,
4.27902,um,Spot,2,Tracked,1000000054,6729,
5.76378,um,Spot,2,Tracked,1000000178,6730,
1.96071,um,Spot,2,Tracked,1000000056,6731,
4.34591,um,Spot,2,Untracked,1000000061,6732,
0,um,Spot,2,Untracked,1000006733,6733,
3.92507,um,Spot,2,Untracked,1000000063,6734,
0,um,Spot,2,Untracked,1000006735,6735,
6.29439,um,Spot,2,Untracked,1000000064,6736,
7.05752,um,Spot,2,Untracked,1000000066,6737,
13.5143,um,Spot,2,Untracked,1000000065,6738,
3.31893,um,Spot,2,,1000000073,6739,
0,um,Spot,2,Untracked,1000006740,6740,
0,um,Spot,2,,1000006741,6741,
0.512686,um,Spot,2,,1000000082,6742,
4.31351,um,Spot,2,,1000000084,6743,
6.47172,um,Spot,2,Untracked,1000000088,6744,
7.44755,um,Spot,2,Untracked,1000000089,6745,
3.16439,um,Spot,2,Untracked,1000000092,6746,
3.72911,um,Spot,2,Untracked,1000000096,6747,
4.01106,um,Spot,2,Tracked,1000000005,6748,
1.58279,um,Spot,2,Tracked,1000000102,6749,
2.12099,um,Spot,2,Tracked,1000000105,6750,
9.24936,um,Spot,2,Untracked,1000000014,6751,
4.86651,um,Spot,2,Untracked,1000000106,6752,
3.95985,um,Spot,2,Untracked,1000000112,6753,
9.74009,um,Spot,2,Untracked,1000000107,6754,
5.05993,um,Spot,2,Untracked,1000000108,6755,
5.58385,um,Spot,2,Untracked,1000000111,6756,
4.67951,um,Spot,2,Untracked,1000000116,6757,
4.87852,um,Spot,2,Untracked,1000000114,6758,
5.66366,um,Spot,2,Untracked,1000000115,6759,
1.78584,um,Spot,2,Untracked,1000000122,6760,
4.88912,um,Spot,2,Untracked,1000000120,6761,
5.29721,um,Spot,2,Tracked,1000000021,6762,
4.23081,um,Spot,2,Tracked,1000000124,6763,
3.27606,um,Spot,2,Tracked,1000000125,6764,
8.94883,um,Spot,2,Untracked,1000000020,6765,
4.16733,um,Spot,2,Tracked,1000000126,6766,
4.51422,um,Spot,2,Untracked,1000000127,6767,
3.83997,um,Spot,2,Tracked,1000000128,6768,
3.36017,um,Spot,2,Tracked,1000000130,6769,
10.4841,um,Spot,2,Tracked,1000000131,6770,
2.92418,um,Spot,2,Tracked,1000000133,6771,
4.44196,um,Spot,2,Tracked,1000000023,6772,
7.46935,um,Spot,2,Tracked,1000000137,6773,
1.9666,um,Spot,2,Tracked,1000000134,6774,
3.59385,um,Spot,2,Tracked,1000000135,6775,
2.36903,um,Spot,2,Tracked,1000000140,6776,
0,um,Spot,2,Tracked,1000006777,6777,
5.11434,um,Spot,2,Tracked,1000000139,6778,
2.3699,um,Spot,2,Tracked,1000000145,6779,
2.51404,um,Spot,2,Untracked,1000000151,6780,
5.35069,um,Spot,2,Untracked,1000000037,6781,
7.82698,um,Spot,2,Untracked,1000000150,6782,
1.02721,um,Spot,2,Untracked,1000000156,6783,
3.33037,um,Spot,2,Untracked,1000000161,6784,
6.21021,um,Spot,2,Untracked,1000000162,6785,
14.0751,um,Spot,2,Untracked,1000000155,6786,
2.92957,um,Spot,2,Untracked,1000000164,6787,
3.68406,um,Spot,2,Tracked,1000000051,6788,
5.67435,um,Spot,2,,1000000172,6789,
2.57851,um,Spot,2,Untracked,1000000175,6790,
0,um,Spot,2,Tracked,1000006791,6791,
9.36368,um,Spot,2,Tracked,1000000218,6792,
1.71797,um,Spot,2,Tracked,1000000191,6793,
0,um,Spot,2,Tracked,1000006794,6794,
3.65065,um,Spot,2,Untracked,1000000068,6795,
7.01573,um,Spot,2,Untracked,1000000071,6796,
8.55949,um,Spot,2,Untracked,1000000072,6797,
12.6215,um,Spot,2,Untracked,1000000067,6798,
6.07192,um,Spot,2,Untracked,1000000201,6799,
3.04273,um,Spot,2,Untracked,1000000204,6800,
0,um,Spot,2,Untracked,1000006801,6801,
7.68362,um,Spot,2,Untracked,1000000205,6802,
11.2355,um,Spot,2,Untracked,1000000203,6803,
3.44769,um,Spot,2,Untracked,1000000212,6804,
2.26394,um,Spot,2,Tracked,1000000217,6805,
5.98077,um,Spot,2,Tracked,1000000216,6806,
4.12886,um,Spot,2,Untracked,1000000219,6807,
6.0083,um,Spot,2,Untracked,1000000091,6808,
0,um,Spot,2,,1000006809,6809,
9.4083,um,Spot,2,Untracked,1000000121,6810,
0,um,Spot,2,Untracked,1000006811,6811,
9.1302,um,Spot,2,Untracked,1000000123,6812,
7.09301,um,Spot,2,Untracked,1000000251,6813,
5.3902,um,Spot,2,Tracked,1000000262,6814,
4.4557,um,Spot,2,Untracked,1000000268,6815,
5.69794,um,Spot,2,Untracked,1000000166,6816,
5.23656,um,Spot,2,Untracked,1000000285,6817,
6.72039,um,Spot,2,Untracked,1000000284,6818,
2.65427,um,Spot,2,Tracked,1000000309,6819,
0,um,Spot,2,Untracked,1000006820,6820,
8.98807,um,Spot,2,Untracked,1000000208,6821,
2.95441,um,Spot,2,Untracked,1000000317,6822,
8.97948,um,Spot,2,Untracked,1000000314,6823,
0,um,Spot,2,Untracked,1000006824,6824,
3.0217,um,Spot,2,Untracked,1000000324,6825,
5.40678,um,Spot,2,Untracked,1000000325,6826,
11.4642,um,Spot,2,Untracked,1000000379,6827,
2.0887,um,Spot,2,Tracked,1000006624,6828,
0,um,Spot,2,Tracked,1000006829,6829,
2.60624,um,Spot,2,Tracked,1000006651,6830,
0,um,Spot,2,Tracked,1000006831,6831,
4.10049,um,Spot,2,Tracked,1000006677,6832,
3.00052,um,Spot,2,Tracked,1000006690,6833,
2.30234,um,Spot,2,Tracked,1000006703,6834,
4.57352,um,Spot,3,,1000006705,6835,
6.47496,um,Spot,3,,1000000003,6836,
4.79502,um,Spot,3,Untracked,1000000011,6837,
2.37913,um,Spot,3,Untracked,1000000010,6838,
6.80184,um,Spot,3,Untracked,1000000012,6839,
4.03538,um,Spot,3,Untracked,1000000013,6840,
3.00741,um,Spot,3,Tracked,1000000016,6841,
2.23188,um,Spot,3,Untracked,1000000018,6842,
5.46082,um,Spot,3,Tracked,1000000021,6843,
2.19562,um,Spot,3,Tracked,1000000022,6844,
3.67553,um,Spot,3,Untracked,1000000024,6845,
1.49845,um,Spot,3,Untracked,1000000026,6846,
3.28543,um,Spot,3,Untracked,1000000027,6847,
2.87375,um,Spot,3,Untracked,1000000028,6848,
2.19495,um,Spot,3,Untracked,1000000029,6849,
2.60079,um,Spot,3,Untracked,1000006716,6850,
4.11358,um,Spot,3,Untracked,1000000033,6851,
2.24771,um,Spot,3,Untracked,1000000031,6852,
5.02423,um,Spot,3,Untracked,1000000038,6853,
5.13632,um,Spot,3,Untracked,1000000030,6854,
3.1129,um,Spot,3,Untracked,1000000034,6855,
2.5501,um,Spot,3,Tracked,1000000041,6856,
2.65414,um,Spot,3,Untracked,1000000042,6857,
0,um,Spot,3,Tracked,1000006858,6858,
2.17222,um,Spot,3,Tracked,1000000045,6859,
1.89773,um,Spot,3,Untracked,1000000044,6860,
1.87902,um,Spot,3,Untracked,1000000047,6861,
1.85325,um,Spot,3,Tracked,1000000046,6862,
2.02354,um,Spot,3,Untracked,1000000048,6863,
1.18812,um,Spot,3,Tracked,1000000052,6864,
1.58605,um,Spot,3,Tracked,1000000053,6865,
5.00512,um,Spot,3,Tracked,1000000054,6866,
3.59504,um,Spot,3,Tracked,1000000178,6867,
3.34067,um,Spot,3,Tracked,1000000056,6868,
0.987424,um,Spot,3,Untracked,1000000061,6869,
1.74269,um,Spot,3,Untracked,1000006733,6870,
2.35086,um,Spot,3,Untracked,1000000064,6871,
4.50058,um,Spot,3,Untracked,1000000063,6872,
9.461,um,Spot,3,Untracked,1000006735,6873,
7.29541,um,Spot,3,Untracked,1000000065,6874,
2.80437,um,Spot,3,Untracked,1000000068,6875,
4.58743,um,Spot,3,Untracked,1000000066,6876,
2.64019,um,Spot,3,,1000000073,6877,
1.59978,um,Spot,3,Untracked,1000006740,6878,
6.76847,um,Spot,3,,1000000082,6879,
3.11712,um,Spot,3,,1000000084,6880,
0,um,Spot,3,,1000006881,6881,
4.29265,um,Spot,3,Untracked,1000000088,6882,
3.41427,um,Spot,3,Untracked,1000000089,6883,
7.82156,um,Spot,3,Tracked,1000000094,6884,
3.75373,um,Spot,3,Untracked,1000000096,6885,
3.76117,um,Spot,3,Tracked,1000000102,6886,
1.77877,um,Spot,3,Tracked,1000000005,6887,
3.60997,um,Spot,3,Tracked,1000000105,6888,
4.58339,um,Spot,3,Untracked,1000000014,6889,
2.49224,um,Spot,3,Untracked,1000000106,6890,
2.48553,um,Spot,3,Untracked,1000000112,6891,
2.13807,um,Spot,3,Untracked,1000000107,6892,
2.83119,um,Spot,3,Untracked,1000000111,6893,
5.27657,um,Spot,3,Untracked,1000000108,6894,
8.06772,um,Spot,3,Untracked,1000000122,6895,
0,um,Spot,3,Untracked,1000006896,6896,
3.84581,um,Spot,3,Untracked,1000000114,6897,
3.01628,um,Spot,3,Untracked,1000000115,6898,
5.49444,um,Spot,3,Untracked,1000000116,6899,
6.37164,um,Spot,3,Untracked,1000006811,6900,
4.93578,um,Spot,3,Untracked,1000000020,6901,
4.10317,um,Spot,3,Tracked,1000000125,6902,
2.39857,um,Spot,3,Tracked,1000000124,6903,
2.82213,um,Spot,3,Tracked,1000000126,6904,
1.49075,um,Spot,3,Tracked,1000000128,6905,
3.47627,um,Spot,3,Untracked,1000000127,6906,
3.07823,um,Spot,3,Tracked,1000000130,6907,
3.58475,um,Spot,3,Tracked,1000000131,6908,
1.95468,um,Spot,3,Tracked,1000000023,6909,
2.39812,um,Spot,3,Tracked,1000000134,6910,
6.60239,um,Spot,3,Tracked,1000000133,6911,
4.09038,um,Spot,3,Tracked,1000000137,6912,
2.01491,um,Spot,3,Tracked,1000000135,6913,
5.57287,um,Spot,3,Tracked,1000000140,6914,
4.35013,um,Spot,3,Tracked,1000006777,6915,
4.21563,um,Spot,3,Tracked,1000000139,6916,
3.22734,um,Spot,3,Tracked,1000000145,6917,
1.71748,um,Spot,3,Untracked,1000000151,6918,
2.5306,um,Spot,3,Untracked,1000000037,6919,
5.14266,um,Spot,3,Untracked,1000000152,6920,
2.09873,um,Spot,3,Untracked,1000000156,6921,
6.05897,um,Spot,3,Untracked,1000000150,6922,
5.96765,um,Spot,3,Untracked,1000000155,6923,
6.29684,um,Spot,3,Untracked,1000000159,6924,
1.88951,um,Spot,3,Untracked,1000000162,6925,
6.58224,um,Spot,3,Untracked,1000000161,6926,
4.17556,um,Spot,3,Untracked,1000000163,6927,
1.89564,um,Spot,3,Tracked,1000000051,6928,
2.59249,um,Spot,3,,1000000172,6929,
3.15287,um,Spot,3,Untracked,1000000175,6930,
4.77946,um,Spot,3,Tracked,1000000179,6931,
2.56605,um,Spot,3,Tracked,1000000218,6932,
2.52567,um,Spot,3,Tracked,1000000191,6933,
4.01728,um,Spot,3,Tracked,1000006794,6934,
5.83913,um,Spot,3,Tracked,1000000309,6935,
3.6547,um,Spot,3,Untracked,1000000072,6936,
2.68578,um,Spot,3,Untracked,1000000071,6937,
5.23281,um,Spot,3,Untracked,1000000202,6938,
0,um,Spot,3,Untracked,1000006939,6939,
7.13278,um,Spot,3,Untracked,1000000199,6940,
1.96053,um,Spot,3,Untracked,1000000201,6941,
2.681,um,Spot,3,Untracked,1000000203,6942,
2.65328,um,Spot,3,Untracked,1000006801,6943,
2.46544,um,Spot,3,Untracked,1000000205,6944,
4.45982,um,Spot,3,Untracked,1000000208,6945,
0,um,Spot,3,Untracked,1000006946,6946,
2.01001,um,Spot,3,Untracked,1000000212,6947,
3.18863,um,Spot,3,Tracked,1000000217,6948,
5.59251,um,Spot,3,Tracked,1000000216,6949,
1.71064,um,Spot,3,Untracked,1000000219,6950,
0,um,Spot,3,Untracked,1000006951,6951,
3.45934,um,Spot,3,Untracked,1000000092,6952,
4.42055,um,Spot,3,Untracked,1000000091,6953,
8.43307,um,Spot,3,,1000006809,6954,
0,um,Spot,3,,1000006955,6955,
5.65583,um,Spot,3,Untracked,1000000120,6956,
4.13631,um,Spot,3,Untracked,1000000121,6957,
3.28519,um,Spot,3,Untracked,1000000123,6958,
1.64032,um,Spot,3,Untracked,1000000251,6959,
4.63073,um,Spot,3,Untracked,1000000254,6960,
0,um,Spot,3,Untracked,1000006961,6961,
8.84148,um,Spot,3,Untracked,1000000257,6962,
1.97465,um,Spot,3,Untracked,1000000268,6963,
4.62493,um,Spot,3,Tracked,1000000272,6964,
4.55188,um,Spot,3,Untracked,1000000164,6965,
2.69447,um,Spot,3,Untracked,1000000166,6966,
4.30035,um,Spot,3,Untracked,1000000284,6967,
3.09973,um,Spot,3,Untracked,1000000285,6968,
3.08818,um,Spot,3,Untracked,1000000289,6969,
0,um,Spot,3,Tracked,1000006970,6970,
1.47858,um,Spot,3,Untracked,1000006820,6971,
3.18121,um,Spot,3,Untracked,1000000316,6972,
1.37888,um,Spot,3,Untracked,1000000317,6973,
3.93658,um,Spot,3,Untracked,1000006824,6974,
2.96351,um,Spot,3,Untracked,1000000325,6975,
2.91603,um,Spot,3,Untracked,1000000324,6976,
9.65225,um,Spot,3,Untracked,1000000323,6977,
3.56521,um,Spot,3,Tracked,1000006624,6978,
6.24047,um,Spot,3,Tracked,1000006829,6979,
5.37029,um,Spot,3,Tracked,1000006651,6980,
3.02388,um,Spot,3,Tracked,1000006831,6981,
2.88903,um,Spot,3,Tracked,1000006677,6982,
6.39735,um,Spot,3,Tracked,1000006690,6983,
2.97104,um,Spot,3,Tracked,1000006703,6984,
6.40341,um,Spot,4,,1000006705,6985,
5.87894,um,Spot,4,,1000000003,6986,
4.22657,um,Spot,4,Untracked,1000000010,6987,
1.22384,um,Spot,4,Untracked,1000000012,6988,
3.10548,um,Spot,4,Untracked,1000000013,6989,
4.26393,um,Spot,4,Untracked,1000000014,6990,
4.47903,um,Spot,4,Untracked,1000000018,6991,
6.59614,um,Spot,4,Tracked,1000000021,6992,
7.13275,um,Spot,4,Tracked,1000000124,6993,
6.70325,um,Spot,4,Tracked,1000000022,6994,
4.57782,um,Spot,4,Tracked,1000000023,6995,
2.59083,um,Spot,4,Tracked,1000000134,6996,
0,um,Spot,4,Untracked,1000006997,6997,
4.23057,um,Spot,4,Untracked,1000000024,6998,
5.57671,um,Spot,4,Untracked,1000000026,6999,
6.62589,um,Spot,4,Untracked,1000000028,7000,
4.45896,um,Spot,4,Untracked,1000006716,7001,
2.161,um,Spot,4,Untracked,1000000029,7002,
2.58798,um,Spot,4,Untracked,1000000031,7003,
3.7712,um,Spot,4,Untracked,1000000038,7004,
0,um,Spot,4,Untracked,1000007005,7005,
3.24721,um,Spot,4,Untracked,1000000033,7006,
1.32767,um,Spot,4,Untracked,1000000030,7007,
2.96158,um,Spot,4,Untracked,1000000034,7008,
3.003,um,Spot,4,Untracked,1000000042,7009,
2.35909,um,Spot,4,Tracked,1000000045,7010,
6.8794,um,Spot,4,Tracked,1000000046,7011,
1.78527,um,Spot,4,Untracked,1000000044,7012,
3.42806,um,Spot,4,Untracked,1000000047,7013,
1.25901,um,Spot,4,Untracked,1000000048,7014,
3.71537,um,Spot,4,Tracked,1000000051,7015,
4.31252,um,Spot,4,Tracked,1000000052,7016,
2.24631,um,Spot,4,Tracked,1000000053,7017,
3.34534,um,Spot,4,Tracked,1000000054,7018,
4.48379,um,Spot,4,Tracked,1000000178,7019,
5.46556,um,Spot,4,Tracked,1000000056,7020,
6.29162,um,Spot,4,Untracked,1000000061,7021,
3.46571,um,Spot,4,Untracked,1000000063,7022,
1.86135,um,Spot,4,Untracked,1000000064,7023,
9.44821,um,Spot,4,Untracked,1000006733,7024,
4.85837,um,Spot,4,Untracked,1000006735,7025,
4.78027,um,Spot,4,Untracked,1000000068,7026,
3.00759,um,Spot,4,Untracked,1000000066,7027,
5.4861,um,Spot,4,Untracked,1000000065,7028,
3.88581,um,Spot,4,,1000000073,7029,
1.16072,um,Spot,4,Untracked,1000006740,7030,
9.59,um,Spot,4,,1000006741,7031,
1.62056,um,Spot,4,,1000000084,7032,
3.47791,um,Spot,4,Untracked,1000000088,7033,
2.33773,um,Spot,4,Untracked,1000000089,7034,
2.20508,um,Spot,4,Untracked,1000000096,7035,
0,um,Spot,4,,1000007036,7036,
0.754751,um,Spot,4,Tracked,1000000102,7037,
0,um,Spot,4,,1000007038,7038,
6.53843,um,Spot,4,Tracked,1000000105,7039,
2.16692,um,Spot,4,Untracked,1000000106,7040,
6.16271,um,Spot,4,Untracked,1000000112,7041,
2.86641,um,Spot,4,Untracked,1000000107,7042,
3.37697,um,Spot,4,Untracked,1000000108,7043,
5.43421,um,Spot,4,Untracked,1000000111,7044,
0,um,Spot,4,Untracked,1000007045,7045,
6.34392,um,Spot,4,Untracked,1000006896,7046,
4.54388,um,Spot,4,Untracked,1000000116,7047,
1.33536,um,Spot,4,Untracked,1000000114,7048,
3.06057,um,Spot,4,Untracked,1000000115,7049,
9.74802,um,Spot,4,Untracked,1000000122,7050,
1.65813,um,Spot,4,Untracked,1000000020,7051,
1.48893,um,Spot,4,Tracked,1000000125,7052,
4.57851,um,Spot,4,Tracked,1000000126,7053,
5.97967,um,Spot,4,Tracked,1000000128,7054,
1.36479,um,Spot,4,Untracked,1000000127,7055,
1.99888,um,Spot,4,Tracked,1000000130,7056,
5.40741,um,Spot,4,Tracked,1000000131,7057,
3.56048,um,Spot,4,Tracked,1000000133,7058,
0.941012,um,Spot,4,Tracked,1000000137,7059,
9.96653,um,Spot,4,Tracked,1000000139,7060,
2.05032,um,Spot,4,Tracked,1000000135,7061,
5.11155,um,Spot,4,Tracked,1000000140,7062,
1.76727,um,Spot,4,Tracked,1000000145,7063,
1.96445,um,Spot,4,Untracked,1000000037,7064,
9.83733,um,Spot,4,Untracked,1000000152,7065,
0,um,Spot,4,Untracked,1000007066,7066,
2.60828,um,Spot,4,Untracked,1000000151,7067,
2.62336,um,Spot,4,Untracked,1000000156,7068,
3.32355,um,Spot,4,Untracked,1000000155,7069,
3.16346,um,Spot,4,Untracked,1000000159,7070,
2.62215,um,Spot,4,Untracked,1000000161,7071,
3.17099,um,Spot,4,Untracked,1000000162,7072,
1.54577,um,Spot,4,Untracked,1000000163,7073,
5.96123,um,Spot,4,Untracked,1000000164,7074,
6.58136,um,Spot,4,Untracked,1000000166,7075,
5.03917,um,Spot,4,,1000000172,7076,
2.30945,um,Spot,4,Tracked,1000000179,7077,
1.70567,um,Spot,4,Tracked,1000000191,7078,
11.7692,um,Spot,4,Tracked,1000006791,7079,
2.58319,um,Spot,4,Tracked,1000000218,7080,
4.67848,um,Spot,4,Tracked,1000000309,7081,
3.19079,um,Spot,4,Untracked,1000000071,7082,
1.41157,um,Spot,4,Untracked,1000000067,7083,
2.89656,um,Spot,4,Untracked,1000000201,7084,
4.33613,um,Spot,4,Untracked,1000000072,7085,
2.4434,um,Spot,4,Untracked,1000000199,7086,
2.98438,um,Spot,4,Untracked,1000000202,7087,
0,um,Spot,4,Untracked,1000007088,7088,
6.72153,um,Spot,4,Untracked,1000000205,7089,
4.72331,um,Spot,4,Untracked,1000006801,7090,
4.98433,um,Spot,4,Untracked,1000000203,7091,
3.81581,um,Spot,4,Untracked,1000006820,7092,
1.99,um,Spot,4,Untracked,1000000212,7093,
1.82766,um,Spot,4,Tracked,1000000217,7094,
2.08299,um,Spot,4,Tracked,1000000216,7095,
5.64611,um,Spot,4,Untracked,1000000091,7096,
3.38912,um,Spot,4,Untracked,1000000092,7097,
3.66268,um,Spot,4,Untracked,1000000121,7098,
2.59835,um,Spot,4,Untracked,1000000120,7099,
2.17619,um,Spot,4,Untracked,1000000123,7100,
2.77757,um,Spot,4,Untracked,1000000251,7101,
3.64417,um,Spot,4,Untracked,1000006961,7102,
5.9251,um,Spot,4,Untracked,1000000257,7103,
0,um,Spot,4,Untracked,1000007104,7104,
2.38939,um,Spot,4,Untracked,1000000268,7105,
0,um,Spot,4,Untracked,1000007106,7106,
3.47851,um,Spot,4,Untracked,1000000285,7107,
0,um,Spot,4,Untracked,1000007108,7108,
4.52161,um,Spot,4,Untracked,1000000289,7109,
0,um,Spot,4,Untracked,1000007110,7110,
4.565,um,Spot,4,Untracked,1000006946,7111,
8.63237,um,Spot,4,Untracked,1000000208,7112,
4.69744,um,Spot,4,Untracked,1000000317,7113,
