
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Set 1,TrackID,ID,
678.192,914.976,4157.01,um,Spot,Position,1,Tracked,1000003057,3057,
624.069,932.047,4145.01,um,Spot,Position,1,Tracked,1000003075,3075,
606.315,925.785,4179.01,um,Spot,Position,1,Tracked,1000003093,3093,
613.927,891.723,4167.01,um,Spot,Position,1,Tracked,1000003102,3102,
613.5,887.617,4183.01,um,Spot,Position,1,Tracked,1000003111,3111,
577.731,910.255,4155.01,um,Spot,Position,1,Tracked,1000003129,3129,
592.309,894.099,4153.01,um,Spot,Position,1,Tracked,1000003146,3146,
597.305,892.315,4179.01,um,Spot,Position,1,Tracked,1000003163,3163,
590.863,876.813,4153.01,um,Spot,Position,1,Tracked,1000003173,3173,
565.178,867.621,4157.01,um,Spot,Position,1,Tracked,1000003192,3192,
605.215,871.731,4169.01,um,Spot,Position,1,Tracked,1000003210,3210,
597.55,862.156,4151.01,um,Spot,Position,1,Tracked,1000003219,3219,
595.402,912.368,4187.01,um,Spot,Position,1,Tracked,1000003228,3228,
609.622,901.026,4155.01,um,Spot,Position,1,Tracked,1000003237,3237,
582.704,918.48,4147.01,um,Spot,Position,1,Tracked,1000003246,3246,
563.206,921.023,4139.01,um,Spot,Position,1,Tracked,1000003255,3255,
570.931,890.201,4187.01,um,Spot,Position,1,Tracked,1000003264,3264,
565.449,889.373,4141.01,um,Spot,Position,1,Tracked,1000003279,3279,
552.82,967.027,4157.82,um,Spot,Position,1,Tracked,1000003305,3305,
666.341,924.686,4155.01,um,Spot,Position,1,Tracked,1000003314,3314,
619.516,953.811,4139.01,um,Spot,Position,1,Tracked,1000003323,3323,
547.777,918.96,4185.01,um,Spot,Position,1,Tracked,1000003340,3340,
488.631,860.182,4139.59,um,Spot,Position,1,Untracked,1000000004,4,
428.887,823.193,4141.26,um,Spot,Position,1,Untracked,1000000005,5,
383.382,857.365,4142.87,um,Spot,Position,1,Untracked,1000000006,6,
489.531,871.849,4147.12,um,Spot,Position,1,Untracked,1000000008,8,
473.909,877.001,4149.2,um,Spot,Position,1,Untracked,1000000010,10,
536.659,846.577,4137.18,um,Spot,Position,1,Untracked,1000000011,11,
622.385,827.785,4141.17,um,Spot,Position,1,Untracked,1000000016,16,
517.644,856.414,4140.36,um,Spot,Position,1,Untracked,1000000017,17,
509.992,850.823,4142.24,um,Spot,Position,1,Untracked,1000000020,20,
519.662,826.776,4146.61,um,Spot,Position,1,Untracked,1000000022,22,
642.725,849.73,4149.43,um,Spot,Position,1,Untracked,1000000026,26,
442.457,915.23,4141.85,um,Spot,Position,1,Untracked,1000000030,30,
386.482,924.449,4141.31,um,Spot,Position,1,Untracked,1000000031,31,
403.228,904.158,4148.77,um,Spot,Position,1,Untracked,1000000034,34,
424.501,951.602,4149.25,um,Spot,Position,1,Untracked,1000000035,35,
689.927,903.089,4144.52,um,Spot,Position,1,Untracked,1000000059,59,
450.645,827.638,4151.54,um,Spot,Position,1,Untracked,1000000065,65,
438.143,894.185,4151.33,um,Spot,Position,1,Untracked,1000000066,66,
383.214,844.687,4153.42,um,Spot,Position,1,Untracked,1000000067,67,
430.037,826.93,4161.53,um,Spot,Position,1,Untracked,1000000073,73,
436.911,810.383,4164.94,um,Spot,Position,1,Untracked,1000000076,76,
477.16,828.128,4164.45,um,Spot,Position,1,Untracked,1000000078,78,
379.623,844.576,4165.83,um,Spot,Position,1,Untracked,1000000079,79,
419.356,846.561,4165.16,um,Spot,Position,1,Untracked,1000000080,80,
459.391,875.46,4164.5,um,Spot,Position,1,Untracked,1000000081,81,
386.715,794.173,4166.34,um,Spot,Position,1,Untracked,1000000082,82,
407.61,782.734,4169.34,um,Spot,Position,1,Untracked,1000000084,84,
488.613,799.432,4175.15,um,Spot,Position,1,Untracked,1000000085,85,
392.694,775.23,4176.54,um,Spot,Position,1,Untracked,1000000086,86,
475.241,843.083,4177.63,um,Spot,Position,1,Untracked,1000000088,88,
382.362,885.806,4179.83,um,Spot,Position,1,Untracked,1000000089,89,
472.586,881.991,4180.35,um,Spot,Position,1,Untracked,1000000090,90,
529.614,865.065,4154.33,um,Spot,Position,1,Untracked,1000000097,97,
539.727,830.566,4156.27,um,Spot,Position,1,Untracked,1000000098,98,
577.965,837.702,4161.3,um,Spot,Position,1,Untracked,1000000101,101,
533.166,845.927,4160.56,um,Spot,Position,1,Untracked,1000000102,102,
501.226,770.141,4163.68,um,Spot,Position,1,Untracked,1000000105,105,
515.248,789.357,4165.26,um,Spot,Position,1,Untracked,1000000106,106,
598.866,843.925,4164.78,um,Spot,Position,1,Untracked,1000000108,108,
568.239,830.23,4167.16,um,Spot,Position,1,Untracked,1000000109,109,
583.858,829.633,4167.54,um,Spot,Position,1,Untracked,1000000110,110,
590.777,860.771,4167.21,um,Spot,Position,1,Untracked,1000000111,111,
540.747,786.072,4173.86,um,Spot,Position,1,Untracked,1000000115,115,
595.792,817.944,4172.87,um,Spot,Position,1,Untracked,1000000116,116,
542.628,830.447,4175.23,um,Spot,Position,1,Untracked,1000000117,117,
520.357,818.31,4176.21,um,Spot,Position,1,Untracked,1000000118,118,
606.877,831.286,4176.18,um,Spot,Position,1,Untracked,1000000119,119,
585.221,840.648,4178.43,um,Spot,Position,1,Untracked,1000000121,121,
622.434,843.779,4179.08,um,Spot,Position,1,Untracked,1000000122,122,
588.066,776.671,4181.41,um,Spot,Position,1,Untracked,1000000124,124,
543.524,778.453,4180.68,um,Spot,Position,1,Untracked,1000000125,125,
521.491,788.941,4181.15,um,Spot,Position,1,Untracked,1000000126,126,
566.194,802.301,4181.54,um,Spot,Position,1,Untracked,1000000127,127,
636.354,808.455,4150.7,um,Spot,Position,1,Untracked,1000000130,130,
648.086,837.134,4154.1,um,Spot,Position,1,Untracked,1000000131,131,
679.264,885.994,4161.51,um,Spot,Position,1,Untracked,1000000132,132,
662.762,822.69,4164.47,um,Spot,Position,1,Untracked,1000000133,133,
641.264,804.271,4168.03,um,Spot,Position,1,Untracked,1000000135,135,
674.491,848.856,4169.03,um,Spot,Position,1,Untracked,1000000136,136,
657.846,851.816,4169.08,um,Spot,Position,1,Untracked,1000000137,137,
680.109,889.812,4168.25,um,Spot,Position,1,Untracked,1000000138,138,
654.954,788.247,4171.84,um,Spot,Position,1,Untracked,1000000139,139,
627.43,825.112,4176.14,um,Spot,Position,1,Untracked,1000000141,141,
635.232,866.096,4177.76,um,Spot,Position,1,Untracked,1000000142,142,
675.875,870.726,4177.35,um,Spot,Position,1,Untracked,1000000143,143,
675.44,896.532,4179.01,um,Spot,Position,1,Untracked,1000000145,145,
668.496,797.623,4181.37,um,Spot,Position,1,Untracked,1000000146,146,
437.659,935.033,4154.07,um,Spot,Position,1,Untracked,1000000147,147,
414.007,944.42,4161.86,um,Spot,Position,1,Untracked,1000000148,148,
473.643,901.263,4169.86,um,Spot,Position,1,Untracked,1000000150,150,
442.29,929.078,4179.82,um,Spot,Position,1,Untracked,1000000153,153,
374.374,843.345,4183.17,um,Spot,Position,1,Untracked,1000000195,195,
456.958,770.141,4184.85,um,Spot,Position,1,Untracked,1000000196,196,
376.505,779.09,4184.62,um,Spot,Position,1,Untracked,1000000197,197,
431.578,828.506,4187.69,um,Spot,Position,1,Untracked,1000000198,198,
381.397,792.626,4188.16,um,Spot,Position,1,Untracked,1000000199,199,
448.515,861.979,4188.63,um,Spot,Position,1,Untracked,1000000200,200,
404.832,867.416,4189.21,um,Spot,Position,1,Untracked,1000000201,201,
445.889,894.094,4191.33,um,Spot,Position,1,Untracked,1000000202,202,
369.408,778.637,4192.84,um,Spot,Position,1,Untracked,1000000203,203,
489.947,853.458,4192.59,um,Spot,Position,1,Untracked,1000000204,204,
478.07,770.141,4195.63,um,Spot,Position,1,Untracked,1000000205,205,
431.304,849.605,4195.55,um,Spot,Position,1,Untracked,1000000207,207,
467.355,795.732,4196.19,um,Spot,Position,1,Untracked,1000000208,208,
454.72,829.914,4198.1,um,Spot,Position,1,Untracked,1000000210,210,
457.569,865.368,4198.09,um,Spot,Position,1,Untracked,1000000211,211,
414.081,771.639,4201.76,um,Spot,Position,1,Untracked,1000000213,213,
484.444,826.091,4200.87,um,Spot,Position,1,Untracked,1000000214,214,
463.28,807.36,4205.44,um,Spot,Position,1,Untracked,1000000216,216,
491.156,789.708,4207.73,um,Spot,Position,1,Untracked,1000000219,219,
426.622,806.687,4207.03,um,Spot,Position,1,Untracked,1000000220,220,
485.013,882.044,4208.61,um,Spot,Position,1,Untracked,1000000221,221,
530.273,844.653,4186.54,um,Spot,Position,1,Untracked,1000000225,225,
523.297,776.875,4188.11,um,Spot,Position,1,Untracked,1000000227,227,
621.29,812.696,4189.13,um,Spot,Position,1,Untracked,1000000228,228,
589.364,859.85,4189.84,um,Spot,Position,1,Untracked,1000000229,229,
514.254,877.096,4191.59,um,Spot,Position,1,Untracked,1000000231,231,
575.748,825.137,4192.69,um,Spot,Position,1,Untracked,1000000233,233,
605.511,797.246,4195.66,um,Spot,Position,1,Untracked,1000000235,235,
557.259,837.105,4195.1,um,Spot,Position,1,Untracked,1000000237,237,
614.429,778.003,4196.9,um,Spot,Position,1,Untracked,1000000239,239,
507.897,838.338,4197.31,um,Spot,Position,1,Untracked,1000000240,240,
578.926,844.318,4196.81,um,Spot,Position,1,Untracked,1000000241,241,
611.888,856.429,4197.07,um,Spot,Position,1,Untracked,1000000242,242,
566.947,772.053,4201,um,Spot,Position,1,Untracked,1000000243,243,
569.945,786.748,4201.23,um,Spot,Position,1,Untracked,1000000244,244,
599.985,816.198,4200.95,um,Spot,Position,1,Untracked,1000000246,246,
606.791,832.973,4200.31,um,Spot,Position,1,Untracked,1000000247,247,
539.058,844.557,4201.45,um,Spot,Position,1,Untracked,1000000248,248,
534.999,770.141,4203.39,um,Spot,Position,1,Untracked,1000000249,249,
569.478,840.775,4203.43,um,Spot,Position,1,Untracked,1000000251,251,
553.065,771.964,4208.91,um,Spot,Position,1,Untracked,1000000252,252,
587.364,776.505,4208.94,um,Spot,Position,1,Untracked,1000000253,253,
576.813,830.528,4209.63,um,Spot,Position,1,Untracked,1000000254,254,
