
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Set 1,TrackID,ID,
1756.09,1614.96,4177.38,um,Spot,Position,1,Tracked,1000000018,18,
1759.61,1605.26,4183.14,um,Spot,Position,1,Tracked,1000000023,23,
1762.83,1638.25,4181.34,um,Spot,Position,1,Tracked,1000000024,24,
1912.01,1592.81,4202.79,um,Spot,Position,1,Tracked,1000000040,40,
1756.9,1743.86,4185.19,um,Spot,Position,1,Tracked,1000000070,70,
1765.19,1690.79,4190.88,um,Spot,Position,1,Tracked,1000000071,71,
1686.3,1768.41,4189.39,um,Spot,Position,1,Tracked,1000000072,72,
1772.71,1694.92,4191.71,um,Spot,Position,1,Tracked,1000000073,73,
1719.33,1727.17,4192.06,um,Spot,Position,1,Tracked,1000000074,74,
1714.8,1777.26,4206.07,um,Spot,Position,1,Tracked,1000000076,76,
1824.69,1788.69,4190.43,um,Spot,Position,1,Tracked,1000000077,77,
1723.46,1682.21,4226.68,um,Spot,Position,1,Tracked,1000000127,127,
1724.01,1642.46,4234.37,um,Spot,Position,1,Tracked,1000000131,131,
1732.6,1772.58,4220.7,um,Spot,Position,1,Tracked,1000000168,168,
1660.29,1859.83,4227.74,um,Spot,Position,1,Tracked,1000000172,172,
1753.89,1668.13,4206.73,um,Spot,Position,1,Tracked,1000007327,7327,
1708.05,1589.41,4213.62,um,Spot,Position,1,Tracked,1000007334,7334,
1800.31,1648.99,4179.06,um,Spot,Position,1,Tracked,1000007341,7341,
1792.49,1641.03,4227.42,um,Spot,Position,1,Tracked,1000007347,7347,
1779.17,1626.95,4223.98,um,Spot,Position,1,Tracked,1000007354,7354,
1795.34,1634.4,4175.82,um,Spot,Position,1,Tracked,1000007361,7361,
1828.11,1668.22,4175.67,um,Spot,Position,1,Tracked,1000007367,7367,
1852.59,1662.3,4179.12,um,Spot,Position,1,Tracked,1000007373,7373,
1899.95,1658.63,4248.12,um,Spot,Position,1,Tracked,1000007379,7379,
1852.01,1588.29,4179.12,um,Spot,Position,1,Tracked,1000007386,7386,
1798.91,1684.16,4192.92,um,Spot,Position,1,Tracked,1000007392,7392,
1660.34,1838.01,4179.12,um,Spot,Position,1,Tracked,1000007402,7402,
1671.88,1562.65,4177.88,um,Spot,Position,1,Untracked,1000000000,0,
1598.68,1574.13,4182.34,um,Spot,Position,1,Untracked,1000000001,1,
1607.45,1590.11,4181.38,um,Spot,Position,1,Untracked,1000000002,2,
1575.3,1576,4186.59,um,Spot,Position,1,Untracked,1000000003,3,
1595.57,1603.42,4189.96,um,Spot,Position,1,Untracked,1000000004,4,
1672.99,1649.22,4195.97,um,Spot,Position,1,Untracked,1000000007,7,
1610.77,1671.95,4195.79,um,Spot,Position,1,Untracked,1000000008,8,
1649.99,1684.38,4196.95,um,Spot,Position,1,Untracked,1000000009,9,
1579.1,1684.84,4197.58,um,Spot,Position,1,Untracked,1000000010,10,
1638.46,1574.49,4200.69,um,Spot,Position,1,Untracked,1000000012,12,
1608.36,1574.61,4205.69,um,Spot,Position,1,Untracked,1000000013,13,
1667.42,1657.59,4206.92,um,Spot,Position,1,Untracked,1000000015,15,
1620.86,1671.54,4206.62,um,Spot,Position,1,Untracked,1000000016,16,
1786.44,1596.76,4189.11,um,Spot,Position,1,Untracked,1000000025,25,
1681.8,1655.59,4190.63,um,Spot,Position,1,Untracked,1000000026,26,
1710.53,1562.65,4193.13,um,Spot,Position,1,Untracked,1000000027,27,
1773.13,1580.37,4197.92,um,Spot,Position,1,Untracked,1000000029,29,
1676.2,1629.4,4195.43,um,Spot,Position,1,Untracked,1000000030,30,
1686.62,1565.4,4200.81,um,Spot,Position,1,Untracked,1000000031,31,
1737.86,1564.62,4206.43,um,Spot,Position,1,Untracked,1000000032,32,
1803.63,1608.66,4180.65,um,Spot,Position,1,Untracked,1000000037,37,
1828.03,1573.31,4192.71,um,Spot,Position,1,Untracked,1000000039,39,
1635.43,1788.54,4179.19,um,Spot,Position,1,Untracked,1000000045,45,
1593.75,1692.21,4185.32,um,Spot,Position,1,Untracked,1000000046,46,
1611.02,1698.09,4184.52,um,Spot,Position,1,Untracked,1000000048,48,
1633.13,1701.63,4185.41,um,Spot,Position,1,Untracked,1000000050,50,
1619.8,1718.47,4186.5,um,Spot,Position,1,Untracked,1000000051,51,
1649.1,1775.26,4184.72,um,Spot,Position,1,Untracked,1000000052,52,
1625.68,1805.12,4185.99,um,Spot,Position,1,Untracked,1000000053,53,
1577.78,1735.82,4188.53,um,Spot,Position,1,Untracked,1000000054,54,
1567.33,1752.11,4190.15,um,Spot,Position,1,Untracked,1000000055,55,
1643.62,1757.26,4188.58,um,Spot,Position,1,Untracked,1000000056,56,
1631.88,1800.63,4190.09,um,Spot,Position,1,Untracked,1000000057,57,
1577.53,1714.74,4196.94,um,Spot,Position,1,Untracked,1000000059,59,
1576.33,1789.79,4195.2,um,Spot,Position,1,Untracked,1000000060,60,
1661.87,1715.4,4199.92,um,Spot,Position,1,Untracked,1000000061,61,
1602.01,1725.51,4198.98,um,Spot,Position,1,Untracked,1000000062,62,
1604.31,1749.38,4199.84,um,Spot,Position,1,Untracked,1000000063,63,
1633.05,1816.31,4206.77,um,Spot,Position,1,Untracked,1000000066,66,
1686.59,1728.87,4184.55,um,Spot,Position,1,Untracked,1000000069,69,
1689.81,1695.69,4199.19,um,Spot,Position,1,Untracked,1000000075,75,
1570.44,1824.38,4198.83,um,Spot,Position,1,Untracked,1000000080,80,
1599.82,1670.68,4213.44,um,Spot,Position,1,Untracked,1000000085,85,
1626.15,1562.65,4216.42,um,Spot,Position,1,Untracked,1000000086,86,
1588.64,1638.89,4216.51,um,Spot,Position,1,Untracked,1000000088,88,
1672.78,1562.65,4222.02,um,Spot,Position,1,Untracked,1000000090,90,
1579.47,1609.72,4223.14,um,Spot,Position,1,Untracked,1000000091,91,
1590.41,1630.35,4224.66,um,Spot,Position,1,Untracked,1000000092,92,
1586.82,1587.53,4236.26,um,Spot,Position,1,Untracked,1000000095,95,
1628.44,1587.53,4238.09,um,Spot,Position,1,Untracked,1000000096,96,
1661.73,1659.27,4237.05,um,Spot,Position,1,Untracked,1000000097,97,
1601.31,1562.65,4241.65,um,Spot,Position,1,Untracked,1000000098,98,
1626.13,1636.83,4241.96,um,Spot,Position,1,Untracked,1000000099,99,
1647.78,1656.19,4240.35,um,Spot,Position,1,Untracked,1000000100,100,
1607.39,1665.4,4252.8,um,Spot,Position,1,Untracked,1000000106,106,
1677.6,1576.93,4210.04,um,Spot,Position,1,Untracked,1000000115,115,
1788.88,1585.88,4210.4,um,Spot,Position,1,Untracked,1000000116,116,
1679.22,1641.33,4229.69,um,Spot,Position,1,Untracked,1000000129,129,
1831.75,1562.65,4217.15,um,Spot,Position,1,Untracked,1000000141,141,
1577.69,1761.77,4211.29,um,Spot,Position,1,Untracked,1000000146,146,
1573.11,1775.72,4209.57,um,Spot,Position,1,Untracked,1000000147,147,
1664.33,1764.09,4221.46,um,Spot,Position,1,Untracked,1000000151,151,
1568.03,1812.3,4221.57,um,Spot,Position,1,Untracked,1000000152,152,
1594.37,1802.82,4224.74,um,Spot,Position,1,Untracked,1000000153,153,
1573.84,1698.68,4238.69,um,Spot,Position,1,Untracked,1000000157,157,
1579.27,1740.76,4238.58,um,Spot,Position,1,Untracked,1000000158,158,
1645.41,1784.01,4241.76,um,Spot,Position,1,Untracked,1000000161,161,
1590.13,1624.93,4265.05,um,Spot,Position,1,Untracked,1000000173,173,
1605.85,1602.56,4281.97,um,Spot,Position,1,Untracked,1000000178,178,
1603.62,1562.65,4285.79,um,Spot,Position,1,Untracked,1000000181,181,
1621.91,1594.38,4285.76,um,Spot,Position,1,Untracked,1000000183,183,
1623.86,1591.24,4304.72,um,Spot,Position,1,Untracked,1000000187,187,
1600.26,1728.92,4299.85,um,Spot,Position,1,Untracked,1000000209,209,
1612.41,1694.02,4316.3,um,Spot,Position,1,Untracked,1000000210,210,
1756.92,1618.47,4178.64,um,Spot,Position,2,Tracked,1000000018,7411,
1763.34,1639.72,4184.56,um,Spot,Position,2,Tracked,1000000024,7412,
1761.88,1606.36,4189.01,um,Spot,Position,2,Tracked,1000000023,7413,
1913.74,1596.13,4202.04,um,Spot,Position,2,Tracked,1000000040,7421,
1756.86,1745.87,4184.01,um,Spot,Position,2,Tracked,1000000070,7440,
1765.13,1692.49,4192.23,um,Spot,Position,2,Tracked,1000000071,7442,
1773.46,1697.27,4192.6,um,Spot,Position,2,Tracked,1000000073,7443,
1719.17,1728.39,4193.59,um,Spot,Position,2,Tracked,1000000074,7444,
1689.94,1772.21,4191.49,um,Spot,Position,2,Tracked,1000000072,7445,
1715.89,1780.01,4207.51,um,Spot,Position,2,Tracked,1000000076,7447,
1824.62,1791.37,4186.6,um,Spot,Position,2,Tracked,1000000077,7448,
1726.32,1646.54,4239.28,um,Spot,Position,2,Tracked,1000000131,7472,
1733.52,1775.55,4220.24,um,Spot,Position,2,Tracked,1000000168,7478,
1754.39,1670.06,4210.17,um,Spot,Position,2,Tracked,1000007327,7491,
1712.01,1593.08,4223.98,um,Spot,Position,2,Tracked,1000007334,7492,
1800.31,1647.86,4177.08,um,Spot,Position,2,Tracked,1000007341,7493,
1794.12,1642.04,4227.42,um,Spot,Position,2,Tracked,1000007347,7494,
1782.01,1627.84,4230.88,um,Spot,Position,2,Tracked,1000007354,7495,
1793.35,1635.01,4170.59,um,Spot,Position,2,Tracked,1000007361,7496,
1827.21,1669.09,4172.23,um,Spot,Position,2,Tracked,1000007367,7497,
1854.06,1662.88,4168.77,um,Spot,Position,2,Tracked,1000007373,7498,
1903.34,1659.6,4251.57,um,Spot,Position,2,Tracked,1000007379,7499,
1854.89,1587.96,4179.12,um,Spot,Position,2,Tracked,1000007386,7500,
1798.96,1685.07,4192.92,um,Spot,Position,2,Tracked,1000007392,7501,
1776.12,1818.08,4151.52,um,Spot,Position,2,Tracked,1000007502,7502,
1658.8,1837.81,4161.88,um,Spot,Position,2,Tracked,1000007402,7503,
1672.74,1562.65,4182.47,um,Spot,Position,2,Untracked,1000000000,7403,
