empty,,,,,,
Time,,,,,,
 ==================== ,,,,,,
Time,Unit,Category,Time,Set 1,TrackID,ID
0,,Spot,1,Untracked,1000000476,476
0,,Spot,1,Untracked,1000000478,478
0,,Spot,1,Untracked,1000000480,480
0,,Spot,1,Untracked,1000000481,481
0,,Spot,1,Untracked,1000000482,482
0,,Spot,1,Untracked,1000000483,483
0,,Spot,1,Untracked,1000000484,484
0,,Spot,1,Untracked,1000000485,485
0,,Spot,1,Untracked,1000000486,486
0,,Spot,1,Untracked,1000000487,487
0,,Spot,1,Untracked,1000000488,488
0,,Spot,1,Untracked,1000000489,489
0,,Spot,1,Untracked,1000000492,492
0,,Spot,1,Untracked,1000000493,493
0,,Spot,1,Untracked,1000000495,495
0,,Spot,1,Untracked,1000000496,496
0,,Spot,1,Untracked,1000000497,497
0,,Spot,1,Untracked,1000000498,498
0,,Spot,1,Untracked,1000000499,499
0,,Spot,1,Untracked,1000000500,500
0,,Spot,1,Untracked,1000000501,501
0,,Spot,1,Untracked,1000000502,502
0,,Spot,1,Untracked,1000000503,503
0,,Spot,1,Untracked,1000000504,504
0,,Spot,1,Untracked,1000000505,505
0,,Spot,1,Untracked,1000000515,515
0,,Spot,1,Untracked,1000000516,516
0,,Spot,1,Untracked,1000000517,517
0,,Spot,1,Untracked,1000000522,522
0,,Spot,1,Untracked,1000000529,529
0,,Spot,1,Untracked,1000000550,550
0,,Spot,1,Untracked,1000000551,551
0,,Spot,1,Untracked,1000000553,553
0,,Spot,1,Untracked,1000000557,557
0,,Spot,1,Untracked,1000000560,560
0,,Spot,1,Untracked,1000000561,561
0,,Spot,1,Untracked,1000000562,562
0,,Spot,1,Untracked,1000000564,564
0.416944444,,Spot,2,Untracked,1000000026,602
0.416944444,,Spot,2,Untracked,1000000615,615
0.416944444,,Spot,2,Untracked,1000000616,616
0.416944444,,Spot,2,Untracked,1000000617,617
0.416944444,,Spot,2,Untracked,1000000621,621
0.416944444,,Spot,2,Untracked,1000000625,625
0.416944444,,Spot,2,Untracked,1000000626,626
0.416944444,,Spot,2,Untracked,1000000097,627
0.416944444,,Spot,2,Untracked,1000000629,629
0.416944444,,Spot,2,Untracked,1000000006,634
0.416944444,,Spot,2,Untracked,1000000003,635
0.416944444,,Spot,2,Untracked,1000000008,636
0.416944444,,Spot,2,Untracked,1000000023,640
0.416944444,,Spot,2,Untracked,1000000020,641
0.416944444,,Spot,2,Untracked,1000000015,644
0.416944444,,Spot,2,Untracked,1000000647,647
0.416944444,,Spot,2,Untracked,1000000654,654
0.416944444,,Spot,2,Untracked,1000000031,655
0.416944444,,Spot,2,Untracked,1000000656,656
0.416944444,,Spot,2,Untracked,1000000060,670
0.416944444,,Spot,2,Untracked,1000000011,674
0.416944444,,Spot,2,Untracked,1000000009,678
0.416944444,,Spot,2,Untracked,1000000066,679
0.416944444,,Spot,2,Untracked,1000000082,686
0.416944444,,Spot,2,Untracked,1000000083,687
0.416944444,,Spot,2,Untracked,1000000080,688
0.416944444,,Spot,2,Untracked,1000000089,690
0.416944444,,Spot,2,Untracked,1000000096,694
0.416944444,,Spot,2,Untracked,1000000000,707
0.416944444,,Spot,2,Untracked,1000000217,708
0.416944444,,Spot,2,Untracked,1000000710,710
0.416944444,,Spot,2,Untracked,1000000004,713
0.416944444,,Spot,2,Untracked,1000000105,714
0.416944444,,Spot,2,Untracked,1000000717,717
0.416944444,,Spot,2,Untracked,1000000007,720
0.416944444,,Spot,2,Untracked,1000000721,721
0.416944444,,Spot,2,Untracked,1000000118,722
0.416944444,,Spot,2,Untracked,1000000120,723
0.416944444,,Spot,2,Untracked,1000000724,724
0.416944444,,Spot,2,Untracked,1000000121,725
0.416944444,,Spot,2,Untracked,1000000119,726
0.416944444,,Spot,2,Untracked,1000000123,727
0.416944444,,Spot,2,Untracked,1000000233,728
0.416944444,,Spot,2,Untracked,1000000122,729
0.416944444,,Spot,2,Untracked,1000000133,731
0.416944444,,Spot,2,Untracked,1000000132,732
0.416944444,,Spot,2,Untracked,1000000134,733
0.416944444,,Spot,2,Untracked,1000000136,734
0.416944444,,Spot,2,Untracked,1000000141,735
0.416944444,,Spot,2,Untracked,1000000135,736
0.416944444,,Spot,2,Untracked,1000000125,738
0.416944444,,Spot,2,Untracked,1000000140,739
0.416944444,,Spot,2,Untracked,1000000740,740
0.416944444,,Spot,2,Untracked,1000000143,741
0.416944444,,Spot,2,Untracked,1000000144,742
0.416944444,,Spot,2,Untracked,1000000044,744
0.416944444,,Spot,2,Untracked,1000000042,745
0.416944444,,Spot,2,Untracked,1000000069,753
0.416944444,,Spot,2,Untracked,1000000157,764
0.416944444,,Spot,2,Untracked,1000000156,766
0.416944444,,Spot,2,Untracked,1000000165,769
0.416944444,,Spot,2,Untracked,1000000169,774
0.416944444,,Spot,2,Untracked,1000000172,778
0.416944444,,Spot,2,Untracked,1000000780,780
0.416944444,,Spot,2,Untracked,1000000781,781
0.416944444,,Spot,2,Untracked,1000000193,785
0.416944444,,Spot,2,Untracked,1000000187,786
0.416944444,,Spot,2,Untracked,1000000101,787
0.416944444,,Spot,2,Untracked,1000000186,788
0.416944444,,Spot,2,Untracked,1000000789,789
0.416944444,,Spot,2,Untracked,1000000299,790
0.416944444,,Spot,2,Untracked,1000000314,791
0.416944444,,Spot,2,Untracked,1000000792,792
0.416944444,,Spot,2,Untracked,1000000301,793
0.416944444,,Spot,2,Untracked,1000000208,798
0.416944444,,Spot,2,Untracked,1000000206,799
0.416944444,,Spot,2,Untracked,1000000212,800
0.416944444,,Spot,2,Untracked,1000000211,801
0.416944444,,Spot,2,Untracked,1000000215,802
0.416944444,,Spot,2,Untracked,1000000219,803
0.416944444,,Spot,2,Untracked,1000000227,805
0.416944444,,Spot,2,Untracked,1000000810,810
0.416944444,,Spot,2,Untracked,1000000811,811
0.416944444,,Spot,2,Untracked,1000000814,814
0.416944444,,Spot,2,Untracked,1000000126,815
0.416944444,,Spot,2,Untracked,1000000816,816
0.416944444,,Spot,2,Untracked,1000000245,817
0.416944444,,Spot,2,Untracked,1000000129,818
0.416944444,,Spot,2,Untracked,1000000128,819
0.416944444,,Spot,2,Untracked,1000000130,821
0.416944444,,Spot,2,Untracked,1000000131,822
0.416944444,,Spot,2,Untracked,1000000236,823
0.416944444,,Spot,2,Untracked,1000000825,825
0.416944444,,Spot,2,Untracked,1000000239,826
0.416944444,,Spot,2,Untracked,1000000827,827
0.416944444,,Spot,2,Untracked,1000000221,828
0.416944444,,Spot,2,Untracked,1000000240,829
0.416944444,,Spot,2,Untracked,1000000237,830
0.416944444,,Spot,2,Untracked,1000000244,831
0.416944444,,Spot,2,Untracked,1000000242,834
0.416944444,,Spot,2,Untracked,1000000232,835
0.416944444,,Spot,2,Untracked,1000000251,836
0.416944444,,Spot,2,Untracked,1000000255,837
0.416944444,,Spot,2,Untracked,1000000841,841
0.416944444,,Spot,2,Untracked,1000000139,842
0.416944444,,Spot,2,Untracked,1000000258,843
0.416944444,,Spot,2,Untracked,1000000138,844
0.416944444,,Spot,2,Untracked,1000000259,846
0.416944444,,Spot,2,Untracked,1000000260,847
0.416944444,,Spot,2,Untracked,1000000848,848
0.416944444,,Spot,2,Untracked,1000000850,850
0.416944444,,Spot,2,Untracked,1000000265,852
0.416944444,,Spot,2,Untracked,1000000268,853
0.416944444,,Spot,2,Untracked,1000000262,854
0.416944444,,Spot,2,Untracked,1000000266,855
0.416944444,,Spot,2,Untracked,1000000856,856
0.416944444,,Spot,2,Untracked,1000000253,857
0.416944444,,Spot,2,Untracked,1000000261,859
0.416944444,,Spot,2,Untracked,1000000273,862
0.416944444,,Spot,2,Untracked,1000000175,878
0.416944444,,Spot,2,Untracked,1000000291,879
0.416944444,,Spot,2,Untracked,1000000195,884
0.416944444,,Spot,2,Untracked,1000000885,885
0.416944444,,Spot,2,Untracked,1000000199,886
0.416944444,,Spot,2,Untracked,1000000306,888
0.416944444,,Spot,2,Untracked,1000000889,889
0.416944444,,Spot,2,Untracked,1000000304,891
0.416944444,,Spot,2,Untracked,1000000318,892
0.416944444,,Spot,2,Untracked,1000000893,893
0.416944444,,Spot,2,Untracked,1000000305,895
0.416944444,,Spot,2,Untracked,1000000896,896
0.416944444,,Spot,2,Untracked,1000000438,898
0.416944444,,Spot,2,Untracked,1000000308,901
0.416944444,,Spot,2,Untracked,1000000322,902
0.416944444,,Spot,2,Untracked,1000000312,903
0.416944444,,Spot,2,Untracked,1000000329,904
0.416944444,,Spot,2,Untracked,1000000905,905
0.416944444,,Spot,2,Untracked,1000000393,907
0.416944444,,Spot,2,Untracked,1000000342,909
0.416944444,,Spot,2,Untracked,1000000340,910
0.416944444,,Spot,2,Untracked,1000000911,911
0.416944444,,Spot,2,Untracked,1000000338,912
0.416944444,,Spot,2,Untracked,1000000355,913
0.416944444,,Spot,2,Untracked,1000000214,914
0.416944444,,Spot,2,Untracked,1000000216,915
0.416944444,,Spot,2,Untracked,1000000356,916
0.416944444,,Spot,2,Untracked,1000000351,917
0.416944444,,Spot,2,Untracked,1000000354,918
0.416944444,,Spot,2,Untracked,1000000359,919
0.416944444,,Spot,2,Untracked,1000000350,920
0.416944444,,Spot,2,Untracked,1000000360,921
0.416944444,,Spot,2,Untracked,1000000370,922
0.416944444,,Spot,2,Untracked,1000000371,923
0.416944444,,Spot,2,Untracked,1000000358,924
0.416944444,,Spot,2,Untracked,1000000362,925
0.416944444,,Spot,2,Untracked,1000000926,926
0.416944444,,Spot,2,Untracked,1000000363,927
0.416944444,,Spot,2,Untracked,1000000475,928
0.416944444,,Spot,2,Untracked,1000000929,929
0.416944444,,Spot,2,Untracked,1000000930,930
0.416944444,,Spot,2,Untracked,1000000369,931
0.416944444,,Spot,2,Untracked,1000000364,932
0.416944444,,Spot,2,Untracked,1000000367,933
0.416944444,,Spot,2,Untracked,1000000368,934
0.416944444,,Spot,2,Untracked,1000000935,935
0.416944444,,Spot,2,Untracked,1000000376,936
0.416944444,,Spot,2,Untracked,1000000377,937
0.416944444,,Spot,2,Untracked,1000000379,938
0.416944444,,Spot,2,Untracked,1000000380,939
0.416944444,,Spot,2,Untracked,1000000945,945
0.416944444,,Spot,2,Untracked,1000000947,947
0.416944444,,Spot,2,Untracked,1000000395,952
0.416944444,,Spot,2,Untracked,1000000202,954
0.416944444,,Spot,2,Untracked,1000000397,955
0.416944444,,Spot,2,Untracked,1000000390,958
0.416944444,,Spot,2,Untracked,1000000392,959
0.416944444,,Spot,2,Untracked,1000000401,960
0.416944444,,Spot,2,Untracked,1000000961,961
0.416944444,,Spot,2,Untracked,1000000394,962
0.416944444,,Spot,2,Untracked,1000000963,963
0.416944444,,Spot,2,Untracked,1000000396,964
0.416944444,,Spot,2,Untracked,1000000965,965
0.416944444,,Spot,2,Untracked,1000000967,967
0.416944444,,Spot,2,Untracked,1000000410,968
0.416944444,,Spot,2,Untracked,1000000971,971
0.416944444,,Spot,2,Untracked,1000000271,974
0.416944444,,Spot,2,Untracked,1000000254,975
0.416944444,,Spot,2,Untracked,1000000270,976
0.416944444,,Spot,2,Untracked,1000000203,978
0.416944444,,Spot,2,Untracked,1000000352,980
0.416944444,,Spot,2,Untracked,1000000419,982
0.416944444,,Spot,2,Untracked,1000000418,983
0.416944444,,Spot,2,Untracked,1000000415,985
0.416944444,,Spot,2,Untracked,1000000422,988
0.416944444,,Spot,2,Untracked,1000000425,989
0.416944444,,Spot,2,Untracked,1000000426,991
0.416944444,,Spot,2,Untracked,1000000420,992
0.416944444,,Spot,2,Untracked,1000000428,993
0.416944444,,Spot,2,Untracked,1000000996,996
0.416944444,,Spot,2,Untracked,1000000319,1001
0.416944444,,Spot,2,Untracked,1000000444,1002
0.416944444,,Spot,2,Untracked,1000001003,1003
0.416944444,,Spot,2,Untracked,1000000442,1006
0.416944444,,Spot,2,Untracked,1000000328,1007
0.416944444,,Spot,2,Untracked,1000001008,1008
0.416944444,,Spot,2,Untracked,1000000321,1009
0.416944444,,Spot,2,Untracked,1000000437,1010
0.416944444,,Spot,2,Untracked,1000000443,1013
0.416944444,,Spot,2,Untracked,1000000447,1014
0.416944444,,Spot,2,Untracked,1000001017,1017
0.416944444,,Spot,2,Untracked,1000001018,1018
0.416944444,,Spot,2,Untracked,1000000456,1020
0.416944444,,Spot,2,Untracked,1000001022,1022
0.416944444,,Spot,2,Untracked,1000000457,1023
0.416944444,,Spot,2,Untracked,1000000453,1024
0.416944444,,Spot,2,Untracked,1000000451,1025
0.416944444,,Spot,2,Untracked,1000001026,1026
0.416944444,,Spot,2,Untracked,1000000448,1028
0.416944444,,Spot,2,Untracked,1000000344,1029
0.416944444,,Spot,2,Untracked,1000001030,1030
0.416944444,,Spot,2,Untracked,1000001031,1031
0.416944444,,Spot,2,Untracked,1000001032,1032
0.416944444,,Spot,2,Untracked,1000000341,1033
0.416944444,,Spot,2,Untracked,1000000347,1034
0.416944444,,Spot,2,Untracked,1000001035,1035
0.416944444,,Spot,2,Untracked,1000001036,1036
0.416944444,,Spot,2,Untracked,1000000464,1037
0.416944444,,Spot,2,Untracked,1000000460,1038
0.416944444,,Spot,2,Untracked,1000001039,1039
0.416944444,,Spot,2,Untracked,1000001041,1041
0.416944444,,Spot,2,Untracked,1000001042,1042
0.416944444,,Spot,2,Untracked,1000000463,1043
0.416944444,,Spot,2,Untracked,1000000466,1044
0.416944444,,Spot,2,Untracked,1000001045,1045
0.416944444,,Spot,2,Untracked,1000001047,1047
0.416944444,,Spot,2,Untracked,1000001048,1048
0.416944444,,Spot,2,Untracked,1000000492,1049
0.416944444,,Spot,2,Untracked,1000000480,1050
0.416944444,,Spot,2,Untracked,1000000373,1051
0.416944444,,Spot,2,Untracked,1000000481,1052
0.416944444,,Spot,2,Untracked,1000000495,1053
0.416944444,,Spot,2,Untracked,1000000478,1054
0.416944444,,Spot,2,Untracked,1000000482,1055
0.416944444,,Spot,2,Untracked,1000000497,1056
0.416944444,,Spot,2,Untracked,1000001057,1057
0.416944444,,Spot,2,Untracked,1000000488,1058
0.416944444,,Spot,2,Untracked,1000000486,1060
0.416944444,,Spot,2,Untracked,1000001062,1062
0.416944444,,Spot,2,Untracked,1000000493,1063
0.416944444,,Spot,2,Untracked,1000000496,1064
0.416944444,,Spot,2,Untracked,1000000476,1065
0.416944444,,Spot,2,Untracked,1000000499,1066
0.416944444,,Spot,2,Untracked,1000000483,1067
0.416944444,,Spot,2,Untracked,1000000503,1068
0.416944444,,Spot,2,Untracked,1000000498,1069
0.416944444,,Spot,2,Untracked,1000000501,1070
0.416944444,,Spot,2,Untracked,1000000564,1071
0.416944444,,Spot,2,Untracked,1000000487,1072
0.416944444,,Spot,2,Untracked,1000000502,1073
0.416944444,,Spot,2,Untracked,1000001074,1074
0.416944444,,Spot,2,Untracked,1000000500,1075
0.416944444,,Spot,2,Untracked,1000001076,1076
0.416944444,,Spot,2,Untracked,1000000504,1077
0.416944444,,Spot,2,Untracked,1000001091,1091
0.416944444,,Spot,2,Untracked,1000000372,1093
0.416944444,,Spot,2,Untracked,1000000516,1095
0.416944444,,Spot,2,Untracked,1000000517,1096
0.416944444,,Spot,2,Untracked,1000001098,1098
0.416944444,,Spot,2,Untracked,1000000489,1099
0.416944444,,Spot,2,Untracked,1000000427,1104
0.416944444,,Spot,2,Untracked,1000000522,1105
0.416944444,,Spot,2,Untracked,1000001108,1108
0.416944444,,Spot,2,Untracked,1000000529,1111
0.416944444,,Spot,2,Untracked,1000001119,1119
0.416944444,,Spot,2,Untracked,1000001128,1128
0.416944444,,Spot,2,Untracked,1000001132,1132
0.416944444,,Spot,2,Untracked,1000000553,1138
0.416944444,,Spot,2,Untracked,1000000551,1141
0.416944444,,Spot,2,Untracked,1000000550,1142
0.416944444,,Spot,2,Untracked,1000000560,1143
0.416944444,,Spot,2,Untracked,1000000557,1144
0.416944444,,Spot,2,Untracked,1000000561,1147
0.416944444,,Spot,2,Untracked,1000000562,1149
0.416944444,,Spot,2,Untracked,1000000505,1153
0.416944444,,Spot,2,Untracked,1000001155,1155
0.833888889,,Spot,3,Untracked,1000000026,1215
0.833888889,,Spot,3,Untracked,1000001218,1218
0.833888889,,Spot,3,Untracked,1000001219,1219
0.833888889,,Spot,3,Untracked,1000001220,1220
0.833888889,,Spot,3,Untracked,1000000023,1222
0.833888889,,Spot,3,Untracked,1000000615,1234
0.833888889,,Spot,3,Untracked,1000000616,1236
0.833888889,,Spot,3,Untracked,1000000617,1237
0.833888889,,Spot,3,Untracked,1000000621,1242
0.833888889,,Spot,3,Untracked,1000000625,1244
0.833888889,,Spot,3,Untracked,1000001245,1245
0.833888889,,Spot,3,Untracked,1000000626,1246
0.833888889,,Spot,3,Untracked,1000000097,1248
0.833888889,,Spot,3,Untracked,1000000000,1251
0.833888889,,Spot,3,Untracked,1000000006,1253
0.833888889,,Spot,3,Untracked,1000000008,1254
0.833888889,,Spot,3,Untracked,1000000009,1255
0.833888889,,Spot,3,Untracked,1000000007,1256
0.833888889,,Spot,3,Untracked,1000000721,1257
0.833888889,,Spot,3,Untracked,1000000080,1258
0.833888889,,Spot,3,Untracked,1000000020,1259
0.833888889,,Spot,3,Untracked,1000000015,1261
0.833888889,,Spot,3,Untracked,1000000647,1265
0.833888889,,Spot,3,Untracked,1000001267,1267
0.833888889,,Spot,3,Untracked,1000000001,1268
0.833888889,,Spot,3,Untracked,1000001269,1269
0.833888889,,Spot,3,Untracked,1000000656,1271
0.833888889,,Spot,3,Untracked,1000000654,1273
0.833888889,,Spot,3,Untracked,1000000031,1275
0.833888889,,Spot,3,Untracked,1000000032,1276
0.833888889,,Spot,3,Untracked,1000000037,1278
0.833888889,,Spot,3,Untracked,1000000060,1289
0.833888889,,Spot,3,Untracked,1000000066,1297
0.833888889,,Spot,3,Untracked,1000000083,1305
0.833888889,,Spot,3,Untracked,1000000089,1308
0.833888889,,Spot,3,Untracked,1000000096,1311
0.833888889,,Spot,3,Untracked,1000001313,1313
0.833888889,,Spot,3,Untracked,1000000217,1318
0.833888889,,Spot,3,Untracked,1000001319,1319
0.833888889,,Spot,3,Untracked,1000000710,1320
0.833888889,,Spot,3,Untracked,1000000004,1322
0.833888889,,Spot,3,Untracked,1000000108,1323
0.833888889,,Spot,3,Untracked,1000000105,1324
0.833888889,,Spot,3,Untracked,1000000717,1327
0.833888889,,Spot,3,Untracked,1000001329,1329
0.833888889,,Spot,3,Untracked,1000000118,1331
0.833888889,,Spot,3,Untracked,1000000003,1332
0.833888889,,Spot,3,Untracked,1000000724,1333
0.833888889,,Spot,3,Untracked,1000000120,1334
0.833888889,,Spot,3,Untracked,1000000119,1335
0.833888889,,Spot,3,Untracked,1000000125,1336
0.833888889,,Spot,3,Untracked,1000000121,1337
0.833888889,,Spot,3,Untracked,1000000122,1338
0.833888889,,Spot,3,Untracked,1000000123,1339
