empty,,,,,,
Time,,,,,,
 ==================== ,,,,,,
Time,Unit,Category,Time,Set 1,TrackID,ID
0,,Spot,1,Untracked,1000000244,244
0,,Spot,1,Untracked,1000000246,246
0,,Spot,1,Untracked,1000000247,247
0,,Spot,1,Untracked,1000000248,248
0,,Spot,1,Untracked,1000000249,249
0,,Spot,1,Untracked,1000000251,251
0,,Spot,1,Untracked,1000000252,252
0,,Spot,1,Untracked,1000000253,253
0,,Spot,1,Untracked,1000000254,254
0,,Spot,1,Untracked,1000000255,255
0,,Spot,1,Untracked,1000000256,256
0,,Spot,1,Untracked,1000000260,260
0,,Spot,1,Untracked,1000000261,261
0,,Spot,1,Untracked,1000000262,262
0,,Spot,1,Untracked,1000000263,263
0,,Spot,1,Untracked,1000000264,264
0,,Spot,1,Untracked,1000000265,265
0,,Spot,1,Untracked,1000000266,266
0,,Spot,1,Untracked,1000000268,268
0,,Spot,1,Untracked,1000000269,269
0,,Spot,1,Untracked,1000000270,270
0,,Spot,1,Untracked,1000000271,271
0,,Spot,1,Untracked,1000000272,272
0,,Spot,1,Untracked,1000000273,273
0,,Spot,1,Untracked,1000000275,275
0,,Spot,1,Untracked,1000000276,276
0,,Spot,1,Untracked,1000000277,277
0,,Spot,1,Untracked,1000000278,278
0,,Spot,1,Untracked,1000000281,281
0,,Spot,1,Untracked,1000000290,290
0,,Spot,1,Untracked,1000000318,318
0,,Spot,1,Untracked,1000000320,320
0,,Spot,1,Untracked,1000000321,321
0,,Spot,1,Untracked,1000000322,322
0,,Spot,1,Untracked,1000000324,324
0,,Spot,1,Untracked,1000000327,327
0,,Spot,1,Untracked,1000000328,328
0,,Spot,1,Untracked,1000000332,332
0,,Spot,1,Untracked,1000000333,333
0,,Spot,1,Untracked,1000000336,336
0,,Spot,1,Untracked,1000000339,339
0,,Spot,1,Untracked,1000000340,340
0,,Spot,1,Untracked,1000000342,342
0,,Spot,1,Untracked,1000000343,343
0,,Spot,1,Untracked,1000000346,346
0,,Spot,1,Untracked,1000000347,347
0,,Spot,1,Untracked,1000000348,348
0,,Spot,1,Untracked,1000000352,352
0,,Spot,1,Untracked,1000000353,353
0,,Spot,1,Untracked,1000000354,354
0,,Spot,1,Untracked,1000000356,356
0,,Spot,1,Untracked,1000000357,357
0,,Spot,1,Untracked,1000000364,364
0,,Spot,1,Tracked,1000003057,3057
0,,Spot,1,Tracked,1000003075,3075
0,,Spot,1,Tracked,1000003093,3093
0,,Spot,1,Tracked,1000003102,3102
0,,Spot,1,Tracked,1000003111,3111
0,,Spot,1,Tracked,1000003129,3129
0,,Spot,1,Tracked,1000003146,3146
0,,Spot,1,Tracked,1000003163,3163
0,,Spot,1,Tracked,1000003173,3173
0,,Spot,1,Tracked,1000003192,3192
0,,Spot,1,Tracked,1000003210,3210
0,,Spot,1,Tracked,1000003219,3219
0,,Spot,1,Tracked,1000003228,3228
0,,Spot,1,Tracked,1000003237,3237
0,,Spot,1,Tracked,1000003246,3246
0,,Spot,1,Tracked,1000003255,3255
0,,Spot,1,Tracked,1000003264,3264
0,,Spot,1,Tracked,1000003279,3279
0,,Spot,1,Untracked,1000003288,3288
0,,Spot,1,Untracked,1000003297,3297
0,,Spot,1,Tracked,1000003305,3305
0,,Spot,1,Tracked,1000003314,3314
0,,Spot,1,Tracked,1000003323,3323
0,,Spot,1,Untracked,1000003332,3332
0,,Spot,1,Tracked,1000003340,3340
0,,Spot,1,Untracked,1000003348,3348
0,,Spot,1,Untracked,1000003356,3356
0,,Spot,1,Untracked,1000003365,3365
0,,Spot,1,Untracked,1000003374,3374
0,,Spot,1,Untracked,1000003383,3383
0,,Spot,1,Untracked,1000003391,3391
0.416944444,,Spot,2,Untracked,1000003392,3392
0.416944444,,Spot,2,Untracked,1000003393,3393
0.416944444,,Spot,2,Untracked,1000000004,3394
0.416944444,,Spot,2,Untracked,1000000005,3395
0.416944444,,Spot,2,Untracked,1000003396,3396
0.416944444,,Spot,2,Untracked,1000000008,3397
0.416944444,,Spot,2,Untracked,1000000006,3398
0.416944444,,Spot,2,Untracked,1000000065,3399
0.416944444,,Spot,2,Untracked,1000003400,3400
0.416944444,,Spot,2,Untracked,1000000010,3401
0.416944444,,Spot,2,Untracked,1000003402,3402
0.416944444,,Spot,2,Untracked,1000000011,3403
0.416944444,,Spot,2,Untracked,1000000017,3404
0.416944444,,Spot,2,Untracked,1000000020,3405
0.416944444,,Spot,2,Untracked,1000000022,3406
0.416944444,,Spot,2,Untracked,1000000016,3407
0.416944444,,Spot,2,Untracked,1000000030,3408
0.416944444,,Spot,2,Untracked,1000000031,3409
0.416944444,,Spot,2,Untracked,1000000034,3410
0.416944444,,Spot,2,Untracked,1000000035,3411
0.416944444,,Spot,2,Untracked,1000000066,3412
0.416944444,,Spot,2,Untracked,1000003413,3413
0.416944444,,Spot,2,Untracked,1000000078,3414
0.416944444,,Spot,2,Untracked,1000000073,3415
0.416944444,,Spot,2,Untracked,1000000082,3416
0.416944444,,Spot,2,Untracked,1000000067,3417
0.416944444,,Spot,2,Untracked,1000000084,3418
0.416944444,,Spot,2,Untracked,1000000076,3419
0.416944444,,Spot,2,Untracked,1000000080,3420
0.416944444,,Spot,2,Untracked,1000000081,3421
0.416944444,,Spot,2,Untracked,1000003422,3422
0.416944444,,Spot,2,Untracked,1000000086,3423
0.416944444,,Spot,2,Untracked,1000000085,3424
0.416944444,,Spot,2,Untracked,1000000079,3425
0.416944444,,Spot,2,Untracked,1000003426,3426
0.416944444,,Spot,2,Untracked,1000000197,3427
0.416944444,,Spot,2,Untracked,1000000088,3428
0.416944444,,Spot,2,Untracked,1000000090,3429
0.416944444,,Spot,2,Untracked,1000000198,3430
0.416944444,,Spot,2,Untracked,1000000195,3431
0.416944444,,Spot,2,Untracked,1000000089,3432
0.416944444,,Spot,2,Untracked,1000000097,3433
0.416944444,,Spot,2,Untracked,1000000098,3434
0.416944444,,Spot,2,Untracked,1000000105,3435
0.416944444,,Spot,2,Untracked,1000000101,3436
0.416944444,,Spot,2,Untracked,1000000106,3437
0.416944444,,Spot,2,Untracked,1000000102,3438
0.416944444,,Spot,2,Untracked,1000000108,3439
0.416944444,,Spot,2,Untracked,1000000109,3440
0.416944444,,Spot,2,Untracked,1000000110,3441
0.416944444,,Spot,2,Untracked,1000000111,3442
0.416944444,,Spot,2,Untracked,1000000115,3443
0.416944444,,Spot,2,Untracked,1000000118,3444
0.416944444,,Spot,2,Untracked,1000000117,3445
0.416944444,,Spot,2,Untracked,1000000116,3446
0.416944444,,Spot,2,Untracked,1000000119,3447
0.416944444,,Spot,2,Untracked,1000000121,3448
0.416944444,,Spot,2,Untracked,1000000124,3449
0.416944444,,Spot,2,Untracked,1000000125,3450
0.416944444,,Spot,2,Untracked,1000000126,3451
0.416944444,,Spot,2,Untracked,1000000127,3452
0.416944444,,Spot,2,Untracked,1000000225,3453
0.416944444,,Spot,2,Untracked,1000003454,3454
0.416944444,,Spot,2,Untracked,1000000130,3455
0.416944444,,Spot,2,Untracked,1000000026,3456
0.416944444,,Spot,2,Untracked,1000000131,3457
0.416944444,,Spot,2,Untracked,1000000135,3458
0.416944444,,Spot,2,Untracked,1000000133,3459
0.416944444,,Spot,2,Untracked,1000000138,3460
0.416944444,,Spot,2,Untracked,1000000137,3461
0.416944444,,Spot,2,Untracked,1000000141,3462
0.416944444,,Spot,2,Untracked,1000000136,3463
0.416944444,,Spot,2,Untracked,1000000139,3464
0.416944444,,Spot,2,Untracked,1000000142,3465
0.416944444,,Spot,2,Untracked,1000000145,3466
0.416944444,,Spot,2,Untracked,1000000148,3467
0.416944444,,Spot,2,Untracked,1000000147,3468
0.416944444,,Spot,2,Untracked,1000000150,3469
0.416944444,,Spot,2,Untracked,1000000153,3470
0.416944444,,Spot,2,Untracked,1000000059,3471
0.416944444,,Spot,2,Untracked,1000000200,3472
0.416944444,,Spot,2,Untracked,1000000199,3473
0.416944444,,Spot,2,Untracked,1000000204,3474
0.416944444,,Spot,2,Untracked,1000000201,3475
0.416944444,,Spot,2,Untracked,1000000196,3476
0.416944444,,Spot,2,Untracked,1000000205,3477
0.416944444,,Spot,2,Untracked,1000000210,3478
0.416944444,,Spot,2,Untracked,1000000207,3479
0.416944444,,Spot,2,Untracked,1000000203,3480
0.416944444,,Spot,2,Untracked,1000000208,3481
0.416944444,,Spot,2,Untracked,1000000214,3482
0.416944444,,Spot,2,Untracked,1000000213,3483
0.416944444,,Spot,2,Untracked,1000000220,3484
0.416944444,,Spot,2,Untracked,1000000216,3485
0.416944444,,Spot,2,Untracked,1000000318,3486
0.416944444,,Spot,2,Untracked,1000000122,3487
0.416944444,,Spot,2,Untracked,1000000227,3488
0.416944444,,Spot,2,Untracked,1000000231,3489
0.416944444,,Spot,2,Untracked,1000000228,3490
0.416944444,,Spot,2,Untracked,1000000229,3491
0.416944444,,Spot,2,Untracked,1000000235,3492
0.416944444,,Spot,2,Untracked,1000000240,3493
0.416944444,,Spot,2,Untracked,1000000246,3494
0.416944444,,Spot,2,Untracked,1000000233,3495
0.416944444,,Spot,2,Untracked,1000000237,3496
0.416944444,,Spot,2,Untracked,1000000241,3497
0.416944444,,Spot,2,Untracked,1000000249,3498
0.416944444,,Spot,2,Untracked,1000000239,3499
0.416944444,,Spot,2,Untracked,1000000247,3500
0.416944444,,Spot,2,Untracked,1000000252,3501
0.416944444,,Spot,2,Untracked,1000000244,3502
0.416944444,,Spot,2,Untracked,1000000242,3503
0.416944444,,Spot,2,Untracked,1000000248,3504
0.416944444,,Spot,2,Untracked,1000000251,3505
0.416944444,,Spot,2,Untracked,1000000253,3506
0.416944444,,Spot,2,Untracked,1000000219,3507
0.416944444,,Spot,2,Untracked,1000000256,3508
0.416944444,,Spot,2,Untracked,1000000254,3509
0.416944444,,Spot,2,Untracked,1000003510,3510
0.416944444,,Spot,2,Untracked,1000003511,3511
0.416944444,,Spot,2,Untracked,1000000255,3512
0.416944444,,Spot,2,Untracked,1000000336,3513
0.416944444,,Spot,2,Untracked,1000000143,3514
0.416944444,,Spot,2,Untracked,1000000265,3515
0.416944444,,Spot,2,Untracked,1000000260,3516
0.416944444,,Spot,2,Untracked,1000000270,3517
0.416944444,,Spot,2,Untracked,1000000271,3518
0.416944444,,Spot,2,Untracked,1000000262,3519
0.416944444,,Spot,2,Untracked,1000000261,3520
0.416944444,,Spot,2,Untracked,1000000264,3521
0.416944444,,Spot,2,Untracked,1000000269,3522
0.416944444,,Spot,2,Untracked,1000000263,3523
0.416944444,,Spot,2,Untracked,1000003524,3524
0.416944444,,Spot,2,Untracked,1000000272,3525
0.416944444,,Spot,2,Untracked,1000000273,3526
0.416944444,,Spot,2,Untracked,1000000276,3527
0.416944444,,Spot,2,Untracked,1000000275,3528
0.416944444,,Spot,2,Untracked,1000000202,3529
0.416944444,,Spot,2,Untracked,1000000364,3530
0.416944444,,Spot,2,Untracked,1000000290,3531
0.416944444,,Spot,2,Untracked,1000003532,3532
0.416944444,,Spot,2,Untracked,1000000332,3533
0.416944444,,Spot,2,Untracked,1000000320,3534
0.416944444,,Spot,2,Untracked,1000000322,3535
0.416944444,,Spot,2,Untracked,1000000324,3536
0.416944444,,Spot,2,Untracked,1000000327,3537
0.416944444,,Spot,2,Untracked,1000000328,3538
0.416944444,,Spot,2,Untracked,1000000221,3539
0.416944444,,Spot,2,Untracked,1000003540,3540
0.416944444,,Spot,2,Untracked,1000000339,3541
0.416944444,,Spot,2,Untracked,1000000321,3542
0.416944444,,Spot,2,Untracked,1000000340,3543
0.416944444,,Spot,2,Untracked,1000003544,3544
0.416944444,,Spot,2,Untracked,1000000342,3545
0.416944444,,Spot,2,Untracked,1000000343,3546
0.416944444,,Spot,2,Untracked,1000000348,3547
0.416944444,,Spot,2,Untracked,1000000281,3548
0.416944444,,Spot,2,Untracked,1000000352,3549
0.416944444,,Spot,2,Untracked,1000000353,3550
0.416944444,,Spot,2,Untracked,1000000354,3551
0.416944444,,Spot,2,Untracked,1000000346,3552
0.416944444,,Spot,2,Untracked,1000000278,3553
0.416944444,,Spot,2,Untracked,1000000347,3554
0.416944444,,Spot,2,Untracked,1000000357,3555
0.416944444,,Spot,2,Tracked,1000003057,3556
0.416944444,,Spot,2,Tracked,1000003075,3557
0.416944444,,Spot,2,Tracked,1000003093,3558
0.416944444,,Spot,2,Tracked,1000003102,3559
0.416944444,,Spot,2,Tracked,1000003111,3560
0.416944444,,Spot,2,Tracked,1000003129,3561
0.416944444,,Spot,2,Tracked,1000003146,3562
0.416944444,,Spot,2,Tracked,1000003163,3563
0.416944444,,Spot,2,Tracked,1000003173,3564
0.416944444,,Spot,2,Tracked,1000003192,3565
0.416944444,,Spot,2,Tracked,1000003210,3566
0.416944444,,Spot,2,Tracked,1000003219,3567
0.416944444,,Spot,2,Tracked,1000003228,3568
0.416944444,,Spot,2,Tracked,1000003237,3569
0.416944444,,Spot,2,Tracked,1000003246,3570
0.416944444,,Spot,2,Tracked,1000003255,3571
0.416944444,,Spot,2,Tracked,1000003264,3572
0.416944444,,Spot,2,Tracked,1000003279,3573
0.416944444,,Spot,2,Untracked,1000003288,3574
0.416944444,,Spot,2,Untracked,1000003297,3575
0.416944444,,Spot,2,Tracked,1000003305,3576
0.416944444,,Spot,2,Tracked,1000003314,3577
0.416944444,,Spot,2,Tracked,1000003323,3578
0.416944444,,Spot,2,Untracked,1000003332,3579
0.416944444,,Spot,2,Tracked,1000003340,3580
0.416944444,,Spot,2,Untracked,1000003348,3581
0.416944444,,Spot,2,Untracked,1000003356,3582
0.416944444,,Spot,2,Untracked,1000003365,3583
0.416944444,,Spot,2,Untracked,1000003374,3584
0.416944444,,Spot,2,Untracked,1000003383,3585
0.416944444,,Spot,2,Untracked,1000003391,3586
0.833888889,,Spot,3,Untracked,1000003392,3587
0.833888889,,Spot,3,Untracked,1000003393,3588
0.833888889,,Spot,3,Untracked,1000000004,3589
0.833888889,,Spot,3,Untracked,1000000008,3590
0.833888889,,Spot,3,Untracked,1000000005,3591
0.833888889,,Spot,3,Untracked,1000003400,3592
0.833888889,,Spot,3,Untracked,1000000065,3593
0.833888889,,Spot,3,Untracked,1000000010,3594
0.833888889,,Spot,3,Untracked,1000000066,3595
0.833888889,,Spot,3,Untracked,1000000016,3596
0.833888889,,Spot,3,Untracked,1000000020,3597
0.833888889,,Spot,3,Untracked,1000000011,3598
0.833888889,,Spot,3,Untracked,1000003599,3599
0.833888889,,Spot,3,Untracked,1000003600,3600
0.833888889,,Spot,3,Untracked,1000000030,3601
0.833888889,,Spot,3,Untracked,1000000031,3602
0.833888889,,Spot,3,Untracked,1000000059,3603
0.833888889,,Spot,3,Untracked,1000003604,3604
0.833888889,,Spot,3,Untracked,1000000078,3605
0.833888889,,Spot,3,Untracked,1000000006,3606
0.833888889,,Spot,3,Untracked,1000003413,3607
0.833888889,,Spot,3,Untracked,1000000081,3608
0.833888889,,Spot,3,Untracked,1000000080,3609
0.833888889,,Spot,3,Untracked,1000000076,3610
0.833888889,,Spot,3,Untracked,1000000084,3611
0.833888889,,Spot,3,Untracked,1000000067,3612
0.833888889,,Spot,3,Untracked,1000000088,3613
0.833888889,,Spot,3,Untracked,1000003422,3614
0.833888889,,Spot,3,Untracked,1000003615,3615
0.833888889,,Spot,3,Untracked,1000003426,3616
0.833888889,,Spot,3,Untracked,1000000090,3617
0.833888889,,Spot,3,Untracked,1000000079,3618
0.833888889,,Spot,3,Untracked,1000003619,3619
0.833888889,,Spot,3,Untracked,1000000085,3620
0.833888889,,Spot,3,Untracked,1000000098,3621
0.833888889,,Spot,3,Untracked,1000000101,3622
0.833888889,,Spot,3,Untracked,1000003623,3623
0.833888889,,Spot,3,Untracked,1000000110,3624
0.833888889,,Spot,3,Untracked,1000000117,3625
0.833888889,,Spot,3,Untracked,1000000111,3626
0.833888889,,Spot,3,Untracked,1000000116,3627
0.833888889,,Spot,3,Untracked,1000000109,3628
0.833888889,,Spot,3,Untracked,1000003629,3629
0.833888889,,Spot,3,Untracked,1000000119,3630
0.833888889,,Spot,3,Untracked,1000000121,3631
0.833888889,,Spot,3,Untracked,1000000225,3632
0.833888889,,Spot,3,Untracked,1000000026,3633
0.833888889,,Spot,3,Untracked,1000000130,3634
0.833888889,,Spot,3,Untracked,1000000131,3635
0.833888889,,Spot,3,Untracked,1000000132,3636
0.833888889,,Spot,3,Untracked,1000000136,3637
0.833888889,,Spot,3,Untracked,1000000135,3638
0.833888889,,Spot,3,Untracked,1000000137,3639
0.833888889,,Spot,3,Untracked,1000000133,3640
0.833888889,,Spot,3,Untracked,1000000141,3641
0.833888889,,Spot,3,Untracked,1000000138,3642
0.833888889,,Spot,3,Untracked,1000000142,3643
0.833888889,,Spot,3,Untracked,1000000143,3644
0.833888889,,Spot,3,Untracked,1000000146,3645
0.833888889,,Spot,3,Untracked,1000000271,3646
0.833888889,,Spot,3,Untracked,1000000265,3647
0.833888889,,Spot,3,Untracked,1000000035,3648
0.833888889,,Spot,3,Untracked,1000000034,3649
0.833888889,,Spot,3,Untracked,1000000148,3650
0.833888889,,Spot,3,Untracked,1000000147,3651
0.833888889,,Spot,3,Untracked,1000000150,3652
0.833888889,,Spot,3,Untracked,1000000153,3653
0.833888889,,Spot,3,Untracked,1000003654,3654
0.833888889,,Spot,3,Untracked,1000000198,3655
0.833888889,,Spot,3,Untracked,1000000210,3656
0.833888889,,Spot,3,Untracked,1000000201,3657
0.833888889,,Spot,3,Untracked,1000000089,3658
0.833888889,,Spot,3,Untracked,1000003659,3659
0.833888889,,Spot,3,Untracked,1000003660,3660
0.833888889,,Spot,3,Untracked,1000000207,3661
0.833888889,,Spot,3,Untracked,1000000211,3662
0.833888889,,Spot,3,Untracked,1000003663,3663
0.833888889,,Spot,3,Untracked,1000003664,3664
0.833888889,,Spot,3,Untracked,1000003665,3665
0.833888889,,Spot,3,Untracked,1000000125,3666
0.833888889,,Spot,3,Untracked,1000003667,3667
0.833888889,,Spot,3,Untracked,1000000127,3668
0.833888889,,Spot,3,Untracked,1000000124,3669
0.833888889,,Spot,3,Untracked,1000003670,3670
0.833888889,,Spot,3,Untracked,1000003671,3671
0.833888889,,Spot,3,Untracked,1000000241,3672
0.833888889,,Spot,3,Untracked,1000003673,3673
0.833888889,,Spot,3,Untracked,1000000229,3674
0.833888889,,Spot,3,Untracked,1000000227,3675
0.833888889,,Spot,3,Untracked,1000000235,3676
0.833888889,,Spot,3,Untracked,1000000246,3677
0.833888889,,Spot,3,Untracked,1000000233,3678
0.833888889,,Spot,3,Untracked,1000000247,3679
0.833888889,,Spot,3,Untracked,1000003680,3680
0.833888889,,Spot,3,Untracked,1000000239,3681
0.833888889,,Spot,3,Untracked,1000003682,3682
0.833888889,,Spot,3,Untracked,1000000252,3683
0.833888889,,Spot,3,Untracked,1000000242,3684
0.833888889,,Spot,3,Untracked,1000000243,3685
0.833888889,,Spot,3,Untracked,1000003686,3686
0.833888889,,Spot,3,Untracked,1000000253,3687
0.833888889,,Spot,3,Untracked,1000000254,3688
0.833888889,,Spot,3,Untracked,1000003689,3689
0.833888889,,Spot,3,Untracked,1000003510,3690
0.833888889,,Spot,3,Untracked,1000003691,3691
0.833888889,,Spot,3,Untracked,1000000262,3692
0.833888889,,Spot,3,Untracked,1000000122,3693
0.833888889,,Spot,3,Untracked,1000000260,3694
0.833888889,,Spot,3,Untracked,1000000261,3695
0.833888889,,Spot,3,Untracked,1000000266,3696
0.833888889,,Spot,3,Untracked,1000000139,3697
0.833888889,,Spot,3,Untracked,1000000228,3698
0.833888889,,Spot,3,Untracked,1000003524,3699
0.833888889,,Spot,3,Untracked,1000000269,3700
0.833888889,,Spot,3,Untracked,1000000263,3701
0.833888889,,Spot,3,Untracked,1000000275,3702
0.833888889,,Spot,3,Untracked,1000000268,3703
0.833888889,,Spot,3,Untracked,1000000278,3704
0.833888889,,Spot,3,Untracked,1000000277,3705
0.833888889,,Spot,3,Untracked,1000000357,3706
0.833888889,,Spot,3,Untracked,1000003707,3707
0.833888889,,Spot,3,Untracked,1000003708,3708
0.833888889,,Spot,3,Untracked,1000000333,3709
0.833888889,,Spot,3,Untracked,1000000339,3710
0.833888889,,Spot,3,Untracked,1000003711,3711
0.833888889,,Spot,3,Untracked,1000003712,3712
0.833888889,,Spot,3,Untracked,1000003544,3713
0.833888889,,Spot,3,Untracked,1000000256,3714
0.833888889,,Spot,3,Untracked,1000000342,3715
0.833888889,,Spot,3,Untracked,1000000343,3716
0.833888889,,Spot,3,Untracked,1000003717,3717
0.833888889,,Spot,3,Untracked,1000003540,3718
0.833888889,,Spot,3,Untracked,1000000346,3719
0.833888889,,Spot,3,Untracked,1000000281,3720
0.833888889,,Spot,3,Untracked,1000000347,3721
0.833888889,,Spot,3,Untracked,1000000348,3722
0.833888889,,Spot,3,Untracked,1000000276,3723
0.833888889,,Spot,3,Untracked,1000000352,3724
0.833888889,,Spot,3,Untracked,1000000353,3725
0.833888889,,Spot,3,Untracked,1000000356,3726
0.833888889,,Spot,3,Untracked,1000003727,3727
0.833888889,,Spot,3,Tracked,1000003057,3728
0.833888889,,Spot,3,Tracked,1000003075,3729
0.833888889,,Spot,3,Tracked,1000003093,3730
0.833888889,,Spot,3,Tracked,1000003102,3731
0.833888889,,Spot,3,Tracked,1000003111,3732
0.833888889,,Spot,3,Tracked,1000003129,3733
0.833888889,,Spot,3,Tracked,1000003146,3734
0.833888889,,Spot,3,Tracked,1000003163,3735
0.833888889,,Spot,3,Tracked,1000003173,3736
0.833888889,,Spot,3,Tracked,1000003192,3737
0.833888889,,Spot,3,Tracked,1000003210,3738
0.833888889,,Spot,3,Tracked,1000003219,3739
0.833888889,,Spot,3,Tracked,1000003228,3740
0.833888889,,Spot,3,Tracked,1000003237,3741
0.833888889,,Spot,3,Tracked,1000003246,3742
0.833888889,,Spot,3,Tracked,1000003255,3743
0.833888889,,Spot,3,Tracked,1000003264,3744
0.833888889,,Spot,3,Tracked,1000003279,3745
0.833888889,,Spot,3,Untracked,1000003288,3746
0.833888889,,Spot,3,Untracked,1000003297,3747
0.833888889,,Spot,3,Tracked,1000003305,3748
0.833888889,,Spot,3,Tracked,1000003314,3749
0.833888889,,Spot,3,Tracked,1000003323,3750
0.833888889,,Spot,3,Untracked,1000003332,3751
0.833888889,,Spot,3,Tracked,1000003340,3752
0.833888889,,Spot,3,Untracked,1000003348,3753
0.833888889,,Spot,3,Untracked,1000003356,3754
0.833888889,,Spot,3,Untracked,1000003365,3755
0.833888889,,Spot,3,Untracked,1000003374,3756
0.833888889,,Spot,3,Untracked,1000003391,3757
1.250833333,,Spot,4,Untracked,1000003758,3758
1.250833333,,Spot,4,Untracked,1000003759,3759
1.250833333,,Spot,4,Untracked,1000003760,3760
1.250833333,,Spot,4,Untracked,1000003392,3761
1.250833333,,Spot,4,Untracked,1000003393,3762
1.250833333,,Spot,4,Untracked,1000000005,3763
1.250833333,,Spot,4,Untracked,1000003396,3764
1.250833333,,Spot,4,Untracked,1000003400,3765
1.250833333,,Spot,4,Untracked,1000000008,3766
1.250833333,,Spot,4,Untracked,1000000065,3767
1.250833333,,Spot,4,Untracked,1000000078,3768
1.250833333,,Spot,4,Untracked,1000003402,3769
1.250833333,,Spot,4,Untracked,1000000016,3770
1.250833333,,Spot,4,Untracked,1000000020,3771
