
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,Set 1,TrackID,ID,
686.922,,Spot,6,Image 1,1,Untrecked,1000000137,137,
455.7,,Spot,6,Image 1,1,Untrecked,1000000138,138,
310.436,,Spot,6,Image 1,1,Untrecked,1000000140,140,
393.836,,Spot,6,Image 1,1,Untrecked,1000000141,141,
176.546,,Spot,6,Image 1,1,Untrecked,1000000143,143,
113.097,,Spot,6,Image 1,1,Untrecked,1000000144,144,
233.329,,Spot,6,Image 1,1,Untrecked,1000000145,145,
132.947,,Spot,6,Image 1,1,Untrecked,1000000146,146,
267.418,,Spot,6,Image 1,1,Untrecked,1000000147,147,
348.324,,Spot,6,Image 1,1,Untrecked,1000000148,148,
498.958,,Spot,6,Image 1,1,Untrecked,1000000149,149,
200.882,,Spot,6,Image 1,1,Untrecked,1000000150,150,
384.355,,Spot,6,Image 1,1,Untrecked,1000000151,151,
663.393,,Spot,6,Image 1,1,Untrecked,1000000159,159,
175.106,,Spot,6,Image 1,1,Untrecked,1000000160,160,
70.6654,,Spot,6,Image 1,1,Untrecked,1000000162,162,
70.7634,,Spot,6,Image 1,1,Tracked,1000000166,166,
86.5373,,Spot,6,Image 1,1,Untrecked,1000000168,168,
91.1623,,Spot,6,Image 1,1,Untrecked,1000000170,170,
80.947,,Spot,6,Image 1,1,Tracked,1000000178,178,
75.5265,,Spot,6,Image 1,1,Tracked,1000000180,180,
66.0391,,Spot,6,Image 1,1,Tracked,1000000181,181,
78.9808,,Spot,6,Image 1,1,Tracked,1000000182,182,
64.6591,,Spot,6,Image 1,1,Tracked,1000000183,183,
454.248,,Spot,6,Image 1,1,,1000000186,186,
63.3774,,Spot,6,Image 1,1,Untrecked,1000000187,187,
130.805,,Spot,6,Image 1,1,Untrecked,1000000188,188,
583.455,,Spot,6,Image 1,1,Tracked,1000000189,189,
171.045,,Spot,6,Image 1,1,Untrecked,1000000190,190,
202.49,,Spot,6,Image 1,1,Untrecked,1000000191,191,
171.034,,Spot,6,Image 1,1,,1000000193,193,
34.9962,,Spot,6,Image 1,1,Untrecked,1000000195,195,
118.614,,Spot,6,Image 1,1,Tracked,1000000196,196,
182.129,,Spot,6,Image 1,1,Untrecked,1000000197,197,
202.467,,Spot,6,Image 1,1,Untrecked,1000000198,198,
41.1863,,Spot,6,Image 1,1,Tracked,1000000199,199,
151.891,,Spot,6,Image 1,1,Untrecked,1000000201,201,
203.97,,Spot,6,Image 1,1,Tracked,1000000204,204,
36.9213,,Spot,6,Image 1,1,Tracked,1000000208,208,
140.645,,Spot,6,Image 1,1,Tracked,1000000209,209,
187.159,,Spot,6,Image 1,1,Tracked,1000000210,210,
641.274,,Spot,6,Image 1,1,Untrecked,1000000212,212,
330.08,,Spot,6,Image 1,1,Untrecked,1000000213,213,
249.469,,Spot,6,Image 1,1,Untrecked,1000000215,215,
354.436,,Spot,6,Image 1,1,Untrecked,1000000216,216,
235.518,,Spot,6,Image 1,1,Untrecked,1000000218,218,
233.218,,Spot,6,Image 1,1,Untrecked,1000000221,221,
69.9173,,Spot,6,Image 1,1,Untrecked,1000000222,222,
469.883,,Spot,6,Image 1,1,Untrecked,1000000223,223,
50.2069,,Spot,6,Image 1,1,Untrecked,1000000224,224,
38.6203,,Spot,6,Image 1,1,,1000000226,226,
122.473,,Spot,6,Image 1,1,Untrecked,1000000227,227,
118.272,,Spot,6,Image 1,1,Untrecked,1000000228,228,
56.3142,,Spot,6,Image 1,1,Untrecked,1000000229,229,
114.308,,Spot,6,Image 1,1,Untrecked,1000000230,230,
50.9736,,Spot,6,Image 1,1,Untrecked,1000000231,231,
38.5731,,Spot,6,Image 1,1,Untrecked,1000000234,234,
137.387,,Spot,6,Image 1,1,,1000000235,235,
167.507,,Spot,6,Image 1,1,Untrecked,1000000240,240,
640.916,,Spot,6,Image 1,1,Untrecked,1000000241,241,
624.93,,Spot,6,Image 1,1,Untrecked,1000000242,242,
82.636,,Spot,6,Image 1,1,Untrecked,1000000243,243,
49.7939,,Spot,6,Image 1,1,Untrecked,1000000244,244,
135.095,,Spot,6,Image 1,1,Untrecked,1000000245,245,
201.41,,Spot,6,Image 1,1,Untrecked,1000000246,246,
198.042,,Spot,6,Image 1,1,Untrecked,1000000247,247,
130.443,,Spot,6,Image 1,1,Untrecked,1000000249,249,
84.384,,Spot,6,Image 1,1,Untrecked,1000000252,252,
247.833,,Spot,6,Image 1,1,Untrecked,1000000253,253,
99.3793,,Spot,6,Image 1,1,Untrecked,1000000255,255,
110.755,,Spot,6,Image 1,1,Untrecked,1000000256,256,
60.5709,,Spot,6,Image 1,1,Untrecked,1000000257,257,
33.5,,Spot,6,Image 1,1,Untrecked,1000000263,263,
31.881,,Spot,6,Image 1,1,Tracked,1000000265,265,
35.1202,,Spot,6,Image 1,1,Tracked,1000000267,267,
44.0114,,Spot,6,Image 1,1,Untrecked,1000000268,268,
28.924,,Spot,6,Image 1,1,Tracked,1000000271,271,
50.4699,,Spot,6,Image 1,1,,1000000272,272,
108.034,,Spot,6,Image 1,1,Untrecked,1000000273,273,
75.4753,,Spot,6,Image 1,1,Untrecked,1000000278,278,
81.7205,,Spot,6,Image 1,1,Tracked,1000000292,292,
64.7707,,Spot,6,Image 1,1,Untrecked,1000000295,295,
108.294,,Spot,6,Image 1,1,Untrecked,1000000298,298,
119.586,,Spot,6,Image 1,1,Untrecked,1000000300,300,
32.5226,,Spot,6,Image 1,1,,1000000301,301,
50.5019,,Spot,6,Image 1,1,Untrecked,1000000302,302,
52.6085,,Spot,6,Image 1,1,Untrecked,1000000303,303,
27.4921,,Spot,6,Image 1,1,Untrecked,1000000311,311,
153.725,,Spot,6,Image 1,1,Untrecked,1000000314,314,
140.431,,Spot,6,Image 1,1,Untrecked,1000000315,315,
61.3,,Spot,6,Image 1,1,Untrecked,1000000317,317,
34.3308,,Spot,6,Image 1,1,Untrecked,1000000326,326,
47.0496,,Spot,6,Image 1,1,Untrecked,1000000327,327,
30.9689,,Spot,6,Image 1,1,Untrecked,1000000329,329,
55.7893,,Spot,6,Image 1,1,Untrecked,1000000330,330,
15.4583,,Spot,6,Image 1,1,Untrecked,1000000351,351,
42.1839,,Spot,6,Image 1,1,Untrecked,1000000359,359,
199.576,,Spot,6,Image 1,1,Untrecked,1000000367,367,
27.3457,,Spot,6,Image 1,1,,1000007062,7062,
2.2907,,Spot,6,Image 1,1,Tracked,1000007086,7086,
230.904,,Spot,6,Image 1,2,Tracked,1000000045,7087,
272.295,,Spot,6,Image 1,2,Untrecked,1000000005,7088,
540.197,,Spot,6,Image 1,2,Tracked,1000000006,7089,
39.3346,,Spot,6,Image 1,2,Tracked,1000007090,7090,
62.9681,,Spot,6,Image 1,2,Tracked,1000007091,7091,
609.806,,Spot,6,Image 1,2,Tracked,1000000007,7092,
311.574,,Spot,6,Image 1,2,Tracked,1000000088,7093,
474.107,,Spot,6,Image 1,2,Tracked,1000000008,7094,
694.148,,Spot,6,Image 1,2,Tracked,1000000089,7095,
236.723,,Spot,6,Image 1,2,Tracked,1000000009,7096,
496.197,,Spot,6,Image 1,2,Untrecked,1000000010,7097,
496.565,,Spot,6,Image 1,2,Untrecked,1000000011,7098,
623.432,,Spot,6,Image 1,2,Untrecked,1000000012,7099,
540.58,,Spot,6,Image 1,2,Untrecked,1000000016,7100,
442.074,,Spot,6,Image 1,2,Untrecked,1000000013,7101,
624.981,,Spot,6,Image 1,2,Untrecked,1000000025,7102,
149.622,,Spot,6,Image 1,2,,1000000018,7103,
362.311,,Spot,6,Image 1,2,Untrecked,1000000019,7104,
102.498,,Spot,6,Image 1,2,Untrecked,1000000028,7105,
534.821,,Spot,6,Image 1,2,Untrecked,1000000027,7106,
608.145,,Spot,6,Image 1,2,Untrecked,1000000030,7107,
237.538,,Spot,6,Image 1,2,Tracked,1000007108,7108,
36.7276,,Spot,6,Image 1,2,,1000007109,7109,
140.754,,Spot,6,Image 1,2,Tracked,1000007110,7110,
454.745,,Spot,6,Image 1,2,Tracked,1000000034,7111,
170.309,,Spot,6,Image 1,2,Tracked,1000007112,7112,
306.415,,Spot,6,Image 1,2,Untrecked,1000000037,7113,
67.9498,,Spot,6,Image 1,2,,1000007114,7114,
246.969,,Spot,6,Image 1,2,Untrecked,1000000038,7115,
80.659,,Spot,6,Image 1,2,Untrecked,1000000036,7116,
94.1774,,Spot,6,Image 1,2,Untrecked,1000007117,7117,
506.952,,Spot,6,Image 1,2,Tracked,1000000047,7118,
546.509,,Spot,6,Image 1,2,Tracked,1000000049,7119,
360.004,,Spot,6,Image 1,2,Tracked,1000000048,7120,
507.05,,Spot,6,Image 1,2,Tracked,1000000046,7121,
165.573,,Spot,6,Image 1,2,Tracked,1000007122,7122,
478.098,,Spot,6,Image 1,2,Tracked,1000000051,7123,
477.486,,Spot,6,Image 1,2,Tracked,1000000052,7124,
202.341,,Spot,6,Image 1,2,Tracked,1000000054,7125,
322.425,,Spot,6,Image 1,2,Tracked,1000000178,7126,
360.011,,Spot,6,Image 1,2,Tracked,1000000053,7127,
666.101,,Spot,6,Image 1,2,Untrecked,1000000002,7128,
513.909,,Spot,6,Image 1,2,Untrecked,1000000001,7129,
756.13,,Spot,6,Image 1,2,Untrecked,1000000058,7130,
413.076,,Spot,6,Image 1,2,,1000000061,7131,
354.709,,Spot,6,Image 1,2,Untrecked,1000000055,7132,
551.59,,Spot,6,Image 1,2,Tracked,1000000057,7133,
641.249,,Spot,6,Image 1,2,,1000000004,7134,
632.606,,Spot,6,Image 1,2,Tracked,1000000064,7135,
750.805,,Spot,6,Image 1,2,Untrecked,1000000056,7136,
574.984,,Spot,6,Image 1,2,Untrecked,1000000063,7137,
267.857,,Spot,6,Image 1,2,Untrecked,1000007138,7138,
661.734,,Spot,6,Image 1,2,Untrecked,1000000062,7139,
614.797,,Spot,6,Image 1,2,Untrecked,1000000060,7140,
58.5792,,Spot,6,Image 1,2,Tracked,1000007141,7141,
201.619,,Spot,6,Image 1,2,Untrecked,1000007142,7142,
504,,Spot,6,Image 1,2,Tracked,1000000070,7143,
188.909,,Spot,6,Image 1,2,Untrecked,1000000065,7144,
317.504,,Spot,6,Image 1,2,Untrecked,1000000066,7145,
491.12,,Spot,6,Image 1,2,Untrecked,1000000071,7146,
266.802,,Spot,6,Image 1,2,Tracked,1000000081,7147,
158.057,,Spot,6,Image 1,2,,1000007148,7148,
509.848,,Spot,6,Image 1,2,Tracked,1000000073,7149,
258.951,,Spot,6,Image 1,2,,1000000078,7150,
160.15,,Spot,6,Image 1,2,Tracked,1000007151,7151,
447.247,,Spot,6,Image 1,2,Untrecked,1000007152,7152,
166.395,,Spot,6,Image 1,2,Untrecked,1000007153,7153,
804.966,,Spot,6,Image 1,2,Untrecked,1000000068,7154,
732.094,,Spot,6,Image 1,2,Untrecked,1000000079,7155,
682.131,,Spot,6,Image 1,2,Untrecked,1000000003,7156,
58.7099,,Spot,6,Image 1,2,Tracked,1000007157,7157,
585.012,,Spot,6,Image 1,2,Tracked,1000000090,7158,
51.4767,,Spot,6,Image 1,2,Tracked,1000007159,7159,
40.0532,,Spot,6,Image 1,2,Tracked,1000007160,7160,
515.653,,Spot,6,Image 1,2,Tracked,1000000092,7161,
240.579,,Spot,6,Image 1,2,Tracked,1000007162,7162,
239.841,,Spot,6,Image 1,2,Tracked,1000000094,7163,
417.694,,Spot,6,Image 1,2,Tracked,1000000097,7164,
596.02,,Spot,6,Image 1,2,Tracked,1000000095,7165,
267.181,,Spot,6,Image 1,2,Tracked,1000000096,7166,
320.704,,Spot,6,Image 1,2,Tracked,1000007167,7167,
129.985,,Spot,6,Image 1,2,Tracked,1000007168,7168,
103.828,,Spot,6,Image 1,2,Tracked,1000007169,7169,
797.202,,Spot,6,Image 1,2,Tracked,1000000026,7170,
714.989,,Spot,6,Image 1,2,,1000000017,7171,
60.8814,,Spot,6,Image 1,2,Tracked,1000007172,7172,
125.27,,Spot,6,Image 1,2,Tracked,1000007173,7173,
508.405,,Spot,6,Image 1,2,Untrecked,1000000022,7174,
619.414,,Spot,6,Image 1,2,Untrecked,1000007175,7175,
664.605,,Spot,6,Image 1,2,Untrecked,1000000021,7176,
679.667,,Spot,6,Image 1,2,Untrecked,1000000108,7177,
694.144,,Spot,6,Image 1,2,Untrecked,1000000023,7178,
662.32,,Spot,6,Image 1,2,Untrecked,1000000024,7179,
755.575,,Spot,6,Image 1,2,Untrecked,1000000115,7180,
329.547,,Spot,6,Image 1,2,Untrecked,1000000104,7181,
568.16,,Spot,6,Image 1,2,Tracked,1000000105,7182,
201.746,,Spot,6,Image 1,2,Tracked,1000007183,7183,
796.864,,Spot,6,Image 1,2,Untrecked,1000007184,7184,
681.966,,Spot,6,Image 1,2,Untrecked,1000007185,7185,
287.446,,Spot,6,Image 1,2,Tracked,1000000116,7186,
703.658,,Spot,6,Image 1,2,,1000000113,7187,
285.646,,Spot,6,Image 1,2,Untrecked,1000000114,7188,
687.47,,Spot,6,Image 1,2,Untrecked,1000007189,7189,
843.617,,Spot,6,Image 1,2,Untrecked,1000000111,7190,
607.292,,Spot,6,Image 1,2,Untrecked,1000000117,7191,
633.64,,Spot,6,Image 1,2,Untrecked,1000000112,7192,
319.771,,Spot,6,Image 1,2,Untrecked,1000000118,7193,
609.878,,Spot,6,Image 1,2,Untrecked,1000000029,7194,
691.283,,Spot,6,Image 1,2,Untrecked,1000000120,7195,
420.583,,Spot,6,Image 1,2,Untrecked,1000007196,7196,
583.008,,Spot,6,Image 1,2,Untrecked,1000000125,7197,
101.898,,Spot,6,Image 1,2,Untrecked,1000000124,7198,
226.474,,Spot,6,Image 1,2,,1000000127,7199,
289.105,,Spot,6,Image 1,2,Untrecked,1000000130,7200,
179.374,,Spot,6,Image 1,2,Untrecked,1000007201,7201,
761.472,,Spot,6,Image 1,2,Untrecked,1000000128,7202,
499.951,,Spot,6,Image 1,2,Untrecked,1000000129,7203,
83.0772,,Spot,6,Image 1,2,Untrecked,1000007204,7204,
67.3698,,Spot,6,Image 1,2,Untrecked,1000007205,7205,
392.468,,Spot,6,Image 1,2,,1000000133,7206,
677.969,,Spot,6,Image 1,2,Untrecked,1000000136,7207,
689.697,,Spot,6,Image 1,2,Untrecked,1000000137,7208,
635.831,,Spot,6,Image 1,2,Untrecked,1000000138,7209,
147.231,,Spot,6,Image 1,2,Untrecked,1000007210,7210,
625.618,,Spot,6,Image 1,2,Untrecked,1000000140,7211,
270.373,,Spot,6,Image 1,2,Untrecked,1000000145,7212,
405.737,,Spot,6,Image 1,2,Untrecked,1000000143,7213,
713.315,,Spot,6,Image 1,2,Untrecked,1000000141,7214,
747.437,,Spot,6,Image 1,2,Untrecked,1000000148,7215,
303.538,,Spot,6,Image 1,2,Untrecked,1000000144,7216,
749.125,,Spot,6,Image 1,2,Untrecked,1000007217,7217,
410.67,,Spot,6,Image 1,2,Untrecked,1000007218,7218,
507.644,,Spot,6,Image 1,2,Untrecked,1000000147,7219,
346.679,,Spot,6,Image 1,2,Untrecked,1000000146,7220,
408.354,,Spot,6,Image 1,2,Untrecked,1000000159,7221,
421.865,,Spot,6,Image 1,2,Untrecked,1000000160,7222,
206.492,,Spot,6,Image 1,2,,1000007223,7223,
350.113,,Spot,6,Image 1,2,Untrecked,1000000162,7224,
69.8052,,Spot,6,Image 1,2,Tracked,1000007225,7225,
275.66,,Spot,6,Image 1,2,Tracked,1000000166,7226,
67.2348,,Spot,6,Image 1,2,,1000007227,7227,
39.7224,,Spot,6,Image 1,2,Untrecked,1000007228,7228,
317.842,,Spot,6,Image 1,2,Untrecked,1000000168,7229,
94.5758,,Spot,6,Image 1,2,Untrecked,1000007230,7230,
572.567,,Spot,6,Image 1,2,Untrecked,1000000170,7231,
50.0405,,Spot,6,Image 1,2,Untrecked,1000007232,7232,
115.02,,Spot,6,Image 1,2,Untrecked,1000007233,7233,
35.5434,,Spot,6,Image 1,2,Untrecked,1000007234,7234,
57.6061,,Spot,6,Image 1,2,Untrecked,1000007235,7235,
56.6629,,Spot,6,Image 1,2,Untrecked,1000007236,7236,
86.6484,,Spot,6,Image 1,2,Tracked,1000007237,7237,
270.722,,Spot,6,Image 1,2,Tracked,1000000180,7238,
396.26,,Spot,6,Image 1,2,Tracked,1000000183,7239,
347.69,,Spot,6,Image 1,2,Tracked,1000000182,7240,
247.761,,Spot,6,Image 1,2,Tracked,1000000181,7241,
56.9305,,Spot,6,Image 1,2,,1000007242,7242,
416.512,,Spot,6,Image 1,2,,1000000074,7243,
458.857,,Spot,6,Image 1,2,Untrecked,1000000076,7244,
336.198,,Spot,6,Image 1,2,Untrecked,1000000077,7245,
596.012,,Spot,6,Image 1,2,,1000000186,7246,
359.389,,Spot,6,Image 1,2,Untrecked,1000000083,7247,
767.41,,Spot,6,Image 1,2,Tracked,1000000189,7248,
234.988,,Spot,6,Image 1,2,Untrecked,1000000187,7249,
749.069,,Spot,6,Image 1,2,Untrecked,1000000084,7250,
418.771,,Spot,6,Image 1,2,Untrecked,1000000080,7251,
404.215,,Spot,6,Image 1,2,Untrecked,1000000188,7252,
238.638,,Spot,6,Image 1,2,Untrecked,1000000191,7253,
329.625,,Spot,6,Image 1,2,Untrecked,1000000190,7254,
355.966,,Spot,6,Image 1,2,,1000007255,7255,
235.511,,Spot,6,Image 1,2,,1000000193,7256,
178.974,,Spot,6,Image 1,2,Untrecked,1000000195,7257,
132.908,,Spot,6,Image 1,2,Tracked,1000000199,7258,
312.083,,Spot,6,Image 1,2,Tracked,1000000196,7259,
78.6412,,Spot,6,Image 1,2,Untrecked,1000007260,7260,
169.93,,Spot,6,Image 1,2,Tracked,1000007261,7261,
331.214,,Spot,6,Image 1,2,Untrecked,1000000197,7262,
81.2268,,Spot,6,Image 1,2,,1000007263,7263,
290.744,,Spot,6,Image 1,2,Untrecked,1000007264,7264,
50.6302,,Spot,6,Image 1,2,Tracked,1000007265,7265,
469.913,,Spot,6,Image 1,2,Tracked,1000000204,7266,
46.2375,,Spot,6,Image 1,2,Tracked,1000007267,7267,
119.173,,Spot,6,Image 1,2,Tracked,1000007268,7268,
178.777,,Spot,6,Image 1,2,Tracked,1000007269,7269,
200.891,,Spot,6,Image 1,2,Tracked,1000000208,7270,
26.753,,Spot,6,Image 1,2,Tracked,1000007271,7271,
358.419,,Spot,6,Image 1,2,Tracked,1000000209,7272,
722.988,,Spot,6,Image 1,2,Untrecked,1000007273,7273,
771.663,,Spot,6,Image 1,2,Untrecked,1000000213,7274,
572.751,,Spot,6,Image 1,2,Tracked,1000000210,7275,
749.568,,Spot,6,Image 1,2,Untrecked,1000007276,7276,
505.807,,Spot,6,Image 1,2,Untrecked,1000000121,7277,
884.595,,Spot,6,Image 1,2,Untrecked,1000007278,7278,
264.624,,Spot,6,Image 1,2,Untrecked,1000007279,7279,
792.494,,Spot,6,Image 1,2,Untrecked,1000000212,7280,
498.296,,Spot,6,Image 1,2,Untrecked,1000000216,7281,
335.847,,Spot,6,Image 1,2,Tracked,1000007282,7282,
683.271,,Spot,6,Image 1,2,Untrecked,1000000218,7283,
509.919,,Spot,6,Image 1,2,Untrecked,1000000215,7284,
604.335,,Spot,6,Image 1,2,Untrecked,1000000221,7285,
210.016,,Spot,6,Image 1,2,Untrecked,1000000222,7286,
191.714,,Spot,6,Image 1,2,,1000007287,7287,
612.911,,Spot,6,Image 1,2,Untrecked,1000000223,7288,
247.17,,Spot,6,Image 1,2,Untrecked,1000007289,7289,
280.794,,Spot,6,Image 1,2,Untrecked,1000000230,7290,
198.386,,Spot,6,Image 1,2,Untrecked,1000000228,7291,
391.079,,Spot,6,Image 1,2,Untrecked,1000007292,7292,
227.79,,Spot,6,Image 1,2,Untrecked,1000007293,7293,
134.82,,Spot,6,Image 1,2,Untrecked,1000000229,7294,
199.733,,Spot,6,Image 1,2,Untrecked,1000000231,7295,
451.528,,Spot,6,Image 1,2,,1000000235,7296,
217.969,,Spot,6,Image 1,2,Untrecked,1000000234,7297,
99.8689,,Spot,6,Image 1,2,Untrecked,1000007298,7298,
77.4462,,Spot,6,Image 1,2,Untrecked,1000007299,7299,
82.75,,Spot,6,Image 1,2,Untrecked,1000007300,7300,
55.8435,,Spot,6,Image 1,2,Untrecked,1000007301,7301,
116.757,,Spot,6,Image 1,2,,1000007302,7302,
136.6,,Spot,6,Image 1,2,Untrecked,1000000311,7303,
54.2963,,Spot,6,Image 1,2,Untrecked,1000007304,7304,
50.7681,,Spot,6,Image 1,2,Untrecked,1000007305,7305,
660.287,,Spot,6,Image 1,2,Untrecked,1000000149,7306,
310.604,,Spot,6,Image 1,2,Untrecked,1000000150,7307,
162.083,,Spot,6,Image 1,2,Untrecked,1000000245,7308,
181.832,,Spot,6,Image 1,2,Untrecked,1000000244,7309,
688.471,,Spot,6,Image 1,2,Untrecked,1000000151,7310,
648.165,,Spot,6,Image 1,2,Untrecked,1000000246,7311,
635.632,,Spot,6,Image 1,2,Untrecked,1000007312,7312,
452.151,,Spot,6,Image 1,2,Untrecked,1000007313,7313,
718.374,,Spot,6,Image 1,2,Untrecked,1000000241,7314,
578.187,,Spot,6,Image 1,2,Untrecked,1000000240,7315,
429.608,,Spot,6,Image 1,2,Untrecked,1000000243,7316,
133.54,,Spot,6,Image 1,2,Untrecked,1000007317,7317,
823.694,,Spot,6,Image 1,2,Untrecked,1000000242,7318,
334.037,,Spot,6,Image 1,2,Untrecked,1000007319,7319,
438.407,,Spot,6,Image 1,2,Untrecked,1000000247,7320,
121.94,,Spot,6,Image 1,2,Untrecked,1000007321,7321,
209.22,,Spot,6,Image 1,2,Untrecked,1000000252,7322,
245.479,,Spot,6,Image 1,2,Untrecked,1000007323,7323,
