
Speed
 ==================== 
Speed,Unit,Category,Time,Set 1,TrackID,ID,
3.97358,um/h,Spot,1,Untracked,1000000754,754,
4.71997,um/h,Spot,1,Untracked,1000000757,757,
6.58483,um/h,Spot,1,Untracked,1000000852,852,
3.02734,um/h,Spot,1,Untracked,1000000853,853,
3.87933,um/h,Spot,1,Untracked,1000000854,854,
3.62176,um/h,Spot,1,Untracked,1000000855,855,
7.18966,um/h,Spot,1,Untracked,1000000856,856,
6.55662,um/h,Spot,1,Untracked,1000000872,872,
11.7975,um/h,Spot,1,Untracked,1000000873,873,
5.06509,um/h,Spot,1,Untracked,1000000874,874,
6.38372,um/h,Spot,1,Untracked,1000000875,875,
5.25324,um/h,Spot,1,Untracked,1000000876,876,
3.78571,um/h,Spot,1,Untracked,1000000877,877,
6.14057,um/h,Spot,1,Untracked,1000000878,878,
4.89347,um/h,Spot,1,Untracked,1000000879,879,
3.33197,um/h,Spot,1,Untracked,1000000880,880,
7.65092,um/h,Spot,1,Untracked,1000000881,881,
11.4836,um/h,Spot,1,Untracked,1000000884,884,
4.21978,um/h,Spot,1,Untracked,1000000885,885,
12.3133,um/h,Spot,1,Untracked,1000000887,887,
2.05931,um/h,Spot,1,Untracked,1000000888,888,
8.95605,um/h,Spot,1,Untracked,1000000889,889,
5.1134,um/h,Spot,1,Untracked,1000000902,902,
6.31268,um/h,Spot,1,Untracked,1000001026,1026,
10.7487,um/h,Spot,1,Untracked,1000001027,1027,
7.97888,um/h,Spot,1,Untracked,1000001028,1028,
20.695,um/h,Spot,1,Untracked,1000001029,1029,
8.35413,um/h,Spot,1,Untracked,1000001030,1030,
6.13311,um/h,Spot,1,Untracked,1000001031,1031,
3.27397,um/h,Spot,1,Untracked,1000001032,1032,
6.39386,um/h,Spot,1,Untracked,1000001033,1033,
4.16147,um/h,Spot,1,Untracked,1000001034,1034,
10.9207,um/h,Spot,1,Untracked,1000001035,1035,
6.13595,um/h,Spot,1,Untracked,1000001036,1036,
10.6702,um/h,Spot,1,Untracked,1000001037,1037,
7.77207,um/h,Spot,1,Untracked,1000001038,1038,
5.37389,um/h,Spot,1,Untracked,1000001039,1039,
10.4668,um/h,Spot,1,Untracked,1000001042,1042,
6.31969,um/h,Spot,1,Untracked,1000001043,1043,
6.92389,um/h,Spot,1,Untracked,1000001044,1044,
8.2965,um/h,Spot,1,Untracked,1000001045,1045,
6.19325,um/h,Spot,1,Untracked,1000001046,1046,
8.68788,um/h,Spot,1,Untracked,1000001048,1048,
9.04822,um/h,Spot,1,Untracked,1000001049,1049,
8.57238,um/h,Spot,1,Untracked,1000001050,1050,
6.6342,um/h,Spot,1,Untracked,1000001051,1051,
5.73951,um/h,Spot,1,Untracked,1000001052,1052,
6.12354,um/h,Spot,1,Untracked,1000001053,1053,
5.15091,um/h,Spot,1,Untracked,1000001059,1059,
10.5218,um/h,Spot,1,Untracked,1000001063,1063,
2.64627,um/h,Spot,1,Untracked,1000001065,1065,
6.70833,um/h,Spot,1,Untracked,1000001068,1068,
1.87739,um/h,Spot,1,Untracked,1000001076,1076,
10.9027,um/h,Spot,1,Untracked,1000001079,1079,
12.4841,um/h,Spot,1,Untracked,1000001080,1080,
5.05618,um/h,Spot,1,Untracked,1000001081,1081,
8.80914,um/h,Spot,1,Untracked,1000001082,1082,
13.1843,um/h,Spot,1,Untracked,1000001083,1083,
3.27947,um/h,Spot,1,Untracked,1000001084,1084,
3.58521,um/h,Spot,1,Untracked,1000001085,1085,
18.193,um/h,Spot,1,Untracked,1000001086,1086,
12.2848,um/h,Spot,1,Untracked,1000001088,1088,
9.49803,um/h,Spot,1,Untracked,1000001089,1089,
10.2297,um/h,Spot,1,Untracked,1000001090,1090,
7.46979,um/h,Spot,1,Untracked,1000001091,1091,
3.21225,um/h,Spot,1,Untracked,1000001092,1092,
7.22821,um/h,Spot,1,Untracked,1000001094,1094,
8.56706,um/h,Spot,1,Untracked,1000001095,1095,
7.5243,um/h,Spot,1,Untracked,1000001096,1096,
10.4271,um/h,Spot,1,Untracked,1000001097,1097,
4.27641,um/h,Spot,1,Untracked,1000001098,1098,
7.29404,um/h,Spot,1,Untracked,1000001099,1099,
6.83408,um/h,Spot,1,Untracked,1000001101,1101,
3.19401,um/h,Spot,1,Untracked,1000001103,1103,
3.38719,um/h,Spot,1,Untracked,1000001105,1105,
1.35651,um/h,Spot,1,Untracked,1000001106,1106,
5.13013,um/h,Spot,1,Untracked,1000001107,1107,
4.35778,um/h,Spot,1,Untracked,1000001108,1108,
15.2977,um/h,Spot,1,Untracked,1000001109,1109,
1.26671,um/h,Spot,1,Untracked,1000001110,1110,
7.15776,um/h,Spot,1,Untracked,1000001112,1112,
9.87878,um/h,Spot,1,Untracked,1000001113,1113,
7.33842,um/h,Spot,1,Untracked,1000001115,1115,
9.47667,um/h,Spot,1,Untracked,1000001117,1117,
2.99702,um/h,Spot,1,Untracked,1000001118,1118,
5.55311,um/h,Spot,1,Untracked,1000001119,1119,
4.49136,um/h,Spot,1,Untracked,1000001120,1120,
10.4197,um/h,Spot,1,Untracked,1000001121,1121,
4.14218,um/h,Spot,1,Untracked,1000001122,1122,
4.97002,um/h,Spot,1,Untracked,1000001123,1123,
5.19323,um/h,Spot,1,Untracked,1000001124,1124,
8.17776,um/h,Spot,1,Untracked,1000001125,1125,
8.63549,um/h,Spot,1,Untracked,1000001127,1127,
18.0751,um/h,Spot,1,Untracked,1000001128,1128,
18.2798,um/h,Spot,1,Untracked,1000001129,1129,
7.80237,um/h,Spot,1,Untracked,1000001130,1130,
8.85832,um/h,Spot,1,Untracked,1000001131,1131,
2.23252,um/h,Spot,1,Untracked,1000001133,1133,
18.0266,um/h,Spot,1,Untracked,1000001134,1134,
4.4212,um/h,Spot,1,Untracked,1000001139,1139,
8.88362,um/h,Spot,1,Untracked,1000001163,1163,
6.39845,um/h,Spot,1,Untracked,1000001164,1164,
11.3135,um/h,Spot,1,Untracked,1000001165,1165,
10.5486,um/h,Spot,1,Untracked,1000001166,1166,
15.0495,um/h,Spot,1,Untracked,1000001168,1168,
8.00775,um/h,Spot,1,Untracked,1000001170,1170,
19.7587,um/h,Spot,1,Untracked,1000001171,1171,
16.7079,um/h,Spot,1,Untracked,1000001176,1176,
10.6341,um/h,Spot,1,Untracked,1000001190,1190,
3.29142,um/h,Spot,1,Untracked,1000001191,1191,
7.94579,um/h,Spot,1,Untracked,1000001192,1192,
13.638,um/h,Spot,1,Untracked,1000001193,1193,
20.1903,um/h,Spot,1,Untracked,1000001195,1195,
