
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Set 1,TrackID,ID,
929.37,1104.39,4149.01,µm,Spot,Position,1,Tracked,1000004354,4354,
961.078,1133.79,4179.01,µm,Spot,Position,1,Tracked,1000004360,4360,
933.199,1132.54,4139.01,µm,Spot,Position,1,Tracked,1000004376,4376,
916.14,1071.68,4157.01,µm,Spot,Position,1,Tracked,1000004398,4398,
900.401,1075.93,4148.46,µm,Spot,Position,1,Tracked,1000004417,4417,
905.373,1070.2,4151.99,µm,Spot,Position,1,Tracked,1000004424,4424,
932.221,1048.48,4137.96,µm,Spot,Position,1,Tracked,1000004432,4432,
966.707,1052.39,4153.01,µm,Spot,Position,1,Tracked,1000004454,4454,
957.955,1048.29,4145.01,µm,Spot,Position,1,Tracked,1000004462,4462,
948.635,1036.02,4147.01,µm,Spot,Position,1,Tracked,1000004470,4470,
958.994,1036.41,4137.01,µm,Spot,Position,1,Tracked,1000004478,4478,
976.778,1031.25,4137.01,µm,Spot,Position,1,Tracked,1000004486,4486,
979.696,1062.72,4139.01,µm,Spot,Position,1,Tracked,1000004494,4494,
987.846,1052.4,4151.01,µm,Spot,Position,1,Tracked,1000004502,4502,
982.811,1080.64,4141.01,µm,Spot,Position,1,Tracked,1000004510,4510,
965.487,1065.4,4139.01,µm,Spot,Position,1,Tracked,1000004517,4517,
967.342,1074.82,4139.01,µm,Spot,Position,1,Tracked,1000004524,4524,
969.017,1086.94,4171.01,µm,Spot,Position,1,Tracked,1000004532,4532,
974.754,1094.87,4157.01,µm,Spot,Position,1,Tracked,1000004540,4540,
954.059,1114.19,4142.9,µm,Spot,Position,1,Tracked,1000004564,4568,
963.456,1113.2,4138.04,µm,Spot,Position,1,Tracked,1000004572,4572,
1017.36,1086.96,4143.01,µm,Spot,Position,1,Tracked,1000004592,4592,
1013.11,1059.44,4143.01,µm,Spot,Position,1,Tracked,1000004604,4604,
1014.54,1035.01,4177.01,µm,Spot,Position,1,Tracked,1000004612,4612,
989.57,1021.25,4165.01,µm,Spot,Position,1,Tracked,1000004620,4620,
1003.95,1032.36,4173.01,µm,Spot,Position,1,Tracked,1000004628,4628,
977.451,1020.1,4143.01,µm,Spot,Position,1,Tracked,1000004634,4634,
954.636,1019.6,4137.01,µm,Spot,Position,1,Tracked,1000004641,4641,
903.363,1025.57,4165.01,µm,Spot,Position,1,Tracked,1000004649,4649,
912.28,1031.63,4153.01,µm,Spot,Position,1,Tracked,1000004657,4657,
930.879,1034.63,4139.01,µm,Spot,Position,1,Tracked,1000004672,4672,
868.281,1034.13,4139.01,µm,Spot,Position,1,Tracked,1000004680,4680,
850.024,1094.54,4139.01,µm,Spot,Position,1,Tracked,1000004694,4694,
