empty,,,,,,
Speed,,,,,,
 ==================== ,,,,,,
Speed,Unit,Category,Time,Set 1,TrackID,ID
21.403476,,Spot,1,Untracked,1000000004,4
23.089392,,Spot,1,Untracked,1000000005,5
22.021128,,Spot,1,Untracked,1000000006,6
25.776756,,Spot,1,Untracked,1000000008,8
15.337692,,Spot,1,Untracked,1000000010,10
11.966472,,Spot,1,Untracked,1000000011,11
10.890612,,Spot,1,Untracked,1000000016,16
6.989868,,Spot,1,Untracked,1000000017,17
30.635244,,Spot,1,Untracked,1000000020,20
10.088748,,Spot,1,Untracked,1000000022,22
18.63648,,Spot,1,Untracked,1000000026,26
22.629636,,Spot,1,Untracked,1000000030,30
22.967316,,Spot,1,Untracked,1000000031,31
17.783748,,Spot,1,Untracked,1000000034,34
15.189624,,Spot,1,Untracked,1000000035,35
18.834912,,Spot,1,Untracked,1000000059,59
25.123536,,Spot,1,Untracked,1000000065,65
17.073864,,Spot,1,Untracked,1000000066,66
19.72314,,Spot,1,Untracked,1000000067,67
19.575756,,Spot,1,Untracked,1000000073,73
12.979872,,Spot,1,Untracked,1000000076,76
31.172616,,Spot,1,Untracked,1000000078,78
18.939096,,Spot,1,Untracked,1000000079,79
17.11656,,Spot,1,Untracked,1000000080,80
12.902652,,Spot,1,Untracked,1000000081,81
21.860388,,Spot,1,Untracked,1000000082,82
20.188872,,Spot,1,Untracked,1000000084,84
17.99388,,Spot,1,Untracked,1000000085,85
21.734964,,Spot,1,Untracked,1000000086,86
6.85764,,Spot,1,Untracked,1000000088,88
4.659984,,Spot,1,Untracked,1000000089,89
11.708856,,Spot,1,Untracked,1000000090,90
8.2449,,Spot,1,Untracked,1000000097,97
5.555952,,Spot,1,Untracked,1000000098,98
12.787524,,Spot,1,Untracked,1000000101,101
5.850144,,Spot,1,Untracked,1000000102,102
12.801744,,Spot,1,Untracked,1000000105,105
9.81018,,Spot,1,Untracked,1000000106,106
12.900132,,Spot,1,Untracked,1000000108,108
7.966296,,Spot,1,Untracked,1000000109,109
5.814036,,Spot,1,Untracked,1000000110,110
7.33338,,Spot,1,Untracked,1000000111,111
5.931972,,Spot,1,Untracked,1000000115,115
5.334696,,Spot,1,Untracked,1000000116,116
7.187616,,Spot,1,Untracked,1000000117,117
6.447024,,Spot,1,Untracked,1000000118,118
3.0653892,,Spot,1,Untracked,1000000119,119
6.540264,,Spot,1,Untracked,1000000121,121
10.037556,,Spot,1,Untracked,1000000122,122
2.6191476,,Spot,1,Untracked,1000000124,124
4.614084,,Spot,1,Untracked,1000000125,125
13.409064,,Spot,1,Untracked,1000000126,126
5.519988,,Spot,1,Untracked,1000000127,127
12.628764,,Spot,1,Untracked,1000000130,130
21.52116,,Spot,1,Untracked,1000000131,131
12.83634,,Spot,1,Untracked,1000000132,132
16.031808,,Spot,1,Untracked,1000000133,133
9.639504,,Spot,1,Untracked,1000000135,135
17.463672,,Spot,1,Untracked,1000000136,136
15.310512,,Spot,1,Untracked,1000000137,137
10.332396,,Spot,1,Untracked,1000000138,138
22.7232,,Spot,1,Untracked,1000000139,139
2.9690244,,Spot,1,Untracked,1000000141,141
7.988364,,Spot,1,Untracked,1000000142,142
17.631108,,Spot,1,Untracked,1000000143,143
5.321232,,Spot,1,Untracked,1000000145,145
3.952944,,Spot,1,Untracked,1000000146,146
16.986024,,Spot,1,Untracked,1000000147,147
27.868716,,Spot,1,Untracked,1000000148,148
11.244672,,Spot,1,Untracked,1000000150,150
13.925232,,Spot,1,Untracked,1000000153,153
19.252008,,Spot,1,Untracked,1000000195,195
13.464036,,Spot,1,Untracked,1000000196,196
30.127356,,Spot,1,Untracked,1000000197,197
19.566036,,Spot,1,Untracked,1000000198,198
16.89336,,Spot,1,Untracked,1000000199,199
17.715672,,Spot,1,Untracked,1000000200,200
18.509436,,Spot,1,Untracked,1000000201,201
12.519072,,Spot,1,Untracked,1000000202,202
9.859212,,Spot,1,Untracked,1000000203,203
24.628644,,Spot,1,Untracked,1000000204,204
21.809916,,Spot,1,Untracked,1000000205,205
16.088256,,Spot,1,Untracked,1000000207,207
14.269536,,Spot,1,Untracked,1000000208,208
23.137884,,Spot,1,Untracked,1000000210,210
11.126304,,Spot,1,Untracked,1000000211,211
22.238928,,Spot,1,Untracked,1000000213,213
15.856056,,Spot,1,Untracked,1000000214,214
19.90818,,Spot,1,Untracked,1000000216,216
28.85148,,Spot,1,Untracked,1000000219,219
19.038996,,Spot,1,Untracked,1000000220,220
29.155968,,Spot,1,Untracked,1000000221,221
11.461896,,Spot,1,Untracked,1000000225,225
10.869084,,Spot,1,Untracked,1000000227,227
11.058264,,Spot,1,Untracked,1000000228,228
6.618996,,Spot,1,Untracked,1000000229,229
4.737708,,Spot,1,Untracked,1000000231,231
14.054796,,Spot,1,Untracked,1000000233,233
4.65444,,Spot,1,Untracked,1000000235,235
5.879628,,Spot,1,Untracked,1000000237,237
10.45962,,Spot,1,Untracked,1000000239,239
7.066872,,Spot,1,Untracked,1000000240,240
5.482476,,Spot,1,Untracked,1000000241,241
11.269224,,Spot,1,Untracked,1000000242,242
11.824812,,Spot,1,Untracked,1000000243,243
1.3262832,,Spot,1,Untracked,1000000244,244
18.094788,,Spot,1,Untracked,1000000246,246
13.11948,,Spot,1,Untracked,1000000247,247
15.777216,,Spot,1,Untracked,1000000248,248
13.464756,,Spot,1,Untracked,1000000249,249
4.833828,,Spot,1,Untracked,1000000251,251
27.854388,,Spot,1,Untracked,1000000252,252
4.671504,,Spot,1,Untracked,1000000253,253
2.9429532,,Spot,1,Untracked,1000000254,254
7.247052,,Spot,1,Untracked,1000000255,255
17.515728,,Spot,1,Untracked,1000000256,256
13.115844,,Spot,1,Untracked,1000000260,260
19.106712,,Spot,1,Untracked,1000000261,261
19.162656,,Spot,1,Untracked,1000000262,262
30.962736,,Spot,1,Untracked,1000000263,263
18.804456,,Spot,1,Untracked,1000000264,264
4.132296,,Spot,1,Untracked,1000000265,265
10.321056,,Spot,1,Untracked,1000000266,266
9.749808,,Spot,1,Untracked,1000000268,268
11.073636,,Spot,1,Untracked,1000000269,269
10.17576,,Spot,1,Untracked,1000000270,270
4.215528,,Spot,1,Untracked,1000000271,271
11.364228,,Spot,1,Untracked,1000000272,272
17.6454,,Spot,1,Untracked,1000000273,273
15.716196,,Spot,1,Untracked,1000000275,275
11.302272,,Spot,1,Untracked,1000000276,276
6.961788,,Spot,1,Untracked,1000000277,277
25.895016,,Spot,1,Untracked,1000000278,278
14.354496,,Spot,1,Untracked,1000000281,281
15.730632,,Spot,1,Untracked,1000000290,290
26.02458,,Spot,1,Untracked,1000000318,318
17.694828,,Spot,1,Untracked,1000000320,320
18.268128,,Spot,1,Untracked,1000000321,321
11.814552,,Spot,1,Untracked,1000000322,322
14.29218,,Spot,1,Untracked,1000000324,324
17.172216,,Spot,1,Untracked,1000000327,327
16.860672,,Spot,1,Untracked,1000000328,328
14.290092,,Spot,1,Untracked,1000000332,332
10.416348,,Spot,1,Untracked,1000000333,333
8.544708,,Spot,1,Untracked,1000000336,336
5.588928,,Spot,1,Untracked,1000000339,339
8.01216,,Spot,1,Untracked,1000000340,340
17.08488,,Spot,1,Untracked,1000000342,342
6.117084,,Spot,1,Untracked,1000000343,343
9.961812,,Spot,1,Untracked,1000000346,346
10.129212,,Spot,1,Untracked,1000000347,347
7.090236,,Spot,1,Untracked,1000000348,348
6.5583,,Spot,1,Untracked,1000000352,352
16.547112,,Spot,1,Untracked,1000000353,353
3.838752,,Spot,1,Untracked,1000000354,354
4.0401,,Spot,1,Untracked,1000000356,356
8.945028,,Spot,1,Untracked,1000000357,357
27.86238,,Spot,1,Untracked,1000000364,364
21.465828,,Spot,1,Tracked,1000003057,3057
2.974806,,Spot,1,Tracked,1000003075,3075
0.8632224,,Spot,1,Tracked,1000003093,3093
10.428516,,Spot,1,Tracked,1000003102,3102
9.64548,,Spot,1,Tracked,1000003111,3111
0,,Spot,1,Tracked,1000003129,3129
6.744492,,Spot,1,Tracked,1000003146,3146
9.81522,,Spot,1,Tracked,1000003163,3163
14.62482,,Spot,1,Tracked,1000003173,3173
5.420808,,Spot,1,Tracked,1000003192,3192
1.4074668,,Spot,1,Tracked,1000003210,3210
