
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Set 1,TrackID,ID,
1537.81,743.481,4251.01,µm,Spot,Position,1,Tracked,1000003140,3140,
1453.51,675.956,4277.01,µm,Spot,Position,1,Tracked,1000003149,3149,
1387.26,727.319,4227.01,µm,Spot,Position,1,Tracked,1000003158,3158,
1383.69,794.563,4209.01,µm,Spot,Position,1,Tracked,1000003167,3167,
1429.98,767.107,4229.01,µm,Spot,Position,1,Tracked,1000003176,3176,
1418.42,758.64,4225.01,µm,Spot,Position,1,Tracked,1000003185,3185,
1403.12,740.914,4229.01,µm,Spot,Position,1,Tracked,1000003194,3194,
1395.8,763.413,4217.01,µm,Spot,Position,1,Tracked,1000003203,3203,
1420.68,745.419,4229.01,µm,Spot,Position,1,Tracked,1000003212,3212,
1377.7,823.392,4201.01,µm,Spot,Position,1,Tracked,1000003221,3221,
1417.53,704.856,4273.01,µm,Spot,Position,1,Tracked,1000003230,3230,
1338.04,735.959,4221.01,µm,Spot,Position,1,Tracked,1000003239,3239,
1318.65,742.558,4225.01,µm,Spot,Position,1,Tracked,1000003248,3248,
1388.86,897.006,4177.01,µm,Spot,Position,1,Tracked,1000003266,3266,
1576.01,597.188,4251.01,µm,Spot,Position,1,Tracked,1000003275,3275,
1514.1,606.602,4263.01,µm,Spot,Position,1,Tracked,1000003284,3284,
1507.82,577.977,4281.01,µm,Spot,Position,1,Tracked,1000003293,3293,
1509.9,563.081,4273.01,µm,Spot,Position,1,Tracked,1000003302,3302,
1481.08,613.479,4269.01,µm,Spot,Position,1,Tracked,1000004300,4300,
1483.02,662.366,4295.01,µm,Spot,Position,1,Tracked,1000004309,4309,
1463.41,619.716,4259.01,µm,Spot,Position,1,Tracked,1000004318,4318,
1457.49,631.571,4267.01,µm,Spot,Position,1,Tracked,1000004327,4327,
1427.43,633.62,4271.01,µm,Spot,Position,1,Tracked,1000004340,4340,
1423.05,621.691,4273.01,µm,Spot,Position,1,Tracked,1000004347,4347,
1439.73,608.491,4267.01,µm,Spot,Position,1,Tracked,1000004364,4364,
1448.09,591.016,4267.01,µm,Spot,Position,1,Tracked,1000004373,4373,
1456.68,606.847,4257.01,µm,Spot,Position,1,Tracked,1000004382,4382,
1437,591.879,4263.01,µm,Spot,Position,1,Tracked,1000004391,4391,
1439.46,619.679,4263.01,µm,Spot,Position,1,Tracked,1000004400,4400,
1471.17,654.08,4281.91,µm,Spot,Position,1,Tracked,1000004409,4409,
1473.77,633.179,4275.01,µm,Spot,Position,1,Tracked,1000004418,4418,
1479.3,642.27,4273.01,µm,Spot,Position,1,Tracked,1000004427,4427,
1490.69,647.142,4277.01,µm,Spot,Position,1,Tracked,1000004436,4436,
1515.69,616.768,4269.01,µm,Spot,Position,1,Tracked,1000004445,4445,
1501.25,633.963,4267.01,µm,Spot,Position,1,Tracked,1000004454,4454,
1488.67,599.805,4287.01,µm,Spot,Position,1,Tracked,1000004462,4462,
1504.68,596.005,4283.01,µm,Spot,Position,1,Tracked,1000004471,4471,
1369.5,624.486,4265.01,µm,Spot,Position,1,Tracked,1000004487,4487,
1373.68,641.445,4259.01,µm,Spot,Position,1,Tracked,1000004496,4496,
1394.83,617.66,4269.01,µm,Spot,Position,1,Tracked,1000004505,4505,
1399.79,607.066,4277.53,µm,Spot,Position,1,Tracked,1000004514,4514,
1404.92,606.576,4259.01,µm,Spot,Position,1,Tracked,1000004523,4523,
1374.9,578.448,4273.01,µm,Spot,Position,1,Tracked,1000004532,4532,
1345.95,605.845,4265.01,µm,Spot,Position,1,Tracked,1000004541,4541,
1340.96,597.19,4297.01,µm,Spot,Position,1,Tracked,1000004550,4550,
1339.71,621.448,4259.01,µm,Spot,Position,1,Tracked,1000004559,4559,
1334.24,636.146,4255.01,µm,Spot,Position,1,Tracked,1000004568,4568,
1351.24,628.773,4299.01,µm,Spot,Position,1,Tracked,1000004577,4577,
1328.17,635.029,4307.01,µm,Spot,Position,1,Tracked,1000004586,4586,
1327.33,654.445,4305.01,µm,Spot,Position,1,Tracked,1000004603,4603,
1332.12,605.308,4315.01,µm,Spot,Position,1,Tracked,1000004621,4621,
1447.41,558.056,4289.01,µm,Spot,Position,1,Tracked,1000004630,4630,
1368.84,599.324,4275.01,µm,Spot,Position,1,Tracked,1000004639,4639,
1365,590.589,4267.01,µm,Spot,Position,1,Tracked,1000004648,4648,
1317.27,753.296,4265.01,µm,Spot,Position,1,Tracked,1000004657,4657,
1347.56,674.773,4311.01,µm,Spot,Position,1,Tracked,1000004666,4666,
1390.4,868.156,4187.01,µm,Spot,Position,1,Tracked,1000005960,5960,
1490.79,519.798,4217.9,µm,Spot,Position,1,Untracked,1000000050,50,
