
Intensity Min Ch=11 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,Set 1,TrackID,ID,
0,,Spot,11,Image 1,1,Untracked,1000002898,2898,
3.77823,,Spot,11,Image 1,1,Untracked,1000002900,2900,
31.3373,,Spot,11,Image 1,1,Untracked,1000002928,2928,
4.14308,,Spot,11,Image 1,1,Untracked,1000002929,2929,
25.8208,,Spot,11,Image 1,1,Untracked,1000002931,2931,
28.7822,,Spot,11,Image 1,1,Untracked,1000002934,2934,
19.7022,,Spot,11,Image 1,1,Untracked,1000002935,2935,
14.4905,,Spot,11,Image 1,1,Untracked,1000002936,2936,
26.7265,,Spot,11,Image 1,1,Untracked,1000002937,2937,
31.7124,,Spot,11,Image 1,1,Untracked,1000002938,2938,
62.1744,,Spot,11,Image 1,1,Untracked,1000002957,2957,
49.7464,,Spot,11,Image 1,1,Untracked,1000004001,4001,
65.1745,,Spot,11,Image 1,1,Untracked,1000004003,4003,
59.8005,,Spot,11,Image 1,1,Untracked,1000004004,4004,
52.8952,,Spot,11,Image 1,1,Untracked,1000004008,4008,
62.3864,,Spot,11,Image 1,1,Untracked,1000004012,4012,
44.3942,,Spot,11,Image 1,1,Untracked,1000004018,4018,
80.8979,,Spot,11,Image 1,1,Untracked,1000004037,4037,
9.59682,,Spot,11,Image 1,1,Untracked,1000004170,4170,
0,,Spot,11,Image 1,1,Untracked,1000004179,4179,
0,,Spot,11,Image 1,1,Untracked,1000004181,4181,
0,,Spot,11,Image 1,1,Untracked,1000004182,4182,
0,,Spot,11,Image 1,1,Untracked,1000004183,4183,
22.5105,,Spot,11,Image 1,1,Untracked,1000004185,4185,
0,,Spot,11,Image 1,1,Untracked,1000004186,4186,
0,,Spot,11,Image 1,1,Untracked,1000004188,4188,
29.2813,,Spot,11,Image 1,1,Untracked,1000004191,4191,
0,,Spot,11,Image 1,1,Untracked,1000004192,4192,
0,,Spot,11,Image 1,1,Untracked,1000004194,4194,
48.1725,,Spot,11,Image 1,1,Untracked,1000004195,4195,
31.1704,,Spot,11,Image 1,1,Untracked,1000004196,4196,
27.3922,,Spot,11,Image 1,1,Untracked,1000004199,4199,
0,,Spot,11,Image 1,1,Untracked,1000004200,4200,
36.8846,,Spot,11,Image 1,1,Untracked,1000004201,4201,
0,,Spot,11,Image 1,1,Untracked,1000004202,4202,
29.2813,,Spot,11,Image 1,1,Untracked,1000004203,4203,
11.21,,Spot,11,Image 1,1,Untracked,1000004204,4204,
0,,Spot,11,Image 1,1,Untracked,1000004206,4206,
31.0125,,Spot,11,Image 1,1,Untracked,1000004208,4208,
34.6347,,Spot,11,Image 1,1,Untracked,1000004210,4210,
0,,Spot,11,Image 1,1,Untracked,1000004211,4211,
0,,Spot,11,Image 1,1,Untracked,1000004212,4212,
36.8662,,Spot,11,Image 1,1,Untracked,1000004214,4214,
0,,Spot,11,Image 1,1,Untracked,1000004215,4215,
2.71918,,Spot,11,Image 1,1,Untracked,1000004217,4217,
0,,Spot,11,Image 1,1,Untracked,1000004218,4218,
0,,Spot,11,Image 1,1,Untracked,1000004219,4219,
49.7361,,Spot,11,Image 1,1,Untracked,1000004220,4220,
39.9425,,Spot,11,Image 1,1,Untracked,1000004221,4221,
25.5031,,Spot,11,Image 1,1,Untracked,1000004222,4222,
24.6363,,Spot,11,Image 1,1,Untracked,1000004223,4223,
16.0575,,Spot,11,Image 1,1,Untracked,1000004226,4226,
6.61191,,Spot,11,Image 1,1,Untracked,1000004227,4227,
0,,Spot,11,Image 1,1,Untracked,1000004228,4228,
0,,Spot,11,Image 1,1,Untracked,1000004229,4229,
26.4476,,Spot,11,Image 1,1,Untracked,1000004230,4230,
0,,Spot,11,Image 1,1,Untracked,1000004231,4231,
0,,Spot,11,Image 1,1,Untracked,1000004235,4235,
36.8378,,Spot,11,Image 1,1,Untracked,1000004236,4236,
26.4476,,Spot,11,Image 1,1,Untracked,1000004237,4237,
0,,Spot,11,Image 1,1,Untracked,1000004239,4239,
36.8378,,Spot,11,Image 1,1,Untracked,1000004240,4240,
69.1877,,Spot,11,Image 1,1,Untracked,1000004241,4241,
33.6072,,Spot,11,Image 1,1,Untracked,1000004242,4242,
27.3137,,Spot,11,Image 1,1,Untracked,1000004245,4245,
17.0416,,Spot,11,Image 1,1,Untracked,1000004246,4246,
10.2431,,Spot,11,Image 1,1,Untracked,1000004247,4247,
87.6666,,Spot,11,Image 1,1,Untracked,1000004536,4536,
80.8032,,Spot,11,Image 1,1,Untracked,1000004537,4537,
116.885,,Spot,11,Image 1,1,Untracked,1000004538,4538,
101.028,,Spot,11,Image 1,1,Untracked,1000004539,4539,
131.201,,Spot,11,Image 1,1,Untracked,1000004544,4544,
88.8165,,Spot,11,Image 1,1,Untracked,1000004545,4545,
140.103,,Spot,11,Image 1,1,Untracked,1000004546,4546,
126.149,,Spot,11,Image 1,1,Untracked,1000004547,4547,
138.221,,Spot,11,Image 1,1,Untracked,1000004548,4548,
109.776,,Spot,11,Image 1,1,Untracked,1000004549,4549,
82.6557,,Spot,11,Image 1,1,Untracked,1000004550,4550,
73.3133,,Spot,11,Image 1,1,Untracked,1000004551,4551,
169.741,,Spot,11,Image 1,1,Untracked,1000004552,4552,
97.5095,,Spot,11,Image 1,1,Untracked,1000004553,4553,
116.676,,Spot,11,Image 1,1,Untracked,1000004556,4556,
101.485,,Spot,11,Image 1,1,Untracked,1000004557,4557,
89.4714,,Spot,11,Image 1,1,Untracked,1000004561,4561,
72.8979,,Spot,11,Image 1,1,Untracked,1000004562,4562,
71.5612,,Spot,11,Image 1,1,Untracked,1000004563,4563,
66.8982,,Spot,11,Image 1,1,Untracked,1000004564,4564,
77.7945,,Spot,11,Image 1,1,Untracked,1000004569,4569,
129.023,,Spot,11,Image 1,1,Untracked,1000004575,4575,
86.1703,,Spot,11,Image 1,1,Untracked,1000004576,4576,
119.984,,Spot,11,Image 1,1,Untracked,1000004579,4579,
100.16,,Spot,11,Image 1,1,Untracked,1000004582,4582,
76.1624,,Spot,11,Image 1,1,Untracked,1000004584,4584,
70.8487,,Spot,11,Image 1,1,Untracked,1000004586,4586,
60.4517,,Spot,11,Image 1,1,Untracked,1000004588,4588,
51.0061,,Spot,11,Image 1,1,Untracked,1000004594,4594,
60.4833,,Spot,11,Image 1,1,Untracked,1000004597,4597,
68.4641,,Spot,11,Image 1,1,Untracked,1000004600,4600,
63.2854,,Spot,11,Image 1,1,Untracked,1000004604,4604,
64.2299,,Spot,11,Image 1,1,Untracked,1000004607,4607,
63.8165,,Spot,11,Image 1,1,Untracked,1000004641,4641,
6.61191,,Spot,11,Image 1,1,Untracked,1000004642,4642,
18.2765,,Spot,11,Image 1,1,Untracked,1000004643,4643,
16.9849,,Spot,11,Image 1,1,Untracked,1000004644,4644,
38.1861,,Spot,11,Image 1,1,Untracked,1000004645,4645,
41.7078,,Spot,11,Image 1,1,Untracked,1000004646,4646,
34.9626,,Spot,11,Image 1,1,Untracked,1000004648,4648,
15.241,,Spot,11,Image 1,1,Untracked,1000004650,4650,
3.45231,,Spot,11,Image 1,1,Untracked,1000004651,4651,
41.6908,,Spot,11,Image 1,1,Untracked,1000004652,4652,
44.4052,,Spot,11,Image 1,1,Untracked,1000004653,4653,
0,,Spot,11,Image 1,1,Untracked,1000004654,4654,
56.6544,,Spot,11,Image 1,1,Untracked,1000004655,4655,
46.2117,,Spot,11,Image 1,1,Untracked,1000004656,4656,
39.977,,Spot,11,Image 1,1,Untracked,1000004657,4657,
15.1129,,Spot,11,Image 1,1,Untracked,1000004658,4658,
50.8719,,Spot,11,Image 1,1,Untracked,1000004659,4659,
26.5197,,Spot,11,Image 1,1,Untracked,1000004660,4660,
13.2187,,Spot,11,Image 1,1,Untracked,1000004661,4661,
4.72279,,Spot,11,Image 1,1,Untracked,1000004662,4662,
45.1449,,Spot,11,Image 1,1,Untracked,1000004663,4663,
17.0476,,Spot,11,Image 1,1,Untracked,1000004665,4665,
17.002,,Spot,11,Image 1,1,Untracked,1000004666,4666,
0,,Spot,11,Image 1,1,Untracked,1000004667,4667,
0,,Spot,11,Image 1,1,Untracked,1000004668,4668,
22.0799,,Spot,11,Image 1,1,Untracked,1000004669,4669,
30.4904,,Spot,11,Image 1,1,Untracked,1000004670,4670,
6.82712,,Spot,11,Image 1,1,Untracked,1000004671,4671,
13.2238,,Spot,11,Image 1,1,Untracked,1000004672,4672,
5.43836,,Spot,11,Image 1,1,Untracked,1000004673,4673,
51.2877,,Spot,11,Image 1,1,Untracked,1000004674,4674,
0,,Spot,11,Image 1,1,Untracked,1000004675,4675,
19.7814,,Spot,11,Image 1,1,Untracked,1000004676,4676,
20.7803,,Spot,11,Image 1,1,Untracked,1000004678,4678,
19.8357,,Spot,11,Image 1,1,Untracked,1000004679,4679,
0,,Spot,11,Image 1,1,Untracked,1000004683,4683,
0,,Spot,11,Image 1,1,Untracked,1000004684,4684,
44.3942,,Spot,11,Image 1,1,Untracked,1000004686,4686,
10.3901,,Spot,11,Image 1,1,Untracked,1000004688,4688,
40.616,,Spot,11,Image 1,1,Untracked,1000004689,4689,
16.0575,,Spot,11,Image 1,1,Untracked,1000004693,4693,
14.1684,,Spot,11,Image 1,1,Untracked,1000004698,4698,
3.77823,,Spot,11,Image 1,1,Untracked,1000004702,4702,
