
Speed
 ==================== 
Speed,Unit,Category,Time,Set 1,TrackID,ID,
10.8031,um/h,Spot,1,Untracked,1000000000,0,
32.2186,um/h,Spot,1,Untracked,1000000001,1,
23.4461,um/h,Spot,1,Untracked,1000000002,2,
25.6416,um/h,Spot,1,Untracked,1000000003,3,
31.5983,um/h,Spot,1,Untracked,1000000004,4,
11.5625,um/h,Spot,1,Untracked,1000000007,7,
24.3236,um/h,Spot,1,Untracked,1000000008,8,
19.3481,um/h,Spot,1,Untracked,1000000009,9,
21.9526,um/h,Spot,1,Untracked,1000000010,10,
25.0225,um/h,Spot,1,Untracked,1000000012,12,
32.9278,um/h,Spot,1,Untracked,1000000013,13,
19.3812,um/h,Spot,1,Untracked,1000000015,15,
20.7169,um/h,Spot,1,Untracked,1000000016,16,
8.84141,um/h,Spot,1,Tracked,1000000018,18,
14.7826,um/h,Spot,1,Tracked,1000000023,23,
8.24897,um/h,Spot,1,Tracked,1000000024,24,
11.8232,um/h,Spot,1,Untracked,1000000025,25,
15.3127,um/h,Spot,1,Untracked,1000000026,26,
23.9483,um/h,Spot,1,Untracked,1000000027,27,
16.8139,um/h,Spot,1,Untracked,1000000029,29,
25.7512,um/h,Spot,1,Untracked,1000000030,30,
20.4579,um/h,Spot,1,Untracked,1000000031,31,
25.7602,um/h,Spot,1,Untracked,1000000032,32,
6.62444,um/h,Spot,1,Untracked,1000000037,37,
8.54131,um/h,Spot,1,Untracked,1000000039,39,
8.81988,um/h,Spot,1,Tracked,1000000040,40,
6.14898,um/h,Spot,1,Untracked,1000000045,45,
18.9174,um/h,Spot,1,Untracked,1000000046,46,
16.1755,um/h,Spot,1,Untracked,1000000048,48,
14.4596,um/h,Spot,1,Untracked,1000000050,50,
15.3857,um/h,Spot,1,Untracked,1000000051,51,
3.77267,um/h,Spot,1,Untracked,1000000052,52,
5.67579,um/h,Spot,1,Untracked,1000000053,53,
11.8281,um/h,Spot,1,Untracked,1000000054,54,
20.9997,um/h,Spot,1,Untracked,1000000055,55,
3.99545,um/h,Spot,1,Untracked,1000000056,56,
6.08224,um/h,Spot,1,Untracked,1000000057,57,
8.29622,um/h,Spot,1,Untracked,1000000059,59,
9.24585,um/h,Spot,1,Untracked,1000000060,60,
13.7329,um/h,Spot,1,Untracked,1000000061,61,
18.2387,um/h,Spot,1,Untracked,1000000062,62,
9.32516,um/h,Spot,1,Untracked,1000000063,63,
5.52918,um/h,Spot,1,Untracked,1000000066,66,
5.30357,um/h,Spot,1,Untracked,1000000069,69,
5.388,um/h,Spot,1,Tracked,1000000070,70,
5.02411,um/h,Spot,1,Tracked,1000000071,71,
13.0903,um/h,Spot,1,Tracked,1000000072,72,
6.06349,um/h,Spot,1,Tracked,1000000073,73,
4.53895,um/h,Spot,1,Tracked,1000000074,74,
11.3485,um/h,Spot,1,Untracked,1000000075,75,
7.60717,um/h,Spot,1,Tracked,1000000076,76,
10.7979,um/h,Spot,1,Tracked,1000000077,77,
7.881,um/h,Spot,1,Untracked,1000000080,80,
24.7928,um/h,Spot,1,Untracked,1000000085,85,
30.8396,um/h,Spot,1,Untracked,1000000086,86,
28.2901,um/h,Spot,1,Untracked,1000000088,88,
18.5234,um/h,Spot,1,Untracked,1000000090,90,
28.542,um/h,Spot,1,Untracked,1000000091,91,
33.5586,um/h,Spot,1,Untracked,1000000092,92,
31.8949,um/h,Spot,1,Untracked,1000000095,95,
31.7963,um/h,Spot,1,Untracked,1000000096,96,
14.3236,um/h,Spot,1,Untracked,1000000097,97,
31.9266,um/h,Spot,1,Untracked,1000000098,98,
30.0204,um/h,Spot,1,Untracked,1000000099,99,
22.3022,um/h,Spot,1,Untracked,1000000100,100,
32.4121,um/h,Spot,1,Untracked,1000000106,106,
25.5694,um/h,Spot,1,Untracked,1000000115,115,
9.51985,um/h,Spot,1,Untracked,1000000116,116,
6.15222,um/h,Spot,1,Tracked,1000000127,127,
20.9767,um/h,Spot,1,Untracked,1000000129,129,
15.69,um/h,Spot,1,Tracked,1000000131,131,
9.54841,um/h,Spot,1,Untracked,1000000141,141,
5.31275,um/h,Spot,1,Untracked,1000000146,146,
3.50617,um/h,Spot,1,Untracked,1000000147,147,
8.0038,um/h,Spot,1,Untracked,1000000151,151,
7.92499,um/h,Spot,1,Untracked,1000000152,152,
9.13524,um/h,Spot,1,Untracked,1000000153,153,
22.3073,um/h,Spot,1,Untracked,1000000157,157,
21.1659,um/h,Spot,1,Untracked,1000000158,158,
5.66239,um/h,Spot,1,Untracked,1000000161,161,
7.26737,um/h,Spot,1,Tracked,1000000168,168,
