
Speed
 ==================== 
Speed,Unit,Category,Time,Set 1,TrackID,ID,
36.5491,um/h,Spot,1,Untracked,1000000112,112,
4.33974,um/h,Spot,1,Untracked,1000000138,138,
6.1544,um/h,Spot,1,Untracked,1000000178,178,
8.72425,um/h,Spot,1,Untracked,1000000180,180,
3.12488,um/h,Spot,1,Untracked,1000000182,182,
20.3011,um/h,Spot,1,Untracked,1000000183,183,
2.90237,um/h,Spot,1,Untracked,1000000187,187,
7.34774,um/h,Spot,1,Untracked,1000000223,223,
7.23503,um/h,Spot,1,Untracked,1000000230,230,
9.41114,um/h,Spot,1,Untracked,1000000231,231,
10.6645,um/h,Spot,1,Untracked,1000000232,232,
3.77901,um/h,Spot,1,Untracked,1000000242,242,
6.75595,um/h,Spot,1,Untracked,1000000243,243,
5.47394,um/h,Spot,1,Untracked,1000000250,250,
3.48725,um/h,Spot,1,Untracked,1000000251,251,
8.70523,um/h,Spot,1,Untracked,1000000253,253,
2.46776,um/h,Spot,1,Untracked,1000000254,254,
4.06339,um/h,Spot,1,Untracked,1000000257,257,
2.18331,um/h,Spot,1,Untracked,1000000258,258,
17.0413,um/h,Spot,1,Untracked,1000000260,260,
11.3469,um/h,Spot,1,Untracked,1000000261,261,
4.23053,um/h,Spot,1,Untracked,1000000263,263,
4.66619,um/h,Spot,1,Untracked,1000000265,265,
4.38794,um/h,Spot,1,Untracked,1000000266,266,
9.12529,um/h,Spot,1,Untracked,1000000268,268,
3.58677,um/h,Spot,1,Untracked,1000000269,269,
5.02981,um/h,Spot,1,Untracked,1000000274,274,
36.918,um/h,Spot,1,Untracked,1000000275,275,
2.59443,um/h,Spot,1,Untracked,1000000277,277,
4.09103,um/h,Spot,1,Untracked,1000000279,279,
3.04534,um/h,Spot,1,Untracked,1000000281,281,
12.2329,um/h,Spot,1,Untracked,1000000282,282,
2.58543,um/h,Spot,1,Untracked,1000000284,284,
4.21748,um/h,Spot,1,Untracked,1000000285,285,
14.6711,um/h,Spot,1,Untracked,1000000287,287,
41.4826,um/h,Spot,1,Untracked,1000000289,289,
17.4256,um/h,Spot,1,Untracked,1000000292,292,
2.09111,um/h,Spot,1,Untracked,1000000293,293,
4.02388,um/h,Spot,1,Untracked,1000000294,294,
14.0993,um/h,Spot,1,Untracked,1000000296,296,
1.92228,um/h,Spot,1,Untracked,1000000297,297,
3.06425,um/h,Spot,1,Untracked,1000000299,299,
5.21428,um/h,Spot,1,Untracked,1000000302,302,
20.6635,um/h,Spot,1,Untracked,1000000303,303,
2.83746,um/h,Spot,1,Untracked,1000000309,309,
17.6437,um/h,Spot,1,Untracked,1000000323,323,
11.0897,um/h,Spot,1,Untracked,1000000324,324,
4.93013,um/h,Spot,1,Untracked,1000000328,328,
20.3598,um/h,Spot,1,Untracked,1000000330,330,
14.2099,um/h,Spot,1,Untracked,1000000331,331,
8.01629,um/h,Spot,1,Untracked,1000000332,332,
8.75415,um/h,Spot,1,Untracked,1000000333,333,
11.3189,um/h,Spot,1,Untracked,1000000335,335,
8.95723,um/h,Spot,1,Untracked,1000000336,336,
18.9064,um/h,Spot,1,Untracked,1000000337,337,
8.70598,um/h,Spot,1,Untracked,1000000338,338,
5.66476,um/h,Spot,1,Untracked,1000000340,340,
15.522,um/h,Spot,1,Untracked,1000000341,341,
6.6073,um/h,Spot,1,Untracked,1000000343,343,
7.97727,um/h,Spot,1,Untracked,1000000349,349,
4.59455,um/h,Spot,1,Untracked,1000000350,350,
3.88803,um/h,Spot,1,Untracked,1000000352,352,
8.5583,um/h,Spot,1,Untracked,1000000353,353,
4.26419,um/h,Spot,1,Untracked,1000000354,354,
6.23833,um/h,Spot,1,Untracked,1000000356,356,
5.62325,um/h,Spot,1,Untracked,1000000357,357,
5.8325,um/h,Spot,1,Untracked,1000000358,358,
10.4008,um/h,Spot,1,Untracked,1000000361,361,
3.25526,um/h,Spot,1,Untracked,1000000364,364,
1.748,um/h,Spot,1,Untracked,1000000366,366,
9.75123,um/h,Spot,1,Untracked,1000000367,367,
4.67301,um/h,Spot,1,Untracked,1000000368,368,
9.5543,um/h,Spot,1,Untracked,1000000369,369,
6.69505,um/h,Spot,1,Untracked,1000000370,370,
3.81472,um/h,Spot,1,Untracked,1000000372,372,
11.8989,um/h,Spot,1,Untracked,1000000373,373,
7.64365,um/h,Spot,1,Untracked,1000000375,375,
17.2591,um/h,Spot,1,Untracked,1000000378,378,
17.6809,um/h,Spot,1,Untracked,1000000381,381,
5.94032,um/h,Spot,1,Untracked,1000000382,382,
3.8843,um/h,Spot,1,Untracked,1000000459,459,
9.04954,um/h,Spot,1,Untracked,1000000484,484,
9.75679,um/h,Spot,1,Untracked,1000000491,491,
13.7546,um/h,Spot,1,Untracked,1000000508,508,
12.3418,um/h,Spot,1,Untracked,1000000510,510,
10.5753,um/h,Spot,1,Untracked,1000000511,511,
14.3904,um/h,Spot,1,Untracked,1000000517,517,
11.7363,um/h,Spot,1,Untracked,1000000525,525,
9.42235,um/h,Spot,1,Untracked,1000000526,526,
10.6083,um/h,Spot,1,Untracked,1000000532,532,
13.2042,um/h,Spot,1,Untracked,1000000537,537,
15.2104,um/h,Spot,1,Untracked,1000000538,538,
10.3772,um/h,Spot,1,Untracked,1000000539,539,
8.15242,um/h,Spot,1,Untracked,1000000540,540,
10.6379,um/h,Spot,1,Untracked,1000000541,541,
1.6515,um/h,Spot,1,Untracked,1000000542,542,
7.43214,um/h,Spot,1,Untracked,1000000549,549,
13.4405,um/h,Spot,1,Untracked,1000000550,550,
15.4727,um/h,Spot,1,Untracked,1000000551,551,
34.2453,um/h,Spot,1,Untracked,1000000552,552,
6.78813,um/h,Spot,1,Untracked,1000000553,553,
14.0444,um/h,Spot,1,Untracked,1000000556,556,
8.64345,um/h,Spot,1,Untracked,1000000558,558,
4.62741,um/h,Spot,1,Untracked,1000000561,561,
5.25009,um/h,Spot,1,Untracked,1000000562,562,
4.87538,um/h,Spot,1,Untracked,1000000563,563,
19.4824,um/h,Spot,1,Untracked,1000000567,567,
3.57668,um/h,Spot,1,Untracked,1000000568,568,
20.1749,um/h,Spot,1,Untracked,1000000569,569,
2.24359,um/h,Spot,1,Untracked,1000000570,570,
13.189,um/h,Spot,1,Untracked,1000000579,579,
16.2833,um/h,Spot,1,Untracked,1000000580,580,
4.88319,um/h,Spot,1,Untracked,1000000582,582,
8.62755,um/h,Spot,1,Untracked,1000000586,586,
13.7368,um/h,Spot,1,Untracked,1000000590,590,
8.59879,um/h,Spot,1,Untracked,1000000591,591,
20.2493,um/h,Spot,1,Untracked,1000000597,597,
31.9519,um/h,Spot,1,Untracked,1000000603,603,
17.5746,um/h,Spot,1,Untracked,1000000605,605,
13.945,um/h,Spot,1,Untracked,1000000606,606,
9.23483,um/h,Spot,1,Untracked,1000000611,611,
7.79766,um/h,Spot,1,Untracked,1000000613,613,
8.94384,um/h,Spot,1,Untracked,1000000630,630,
15.012,um/h,Spot,1,Untracked,1000000631,631,
2.80033,um/h,Spot,1,Untracked,1000000635,635,
25.3551,um/h,Spot,1,Untracked,1000000636,636,
3.79262,um/h,Spot,1,Untracked,1000000653,653,
11.472,um/h,Spot,1,Untracked,1000000664,664,
5.58267,um/h,Spot,1,Untracked,1000000667,667,
9.67857,um/h,Spot,1,Untracked,1000000684,684,
8.08041,um/h,Spot,1,Untracked,1000000703,703,
10.143,um/h,Spot,1,Untracked,1000000709,709,
9.46679,um/h,Spot,1,Untracked,1000000713,713,
5.10134,um/h,Spot,1,Untracked,1000000723,723,
6.20181,um/h,Spot,1,Untracked,1000000724,724,
4.87605,um/h,Spot,1,Untracked,1000000725,725,
8.35309,um/h,Spot,1,Untracked,1000000726,726,
6.21517,um/h,Spot,1,Untracked,1000000727,727,
24.9534,um/h,Spot,1,Untracked,1000000728,728,
12.8451,um/h,Spot,1,Untracked,1000000730,730,
19.4984,um/h,Spot,1,Untracked,1000000731,731,
8.77209,um/h,Spot,1,Untracked,1000000732,732,
12.0541,um/h,Spot,1,Untracked,1000000733,733,
18.9154,um/h,Spot,1,Untracked,1000000740,740,
8.58201,um/h,Spot,1,Untracked,1000000751,751,
3.78228,um/h,Spot,1,Untracked,1000000752,752,
28.3894,um/h,Spot,1,Untracked,1000000766,766,
5.01217,um/h,Spot,1,Untracked,1000000779,779,
8.39257,um/h,Spot,1,Untracked,1000001056,1056,
17.8583,um/h,Spot,1,Untracked,1000001130,1130,
6.33561,um/h,Spot,1,Tracked,1000020316,20316,
10.0961,um/h,Spot,1,Tracked,1000020324,20324,
0.306577,um/h,Spot,1,Tracked,1000020332,20332,
0.901553,um/h,Spot,1,Tracked,1000020340,20340,
4.62336,um/h,Spot,1,Tracked,1000020348,20348,
4.64768,um/h,Spot,1,Tracked,1000020356,20356,
4.75526,um/h,Spot,1,Tracked,1000020364,20364,
9.81528,um/h,Spot,1,Tracked,1000020372,20372,
1.79825,um/h,Spot,1,Tracked,1000020380,20380,
1.40018,um/h,Spot,1,Tracked,1000020395,20395,
0,um/h,Spot,1,Tracked,1000020403,20403,
4.73067,um/h,Spot,1,Tracked,1000020411,20411,
11.861,um/h,Spot,1,Tracked,1000020418,20418,
3.70871,um/h,Spot,1,Tracked,1000020426,20426,
8.39655,um/h,Spot,1,Tracked,1000020434,20434,
2.94554,um/h,Spot,1,Tracked,1000020441,20441,
13.9323,um/h,Spot,1,Tracked,1000020448,20448,
9.4808,um/h,Spot,1,Tracked,1000020464,20464,
19.5758,um/h,Spot,1,Tracked,1000020472,20472,
4.77552,um/h,Spot,1,Tracked,1000020481,20481,
3.76495,um/h,Spot,1,Tracked,1000020489,20489,
4.68166,um/h,Spot,1,Tracked,1000020497,20497,
13.9272,um/h,Spot,1,Tracked,1000020505,20505,
9.82676,um/h,Spot,1,Tracked,1000020513,20513,
5.65094,um/h,Spot,1,Tracked,1000020521,20521,
1.86648,um/h,Spot,1,Tracked,1000020529,20529,
13.9646,um/h,Spot,1,Tracked,1000020537,20537,
0.406211,um/h,Spot,1,Tracked,1000020544,20544,
28.4421,um/h,Spot,1,Tracked,1000020552,20552,
19.7889,um/h,Spot,2,Untracked,1000020553,20553,
12.4332,um/h,Spot,2,Untracked,1000000138,20554,
17.5523,um/h,Spot,2,Untracked,1000020555,20555,
14.74,um/h,Spot,2,Untracked,1000000178,20556,
16.5861,um/h,Spot,2,Untracked,1000000182,20557,
15.9272,um/h,Spot,2,Untracked,1000000183,20558,
13.6156,um/h,Spot,2,Untracked,1000000180,20559,
22.4691,um/h,Spot,2,Untracked,1000000187,20560,
4.99731,um/h,Spot,2,Untracked,1000000223,20561,
7.90756,um/h,Spot,2,Untracked,1000020562,20562,
4.17811,um/h,Spot,2,Untracked,1000000230,20563,
6.42817,um/h,Spot,2,Untracked,1000000232,20564,
6.46972,um/h,Spot,2,Untracked,1000000231,20565,
6.66614,um/h,Spot,2,Untracked,1000000537,20566,
16.2836,um/h,Spot,2,Untracked,1000000552,20567,
5.25808,um/h,Spot,2,Untracked,1000000539,20568,
3.7563,um/h,Spot,2,Untracked,1000000540,20569,
4.86389,um/h,Spot,2,Untracked,1000000541,20570,
5.07711,um/h,Spot,2,Untracked,1000000242,20571,
3.84228,um/h,Spot,2,Untracked,1000000243,20572,
2.46139,um/h,Spot,2,Untracked,1000000253,20573,
1.73073,um/h,Spot,2,Untracked,1000000250,20574,
2.73913,um/h,Spot,2,Untracked,1000000251,20575,
8.29183,um/h,Spot,2,Untracked,1000000260,20576,
1.2779,um/h,Spot,2,Untracked,1000000254,20577,
2.28016,um/h,Spot,2,Untracked,1000000258,20578,
4.659,um/h,Spot,2,Untracked,1000000261,20579,
7.06094,um/h,Spot,2,Untracked,1000020580,20580,
2.68725,um/h,Spot,2,Untracked,1000000257,20581,
5.17738,um/h,Spot,2,Untracked,1000000263,20582,
3.45607,um/h,Spot,2,Untracked,1000000266,20583,
4.63748,um/h,Spot,2,Untracked,1000000268,20584,
2.83524,um/h,Spot,2,Untracked,1000000269,20585,
2.14036,um/h,Spot,2,Untracked,1000000274,20586,
1.47476,um/h,Spot,2,Untracked,1000000265,20587,
1.116,um/h,Spot,2,Untracked,1000000277,20588,
12.3443,um/h,Spot,2,Untracked,1000000279,20589,
0.685231,um/h,Spot,2,Untracked,1000000281,20590,
3.29002,um/h,Spot,2,Untracked,1000000287,20591,
3.19903,um/h,Spot,2,Untracked,1000000284,20592,
11.7819,um/h,Spot,2,Untracked,1000000285,20593,
1.27414,um/h,Spot,2,Untracked,1000000292,20594,
3.06603,um/h,Spot,2,Untracked,1000000294,20595,
20.1409,um/h,Spot,2,Untracked,1000000112,20596,
0.911893,um/h,Spot,2,Untracked,1000000299,20597,
16.8264,um/h,Spot,2,Untracked,1000000275,20598,
19.557,um/h,Spot,2,Untracked,1000000289,20599,
9.82769,um/h,Spot,2,Untracked,1000000297,20600,
20.7433,um/h,Spot,2,Untracked,1000020601,20601,
2.74625,um/h,Spot,2,Untracked,1000000302,20602,
21.1259,um/h,Spot,2,Untracked,1000000303,20603,
1.41462,um/h,Spot,2,Untracked,1000000378,20604,
1.77617,um/h,Spot,2,Untracked,1000000309,20605,
9.37199,um/h,Spot,2,Untracked,1000000323,20606,
17.3956,um/h,Spot,2,Untracked,1000020607,20607,
9.40732,um/h,Spot,2,Untracked,1000000703,20608,
12.651,um/h,Spot,2,Untracked,1000000324,20609,
21.4843,um/h,Spot,2,Untracked,1000020610,20610,
7.16731,um/h,Spot,2,Untracked,1000000335,20611,
9.72779,um/h,Spot,2,Untracked,1000000333,20612,
8.67102,um/h,Spot,2,Untracked,1000000332,20613,
8.97524,um/h,Spot,2,Untracked,1000000336,20614,
8.4467,um/h,Spot,2,Untracked,1000000338,20615,
19.7631,um/h,Spot,2,Untracked,1000000340,20616,
7.33252,um/h,Spot,2,Untracked,1000000341,20617,
5.481,um/h,Spot,2,Untracked,1000000343,20618,
25.5338,um/h,Spot,2,Untracked,1000020619,20619,
17.6708,um/h,Spot,2,Untracked,1000000723,20620,
24.42,um/h,Spot,2,Untracked,1000000724,20621,
6.35138,um/h,Spot,2,Untracked,1000000349,20622,
16.6223,um/h,Spot,2,Untracked,1000000328,20623,
3.81191,um/h,Spot,2,Untracked,1000000350,20624,
9.11641,um/h,Spot,2,Untracked,1000000353,20625,
3.65274,um/h,Spot,2,Untracked,1000000352,20626,
23.7738,um/h,Spot,2,Untracked,1000000354,20627,
5.98908,um/h,Spot,2,Untracked,1000000356,20628,
43.7635,um/h,Spot,2,Untracked,1000020629,20629,
8.01325,um/h,Spot,2,Untracked,1000000357,20630,
2.93223,um/h,Spot,2,Untracked,1000000358,20631,
5.93966,um/h,Spot,2,Untracked,1000000361,20632,
8.65108,um/h,Spot,2,Untracked,1000000751,20633,
8.28538,um/h,Spot,2,Untracked,1000000364,20634,
12.131,um/h,Spot,2,Untracked,1000000366,20635,
18.0688,um/h,Spot,2,Untracked,1000020636,20636,
2.699,um/h,Spot,2,Untracked,1000000368,20637,
16.387,um/h,Spot,2,Untracked,1000020638,20638,
12.0996,um/h,Spot,2,Untracked,1000000370,20639,
7.14166,um/h,Spot,2,Untracked,1000000372,20640,
14.7489,um/h,Spot,2,Untracked,1000000375,20641,
4.95613,um/h,Spot,2,Untracked,1000020642,20642,
13.8487,um/h,Spot,2,Untracked,1000000459,20643,
17.4709,um/h,Spot,2,Untracked,1000020644,20644,
11.8206,um/h,Spot,2,Untracked,1000020645,20645,
10.7496,um/h,Spot,2,Untracked,1000000510,20646,
4.59311,um/h,Spot,2,Untracked,1000000511,20647,
7.90093,um/h,Spot,2,Untracked,1000000508,20648,
10.8061,um/h,Spot,2,Untracked,1000000525,20649,
7.55964,um/h,Spot,2,Untracked,1000000526,20650,
5.18103,um/h,Spot,2,Untracked,1000000550,20651,
8.62329,um/h,Spot,2,Untracked,1000000551,20652,
4.34025,um/h,Spot,2,Untracked,1000000549,20653,
2.06895,um/h,Spot,2,Untracked,1000000542,20654,
4.96588,um/h,Spot,2,Untracked,1000000556,20655,
6.9396,um/h,Spot,2,Untracked,1000000567,20656,
6.53746,um/h,Spot,2,Untracked,1000000553,20657,
4.10478,um/h,Spot,2,Untracked,1000020658,20658,
4.90424,um/h,Spot,2,Untracked,1000000558,20659,
3.91951,um/h,Spot,2,Untracked,1000000569,20660,
5.09491,um/h,Spot,2,Untracked,1000000568,20661,
6.10744,um/h,Spot,2,Untracked,1000000579,20662,
9.76416,um/h,Spot,2,Untracked,1000000517,20663,
4.89424,um/h,Spot,2,Untracked,1000000580,20664,
3.60502,um/h,Spot,2,Untracked,1000000570,20665,
18.4834,um/h,Spot,2,Untracked,1000000590,20666,
11.1254,um/h,Spot,2,Untracked,1000000597,20667,
12.0692,um/h,Spot,2,Untracked,1000001130,20668,
5.47831,um/h,Spot,2,Untracked,1000000606,20669,
5.31463,um/h,Spot,2,Untracked,1000000611,20670,
7.59589,um/h,Spot,2,Untracked,1000000613,20671,
5.3227,um/h,Spot,2,Untracked,1000000636,20672,
24.744,um/h,Spot,2,Untracked,1000000603,20673,
36.8328,um/h,Spot,2,Untracked,1000020674,20674,
7.34221,um/h,Spot,2,Untracked,1000000630,20675,
10.6948,um/h,Spot,2,Untracked,1000000631,20676,
3.19741,um/h,Spot,2,Untracked,1000020677,20677,
4.18163,um/h,Spot,2,Untracked,1000000635,20678,
1.75394,um/h,Spot,2,Untracked,1000000653,20679,
5.28149,um/h,Spot,2,Untracked,1000000664,20680,
3.82335,um/h,Spot,2,Untracked,1000020681,20681,
5.85153,um/h,Spot,2,Untracked,1000000684,20682,
11.5806,um/h,Spot,2,Untracked,1000020683,20683,
12.5557,um/h,Spot,2,Untracked,1000000709,20684,
13.0531,um/h,Spot,2,Untracked,1000000713,20685,
4.87418,um/h,Spot,2,Untracked,1000000725,20686,
9.3518,um/h,Spot,2,Untracked,1000000726,20687,
17.45,um/h,Spot,2,Untracked,1000000730,20688,
12.5433,um/h,Spot,2,Untracked,1000000727,20689,
9.51643,um/h,Spot,2,Untracked,1000000732,20690,
11.2278,um/h,Spot,2,Untracked,1000000733,20691,
5.48767,um/h,Spot,2,Untracked,1000000563,20692,
7.80396,um/h,Spot,2,Untracked,1000000728,20693,
41.6917,um/h,Spot,2,Untracked,1000020694,20694,
16.9305,um/h,Spot,2,Untracked,1000020695,20695,
5.74241,um/h,Spot,2,Untracked,1000000731,20696,
5.80625,um/h,Spot,2,Untracked,1000000779,20697,
12.5475,um/h,Spot,2,Untracked,1000020698,20698,
10.4034,um/h,Spot,2,Untracked,1000000752,20699,
16.0865,um/h,Spot,2,Untracked,1000000766,20700,
14.3235,um/h,Spot,2,Untracked,1000000381,20701,
4.46655,um/h,Spot,2,Tracked,1000020316,20702,
2.73001,um/h,Spot,2,Tracked,1000020324,20703,
3.12803,um/h,Spot,2,Tracked,1000020332,20704,
0.804669,um/h,Spot,2,Tracked,1000020340,20705,
0.7814,um/h,Spot,2,Tracked,1000020348,20706,
1.04033,um/h,Spot,2,Tracked,1000020356,20707,
2.31605,um/h,Spot,2,Tracked,1000020364,20708,
2.25032,um/h,Spot,2,Tracked,1000020372,20709,
4.63361,um/h,Spot,2,Tracked,1000020380,20710,
1.40018,um/h,Spot,2,Tracked,1000020395,20711,
2.49765,um/h,Spot,2,Tracked,1000020403,20712,
6.60521,um/h,Spot,2,Tracked,1000020411,20713,
5.52828,um/h,Spot,2,Tracked,1000020418,20714,
8.0962,um/h,Spot,2,Tracked,1000020426,20715,
5.22111,um/h,Spot,2,Tracked,1000020434,20716,
1.6098,um/h,Spot,2,Tracked,1000020441,20717,
