
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,Set 1,TrackID,ID,
131.063,,Spot,3,Image 1,1,Tracked,1000000051,51,
122.402,,Spot,3,Image 1,1,Tracked,1000000052,52,
116.284,,Spot,3,Image 1,1,Tracked,1000000053,53,
127.767,,Spot,3,Image 1,1,Tracked,1000000054,54,
225.93,,Spot,3,Image 1,1,Untrecked,1000000055,55,
190.489,,Spot,3,Image 1,1,Untrecked,1000000056,56,
194.126,,Spot,3,Image 1,1,Tracked,1000000057,57,
200.82,,Spot,3,Image 1,1,Untrecked,1000000058,58,
188.686,,Spot,3,Image 1,1,Untrecked,1000000060,60,
161.265,,Spot,3,Image 1,1,,1000000061,61,
186.346,,Spot,3,Image 1,1,Untrecked,1000000062,62,
178.045,,Spot,3,Image 1,1,Untrecked,1000000063,63,
170.984,,Spot,3,Image 1,1,Tracked,1000000064,64,
173.409,,Spot,3,Image 1,1,Untrecked,1000000065,65,
154.317,,Spot,3,Image 1,1,Untrecked,1000000066,66,
171.03,,Spot,3,Image 1,1,Untrecked,1000000068,68,
197.416,,Spot,3,Image 1,1,Untrecked,1000000069,69,
136.969,,Spot,3,Image 1,1,Tracked,1000000070,70,
137.915,,Spot,3,Image 1,1,Untrecked,1000000071,71,
180.075,,Spot,3,Image 1,1,Tracked,1000000073,73,
170.065,,Spot,3,Image 1,1,,1000000074,74,
139.937,,Spot,3,Image 1,1,Untrecked,1000000076,76,
131.598,,Spot,3,Image 1,1,Untrecked,1000000077,77,
142.614,,Spot,3,Image 1,1,,1000000078,78,
131.46,,Spot,3,Image 1,1,Untrecked,1000000079,79,
136.951,,Spot,3,Image 1,1,Untrecked,1000000080,80,
132.363,,Spot,3,Image 1,1,Tracked,1000000081,81,
136.841,,Spot,3,Image 1,1,Untrecked,1000000083,83,
155.248,,Spot,3,Image 1,1,Untrecked,1000000084,84,
152.648,,Spot,3,Image 1,1,Tracked,1000000088,88,
141.212,,Spot,3,Image 1,1,Tracked,1000000089,89,
169.16,,Spot,3,Image 1,1,Tracked,1000000090,90,
146.008,,Spot,3,Image 1,1,Tracked,1000000092,92,
157.271,,Spot,3,Image 1,1,Tracked,1000000094,94,
146.584,,Spot,3,Image 1,1,Tracked,1000000095,95,
166.076,,Spot,3,Image 1,1,Tracked,1000000096,96,
145.036,,Spot,3,Image 1,1,Tracked,1000000097,97,
245.389,,Spot,3,Image 1,1,Untrecked,1000000104,104,
216.519,,Spot,3,Image 1,1,Tracked,1000000105,105,
192.726,,Spot,3,Image 1,1,Untrecked,1000000108,108,
153.374,,Spot,3,Image 1,1,Untrecked,1000000111,111,
190.942,,Spot,3,Image 1,1,Untrecked,1000000112,112,
161.279,,Spot,3,Image 1,1,,1000000113,113,
183.931,,Spot,3,Image 1,1,Untrecked,1000000114,114,
194.662,,Spot,3,Image 1,1,Untrecked,1000000115,115,
146.664,,Spot,3,Image 1,1,Tracked,1000000116,116,
172.336,,Spot,3,Image 1,1,Untrecked,1000000117,117,
171.34,,Spot,3,Image 1,1,Untrecked,1000000118,118,
136.202,,Spot,3,Image 1,1,Untrecked,1000000120,120,
168.451,,Spot,3,Image 1,1,Untrecked,1000000121,121,
119.774,,Spot,3,Image 1,1,Untrecked,1000000124,124,
145.764,,Spot,3,Image 1,1,Untrecked,1000000125,125,
139.569,,Spot,3,Image 1,1,,1000000127,127,
157.642,,Spot,3,Image 1,1,Untrecked,1000000128,128,
157.812,,Spot,3,Image 1,1,Untrecked,1000000129,129,
153.244,,Spot,3,Image 1,1,Untrecked,1000000130,130,
159.885,,Spot,3,Image 1,1,,1000000133,133,
242.259,,Spot,3,Image 1,1,Untrecked,1000000136,136,
240.419,,Spot,3,Image 1,1,Untrecked,1000000137,137,
211.82,,Spot,3,Image 1,1,Untrecked,1000000138,138,
207.207,,Spot,3,Image 1,1,Untrecked,1000000140,140,
215.836,,Spot,3,Image 1,1,Untrecked,1000000141,141,
193.342,,Spot,3,Image 1,1,Untrecked,1000000143,143,
221.655,,Spot,3,Image 1,1,Untrecked,1000000144,144,
168.674,,Spot,3,Image 1,1,Untrecked,1000000145,145,
159.936,,Spot,3,Image 1,1,Untrecked,1000000146,146,
179.755,,Spot,3,Image 1,1,Untrecked,1000000147,147,
169.568,,Spot,3,Image 1,1,Untrecked,1000000148,148,
164.328,,Spot,3,Image 1,1,Untrecked,1000000149,149,
157.418,,Spot,3,Image 1,1,Untrecked,1000000150,150,
219.527,,Spot,3,Image 1,1,Untrecked,1000000151,151,
174.599,,Spot,3,Image 1,1,Untrecked,1000000159,159,
164.259,,Spot,3,Image 1,1,Untrecked,1000000160,160,
101.403,,Spot,3,Image 1,1,Untrecked,1000000162,162,
104.321,,Spot,3,Image 1,1,Tracked,1000000166,166,
116.31,,Spot,3,Image 1,1,Untrecked,1000000168,168,
108.347,,Spot,3,Image 1,1,Untrecked,1000000170,170,
118.386,,Spot,3,Image 1,1,Tracked,1000000178,178,
117.931,,Spot,3,Image 1,1,Tracked,1000000180,180,
118.324,,Spot,3,Image 1,1,Tracked,1000000181,181,
110.762,,Spot,3,Image 1,1,Tracked,1000000182,182,
110.371,,Spot,3,Image 1,1,Tracked,1000000183,183,
122.097,,Spot,3,Image 1,1,,1000000186,186,
142.989,,Spot,3,Image 1,1,Untrecked,1000000187,187,
133.955,,Spot,3,Image 1,1,Untrecked,1000000188,188,
132.022,,Spot,3,Image 1,1,Tracked,1000000189,189,
117.674,,Spot,3,Image 1,1,Untrecked,1000000190,190,
119.814,,Spot,3,Image 1,1,Untrecked,1000000191,191,
116.498,,Spot,3,Image 1,1,,1000000193,193,
117.525,,Spot,3,Image 1,1,Untrecked,1000000195,195,
107.084,,Spot,3,Image 1,1,Tracked,1000000196,196,
108.251,,Spot,3,Image 1,1,Untrecked,1000000197,197,
115.129,,Spot,3,Image 1,1,Untrecked,1000000198,198,
101.833,,Spot,3,Image 1,1,Tracked,1000000199,199,
110.189,,Spot,3,Image 1,1,Untrecked,1000000201,201,
134.223,,Spot,3,Image 1,1,Tracked,1000000204,204,
112.097,,Spot,3,Image 1,1,Tracked,1000000208,208,
104.857,,Spot,3,Image 1,1,Tracked,1000000209,209,
130.413,,Spot,3,Image 1,1,Tracked,1000000210,210,
148.331,,Spot,3,Image 1,1,Untrecked,1000000212,212,
136.622,,Spot,3,Image 1,1,Untrecked,1000000213,213,
151.63,,Spot,3,Image 1,1,Untrecked,1000000215,215,
149.044,,Spot,3,Image 1,1,Untrecked,1000000216,216,
129.366,,Spot,3,Image 1,1,Untrecked,1000000218,218,
107.973,,Spot,3,Image 1,1,Untrecked,1000000221,221,
129.233,,Spot,3,Image 1,1,Untrecked,1000000222,222,
127.457,,Spot,3,Image 1,1,Untrecked,1000000223,223,
114.057,,Spot,3,Image 1,1,Untrecked,1000000224,224,
111.226,,Spot,3,Image 1,1,,1000000226,226,
115.387,,Spot,3,Image 1,1,Untrecked,1000000227,227,
141.272,,Spot,3,Image 1,1,Untrecked,1000000228,228,
103.333,,Spot,3,Image 1,1,Untrecked,1000000229,229,
88.5538,,Spot,3,Image 1,1,Untrecked,1000000230,230,
113.77,,Spot,3,Image 1,1,Untrecked,1000000231,231,
105.269,,Spot,3,Image 1,1,Untrecked,1000000234,234,
126.437,,Spot,3,Image 1,1,,1000000235,235,
142.093,,Spot,3,Image 1,1,Untrecked,1000000240,240,
166.544,,Spot,3,Image 1,1,Untrecked,1000000241,241,
165.93,,Spot,3,Image 1,1,Untrecked,1000000242,242,
133.015,,Spot,3,Image 1,1,Untrecked,1000000243,243,
152.038,,Spot,3,Image 1,1,Untrecked,1000000244,244,
133.875,,Spot,3,Image 1,1,Untrecked,1000000245,245,
146.308,,Spot,3,Image 1,1,Untrecked,1000000246,246,
131.289,,Spot,3,Image 1,1,Untrecked,1000000247,247,
128,,Spot,3,Image 1,1,Untrecked,1000000249,249,
131.262,,Spot,3,Image 1,1,Untrecked,1000000252,252,
124.525,,Spot,3,Image 1,1,Untrecked,1000000253,253,
123.69,,Spot,3,Image 1,1,Untrecked,1000000255,255,
120.981,,Spot,3,Image 1,1,Untrecked,1000000256,256,
116.713,,Spot,3,Image 1,1,Untrecked,1000000257,257,
88.5323,,Spot,3,Image 1,1,Untrecked,1000000263,263,
94.052,,Spot,3,Image 1,1,Tracked,1000000265,265,
96.9186,,Spot,3,Image 1,1,Tracked,1000000267,267,
104.17,,Spot,3,Image 1,1,Untrecked,1000000268,268,
99.3878,,Spot,3,Image 1,1,Tracked,1000000271,271,
105.135,,Spot,3,Image 1,1,,1000000272,272,
101.668,,Spot,3,Image 1,1,Untrecked,1000000273,273,
96.7034,,Spot,3,Image 1,1,Untrecked,1000000278,278,
111.874,,Spot,3,Image 1,1,Tracked,1000000292,292,
117.034,,Spot,3,Image 1,1,Untrecked,1000000295,295,
105.392,,Spot,3,Image 1,1,Untrecked,1000000298,298,
101.617,,Spot,3,Image 1,1,Untrecked,1000000300,300,
104.421,,Spot,3,Image 1,1,,1000000301,301,
111.815,,Spot,3,Image 1,1,Untrecked,1000000302,302,
108.453,,Spot,3,Image 1,1,Untrecked,1000000303,303,
100.815,,Spot,3,Image 1,1,Untrecked,1000000311,311,
122.411,,Spot,3,Image 1,1,Untrecked,1000000314,314,
102.729,,Spot,3,Image 1,1,Untrecked,1000000315,315,
109.316,,Spot,3,Image 1,1,Untrecked,1000000317,317,
111.906,,Spot,3,Image 1,1,Untrecked,1000000326,326,
100.363,,Spot,3,Image 1,1,Untrecked,1000000327,327,
97.8405,,Spot,3,Image 1,1,Untrecked,1000000329,329,
103.992,,Spot,3,Image 1,1,Untrecked,1000000330,330,
55.1477,,Spot,3,Image 1,1,Untrecked,1000000351,351,
91.9579,,Spot,3,Image 1,1,Untrecked,1000000359,359,
97.9844,,Spot,3,Image 1,1,Untrecked,1000000367,367,
154.331,,Spot,3,Image 1,1,,1000007062,7062,
85.0233,,Spot,3,Image 1,1,Tracked,1000007086,7086,
162.211,,Spot,3,Image 1,2,Tracked,1000000045,7087,
231.783,,Spot,3,Image 1,2,Untrecked,1000000005,7088,
145.197,,Spot,3,Image 1,2,Tracked,1000000006,7089,
200.911,,Spot,3,Image 1,2,Tracked,1000007090,7090,
171.012,,Spot,3,Image 1,2,Tracked,1000007091,7091,
155.873,,Spot,3,Image 1,2,Tracked,1000000007,7092,
159.823,,Spot,3,Image 1,2,Tracked,1000000088,7093,
175.328,,Spot,3,Image 1,2,Tracked,1000000008,7094,
151.564,,Spot,3,Image 1,2,Tracked,1000000089,7095,
196.716,,Spot,3,Image 1,2,Tracked,1000000009,7096,
404.154,,Spot,3,Image 1,2,Untrecked,1000000010,7097,
333.296,,Spot,3,Image 1,2,Untrecked,1000000011,7098,
281.587,,Spot,3,Image 1,2,Untrecked,1000000012,7099,
363.363,,Spot,3,Image 1,2,Untrecked,1000000016,7100,
432.094,,Spot,3,Image 1,2,Untrecked,1000000013,7101,
368.143,,Spot,3,Image 1,2,Untrecked,1000000025,7102,
341.522,,Spot,3,Image 1,2,,1000000018,7103,
229.932,,Spot,3,Image 1,2,Untrecked,1000000019,7104,
176.411,,Spot,3,Image 1,2,Untrecked,1000000028,7105,
304.779,,Spot,3,Image 1,2,Untrecked,1000000027,7106,
156.168,,Spot,3,Image 1,2,Untrecked,1000000030,7107,
106.13,,Spot,3,Image 1,2,Tracked,1000007108,7108,
102.463,,Spot,3,Image 1,2,,1000007109,7109,
121.373,,Spot,3,Image 1,2,Tracked,1000007110,7110,
148.989,,Spot,3,Image 1,2,Tracked,1000000034,7111,
121.309,,Spot,3,Image 1,2,Tracked,1000007112,7112,
169.194,,Spot,3,Image 1,2,Untrecked,1000000037,7113,
143.83,,Spot,3,Image 1,2,,1000007114,7114,
137.66,,Spot,3,Image 1,2,Untrecked,1000000038,7115,
158.885,,Spot,3,Image 1,2,Untrecked,1000000036,7116,
119.709,,Spot,3,Image 1,2,Untrecked,1000007117,7117,
148.386,,Spot,3,Image 1,2,Tracked,1000000047,7118,
157.343,,Spot,3,Image 1,2,Tracked,1000000049,7119,
153.954,,Spot,3,Image 1,2,Tracked,1000000048,7120,
157.72,,Spot,3,Image 1,2,Tracked,1000000046,7121,
122.447,,Spot,3,Image 1,2,Tracked,1000007122,7122,
144.34,,Spot,3,Image 1,2,Tracked,1000000051,7123,
142.553,,Spot,3,Image 1,2,Tracked,1000000052,7124,
141.663,,Spot,3,Image 1,2,Tracked,1000000054,7125,
125.846,,Spot,3,Image 1,2,Tracked,1000000178,7126,
128.264,,Spot,3,Image 1,2,Tracked,1000000053,7127,
248.709,,Spot,3,Image 1,2,Untrecked,1000000002,7128,
273.72,,Spot,3,Image 1,2,Untrecked,1000000001,7129,
245.893,,Spot,3,Image 1,2,Untrecked,1000000058,7130,
178.048,,Spot,3,Image 1,2,,1000000061,7131,
292.349,,Spot,3,Image 1,2,Untrecked,1000000055,7132,
223.391,,Spot,3,Image 1,2,Tracked,1000000057,7133,
303.15,,Spot,3,Image 1,2,,1000000004,7134,
186.173,,Spot,3,Image 1,2,Tracked,1000000064,7135,
219.393,,Spot,3,Image 1,2,Untrecked,1000000056,7136,
219.674,,Spot,3,Image 1,2,Untrecked,1000000063,7137,
226.936,,Spot,3,Image 1,2,Untrecked,1000007138,7138,
204.83,,Spot,3,Image 1,2,Untrecked,1000000062,7139,
209.926,,Spot,3,Image 1,2,Untrecked,1000000060,7140,
147.56,,Spot,3,Image 1,2,Tracked,1000007141,7141,
179.959,,Spot,3,Image 1,2,Untrecked,1000007142,7142,
153.193,,Spot,3,Image 1,2,Tracked,1000000070,7143,
208.202,,Spot,3,Image 1,2,Untrecked,1000000065,7144,
180.859,,Spot,3,Image 1,2,Untrecked,1000000066,7145,
159.209,,Spot,3,Image 1,2,Untrecked,1000000071,7146,
153.844,,Spot,3,Image 1,2,Tracked,1000000081,7147,
143.834,,Spot,3,Image 1,2,,1000007148,7148,
195.553,,Spot,3,Image 1,2,Tracked,1000000073,7149,
172.481,,Spot,3,Image 1,2,,1000000078,7150,
141.415,,Spot,3,Image 1,2,Tracked,1000007151,7151,
164.869,,Spot,3,Image 1,2,Untrecked,1000007152,7152,
198.559,,Spot,3,Image 1,2,Untrecked,1000007153,7153,
182.241,,Spot,3,Image 1,2,Untrecked,1000000068,7154,
152.608,,Spot,3,Image 1,2,Untrecked,1000000079,7155,
234.165,,Spot,3,Image 1,2,Untrecked,1000000003,7156,
183.981,,Spot,3,Image 1,2,Tracked,1000007157,7157,
204.651,,Spot,3,Image 1,2,Tracked,1000000090,7158,
146.368,,Spot,3,Image 1,2,Tracked,1000007159,7159,
141.426,,Spot,3,Image 1,2,Tracked,1000007160,7160,
156.981,,Spot,3,Image 1,2,Tracked,1000000092,7161,
191.813,,Spot,3,Image 1,2,Tracked,1000007162,7162,
166.602,,Spot,3,Image 1,2,Tracked,1000000094,7163,
155.833,,Spot,3,Image 1,2,Tracked,1000000097,7164,
157.422,,Spot,3,Image 1,2,Tracked,1000000095,7165,
160.265,,Spot,3,Image 1,2,Tracked,1000000096,7166,
133.026,,Spot,3,Image 1,2,Tracked,1000007167,7167,
117.989,,Spot,3,Image 1,2,Tracked,1000007168,7168,
162.598,,Spot,3,Image 1,2,Tracked,1000007169,7169,
246.124,,Spot,3,Image 1,2,Tracked,1000000026,7170,
245.855,,Spot,3,Image 1,2,,1000000017,7171,
181.941,,Spot,3,Image 1,2,Tracked,1000007172,7172,
184.523,,Spot,3,Image 1,2,Tracked,1000007173,7173,
218.108,,Spot,3,Image 1,2,Untrecked,1000000022,7174,
338.023,,Spot,3,Image 1,2,Untrecked,1000007175,7175,
251.188,,Spot,3,Image 1,2,Untrecked,1000000021,7176,
291.53,,Spot,3,Image 1,2,Untrecked,1000000108,7177,
238.784,,Spot,3,Image 1,2,Untrecked,1000000023,7178,
253.138,,Spot,3,Image 1,2,Untrecked,1000000024,7179,
258.571,,Spot,3,Image 1,2,Untrecked,1000000115,7180,
258.793,,Spot,3,Image 1,2,Untrecked,1000000104,7181,
213.089,,Spot,3,Image 1,2,Tracked,1000000105,7182,
174.746,,Spot,3,Image 1,2,Tracked,1000007183,7183,
202.174,,Spot,3,Image 1,2,Untrecked,1000007184,7184,
187.109,,Spot,3,Image 1,2,Untrecked,1000007185,7185,
171.477,,Spot,3,Image 1,2,Tracked,1000000116,7186,
181.76,,Spot,3,Image 1,2,,1000000113,7187,
282.224,,Spot,3,Image 1,2,Untrecked,1000000114,7188,
206.846,,Spot,3,Image 1,2,Untrecked,1000007189,7189,
181.383,,Spot,3,Image 1,2,Untrecked,1000000111,7190,
231.14,,Spot,3,Image 1,2,Untrecked,1000000117,7191,
210.771,,Spot,3,Image 1,2,Untrecked,1000000112,7192,
188.733,,Spot,3,Image 1,2,Untrecked,1000000118,7193,
264.529,,Spot,3,Image 1,2,Untrecked,1000000029,7194,
185.981,,Spot,3,Image 1,2,Untrecked,1000000120,7195,
236.188,,Spot,3,Image 1,2,Untrecked,1000007196,7196,
179.004,,Spot,3,Image 1,2,Untrecked,1000000125,7197,
145.047,,Spot,3,Image 1,2,Untrecked,1000000124,7198,
134.59,,Spot,3,Image 1,2,,1000000127,7199,
172.109,,Spot,3,Image 1,2,Untrecked,1000000130,7200,
157.756,,Spot,3,Image 1,2,Untrecked,1000007201,7201,
172.592,,Spot,3,Image 1,2,Untrecked,1000000128,7202,
167.049,,Spot,3,Image 1,2,Untrecked,1000000129,7203,
172.467,,Spot,3,Image 1,2,Untrecked,1000007204,7204,
173.6,,Spot,3,Image 1,2,Untrecked,1000007205,7205,
185.442,,Spot,3,Image 1,2,,1000000133,7206,
284.92,,Spot,3,Image 1,2,Untrecked,1000000136,7207,
288.03,,Spot,3,Image 1,2,Untrecked,1000000137,7208,
257.977,,Spot,3,Image 1,2,Untrecked,1000000138,7209,
195.182,,Spot,3,Image 1,2,Untrecked,1000007210,7210,
216.476,,Spot,3,Image 1,2,Untrecked,1000000140,7211,
194.919,,Spot,3,Image 1,2,Untrecked,1000000145,7212,
201.853,,Spot,3,Image 1,2,Untrecked,1000000143,7213,
254.689,,Spot,3,Image 1,2,Untrecked,1000000141,7214,
190.87,,Spot,3,Image 1,2,Untrecked,1000000148,7215,
266.16,,Spot,3,Image 1,2,Untrecked,1000000144,7216,
213.392,,Spot,3,Image 1,2,Untrecked,1000007217,7217,
208.799,,Spot,3,Image 1,2,Untrecked,1000007218,7218,
221.448,,Spot,3,Image 1,2,Untrecked,1000000147,7219,
174.931,,Spot,3,Image 1,2,Untrecked,1000000146,7220,
215.441,,Spot,3,Image 1,2,Untrecked,1000000159,7221,
204.371,,Spot,3,Image 1,2,Untrecked,1000000160,7222,
119.564,,Spot,3,Image 1,2,,1000007223,7223,
100.989,,Spot,3,Image 1,2,Untrecked,1000000162,7224,
115.715,,Spot,3,Image 1,2,Tracked,1000007225,7225,
106.398,,Spot,3,Image 1,2,Tracked,1000000166,7226,
123.917,,Spot,3,Image 1,2,,1000007227,7227,
122.779,,Spot,3,Image 1,2,Untrecked,1000007228,7228,
121.125,,Spot,3,Image 1,2,Untrecked,1000000168,7229,
111.913,,Spot,3,Image 1,2,Untrecked,1000007230,7230,
115.905,,Spot,3,Image 1,2,Untrecked,1000000170,7231,
113.761,,Spot,3,Image 1,2,Untrecked,1000007232,7232,
121.28,,Spot,3,Image 1,2,Untrecked,1000007233,7233,
132.694,,Spot,3,Image 1,2,Untrecked,1000007234,7234,
123.53,,Spot,3,Image 1,2,Untrecked,1000007235,7235,
109.814,,Spot,3,Image 1,2,Untrecked,1000007236,7236,
116.102,,Spot,3,Image 1,2,Tracked,1000007237,7237,
133.974,,Spot,3,Image 1,2,Tracked,1000000180,7238,
120.977,,Spot,3,Image 1,2,Tracked,1000000183,7239,
118.743,,Spot,3,Image 1,2,Tracked,1000000182,7240,
132.136,,Spot,3,Image 1,2,Tracked,1000000181,7241,
115.243,,Spot,3,Image 1,2,,1000007242,7242,
189.081,,Spot,3,Image 1,2,,1000000074,7243,
170.802,,Spot,3,Image 1,2,Untrecked,1000000076,7244,
153.844,,Spot,3,Image 1,2,Untrecked,1000000077,7245,
136.226,,Spot,3,Image 1,2,,1000000186,7246,
160.332,,Spot,3,Image 1,2,Untrecked,1000000083,7247,
161.234,,Spot,3,Image 1,2,Tracked,1000000189,7248,
162.016,,Spot,3,Image 1,2,Untrecked,1000000187,7249,
165.285,,Spot,3,Image 1,2,Untrecked,1000000084,7250,
157.981,,Spot,3,Image 1,2,Untrecked,1000000080,7251,
155.626,,Spot,3,Image 1,2,Untrecked,1000000188,7252,
136.218,,Spot,3,Image 1,2,Untrecked,1000000191,7253,
128.659,,Spot,3,Image 1,2,Untrecked,1000000190,7254,
123.688,,Spot,3,Image 1,2,,1000007255,7255,
133.083,,Spot,3,Image 1,2,,1000000193,7256,
146.113,,Spot,3,Image 1,2,Untrecked,1000000195,7257,
113.191,,Spot,3,Image 1,2,Tracked,1000000199,7258,
120.252,,Spot,3,Image 1,2,Tracked,1000000196,7259,
141.771,,Spot,3,Image 1,2,Untrecked,1000007260,7260,
120.07,,Spot,3,Image 1,2,Tracked,1000007261,7261,
124.934,,Spot,3,Image 1,2,Untrecked,1000000197,7262,
115.55,,Spot,3,Image 1,2,,1000007263,7263,
113.28,,Spot,3,Image 1,2,Untrecked,1000007264,7264,
134.143,,Spot,3,Image 1,2,Tracked,1000007265,7265,
138.947,,Spot,3,Image 1,2,Tracked,1000000204,7266,
114.176,,Spot,3,Image 1,2,Tracked,1000007267,7267,
139.835,,Spot,3,Image 1,2,Tracked,1000007268,7268,
132.187,,Spot,3,Image 1,2,Tracked,1000007269,7269,
121.61,,Spot,3,Image 1,2,Tracked,1000000208,7270,
115.02,,Spot,3,Image 1,2,Tracked,1000007271,7271,
112.577,,Spot,3,Image 1,2,Tracked,1000000209,7272,
203.02,,Spot,3,Image 1,2,Untrecked,1000007273,7273,
213.713,,Spot,3,Image 1,2,Untrecked,1000000213,7274,
153.747,,Spot,3,Image 1,2,Tracked,1000000210,7275,
211.626,,Spot,3,Image 1,2,Untrecked,1000007276,7276,
185.633,,Spot,3,Image 1,2,Untrecked,1000000121,7277,
142.17,,Spot,3,Image 1,2,Untrecked,1000007278,7278,
171.075,,Spot,3,Image 1,2,Untrecked,1000007279,7279,
161.962,,Spot,3,Image 1,2,Untrecked,1000000212,7280,
161.277,,Spot,3,Image 1,2,Untrecked,1000000216,7281,
136.366,,Spot,3,Image 1,2,Tracked,1000007282,7282,
150.981,,Spot,3,Image 1,2,Untrecked,1000000218,7283,
184.232,,Spot,3,Image 1,2,Untrecked,1000000215,7284,
135.376,,Spot,3,Image 1,2,Untrecked,1000000221,7285,
153.477,,Spot,3,Image 1,2,Untrecked,1000000222,7286,
147.255,,Spot,3,Image 1,2,,1000007287,7287,
136.95,,Spot,3,Image 1,2,Untrecked,1000000223,7288,
122.045,,Spot,3,Image 1,2,Untrecked,1000007289,7289,
127.31,,Spot,3,Image 1,2,Untrecked,1000000230,7290,
126.231,,Spot,3,Image 1,2,Untrecked,1000000228,7291,
162.571,,Spot,3,Image 1,2,Untrecked,1000007292,7292,
109.163,,Spot,3,Image 1,2,Untrecked,1000007293,7293,
103.223,,Spot,3,Image 1,2,Untrecked,1000000229,7294,
114.718,,Spot,3,Image 1,2,Untrecked,1000000231,7295,
143.351,,Spot,3,Image 1,2,,1000000235,7296,
127.736,,Spot,3,Image 1,2,Untrecked,1000000234,7297,
140.64,,Spot,3,Image 1,2,Untrecked,1000007298,7298,
144.75,,Spot,3,Image 1,2,Untrecked,1000007299,7299,
136.254,,Spot,3,Image 1,2,Untrecked,1000007300,7300,
127.557,,Spot,3,Image 1,2,Untrecked,1000007301,7301,
108.039,,Spot,3,Image 1,2,,1000007302,7302,
101.657,,Spot,3,Image 1,2,Untrecked,1000000311,7303,
113.03,,Spot,3,Image 1,2,Untrecked,1000007304,7304,
144.456,,Spot,3,Image 1,2,Untrecked,1000007305,7305,
198.34,,Spot,3,Image 1,2,Untrecked,1000000149,7306,
172.962,,Spot,3,Image 1,2,Untrecked,1000000150,7307,
177.536,,Spot,3,Image 1,2,Untrecked,1000000245,7308,
186.107,,Spot,3,Image 1,2,Untrecked,1000000244,7309,
255.008,,Spot,3,Image 1,2,Untrecked,1000000151,7310,
174.077,,Spot,3,Image 1,2,Untrecked,1000000246,7311,
180.711,,Spot,3,Image 1,2,Untrecked,1000007312,7312,
183.07,,Spot,3,Image 1,2,Untrecked,1000007313,7313,
183.058,,Spot,3,Image 1,2,Untrecked,1000000241,7314,
152.634,,Spot,3,Image 1,2,Untrecked,1000000240,7315,
151.761,,Spot,3,Image 1,2,Untrecked,1000000243,7316,
141.57,,Spot,3,Image 1,2,Untrecked,1000007317,7317,
194.452,,Spot,3,Image 1,2,Untrecked,1000000242,7318,
165.584,,Spot,3,Image 1,2,Untrecked,1000007319,7319,
158.132,,Spot,3,Image 1,2,Untrecked,1000000247,7320,
144.224,,Spot,3,Image 1,2,Untrecked,1000007321,7321,
147.575,,Spot,3,Image 1,2,Untrecked,1000000252,7322,
153.046,,Spot,3,Image 1,2,Untrecked,1000007323,7323,
163.327,,Spot,3,Image 1,2,Untrecked,1000000256,7324,
137.833,,Spot,3,Image 1,2,Untrecked,1000000255,7325,
134.183,,Spot,3,Image 1,2,Untrecked,1000000253,7326,
