
Intensity Min Ch=9 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,Set 1,TrackID,ID,
94.2836,,Spot,9,Image 1,1,Untracked,1000000000,0,
79.534,,Spot,9,Image 1,1,Untracked,1000000002,2,
69.5272,,Spot,9,Image 1,1,Untracked,1000000004,4,
44.659,,Spot,9,Image 1,1,Untracked,1000000005,5,
0,,Spot,9,Image 1,1,Untracked,1000000006,6,
0,,Spot,9,Image 1,1,Untracked,1000000007,7,
0,,Spot,9,Image 1,1,Untracked,1000000008,8,
0,,Spot,9,Image 1,1,Untracked,1000000010,10,
101.227,,Spot,9,Image 1,1,Untracked,1000000011,11,
118.178,,Spot,9,Image 1,1,Untracked,1000000015,15,
0,,Spot,9,Image 1,1,Untracked,1000000031,31,
0,,Spot,9,Image 1,1,Untracked,1000000032,32,
0,,Spot,9,Image 1,1,Untracked,1000000033,33,
0,,Spot,9,Image 1,1,Untracked,1000000034,34,
0,,Spot,9,Image 1,1,Untracked,1000000043,43,
0,,Spot,9,Image 1,1,Untracked,1000000063,63,
0,,Spot,9,Image 1,1,Untracked,1000000064,64,
0,,Spot,9,Image 1,1,Untracked,1000000065,65,
0,,Spot,9,Image 1,1,Untracked,1000000066,66,
0,,Spot,9,Image 1,1,Untracked,1000000067,67,
189.784,,Spot,9,Image 1,1,Untracked,1000000070,70,
164.178,,Spot,9,Image 1,1,Untracked,1000000073,73,
143.151,,Spot,9,Image 1,1,Untracked,1000000074,74,
196.689,,Spot,9,Image 1,1,Untracked,1000000075,75,
0,,Spot,9,Image 1,1,Untracked,1000000080,80,
0,,Spot,9,Image 1,1,Untracked,1000000082,82,
137.692,,Spot,9,Image 1,1,Untracked,1000000084,84,
178.598,,Spot,9,Image 1,1,Untracked,1000000085,85,
136.025,,Spot,9,Image 1,1,Untracked,1000000086,86,
22.2372,,Spot,9,Image 1,1,Untracked,1000000088,88,
0,,Spot,9,Image 1,1,Untracked,1000000089,89,
0,,Spot,9,Image 1,1,Untracked,1000000090,90,
0,,Spot,9,Image 1,1,Untracked,1000000091,91,
0,,Spot,9,Image 1,1,Untracked,1000000092,92,
0,,Spot,9,Image 1,1,Untracked,1000000093,93,
0,,Spot,9,Image 1,1,Untracked,1000000094,94,
0,,Spot,9,Image 1,1,Untracked,1000000095,95,
0,,Spot,9,Image 1,1,Untracked,1000000096,96,
5.71532,,Spot,9,Image 1,1,Untracked,1000000097,97,
0,,Spot,9,Image 1,1,Untracked,1000000106,106,
0,,Spot,9,Image 1,1,Untracked,1000000107,107,
0,,Spot,9,Image 1,1,Untracked,1000000108,108,
0,,Spot,9,Image 1,1,Untracked,1000000109,109,
0,,Spot,9,Image 1,1,Untracked,1000000110,110,
0,,Spot,9,Image 1,1,Untracked,1000000111,111,
0,,Spot,9,Image 1,1,Untracked,1000000112,112,
0,,Spot,9,Image 1,1,Untracked,1000000113,113,
0,,Spot,9,Image 1,1,Untracked,1000000115,115,
0,,Spot,9,Image 1,1,Untracked,1000000116,116,
0,,Spot,9,Image 1,1,Untracked,1000000117,117,
0,,Spot,9,Image 1,1,Untracked,1000000118,118,
0,,Spot,9,Image 1,1,Untracked,1000000119,119,
0,,Spot,9,Image 1,1,Untracked,1000000120,120,
0,,Spot,9,Image 1,1,Untracked,1000000122,122,
0,,Spot,9,Image 1,1,Untracked,1000000123,123,
15.0871,,Spot,9,Image 1,1,Untracked,1000000124,124,
0,,Spot,9,Image 1,1,Untracked,1000000125,125,
2,,Spot,9,Image 1,1,Untracked,1000000126,126,
12.15,,Spot,9,Image 1,1,Untracked,1000000127,127,
0,,Spot,9,Image 1,1,Untracked,1000000128,128,
0,,Spot,9,Image 1,1,Untracked,1000000140,140,
0,,Spot,9,Image 1,1,Untracked,1000000141,141,
0,,Spot,9,Image 1,1,Untracked,1000000142,142,
