
Speed
 ==================== 
Speed,Unit,Category,Time,Set 1,TrackID,ID,
6.37408,um/h,Spot,1,Tracked,1000020547,20547,
6.10812,um/h,Spot,1,Tracked,1000020549,20549,
31.0969,um/h,Spot,1,Tracked,1000020550,20550,
3.54513,um/h,Spot,1,Tracked,1000020551,20551,
6.1253,um/h,Spot,1,Tracked,1000020552,20552,
0.986208,um/h,Spot,1,Untracked,1000020554,20554,
10.8025,um/h,Spot,1,Untracked,1000020555,20555,
6.66167,um/h,Spot,1,Untracked,1000020556,20556,
2.82019,um/h,Spot,1,Tracked,1000020557,20557,
5.72615,um/h,Spot,1,Tracked,1000020560,20560,
7.87947,um/h,Spot,1,Tracked,1000020561,20561,
7.74337,um/h,Spot,1,Tracked,1000020562,20562,
1.22733,um/h,Spot,1,Untracked,1000020565,20565,
5.93061,um/h,Spot,1,Untracked,1000020566,20566,
7.54922,um/h,Spot,1,Untracked,1000020567,20567,
8.01064,um/h,Spot,1,Untracked,1000020568,20568,
6.36397,um/h,Spot,1,Untracked,1000020569,20569,
6.21835,um/h,Spot,1,Tracked,1000020571,20571,
7.38845,um/h,Spot,1,Tracked,1000020573,20573,
5.97683,um/h,Spot,1,Tracked,1000020574,20574,
3.50287,um/h,Spot,1,Tracked,1000020575,20575,
4.80364,um/h,Spot,1,Tracked,1000020576,20576,
3.17096,um/h,Spot,1,Tracked,1000020577,20577,
1.62525,um/h,Spot,1,Tracked,1000020579,20579,
2.36028,um/h,Spot,1,Tracked,1000020580,20580,
7.8491,um/h,Spot,1,Tracked,1000020582,20582,
4.67978,um/h,Spot,1,Tracked,1000020583,20583,
10.1655,um/h,Spot,1,Tracked,1000020584,20584,
7.68097,um/h,Spot,1,Untracked,1000020585,20585,
17.0846,um/h,Spot,1,Untracked,1000020586,20586,
5.8816,um/h,Spot,1,Untracked,1000020587,20587,
1.81349,um/h,Spot,1,Untracked,1000020589,20589,
1.79278,um/h,Spot,1,Untracked,1000020590,20590,
3.51774,um/h,Spot,1,Untracked,1000020591,20591,
3.54607,um/h,Spot,1,Tracked,1000020592,20592,
2.96408,um/h,Spot,1,Untracked,1000020593,20593,
3.37284,um/h,Spot,1,Untracked,1000020594,20594,
