empty,,,,,,
Speed,,,,,,
 ==================== ,,,,,,
Speed,Unit,Category,Time,Set 1,TrackID,ID
29.654568,,Spot,1,Untracked,1000000483,483
9.210708,,Spot,1,Untracked,1000000484,484
21.070368,,Spot,1,Untracked,1000000485,485
43.43256,,Spot,1,Untracked,1000000486,486
36.67788,,Spot,1,Untracked,1000000487,487
20.080152,,Spot,1,Untracked,1000000488,488
16.098012,,Spot,1,Untracked,1000000489,489
34.456464,,Spot,1,Untracked,1000000492,492
40.17096,,Spot,1,Untracked,1000000493,493
38.94012,,Spot,1,Untracked,1000000495,495
28.463004,,Spot,1,Untracked,1000000496,496
24.402888,,Spot,1,Untracked,1000000497,497
37.4526,,Spot,1,Untracked,1000000498,498
31.884336,,Spot,1,Untracked,1000000499,499
39.02292,,Spot,1,Untracked,1000000500,500
6.310836,,Spot,1,Untracked,1000000501,501
44.29224,,Spot,1,Untracked,1000000502,502
34.141176,,Spot,1,Untracked,1000000503,503
31.007808,,Spot,1,Untracked,1000000504,504
36.70668,,Spot,1,Untracked,1000000505,505
7.346772,,Spot,1,Untracked,1000000515,515
42.58044,,Spot,1,Untracked,1000000516,516
30.628692,,Spot,1,Untracked,1000000517,517
31.576212,,Spot,1,Untracked,1000000522,522
24.940692,,Spot,1,Untracked,1000000529,529
47.39616,,Spot,1,Untracked,1000000550,550
41.4846,,Spot,1,Untracked,1000000551,551
28.026648,,Spot,1,Untracked,1000000553,553
12.7539,,Spot,1,Untracked,1000000557,557
48.23604,,Spot,1,Untracked,1000000560,560
41.66388,,Spot,1,Untracked,1000000561,561
40.94856,,Spot,1,Untracked,1000000562,562
47.17512,,Spot,1,Untracked,1000000564,564
18.91926,,Spot,2,Untracked,1000000026,602
11.526696,,Spot,2,Untracked,1000000615,615
12.630672,,Spot,2,Untracked,1000000616,616
11.535048,,Spot,2,Untracked,1000000617,617
5.820192,,Spot,2,Untracked,1000000621,621
25.40646,,Spot,2,Untracked,1000000625,625
15.599628,,Spot,2,Untracked,1000000626,626
10.253772,,Spot,2,Untracked,1000000097,627
5.150844,,Spot,2,Untracked,1000000629,629
13.099464,,Spot,2,Untracked,1000000006,634
24.99354,,Spot,2,Untracked,1000000003,635
12.012444,,Spot,2,Untracked,1000000008,636
14.226012,,Spot,2,Untracked,1000000023,640
7.179804,,Spot,2,Untracked,1000000020,641
2.8034316,,Spot,2,Untracked,1000000015,644
10.367028,,Spot,2,Untracked,1000000647,647
10.219608,,Spot,2,Untracked,1000000654,654
15.749964,,Spot,2,Untracked,1000000031,655
7.455888,,Spot,2,Untracked,1000000656,656
11.738988,,Spot,2,Untracked,1000000060,670
12.213756,,Spot,2,Untracked,1000000011,674
9.538596,,Spot,2,Untracked,1000000009,678
9.011304,,Spot,2,Untracked,1000000066,679
11.92716,,Spot,2,Untracked,1000000082,686
7.201548,,Spot,2,Untracked,1000000083,687
10.676448,,Spot,2,Untracked,1000000080,688
7.973064,,Spot,2,Untracked,1000000089,690
6.474888,,Spot,2,Untracked,1000000096,694
21.003732,,Spot,2,Untracked,1000000000,707
15.4161,,Spot,2,Untracked,1000000217,708
9.351612,,Spot,2,Untracked,1000000710,710
18.935136,,Spot,2,Untracked,1000000004,713
21.70782,,Spot,2,Untracked,1000000105,714
21.713076,,Spot,2,Untracked,1000000717,717
23.171616,,Spot,2,Untracked,1000000007,720
15.610572,,Spot,2,Untracked,1000000721,721
14.470776,,Spot,2,Untracked,1000000118,722
15.259644,,Spot,2,Untracked,1000000120,723
20.162448,,Spot,2,Untracked,1000000724,724
10.67148,,Spot,2,Untracked,1000000121,725
19.646964,,Spot,2,Untracked,1000000119,726
19.179144,,Spot,2,Untracked,1000000123,727
25.609824,,Spot,2,Untracked,1000000233,728
18.531864,,Spot,2,Untracked,1000000122,729
16.001496,,Spot,2,Untracked,1000000133,731
14.790456,,Spot,2,Untracked,1000000132,732
12.825,,Spot,2,Untracked,1000000134,733
19.603692,,Spot,2,Untracked,1000000136,734
20.785356,,Spot,2,Untracked,1000000141,735
24.378516,,Spot,2,Untracked,1000000135,736
15.814116,,Spot,2,Untracked,1000000125,738
13.658076,,Spot,2,Untracked,1000000140,739
47.42388,,Spot,2,Untracked,1000000740,740
17.237952,,Spot,2,Untracked,1000000143,741
18.520632,,Spot,2,Untracked,1000000144,742
16.2909,,Spot,2,Untracked,1000000044,744
21.676392,,Spot,2,Untracked,1000000042,745
14.195988,,Spot,2,Untracked,1000000069,753
9.598788,,Spot,2,Untracked,1000000157,764
16.954272,,Spot,2,Untracked,1000000156,766
11.250576,,Spot,2,Untracked,1000000165,769
10.890828,,Spot,2,Untracked,1000000169,774
10.913616,,Spot,2,Untracked,1000000172,778
9.787572,,Spot,2,Untracked,1000000780,780
20.317212,,Spot,2,Untracked,1000000781,781
26.539236,,Spot,2,Untracked,1000000193,785
11.408256,,Spot,2,Untracked,1000000187,786
14.672556,,Spot,2,Untracked,1000000101,787
19.380528,,Spot,2,Untracked,1000000186,788
31.210452,,Spot,2,Untracked,1000000789,789
33.090876,,Spot,2,Untracked,1000000299,790
28.200672,,Spot,2,Untracked,1000000314,791
27.836784,,Spot,2,Untracked,1000000792,792
8.632512,,Spot,2,Untracked,1000000301,793
5.976432,,Spot,2,Untracked,1000000208,798
16.462116,,Spot,2,Untracked,1000000206,799
19.896228,,Spot,2,Untracked,1000000212,800
24.101388,,Spot,2,Untracked,1000000211,801
21.788136,,Spot,2,Untracked,1000000215,802
3.866328,,Spot,2,Untracked,1000000219,803
12.289896,,Spot,2,Untracked,1000000227,805
23.328972,,Spot,2,Untracked,1000000810,810
40.32792,,Spot,2,Untracked,1000000811,811
22.078476,,Spot,2,Untracked,1000000814,814
18.706212,,Spot,2,Untracked,1000000126,815
43.63956,,Spot,2,Untracked,1000000816,816
17.501472,,Spot,2,Untracked,1000000245,817
10.124604,,Spot,2,Untracked,1000000129,818
20.646684,,Spot,2,Untracked,1000000128,819
17.166528,,Spot,2,Untracked,1000000130,821
38.98692,,Spot,2,Untracked,1000000131,822
19.687392,,Spot,2,Untracked,1000000236,823
14.775264,,Spot,2,Untracked,1000000825,825
13.647636,,Spot,2,Untracked,1000000239,826
26.906652,,Spot,2,Untracked,1000000827,827
25.464096,,Spot,2,Untracked,1000000221,828
19.061388,,Spot,2,Untracked,1000000240,829
23.288616,,Spot,2,Untracked,1000000237,830
32.840028,,Spot,2,Untracked,1000000244,831
23.609556,,Spot,2,Untracked,1000000242,834
21.110724,,Spot,2,Untracked,1000000232,835
22.067784,,Spot,2,Untracked,1000000251,836
11.771532,,Spot,2,Untracked,1000000255,837
21.470796,,Spot,2,Untracked,1000000841,841
20.449944,,Spot,2,Untracked,1000000139,842
15.950052,,Spot,2,Untracked,1000000258,843
19.451232,,Spot,2,Untracked,1000000138,844
14.895792,,Spot,2,Untracked,1000000259,846
18.816084,,Spot,2,Untracked,1000000260,847
14.901264,,Spot,2,Untracked,1000000848,848
46.98576,,Spot,2,Untracked,1000000850,850
23.377536,,Spot,2,Untracked,1000000265,852
15.290532,,Spot,2,Untracked,1000000268,853
21.942468,,Spot,2,Untracked,1000000262,854
10.89468,,Spot,2,Untracked,1000000266,855
9.347076,,Spot,2,Untracked,1000000856,856
12.152412,,Spot,2,Untracked,1000000253,857
17.108028,,Spot,2,Untracked,1000000261,859
26.613972,,Spot,2,Untracked,1000000273,862
25.875252,,Spot,2,Untracked,1000000175,878
7.380036,,Spot,2,Untracked,1000000291,879
6.485868,,Spot,2,Untracked,1000000195,884
40.60584,,Spot,2,Untracked,1000000885,885
21.921984,,Spot,2,Untracked,1000000199,886
20.82852,,Spot,2,Untracked,1000000306,888
27.643824,,Spot,2,Untracked,1000000889,889
19.205964,,Spot,2,Untracked,1000000304,891
2.4412392,,Spot,2,Untracked,1000000318,892
25.074036,,Spot,2,Untracked,1000000893,893
12.960396,,Spot,2,Untracked,1000000305,895
30.058056,,Spot,2,Untracked,1000000896,896
20.084472,,Spot,2,Untracked,1000000438,898
7.485048,,Spot,2,Untracked,1000000308,901
17.108316,,Spot,2,Untracked,1000000322,902
17.422164,,Spot,2,Untracked,1000000312,903
18.884376,,Spot,2,Untracked,1000000329,904
40.67064,,Spot,2,Untracked,1000000905,905
22.118904,,Spot,2,Untracked,1000000393,907
28.296684,,Spot,2,Untracked,1000000342,909
32.81868,,Spot,2,Untracked,1000000340,910
25.177536,,Spot,2,Untracked,1000000911,911
28.536552,,Spot,2,Untracked,1000000338,912
21.80718,,Spot,2,Untracked,1000000355,913
19.375488,,Spot,2,Untracked,1000000214,914
23.138892,,Spot,2,Untracked,1000000216,915
16.5888,,Spot,2,Untracked,1000000356,916
21.776364,,Spot,2,Untracked,1000000351,917
28.04004,,Spot,2,Untracked,1000000354,918
24.885864,,Spot,2,Untracked,1000000359,919
19.912284,,Spot,2,Untracked,1000000350,920
24.484068,,Spot,2,Untracked,1000000360,921
21.027456,,Spot,2,Untracked,1000000370,922
16.448508,,Spot,2,Untracked,1000000371,923
20.53836,,Spot,2,Untracked,1000000358,924
12.432132,,Spot,2,Untracked,1000000362,925
25.561944,,Spot,2,Untracked,1000000926,926
27.074412,,Spot,2,Untracked,1000000363,927
22.486176,,Spot,2,Untracked,1000000475,928
21.893184,,Spot,2,Untracked,1000000929,929
21.020364,,Spot,2,Untracked,1000000930,930
20.819844,,Spot,2,Untracked,1000000369,931
19.908288,,Spot,2,Untracked,1000000364,932
21.49416,,Spot,2,Untracked,1000000367,933
23.518404,,Spot,2,Untracked,1000000368,934
37.13616,,Spot,2,Untracked,1000000935,935
21.79188,,Spot,2,Untracked,1000000376,936
26.561916,,Spot,2,Untracked,1000000377,937
23.766948,,Spot,2,Untracked,1000000379,938
24.5826,,Spot,2,Untracked,1000000380,939
14.52654,,Spot,2,Untracked,1000000945,945
23.088168,,Spot,2,Untracked,1000000947,947
10.854216,,Spot,2,Untracked,1000000395,952
13.22352,,Spot,2,Untracked,1000000202,954
27.859968,,Spot,2,Untracked,1000000397,955
9.146916,,Spot,2,Untracked,1000000390,958
6.777612,,Spot,2,Untracked,1000000392,959
9.697284,,Spot,2,Untracked,1000000401,960
32.53626,,Spot,2,Untracked,1000000961,961
22.950648,,Spot,2,Untracked,1000000394,962
23.980932,,Spot,2,Untracked,1000000963,963
41.72472,,Spot,2,Untracked,1000000396,964
20.826684,,Spot,2,Untracked,1000000965,965
35.865612,,Spot,2,Untracked,1000000967,967
12.799152,,Spot,2,Untracked,1000000410,968
35.16912,,Spot,2,Untracked,1000000971,971
25.644852,,Spot,2,Untracked,1000000271,974
17.631828,,Spot,2,Untracked,1000000254,975
20.515932,,Spot,2,Untracked,1000000270,976
24.078996,,Spot,2,Untracked,1000000203,978
16.269768,,Spot,2,Untracked,1000000352,980
17.442,,Spot,2,Untracked,1000000419,982
24.42168,,Spot,2,Untracked,1000000418,983
18.118188,,Spot,2,Untracked,1000000415,985
16.978068,,Spot,2,Untracked,1000000422,988
14.968584,,Spot,2,Untracked,1000000425,989
29.185524,,Spot,2,Untracked,1000000426,991
27.205164,,Spot,2,Untracked,1000000420,992
28.951812,,Spot,2,Untracked,1000000428,993
10.045224,,Spot,2,Untracked,1000000996,996
27.591516,,Spot,2,Untracked,1000000319,1001
39.62088,,Spot,2,Untracked,1000000444,1002
46.41588,,Spot,2,Untracked,1000001003,1003
10.860372,,Spot,2,Untracked,1000000442,1006
8.309016,,Spot,2,Untracked,1000000328,1007
19.773252,,Spot,2,Untracked,1000001008,1008
31.261032,,Spot,2,Untracked,1000000321,1009
30.875076,,Spot,2,Untracked,1000000437,1010
36.05652,,Spot,2,Untracked,1000000443,1013
17.5131,,Spot,2,Untracked,1000000447,1014
41.75892,,Spot,2,Untracked,1000001017,1017
32.592456,,Spot,2,Untracked,1000001018,1018
20.84706,,Spot,2,Untracked,1000000456,1020
40.54068,,Spot,2,Untracked,1000001022,1022
14.637096,,Spot,2,Untracked,1000000457,1023
7.001892,,Spot,2,Untracked,1000000453,1024
17.336844,,Spot,2,Untracked,1000000451,1025
31.91634,,Spot,2,Untracked,1000001026,1026
23.328612,,Spot,2,Untracked,1000000448,1028
10.782504,,Spot,2,Untracked,1000000344,1029
44.95896,,Spot,2,Untracked,1000001030,1030
33.128568,,Spot,2,Untracked,1000001031,1031
18.2574,,Spot,2,Untracked,1000001032,1032
40.41252,,Spot,2,Untracked,1000000341,1033
22.270356,,Spot,2,Untracked,1000000347,1034
41.85432,,Spot,2,Untracked,1000001035,1035
37.35828,,Spot,2,Untracked,1000001036,1036
22.929228,,Spot,2,Untracked,1000000464,1037
13.915944,,Spot,2,Untracked,1000000460,1038
38.00628,,Spot,2,Untracked,1000001039,1039
21.311208,,Spot,2,Untracked,1000001041,1041
31.286268,,Spot,2,Untracked,1000001042,1042
24.19704,,Spot,2,Untracked,1000000463,1043
15.815412,,Spot,2,Untracked,1000000466,1044
30.691044,,Spot,2,Untracked,1000001045,1045
45.94968,,Spot,2,Untracked,1000001047,1047
27.556308,,Spot,2,Untracked,1000001048,1048
29.7513,,Spot,2,Untracked,1000000492,1049
15.564816,,Spot,2,Untracked,1000000480,1050
23.813856,,Spot,2,Untracked,1000000373,1051
23.235912,,Spot,2,Untracked,1000000481,1052
18.992016,,Spot,2,Untracked,1000000495,1053
17.171244,,Spot,2,Untracked,1000000478,1054
23.300784,,Spot,2,Untracked,1000000482,1055
19.2087,,Spot,2,Untracked,1000000497,1056
19.252476,,Spot,2,Untracked,1000001057,1057
14.44662,,Spot,2,Untracked,1000000488,1058
13.3119,,Spot,2,Untracked,1000000486,1060
26.698536,,Spot,2,Untracked,1000001062,1062
26.259984,,Spot,2,Untracked,1000000493,1063
28.463004,,Spot,2,Untracked,1000000496,1064
25.264476,,Spot,2,Untracked,1000000476,1065
21.706128,,Spot,2,Untracked,1000000499,1066
22.02426,,Spot,2,Untracked,1000000483,1067
19.411092,,Spot,2,Untracked,1000000503,1068
23.423616,,Spot,2,Untracked,1000000498,1069
22.702824,,Spot,2,Untracked,1000000501,1070
21.588156,,Spot,2,Untracked,1000000564,1071
22.9527,,Spot,2,Untracked,1000000487,1072
27.35154,,Spot,2,Untracked,1000000502,1073
21.453372,,Spot,2,Untracked,1000001074,1074
39.02292,,Spot,2,Untracked,1000000500,1075
17.899056,,Spot,2,Untracked,1000001076,1076
22.956192,,Spot,2,Untracked,1000000504,1077
20.36448,,Spot,2,Untracked,1000001091,1091
27.001296,,Spot,2,Untracked,1000000372,1093
20.698992,,Spot,2,Untracked,1000000516,1095
22.91652,,Spot,2,Untracked,1000000517,1096
22.235688,,Spot,2,Untracked,1000001098,1098
15.29586,,Spot,2,Untracked,1000000489,1099
18.790416,,Spot,2,Untracked,1000000427,1104
17.705628,,Spot,2,Untracked,1000000522,1105
7.41798,,Spot,2,Untracked,1000001108,1108
16.192512,,Spot,2,Untracked,1000000529,1111
35.366076,,Spot,2,Untracked,1000001119,1119
34.979796,,Spot,2,Untracked,1000001128,1128
20.87514,,Spot,2,Untracked,1000001132,1132
28.026648,,Spot,2,Untracked,1000000553,1138
26.39412,,Spot,2,Untracked,1000000551,1141
28.263024,,Spot,2,Untracked,1000000550,1142
33.084432,,Spot,2,Untracked,1000000560,1143
12.934836,,Spot,2,Untracked,1000000557,1144
26.469072,,Spot,2,Untracked,1000000561,1147
26.329608,,Spot,2,Untracked,1000000562,1149
36.70668,,Spot,2,Untracked,1000000505,1153
19.423908,,Spot,2,Untracked,1000001155,1155
25.199136,,Spot,3,Untracked,1000000026,1215
24.1794,,Spot,3,Untracked,1000001218,1218
4.241916,,Spot,3,Untracked,1000001219,1219
3.965472,,Spot,3,Untracked,1000001220,1220
2.2962996,,Spot,3,Untracked,1000000023,1222
5.550948,,Spot,3,Untracked,1000000615,1234
2.6787888,,Spot,3,Untracked,1000000616,1236
16.141716,,Spot,3,Untracked,1000000617,1237
5.820192,,Spot,3,Untracked,1000000621,1242
20.966148,,Spot,3,Untracked,1000000625,1244
17.665884,,Spot,3,Untracked,1000001245,1245
8.589528,,Spot,3,Untracked,1000000626,1246
9.19548,,Spot,3,Untracked,1000000097,1248
14.633028,,Spot,3,Untracked,1000000000,1251
3.835872,,Spot,3,Untracked,1000000006,1253
9.19638,,Spot,3,Untracked,1000000008,1254
10.452672,,Spot,3,Untracked,1000000009,1255
5.169348,,Spot,3,Untracked,1000000007,1256
15.610572,,Spot,3,Untracked,1000000721,1257
4.384836,,Spot,3,Untracked,1000000080,1258
7.447464,,Spot,3,Untracked,1000000020,1259
4.953168,,Spot,3,Untracked,1000000015,1261
7.671528,,Spot,3,Untracked,1000000647,1265
5.010372,,Spot,3,Untracked,1000001267,1267
12.31596,,Spot,3,Untracked,1000000001,1268
5.246892,,Spot,3,Untracked,1000001269,1269
5.908104,,Spot,3,Untracked,1000000656,1271
10.219608,,Spot,3,Untracked,1000000654,1273
5.070456,,Spot,3,Untracked,1000000031,1275
6.9876,,Spot,3,Untracked,1000000032,1276
18.418968,,Spot,3,Untracked,1000000037,1278
3.741336,,Spot,3,Untracked,1000000060,1289
7.395012,,Spot,3,Untracked,1000000066,1297
3.091122,,Spot,3,Untracked,1000000083,1305
7.8696,,Spot,3,Untracked,1000000089,1308
19.420884,,Spot,3,Untracked,1000000096,1311
18.253332,,Spot,3,Untracked,1000001313,1313
23.305572,,Spot,3,Untracked,1000000217,1318
25.480512,,Spot,3,Untracked,1000001319,1319
9.351612,,Spot,3,Untracked,1000000710,1320
3.699972,,Spot,3,Untracked,1000000004,1322
4.8303,,Spot,3,Untracked,1000000108,1323
