
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,Set 1,TrackID,ID,
198.103,,Spot,6,Image 1,1,,1000000003,3,
45.6412,,Spot,6,Image 1,1,Tracked,1000000005,5,
216.687,,Spot,6,Image 1,1,Untracked,1000000010,10,
44.7075,,Spot,6,Image 1,1,Untracked,1000000011,11,
40.8571,,Spot,6,Image 1,1,Untracked,1000000012,12,
153.437,,Spot,6,Image 1,1,Untracked,1000000013,13,
54.2981,,Spot,6,Image 1,1,Untracked,1000000014,14,
183.097,,Spot,6,Image 1,1,Tracked,1000000016,16,
440.556,,Spot,6,Image 1,1,Untracked,1000000018,18,
280.552,,Spot,6,Image 1,1,Untracked,1000000020,20,
229.527,,Spot,6,Image 1,1,Tracked,1000000021,21,
111.417,,Spot,6,Image 1,1,Tracked,1000000022,22,
397.809,,Spot,6,Image 1,1,Tracked,1000000023,23,
538.125,,Spot,6,Image 1,1,Untracked,1000000024,24,
365.918,,Spot,6,Image 1,1,Untracked,1000000026,26,
101.751,,Spot,6,Image 1,1,Untracked,1000000027,27,
215.433,,Spot,6,Image 1,1,Untracked,1000000028,28,
342.828,,Spot,6,Image 1,1,Untracked,1000000029,29,
87.6753,,Spot,6,Image 1,1,Untracked,1000000030,30,
294.102,,Spot,6,Image 1,1,Untracked,1000000031,31,
403.441,,Spot,6,Image 1,1,Untracked,1000000033,33,
523.586,,Spot,6,Image 1,1,Untracked,1000000034,34,
295.076,,Spot,6,Image 1,1,Untracked,1000000037,37,
445.396,,Spot,6,Image 1,1,Untracked,1000000038,38,
40.3779,,Spot,6,Image 1,1,Tracked,1000000041,41,
179.835,,Spot,6,Image 1,1,Untracked,1000000042,42,
203.217,,Spot,6,Image 1,1,Untracked,1000000044,44,
63.2943,,Spot,6,Image 1,1,Tracked,1000000045,45,
58.4886,,Spot,6,Image 1,1,Tracked,1000000046,46,
322.336,,Spot,6,Image 1,1,Untracked,1000000047,47,
386.592,,Spot,6,Image 1,1,Untracked,1000000048,48,
358.792,,Spot,6,Image 1,1,Tracked,1000000051,51,
313.805,,Spot,6,Image 1,1,Tracked,1000000052,52,
166.101,,Spot,6,Image 1,1,Tracked,1000000053,53,
138.537,,Spot,6,Image 1,1,Tracked,1000000054,54,
45.2425,,Spot,6,Image 1,1,Tracked,1000000056,56,
155.135,,Spot,6,Image 1,1,Untracked,1000000061,61,
327.346,,Spot,6,Image 1,1,Untracked,1000000063,63,
52.9132,,Spot,6,Image 1,1,Untracked,1000000064,64,
407.294,,Spot,6,Image 1,1,Untracked,1000000065,65,
641.893,,Spot,6,Image 1,1,Untracked,1000000066,66,
106.467,,Spot,6,Image 1,1,Untracked,1000000067,67,
105.008,,Spot,6,Image 1,1,Untracked,1000000068,68,
621.58,,Spot,6,Image 1,1,Untracked,1000000071,71,
445.601,,Spot,6,Image 1,1,Untracked,1000000072,72,
462.441,,Spot,6,Image 1,1,,1000000073,73,
30.382,,Spot,6,Image 1,1,,1000000082,82,
76.4091,,Spot,6,Image 1,1,,1000000084,84,
238.392,,Spot,6,Image 1,1,Untracked,1000000088,88,
33.5823,,Spot,6,Image 1,1,Untracked,1000000089,89,
406.469,,Spot,6,Image 1,1,Untracked,1000000091,91,
202.185,,Spot,6,Image 1,1,Untracked,1000000092,92,
30.6798,,Spot,6,Image 1,1,Tracked,1000000094,94,
115.744,,Spot,6,Image 1,1,Untracked,1000000096,96,
136.114,,Spot,6,Image 1,1,Tracked,1000000102,102,
29.9392,,Spot,6,Image 1,1,Tracked,1000000105,105,
325.057,,Spot,6,Image 1,1,Untracked,1000000106,106,
123.672,,Spot,6,Image 1,1,Untracked,1000000107,107,
229.63,,Spot,6,Image 1,1,Untracked,1000000108,108,
168.023,,Spot,6,Image 1,1,Untracked,1000000111,111,
221.152,,Spot,6,Image 1,1,Untracked,1000000112,112,
217.527,,Spot,6,Image 1,1,Untracked,1000000114,114,
257.653,,Spot,6,Image 1,1,Untracked,1000000115,115,
186.756,,Spot,6,Image 1,1,Untracked,1000000116,116,
133.134,,Spot,6,Image 1,1,Untracked,1000000120,120,
144.872,,Spot,6,Image 1,1,Untracked,1000000121,121,
65.4007,,Spot,6,Image 1,1,Untracked,1000000122,122,
79.981,,Spot,6,Image 1,1,Untracked,1000000123,123,
147.113,,Spot,6,Image 1,1,Tracked,1000000124,124,
441.5,,Spot,6,Image 1,1,Tracked,1000000125,125,
520.689,,Spot,6,Image 1,1,Tracked,1000000126,126,
326.492,,Spot,6,Image 1,1,Untracked,1000000127,127,
279.47,,Spot,6,Image 1,1,Tracked,1000000128,128,
112.078,,Spot,6,Image 1,1,Tracked,1000000130,130,
89.2107,,Spot,6,Image 1,1,Tracked,1000000131,131,
175.153,,Spot,6,Image 1,1,Tracked,1000000133,133,
97.4453,,Spot,6,Image 1,1,Tracked,1000000134,134,
348.104,,Spot,6,Image 1,1,Tracked,1000000135,135,
80.9582,,Spot,6,Image 1,1,Tracked,1000000137,137,
392.761,,Spot,6,Image 1,1,Tracked,1000000139,139,
181.775,,Spot,6,Image 1,1,Tracked,1000000140,140,
57.9277,,Spot,6,Image 1,1,Tracked,1000000145,145,
76.4811,,Spot,6,Image 1,1,Untracked,1000000150,150,
56.7836,,Spot,6,Image 1,1,Untracked,1000000151,151,
117.213,,Spot,6,Image 1,1,Untracked,1000000152,152,
103.1,,Spot,6,Image 1,1,Untracked,1000000155,155,
121.275,,Spot,6,Image 1,1,Untracked,1000000156,156,
137.719,,Spot,6,Image 1,1,Untracked,1000000159,159,
221.598,,Spot,6,Image 1,1,Untracked,1000000161,161,
47.3233,,Spot,6,Image 1,1,Untracked,1000000162,162,
81.0153,,Spot,6,Image 1,1,Untracked,1000000163,163,
362.395,,Spot,6,Image 1,1,Untracked,1000000164,164,
140.069,,Spot,6,Image 1,1,Untracked,1000000166,166,
75.6906,,Spot,6,Image 1,1,,1000000172,172,
32.7036,,Spot,6,Image 1,1,Untracked,1000000175,175,
108.739,,Spot,6,Image 1,1,Tracked,1000000178,178,
58.697,,Spot,6,Image 1,1,Tracked,1000000179,179,
239.791,,Spot,6,Image 1,1,Tracked,1000000191,191,
48.7549,,Spot,6,Image 1,1,Untracked,1000000199,199,
200.18,,Spot,6,Image 1,1,Untracked,1000000201,201,
45.686,,Spot,6,Image 1,1,Untracked,1000000202,202,
162.314,,Spot,6,Image 1,1,Untracked,1000000203,203,
73.194,,Spot,6,Image 1,1,Untracked,1000000204,204,
325.023,,Spot,6,Image 1,1,Untracked,1000000205,205,
183.858,,Spot,6,Image 1,1,Untracked,1000000208,208,
81.3487,,Spot,6,Image 1,1,Untracked,1000000212,212,
106.216,,Spot,6,Image 1,1,Tracked,1000000216,216,
102.596,,Spot,6,Image 1,1,Tracked,1000000217,217,
134.315,,Spot,6,Image 1,1,Tracked,1000000218,218,
48.3175,,Spot,6,Image 1,1,Untracked,1000000219,219,
119.939,,Spot,6,Image 1,1,Untracked,1000000251,251,
40.8667,,Spot,6,Image 1,1,Untracked,1000000254,254,
55.4163,,Spot,6,Image 1,1,Untracked,1000000257,257,
39.019,,Spot,6,Image 1,1,Tracked,1000000262,262,
99.7303,,Spot,6,Image 1,1,Untracked,1000000268,268,
47.3255,,Spot,6,Image 1,1,Tracked,1000000272,272,
55.645,,Spot,6,Image 1,1,Untracked,1000000284,284,
149.421,,Spot,6,Image 1,1,Untracked,1000000285,285,
73.1547,,Spot,6,Image 1,1,Untracked,1000000289,289,
99.0414,,Spot,6,Image 1,1,Tracked,1000000309,309,
38.8792,,Spot,6,Image 1,1,Untracked,1000000314,314,
60.0196,,Spot,6,Image 1,1,Untracked,1000000316,316,
46.1362,,Spot,6,Image 1,1,Untracked,1000000317,317,
45.3231,,Spot,6,Image 1,1,Untracked,1000000323,323,
75.626,,Spot,6,Image 1,1,Untracked,1000000324,324,
67.4122,,Spot,6,Image 1,1,Untracked,1000000325,325,
30.1647,,Spot,6,Image 1,1,Untracked,1000000379,379,
223.344,,Spot,6,Image 1,1,Tracked,1000006624,6624,
13.0456,,Spot,6,Image 1,1,Tracked,1000006651,6651,
161.089,,Spot,6,Image 1,1,Tracked,1000006677,6677,
194.085,,Spot,6,Image 1,1,Tracked,1000006690,6690,
93.2029,,Spot,6,Image 1,1,Tracked,1000006703,6703,
276.955,,Spot,6,Image 1,2,,1000000003,6704,
219.733,,Spot,6,Image 1,2,,1000006705,6705,
146.407,,Spot,6,Image 1,2,Untracked,1000000010,6706,
154.692,,Spot,6,Image 1,2,Untracked,1000000013,6707,
53.4902,,Spot,6,Image 1,2,Tracked,1000000016,6708,
439.391,,Spot,6,Image 1,2,Untracked,1000000018,6709,
116.773,,Spot,6,Image 1,2,Tracked,1000000022,6710,
468.142,,Spot,6,Image 1,2,Untracked,1000000024,6711,
213.236,,Spot,6,Image 1,2,Untracked,1000000026,6712,
48.2328,,Spot,6,Image 1,2,Untracked,1000000027,6713,
182.764,,Spot,6,Image 1,2,Untracked,1000000028,6714,
257.275,,Spot,6,Image 1,2,Untracked,1000000029,6715,
333.453,,Spot,6,Image 1,2,Untracked,1000006716,6716,
55.8276,,Spot,6,Image 1,2,Untracked,1000000030,6717,
258.362,,Spot,6,Image 1,2,Untracked,1000000033,6718,
140.434,,Spot,6,Image 1,2,Untracked,1000000031,6719,
415.824,,Spot,6,Image 1,2,Untracked,1000000034,6720,
184.287,,Spot,6,Image 1,2,Untracked,1000000042,6721,
106.023,,Spot,6,Image 1,2,Tracked,1000000045,6722,
131.243,,Spot,6,Image 1,2,Untracked,1000000044,6723,
225.564,,Spot,6,Image 1,2,Untracked,1000000047,6724,
72.1842,,Spot,6,Image 1,2,Tracked,1000000046,6725,
