
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Set 1,TrackID,ID,
1575.86,1502.6,4897.6,um,Spot,Position,1,Tracked,1000011851,11851,
1568.02,1514.73,4917.16,um,Spot,Position,1,Tracked,1000011864,11864,
1610.71,1504.41,4968.01,um,Spot,Position,1,Tracked,1000011872,11872,
1593.93,1481.95,4934.76,um,Spot,Position,1,Tracked,1000011884,11884,
1607.64,1464.75,4885.86,um,Spot,Position,1,Tracked,1000011904,11904,
1609.52,1449.67,4926.94,um,Spot,Position,1,Tracked,1000011917,11917,
1607.94,1470.14,4952.36,um,Spot,Position,1,Tracked,1000011930,11930,
1602.81,1426.45,4942.58,um,Spot,Position,1,Tracked,1000011939,11939,
1620.47,1381.18,4944.54,um,Spot,Position,1,Tracked,1000011953,11953,
1585.97,1417.74,4952.73,um,Spot,Position,1,Tracked,1000011967,11967,
1652.13,1461.6,4889.78,um,Spot,Position,1,Tracked,1000011981,11981,
1642.94,1479.65,4904.41,um,Spot,Position,1,Tracked,1000011994,11994,
1590.74,1469.26,4901.79,um,Spot,Position,1,Tracked,1000012007,12007,
1624.02,1442.92,4878.04,um,Spot,Position,1,Tracked,1000012020,12020,
1618.48,1486.68,4979.74,um,Spot,Position,1,Tracked,1000012031,12031,
1580.94,1447.29,4946.49,um,Spot,Position,1,Tracked,1000012044,12044,
1730.08,1516.67,4919.11,um,Spot,Position,1,Tracked,1000012060,12060,
1680.8,1399.9,4893.69,um,Spot,Position,1,Tracked,1000012077,12077,
1734.63,1383.72,4891.73,um,Spot,Position,1,Tracked,1000012093,12093,
1725.13,1359.94,4872.17,um,Spot,Position,1,Tracked,1000012107,12107,
1786.68,1372.61,4864.35,um,Spot,Position,1,Tracked,1000012121,12121,
1843.68,1362.64,4856.53,um,Spot,Position,1,Tracked,1000012135,12135,
1846.38,1336.61,4889.78,um,Spot,Position,1,Tracked,1000012149,12149,
1750.8,1333.02,4868.26,um,Spot,Position,1,Tracked,1000012163,12163,
1825.7,1252.28,4844.79,um,Spot,Position,1,Tracked,1000012177,12177,
1749.83,1278.77,4860.44,um,Spot,Position,1,Tracked,1000012191,12191,
1692.54,1320.02,4891.73,um,Spot,Position,1,Tracked,1000012205,12205,
1679.35,1352.61,4913.25,um,Spot,Position,1,Tracked,1000012219,12219,
1656.8,1378.43,4948.45,um,Spot,Position,1,Tracked,1000012234,12234,
1656.11,1358.96,4885.86,um,Spot,Position,1,Tracked,1000012247,12247,
1631.62,1371.42,4911.29,um,Spot,Position,1,Tracked,1000012261,12261,
1725.34,1257.8,4858.48,um,Spot,Position,1,Tracked,1000012275,12275,
1729.86,1244.25,4878.04,um,Spot,Position,1,Tracked,1000012289,12289,
1763.01,1223.12,4854.57,um,Spot,Position,1,Tracked,1000012303,12303,
1812.19,1213.83,4876.08,um,Spot,Position,1,Tracked,1000012317,12317,
1756.82,1203.12,4917.16,um,Spot,Position,1,Tracked,1000012331,12331,
1699.4,1222.31,4880,um,Spot,Position,1,Tracked,1000012345,12345,
1675.25,1233.16,4899.55,um,Spot,Position,1,Tracked,1000012359,12359,
1706.03,1206.74,4852.61,um,Spot,Position,1,Tracked,1000012373,12373,
1727.24,1189.14,4915.2,um,Spot,Position,1,Tracked,1000012387,12387,
1741.99,1155.96,4885.86,um,Spot,Position,1,Tracked,1000012401,12401,
1758.13,1202.13,4844.79,um,Spot,Position,1,Tracked,1000012415,12415,
1793.13,1159.99,4864.35,um,Spot,Position,1,Tracked,1000012429,12429,
1774.78,1170.49,4844.79,um,Spot,Position,1,Tracked,1000012443,12443,
1768.54,1149.11,4842.84,um,Spot,Position,1,Tracked,1000012457,12457,
1786.55,1130.06,4840.88,um,Spot,Position,1,Tracked,1000012471,12471,
1847.57,1189.75,4858.48,um,Spot,Position,1,Tracked,1000012484,12484,
1824.54,1174.1,4895.64,um,Spot,Position,1,Tracked,1000012498,12498,
1902.4,1170.78,4839.47,um,Spot,Position,1,Tracked,1000012512,12512,
1822.61,1129.75,4836.97,um,Spot,Position,1,Tracked,1000012526,12526,
1843.52,1147.17,4840.83,um,Spot,Position,1,Tracked,1000012540,12540,
1831.59,1152.93,4846.75,um,Spot,Position,1,Tracked,1000012554,12554,
1861.57,1134.42,4872.17,um,Spot,Position,1,Tracked,1000012568,12568,
1824.06,1083.24,4836.97,um,Spot,Position,1,Tracked,1000012582,12582,
1859.04,1070.27,4846.75,um,Spot,Position,1,Tracked,1000012595,12595,
1911.59,1124.46,4860.44,um,Spot,Position,1,Tracked,1000012609,12609,
1895.34,1150.34,4835.01,um,Spot,Position,1,Tracked,1000012623,12623,
1919.78,1052.17,4842.84,um,Spot,Position,1,Tracked,1000012637,12637,
1971.36,1077.45,4836.97,um,Spot,Position,1,Tracked,1000012650,12650,
1706.34,1135.07,4856.53,um,Spot,Position,1,Tracked,1000012657,12657,
1745.43,1136.24,4846.75,um,Spot,Position,1,Tracked,1000012671,12671,
1760.96,1108.41,4854.57,um,Spot,Position,1,Tracked,1000012685,12685,
1715.71,1150.09,4876.08,um,Spot,Position,1,Tracked,1000012699,12699,
1701.2,1165.58,4852.61,um,Spot,Position,1,Tracked,1000012713,12713,
1709.22,1159.13,4866.94,um,Spot,Position,1,Tracked,1000012727,12727,
1681.04,1168.57,4889.78,um,Spot,Position,1,Tracked,1000012748,12748,
1686.4,1153.32,4887.82,um,Spot,Position,1,Tracked,1000012762,12762,
1663.4,1150.37,4885.86,um,Spot,Position,1,Tracked,1000012776,12776,
1688.18,1133.47,4868.26,um,Spot,Position,1,Tracked,1000012790,12790,
1676.14,1151.95,4893.69,um,Spot,Position,1,Tracked,1000012804,12804,
1699.05,1118.44,4862.39,um,Spot,Position,1,Tracked,1000012818,12818,
1681.68,1120.72,4879.72,um,Spot,Position,1,Tracked,1000012832,12832,
1743.55,1087.66,4856.61,um,Spot,Position,1,Tracked,1000012846,12846,
1748.67,1063.1,4856.72,um,Spot,Position,1,Tracked,1000012858,12858,
1772.84,1104.35,4860.44,um,Spot,Position,1,Tracked,1000012864,12864,
1724.99,1072.34,4865.49,um,Spot,Position,1,Tracked,1000012878,12878,
1726.73,1215.14,4897.6,um,Spot,Position,1,Tracked,1000012962,12962,
1686.41,1185.79,4858.48,um,Spot,Position,1,Tracked,1000012976,12976,
1701.32,1093.08,4887.82,um,Spot,Position,1,Tracked,1000012990,12990,
1672.37,1093.38,4864.35,um,Spot,Position,1,Tracked,1000013016,13016,
1902.77,1040.2,4835.73,um,Spot,Position,1,Untracked,1000000184,184,
1675.09,1076.89,4855.85,um,Spot,Position,1,Untracked,1000001235,1235,
1668.9,1046.54,4861.61,um,Spot,Position,1,Untracked,1000001240,1240,
1651.39,1060.12,4864.89,um,Spot,Position,1,Untracked,1000001244,1244,
1741.76,1032.92,4865.41,um,Spot,Position,1,Untracked,1000001245,1245,
1649.87,1045.96,4872.16,um,Spot,Position,1,Untracked,1000001250,1250,
1847.55,1034.91,4846.5,um,Spot,Position,1,Untracked,1000001252,1252,
1846.07,1047.8,4848.47,um,Spot,Position,1,Untracked,1000001255,1255,
1832.65,1044.59,4862.2,um,Spot,Position,1,Untracked,1000001259,1259,
1641.98,1181.26,4863.08,um,Spot,Position,1,Untracked,1000001386,1386,
1609.28,1133.14,4868.69,um,Spot,Position,1,Untracked,1000001389,1389,
1636.98,1139.94,4868.79,um,Spot,Position,1,Untracked,1000001390,1390,
1645.65,1146.42,4868.04,um,Spot,Position,1,Untracked,1000001391,1391,
1623.11,1134.78,4869.57,um,Spot,Position,1,Untracked,1000001393,1393,
1637.81,1223.88,4869.36,um,Spot,Position,1,Untracked,1000001396,1396,
1610.27,1227.32,4870.85,um,Spot,Position,1,Untracked,1000001397,1397,
1633.38,1245.47,4870.25,um,Spot,Position,1,Untracked,1000001398,1398,
1595.59,1211.32,4872.7,um,Spot,Position,1,Untracked,1000001400,1400,
1614.62,1216.08,4872.64,um,Spot,Position,1,Untracked,1000001401,1401,
1681.86,1223.89,4859.21,um,Spot,Position,1,Untracked,1000001416,1416,
1662.36,1197.46,4859.95,um,Spot,Position,1,Untracked,1000001418,1418,
1686.24,1195.02,4868.31,um,Spot,Position,1,Untracked,1000001426,1426,
1655.21,1211.43,4871.49,um,Spot,Position,1,Untracked,1000001428,1428,
1616.83,1282.61,4872.85,um,Spot,Position,1,Untracked,1000001601,1601,
1495.3,1035.93,4884.5,um,Spot,Position,1,Untracked,1000002144,2144,
1461.29,1099.62,4883.29,um,Spot,Position,1,Untracked,1000002145,2145,
1485.25,1028.03,4886.61,um,Spot,Position,1,Untracked,1000002146,2146,
1490.75,1062.66,4885.86,um,Spot,Position,1,Untracked,1000002147,2147,
1471.64,1056.26,4890.63,um,Spot,Position,1,Untracked,1000002149,2149,
1510.86,1078.23,4889.44,um,Spot,Position,1,Untracked,1000002150,2150,
1489.2,1094.24,4889.87,um,Spot,Position,1,Untracked,1000002151,2151,
1496.56,1122.01,4890.01,um,Spot,Position,1,Untracked,1000002152,2152,
1460.67,1032.26,4891.44,um,Spot,Position,1,Untracked,1000002153,2153,
1459.07,1090.69,4890.8,um,Spot,Position,1,Untracked,1000002154,2154,
1513.26,1058.69,4894.36,um,Spot,Position,1,Untracked,1000002155,2155,
1504.98,1061.43,4894.22,um,Spot,Position,1,Untracked,1000002156,2156,
1482.52,1122.77,4894.94,um,Spot,Position,1,Untracked,1000002157,2157,
1475.35,1054.3,4897.78,um,Spot,Position,1,Untracked,1000002158,2158,
1493.32,1072.9,4896.73,um,Spot,Position,1,Untracked,1000002159,2159,
1475.12,1099.25,4896.81,um,Spot,Position,1,Untracked,1000002160,2160,
1472.01,1060.57,4899.65,um,Spot,Position,1,Untracked,1000002162,2162,
1460.24,1099.3,4900.06,um,Spot,Position,1,Untracked,1000002163,2163,
1510.01,1101.58,4898.77,um,Spot,Position,1,Untracked,1000002164,2164,
1611.6,1102.53,4876.78,um,Spot,Position,1,Untracked,1000002170,2170,
1596.88,1042.54,4877.94,um,Spot,Position,1,Untracked,1000002171,2171,
1592.53,1055.54,4880.82,um,Spot,Position,1,Untracked,1000002172,2172,
1643.48,1064.91,4894.34,um,Spot,Position,1,Untracked,1000002179,2179,
1620.32,1106.63,4893.98,um,Spot,Position,1,Untracked,1000002181,2181,
1573.6,1073.43,4895.84,um,Spot,Position,1,Untracked,1000002185,2185,
1611.33,1077,4897.42,um,Spot,Position,1,Untracked,1000002188,2188,
1602.6,1113.41,4899.63,um,Spot,Position,1,Untracked,1000002190,2190,
1716.64,1031.12,4883.66,um,Spot,Position,1,Untracked,1000002197,2197,
1668.19,1101.93,4883.38,um,Spot,Position,1,Untracked,1000002199,2199,
1467.67,1161.3,4890.63,um,Spot,Position,1,Untracked,1000002249,2249,
1503.64,1155.28,4896.36,um,Spot,Position,1,Untracked,1000002251,2251,
1463.63,1130.91,4900.35,um,Spot,Position,1,Untracked,1000002252,2252,
1471.79,1142.41,4899.02,um,Spot,Position,1,Untracked,1000002253,2253,
1495.68,1134.35,4901.98,um,Spot,Position,1,Untracked,1000002254,2254,
1521.32,1134.89,4901.41,um,Spot,Position,1,Untracked,1000002255,2255,
1457.52,1158.47,4902.46,um,Spot,Position,1,Untracked,1000002256,2256,
1476.58,1150.73,4903.63,um,Spot,Position,1,Untracked,1000002257,2257,
1626.11,1147.63,4873.85,um,Spot,Position,1,Untracked,1000002258,2258,
1610.13,1166.95,4874.59,um,Spot,Position,1,Untracked,1000002259,2259,
1627.28,1175.98,4873.33,um,Spot,Position,1,Untracked,1000002260,2260,
1618.61,1245.14,4876.19,um,Spot,Position,1,Untracked,1000002262,2262,
1596.71,1186.86,4880.97,um,Spot,Position,1,Untracked,1000002265,2265,
1631.73,1132.01,4885.24,um,Spot,Position,1,Untracked,1000002269,2269,
1620.6,1218.07,4887.6,um,Spot,Position,1,Untracked,1000002272,2272,
1590.34,1126.16,4891.99,um,Spot,Position,1,Untracked,1000002273,2273,
1580.85,1202.25,4892.82,um,Spot,Position,1,Untracked,1000002274,2274,
1568.39,1245.49,4893.47,um,Spot,Position,1,Untracked,1000002275,2275,
1636.18,1181.15,4899.12,um,Spot,Position,1,Untracked,1000002278,2278,
1606.56,1225.14,4899.78,um,Spot,Position,1,Untracked,1000002279,2279,
1579.12,1239.16,4900.35,um,Spot,Position,1,Untracked,1000002280,2280,
1615.98,1183.16,4901.44,um,Spot,Position,1,Untracked,1000002282,2282,
1565.86,1231.02,4901.49,um,Spot,Position,1,Untracked,1000002283,2283,
1587.6,1131.42,4902.89,um,Spot,Position,1,Untracked,1000002284,2284,
1602.84,1141.97,4903.53,um,Spot,Position,1,Untracked,1000002286,2286,
1607.49,1177.35,4902.66,um,Spot,Position,1,Untracked,1000002288,2288,
1537.6,1214.29,4903.49,um,Spot,Position,1,Untracked,1000002289,2289,
1578.27,1219.36,4903.79,um,Spot,Position,1,Untracked,1000002290,2290,
1529.93,1227.13,4904.04,um,Spot,Position,1,Untracked,1000002291,2291,
1650.94,1194.26,4874.56,um,Spot,Position,1,Untracked,1000002292,2292,
1699.87,1189.33,4887.58,um,Spot,Position,1,Untracked,1000002304,2304,
1627.72,1282.07,4881.41,um,Spot,Position,1,Untracked,1000002366,2366,
1639.35,1303.67,4885.49,um,Spot,Position,1,Untracked,1000002368,2368,
1618.38,1265.83,4889.92,um,Spot,Position,1,Untracked,1000002371,2371,
1583.27,1285.42,4890.13,um,Spot,Position,1,Untracked,1000002373,2373,
1636.46,1295.22,4889.25,um,Spot,Position,1,Untracked,1000002374,2374,
1625.71,1303.22,4892.79,um,Spot,Position,1,Untracked,1000002378,2378,
1568.82,1353.66,4902,um,Spot,Position,1,Untracked,1000002381,2381,
1615.24,1358.73,4903.42,um,Spot,Position,1,Untracked,1000002383,2383,
1554.3,1362.69,4902.9,um,Spot,Position,1,Untracked,1000002384,2384,
1656.29,1324.82,4878.46,um,Spot,Position,1,Untracked,1000002386,2386,
1650.98,1252.34,4881.94,um,Spot,Position,1,Untracked,1000002387,2387,
1680.06,1334.23,4894.09,um,Spot,Position,1,Untracked,1000002392,2392,
1586.22,1369.1,4885.44,um,Spot,Position,1,Untracked,1000002453,2453,
1485.57,1047.03,4905.31,um,Spot,Position,1,Untracked,1000002586,2586,
1522.11,1085.51,4904.93,um,Spot,Position,1,Untracked,1000002587,2587,
1495.98,1043.07,4910,um,Spot,Position,1,Untracked,1000002588,2588,
1512.92,1058.27,4908.39,um,Spot,Position,1,Untracked,1000002589,2589,
1472.57,1118.61,4911.56,um,Spot,Position,1,Untracked,1000002590,2590,
1463.09,1046.37,4914.04,um,Spot,Position,1,Untracked,1000002592,2592,
1469.56,1051.86,4914.23,um,Spot,Position,1,Untracked,1000002593,2593,
1510.48,1095.39,4920.59,um,Spot,Position,1,Untracked,1000002596,2596,
1499.29,1124.84,4920.22,um,Spot,Position,1,Untracked,1000002597,2597,
1473.58,1108.82,4922.25,um,Spot,Position,1,Untracked,1000002598,2598,
1523.94,1100.79,4912.06,um,Spot,Position,1,Untracked,1000002609,2609,
1578.03,1079.03,4913.16,um,Spot,Position,1,Untracked,1000002613,2613,
1517.55,1148,4905.94,um,Spot,Position,1,Untracked,1000002690,2690,
1496.22,1192.9,4905.29,um,Spot,Position,1,Untracked,1000002691,2691,
1464.99,1129.46,4912.24,um,Spot,Position,1,Untracked,1000002694,2694,
1473.86,1155.07,4911.54,um,Spot,Position,1,Untracked,1000002695,2695,
1483.34,1243.23,4911.46,um,Spot,Position,1,Untracked,1000002696,2696,
1488.11,1168.06,4913.96,um,Spot,Position,1,Untracked,1000002697,2697,
1501.25,1205.64,4913.77,um,Spot,Position,1,Untracked,1000002698,2698,
1483.05,1220.6,4913.83,um,Spot,Position,1,Untracked,1000002699,2699,
1520.82,1137.54,4914.87,um,Spot,Position,1,Untracked,1000002701,2701,
1459.5,1201.27,4917.47,um,Spot,Position,1,Untracked,1000002704,2704,
1511.75,1211.75,4917.07,um,Spot,Position,1,Untracked,1000002705,2705,
1463.82,1212.64,4917.33,um,Spot,Position,1,Untracked,1000002706,2706,
1466.62,1246.3,4917.54,um,Spot,Position,1,Untracked,1000002707,2707,
1498.1,1225.95,4919.29,um,Spot,Position,1,Untracked,1000002708,2708,
1474.56,1182.42,4925.4,um,Spot,Position,1,Untracked,1000002710,2710,
1458.75,1237.74,4927.26,um,Spot,Position,1,Untracked,1000002711,2711,
1461.76,1170.86,4933.63,um,Spot,Position,1,Untracked,1000002713,2713,
1576.15,1211.8,4908.01,um,Spot,Position,1,Untracked,1000002720,2720,
1551.34,1183.46,4908.55,um,Spot,Position,1,Untracked,1000002721,2721,
1532.95,1198.19,4913.41,um,Spot,Position,1,Untracked,1000002723,2723,
1622.27,1208.44,4914.45,um,Spot,Position,1,Untracked,1000002728,2728,
1623.03,1232.83,4915.42,um,Spot,Position,1,Untracked,1000002729,2729,
1644.01,1184.71,4917.63,um,Spot,Position,1,Untracked,1000002730,2730,
1593.51,1126.35,4920.6,um,Spot,Position,1,Untracked,1000002734,2734,
1624.37,1221.47,4920.96,um,Spot,Position,1,Untracked,1000002736,2736,
1582.43,1218.27,4934.19,um,Spot,Position,1,Untracked,1000002749,2749,
1758.09,1143.04,4907.33,um,Spot,Position,1,Untracked,1000002750,2750,
1650.61,1193.44,4931.39,um,Spot,Position,1,Untracked,1000002765,2765,
1464.65,1290.07,4911.93,um,Spot,Position,1,Untracked,1000002794,2794,
