
Displacement Delta Length
 ==================== 
Displacement Delta Length,Unit,Category,Time,Set 1,TrackID,ID,
5.09451,um,Spot,2,Tracked,1000000013,1405,
8.75652,um,Spot,2,Tracked,1000000026,1406,
4.66956,um,Spot,2,Tracked,1000000039,1407,
3.06213,um,Spot,2,Tracked,1000000052,1408,
3.77554,um,Spot,2,Tracked,1000000066,1409,
3.87593,um,Spot,2,Tracked,1000000080,1410,
4.41101,um,Spot,2,Tracked,1000000094,1411,
3.05508,um,Spot,2,Tracked,1000000108,1412,
6.52192,um,Spot,2,Tracked,1000000122,1413,
1.81025,um,Spot,2,Tracked,1000000135,1414,
2.49192,um,Spot,2,Tracked,1000000148,1415,
5.22621,um,Spot,2,Tracked,1000000162,1416,
1.8975,um,Spot,2,Tracked,1000000176,1417,
1.36358,um,Spot,2,Tracked,1000000190,1418,
3.02647,um,Spot,2,Tracked,1000000203,1419,
4.15772,um,Spot,2,Tracked,1000000216,1420,
3.60223,um,Spot,2,Tracked,1000000230,1421,
2.4674,um,Spot,2,Tracked,1000000244,1422,
11.3638,um,Spot,2,Tracked,1000000259,1423,
4.71077,um,Spot,2,Tracked,1000000273,1424,
12.9106,um,Spot,2,Tracked,1000000287,1425,
3.57935,um,Spot,2,Tracked,1000000302,1426,
1.80805,um,Spot,2,Tracked,1000000314,1427,
3.60952,um,Spot,2,Tracked,1000000325,1428,
3.07424,um,Spot,2,Tracked,1000000338,1429,
2.99552,um,Spot,2,Tracked,1000000358,1430,
6.17462,um,Spot,2,Tracked,1000000371,1431,
5.0761,um,Spot,2,Tracked,1000000385,1432,
4.95101,um,Spot,2,Tracked,1000000400,1433,
1.50103,um,Spot,2,Tracked,1000000414,1434,
1.72579,um,Spot,2,Tracked,1000000428,1435,
2.47184,um,Spot,2,Tracked,1000000442,1436,
3.50059,um,Spot,2,Tracked,1000000479,1437,
2.04985,um,Spot,2,Tracked,1000000493,1438,
2.93735,um,Spot,2,Tracked,1000000507,1439,
2.86593,um,Spot,2,Tracked,1000000521,1440,
1.85105,um,Spot,2,Tracked,1000000535,1441,
0.805269,um,Spot,2,Tracked,1000000549,1442,
2.21007,um,Spot,2,Tracked,1000000563,1443,
1.37325,um,Spot,2,Tracked,1000000577,1444,
2.91839,um,Spot,2,Tracked,1000000590,1445,
2.23908,um,Spot,2,Tracked,1000000604,1446,
1.44162,um,Spot,2,Tracked,1000000618,1447,
0.659946,um,Spot,2,Tracked,1000000632,1448,
3.73178,um,Spot,2,Tracked,1000000646,1449,
8.0233,um,Spot,2,Tracked,1000000664,1450,
2.91876,um,Spot,2,Tracked,1000000678,1451,
5.1085,um,Spot,2,Tracked,1000000692,1452,
2.70442,um,Spot,2,Tracked,1000000701,1453,
1.38775,um,Spot,2,Tracked,1000000706,1454,
4.92296,um,Spot,2,Tracked,1000000724,1455,
4.23584,um,Spot,2,Tracked,1000000738,1456,
3.50731,um,Spot,2,Tracked,1000000752,1457,
2.63168,um,Spot,2,Tracked,1000000766,1458,
1.02433,um,Spot,2,Tracked,1000000780,1459,
5.26557,um,Spot,2,Tracked,1000000794,1460,
3.17364,um,Spot,2,Tracked,1000000808,1461,
33.168,um,Spot,2,Tracked,1000000822,1462,
3.01032,um,Spot,2,Tracked,1000000827,1463,
4.89735,um,Spot,2,Tracked,1000000841,1464,
4.38115,um,Spot,2,Tracked,1000000869,1465,
3.17734,um,Spot,2,Tracked,1000000883,1466,
4.18715,um,Spot,2,Tracked,1000000897,1467,
0.594242,um,Spot,2,Tracked,1000000911,1468,
5.50435,um,Spot,2,Tracked,1000000925,1469,
2.44563,um,Spot,2,Tracked,1000000939,1470,
2.55926,um,Spot,2,Tracked,1000000953,1471,
2.97219,um,Spot,2,Tracked,1000000966,1472,
8.68574,um,Spot,2,Tracked,1000000980,1473,
5.61779,um,Spot,2,Tracked,1000000994,1474,
2.74029,um,Spot,2,Tracked,1000001004,1475,
2.65728,um,Spot,2,Tracked,1000001018,1476,
7.46465,um,Spot,2,Tracked,1000001031,1477,
1.99682,um,Spot,2,Tracked,1000001045,1478,
5.02991,um,Spot,2,Tracked,1000001059,1479,
5.43193,um,Spot,2,Tracked,1000001073,1480,
8.38057,um,Spot,2,Tracked,1000001075,1481,
1.25053,um,Spot,2,Tracked,1000001089,1482,
2.776,um,Spot,2,Tracked,1000001103,1483,
2.69687,um,Spot,2,Tracked,1000001117,1484,
2.80655,um,Spot,2,Tracked,1000001131,1485,
2.00969,um,Spot,2,Tracked,1000001145,1486,
11.2945,um,Spot,2,Tracked,1000001159,1487,
1.75261,um,Spot,2,Tracked,1000001173,1488,
4.41873,um,Spot,2,Tracked,1000001193,1489,
2.31586,um,Spot,2,Tracked,1000001207,1490,
4.47438,um,Spot,2,Tracked,1000001235,1491,
4.44286,um,Spot,2,Tracked,1000001249,1492,
2.53001,um,Spot,2,Tracked,1000001263,1493,
5.46021,um,Spot,2,Tracked,1000001277,1494,
3.45006,um,Spot,2,Tracked,1000001291,1495,
4.74122,um,Spot,2,Tracked,1000001305,1496,
1.05995,um,Spot,2,Tracked,1000001333,1497,
2.25026,um,Spot,2,Tracked,1000001347,1498,
2.45245,um,Spot,2,Tracked,1000001361,1499,
1.89473,um,Spot,2,Tracked,1000001375,1500,
2.32053,um,Spot,2,Tracked,1000001389,1501,
5.76056,um,Spot,2,Tracked,1000001403,1502,
3.42833,um,Spot,3,Tracked,1000000000,1503,
2.76545,um,Spot,3,Tracked,1000000013,1504,
3.3395,um,Spot,3,Tracked,1000000026,1505,
6.87553,um,Spot,3,Tracked,1000000039,1506,
1.53519,um,Spot,3,Tracked,1000000052,1507,
1.95579,um,Spot,3,Tracked,1000000066,1508,
3.19231,um,Spot,3,Tracked,1000000080,1509,
5.06662,um,Spot,3,Tracked,1000000094,1510,
1.79789,um,Spot,3,Tracked,1000000108,1511,
5.36741,um,Spot,3,Tracked,1000000122,1512,
3.19344,um,Spot,3,Tracked,1000000135,1513,
2.08985,um,Spot,3,Tracked,1000000148,1514,
9.47262,um,Spot,3,Tracked,1000000162,1515,
6.34146,um,Spot,3,Tracked,1000000176,1516,
1.70328,um,Spot,3,Tracked,1000000190,1517,
4.19712,um,Spot,3,Tracked,1000000203,1518,
5.86664,um,Spot,3,Tracked,1000000216,1519,
1.17152,um,Spot,3,Tracked,1000000230,1520,
1.92371,um,Spot,3,Tracked,1000000244,1521,
4.2467,um,Spot,3,Tracked,1000000259,1522,
1.99444,um,Spot,3,Tracked,1000000273,1523,
4.50017,um,Spot,3,Tracked,1000000287,1524,
3.0849,um,Spot,3,Tracked,1000000302,1525,
0.744886,um,Spot,3,Tracked,1000000314,1526,
2.28095,um,Spot,3,Tracked,1000000325,1527,
2.9997,um,Spot,3,Tracked,1000000338,1528,
5.01305,um,Spot,3,Tracked,1000000358,1529,
2.5553,um,Spot,3,Tracked,1000000371,1530,
3.58647,um,Spot,3,Tracked,1000000385,1531,
5.62643,um,Spot,3,Tracked,1000000400,1532,
2.51956,um,Spot,3,Tracked,1000000414,1533,
1.05225,um,Spot,3,Tracked,1000000428,1534,
3.48793,um,Spot,3,Tracked,1000000442,1535,
16.0617,um,Spot,3,Tracked,1000000479,1536,
3.28479,um,Spot,3,Tracked,1000000493,1537,
0.679693,um,Spot,3,Tracked,1000000507,1538,
2.09169,um,Spot,3,Tracked,1000000521,1539,
1.34921,um,Spot,3,Tracked,1000000535,1540,
0.993614,um,Spot,3,Tracked,1000000549,1541,
0.615885,um,Spot,3,Tracked,1000000563,1542,
1.77157,um,Spot,3,Tracked,1000000577,1543,
2.35617,um,Spot,3,Tracked,1000000590,1544,
1.94812,um,Spot,3,Tracked,1000000604,1545,
2.02892,um,Spot,3,Tracked,1000000618,1546,
2.11923,um,Spot,3,Tracked,1000000632,1547,
1.39441,um,Spot,3,Tracked,1000000646,1548,
11.5808,um,Spot,3,Tracked,1000000664,1549,
2.20869,um,Spot,3,Tracked,1000000678,1550,
5.00729,um,Spot,3,Tracked,1000000692,1551,
5.10087,um,Spot,3,Tracked,1000000701,1552,
0.902688,um,Spot,3,Tracked,1000000706,1553,
1.48626,um,Spot,3,Tracked,1000000724,1554,
4.55695,um,Spot,3,Tracked,1000000738,1555,
1.64865,um,Spot,3,Tracked,1000000752,1556,
3.23156,um,Spot,3,Tracked,1000000766,1557,
2.92285,um,Spot,3,Tracked,1000000780,1558,
2.25039,um,Spot,3,Tracked,1000000794,1559,
2.44588,um,Spot,3,Tracked,1000000808,1560,
2.90594,um,Spot,3,Tracked,1000000822,1561,
2.49668,um,Spot,3,Tracked,1000000827,1562,
1.91502,um,Spot,3,Tracked,1000000841,1563,
3.44249,um,Spot,3,Tracked,1000000869,1564,
3.42996,um,Spot,3,Tracked,1000000883,1565,
2.59664,um,Spot,3,Tracked,1000000897,1566,
12.9515,um,Spot,3,Tracked,1000000911,1567,
1.45855,um,Spot,3,Tracked,1000000925,1568,
1.56287,um,Spot,3,Tracked,1000000939,1569,
1.85782,um,Spot,3,Tracked,1000000953,1570,
4.43807,um,Spot,3,Tracked,1000000966,1571,
2.64604,um,Spot,3,Tracked,1000000980,1572,
2.5323,um,Spot,3,Tracked,1000000994,1573,
2.42954,um,Spot,3,Tracked,1000001004,1574,
9.09865,um,Spot,3,Tracked,1000001018,1575,
12.2336,um,Spot,3,Tracked,1000001031,1576,
2.30025,um,Spot,3,Tracked,1000001045,1577,
3.57906,um,Spot,3,Tracked,1000001059,1578,
2.52701,um,Spot,3,Tracked,1000001075,1579,
0.551278,um,Spot,3,Tracked,1000001089,1580,
2.53366,um,Spot,3,Tracked,1000001103,1581,
5.13651,um,Spot,3,Tracked,1000001117,1582,
1.33097,um,Spot,3,Tracked,1000001131,1583,
3.18128,um,Spot,3,Tracked,1000001145,1584,
1.83605,um,Spot,3,Tracked,1000001159,1585,
1.87331,um,Spot,3,Tracked,1000001173,1586,
2.97538,um,Spot,3,Tracked,1000001193,1587,
1.29272,um,Spot,3,Tracked,1000001207,1588,
7.89011,um,Spot,3,Tracked,1000001235,1589,
3.28965,um,Spot,3,Tracked,1000001249,1590,
2.68282,um,Spot,3,Tracked,1000001263,1591,
2.53328,um,Spot,3,Tracked,1000001277,1592,
1.86901,um,Spot,3,Tracked,1000001291,1593,
4.98438,um,Spot,3,Tracked,1000001305,1594,
0.956744,um,Spot,3,Tracked,1000001333,1595,
1.41726,um,Spot,3,Tracked,1000001347,1596,
4.27877,um,Spot,3,Tracked,1000001361,1597,
1.81382,um,Spot,3,Tracked,1000001375,1598,
4.8328,um,Spot,3,Tracked,1000001389,1599,
5.56408,um,Spot,3,Tracked,1000001403,1600,
1.8613,um,Spot,4,Tracked,1000000000,1601,
1.96546,um,Spot,4,Tracked,1000000013,1602,
5.87813,um,Spot,4,Tracked,1000000026,1603,
7.96162,um,Spot,4,Tracked,1000000039,1604,
3.11966,um,Spot,4,Tracked,1000000052,1605,
2.67839,um,Spot,4,Tracked,1000000066,1606,
2.67595,um,Spot,4,Tracked,1000000080,1607,
2.048,um,Spot,4,Tracked,1000000094,1608,
2.4986,um,Spot,4,Tracked,1000000108,1609,
3.0954,um,Spot,4,Tracked,1000000122,1610,
1.25852,um,Spot,4,Tracked,1000000135,1611,
1.00453,um,Spot,4,Tracked,1000000148,1612,
3.47673,um,Spot,4,Tracked,1000000162,1613,
1.53274,um,Spot,4,Tracked,1000000176,1614,
1.7899,um,Spot,4,Tracked,1000000190,1615,
3.64513,um,Spot,4,Tracked,1000000203,1616,
3.01948,um,Spot,4,Tracked,1000000216,1617,
2.66829,um,Spot,4,Tracked,1000000230,1618,
1.92314,um,Spot,4,Tracked,1000000244,1619,
1.80583,um,Spot,4,Tracked,1000000259,1620,
1.43813,um,Spot,4,Tracked,1000000273,1621,
3.63771,um,Spot,4,Tracked,1000000287,1622,
1.81547,um,Spot,4,Tracked,1000000302,1623,
1.21313,um,Spot,4,Tracked,1000000314,1624,
4.5954,um,Spot,4,Tracked,1000000325,1625,
2.56669,um,Spot,4,Tracked,1000000338,1626,
2.27086,um,Spot,4,Tracked,1000000358,1627,
2.50545,um,Spot,4,Tracked,1000000371,1628,
0.875663,um,Spot,4,Tracked,1000000385,1629,
0.832852,um,Spot,4,Tracked,1000000400,1630,
1.72674,um,Spot,4,Tracked,1000000414,1631,
1.74022,um,Spot,4,Tracked,1000000428,1632,
2.68306,um,Spot,4,Tracked,1000000442,1633,
2.55476,um,Spot,4,Tracked,1000000479,1634,
2.93136,um,Spot,4,Tracked,1000000493,1635,
2.34723,um,Spot,4,Tracked,1000000507,1636,
3.51401,um,Spot,4,Tracked,1000000521,1637,
2.00723,um,Spot,4,Tracked,1000000535,1638,
0.45933,um,Spot,4,Tracked,1000000549,1639,
1.83523,um,Spot,4,Tracked,1000000563,1640,
1.83763,um,Spot,4,Tracked,1000000577,1641,
1.33136,um,Spot,4,Tracked,1000000590,1642,
2.55795,um,Spot,4,Tracked,1000000604,1643,
2.05569,um,Spot,4,Tracked,1000000618,1644,
2.10257,um,Spot,4,Tracked,1000000632,1645,
2.10609,um,Spot,4,Tracked,1000000646,1646,
9.83022,um,Spot,4,Tracked,1000000664,1647,
1.49155,um,Spot,4,Tracked,1000000678,1648,
5.19739,um,Spot,4,Tracked,1000000692,1649,
2.73995,um,Spot,4,Tracked,1000000701,1650,
2.23776,um,Spot,4,Tracked,1000000706,1651,
1.64888,um,Spot,4,Tracked,1000000724,1652,
1.70937,um,Spot,4,Tracked,1000000738,1653,
1.88157,um,Spot,4,Tracked,1000000752,1654,
0.938612,um,Spot,4,Tracked,1000000766,1655,
2.74392,um,Spot,4,Tracked,1000000780,1656,
1.86865,um,Spot,4,Tracked,1000000794,1657,
3.82773,um,Spot,4,Tracked,1000000808,1658,
4.40752,um,Spot,4,Tracked,1000000822,1659,
1.05347,um,Spot,4,Tracked,1000000827,1660,
0.873871,um,Spot,4,Tracked,1000000841,1661,
4.15857,um,Spot,4,Tracked,1000000869,1662,
2.43871,um,Spot,4,Tracked,1000000883,1663,
2.22785,um,Spot,4,Tracked,1000000897,1664,
10.4543,um,Spot,4,Tracked,1000000911,1665,
3.04055,um,Spot,4,Tracked,1000000925,1666,
3.37242,um,Spot,4,Tracked,1000000939,1667,
1.63881,um,Spot,4,Tracked,1000000953,1668,
2.93781,um,Spot,4,Tracked,1000000966,1669,
6.16833,um,Spot,4,Tracked,1000000980,1670,
0.982098,um,Spot,4,Tracked,1000000994,1671,
9.86454,um,Spot,4,Tracked,1000001004,1672,
2.04376,um,Spot,4,Tracked,1000001018,1673,
4.49874,um,Spot,4,Tracked,1000001031,1674,
1.73513,um,Spot,4,Tracked,1000001045,1675,
1.3912,um,Spot,4,Tracked,1000001059,1676,
3.02432,um,Spot,4,Tracked,1000001075,1677,
1.41457,um,Spot,4,Tracked,1000001089,1678,
2.22661,um,Spot,4,Tracked,1000001103,1679,
4.48204,um,Spot,4,Tracked,1000001117,1680,
2.31167,um,Spot,4,Tracked,1000001131,1681,
1.30059,um,Spot,4,Tracked,1000001145,1682,
2.86818,um,Spot,4,Tracked,1000001159,1683,
2.33088,um,Spot,4,Tracked,1000001173,1684,
4.2001,um,Spot,4,Tracked,1000001193,1685,
1.6019,um,Spot,4,Tracked,1000001207,1686,
1.64434,um,Spot,4,Tracked,1000001235,1687,
1.10971,um,Spot,4,Tracked,1000001249,1688,
3.12452,um,Spot,4,Tracked,1000001263,1689,
5.06973,um,Spot,4,Tracked,1000001277,1690,
2.15201,um,Spot,4,Tracked,1000001291,1691,
13.2357,um,Spot,4,Tracked,1000001305,1692,
2.03682,um,Spot,4,Tracked,1000001333,1693,
6.17795,um,Spot,4,Tracked,1000001347,1694,
2.46313,um,Spot,4,Tracked,1000001361,1695,
1.64025,um,Spot,4,Tracked,1000001375,1696,
4.51465,um,Spot,4,Tracked,1000001389,1697,
16.9162,um,Spot,4,Tracked,1000001403,1698,
8.58257,um,Spot,5,Tracked,1000000000,1699,
1.19186,um,Spot,5,Tracked,1000000013,1700,
7.73669,um,Spot,5,Tracked,1000000026,1701,
3.87459,um,Spot,5,Tracked,1000000039,1702,
2.64188,um,Spot,5,Tracked,1000000052,1703,
0.614663,um,Spot,5,Tracked,1000000066,1704,
0.583117,um,Spot,5,Tracked,1000000080,1705,
0.406895,um,Spot,5,Tracked,1000000094,1706,
10.2986,um,Spot,5,Tracked,1000000108,1707,
5.92474,um,Spot,5,Tracked,1000000122,1708,
2.79484,um,Spot,5,Tracked,1000000135,1709,
0.875667,um,Spot,5,Tracked,1000000148,1710,
1.81969,um,Spot,5,Tracked,1000000162,1711,
2.10517,um,Spot,5,Tracked,1000000176,1712,
6.99079,um,Spot,5,Tracked,1000000190,1713,
3.80291,um,Spot,5,Tracked,1000000203,1714,
1.32774,um,Spot,5,Tracked,1000000216,1715,
1.569,um,Spot,5,Tracked,1000000230,1716,
0.999698,um,Spot,5,Tracked,1000000244,1717,
2.13692,um,Spot,5,Tracked,1000000259,1718,
2.9382,um,Spot,5,Tracked,1000000273,1719,
1.8236,um,Spot,5,Tracked,1000000287,1720,
1.93708,um,Spot,5,Tracked,1000000302,1721,
3.43164,um,Spot,5,Tracked,1000000314,1722,
5.36177,um,Spot,5,Tracked,1000000325,1723,
1.2801,um,Spot,5,Tracked,1000000338,1724,
1.23916,um,Spot,5,Tracked,1000000358,1725,
3.23808,um,Spot,5,Tracked,1000000371,1726,
2.46497,um,Spot,5,Tracked,1000000385,1727,
2.84704,um,Spot,5,Tracked,1000000400,1728,
1.02232,um,Spot,5,Tracked,1000000414,1729,
1.34678,um,Spot,5,Tracked,1000000428,1730,
1.60087,um,Spot,5,Tracked,1000000442,1731,
2.37542,um,Spot,5,Tracked,1000000479,1732,
0.988089,um,Spot,5,Tracked,1000000493,1733,
0.539908,um,Spot,5,Tracked,1000000507,1734,
2.18955,um,Spot,5,Tracked,1000000521,1735,
1.18655,um,Spot,5,Tracked,1000000535,1736,
0.316531,um,Spot,5,Tracked,1000000549,1737,
0.464106,um,Spot,5,Tracked,1000000563,1738,
6.15877,um,Spot,5,Tracked,1000000577,1739,
1.33752,um,Spot,5,Tracked,1000000590,1740,
2.40593,um,Spot,5,Tracked,1000000604,1741,
0.475937,um,Spot,5,Tracked,1000000618,1742,
2.25995,um,Spot,5,Tracked,1000000632,1743,
2.47865,um,Spot,5,Tracked,1000000664,1744,
1.96653,um,Spot,5,Tracked,1000000678,1745,
3.48734,um,Spot,5,Tracked,1000000692,1746,
9.8778,um,Spot,5,Tracked,1000000701,1747,
2.42003,um,Spot,5,Tracked,1000000706,1748,
2.69342,um,Spot,5,Tracked,1000000724,1749,
1.10629,um,Spot,5,Tracked,1000000738,1750,
3.27874,um,Spot,5,Tracked,1000000752,1751,
1.23884,um,Spot,5,Tracked,1000000766,1752,
2.95169,um,Spot,5,Tracked,1000000780,1753,
1.72114,um,Spot,5,Tracked,1000000794,1754,
5.8363,um,Spot,5,Tracked,1000000808,1755,
2.82471,um,Spot,5,Tracked,1000000822,1756,
3.43607,um,Spot,5,Tracked,1000000827,1757,
2.25199,um,Spot,5,Tracked,1000000841,1758,
2.11809,um,Spot,5,Tracked,1000000869,1759,
0.855403,um,Spot,5,Tracked,1000000883,1760,
3.1799,um,Spot,5,Tracked,1000000897,1761,
2.03214,um,Spot,5,Tracked,1000000911,1762,
2.54584,um,Spot,5,Tracked,1000000925,1763,
5.58885,um,Spot,5,Tracked,1000000939,1764,
2.42989,um,Spot,5,Tracked,1000000953,1765,
2.41562,um,Spot,5,Tracked,1000000966,1766,
4.26744,um,Spot,5,Tracked,1000000980,1767,
4.45711,um,Spot,5,Tracked,1000000994,1768,
2.68152,um,Spot,5,Tracked,1000001004,1769,
3.53291,um,Spot,5,Tracked,1000001018,1770,
0.425396,um,Spot,5,Tracked,1000001031,1771,
0.615365,um,Spot,5,Tracked,1000001045,1772,
3.86001,um,Spot,5,Tracked,1000001059,1773,
1.91499,um,Spot,5,Tracked,1000001075,1774,
1.03371,um,Spot,5,Tracked,1000001089,1775,
2.27329,um,Spot,5,Tracked,1000001103,1776,
1.50576,um,Spot,5,Tracked,1000001117,1777,
2.66972,um,Spot,5,Tracked,1000001131,1778,
2.22662,um,Spot,5,Tracked,1000001145,1779,
6.4601,um,Spot,5,Tracked,1000001159,1780,
3.91351,um,Spot,5,Tracked,1000001173,1781,
1.87383,um,Spot,5,Tracked,1000001193,1782,
2.15014,um,Spot,5,Tracked,1000001207,1783,
2.31899,um,Spot,5,Tracked,1000001235,1784,
2.59008,um,Spot,5,Tracked,1000001249,1785,
1.05928,um,Spot,5,Tracked,1000001263,1786,
2.51372,um,Spot,5,Tracked,1000001277,1787,
2.29019,um,Spot,5,Tracked,1000001291,1788,
9.52424,um,Spot,5,Tracked,1000001305,1789,
0.883114,um,Spot,5,Tracked,1000001333,1790,
1.85323,um,Spot,5,Tracked,1000001347,1791,
1.29599,um,Spot,5,Tracked,1000001361,1792,
1.58798,um,Spot,5,Tracked,1000001375,1793,
2.5371,um,Spot,5,Tracked,1000001389,1794,
4.66596,um,Spot,5,Tracked,1000001403,1795,
16.4753,um,Spot,6,Tracked,1000000000,1796,
1.44201,um,Spot,6,Tracked,1000000013,1797,
2.39658,um,Spot,6,Tracked,1000000026,1798,
2.64079,um,Spot,6,Tracked,1000000039,1799,
1.90876,um,Spot,6,Tracked,1000000052,1800,
1.68664,um,Spot,6,Tracked,1000000066,1801,
1.77836,um,Spot,6,Tracked,1000000080,1802,
1.71665,um,Spot,6,Tracked,1000000094,1803,
1.21704,um,Spot,6,Tracked,1000000108,1804,
1.33593,um,Spot,6,Tracked,1000000122,1805,
1.24861,um,Spot,6,Tracked,1000000135,1806,
4.22077,um,Spot,6,Tracked,1000000148,1807,
2.23871,um,Spot,6,Tracked,1000000162,1808,
7.01598,um,Spot,6,Tracked,1000000176,1809,
2.00133,um,Spot,6,Tracked,1000000190,1810,
5.33426,um,Spot,6,Tracked,1000000203,1811,
1.66243,um,Spot,6,Tracked,1000000216,1812,
1.27296,um,Spot,6,Tracked,1000000230,1813,
1.80082,um,Spot,6,Tracked,1000000244,1814,
7.13127,um,Spot,6,Tracked,1000000259,1815,
1.37914,um,Spot,6,Tracked,1000000273,1816,
5.4253,um,Spot,6,Tracked,1000000287,1817,
3.62869,um,Spot,6,Tracked,1000000302,1818,
1.37526,um,Spot,6,Tracked,1000000314,1819,
3.69141,um,Spot,6,Tracked,1000000325,1820,
1.37582,um,Spot,6,Tracked,1000000338,1821,
1.42475,um,Spot,6,Tracked,1000000358,1822,
1.75859,um,Spot,6,Tracked,1000000371,1823,
2.25047,um,Spot,6,Tracked,1000000385,1824,
1.16542,um,Spot,6,Tracked,1000000400,1825,
1.74748,um,Spot,6,Tracked,1000000414,1826,
1.14741,um,Spot,6,Tracked,1000000428,1827,
3.99342,um,Spot,6,Tracked,1000000442,1828,
8.24787,um,Spot,6,Tracked,1000000479,1829,
1.09623,um,Spot,6,Tracked,1000000493,1830,
1.15175,um,Spot,6,Tracked,1000000507,1831,
2.19126,um,Spot,6,Tracked,1000000521,1832,
