
Speed
 ==================== 
Speed,Unit,Category,Time,Set 1,TrackID,ID,
7.63954,um/h,Spot,1,Untracked,1000002898,2898,
13.4397,um/h,Spot,1,Untracked,1000002900,2900,
19.3497,um/h,Spot,1,Untracked,1000002928,2928,
12.7729,um/h,Spot,1,Untracked,1000002929,2929,
13.0573,um/h,Spot,1,Untracked,1000002931,2931,
12.7742,um/h,Spot,1,Untracked,1000002934,2934,
11.1367,um/h,Spot,1,Untracked,1000002935,2935,
9.51814,um/h,Spot,1,Untracked,1000002936,2936,
13.988,um/h,Spot,1,Untracked,1000002937,2937,
11.1435,um/h,Spot,1,Untracked,1000002938,2938,
16.928,um/h,Spot,1,Untracked,1000002957,2957,
2.15195,um/h,Spot,1,Untracked,1000004001,4001,
3.47371,um/h,Spot,1,Untracked,1000004003,4003,
3.64988,um/h,Spot,1,Untracked,1000004004,4004,
4.23302,um/h,Spot,1,Untracked,1000004008,4008,
4.90162,um/h,Spot,1,Untracked,1000004012,4012,
10.2942,um/h,Spot,1,Untracked,1000004018,4018,
13.0946,um/h,Spot,1,Untracked,1000004037,4037,
9.48771,um/h,Spot,1,Untracked,1000004170,4170,
6.61598,um/h,Spot,1,Untracked,1000004179,4179,
7.37557,um/h,Spot,1,Untracked,1000004181,4181,
5.8084,um/h,Spot,1,Untracked,1000004182,4182,
5.41532,um/h,Spot,1,Untracked,1000004183,4183,
2.85327,um/h,Spot,1,Untracked,1000004185,4185,
4.03441,um/h,Spot,1,Untracked,1000004186,4186,
8.70913,um/h,Spot,1,Untracked,1000004188,4188,
4.88592,um/h,Spot,1,Untracked,1000004191,4191,
2.41585,um/h,Spot,1,Untracked,1000004192,4192,
8.27899,um/h,Spot,1,Untracked,1000004194,4194,
4.48111,um/h,Spot,1,Untracked,1000004195,4195,
5.10315,um/h,Spot,1,Untracked,1000004196,4196,
4.36251,um/h,Spot,1,Untracked,1000004199,4199,
32.8989,um/h,Spot,1,Untracked,1000004200,4200,
4.68512,um/h,Spot,1,Untracked,1000004201,4201,
28.1917,um/h,Spot,1,Untracked,1000004202,4202,
6.00049,um/h,Spot,1,Untracked,1000004203,4203,
3.29673,um/h,Spot,1,Untracked,1000004204,4204,
6.1674,um/h,Spot,1,Untracked,1000004206,4206,
6.85358,um/h,Spot,1,Untracked,1000004208,4208,
10.1819,um/h,Spot,1,Untracked,1000004210,4210,
8.31529,um/h,Spot,1,Untracked,1000004211,4211,
6.79234,um/h,Spot,1,Untracked,1000004212,4212,
10.0935,um/h,Spot,1,Untracked,1000004214,4214,
9.13376,um/h,Spot,1,Untracked,1000004215,4215,
10.0869,um/h,Spot,1,Untracked,1000004217,4217,
8.8653,um/h,Spot,1,Untracked,1000004218,4218,
20.8975,um/h,Spot,1,Untracked,1000004219,4219,
8.68042,um/h,Spot,1,Untracked,1000004220,4220,
15.3655,um/h,Spot,1,Untracked,1000004221,4221,
10.1179,um/h,Spot,1,Untracked,1000004222,4222,
7.58342,um/h,Spot,1,Untracked,1000004223,4223,
7.22283,um/h,Spot,1,Untracked,1000004226,4226,
4.79984,um/h,Spot,1,Untracked,1000004227,4227,
11.2315,um/h,Spot,1,Untracked,1000004228,4228,
20.1758,um/h,Spot,1,Untracked,1000004229,4229,
7.72828,um/h,Spot,1,Untracked,1000004230,4230,
12.1814,um/h,Spot,1,Untracked,1000004231,4231,
8.59978,um/h,Spot,1,Untracked,1000004235,4235,
11.1365,um/h,Spot,1,Untracked,1000004236,4236,
6.7787,um/h,Spot,1,Untracked,1000004237,4237,
7.03363,um/h,Spot,1,Untracked,1000004239,4239,
10.4793,um/h,Spot,1,Untracked,1000004240,4240,
17.6311,um/h,Spot,1,Untracked,1000004241,4241,
13.442,um/h,Spot,1,Untracked,1000004242,4242,
7.23841,um/h,Spot,1,Untracked,1000004245,4245,
11.8933,um/h,Spot,1,Untracked,1000004246,4246,
15.5614,um/h,Spot,1,Untracked,1000004247,4247,
26.5453,um/h,Spot,1,Untracked,1000004536,4536,
39.3942,um/h,Spot,1,Untracked,1000004537,4537,
11.0735,um/h,Spot,1,Untracked,1000004538,4538,
18.6131,um/h,Spot,1,Untracked,1000004539,4539,
10.3025,um/h,Spot,1,Untracked,1000004544,4544,
5.60156,um/h,Spot,1,Untracked,1000004545,4545,
19.8222,um/h,Spot,1,Untracked,1000004546,4546,
7.7845,um/h,Spot,1,Untracked,1000004547,4547,
13.7157,um/h,Spot,1,Untracked,1000004548,4548,
13.7111,um/h,Spot,1,Untracked,1000004549,4549,
11.7862,um/h,Spot,1,Untracked,1000004550,4550,
17.1712,um/h,Spot,1,Untracked,1000004551,4551,
14.3844,um/h,Spot,1,Untracked,1000004552,4552,
10.7894,um/h,Spot,1,Untracked,1000004553,4553,
7.81954,um/h,Spot,1,Untracked,1000004556,4556,
3.75188,um/h,Spot,1,Untracked,1000004557,4557,
8.17566,um/h,Spot,1,Untracked,1000004561,4561,
5.91081,um/h,Spot,1,Untracked,1000004562,4562,
12.0321,um/h,Spot,1,Untracked,1000004563,4563,
8.24717,um/h,Spot,1,Untracked,1000004564,4564,
8.71439,um/h,Spot,1,Untracked,1000004569,4569,
8.31177,um/h,Spot,1,Untracked,1000004575,4575,
9.12543,um/h,Spot,1,Untracked,1000004576,4576,
6.85533,um/h,Spot,1,Untracked,1000004579,4579,
4.38644,um/h,Spot,1,Untracked,1000004582,4582,
11.5358,um/h,Spot,1,Untracked,1000004584,4584,
5.49467,um/h,Spot,1,Untracked,1000004586,4586,
5.91656,um/h,Spot,1,Untracked,1000004588,4588,
16.1461,um/h,Spot,1,Untracked,1000004594,4594,
5.04365,um/h,Spot,1,Untracked,1000004597,4597,
8.83362,um/h,Spot,1,Untracked,1000004600,4600,
6.77631,um/h,Spot,1,Untracked,1000004604,4604,
6.09355,um/h,Spot,1,Untracked,1000004607,4607,
18.1095,um/h,Spot,1,Untracked,1000004641,4641,
9.3504,um/h,Spot,1,Untracked,1000004642,4642,
9.24904,um/h,Spot,1,Untracked,1000004643,4643,
6.49442,um/h,Spot,1,Untracked,1000004644,4644,
21.1792,um/h,Spot,1,Untracked,1000004645,4645,
11.1835,um/h,Spot,1,Untracked,1000004646,4646,
7.01319,um/h,Spot,1,Untracked,1000004648,4648,
5.09036,um/h,Spot,1,Untracked,1000004650,4650,
7.19517,um/h,Spot,1,Untracked,1000004651,4651,
7.95958,um/h,Spot,1,Untracked,1000004652,4652,
6.95048,um/h,Spot,1,Untracked,1000004653,4653,
9.23571,um/h,Spot,1,Untracked,1000004654,4654,
5.50051,um/h,Spot,1,Untracked,1000004655,4655,
9.31319,um/h,Spot,1,Untracked,1000004656,4656,
3.99365,um/h,Spot,1,Untracked,1000004657,4657,
5.19488,um/h,Spot,1,Untracked,1000004658,4658,
12.7811,um/h,Spot,1,Untracked,1000004659,4659,
5.41953,um/h,Spot,1,Untracked,1000004660,4660,
6.67458,um/h,Spot,1,Untracked,1000004661,4661,
7.44124,um/h,Spot,1,Untracked,1000004662,4662,
9.91781,um/h,Spot,1,Untracked,1000004663,4663,
5.3845,um/h,Spot,1,Untracked,1000004665,4665,
7.36035,um/h,Spot,1,Untracked,1000004666,4666,
14.4294,um/h,Spot,1,Untracked,1000004667,4667,
18.6494,um/h,Spot,1,Untracked,1000004668,4668,
5.19515,um/h,Spot,1,Untracked,1000004669,4669,
7.86384,um/h,Spot,1,Untracked,1000004670,4670,
11.8146,um/h,Spot,1,Untracked,1000004671,4671,
7.37011,um/h,Spot,1,Untracked,1000004672,4672,
6.43042,um/h,Spot,1,Untracked,1000004673,4673,
8.01991,um/h,Spot,1,Untracked,1000004674,4674,
2.01488,um/h,Spot,1,Untracked,1000004675,4675,
7.15264,um/h,Spot,1,Untracked,1000004676,4676,
28.2405,um/h,Spot,1,Untracked,1000004678,4678,
27.5178,um/h,Spot,1,Untracked,1000004679,4679,
5.75619,um/h,Spot,1,Untracked,1000004683,4683,
5.56786,um/h,Spot,1,Untracked,1000004684,4684,
7.06712,um/h,Spot,1,Untracked,1000004686,4686,
12.4841,um/h,Spot,1,Untracked,1000004688,4688,
5.41572,um/h,Spot,1,Untracked,1000004689,4689,
7.29895,um/h,Spot,1,Untracked,1000004693,4693,
5.10229,um/h,Spot,1,Untracked,1000004698,4698,
8.71151,um/h,Spot,1,Untracked,1000004702,4702,
6.55198,um/h,Spot,1,Untracked,1000004706,4706,
10.6639,um/h,Spot,1,Untracked,1000004712,4712,
35.8347,um/h,Spot,1,Untracked,1000004805,4805,
6.85213,um/h,Spot,1,Untracked,1000004864,4864,
24.7073,um/h,Spot,1,Untracked,1000004866,4866,
7.62546,um/h,Spot,1,Untracked,1000004870,4870,
8.63896,um/h,Spot,1,Untracked,1000004879,4879,
12.2645,um/h,Spot,1,Untracked,1000004880,4880,
7.57009,um/h,Spot,1,Untracked,1000004883,4883,
4.30285,um/h,Spot,1,Untracked,1000004887,4887,
6.9634,um/h,Spot,1,Untracked,1000004892,4892,
8.98813,um/h,Spot,1,Untracked,1000004895,4895,
11.191,um/h,Spot,1,Untracked,1000004902,4902,
6.13754,um/h,Spot,1,Untracked,1000004904,4904,
8.86097,um/h,Spot,1,Untracked,1000004943,4943,
7.90202,um/h,Spot,1,Untracked,1000004944,4944,
14.241,um/h,Spot,1,Untracked,1000004945,4945,
9.28822,um/h,Spot,1,Untracked,1000004946,4946,
12.2842,um/h,Spot,1,Untracked,1000004948,4948,
8.91943,um/h,Spot,1,Untracked,1000004949,4949,
6.32554,um/h,Spot,1,Untracked,1000004950,4950,
8.33447,um/h,Spot,1,Untracked,1000004952,4952,
7.47462,um/h,Spot,1,Untracked,1000004953,4953,
7.5304,um/h,Spot,1,Untracked,1000004955,4955,
7.83417,um/h,Spot,1,Untracked,1000004959,4959,
9.41564,um/h,Spot,1,Untracked,1000004960,4960,
4.08682,um/h,Spot,1,Untracked,1000004963,4963,
8.6315,um/h,Spot,1,Untracked,1000004967,4967,
14.7094,um/h,Spot,1,Untracked,1000004970,4970,
7.50956,um/h,Spot,1,Untracked,1000004973,4973,
6.75788,um/h,Spot,1,Untracked,1000004974,4974,
7.53931,um/h,Spot,1,Untracked,1000004975,4975,
3.98175,um/h,Spot,1,Untracked,1000004978,4978,
4.61709,um/h,Spot,1,Untracked,1000004980,4980,
6.75533,um/h,Spot,1,Untracked,1000004981,4981,
5.34158,um/h,Spot,1,Untracked,1000004987,4987,
4.79893,um/h,Spot,1,Untracked,1000004996,4996,
4.90733,um/h,Spot,1,Untracked,1000004997,4997,
4.57573,um/h,Spot,1,Untracked,1000005000,5000,
29.9732,um/h,Spot,1,Untracked,1000005001,5001,
11.0962,um/h,Spot,1,Untracked,1000005009,5009,
2.36843,um/h,Spot,1,Untracked,1000005012,5012,
9.82609,um/h,Spot,1,Untracked,1000005174,5174,
5.79097,um/h,Spot,1,Untracked,1000005176,5176,
8.11506,um/h,Spot,1,Untracked,1000005177,5177,
8.82585,um/h,Spot,1,Untracked,1000005178,5178,
3.96542,um/h,Spot,1,Untracked,1000005196,5196,
7.87575,um/h,Spot,1,Untracked,1000005226,5226,
