empty,,,,,,
Speed,,,,,,
 ==================== ,,,,,,
Speed,Unit,Category,Time,Set 1,TrackID,ID
3.4446816,,Spot,2,Tracked,1000003305,3849
2.794536,,Spot,2,Tracked,1000003317,3850
2.023794,,Spot,2,Tracked,1000003328,3851
7.46388,,Spot,2,Tracked,1000003339,3852
12.590028,,Spot,2,Tracked,1000003349,3853
27.025776,,Spot,2,Tracked,1000003359,3854
7.148916,,Spot,2,Tracked,1000003370,3855
1.8978732,,Spot,2,Tracked,1000003382,3856
4.83228,,Spot,2,Tracked,1000003394,3857
4.95972,,Spot,2,Tracked,1000003406,3858
3.647448,,Spot,2,Tracked,1000003418,3859
5.566212,,Spot,2,Tracked,1000003430,3860
4.152168,,Spot,2,Tracked,1000003442,3861
1.1918844,,Spot,2,Tracked,1000003454,3862
2.4355476,,Spot,2,Tracked,1000003478,3863
6.306912,,Spot,2,Tracked,1000003490,3864
9.28962,,Spot,2,Tracked,1000003502,3865
3.5779788,,Spot,2,Tracked,1000003505,3866
3.0059172,,Spot,2,Tracked,1000003517,3867
5.278392,,Spot,2,Tracked,1000003529,3868
2.357424,,Spot,2,Tracked,1000003541,3869
5.50548,,Spot,2,Tracked,1000003553,3870
4.247568,,Spot,2,Tracked,1000003565,3871
2.651508,,Spot,2,Tracked,1000003584,3872
2.4168816,,Spot,2,Tracked,1000003595,3873
1.052874,,Spot,2,Tracked,1000003614,3874
2.2183884,,Spot,2,Tracked,1000003625,3875
11.464416,,Spot,2,Tracked,1000003637,3876
3.2437836,,Spot,2,Tracked,1000003647,3877
5.006448,,Spot,2,Tracked,1000003658,3878
5.153004,,Spot,2,Tracked,1000003669,3879
4.074624,,Spot,2,Tracked,1000003680,3880
3.4792128,,Spot,2,Tracked,1000003691,3881
0.6876432,,Spot,2,Tracked,1000003702,3882
8.473572,,Spot,2,Tracked,1000003713,3883
12.00546,,Spot,3,Untracked,1000003714,3884
13.25808,,Spot,3,Untracked,1000003715,3885
6.941016,,Spot,3,Untracked,1000000023,3886
12.72726,,Spot,3,Untracked,1000000027,3887
11.126988,,Spot,3,Untracked,1000003888,3888
4.050648,,Spot,3,Untracked,1000003889,3889
6.37452,,Spot,3,Untracked,1000000061,3890
5.415228,,Spot,3,Untracked,1000000062,3891
11.085372,,Spot,3,Untracked,1000003892,3892
5.309208,,Spot,3,Untracked,1000000064,3893
13.781952,,Spot,3,Untracked,1000000065,3894
3.1331808,,Spot,3,Untracked,1000000066,3895
3.0378924,,Spot,3,Untracked,1000000074,3896
11.3418,,Spot,3,Untracked,1000003723,3897
23.116392,,Spot,3,Untracked,1000003898,3898
4.41828,,Spot,3,Untracked,1000003724,3899
6.791472,,Spot,3,Untracked,1000000087,3900
3.778596,,Spot,3,Untracked,1000003901,3901
8.486496,,Spot,3,Untracked,1000000095,3902
2.9977668,,Spot,3,Untracked,1000000098,3903
6.65568,,Spot,3,Untracked,1000000097,3904
5.241636,,Spot,3,Untracked,1000000201,3905
2.8310148,,Spot,3,Untracked,1000000112,3906
3.780684,,Spot,3,Untracked,1000000114,3907
8.489628,,Spot,3,Untracked,1000003731,3908
5.460984,,Spot,3,Untracked,1000003909,3909
10.26666,,Spot,3,Untracked,1000003732,3910
5.850792,,Spot,3,Untracked,1000000136,3911
5.503068,,Spot,3,Untracked,1000000137,3912
5.211828,,Spot,3,Untracked,1000000139,3913
6.01704,,Spot,3,Untracked,1000000138,3914
5.552496,,Spot,3,Untracked,1000000140,3915
5.195052,,Spot,3,Untracked,1000000141,3916
4.40838,,Spot,3,Untracked,1000003736,3917
7.252344,,Spot,3,Untracked,1000000143,3918
7.243524,,Spot,3,Untracked,1000000144,3919
5.2443,,Spot,3,Untracked,1000000148,3920
3.925728,,Spot,3,Untracked,1000000142,3921
14.080212,,Spot,3,Untracked,1000000145,3922
7.30584,,Spot,3,Untracked,1000000146,3923
4.239396,,Spot,3,Untracked,1000000150,3924
3.5744976,,Spot,3,Untracked,1000000149,3925
4.261212,,Spot,3,Untracked,1000000147,3926
1.667808,,Spot,3,Untracked,1000000151,3927
5.459544,,Spot,3,Untracked,1000000153,3928
4.913532,,Spot,3,Untracked,1000000154,3929
10.87434,,Spot,3,Untracked,1000000156,3930
9.062532,,Spot,3,Untracked,1000003752,3931
4.9275,,Spot,3,Untracked,1000000158,3932
6.380136,,Spot,3,Untracked,1000003757,3933
8.108064,,Spot,3,Untracked,1000000159,3934
4.578696,,Spot,3,Untracked,1000000160,3935
14.501808,,Spot,3,Untracked,1000000161,3936
19.227672,,Spot,3,Untracked,1000003761,3937
