
Time
 ==================== 
Time,Unit,Category,Time,Set 1,TrackID,ID,
0,h,Spot,1,Untracked,1000000112,112,
0,h,Spot,1,Untracked,1000000138,138,
0,h,Spot,1,Untracked,1000000178,178,
0,h,Spot,1,Untracked,1000000180,180,
0,h,Spot,1,Untracked,1000000182,182,
0,h,Spot,1,Untracked,1000000183,183,
0,h,Spot,1,Untracked,1000000187,187,
0,h,Spot,1,Untracked,1000000223,223,
0,h,Spot,1,Untracked,1000000230,230,
0,h,Spot,1,Untracked,1000000231,231,
0,h,Spot,1,Untracked,1000000232,232,
0,h,Spot,1,Untracked,1000000242,242,
0,h,Spot,1,Untracked,1000000243,243,
0,h,Spot,1,Untracked,1000000250,250,
0,h,Spot,1,Untracked,1000000251,251,
0,h,Spot,1,Untracked,1000000253,253,
0,h,Spot,1,Untracked,1000000254,254,
0,h,Spot,1,Untracked,1000000257,257,
0,h,Spot,1,Untracked,1000000258,258,
0,h,Spot,1,Untracked,1000000260,260,
0,h,Spot,1,Untracked,1000000261,261,
0,h,Spot,1,Untracked,1000000263,263,
0,h,Spot,1,Untracked,1000000265,265,
0,h,Spot,1,Untracked,1000000266,266,
0,h,Spot,1,Untracked,1000000268,268,
0,h,Spot,1,Untracked,1000000269,269,
0,h,Spot,1,Untracked,1000000274,274,
0,h,Spot,1,Untracked,1000000275,275,
0,h,Spot,1,Untracked,1000000277,277,
0,h,Spot,1,Untracked,1000000279,279,
0,h,Spot,1,Untracked,1000000281,281,
0,h,Spot,1,Untracked,1000000282,282,
0,h,Spot,1,Untracked,1000000284,284,
0,h,Spot,1,Untracked,1000000285,285,
0,h,Spot,1,Untracked,1000000287,287,
0,h,Spot,1,Untracked,1000000289,289,
0,h,Spot,1,Untracked,1000000292,292,
0,h,Spot,1,Untracked,1000000293,293,
0,h,Spot,1,Untracked,1000000294,294,
0,h,Spot,1,Untracked,1000000296,296,
0,h,Spot,1,Untracked,1000000297,297,
0,h,Spot,1,Untracked,1000000299,299,
0,h,Spot,1,Untracked,1000000302,302,
0,h,Spot,1,Untracked,1000000303,303,
0,h,Spot,1,Untracked,1000000309,309,
0,h,Spot,1,Untracked,1000000323,323,
0,h,Spot,1,Untracked,1000000324,324,
0,h,Spot,1,Untracked,1000000328,328,
0,h,Spot,1,Untracked,1000000330,330,
0,h,Spot,1,Untracked,1000000331,331,
0,h,Spot,1,Untracked,1000000332,332,
0,h,Spot,1,Untracked,1000000333,333,
0,h,Spot,1,Untracked,1000000335,335,
0,h,Spot,1,Untracked,1000000336,336,
0,h,Spot,1,Untracked,1000000337,337,
0,h,Spot,1,Untracked,1000000338,338,
