
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,Set 1,TrackID,ID,
0,um,Spot,2,Untrecked,1000007210,7210,
4.22008,um,Spot,2,Untrecked,1000000140,7211,
9.40625,um,Spot,2,Untrecked,1000000145,7212,
4.71131,um,Spot,2,Untrecked,1000000143,7213,
6.50021,um,Spot,2,Untrecked,1000000141,7214,
8.08763,um,Spot,2,Untrecked,1000000148,7215,
4.4223,um,Spot,2,Untrecked,1000000144,7216,
0,um,Spot,2,Untrecked,1000007217,7217,
0,um,Spot,2,Untrecked,1000007218,7218,
4.7882,um,Spot,2,Untrecked,1000000147,7219,
5.84834,um,Spot,2,Untrecked,1000000146,7220,
17.0849,um,Spot,2,Untrecked,1000000159,7221,
16.2912,um,Spot,2,Untrecked,1000000160,7222,
0,um,Spot,2,,1000007223,7223,
3.55687,um,Spot,2,Untrecked,1000000162,7224,
0,um,Spot,2,Tracked,1000007225,7225,
4.66663,um,Spot,2,Tracked,1000000166,7226,
0,um,Spot,2,,1000007227,7227,
0,um,Spot,2,Untrecked,1000007228,7228,
2.99137,um,Spot,2,Untrecked,1000000168,7229,
0,um,Spot,2,Untrecked,1000007230,7230,
2.23971,um,Spot,2,Untrecked,1000000170,7231,
0,um,Spot,2,Untrecked,1000007232,7232,
0,um,Spot,2,Untrecked,1000007233,7233,
0,um,Spot,2,Untrecked,1000007234,7234,
0,um,Spot,2,Untrecked,1000007235,7235,
0,um,Spot,2,Untrecked,1000007236,7236,
0,um,Spot,2,Tracked,1000007237,7237,
1.93491,um,Spot,2,Tracked,1000000180,7238,
8.18065,um,Spot,2,Tracked,1000000183,7239,
4.2023,um,Spot,2,Tracked,1000000182,7240,
1.47806,um,Spot,2,Tracked,1000000181,7241,
0,um,Spot,2,,1000007242,7242,
4.24264,um,Spot,2,,1000000074,7243,
2.62323,um,Spot,2,Untrecked,1000000076,7244,
8.43083,um,Spot,2,Untrecked,1000000077,7245,
2.06991,um,Spot,2,,1000000186,7246,
1.96171,um,Spot,2,Untrecked,1000000083,7247,
5.17867,um,Spot,2,Tracked,1000000189,7248,
1.15775,um,Spot,2,Untrecked,1000000187,7249,
4.36885,um,Spot,2,Untrecked,1000000084,7250,
6.0845,um,Spot,2,Untrecked,1000000080,7251,
2.20748,um,Spot,2,Untrecked,1000000188,7252,
12.104,um,Spot,2,Untrecked,1000000191,7253,
2.48102,um,Spot,2,Untrecked,1000000190,7254,
0,um,Spot,2,,1000007255,7255,
5.07693,um,Spot,2,,1000000193,7256,
9.59954,um,Spot,2,Untrecked,1000000195,7257,
6.25999,um,Spot,2,Tracked,1000000199,7258,
1.72993,um,Spot,2,Tracked,1000000196,7259,
0,um,Spot,2,Untrecked,1000007260,7260,
0,um,Spot,2,Tracked,1000007261,7261,
3.08276,um,Spot,2,Untrecked,1000000197,7262,
0,um,Spot,2,,1000007263,7263,
0,um,Spot,2,Untrecked,1000007264,7264,
0,um,Spot,2,Tracked,1000007265,7265,
1.04653,um,Spot,2,Tracked,1000000204,7266,
0,um,Spot,2,Tracked,1000007267,7267,
0,um,Spot,2,Tracked,1000007268,7268,
0,um,Spot,2,Tracked,1000007269,7269,
1.96221,um,Spot,2,Tracked,1000000208,7270,
0,um,Spot,2,Tracked,1000007271,7271,
1.81954,um,Spot,2,Tracked,1000000209,7272,
0,um,Spot,2,Untrecked,1000007273,7273,
15.4177,um,Spot,2,Untrecked,1000000213,7274,
0.677635,um,Spot,2,Tracked,1000000210,7275,
0,um,Spot,2,Untrecked,1000007276,7276,
6.82393,um,Spot,2,Untrecked,1000000121,7277,
0,um,Spot,2,Untrecked,1000007278,7278,
0,um,Spot,2,Untrecked,1000007279,7279,
5.88721,um,Spot,2,Untrecked,1000000212,7280,
1.95831,um,Spot,2,Untrecked,1000000216,7281,
0,um,Spot,2,Tracked,1000007282,7282,
10.3738,um,Spot,2,Untrecked,1000000218,7283,
4.34908,um,Spot,2,Untrecked,1000000215,7284,
