Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
70,3,11,3.284,4.377,0,19,0.187,0.176,NA,0.018,NA,63.435,-40.601
71,3,12,3.284,4.393,0,30.2,0.203,0.192,NA,0.016,NA,90,26.565
72,3,13,3.292,4.41,0,40.6,0.222,0.205,NA,0.018,NA,63.435,-26.565
73,3,14,3.292,4.43,0,45.7,0.242,0.225,NA,0.02,NA,90,26.565
74,3,15,3.284,4.434,0,38.3,0.251,0.231,NA,0.009,NA,153.435,63.435
75,3,16,3.284,4.434,0,48,0.251,0.231,NA,0,NA,0,-153.435
76,3,17,3.275,4.447,0,72.4,0.266,0.245,NA,0.015,NA,123.69,123.69
77,3,18,3.275,4.455,0,53.4,0.274,0.253,NA,0.008,NA,90,-33.69
78,3,19,3.271,4.463,0,48.3,0.284,0.262,NA,0.009,NA,116.565,26.565
79,3,20,3.267,4.479,0,50,0.3,0.279,NA,0.017,NA,104.036,-12.529
80,3,21,3.267,4.492,0,50.3,0.313,0.29,NA,0.012,NA,90,-14.036
81,3,22,3.263,4.496,0,64.5,0.318,0.295,NA,0.006,NA,135,45
82,3,23,3.263,4.5,0,31.4,0.323,0.299,NA,0.004,NA,90,-45
83,3,24,3.275,4.52,0,77,0.346,0.316,NA,0.024,NA,59.036,-30.964
84,3,25,3.275,4.529,0,71,0.355,0.324,NA,0.008,NA,90,30.964
85,3,26,3.284,4.533,0,88.4,0.364,0.326,NA,0.009,NA,26.565,-63.435
86,3,27,3.284,4.545,0,94.4,0.376,0.338,NA,0.012,NA,90,63.435
87,3,28,3.284,4.557,0,49.6,0.388,0.35,NA,0.012,NA,90,0
88,3,29,3.284,4.557,0,69,0.388,0.35,NA,0,NA,0,-90
89,3,30,3.279,4.565,0,49.4,0.398,0.359,NA,0.009,NA,116.565,116.565
90,4,1,1.326,1.924,0,68.9,0,0,NA,NA,NA,NA,NA
91,4,2,1.309,1.94,0,59,0.023,0.023,NA,0.023,NA,135,NA
92,4,3,1.309,1.969,0,84.2,0.052,0.048,NA,0.029,NA,90,-45
93,4,4,1.309,2.006,0,70.2,0.089,0.084,NA,0.037,NA,90,0
94,4,5,1.33,2.055,0,47.1,0.142,0.131,NA,0.053,NA,67.38,-22.62
95,4,6,1.314,2.133,0,47.3,0.221,0.209,NA,0.08,NA,101.889,34.509
96,4,7,1.314,2.161,0,32.2,0.25,0.238,NA,0.029,NA,90,-11.889
97,4,10,1.367,2.251,0,31.9,0.355,0.33,NA,0.105,NA,59.421,-30.579
98,4,11,1.428,2.28,0,39,0.423,0.371,NA,0.068,NA,25.017,-34.404
99,4,12,1.428,2.305,0,42.9,0.447,0.394,NA,0.025,NA,90,64.983
100,4,13,1.498,2.378,0,26.9,0.549,0.486,NA,0.101,NA,46.637,-43.363
101,4,14,1.522,2.395,0,62.2,0.578,0.51,NA,0.03,NA,33.69,-12.947
102,4,15,1.567,2.415,0,4.9,0.628,0.548,NA,0.049,NA,24.444,-9.246
103,4,16,1.576,2.436,0,14.5,0.65,0.57,NA,0.022,NA,68.199,43.755
104,4,17,1.576,2.563,0,27.9,0.777,0.686,NA,0.127,NA,90,21.801
105,4,18,1.58,2.591,0,19.3,0.806,0.714,NA,0.029,NA,81.87,-8.13
106,4,19,1.633,2.665,0,34.4,0.896,0.802,NA,0.091,NA,54.162,-27.708
107,4,20,1.699,2.821,0,42.2,1.065,0.971,NA,0.169,NA,67.166,13.004
108,4,21,1.686,2.841,0,15.8,1.089,0.986,NA,0.024,NA,120.964,53.797
109,4,22,1.674,2.894,0,30.4,1.144,1.031,NA,0.055,NA,102.995,-17.969
110,4,23,1.649,2.944,0,58.5,1.199,1.07,NA,0.055,NA,116.565,13.57
111,4,24,1.629,2.985,0,30,1.245,1.103,NA,0.046,NA,116.565,0
112,4,25,1.629,3.009,0,17.5,1.269,1.127,NA,0.025,NA,90,-26.565
113,4,26,1.617,3.03,0,30.4,1.293,1.143,NA,0.024,NA,120.964,30.964
114,4,27,1.617,3.046,0,17.1,1.309,1.159,NA,0.016,NA,90,-30.964
115,4,28,1.608,3.062,0,34.9,1.328,1.173,NA,0.018,NA,116.565,26.565
116,5,1,3.095,4.336,0,9.7,0,0,NA,NA,NA,NA,NA
117,5,2,3.087,4.361,0,15.6,0.026,0.026,NA,0.026,NA,108.435,NA
118,5,3,3.087,4.361,0,9.5,0.026,0.026,NA,0,NA,0,-108.435
119,5,4,3.087,4.369,0,11.2,0.034,0.034,NA,0.008,NA,90,90
120,5,5,3.091,4.377,0,11.3,0.043,0.041,NA,0.009,NA,63.435,-26.565
121,5,6,3.099,4.389,0,7.9,0.058,0.053,NA,0.015,NA,56.31,-7.125
122,5,7,3.099,4.389,0,4.2,0.058,0.053,NA,0,NA,0,-56.31
123,5,8,3.099,4.406,0,16.9,0.074,0.07,NA,0.016,NA,90,90
124,5,9,3.099,4.41,0,17.2,0.078,0.074,NA,0.004,NA,90,0
125,5,10,3.103,4.418,0,19.5,0.088,0.082,NA,0.009,NA,63.435,-26.565
126,5,11,3.103,4.43,0,13.1,0.1,0.095,NA,0.012,NA,90,26.565
127,5,12,3.112,4.434,0,21.2,0.109,0.1,NA,0.009,NA,26.565,-63.435
128,5,13,3.112,4.438,0,15,0.113,0.104,NA,0.004,NA,90,63.435
129,5,14,3.112,4.447,0,20.8,0.121,0.112,NA,0.008,NA,90,0
130,5,15,3.103,4.459,0,20.2,0.136,0.123,NA,0.015,NA,123.69,33.69
131,5,16,3.099,4.467,0,21,0.145,0.131,NA,0.009,NA,116.565,-7.125
132,5,17,3.099,4.471,0,18.2,0.149,0.135,NA,0.004,NA,90,-26.565
133,5,18,3.103,4.488,0,25.5,0.166,0.152,NA,0.017,NA,75.964,-14.036
134,5,19,3.103,4.496,0,19.8,0.174,0.16,NA,0.008,NA,90,14.036
135,5,20,3.103,4.508,0,26.1,0.187,0.172,NA,0.012,NA,90,0
136,5,21,3.099,4.533,0,22.1,0.212,0.197,NA,0.025,NA,99.462,9.462
137,5,22,3.099,4.545,0,16.2,0.224,0.209,NA,0.012,NA,90,-9.462
138,5,23,3.103,4.557,0,21.1,0.237,0.221,NA,0.013,NA,71.565,-18.435
139,5,24,3.103,4.578,0,18.1,0.257,0.242,NA,0.02,NA,90,18.435
140,5,25,3.103,4.594,0,21.7,0.274,0.258,NA,0.016,NA,90,0
141,5,26,3.095,4.606,0,23.9,0.289,0.27,NA,0.015,NA,123.69,33.69
142,5,27,3.091,4.619,0,22,0.301,0.283,NA,0.013,NA,108.435,-15.255
143,5,28,3.091,4.635,0,28.3,0.318,0.299,NA,0.016,NA,90,-18.435
144,5,29,3.091,4.647,0,41,0.33,0.311,NA,0.012,NA,90,0
145,5,30,3.087,4.664,0,26.5,0.347,0.328,NA,0.017,NA,104.036,14.036
146,6,1,4,0.142,0,46.2,0,0,NA,NA,NA,NA,NA
147,6,2,4,0.167,0,52.3,0.025,0.025,NA,0.025,NA,90,NA
148,6,3,4.004,0.171,0,40.1,0.03,0.029,NA,0.006,NA,45,-45
149,6,4,4.004,0.171,0,50.3,0.03,0.029,NA,0,NA,0,-45
150,6,5,4.013,0.179,0,51.7,0.042,0.039,NA,0.012,NA,45,45
151,6,6,4.017,0.208,0,29.2,0.071,0.068,NA,0.029,NA,81.87,36.87
152,6,7,4.041,0.216,0,16.4,0.097,0.084,NA,0.026,NA,18.435,-63.435
153,6,8,4.041,0.228,0,27.8,0.109,0.095,NA,0.012,NA,90,71.565
154,6,9,4.041,0.249,0,44.7,0.13,0.114,NA,0.02,NA,90,0
155,6,10,4.066,0.249,0,19.7,0.154,0.125,NA,0.025,NA,0,-90
156,6,11,4.09,0.249,0,41.9,0.179,0.139,NA,0.025,NA,0,0
157,6,12,4.09,0.273,0,43,0.203,0.159,NA,0.025,NA,90,90
158,6,13,4.09,0.286,0,23.2,0.216,0.169,NA,0.012,NA,90,0
159,6,14,4.099,0.294,0,57.2,0.227,0.181,NA,0.012,NA,45,-45
160,6,15,4.103,0.322,0,45.7,0.256,0.207,NA,0.029,NA,81.87,36.87
161,6,16,4.127,0.351,0,47.1,0.294,0.244,NA,0.038,NA,49.399,-32.471
162,6,17,4.156,0.388,0,24.6,0.341,0.291,NA,0.047,NA,52.125,2.726
163,6,18,4.197,0.433,0,7.2,0.401,0.351,NA,0.061,NA,47.726,-4.399
164,6,19,4.221,0.445,0,20.7,0.429,0.375,NA,0.027,NA,26.565,-21.161
165,6,20,4.238,0.458,0,27,0.449,0.395,NA,0.02,NA,36.87,10.305
166,6,21,4.242,0.458,0,37.8,0.454,0.397,NA,0.004,NA,0,-36.87
167,6,22,4.258,0.458,0,28.3,0.47,0.407,NA,0.016,NA,0,0
168,6,23,4.266,0.458,0,29.6,0.478,0.413,NA,0.008,NA,0,0
169,6,24,4.275,0.458,0,34.8,0.486,0.418,NA,0.008,NA,0,0
170,6,25,4.299,0.449,0,26.5,0.512,0.429,NA,0.026,NA,-18.435,-18.435
171,6,26,4.303,0.437,0,34.3,0.525,0.423,NA,0.013,NA,-71.565,-53.13
172,7,1,2.026,3.021,0,34.4,0,0,NA,NA,NA,NA,NA
173,7,2,2.026,3.026,0,22.3,0.004,0.004,NA,0.004,NA,90,NA
174,7,3,2.018,3.05,0,52.1,0.03,0.03,NA,0.026,NA,108.435,18.435
175,7,4,2.01,3.05,0,23.9,0.038,0.033,NA,0.008,NA,180,71.565
176,7,5,2.01,3.058,0,16.1,0.046,0.04,NA,0.008,NA,90,-90
177,7,6,2.002,3.058,0,8.5,0.055,0.044,NA,0.008,NA,180,90
178,7,7,2.002,3.071,0,18.6,0.067,0.055,NA,0.012,NA,90,-90
179,7,8,1.985,3.091,0,35.2,0.093,0.081,NA,0.026,NA,128.66,38.66
180,7,9,1.973,3.103,0,36.8,0.11,0.098,NA,0.017,NA,135,6.34
181,7,10,1.961,3.12,0,49.5,0.131,0.118,NA,0.02,NA,126.87,-8.13
182,7,11,1.944,3.14,0,60,0.157,0.144,NA,0.026,NA,128.66,1.79
183,7,12,1.899,3.161,0,37.7,0.207,0.188,NA,0.049,NA,155.556,26.896
184,7,13,1.924,3.255,0,20.4,0.304,0.255,NA,0.097,NA,75.379,-80.177
185,7,14,1.932,3.263,0,37.5,0.316,0.259,NA,0.012,NA,45,-30.379
186,7,15,1.912,3.279,0,57,0.342,0.282,NA,0.026,NA,141.34,96.34
187,7,16,1.907,3.292,0,35.5,0.355,0.295,NA,0.013,NA,108.435,-32.905
188,7,17,1.903,3.3,0,25.2,0.364,0.304,NA,0.009,NA,116.565,8.13
189,7,18,1.895,3.312,0,50.9,0.379,0.319,NA,0.015,NA,123.69,7.125
190,7,19,1.883,3.312,0,50.4,0.391,0.324,NA,0.012,NA,180,56.31
191,7,20,1.883,3.32,0,48.5,0.399,0.332,NA,0.008,NA,90,-90
192,7,21,1.862,3.337,0,27.8,0.425,0.355,NA,0.026,NA,141.34,51.34
193,7,22,1.866,3.337,0,28.6,0.429,0.354,NA,0.004,NA,0,-141.34
194,7,23,1.862,3.341,0,22.8,0.435,0.359,NA,0.006,NA,135,135
195,7,24,1.85,3.357,0,65.8,0.456,0.379,NA,0.02,NA,126.87,-8.13
196,7,25,1.846,3.357,0,57.7,0.46,0.381,NA,0.004,NA,180,53.13
197,7,26,1.821,3.365,0,29.9,0.486,0.4,NA,0.026,NA,161.565,-18.435
198,7,27,1.826,3.37,0,36,0.492,0.402,NA,0.006,NA,45,-116.565
199,7,28,1.821,3.378,0,42.4,0.501,0.411,NA,0.009,NA,116.565,71.565
200,7,29,1.813,3.382,0,48.4,0.51,0.419,NA,0.009,NA,153.435,36.87
201,7,30,1.793,3.394,0,35.8,0.534,0.44,NA,0.024,NA,149.036,-4.399
202,8,1,2.993,2.452,0,80,0,0,NA,NA,NA,NA,NA
203,8,2,3.009,2.493,0,64.3,0.044,0.044,NA,0.044,NA,68.199,NA
204,8,3,3.009,2.505,0,95.5,0.056,0.056,NA,0.012,NA,90,21.801
205,8,4,3.021,2.526,0,108.2,0.08,0.079,NA,0.024,NA,59.036,-30.964
206,8,5,3.026,2.55,0,46.1,0.105,0.104,NA,0.025,NA,80.538,21.501
207,8,6,3.034,2.563,0,35.6,0.12,0.118,NA,0.015,NA,56.31,-24.228
208,8,7,3.038,2.587,0,105.9,0.145,0.142,NA,0.025,NA,80.538,24.228
209,8,8,3.042,2.6,0,228.6,0.158,0.155,NA,0.013,NA,71.565,-8.973
210,8,9,3.046,2.616,0,201.6,0.175,0.172,NA,0.017,NA,75.964,4.399
211,8,10,3.046,2.628,0,211.8,0.187,0.184,NA,0.012,NA,90,14.036
212,8,11,3.05,2.641,0,145.1,0.2,0.197,NA,0.013,NA,71.565,-18.435
213,8,12,3.058,2.645,0,133.8,0.209,0.203,NA,0.009,NA,26.565,-45
214,8,13,3.062,2.653,0,103.8,0.218,0.212,NA,0.009,NA,63.435,36.87
215,8,14,3.062,2.661,0,108,0.226,0.22,NA,0.008,NA,90,26.565
216,8,15,3.054,2.665,0,98.5,0.236,0.222,NA,0.009,NA,153.435,63.435
217,8,16,3.054,2.665,0,93.4,0.236,0.222,NA,0,NA,0,-153.435
218,8,17,3.054,2.677,0,118.9,0.248,0.233,NA,0.012,NA,90,90
219,8,18,3.054,2.681,0,130.5,0.252,0.237,NA,0.004,NA,90,0
220,8,19,3.054,2.69,0,127.3,0.26,0.245,NA,0.008,NA,90,0
221,8,20,3.066,2.698,0,76.1,0.275,0.257,NA,0.015,NA,33.69,-56.31
222,8,21,3.066,2.698,0,33,0.275,0.257,NA,0,NA,0,-33.69
223,8,22,3.095,2.722,0,14.4,0.313,0.289,NA,0.038,NA,40.601,40.601
224,8,23,3.14,2.767,0,21.4,0.376,0.348,NA,0.064,NA,45,4.399
225,8,24,3.181,2.8,0,32.8,0.429,0.396,NA,0.052,NA,38.66,-6.34
226,8,25,3.193,2.825,0,23.8,0.456,0.423,NA,0.027,NA,63.435,24.775
227,8,26,3.202,2.845,0,12.9,0.478,0.445,NA,0.022,NA,68.199,4.764
228,8,27,3.238,2.866,0,29.3,0.521,0.481,NA,0.042,NA,29.055,-39.144
229,8,28,3.259,2.886,0,16.7,0.55,0.509,NA,0.029,NA,45,15.945
230,8,29,3.304,2.919,0,26.3,0.605,0.561,NA,0.056,NA,36.027,-8.973
231,8,30,3.341,2.944,0,25.7,0.65,0.602,NA,0.044,NA,33.69,-2.337
232,9,1,2.542,4.623,0,20.7,0,0,NA,NA,NA,NA,NA
233,9,2,2.55,4.635,0,14.4,0.015,0.015,NA,0.015,NA,56.31,NA
234,9,3,2.563,4.66,0,29.2,0.042,0.042,NA,0.027,NA,63.435,7.125
235,9,4,2.567,4.66,0,14.8,0.046,0.044,NA,0.004,NA,0,-63.435
236,9,5,2.575,4.668,0,10.3,0.058,0.056,NA,0.012,NA,45,45
237,9,6,2.579,4.68,0,7.6,0.071,0.068,NA,0.013,NA,71.565,26.565
238,9,7,2.579,4.68,0,6.9,0.071,0.068,NA,0,NA,0,-71.565
239,9,8,2.583,4.692,0,27.1,0.084,0.081,NA,0.013,NA,71.565,71.565
240,9,9,2.595,4.709,0,20,0.104,0.101,NA,0.02,NA,53.13,-18.435
241,9,10,2.595,4.709,0,16,0.104,0.101,NA,0,NA,0,-53.13
242,9,11,2.595,4.725,0,19,0.121,0.115,NA,0.016,NA,90,90
243,9,12,2.604,4.729,0,23.9,0.13,0.123,NA,0.009,NA,26.565,-63.435
244,9,13,2.612,4.729,0,18.1,0.138,0.127,NA,0.008,NA,0,-26.565
245,9,14,2.612,4.742,0,16.5,0.15,0.138,NA,0.012,NA,90,90
246,9,15,2.612,4.746,0,19.5,0.154,0.141,NA,0.004,NA,90,0
247,9,16,2.604,4.754,0,12.4,0.166,0.145,NA,0.012,NA,135,45
248,9,17,2.608,4.762,0,15.9,0.175,0.154,NA,0.009,NA,63.435,-71.565
249,9,18,2.62,4.77,0,12.1,0.19,0.167,NA,0.015,NA,33.69,-29.745
250,9,19,2.62,4.77,0,14.8,0.19,0.167,NA,0,NA,0,-33.69
251,9,20,2.628,4.77,0,16.1,0.198,0.171,NA,0.008,NA,0,0
252,9,21,2.632,4.77,0,15.9,0.202,0.173,NA,0.004,NA,0,0
253,9,22,2.624,4.787,0,10.9,0.221,0.183,NA,0.018,NA,116.565,116.565
254,9,23,2.632,4.787,0,20.2,0.229,0.187,NA,0.008,NA,0,-116.565
255,9,24,2.641,4.791,0,27,0.238,0.195,NA,0.009,NA,26.565,26.565
256,9,25,2.641,4.811,0,12.3,0.258,0.212,NA,0.02,NA,90,63.435
257,9,26,2.649,4.823,0,16,0.273,0.227,NA,0.015,NA,56.31,-33.69
258,9,27,2.645,4.84,0,12.2,0.29,0.24,NA,0.017,NA,104.036,47.726
259,9,28,2.645,4.844,0,6.5,0.294,0.244,NA,0.004,NA,90,-14.036
260,9,29,2.645,4.844,0,13.1,0.294,0.244,NA,0,NA,0,-90
261,9,30,2.645,4.844,0,6.3,0.294,0.244,NA,0,NA,0,0
262,10,1,0.941,3.615,0,49.3,0,0,NA,NA,NA,NA,NA
263,10,2,0.953,3.623,0,55,0.015,0.015,NA,0.015,NA,33.69,NA
264,10,3,0.97,3.632,0,31.5,0.033,0.033,NA,0.018,NA,26.565,-7.125
265,10,4,0.978,3.632,0,57.7,0.041,0.04,NA,0.008,NA,0,-26.565
266,10,5,1.01,3.648,0,37.7,0.078,0.077,NA,0.037,NA,26.565,26.565
267,10,6,1.019,3.648,0,16,0.086,0.084,NA,0.008,NA,0,-26.565
268,10,7,1.06,3.673,0,7.3,0.134,0.132,NA,0.048,NA,30.964,30.964
269,10,8,1.076,3.677,0,32,0.151,0.148,NA,0.017,NA,14.036,-16.928
270,10,9,1.088,3.664,0,45.8,0.168,0.155,NA,0.017,NA,-45,-59.036
271,10,10,1.092,3.664,0,42.2,0.172,0.159,NA,0.004,NA,0,45
272,10,11,1.121,3.66,0,38.3,0.201,0.186,NA,0.029,NA,-8.13,-8.13
273,10,12,1.203,3.689,0,27.5,0.288,0.272,NA,0.087,NA,19.29,27.42
274,10,13,1.285,3.734,0,19.3,0.381,0.364,NA,0.093,NA,28.811,9.521
275,10,14,1.301,3.742,0,54.9,0.4,0.382,NA,0.018,NA,26.565,-2.246
276,10,15,1.338,3.75,0,44.6,0.438,0.42,NA,0.038,NA,12.529,-14.036
277,10,16,1.383,3.791,0,17.4,0.498,0.476,NA,0.061,NA,42.274,29.745
278,10,17,1.395,3.795,0,28.5,0.511,0.489,NA,0.013,NA,18.435,-23.839
279,10,18,1.412,3.8,0,26.5,0.528,0.506,NA,0.017,NA,14.036,-4.399
280,10,19,1.428,3.808,0,36.8,0.547,0.524,NA,0.018,NA,26.565,12.529
281,10,20,1.445,3.82,0,44.1,0.567,0.544,NA,0.02,NA,36.87,10.305
282,10,21,1.457,3.828,0,45.5,0.582,0.558,NA,0.015,NA,33.69,-3.18
283,10,22,1.457,3.828,0,33.5,0.582,0.558,NA,0,NA,0,-33.69
284,10,23,1.457,3.849,0,39.4,0.602,0.566,NA,0.02,NA,90,90
285,10,24,1.457,3.877,0,35.5,0.631,0.579,NA,0.029,NA,90,0
286,10,25,1.473,3.869,0,39.6,0.649,0.59,NA,0.018,NA,-26.565,-116.565
287,10,26,1.49,3.853,0,36.9,0.672,0.598,NA,0.023,NA,-45,-18.435
288,10,27,1.498,3.873,0,17.6,0.694,0.614,NA,0.022,NA,68.199,113.199
289,10,28,1.502,3.873,0,13.4,0.699,0.618,NA,0.004,NA,0,-68.199
290,10,29,1.518,3.877,0,12.6,0.715,0.634,NA,0.017,NA,14.036,14.036
291,10,30,1.522,3.894,0,8.6,0.732,0.645,NA,0.017,NA,75.964,61.928
292,11,1,4.07,0.445,0,30.6,0,0,NA,NA,NA,NA,NA
293,11,2,4.074,0.458,0,28.5,0.013,0.013,NA,0.013,NA,71.565,NA
294,11,3,4.094,0.47,0,17.5,0.037,0.035,NA,0.024,NA,30.964,-40.601
295,11,4,4.103,0.482,0,27.6,0.052,0.049,NA,0.015,NA,56.31,25.346
296,11,5,4.123,0.494,0,39,0.075,0.072,NA,0.024,NA,30.964,-25.346
297,11,6,4.14,0.503,0,57.3,0.094,0.09,NA,0.018,NA,26.565,-4.399
298,11,7,4.234,0.585,0,26.2,0.219,0.215,NA,0.125,NA,41.009,14.444
299,11,8,4.32,0.732,0,11.3,0.389,0.38,NA,0.171,NA,59.744,18.734
300,11,9,4.295,0.814,0,45,0.475,0.432,NA,0.086,NA,106.699,46.956
301,11,10,4.279,0.859,0,10.1,0.523,0.463,NA,0.048,NA,109.983,3.284
302,11,11,4.279,0.884,0,18.4,0.547,0.485,NA,0.025,NA,90,-19.983
303,11,12,4.295,0.904,0,25.6,0.574,0.511,NA,0.026,NA,51.34,-38.66
304,11,13,4.312,0.92,0,19.2,0.597,0.533,NA,0.023,NA,45,-6.34
305,11,14,4.307,0.945,0,29.2,0.622,0.553,NA,0.025,NA,99.462,54.462
306,11,15,4.295,1.031,0,17.6,0.709,0.627,NA,0.087,NA,98.13,-1.332
307,11,16,4.287,1.051,0,22.3,0.731,0.644,NA,0.022,NA,111.801,13.671
308,11,17,4.287,1.051,0,30.2,0.731,0.644,NA,0,NA,0,-111.801
309,11,18,4.271,1.06,0,31.9,0.749,0.646,NA,0.018,NA,153.435,153.435
310,11,19,4.266,1.068,0,37.8,0.758,0.653,NA,0.009,NA,116.565,-36.87
