Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
310,18,3,3.244,2.098,0,46.2,0.047,0.046,NA,0.025,NA,-9.462,-20.772
311,18,4,3.26,2.086,0,96.3,0.067,0.064,NA,0.021,NA,-36.87,-27.408
312,18,5,3.281,2.073,0,68.4,0.092,0.087,NA,0.024,NA,-30.964,5.906
313,18,6,3.314,2.065,0,68.7,0.126,0.121,NA,0.034,NA,-14.036,16.928
314,18,7,3.327,2.04,0,42.3,0.154,0.142,NA,0.028,NA,-63.435,-49.399
315,18,8,3.327,2.011,0,58.8,0.183,0.156,NA,0.029,NA,-90,-26.565
316,18,9,3.344,2.011,0,61.8,0.2,0.17,NA,0.017,NA,0,90
317,18,10,3.352,1.994,0,60.3,0.218,0.186,NA,0.019,NA,-63.435,-63.435
318,18,11,3.364,1.982,0,64.8,0.236,0.203,NA,0.018,NA,-45,18.435
319,18,12,3.377,1.965,0,54.6,0.257,0.223,NA,0.021,NA,-53.13,-8.13
320,18,13,3.389,1.952,0,54.9,0.275,0.241,NA,0.018,NA,-45,8.13
321,18,14,3.398,1.957,0,38.1,0.284,0.245,NA,0.009,NA,26.565,71.565
322,18,15,3.398,1.957,0,42.3,0.284,0.245,NA,0,NA,0,-26.565
323,18,16,3.41,1.936,0,40,0.308,0.267,NA,0.024,NA,-59.036,-59.036
324,18,17,3.41,1.923,0,45.7,0.321,0.275,NA,0.012,NA,-90,-30.964
325,18,18,3.394,1.915,0,38.4,0.339,0.268,NA,0.019,NA,-153.435,-63.435
326,18,19,3.398,1.902,0,33.7,0.352,0.28,NA,0.013,NA,-71.565,81.87
327,19,1,2.794,3.26,0,21.3,0,0,NA,NA,NA,NA,NA
328,19,2,2.81,3.256,0,15,0.017,0.017,NA,0.017,NA,-14.036,NA
329,19,3,2.819,3.235,0,17.7,0.04,0.035,NA,0.022,NA,-68.199,-54.162
330,19,4,2.835,3.223,0,16.9,0.06,0.056,NA,0.021,NA,-36.87,31.329
331,19,5,2.852,3.219,0,22.1,0.078,0.072,NA,0.017,NA,-14.036,22.834
332,19,6,2.873,3.219,0,23.4,0.098,0.089,NA,0.021,NA,0,14.036
333,19,7,2.89,3.21,0,23.7,0.117,0.108,NA,0.019,NA,-26.565,-26.565
334,19,8,2.906,3.206,0,20.7,0.134,0.125,NA,0.017,NA,-14.036,12.529
335,19,9,2.915,3.198,0,17.1,0.146,0.136,NA,0.012,NA,-45,-30.964
336,19,10,2.931,3.198,0,12.9,0.163,0.151,NA,0.017,NA,0,45
337,19,11,2.935,3.215,0,22.5,0.18,0.149,NA,0.017,NA,75.964,75.964
338,19,12,2.944,3.215,0,17.7,0.188,0.157,NA,0.008,NA,0,-75.964
339,19,13,2.96,3.231,0,19.2,0.212,0.169,NA,0.024,NA,45,45
340,19,14,2.981,3.231,0,21.9,0.233,0.19,NA,0.021,NA,0,-45
341,19,15,3.006,3.21,0,19.8,0.265,0.218,NA,0.033,NA,-39.806,-39.806
342,19,16,3.015,3.202,0,27.9,0.277,0.228,NA,0.012,NA,-45,-5.194
343,19,17,3.019,3.19,0,20.7,0.29,0.236,NA,0.013,NA,-71.565,-26.565
344,19,18,3.023,3.16,0,30,0.32,0.25,NA,0.029,NA,-81.87,-10.305
345,20,1,1.498,1.84,0,58.2,0,0,NA,NA,NA,NA,NA
346,20,2,1.498,1.84,0,55.9,0,0,NA,0,NA,0,NA
347,20,3,1.498,1.84,0,55.8,0,0,NA,0,NA,0,0
348,20,4,1.498,1.84,0,55.2,0,0,NA,0,NA,0,0
349,20,5,1.498,1.84,0,50.1,0,0,NA,0,NA,0,0
350,20,6,1.498,1.84,0,48.9,0,0,NA,0,NA,0,0
351,20,7,1.507,1.84,0,55.2,0.008,0.008,NA,0.008,NA,0,0
352,20,8,1.519,1.819,0,52.5,0.033,0.029,NA,0.024,NA,-59.036,-59.036
353,20,9,1.523,1.803,0,69.3,0.05,0.045,NA,0.017,NA,-75.964,-16.928
354,20,10,1.528,1.79,0,59.4,0.063,0.058,NA,0.013,NA,-71.565,4.399
355,20,11,1.528,1.782,0,60.9,0.071,0.065,NA,0.008,NA,-90,-18.435
356,20,12,1.532,1.769,0,60.3,0.084,0.078,NA,0.013,NA,-71.565,18.435
357,20,13,1.523,1.765,0,52.5,0.094,0.079,NA,0.009,NA,-153.435,-81.87
358,20,14,1.523,1.761,0,42.6,0.098,0.083,NA,0.004,NA,-90,63.435
359,20,15,1.528,1.761,0,57.3,0.102,0.084,NA,0.004,NA,0,90
360,20,16,1.544,1.757,0,62.7,0.119,0.095,NA,0.017,NA,-14.036,-14.036
361,20,17,1.544,1.744,0,52.5,0.132,0.106,NA,0.012,NA,-90,-75.964
362,20,18,1.548,1.753,0,58.8,0.141,0.101,NA,0.009,NA,63.435,153.435
363,20,19,1.569,1.748,0,57,0.162,0.116,NA,0.021,NA,-11.31,-74.745
364,21,1,3.506,0.561,0,26.7,0,0,NA,NA,NA,NA,NA
365,21,2,3.506,0.561,0,43.2,0,0,NA,0,NA,0,NA
366,21,3,3.489,0.553,0,42.6,0.019,0.019,NA,0.019,NA,-153.435,-153.435
367,21,4,3.477,0.54,0,32.7,0.036,0.036,NA,0.018,NA,-135,18.435
368,21,5,3.464,0.528,0,37.5,0.054,0.053,NA,0.018,NA,-135,0
369,21,6,3.477,0.52,0,32.7,0.069,0.051,NA,0.015,NA,-33.69,101.31
370,21,7,3.477,0.507,0,29.4,0.081,0.061,NA,0.012,NA,-90,-56.31
371,21,8,3.477,0.499,0,32.4,0.09,0.069,NA,0.008,NA,-90,0
372,21,9,3.469,0.49,0,32,0.102,0.08,NA,0.012,NA,-135,-45
373,21,10,3.456,0.486,0,22.5,0.115,0.09,NA,0.013,NA,-161.565,-26.565
374,21,11,3.452,0.478,0,30.9,0.124,0.099,NA,0.009,NA,-116.565,45
375,21,12,3.452,0.47,0,27.7,0.132,0.106,NA,0.008,NA,-90,26.565
376,21,13,3.46,0.465,0,28.4,0.142,0.106,NA,0.009,NA,-26.565,63.435
377,21,14,3.46,0.453,0,25,0.154,0.118,NA,0.012,NA,-90,-63.435
378,21,15,3.456,0.449,0,23.2,0.16,0.123,NA,0.006,NA,-135,-45
379,21,16,3.456,0.44,0,28.8,0.168,0.131,NA,0.008,NA,-90,45
380,21,17,3.464,0.436,0,22.2,0.178,0.132,NA,0.009,NA,-26.565,63.435
381,21,18,3.464,0.436,0,20.7,0.178,0.132,NA,0,NA,0,26.565
382,21,19,3.489,0.432,0,18.9,0.203,0.13,NA,0.025,NA,-9.462,-9.462
383,22,1,1.224,2.44,0,9.9,0,0,NA,NA,NA,NA,NA
384,22,2,1.232,2.461,0,13.9,0.022,0.022,NA,0.022,NA,68.199,NA
385,22,3,1.236,2.477,0,14.7,0.04,0.04,NA,0.017,NA,75.964,7.765
386,22,4,1.244,2.49,0,18,0.055,0.054,NA,0.015,NA,56.31,-19.654
387,22,5,1.244,2.502,0,15.9,0.067,0.066,NA,0.012,NA,90,33.69
388,22,6,1.244,2.511,0,15,0.075,0.074,NA,0.008,NA,90,0
389,22,7,1.253,2.519,0,20.7,0.087,0.084,NA,0.012,NA,45,-45
390,22,8,1.257,2.531,0,19.2,0.1,0.098,NA,0.013,NA,71.565,26.565
391,22,9,1.265,2.544,0,15.3,0.115,0.112,NA,0.015,NA,56.31,-15.255
392,22,10,1.274,2.548,0,18.3,0.125,0.119,NA,0.009,NA,26.565,-29.745
393,22,11,1.274,2.548,0,10.5,0.125,0.119,NA,0,NA,0,-26.565
394,22,12,1.353,2.586,0,9.3,0.212,0.195,NA,0.088,NA,25.346,25.346
395,22,13,1.361,2.586,0,10.8,0.221,0.2,NA,0.008,NA,0,-25.346
396,22,14,1.407,2.581,0,18.3,0.267,0.232,NA,0.046,NA,-5.194,-5.194
397,22,15,1.44,2.573,0,14.1,0.301,0.254,NA,0.034,NA,-14.036,-8.842
398,22,16,1.473,2.581,0,16.8,0.335,0.287,NA,0.034,NA,14.036,28.072
399,22,17,1.498,2.581,0,16.2,0.36,0.309,NA,0.025,NA,0,-14.036
400,22,18,1.561,2.586,0,32.1,0.423,0.368,NA,0.063,NA,3.814,3.814
401,22,20,1.598,2.59,0,46.5,0.461,0.404,NA,0.038,NA,6.34,2.526
402,23,1,3.906,3.893,0,37.2,0,0,NA,NA,NA,NA,NA
403,23,2,3.923,3.898,0,42.6,0.017,0.017,NA,0.017,NA,14.036,NA
404,23,3,3.943,3.902,0,24.9,0.038,0.038,NA,0.021,NA,11.31,-2.726
405,23,4,3.964,3.91,0,15.8,0.061,0.061,NA,0.022,NA,21.801,10.491
406,23,5,3.985,3.918,0,22.8,0.083,0.083,NA,0.022,NA,21.801,0
407,23,6,4.002,3.927,0,23.4,0.102,0.101,NA,0.019,NA,26.565,4.764
408,23,7,4.027,3.931,0,26.4,0.127,0.126,NA,0.025,NA,9.462,-17.103
409,23,8,4.043,3.939,0,23.5,0.146,0.145,NA,0.019,NA,26.565,17.103
410,23,9,4.064,3.956,0,36.2,0.173,0.17,NA,0.027,NA,38.66,12.095
411,23,10,4.089,3.968,0,23.7,0.2,0.198,NA,0.028,NA,26.565,-12.095
412,23,11,4.123,3.985,0,31.8,0.238,0.235,NA,0.037,NA,26.565,0
413,23,12,4.139,3.993,0,29.1,0.256,0.254,NA,0.019,NA,26.565,0
414,23,13,4.152,3.998,0,27.6,0.27,0.267,NA,0.013,NA,18.435,-8.13
415,23,14,4.16,4.014,0,25.5,0.288,0.281,NA,0.019,NA,63.435,45
416,23,15,4.168,4.023,0,28.2,0.3,0.292,NA,0.012,NA,45,-18.435
417,23,16,4.181,4.031,0,30.8,0.315,0.307,NA,0.015,NA,33.69,-11.31
418,23,17,4.198,4.035,0,24,0.332,0.324,NA,0.017,NA,14.036,-19.654
419,23,18,4.227,4.035,0,18.9,0.361,0.351,NA,0.029,NA,0,-14.036
420,23,20,4.268,4.056,0,24.1,0.408,0.397,NA,0.047,NA,26.565,26.565
421,24,1,2.761,1.952,0,14.4,0,0,NA,NA,NA,NA,NA
422,24,2,2.761,1.961,0,20.4,0.008,0.008,NA,0.008,NA,90,NA
423,24,3,2.777,1.969,0,15.2,0.027,0.024,NA,0.019,NA,26.565,-63.435
424,24,4,2.781,1.977,0,13.5,0.036,0.033,NA,0.009,NA,63.435,36.87
425,24,5,2.794,1.986,0,18.6,0.051,0.047,NA,0.015,NA,33.69,-29.745
426,24,6,2.802,1.99,0,19.5,0.061,0.056,NA,0.009,NA,26.565,-7.125
427,24,7,2.81,1.99,0,15.3,0.069,0.062,NA,0.008,NA,0,-26.565
428,24,8,2.815,1.994,0,14.7,0.075,0.068,NA,0.006,NA,45,45
429,24,9,2.831,2.002,0,10.8,0.093,0.087,NA,0.019,NA,26.565,-18.435
430,24,10,2.835,2.002,0,13,0.098,0.09,NA,0.004,NA,0,-26.565
431,24,11,2.835,2.002,0,8.3,0.098,0.09,NA,0,NA,0,0
432,24,12,2.844,2.002,0,11.7,0.106,0.097,NA,0.008,NA,0,0
433,24,13,2.856,1.998,0,10.2,0.119,0.106,NA,0.013,NA,-18.435,-18.435
434,24,14,2.873,1.998,0,11.9,0.136,0.121,NA,0.017,NA,0,18.435
435,24,15,2.894,1.998,0,10.2,0.157,0.141,NA,0.021,NA,0,0
436,24,16,2.91,1.994,0,9.9,0.174,0.156,NA,0.017,NA,-14.036,-14.036
437,24,17,2.956,1.986,0,31,0.22,0.199,NA,0.047,NA,-10.305,3.731
438,24,18,3.002,1.998,0,29.9,0.268,0.246,NA,0.047,NA,15.255,25.56
439,24,19,3.065,2.011,0,39.7,0.332,0.31,NA,0.064,NA,11.31,-3.945
440,25,1,2.648,1.557,0,39.6,0,0,NA,NA,NA,NA,NA
441,25,2,2.615,1.523,0,42,0.047,0.047,NA,0.047,NA,-135,NA
442,25,3,2.598,1.523,0,39.3,0.064,0.06,NA,0.017,NA,180,-45
443,25,4,2.586,1.515,0,48.9,0.079,0.075,NA,0.015,NA,-146.31,33.69
444,25,5,2.561,1.507,0,81.3,0.105,0.101,NA,0.026,NA,-161.565,-15.255
445,25,6,2.552,1.494,0,42.6,0.12,0.114,NA,0.015,NA,-123.69,37.875
446,25,7,2.565,1.486,0,55.8,0.135,0.109,NA,0.015,NA,-33.69,90
447,25,8,2.569,1.473,0,50.1,0.148,0.115,NA,0.013,NA,-71.565,-37.875
448,25,9,2.569,1.453,0,46.5,0.169,0.131,NA,0.021,NA,-90,-18.435
449,25,10,2.573,1.432,0,38.4,0.19,0.146,NA,0.021,NA,-78.69,11.31
450,25,11,2.577,1.423,0,41.9,0.2,0.151,NA,0.009,NA,-63.435,15.255
451,25,12,2.586,1.411,0,43.2,0.215,0.159,NA,0.015,NA,-56.31,7.125
452,25,13,2.602,1.403,0,44.1,0.233,0.161,NA,0.019,NA,-26.565,29.745
453,25,14,2.606,1.39,0,48.5,0.247,0.172,NA,0.013,NA,-71.565,-45
454,25,15,2.619,1.386,0,52.2,0.26,0.173,NA,0.013,NA,-18.435,53.13
455,25,16,2.627,1.357,0,11.4,0.29,0.201,NA,0.03,NA,-74.055,-55.62
456,25,17,2.627,1.357,0,24.6,0.29,0.201,NA,0,NA,0,74.055
457,25,18,2.64,1.369,0,40.2,0.308,0.188,NA,0.018,NA,45,45
458,25,19,2.652,1.39,0,47.4,0.332,0.167,NA,0.024,NA,59.036,14.036
459,26,1,2.894,4.493,0,27.3,0,0,NA,NA,NA,NA,NA
460,26,2,2.91,4.489,0,13.5,0.017,0.017,NA,0.017,NA,-14.036,NA
461,26,3,2.935,4.468,0,20.1,0.05,0.049,NA,0.033,NA,-39.806,-25.769
462,26,4,2.96,4.464,0,19.2,0.075,0.073,NA,0.025,NA,-9.462,30.343
463,26,5,2.985,4.464,0,20,0.1,0.096,NA,0.025,NA,0,9.462
464,26,6,2.99,4.443,0,23.2,0.121,0.108,NA,0.021,NA,-78.69,-78.69
465,26,7,2.998,4.422,0,27.9,0.144,0.126,NA,0.022,NA,-68.199,10.491
466,26,8,3.006,4.422,0,26.4,0.152,0.133,NA,0.008,NA,0,68.199
467,26,9,3.01,4.422,0,18.3,0.156,0.136,NA,0.004,NA,0,0
468,26,10,3.015,4.418,0,19.3,0.162,0.142,NA,0.006,NA,-45,-45
469,26,11,3.031,4.406,0,23.9,0.183,0.163,NA,0.021,NA,-36.87,8.13
470,26,12,3.056,4.389,0,13.2,0.213,0.193,NA,0.03,NA,-33.69,3.18
471,26,13,3.056,4.377,0,16.5,0.225,0.2,NA,0.012,NA,-90,-56.31
472,26,14,3.069,4.368,0,15,0.24,0.215,NA,0.015,NA,-33.69,56.31
473,26,15,3.081,4.352,0,34,0.261,0.235,NA,0.021,NA,-53.13,-19.44
474,26,16,3.085,4.352,0,16.8,0.265,0.238,NA,0.004,NA,0,53.13
475,26,17,3.106,4.322,0,18.3,0.301,0.273,NA,0.036,NA,-54.462,-54.462
476,26,18,3.119,4.289,0,18.9,0.337,0.304,NA,0.036,NA,-69.444,-14.982
477,26,19,3.127,4.268,0,20.1,0.359,0.324,NA,0.022,NA,-68.199,1.245
478,27,1,0.291,0.545,0,18.3,0,0,NA,NA,NA,NA,NA
479,27,2,0.232,0.524,0,13.2,0.062,0.062,NA,0.062,NA,-160.346,NA
480,27,3,0.236,0.507,0,23.1,0.079,0.066,NA,0.017,NA,-75.964,84.382
481,27,4,0.236,0.486,0,22.8,0.1,0.08,NA,0.021,NA,-90,-14.036
482,27,5,0.253,0.47,0,20.6,0.123,0.084,NA,0.024,NA,-45,45
483,27,6,0.261,0.465,0,20.4,0.133,0.084,NA,0.009,NA,-26.565,18.435
484,27,7,0.278,0.44,0,27.4,0.163,0.105,NA,0.03,NA,-56.31,-29.745
485,27,8,0.286,0.415,0,33.9,0.189,0.129,NA,0.026,NA,-71.565,-15.255
486,27,9,0.291,0.403,0,25.5,0.202,0.142,NA,0.013,NA,-71.565,0
487,27,10,0.295,0.386,0,28.5,0.22,0.158,NA,0.017,NA,-75.964,-4.399
488,27,11,0.303,0.37,0,32.1,0.238,0.175,NA,0.019,NA,-63.435,12.529
489,27,12,0.311,0.349,0,29.4,0.261,0.197,NA,0.022,NA,-68.199,-4.764
490,27,13,0.328,0.332,0,54.6,0.284,0.216,NA,0.024,NA,-45,23.199
491,27,14,0.341,0.307,0,48,0.312,0.243,NA,0.028,NA,-63.435,-18.435
492,27,15,0.349,0.286,0,47.3,0.335,0.265,NA,0.022,NA,-68.199,-4.764
493,27,16,0.37,0.257,0,43.8,0.37,0.298,NA,0.036,NA,-54.462,13.736
494,27,17,0.382,0.232,0,48.3,0.398,0.326,NA,0.028,NA,-63.435,-8.973
495,27,18,0.39,0.207,0,50.7,0.425,0.352,NA,0.026,NA,-71.565,-8.13
496,27,20,0.395,0.17,0,26.4,0.462,0.389,NA,0.038,NA,-83.66,-12.095
497,28,1,3.302,4.972,0,13.3,0,0,NA,NA,NA,NA,NA
498,28,2,3.319,4.981,0,3.9,0.019,0.019,NA,0.019,NA,26.565,NA
499,28,3,3.335,4.997,0,8.7,0.042,0.042,NA,0.024,NA,45,18.435
500,28,4,3.348,5.006,0,9.9,0.057,0.057,NA,0.015,NA,33.69,-11.31
501,28,5,3.369,5.014,0,6,0.08,0.079,NA,0.022,NA,21.801,-11.889
502,28,6,3.385,5.014,0,13.8,0.096,0.093,NA,0.017,NA,0,-21.801
503,28,7,3.394,5.018,0,12.9,0.106,0.102,NA,0.009,NA,26.565,26.565
504,28,8,3.398,5.035,0,7.8,0.123,0.114,NA,0.017,NA,75.964,49.399
505,28,9,3.406,5.051,0,9.9,0.141,0.131,NA,0.019,NA,63.435,-12.529
506,28,10,3.406,5.06,0,4.8,0.15,0.136,NA,0.008,NA,90,26.565
507,28,11,3.427,5.068,0,10.5,0.172,0.157,NA,0.022,NA,21.801,-68.199
508,28,12,3.439,5.081,0,15.3,0.19,0.175,NA,0.018,NA,45,23.199
509,28,13,3.439,5.081,0,19.7,0.19,0.175,NA,0,NA,0,-45
510,28,14,3.456,5.076,0,13.2,0.207,0.186,NA,0.017,NA,-14.036,-14.036
511,28,15,3.469,5.076,0,13.2,0.22,0.196,NA,0.012,NA,0,14.036
512,28,16,3.481,5.072,0,15.4,0.233,0.205,NA,0.013,NA,-18.435,-18.435
513,28,17,3.489,5.081,0,16.5,0.244,0.216,NA,0.012,NA,45,63.435
514,28,18,3.494,5.093,0,14.4,0.258,0.226,NA,0.013,NA,71.565,26.565
515,29,1,4.702,4.452,0,20.8,0,0,NA,NA,NA,NA,NA
516,29,2,4.722,4.472,0,8.4,0.029,0.029,NA,0.029,NA,45,NA
517,29,3,4.739,4.481,0,26.6,0.048,0.047,NA,0.019,NA,26.565,-18.435
518,29,4,4.756,4.489,0,21.9,0.067,0.066,NA,0.019,NA,26.565,0
519,29,5,4.756,4.502,0,22.4,0.079,0.074,NA,0.012,NA,90,63.435
520,29,6,4.772,4.506,0,25.8,0.096,0.089,NA,0.017,NA,14.036,-75.964
521,29,7,4.793,4.506,0,22.2,0.117,0.106,NA,0.021,NA,0,-14.036
522,29,8,4.868,4.51,0,18.7,0.192,0.177,NA,0.075,NA,3.18,3.18
523,29,9,4.881,4.506,0,17.7,0.205,0.187,NA,0.013,NA,-18.435,-21.615
524,29,10,4.897,4.51,0,15.6,0.223,0.204,NA,0.017,NA,14.036,32.471
525,29,11,4.906,4.485,0,24.6,0.249,0.207,NA,0.026,NA,-71.565,-85.601
526,29,12,4.935,4.468,0,12,0.283,0.234,NA,0.034,NA,-29.745,41.82
527,29,13,4.951,4.477,0,5.1,0.301,0.251,NA,0.019,NA,26.565,56.31
528,29,14,4.964,4.485,0,12.9,0.316,0.265,NA,0.015,NA,33.69,7.125
529,29,15,4.968,4.497,0,14.4,0.329,0.27,NA,0.013,NA,71.565,37.875
530,29,16,4.981,4.51,0,12.6,0.347,0.285,NA,0.018,NA,45,-26.565
531,29,17,4.997,4.518,0,9.6,0.366,0.303,NA,0.019,NA,26.565,-18.435
532,29,19,5.022,4.543,0,15.6,0.401,0.334,NA,0.035,NA,45,18.435
533,30,1,4.718,2.065,0,47.6,0,0,NA,NA,NA,NA,NA
534,30,2,4.726,2.048,0,47.1,0.019,0.019,NA,0.019,NA,-63.435,NA
535,30,3,4.785,2.044,0,20.1,0.077,0.07,NA,0.058,NA,-4.086,59.349
536,30,4,4.806,2.036,0,38.7,0.1,0.092,NA,0.022,NA,-21.801,-17.716
537,30,5,4.789,2.052,0,40.2,0.123,0.072,NA,0.024,NA,135,156.801
538,30,6,4.785,2.057,0,51.3,0.129,0.067,NA,0.006,NA,135,0
539,30,7,4.768,2.069,0,20.7,0.15,0.05,NA,0.021,NA,143.13,8.13
540,30,9,4.76,2.027,0,38.4,0.192,0.056,NA,0.042,NA,-101.31,115.56
541,30,10,4.768,2.023,0,26.4,0.202,0.065,NA,0.009,NA,-26.565,74.745
542,30,11,4.785,2.019,0,21,0.219,0.081,NA,0.017,NA,-14.036,12.529
543,30,12,4.801,2.019,0,16.5,0.235,0.095,NA,0.017,NA,0,14.036
544,30,13,4.822,2.019,0,23.7,0.256,0.114,NA,0.021,NA,0,0
545,30,14,4.843,2.002,0,27.6,0.283,0.14,NA,0.027,NA,-38.66,-38.66
546,30,15,4.843,1.986,0,19.8,0.3,0.148,NA,0.017,NA,-90,-51.34
547,30,16,4.822,1.986,0,22.2,0.32,0.131,NA,0.021,NA,180,-90
548,31,1,0.94,4.031,0,14.1,0,0,NA,NA,NA,NA,NA
549,31,2,0.961,4.035,0,12.3,0.021,0.021,NA,0.021,NA,11.31,NA
550,31,3,0.982,4.035,0,18.3,0.042,0.042,NA,0.021,NA,0,-11.31
551,31,4,0.978,4.052,0,22.2,0.059,0.043,NA,0.017,NA,104.036,104.036
552,31,5,0.978,4.068,0,21.6,0.076,0.053,NA,0.017,NA,90,-14.036
553,31,6,0.978,4.081,0,24,0.088,0.062,NA,0.012,NA,90,0
554,31,7,0.99,4.085,0,28.2,0.102,0.074,NA,0.013,NA,18.435,-71.565
555,31,8,0.986,4.098,0,19.8,0.115,0.081,NA,0.013,NA,108.435,90
556,31,9,0.978,4.098,0,21,0.123,0.076,NA,0.008,NA,180,71.565
557,31,10,0.974,4.098,0,20.7,0.127,0.075,NA,0.004,NA,180,0
558,31,11,0.965,4.11,0,21.9,0.142,0.083,NA,0.015,NA,123.69,-56.31
559,31,12,0.957,4.131,0,13.8,0.165,0.101,NA,0.022,NA,111.801,-11.889
560,31,13,0.953,4.139,0,18.9,0.174,0.109,NA,0.009,NA,116.565,4.764
561,31,14,0.953,4.152,0,17.1,0.186,0.121,NA,0.012,NA,90,-26.565
562,31,15,0.944,4.173,0,15.9,0.209,0.142,NA,0.022,NA,111.801,21.801
563,31,16,0.953,4.193,0,20.1,0.231,0.163,NA,0.022,NA,68.199,-43.603
564,31,17,0.944,4.223,0,22.5,0.262,0.192,NA,0.03,NA,105.945,37.747
565,31,18,0.949,4.235,0,25.4,0.275,0.204,NA,0.013,NA,71.565,-34.38
566,31,19,0.957,4.252,0,15.2,0.293,0.221,NA,0.019,NA,63.435,-8.13
567,32,1,3.36,5.151,0,8.4,0,0,NA,NA,NA,NA,NA
568,32,2,3.381,5.164,0,7.5,0.024,0.024,NA,0.024,NA,30.964,NA
569,32,3,3.402,5.164,0,10.8,0.045,0.043,NA,0.021,NA,0,-30.964
570,32,4,3.406,5.172,0,6.3,0.054,0.05,NA,0.009,NA,63.435,63.435
571,32,5,3.41,5.185,0,8.1,0.068,0.06,NA,0.013,NA,71.565,8.13
572,32,6,3.427,5.185,0,5.4,0.084,0.075,NA,0.017,NA,0,-71.565
573,32,7,3.439,5.193,0,10.5,0.099,0.089,NA,0.015,NA,33.69,33.69
574,32,8,3.448,5.197,0,8.1,0.109,0.099,NA,0.009,NA,26.565,-7.125
575,32,9,3.448,5.205,0,9.6,0.117,0.103,NA,0.008,NA,90,63.435
576,32,10,3.452,5.222,0,7.8,0.134,0.116,NA,0.017,NA,75.964,-14.036
577,32,11,3.46,5.226,0,9.5,0.143,0.125,NA,0.009,NA,26.565,-49.399
578,32,12,3.464,5.23,0,11.7,0.149,0.131,NA,0.006,NA,45,18.435
579,32,13,3.477,5.235,0,11.1,0.162,0.143,NA,0.013,NA,18.435,-26.565
580,32,14,3.485,5.239,0,10.8,0.172,0.153,NA,0.009,NA,26.565,8.13
581,32,15,3.502,5.23,0,14.7,0.19,0.162,NA,0.019,NA,-26.565,-53.13
582,32,16,3.519,5.235,0,13.8,0.208,0.179,NA,0.017,NA,14.036,40.601
583,32,17,3.519,5.239,0,18.3,0.212,0.181,NA,0.004,NA,90,75.964
584,32,18,3.519,5.247,0,15.3,0.22,0.185,NA,0.008,NA,90,0
585,33,1,1.161,0.67,0,21.6,0,0,NA,NA,NA,NA,NA
586,33,2,1.178,0.682,0,27.6,0.021,0.021,NA,0.021,NA,36.87,NA
587,33,3,1.178,0.682,0,34.2,0.021,0.021,NA,0,NA,0,-36.87
588,33,4,1.186,0.69,0,33.5,0.033,0.033,NA,0.012,NA,45,45
589,33,5,1.199,0.695,0,27.9,0.046,0.045,NA,0.013,NA,18.435,-26.565
590,33,6,1.199,0.711,0,23.7,0.062,0.056,NA,0.017,NA,90,71.565
591,33,7,1.211,0.72,0,14.1,0.077,0.071,NA,0.015,NA,33.69,-56.31
592,33,8,1.215,0.72,0,35.1,0.082,0.074,NA,0.004,NA,0,-33.69
593,33,9,1.228,0.728,0,31.2,0.097,0.089,NA,0.015,NA,33.69,33.69
594,33,10,1.228,0.728,0,30.9,0.097,0.089,NA,0,NA,0,-33.69
595,33,11,1.236,0.724,0,26.1,0.106,0.092,NA,0.009,NA,-26.565,-26.565
596,33,12,1.249,0.728,0,27.9,0.119,0.105,NA,0.013,NA,18.435,45
597,33,13,1.261,0.728,0,25.7,0.132,0.116,NA,0.012,NA,0,-18.435
598,33,14,1.278,0.728,0,25.2,0.148,0.13,NA,0.017,NA,0,0
599,33,15,1.282,0.69,0,14.1,0.186,0.123,NA,0.038,NA,-83.66,-83.66
600,33,16,1.299,0.665,0,15.3,0.216,0.138,NA,0.03,NA,-56.31,27.35
601,33,17,1.315,0.636,0,26.8,0.25,0.158,NA,0.034,NA,-60.255,-3.945
602,33,18,1.332,0.615,0,40.5,0.276,0.179,NA,0.027,NA,-51.34,8.915
603,33,20,1.373,0.565,0,58,0.341,0.237,NA,0.065,NA,-50.194,1.146
604,34,1,1.827,4.485,0,45.3,0,0,NA,NA,NA,NA,NA
605,34,2,1.827,4.485,0,40.8,0,0,NA,0,NA,0,NA
606,34,3,1.827,4.485,0,39.3,0,0,NA,0,NA,0,0
607,34,4,1.827,4.485,0,38.1,0,0,NA,0,NA,0,0
608,34,5,1.832,4.502,0,42.2,0.017,0.017,NA,0.017,NA,75.964,75.964
609,34,6,1.832,4.502,0,50.9,0.017,0.017,NA,0,NA,0,-75.964
610,34,7,1.832,4.502,0,79.5,0.017,0.017,NA,0,NA,0,0
611,34,8,1.844,4.518,0,42,0.038,0.037,NA,0.021,NA,53.13,53.13
612,34,9,1.844,4.518,0,44.9,0.038,0.037,NA,0,NA,0,-53.13
613,34,10,1.844,4.518,0,42.9,0.038,0.037,NA,0,NA,0,0
614,34,11,1.844,4.518,0,37.5,0.038,0.037,NA,0,NA,0,0
615,34,12,1.844,4.518,0,46.8,0.038,0.037,NA,0,NA,0,0
616,34,13,1.848,4.531,0,32.4,0.051,0.05,NA,0.013,NA,71.565,71.565
617,34,14,1.848,4.531,0,34,0.051,0.05,NA,0,NA,0,-71.565
618,34,15,1.848,4.535,0,38.4,0.055,0.054,NA,0.004,NA,90,90
619,34,16,1.857,4.547,0,26.1,0.07,0.069,NA,0.015,NA,56.31,-33.69
