Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
22,1,22,1.661,3.827,0,80.4,0.289,0.195,NA,0,NA,0,0
23,1,23,1.682,3.818,0,63.3,0.312,0.198,NA,0.023,NA,-21.801,-21.801
24,1,24,1.703,3.818,0,72.8,0.333,0.209,NA,0.021,NA,0,21.801
25,1,25,1.72,3.818,0,61.5,0.35,0.22,NA,0.017,NA,0,0
26,1,26,1.724,3.793,0,83.1,0.376,0.204,NA,0.026,NA,-80.538,-80.538
27,1,28,1.737,3.78,0,75.7,0.394,0.205,NA,0.018,NA,-45,35.538
28,2,1,4.899,4.352,0,30.6,0,0,NA,NA,NA,NA,NA
29,2,2,4.975,4.386,0,24,0.083,0.083,NA,0.083,NA,23.962,NA
30,2,3,4.971,4.395,0,16.8,0.093,0.084,NA,0.009,NA,116.565,92.603
31,2,4,5.022,4.403,0,20.7,0.145,0.133,NA,0.052,NA,9.462,-107.103
32,2,5,5.043,4.42,0,20.7,0.172,0.159,NA,0.027,NA,38.66,29.197
33,2,6,5.047,4.42,0,22.5,0.176,0.163,NA,0.004,NA,0,-38.66
34,2,7,5.043,4.429,0,26.1,0.185,0.163,NA,0.009,NA,116.565,116.565
35,2,8,5.039,4.445,0,25.9,0.203,0.168,NA,0.017,NA,104.036,-12.529
36,2,9,5.043,4.458,0,18.6,0.216,0.179,NA,0.013,NA,71.565,-32.471
37,2,10,5.069,4.475,0,36,0.247,0.209,NA,0.031,NA,33.69,-37.875
38,2,11,5.069,4.479,0,26.7,0.251,0.212,NA,0.004,NA,90,56.31
39,2,12,5.06,4.488,0,28.5,0.263,0.211,NA,0.012,NA,135,45
40,2,13,5.056,4.496,0,27.5,0.273,0.213,NA,0.009,NA,116.565,-18.435
41,2,14,5.056,4.505,0,28.4,0.281,0.219,NA,0.008,NA,90,-26.565
42,2,15,5.052,4.513,0,29.4,0.291,0.222,NA,0.009,NA,116.565,26.565
43,2,16,5.047,4.526,0,26.7,0.304,0.228,NA,0.013,NA,108.435,-8.13
44,2,17,5.043,4.53,0,33.1,0.31,0.229,NA,0.006,NA,135,26.565
45,2,18,5.039,4.539,0,40.8,0.319,0.233,NA,0.009,NA,116.565,-18.435
46,2,19,5.03,4.547,0,39.7,0.331,0.235,NA,0.012,NA,135,18.435
47,2,20,5.026,4.551,0,22.2,0.337,0.236,NA,0.006,NA,135,0
48,2,21,5.018,4.568,0,34.2,0.356,0.247,NA,0.019,NA,116.565,-18.435
49,2,22,5.018,4.568,0,26.1,0.356,0.247,NA,0,NA,0,-116.565
50,2,23,5.005,4.577,0,24.3,0.372,0.248,NA,0.015,NA,146.31,146.31
51,2,24,5.018,4.59,0,32.6,0.39,0.265,NA,0.018,NA,45,-101.31
52,2,25,5.013,4.594,0,25.5,0.396,0.267,NA,0.006,NA,135,90
53,2,26,5.018,4.598,0,27.8,0.402,0.273,NA,0.006,NA,45,-90
54,3,1,4.437,2.92,0,40.2,0,0,NA,NA,NA,NA,NA
55,3,2,4.467,2.886,0,42,0.045,0.045,NA,0.045,NA,-48.814,NA
56,3,3,4.484,2.839,0,31.5,0.095,0.093,NA,0.05,NA,-70.017,-21.203
57,3,4,4.513,2.78,0,33,0.161,0.159,NA,0.066,NA,-63.435,6.582
58,3,5,4.539,2.788,0,35.7,0.188,0.166,NA,0.027,NA,18.435,81.87
59,3,6,4.543,2.754,0,41.7,0.222,0.196,NA,0.034,NA,-82.875,-101.31
60,3,7,4.547,2.741,0,36.6,0.235,0.209,NA,0.013,NA,-71.565,11.31
61,3,8,4.577,2.716,0,26.4,0.274,0.247,NA,0.039,NA,-40.601,30.964
62,3,9,4.581,2.703,0,31.2,0.288,0.26,NA,0.013,NA,-71.565,-30.964
63,3,10,4.602,2.691,0,31.2,0.313,0.282,NA,0.025,NA,-30.964,40.601
64,3,11,4.611,2.674,0,28.2,0.332,0.301,NA,0.019,NA,-63.435,-32.471
65,3,12,4.619,2.661,0,25.2,0.347,0.316,NA,0.015,NA,-56.31,7.125
66,3,13,4.632,2.648,0,33,0.365,0.334,NA,0.018,NA,-45,11.31
67,3,14,4.649,2.644,0,20.7,0.382,0.348,NA,0.017,NA,-14.036,30.964
68,3,15,4.666,2.648,0,10.2,0.4,0.355,NA,0.017,NA,14.036,28.072
69,3,16,4.679,2.652,0,11.4,0.413,0.36,NA,0.013,NA,18.435,4.399
70,3,17,4.717,2.665,0,9.6,0.453,0.378,NA,0.04,NA,18.435,0
71,3,18,4.734,2.661,0,17.5,0.471,0.394,NA,0.017,NA,-14.036,-32.471
72,3,19,4.763,2.652,0,7.8,0.502,0.422,NA,0.031,NA,-15.945,-1.909
73,3,20,4.78,2.644,0,10.1,0.521,0.44,NA,0.019,NA,-26.565,-10.62
74,3,21,4.785,2.627,0,6.6,0.538,0.454,NA,0.017,NA,-75.964,-49.399
75,3,22,4.751,2.627,0,13.7,0.572,0.429,NA,0.034,NA,180,-104.036
76,3,23,4.759,2.623,0,6.3,0.582,0.438,NA,0.009,NA,-26.565,153.435
77,3,24,4.763,2.606,0,4.5,0.599,0.453,NA,0.017,NA,-75.964,-49.399
78,3,25,4.763,2.606,0,5.4,0.599,0.453,NA,0,NA,0,75.964
79,3,26,4.78,2.597,0,5.4,0.618,0.471,NA,0.019,NA,-26.565,-26.565
80,4,1,4.433,2.593,0,12.5,0,0,NA,NA,NA,NA,NA
81,4,2,4.42,2.563,0,22.3,0.032,0.032,NA,0.032,NA,-113.199,NA
82,4,3,4.433,2.563,0,7.8,0.045,0.03,NA,0.013,NA,0,113.199
83,4,4,4.471,2.555,0,9.1,0.084,0.054,NA,0.039,NA,-12.529,-12.529
84,4,5,4.501,2.551,0,26.8,0.114,0.08,NA,0.03,NA,-8.13,4.399
85,4,6,4.518,2.547,0,17.6,0.132,0.097,NA,0.017,NA,-14.036,-5.906
86,4,7,4.543,2.542,0,47.1,0.157,0.121,NA,0.026,NA,-9.462,4.574
87,4,8,4.547,2.542,0,41.2,0.162,0.125,NA,0.004,NA,0,9.462
88,4,9,4.564,2.534,0,34.6,0.181,0.144,NA,0.019,NA,-26.565,-26.565
89,4,10,4.577,2.525,0,38.7,0.196,0.159,NA,0.015,NA,-33.69,-7.125
90,4,11,4.59,2.508,0,68.8,0.217,0.178,NA,0.021,NA,-53.13,-19.44
91,4,12,4.59,2.508,0,35.4,0.217,0.178,NA,0,NA,0,53.13
92,4,13,4.598,2.508,0,36.3,0.225,0.186,NA,0.008,NA,0,0
93,4,14,4.607,2.504,0,82.1,0.235,0.195,NA,0.009,NA,-26.565,-26.565
94,4,15,4.602,2.491,0,74.2,0.248,0.198,NA,0.013,NA,-108.435,-81.87
95,4,16,4.607,2.491,0,64.2,0.253,0.201,NA,0.004,NA,0,108.435
96,4,17,4.619,2.483,0,77.1,0.268,0.217,NA,0.015,NA,-33.69,-33.69
97,4,18,4.628,2.466,0,84.7,0.287,0.233,NA,0.019,NA,-63.435,-29.745
98,4,19,4.632,2.466,0,78,0.291,0.236,NA,0.004,NA,0,63.435
99,4,20,4.623,2.457,0,32.7,0.303,0.234,NA,0.012,NA,-135,-135
100,4,21,4.623,2.462,0,82.2,0.307,0.232,NA,0.004,NA,90,-135
101,4,22,4.653,2.466,0,64.2,0.337,0.254,NA,0.03,NA,8.13,-81.87
102,5,1,2.385,4.077,0,50.7,0,0,NA,NA,NA,NA,NA
103,5,2,2.436,4.03,0,43.8,0.069,0.069,NA,0.069,NA,-42.51,NA
104,5,3,2.457,4.026,0,54.3,0.091,0.088,NA,0.022,NA,-11.31,31.201
105,5,4,2.479,4.017,0,54.2,0.113,0.111,NA,0.023,NA,-21.801,-10.491
106,5,5,2.479,4.017,0,52.5,0.113,0.111,NA,0,NA,0,21.801
107,5,6,2.491,4.005,0,57.6,0.131,0.128,NA,0.018,NA,-45,-45
108,5,7,2.462,3.983,0,48.8,0.168,0.12,NA,0.036,NA,-144.462,-99.462
109,5,8,2.483,3.992,0,78.3,0.191,0.129,NA,0.023,NA,21.801,166.264
110,5,9,2.483,3.992,0,57.2,0.191,0.129,NA,0,NA,0,-21.801
111,5,10,2.496,3.992,0,60.3,0.203,0.139,NA,0.013,NA,0,0
112,5,11,2.5,3.992,0,41.1,0.208,0.142,NA,0.004,NA,0,0
113,5,12,2.504,3.992,0,58.5,0.212,0.146,NA,0.004,NA,0,0
114,5,13,2.504,3.983,0,44.9,0.22,0.151,NA,0.008,NA,-90,-90
115,5,14,2.513,3.983,0,48.3,0.229,0.158,NA,0.008,NA,0,90
116,5,15,2.517,3.975,0,33,0.238,0.166,NA,0.009,NA,-63.435,-63.435
117,5,16,2.517,3.971,0,43.2,0.243,0.169,NA,0.004,NA,-90,-26.565
118,5,17,2.513,3.958,0,44.7,0.256,0.174,NA,0.013,NA,-108.435,-18.435
119,5,18,2.521,3.958,0,36.3,0.264,0.18,NA,0.008,NA,0,108.435
120,5,19,2.521,3.958,0,50.4,0.264,0.18,NA,0,NA,0,0
121,5,20,2.538,3.954,0,45.5,0.282,0.196,NA,0.017,NA,-14.036,-14.036
122,5,21,2.555,3.954,0,52.7,0.299,0.209,NA,0.017,NA,0,14.036
123,5,22,2.551,3.933,0,19.2,0.321,0.219,NA,0.022,NA,-101.31,-101.31
124,5,23,2.542,3.933,0,30.3,0.329,0.213,NA,0.008,NA,180,-78.69
125,5,24,2.542,3.933,0,57,0.329,0.213,NA,0,NA,0,-180
126,5,25,2.563,3.937,0,24,0.351,0.226,NA,0.022,NA,11.31,11.31
127,5,26,2.568,3.937,0,33.1,0.355,0.23,NA,0.004,NA,0,-11.31
128,6,1,2.135,3.776,0,33.2,0,0,NA,NA,NA,NA,NA
129,6,2,2.169,3.772,0,70.7,0.034,0.034,NA,0.034,NA,-7.125,NA
130,6,3,2.186,3.767,0,80,0.052,0.052,NA,0.017,NA,-14.036,-6.911
131,6,4,2.203,3.772,0,87.5,0.069,0.068,NA,0.017,NA,14.036,28.072
132,6,5,2.22,3.78,0,80.2,0.088,0.085,NA,0.019,NA,26.565,12.529
133,6,6,2.233,3.767,0,81.9,0.106,0.098,NA,0.018,NA,-45,-71.565
134,6,7,2.233,3.763,0,82.3,0.11,0.098,NA,0.004,NA,-90,-45
135,6,8,2.241,3.763,0,80.1,0.119,0.107,NA,0.008,NA,0,90
136,6,9,2.258,3.767,0,82.5,0.136,0.123,NA,0.017,NA,14.036,14.036
137,6,10,2.258,3.767,0,82.3,0.136,0.123,NA,0,NA,0,-14.036
138,6,11,2.258,3.767,0,79.5,0.136,0.123,NA,0,NA,0,0
139,6,12,2.267,3.767,0,88.9,0.145,0.132,NA,0.008,NA,0,0
140,6,13,2.271,3.767,0,84.3,0.149,0.136,NA,0.004,NA,0,0
141,6,14,2.279,3.767,0,80.7,0.157,0.144,NA,0.008,NA,0,0
142,6,15,2.279,3.767,0,81.3,0.157,0.144,NA,0,NA,0,0
143,6,16,2.284,3.772,0,81.2,0.163,0.148,NA,0.006,NA,45,45
144,6,17,2.292,3.776,0,54.3,0.173,0.157,NA,0.009,NA,26.565,-18.435
145,6,18,2.292,3.776,0,85.3,0.173,0.157,NA,0,NA,0,-26.565
146,6,19,2.301,3.78,0,80.9,0.182,0.165,NA,0.009,NA,26.565,26.565
147,6,20,2.305,3.78,0,87.9,0.187,0.17,NA,0.004,NA,0,-26.565
148,6,21,2.313,3.78,0,84.4,0.195,0.178,NA,0.008,NA,0,0
149,6,22,2.322,3.763,0,60.3,0.214,0.187,NA,0.019,NA,-63.435,-63.435
150,6,23,2.322,3.763,0,72.3,0.214,0.187,NA,0,NA,0,63.435
151,6,24,2.335,3.759,0,81.7,0.227,0.2,NA,0.013,NA,-18.435,-18.435
152,6,25,2.343,3.759,0,80.7,0.236,0.208,NA,0.008,NA,0,18.435
153,6,26,2.352,3.75,0,58.8,0.248,0.218,NA,0.012,NA,-45,-45
154,6,27,2.373,3.733,0,38.8,0.275,0.241,NA,0.027,NA,-38.66,6.34
155,7,1,2.949,1.593,0,32.4,0,0,NA,NA,NA,NA,NA
156,7,2,2.953,1.567,0,52.2,0.026,0.026,NA,0.026,NA,-80.538,NA
157,7,3,2.915,1.559,0,21.3,0.065,0.048,NA,0.039,NA,-167.471,-86.934
158,7,4,2.945,1.546,0,36.6,0.097,0.047,NA,0.032,NA,-23.199,144.273
159,7,5,2.97,1.512,0,37.8,0.14,0.083,NA,0.042,NA,-53.13,-29.932
160,7,6,2.949,1.478,0,28.8,0.18,0.114,NA,0.04,NA,-122.005,-68.875
161,7,7,2.97,1.449,0,60.6,0.216,0.146,NA,0.036,NA,-54.462,67.543
162,7,8,2.979,1.432,0,75,0.235,0.164,NA,0.019,NA,-63.435,-8.973
163,7,9,2.987,1.406,0,54.3,0.262,0.19,NA,0.027,NA,-71.565,-8.13
164,7,10,2.992,1.377,0,64.3,0.292,0.22,NA,0.03,NA,-81.87,-10.305
165,7,11,2.992,1.36,0,81.1,0.309,0.237,NA,0.017,NA,-90,-8.13
166,7,12,2.987,1.338,0,81.3,0.33,0.257,NA,0.022,NA,-101.31,-11.31
167,7,13,2.992,1.326,0,78.9,0.344,0.27,NA,0.013,NA,-71.565,29.745
168,7,14,2.992,1.317,0,76.5,0.352,0.279,NA,0.008,NA,-90,-18.435
169,7,15,2.987,1.305,0,55.8,0.366,0.291,NA,0.013,NA,-108.435,-18.435
170,7,16,2.983,1.288,0,47.1,0.383,0.307,NA,0.017,NA,-104.036,4.399
171,7,17,2.975,1.275,0,42.3,0.398,0.319,NA,0.015,NA,-123.69,-19.654
172,7,18,2.975,1.275,0,54.4,0.398,0.319,NA,0,NA,0,123.69
173,7,19,2.975,1.249,0,53.4,0.424,0.344,NA,0.025,NA,-90,-90
174,7,20,2.975,1.237,0,54.6,0.436,0.357,NA,0.013,NA,-90,0
175,7,21,2.966,1.216,0,80.2,0.459,0.378,NA,0.023,NA,-111.801,-21.801
176,7,22,2.983,1.194,0,81,0.486,0.4,NA,0.027,NA,-51.34,60.461
177,7,23,2.983,1.194,0,82.7,0.486,0.4,NA,0,NA,0,51.34
178,7,26,2.992,1.148,0,37.9,0.534,0.447,NA,0.047,NA,-79.695,-79.695
179,8,1,3.047,3.678,0,6.6,0,0,NA,NA,NA,NA,NA
180,8,2,3.068,3.687,0,12,0.023,0.023,NA,0.023,NA,21.801,NA
181,8,3,3.093,3.687,0,8.7,0.048,0.047,NA,0.025,NA,0,-21.801
182,8,4,3.102,3.695,0,9.9,0.06,0.058,NA,0.012,NA,45,45
183,8,5,3.114,3.704,0,19.8,0.076,0.072,NA,0.015,NA,33.69,-11.31
184,8,6,3.114,3.708,0,34.8,0.08,0.074,NA,0.004,NA,90,56.31
185,8,7,3.093,3.704,0,9.6,0.101,0.053,NA,0.022,NA,-168.69,101.31
186,8,8,3.106,3.733,0,40.2,0.134,0.081,NA,0.032,NA,66.801,-124.509
187,8,9,3.102,3.746,0,24,0.147,0.087,NA,0.013,NA,108.435,41.634
188,8,10,3.102,3.759,0,22.2,0.16,0.098,NA,0.013,NA,90,-18.435
189,8,11,3.098,3.767,0,30.6,0.169,0.103,NA,0.009,NA,116.565,26.565
190,8,12,3.098,3.784,0,24.3,0.186,0.118,NA,0.017,NA,90,-26.565
191,8,13,3.098,3.788,0,65.1,0.19,0.121,NA,0.004,NA,90,0
192,8,14,3.098,3.801,0,28.9,0.203,0.133,NA,0.013,NA,90,0
193,8,15,3.102,3.814,0,62.7,0.217,0.146,NA,0.013,NA,71.565,-18.435
194,8,16,3.102,3.827,0,51.6,0.229,0.158,NA,0.013,NA,90,18.435
195,8,17,3.081,3.835,0,28.2,0.252,0.16,NA,0.023,NA,158.199,68.199
196,8,18,3.085,3.852,0,39.9,0.27,0.178,NA,0.017,NA,75.964,-82.235
197,8,19,3.068,3.852,0,45.6,0.287,0.175,NA,0.017,NA,180,104.036
198,8,20,3.068,3.856,0,29.1,0.291,0.179,NA,0.004,NA,90,-90
199,8,21,3.064,3.873,0,32.4,0.308,0.196,NA,0.017,NA,104.036,14.036
200,8,22,3.064,3.873,0,42.2,0.308,0.196,NA,0,NA,0,-104.036
201,8,23,3.064,3.873,0,33.9,0.308,0.196,NA,0,NA,0,0
202,8,24,3.059,3.877,0,33.9,0.314,0.2,NA,0.006,NA,135,135
203,8,25,3.059,3.877,0,36.7,0.314,0.2,NA,0,NA,0,-135
204,8,26,3.051,3.886,0,36.6,0.326,0.208,NA,0.012,NA,135,135
205,8,28,3.021,3.899,0,42.1,0.359,0.222,NA,0.032,NA,156.801,21.801
206,9,1,3.822,2.636,0,72.9,0,0,NA,NA,NA,NA,NA
207,9,2,3.852,2.61,0,41.7,0.039,0.039,NA,0.039,NA,-40.601,NA
208,9,3,3.873,2.58,0,38.7,0.076,0.075,NA,0.036,NA,-54.462,-13.861
209,9,4,3.907,2.521,0,9.6,0.144,0.142,NA,0.068,NA,-60.255,-5.793
210,9,5,3.937,2.534,0,49.6,0.176,0.153,NA,0.032,NA,23.199,83.454
211,9,6,3.962,2.487,0,56.4,0.229,0.204,NA,0.053,NA,-61.39,-84.588
212,9,7,3.983,2.496,0,52.3,0.252,0.213,NA,0.023,NA,21.801,83.191
213,9,8,4.022,2.487,0,59.1,0.291,0.248,NA,0.039,NA,-12.529,-34.33
214,9,9,4.043,2.487,0,54,0.312,0.266,NA,0.021,NA,0,12.529
215,9,10,4.06,2.487,0,46.2,0.329,0.28,NA,0.017,NA,0,0
216,9,11,4.085,2.466,0,42.6,0.362,0.313,NA,0.033,NA,-39.806,-39.806
217,9,12,4.098,2.462,0,38.4,0.376,0.326,NA,0.013,NA,-18.435,21.371
218,9,13,4.123,2.457,0,47.7,0.402,0.35,NA,0.026,NA,-9.462,8.973
219,9,14,4.132,2.445,0,41.9,0.417,0.363,NA,0.015,NA,-56.31,-46.848
220,9,15,4.136,2.441,0,52.5,0.423,0.369,NA,0.006,NA,-45,11.31
221,9,16,4.145,2.436,0,33.3,0.432,0.379,NA,0.009,NA,-26.565,18.435
222,9,17,4.157,2.428,0,38.1,0.448,0.394,NA,0.015,NA,-33.69,-7.125
223,9,18,4.17,2.424,0,41.3,0.461,0.407,NA,0.013,NA,-18.435,15.255
224,9,19,4.17,2.411,0,30.9,0.474,0.414,NA,0.013,NA,-90,-71.565
225,9,20,4.183,2.402,0,38,0.489,0.429,NA,0.015,NA,-33.69,56.31
226,9,21,4.195,2.394,0,40.9,0.504,0.444,NA,0.015,NA,-33.69,0
227,9,22,4.204,2.39,0,56.4,0.514,0.454,NA,0.009,NA,-26.565,7.125
228,9,23,4.208,2.39,0,43.5,0.518,0.457,NA,0.004,NA,0,26.565
229,9,24,4.217,2.385,0,44.4,0.528,0.467,NA,0.009,NA,-26.565,-26.565
230,9,25,4.225,2.377,0,38.8,0.54,0.479,NA,0.012,NA,-45,-18.435
231,9,26,4.238,2.385,0,47.1,0.555,0.485,NA,0.015,NA,33.69,78.69
232,10,1,3.038,2.195,0,23.1,0,0,NA,NA,NA,NA,NA
233,10,2,3.064,2.19,0,17.4,0.026,0.026,NA,0.026,NA,-9.462,NA
234,10,3,3.093,2.152,0,26.3,0.074,0.07,NA,0.048,NA,-52.125,-42.663
235,10,4,3.11,2.131,0,35.8,0.101,0.096,NA,0.027,NA,-51.34,0.785
236,10,5,3.157,2.118,0,25.5,0.15,0.141,NA,0.048,NA,-15.255,36.085
237,10,6,3.153,2.076,0,32.1,0.192,0.165,NA,0.043,NA,-95.711,-80.455
238,10,7,3.191,2.089,0,24.3,0.232,0.186,NA,0.04,NA,18.435,114.146
239,10,8,3.242,2.08,0,25.2,0.284,0.233,NA,0.052,NA,-9.462,-27.897
240,10,9,3.246,2.068,0,34.2,0.297,0.244,NA,0.013,NA,-71.565,-62.103
241,10,10,3.254,2.068,0,24.3,0.306,0.251,NA,0.008,NA,0,71.565
242,10,11,3.267,2.042,0,31.5,0.334,0.275,NA,0.028,NA,-63.435,-63.435
243,10,12,3.284,2.042,0,29.3,0.351,0.289,NA,0.017,NA,0,63.435
244,10,13,3.293,2.038,0,31.2,0.361,0.299,NA,0.009,NA,-26.565,-26.565
245,10,14,3.297,2.029,0,32.8,0.37,0.307,NA,0.009,NA,-63.435,-36.87
246,10,15,3.309,2.025,0,26.1,0.384,0.32,NA,0.013,NA,-18.435,45
247,10,16,3.314,2.029,0,27.9,0.39,0.321,NA,0.006,NA,45,63.435
248,10,17,3.322,2.029,0,22.5,0.398,0.329,NA,0.008,NA,0,-45
249,10,18,3.331,2.029,0,21,0.407,0.336,NA,0.008,NA,0,0
250,10,19,3.331,2.021,0,22.7,0.415,0.34,NA,0.008,NA,-90,-90
251,10,20,3.339,2.017,0,23.2,0.424,0.35,NA,0.009,NA,-26.565,63.435
252,10,21,3.339,2.012,0,22.5,0.429,0.352,NA,0.004,NA,-90,-63.435
253,10,22,3.343,2.004,0,24.3,0.438,0.36,NA,0.009,NA,-63.435,26.565
254,10,23,3.352,1.991,0,19.2,0.453,0.374,NA,0.015,NA,-56.31,7.125
255,10,24,3.356,1.983,0,22.8,0.463,0.382,NA,0.009,NA,-63.435,-7.125
256,10,25,3.36,1.974,0,21.9,0.472,0.39,NA,0.009,NA,-63.435,0
257,10,26,3.39,1.97,0,13.2,0.502,0.417,NA,0.03,NA,-8.13,55.305
258,11,1,1.788,1.767,0,22.2,0,0,NA,NA,NA,NA,NA
259,11,2,1.788,1.754,0,15.9,0.013,0.013,NA,0.013,NA,-90,NA
260,11,3,1.792,1.72,0,28.1,0.047,0.047,NA,0.034,NA,-82.875,7.125
261,11,4,1.805,1.699,0,25.5,0.072,0.07,NA,0.025,NA,-59.036,23.839
262,11,5,1.792,1.669,0,26.7,0.104,0.098,NA,0.032,NA,-113.199,-54.162
263,11,6,1.771,1.665,0,18.6,0.126,0.103,NA,0.022,NA,-168.69,-55.491
264,11,7,1.762,1.656,0,23.7,0.137,0.113,NA,0.012,NA,-135,33.69
265,11,8,1.758,1.644,0,13.2,0.151,0.126,NA,0.013,NA,-108.435,26.565
266,11,9,1.754,1.644,0,15.3,0.155,0.128,NA,0.004,NA,180,-71.565
267,11,10,1.75,1.627,0,8.7,0.173,0.145,NA,0.017,NA,-104.036,75.964
268,11,11,1.745,1.627,0,8.4,0.177,0.146,NA,0.004,NA,180,-75.964
269,11,12,1.745,1.622,0,10.8,0.181,0.15,NA,0.004,NA,-90,90
270,11,13,1.737,1.61,0,15,0.196,0.165,NA,0.015,NA,-123.69,-33.69
271,11,14,1.737,1.601,0,28.8,0.205,0.173,NA,0.008,NA,-90,33.69
272,11,15,1.737,1.601,0,17.4,0.205,0.173,NA,0,NA,0,90
273,11,16,1.733,1.597,0,22.8,0.211,0.178,NA,0.006,NA,-135,-135
274,11,17,1.724,1.589,0,27.8,0.223,0.189,NA,0.012,NA,-135,0
275,11,18,1.724,1.576,0,13.8,0.236,0.201,NA,0.013,NA,-90,45
276,11,19,1.728,1.559,0,10.2,0.253,0.216,NA,0.017,NA,-75.964,14.036
277,11,20,1.728,1.546,0,18.9,0.266,0.228,NA,0.013,NA,-90,-14.036
278,11,21,1.728,1.542,0,16.5,0.27,0.232,NA,0.004,NA,-90,0
279,11,22,1.737,1.529,0,15.6,0.285,0.243,NA,0.015,NA,-56.31,33.69
280,11,23,1.728,1.525,0,13.8,0.295,0.249,NA,0.009,NA,-153.435,-97.125
281,11,24,1.728,1.495,0,16.2,0.324,0.278,NA,0.03,NA,-90,63.435
282,11,25,1.741,1.478,0,12,0.346,0.292,NA,0.021,NA,-53.13,36.87
283,11,26,1.758,1.474,0,9.9,0.363,0.294,NA,0.017,NA,-14.036,39.094
284,12,1,2.64,3.852,0,16.2,0,0,NA,NA,NA,NA,NA
285,12,2,2.669,3.869,0,25.5,0.034,0.034,NA,0.034,NA,29.745,NA
286,12,3,2.686,3.852,0,18.6,0.058,0.047,NA,0.024,NA,-45,-74.745
287,12,4,2.708,3.852,0,29.4,0.079,0.068,NA,0.021,NA,0,45
288,12,5,2.729,3.844,0,31.5,0.102,0.089,NA,0.023,NA,-21.801,-21.801
289,12,6,2.741,3.827,0,35.6,0.123,0.105,NA,0.021,NA,-53.13,-31.329
290,12,7,2.695,3.873,0,38.4,0.189,0.059,NA,0.066,NA,135,-171.87
291,12,8,2.716,3.894,0,66.3,0.219,0.087,NA,0.03,NA,45,-90
292,12,9,2.712,3.899,0,36,0.225,0.086,NA,0.006,NA,135,90
293,12,10,2.712,3.911,0,41.7,0.238,0.093,NA,0.013,NA,90,-45
294,12,11,2.712,3.916,0,35.4,0.242,0.096,NA,0.004,NA,90,0
295,12,12,2.708,3.92,0,45,0.248,0.096,NA,0.006,NA,135,45
296,12,13,2.708,3.928,0,62.4,0.257,0.102,NA,0.008,NA,90,-45
297,12,14,2.712,3.933,0,50.3,0.263,0.108,NA,0.006,NA,45,-45
298,12,15,2.716,3.937,0,47.4,0.269,0.114,NA,0.006,NA,45,0
299,12,16,2.72,3.945,0,38.9,0.278,0.123,NA,0.009,NA,63.435,18.435
300,12,17,2.708,3.945,0,37.2,0.291,0.115,NA,0.013,NA,180,116.565
301,12,18,2.708,3.958,0,35.1,0.304,0.126,NA,0.013,NA,90,-90
302,12,19,2.708,3.958,0,40.6,0.304,0.126,NA,0,NA,0,-90
303,12,20,2.708,3.966,0,30.3,0.312,0.133,NA,0.008,NA,90,90
304,12,21,2.72,3.966,0,41.1,0.325,0.14,NA,0.013,NA,0,-90
305,12,22,2.708,3.966,0,26.7,0.338,0.133,NA,0.013,NA,180,180
306,12,23,2.699,3.971,0,40.3,0.347,0.133,NA,0.009,NA,153.435,-26.565
307,12,24,2.695,3.979,0,36.5,0.356,0.139,NA,0.009,NA,116.565,-36.87
