Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
311,11,27,2.532,3.37,0,22.9,0.295,0.232,NA,0.004,NA,0,26.565
312,11,28,2.532,3.37,0,26.5,0.295,0.232,NA,0,NA,0,0
313,11,29,2.536,3.366,0,21.7,0.301,0.238,NA,0.006,NA,-45,-45
314,11,30,2.536,3.362,0,10.9,0.305,0.24,NA,0.004,NA,-90,-45
315,12,1,2.688,4.694,0,7.7,0,0,NA,NA,NA,NA,NA
316,12,2,2.717,4.674,0,12.7,0.035,0.035,NA,0.035,NA,-35.538,NA
317,12,3,2.749,4.678,0,11.3,0.069,0.064,NA,0.033,NA,7.125,42.663
318,12,4,2.782,4.661,0,15.2,0.105,0.1,NA,0.037,NA,-26.565,-33.69
319,12,5,2.803,4.669,0,11.7,0.127,0.118,NA,0.022,NA,21.801,48.366
320,12,6,2.803,4.669,0,18.7,0.127,0.118,NA,0,NA,0,-21.801
321,12,7,2.811,4.661,0,23,0.139,0.128,NA,0.012,NA,-45,-45
322,12,8,2.811,4.661,0,21.3,0.139,0.128,NA,0,NA,0,45
323,12,9,2.811,4.661,0,15.2,0.139,0.128,NA,0,NA,0,0
324,12,10,2.811,4.661,0,19,0.139,0.128,NA,0,NA,0,0
325,12,11,2.815,4.661,0,22.7,0.143,0.132,NA,0.004,NA,0,0
326,12,12,2.823,4.661,0,32.6,0.151,0.14,NA,0.008,NA,0,0
327,12,13,2.823,4.665,0,50.4,0.156,0.139,NA,0.004,NA,90,90
328,12,14,2.836,4.665,0,47,0.168,0.151,NA,0.012,NA,0,-90
329,12,15,2.84,4.674,0,35.4,0.177,0.154,NA,0.009,NA,63.435,63.435
330,12,16,2.84,4.674,0,36.7,0.177,0.154,NA,0,NA,0,-63.435
331,12,17,2.844,4.669,0,56,0.183,0.158,NA,0.006,NA,-45,-45
332,12,18,2.852,4.669,0,45.6,0.191,0.166,NA,0.008,NA,0,45
333,12,19,2.852,4.669,0,62,0.191,0.166,NA,0,NA,0,0
334,12,20,2.852,4.669,0,37.2,0.191,0.166,NA,0,NA,0,0
335,12,21,2.86,4.665,0,42.7,0.2,0.175,NA,0.009,NA,-26.565,-26.565
336,12,22,2.86,4.669,0,37.9,0.204,0.174,NA,0.004,NA,90,116.565
337,12,23,2.873,4.669,0,50.7,0.217,0.187,NA,0.012,NA,0,-90
338,12,24,2.877,4.669,0,51.2,0.221,0.191,NA,0.004,NA,0,0
339,12,25,2.885,4.665,0,32.4,0.23,0.199,NA,0.009,NA,-26.565,-26.565
340,12,26,2.889,4.665,0,38,0.234,0.204,NA,0.004,NA,0,26.565
341,12,27,2.889,4.665,0,42.9,0.234,0.204,NA,0,NA,0,0
342,12,28,2.893,4.665,0,30.3,0.238,0.208,NA,0.004,NA,0,0
343,12,29,2.906,4.661,0,43.9,0.251,0.22,NA,0.013,NA,-18.435,-18.435
344,12,30,2.906,4.661,0,24.2,0.251,0.22,NA,0,NA,0,18.435
345,13,1,1.146,2.836,0,76.6,0,0,NA,NA,NA,NA,NA
346,13,2,1.154,2.86,0,50.8,0.026,0.026,NA,0.026,NA,71.565,NA
347,13,3,1.158,2.865,0,41.6,0.032,0.031,NA,0.006,NA,45,-26.565
348,13,4,1.162,2.869,0,60.3,0.038,0.037,NA,0.006,NA,45,0
349,13,5,1.167,2.881,0,59.7,0.051,0.05,NA,0.013,NA,71.565,26.565
350,13,6,1.171,2.893,0,33.4,0.064,0.063,NA,0.013,NA,71.565,0
351,13,7,1.171,2.902,0,45.9,0.072,0.07,NA,0.008,NA,90,18.435
352,13,8,1.171,2.902,0,43.9,0.072,0.07,NA,0,NA,0,-90
353,13,9,1.171,2.91,0,48.6,0.08,0.078,NA,0.008,NA,90,90
354,13,10,1.171,2.914,0,45.7,0.084,0.082,NA,0.004,NA,90,0
355,13,11,1.171,2.93,0,51.6,0.101,0.098,NA,0.016,NA,90,0
356,13,12,1.183,2.943,0,45.1,0.118,0.113,NA,0.017,NA,45,-45
357,13,13,1.183,2.947,0,40.6,0.122,0.117,NA,0.004,NA,90,45
358,13,14,1.183,2.951,0,55.7,0.126,0.121,NA,0.004,NA,90,0
359,13,15,1.191,2.955,0,54.5,0.135,0.128,NA,0.009,NA,26.565,-63.435
360,13,16,1.191,2.955,0,76.9,0.135,0.128,NA,0,NA,0,-26.565
361,13,17,1.199,2.967,0,64.8,0.15,0.142,NA,0.015,NA,56.31,56.31
362,13,18,1.199,2.971,0,54.2,0.154,0.146,NA,0.004,NA,90,33.69
363,13,19,1.204,2.971,0,50.6,0.159,0.147,NA,0.004,NA,0,-90
364,13,20,1.212,2.984,0,58.6,0.173,0.162,NA,0.015,NA,56.31,56.31
365,13,21,1.212,2.984,0,56.3,0.173,0.162,NA,0,NA,0,-56.31
366,13,22,1.216,3,0,52.1,0.19,0.179,NA,0.017,NA,75.964,75.964
367,13,23,1.228,3.008,0,210,0.205,0.191,NA,0.015,NA,33.69,-42.274
368,13,24,1.228,3.008,0,147.7,0.205,0.191,NA,0,NA,0,-33.69
369,13,25,1.232,3.013,0,81.8,0.211,0.197,NA,0.006,NA,45,45
370,13,26,1.249,3.021,0,75.3,0.229,0.212,NA,0.018,NA,26.565,-18.435
371,13,27,1.253,3.021,0,26.8,0.233,0.214,NA,0.004,NA,0,-26.565
372,13,28,1.278,3.033,0,58.2,0.261,0.237,NA,0.028,NA,26.565,26.565
373,13,29,1.294,3.05,0,26.9,0.284,0.26,NA,0.023,NA,45,18.435
374,13,30,1.302,3.066,0,58.3,0.303,0.278,NA,0.018,NA,63.435,18.435
375,14,1,1.405,1.931,0,8.4,0,0,NA,NA,NA,NA,NA
376,14,2,1.376,1.952,0,10.1,0.035,0.035,NA,0.035,NA,144.462,NA
377,14,3,1.343,2.018,0,27,0.109,0.106,NA,0.074,NA,116.565,-27.897
378,14,4,1.257,2.067,0,22.7,0.208,0.201,NA,0.099,NA,150.255,33.69
379,14,5,1.167,2.215,0,22.6,0.382,0.371,NA,0.173,NA,121.43,-28.826
380,14,6,1.101,2.268,0,33.7,0.467,0.454,NA,0.085,NA,140.906,19.477
381,14,7,1.084,2.322,0,38.8,0.522,0.505,NA,0.056,NA,107.103,-33.803
382,14,8,0.817,2.643,0,16.7,0.94,0.923,NA,0.417,NA,129.806,22.703
383,14,9,0.698,2.655,0,45.2,1.06,1.012,NA,0.12,NA,174.094,44.288
384,14,10,0.669,2.651,0,43.7,1.089,1.029,NA,0.029,NA,-171.87,14.036
385,14,11,0.603,2.692,0,24.6,1.166,1.105,NA,0.078,NA,147.995,-40.135
386,14,12,0.591,2.725,0,44.1,1.202,1.137,NA,0.035,NA,110.556,-37.439
387,15,1,4.201,0.233,0,17.2,0,0,NA,NA,NA,NA,NA
388,15,2,4.213,0.241,0,12.6,0.015,0.015,NA,0.015,NA,33.69,NA
389,15,3,4.221,0.246,0,8.5,0.024,0.024,NA,0.009,NA,26.565,-7.125
390,15,4,4.242,0.241,0,9.8,0.045,0.042,NA,0.021,NA,-11.31,-37.875
391,15,5,4.258,0.237,0,12.7,0.062,0.058,NA,0.017,NA,-14.036,-2.726
392,15,6,4.279,0.246,0,31.8,0.084,0.079,NA,0.022,NA,21.801,35.838
393,15,7,4.291,0.25,0,19.8,0.097,0.092,NA,0.013,NA,18.435,-3.366
394,15,8,4.295,0.25,0,19.1,0.101,0.096,NA,0.004,NA,0,-18.435
395,15,9,4.308,0.241,0,24.6,0.116,0.107,NA,0.015,NA,-33.69,-33.69
396,15,10,4.324,0.229,0,76.9,0.137,0.123,NA,0.021,NA,-36.87,-3.18
397,15,11,4.341,0.229,0,63.3,0.153,0.14,NA,0.016,NA,0,36.87
398,15,12,4.353,0.237,0,68.3,0.168,0.152,NA,0.015,NA,33.69,33.69
399,15,13,4.369,0.237,0,89.9,0.184,0.169,NA,0.016,NA,0,-33.69
400,15,14,4.373,0.225,0,97.1,0.197,0.173,NA,0.013,NA,-71.565,-71.565
401,15,15,4.39,0.213,0,62.4,0.218,0.19,NA,0.021,NA,-36.87,34.695
402,15,16,4.394,0.217,0,61.3,0.224,0.194,NA,0.006,NA,45,81.87
403,15,17,4.406,0.213,0,61.4,0.237,0.207,NA,0.013,NA,-18.435,-63.435
404,15,18,4.41,0.209,0,59.1,0.242,0.211,NA,0.006,NA,-45,-26.565
405,15,19,4.415,0.204,0,45.2,0.248,0.216,NA,0.006,NA,-45,0
406,15,20,4.419,0.192,0,49.2,0.261,0.222,NA,0.013,NA,-71.565,-26.565
407,15,21,4.427,0.196,0,41.2,0.27,0.229,NA,0.009,NA,26.565,98.13
408,15,22,4.439,0.2,0,35.9,0.283,0.241,NA,0.013,NA,18.435,-8.13
409,15,23,4.443,0.159,0,33.6,0.325,0.254,NA,0.041,NA,-84.289,-102.724
410,15,24,4.423,0.151,0,25,0.347,0.237,NA,0.022,NA,-158.199,-73.909
411,15,25,4.423,0.135,0,22.8,0.363,0.243,NA,0.016,NA,-90,68.199
412,15,26,4.423,0.135,0,24.7,0.363,0.243,NA,0,NA,0,90
413,15,27,4.427,0.126,0,17.2,0.373,0.25,NA,0.009,NA,-63.435,-63.435
414,15,28,4.443,0.118,0,18.9,0.391,0.269,NA,0.018,NA,-26.565,36.87
415,15,29,4.443,0.118,0,44.7,0.391,0.269,NA,0,NA,0,26.565
416,15,30,4.464,0.122,0,6.6,0.412,0.286,NA,0.021,NA,11.31,11.31
417,16,1,3.239,3.662,0,76.6,0,0,NA,NA,NA,NA,NA
418,16,2,3.255,3.646,0,106.2,0.023,0.023,NA,0.023,NA,-45,NA
419,16,3,3.267,3.609,0,59.5,0.062,0.061,NA,0.039,NA,-71.565,-26.565
420,16,4,3.28,3.584,0,44.4,0.09,0.088,NA,0.028,NA,-63.435,8.13
421,16,5,3.284,3.555,0,48.6,0.119,0.116,NA,0.029,NA,-81.87,-18.435
422,16,6,3.296,3.535,0,56,0.143,0.14,NA,0.024,NA,-59.036,22.834
423,16,7,3.304,3.518,0,47.3,0.161,0.158,NA,0.018,NA,-63.435,-4.399
424,16,8,3.317,3.506,0,66.1,0.179,0.175,NA,0.017,NA,-45,18.435
425,16,9,3.317,3.498,0,41.9,0.187,0.182,NA,0.008,NA,-90,-45
426,16,10,3.329,3.477,0,78.5,0.211,0.206,NA,0.024,NA,-59.036,30.964
427,16,11,3.337,3.448,0,35.3,0.241,0.235,NA,0.03,NA,-74.055,-15.018
428,16,12,3.341,3.44,0,36.1,0.25,0.245,NA,0.009,NA,-63.435,10.62
429,16,13,3.346,3.428,0,16.9,0.263,0.258,NA,0.013,NA,-71.565,-8.13
430,16,14,3.35,3.415,0,18.5,0.276,0.271,NA,0.013,NA,-71.565,0
431,16,15,3.354,3.407,0,24.6,0.285,0.28,NA,0.009,NA,-63.435,8.13
432,16,16,3.354,3.407,0,34.9,0.285,0.28,NA,0,NA,0,63.435
433,16,17,3.366,3.407,0,33,0.298,0.285,NA,0.012,NA,0,0
434,16,18,3.374,3.395,0,42.2,0.312,0.3,NA,0.015,NA,-56.31,-56.31
435,16,19,3.387,3.391,0,38.2,0.325,0.309,NA,0.013,NA,-18.435,37.875
436,16,20,3.391,3.391,0,34.5,0.33,0.311,NA,0.004,NA,0,18.435
437,16,21,3.391,3.391,0,31.4,0.33,0.311,NA,0,NA,0,0
438,16,22,3.399,3.391,0,45.4,0.338,0.315,NA,0.008,NA,0,0
439,16,23,3.403,3.395,0,33.5,0.344,0.314,NA,0.006,NA,45,45
440,16,24,3.407,3.395,0,42.5,0.348,0.316,NA,0.004,NA,0,-45
441,16,25,3.407,3.395,0,25.4,0.348,0.316,NA,0,NA,0,0
442,16,26,3.411,3.399,0,21.7,0.353,0.315,NA,0.006,NA,45,45
443,16,27,3.428,3.399,0,49.1,0.37,0.324,NA,0.016,NA,0,-45
444,16,28,3.436,3.395,0,48.2,0.379,0.332,NA,0.009,NA,-26.565,-26.565
445,16,29,3.444,3.399,0,47.9,0.388,0.334,NA,0.009,NA,26.565,53.13
446,16,30,3.461,3.407,0,39,0.407,0.338,NA,0.018,NA,26.565,0
447,17,1,1.393,1.191,0,38.2,0,0,NA,NA,NA,NA,NA
448,17,2,1.389,1.195,0,63.4,0.006,0.006,NA,0.006,NA,135,NA
449,17,3,1.38,1.212,0,59.1,0.024,0.024,NA,0.018,NA,116.565,-18.435
450,17,4,1.372,1.216,0,43.3,0.033,0.032,NA,0.009,NA,153.435,36.87
451,17,5,1.372,1.232,0,57.5,0.05,0.046,NA,0.016,NA,90,-63.435
452,17,6,1.38,1.241,0,54.5,0.061,0.051,NA,0.012,NA,45,-45
453,17,7,1.38,1.241,0,53.7,0.061,0.051,NA,0,NA,0,-45
454,17,8,1.368,1.249,0,35.6,0.076,0.063,NA,0.015,NA,146.31,146.31
455,17,9,1.368,1.249,0,46.1,0.076,0.063,NA,0,NA,0,-146.31
456,17,10,1.36,1.253,0,25.1,0.085,0.07,NA,0.009,NA,153.435,153.435
457,17,11,1.352,1.261,0,50,0.097,0.081,NA,0.012,NA,135,-18.435
458,17,12,1.352,1.261,0,46.2,0.097,0.081,NA,0,NA,0,-135
459,17,13,1.343,1.269,0,33.3,0.109,0.092,NA,0.012,NA,135,135
460,17,14,1.356,1.273,0,38.4,0.122,0.09,NA,0.013,NA,18.435,-116.565
461,17,15,1.356,1.273,0,31,0.122,0.09,NA,0,NA,0,-18.435
462,17,16,1.339,1.286,0,30.4,0.142,0.109,NA,0.021,NA,143.13,143.13
463,17,17,1.347,1.286,0,32.2,0.151,0.105,NA,0.008,NA,0,-143.13
464,17,18,1.347,1.286,0,30.4,0.151,0.105,NA,0,NA,0,0
465,17,19,1.347,1.29,0,39.2,0.155,0.109,NA,0.004,NA,90,90
466,17,20,1.352,1.29,0,32.5,0.159,0.107,NA,0.004,NA,0,-90
467,17,21,1.352,1.294,0,28.3,0.163,0.111,NA,0.004,NA,90,90
468,17,22,1.352,1.294,0,43.4,0.163,0.111,NA,0,NA,0,-90
469,17,23,1.352,1.306,0,33.6,0.175,0.122,NA,0.012,NA,90,90
470,17,24,1.352,1.306,0,31.2,0.175,0.122,NA,0,NA,0,-90
471,17,25,1.352,1.306,0,33.1,0.175,0.122,NA,0,NA,0,0
472,17,26,1.352,1.31,0,40.6,0.179,0.126,NA,0.004,NA,90,90
473,17,27,1.347,1.315,0,40,0.185,0.131,NA,0.006,NA,135,45
474,17,28,1.347,1.315,0,37.2,0.185,0.131,NA,0,NA,0,-135
475,17,29,1.356,1.327,0,18.8,0.2,0.141,NA,0.015,NA,56.31,56.31
476,17,30,1.356,1.331,0,20.7,0.204,0.145,NA,0.004,NA,90,33.69
477,17,31,1.356,1.356,0,NA,0.229,0.169,NA,0.025,NA,90,0
478,19,1,0.928,0.274,0,24,0,0,NA,NA,NA,NA,NA
479,19,2,0.92,0.287,0,23.6,0.015,0.015,NA,0.015,NA,123.69,NA
480,19,3,0.891,0.295,0,33.9,0.045,0.042,NA,0.03,NA,164.055,40.365
481,19,4,0.842,0.299,0,31.1,0.094,0.09,NA,0.05,NA,175.236,11.182
482,19,5,0.821,0.32,0,21.9,0.123,0.116,NA,0.029,NA,135,-40.236
483,19,6,0.755,0.447,0,36.8,0.267,0.244,NA,0.143,NA,117.3,-17.7
484,19,7,0.755,0.459,0,65.4,0.279,0.253,NA,0.012,NA,90,-27.3
485,19,8,0.751,0.468,0,53.3,0.288,0.262,NA,0.009,NA,116.565,26.565
486,19,9,0.743,0.533,0,29.7,0.355,0.318,NA,0.066,NA,97.125,-19.44
487,19,10,0.71,0.57,0,50.8,0.404,0.368,NA,0.05,NA,131.634,34.509
488,19,11,0.698,0.595,0,32.8,0.432,0.395,NA,0.028,NA,116.565,-15.068
489,19,12,0.694,0.62,0,17.2,0.457,0.417,NA,0.025,NA,99.462,-17.103
490,19,13,0.694,0.632,0,32.5,0.469,0.428,NA,0.012,NA,90,-9.462
491,19,14,0.698,0.64,0,55.4,0.478,0.432,NA,0.009,NA,63.435,-26.565
492,19,15,0.698,0.657,0,50,0.495,0.446,NA,0.016,NA,90,26.565
493,19,16,0.706,0.669,0,40.6,0.509,0.453,NA,0.015,NA,56.31,-33.69
494,19,17,0.702,0.673,0,47.6,0.515,0.458,NA,0.006,NA,135,78.69
495,19,18,0.702,0.681,0,42.4,0.524,0.466,NA,0.008,NA,90,-45
496,19,19,0.71,0.69,0,14.3,0.535,0.469,NA,0.012,NA,45,-45
497,19,20,0.71,0.698,0,57.2,0.543,0.476,NA,0.008,NA,90,45
498,19,21,0.71,0.702,0,58.9,0.547,0.48,NA,0.004,NA,90,0
499,19,22,0.706,0.718,0,14.8,0.564,0.496,NA,0.017,NA,104.036,14.036
500,19,23,0.706,0.718,0,12.4,0.564,0.496,NA,0,NA,0,-104.036
501,19,24,0.706,0.731,0,19.4,0.577,0.508,NA,0.012,NA,90,90
502,19,25,0.706,0.731,0,19.8,0.577,0.508,NA,0,NA,0,-90
503,19,26,0.706,0.735,0,25.6,0.581,0.511,NA,0.004,NA,90,90
504,19,27,0.71,0.747,0,19.2,0.594,0.521,NA,0.013,NA,71.565,-18.435
505,19,28,0.71,0.751,0,26.9,0.598,0.524,NA,0.004,NA,90,18.435
506,19,29,0.714,0.76,0,26.2,0.607,0.53,NA,0.009,NA,63.435,-26.565
507,19,30,0.714,0.764,0,19.5,0.611,0.534,NA,0.004,NA,90,26.565
508,20,1,3.716,5.183,0,18.5,0,0,NA,NA,NA,NA,NA
509,20,2,3.716,5.183,0,9.1,0,0,NA,0,NA,0,NA
510,20,3,3.724,5.179,0,36.7,0.009,0.009,NA,0.009,NA,-26.565,-26.565
511,20,4,3.732,5.171,0,72.2,0.021,0.021,NA,0.012,NA,-45,-18.435
512,20,5,3.744,5.159,0,46.5,0.038,0.038,NA,0.017,NA,-45,0
513,20,6,3.769,5.155,0,26.5,0.063,0.061,NA,0.025,NA,-9.462,35.538
514,20,7,3.777,5.155,0,24.8,0.071,0.068,NA,0.008,NA,0,9.462
515,20,8,3.786,5.142,0,25,0.086,0.081,NA,0.015,NA,-56.31,-56.31
516,20,9,3.794,5.134,0,26.2,0.098,0.092,NA,0.012,NA,-45,11.31
517,20,10,3.798,5.126,0,15.2,0.107,0.1,NA,0.009,NA,-63.435,-18.435
518,20,11,3.798,5.114,0,24.3,0.119,0.108,NA,0.012,NA,-90,-26.565
519,20,12,3.802,5.105,0,23.7,0.129,0.116,NA,0.009,NA,-63.435,26.565
520,20,13,3.814,5.093,0,24.9,0.146,0.134,NA,0.017,NA,-45,18.435
521,20,14,3.831,5.089,0,32.3,0.163,0.149,NA,0.017,NA,-14.036,30.964
522,20,15,3.835,5.089,0,32.9,0.167,0.152,NA,0.004,NA,0,14.036
523,20,16,3.855,5.081,0,54.8,0.189,0.174,NA,0.022,NA,-21.801,-21.801
524,20,17,3.855,5.081,0,46.5,0.189,0.174,NA,0,NA,0,21.801
525,20,18,3.88,5.072,0,46.7,0.215,0.198,NA,0.026,NA,-18.435,-18.435
526,20,19,3.897,5.068,0,55.6,0.232,0.214,NA,0.017,NA,-14.036,4.399
527,20,20,3.897,5.068,0,48.6,0.232,0.214,NA,0,NA,0,14.036
528,20,21,3.913,5.056,0,39.6,0.253,0.235,NA,0.021,NA,-36.87,-36.87
529,20,22,3.925,5.056,0,57.2,0.265,0.245,NA,0.012,NA,0,36.87
530,20,23,3.929,5.048,0,47.5,0.274,0.253,NA,0.009,NA,-63.435,-63.435
531,20,24,3.938,5.044,0,36.2,0.284,0.262,NA,0.009,NA,-26.565,36.87
532,20,25,3.954,5.04,0,31.8,0.301,0.279,NA,0.017,NA,-14.036,12.529
533,20,26,3.958,5.04,0,27.5,0.305,0.282,NA,0.004,NA,0,14.036
534,20,27,3.979,5.04,0,43.6,0.325,0.3,NA,0.021,NA,0,0
535,20,28,3.991,5.035,0,33.6,0.338,0.313,NA,0.013,NA,-18.435,-18.435
536,20,29,4.02,5.027,0,71.3,0.368,0.342,NA,0.03,NA,-15.945,2.49
537,20,30,4.04,5.023,0,42.1,0.389,0.362,NA,0.021,NA,-11.31,4.635
538,21,1,1.195,3.695,0,42.3,0,0,NA,NA,NA,NA,NA
539,21,2,1.22,3.724,0,69,0.038,0.038,NA,0.038,NA,49.399,NA
540,21,3,1.212,3.736,0,25.3,0.053,0.044,NA,0.015,NA,123.69,74.291
541,21,4,1.212,3.736,0,36.4,0.053,0.044,NA,0,NA,0,-123.69
542,21,5,1.199,3.749,0,41.8,0.07,0.054,NA,0.017,NA,135,135
543,21,6,1.199,3.757,0,43.4,0.078,0.062,NA,0.008,NA,90,-45
544,21,7,1.199,3.769,0,69.7,0.091,0.074,NA,0.012,NA,90,0
545,21,8,1.199,3.781,0,45.1,0.103,0.086,NA,0.012,NA,90,0
546,21,9,1.212,3.798,0,56.9,0.124,0.104,NA,0.021,NA,53.13,-36.87
547,21,10,1.204,3.81,0,69.8,0.138,0.115,NA,0.015,NA,123.69,70.56
548,21,11,1.204,3.831,0,87.2,0.159,0.136,NA,0.021,NA,90,-33.69
549,21,12,1.199,3.843,0,156.8,0.172,0.148,NA,0.013,NA,108.435,18.435
550,21,13,1.191,3.86,0,117.3,0.19,0.165,NA,0.018,NA,116.565,8.13
551,21,14,1.199,3.864,0,144.5,0.2,0.169,NA,0.009,NA,26.565,-90
552,21,15,1.199,3.876,0,156.2,0.212,0.181,NA,0.012,NA,90,63.435
553,21,16,1.195,3.876,0,142.8,0.216,0.181,NA,0.004,NA,180,90
554,21,17,1.183,3.897,0,205.5,0.24,0.202,NA,0.024,NA,120.964,-59.036
555,21,18,1.183,3.897,0,204.4,0.24,0.202,NA,0,NA,0,-120.964
556,21,19,1.175,3.897,0,107.7,0.248,0.203,NA,0.008,NA,180,180
557,21,20,1.158,3.905,0,138.9,0.267,0.213,NA,0.018,NA,153.435,-26.565
558,21,21,1.162,3.913,0,125.5,0.276,0.22,NA,0.009,NA,63.435,-90
559,21,22,1.162,3.913,0,121.7,0.276,0.22,NA,0,NA,0,-63.435
560,21,23,1.162,3.917,0,110.8,0.28,0.224,NA,0.004,NA,90,90
561,21,24,1.167,3.921,0,105,0.286,0.228,NA,0.006,NA,45,-45
562,21,25,1.175,3.925,0,69.3,0.295,0.231,NA,0.009,NA,26.565,-18.435
563,21,26,1.187,3.934,0,71,0.31,0.239,NA,0.015,NA,33.69,7.125
564,21,27,1.187,3.934,0,87.2,0.31,0.239,NA,0,NA,0,-33.69
565,21,28,1.175,3.946,0,45.2,0.327,0.252,NA,0.017,NA,135,135
566,21,29,1.179,3.958,0,33.5,0.34,0.264,NA,0.013,NA,71.565,-63.435
567,21,30,1.183,3.983,0,57,0.365,0.288,NA,0.025,NA,80.538,8.973
568,22,1,1.191,1.002,0,91,0,0,NA,NA,NA,NA,NA
569,22,2,1.175,1.023,0,91.4,0.026,0.026,NA,0.026,NA,128.66,NA
570,22,3,1.167,1.035,0,59.7,0.041,0.041,NA,0.015,NA,123.69,-4.97
571,22,4,1.158,1.039,0,135.7,0.05,0.05,NA,0.009,NA,153.435,29.745
572,22,5,1.15,1.047,0,81.4,0.062,0.061,NA,0.012,NA,135,-18.435
573,22,6,1.138,1.051,0,70.3,0.075,0.073,NA,0.013,NA,161.565,26.565
574,22,7,1.121,1.064,0,90.3,0.096,0.093,NA,0.021,NA,143.13,-18.435
575,22,8,1.113,1.068,0,92.5,0.105,0.102,NA,0.009,NA,153.435,10.305
576,22,9,1.113,1.068,0,88,0.105,0.102,NA,0,NA,0,-153.435
577,22,10,1.101,1.088,0,95.5,0.129,0.125,NA,0.024,NA,120.964,120.964
578,22,11,1.101,1.093,0,99.4,0.133,0.128,NA,0.004,NA,90,-30.964
579,22,12,1.088,1.105,0,89.9,0.15,0.145,NA,0.017,NA,135,45
580,22,13,1.101,1.117,0,110.8,0.168,0.146,NA,0.017,NA,45,-90
581,22,14,1.097,1.121,0,92.3,0.174,0.152,NA,0.006,NA,135,90
582,22,15,1.093,1.134,0,181.9,0.187,0.164,NA,0.013,NA,108.435,-26.565
583,22,16,1.088,1.138,0,144.3,0.192,0.17,NA,0.006,NA,135,26.565
584,22,17,1.088,1.142,0,122,0.196,0.174,NA,0.004,NA,90,-45
585,22,18,1.084,1.162,0,148.2,0.217,0.193,NA,0.021,NA,101.31,11.31
586,22,19,1.084,1.162,0,128.9,0.217,0.193,NA,0,NA,0,-101.31
587,22,20,1.076,1.171,0,104.8,0.229,0.204,NA,0.012,NA,135,135
588,22,21,1.076,1.183,0,151,0.241,0.214,NA,0.012,NA,90,-45
589,22,22,1.072,1.187,0,125.9,0.247,0.22,NA,0.006,NA,135,45
590,22,23,1.072,1.199,0,97.4,0.26,0.231,NA,0.012,NA,90,-45
591,22,24,1.076,1.208,0,98.3,0.269,0.236,NA,0.009,NA,63.435,-26.565
592,22,25,1.076,1.212,0,97,0.273,0.239,NA,0.004,NA,90,26.565
593,22,26,1.076,1.22,0,96.7,0.281,0.246,NA,0.008,NA,90,0
594,22,27,1.076,1.224,0,80.7,0.285,0.25,NA,0.004,NA,90,0
595,22,28,1.072,1.236,0,75.9,0.298,0.263,NA,0.013,NA,108.435,18.435
596,22,29,1.072,1.241,0,76.1,0.302,0.267,NA,0.004,NA,90,-18.435
597,22,31,1.097,1.269,0,39.1,0.34,0.283,NA,0.038,NA,49.399,-40.601
598,23,1,4.287,0.361,0,163.2,0,0,NA,NA,NA,NA,NA
599,23,2,4.336,0.357,0,62.6,0.05,0.05,NA,0.05,NA,-4.764,NA
600,23,3,4.353,0.361,0,109.2,0.066,0.066,NA,0.017,NA,14.036,18.8
601,23,4,4.386,0.365,0,69.9,0.1,0.099,NA,0.033,NA,7.125,-6.911
602,23,5,4.439,0.369,0,76,0.153,0.152,NA,0.054,NA,4.399,-2.726
603,23,6,4.464,0.365,0,92.2,0.178,0.177,NA,0.025,NA,-9.462,-13.861
604,23,7,4.517,0.357,0,41,0.232,0.23,NA,0.054,NA,-8.746,0.716
605,23,8,4.534,0.34,0,38.6,0.256,0.248,NA,0.023,NA,-45,-36.254
606,23,9,4.55,0.332,0,22.3,0.274,0.265,NA,0.018,NA,-26.565,18.435
607,23,10,4.567,0.32,0,33.3,0.295,0.283,NA,0.021,NA,-36.87,-10.305
608,23,11,4.583,0.303,0,29,0.318,0.302,NA,0.023,NA,-45,-8.13
609,23,12,4.591,0.287,0,21.4,0.336,0.313,NA,0.018,NA,-63.435,-18.435
610,23,13,4.595,0.27,0,28.7,0.353,0.321,NA,0.017,NA,-75.964,-12.529
611,23,14,4.604,0.246,0,24.4,0.379,0.337,NA,0.026,NA,-71.565,4.399
612,23,15,4.616,0.225,0,15,0.403,0.356,NA,0.024,NA,-59.036,12.529
613,23,16,4.62,0.213,0,32.3,0.416,0.364,NA,0.013,NA,-71.565,-12.529
614,23,17,4.641,0.2,0,33.5,0.44,0.388,NA,0.024,NA,-30.964,40.601
615,23,18,4.653,0.196,0,20.1,0.453,0.401,NA,0.013,NA,-18.435,12.529
616,23,19,4.669,0.18,0,19.9,0.476,0.423,NA,0.023,NA,-45,-26.565
617,23,20,4.674,0.176,0,18.7,0.482,0.428,NA,0.006,NA,-45,0
618,23,21,4.702,0.159,0,19.3,0.515,0.462,NA,0.033,NA,-29.745,15.255
619,23,22,4.715,0.151,0,21.3,0.53,0.476,NA,0.015,NA,-33.69,-3.945
620,23,23,4.735,0.147,0,15.6,0.551,0.497,NA,0.021,NA,-11.31,22.38
621,23,24,4.76,0.147,0,18.8,0.576,0.519,NA,0.025,NA,0,11.31
622,23,25,4.78,0.147,0,37.8,0.596,0.538,NA,0.021,NA,0,0
623,23,26,4.801,0.163,0,45.9,0.623,0.551,NA,0.026,NA,38.66,38.66
