Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
1008,38,20,3.332,1.645,0,95.3,0.02,0.02,NA,0,NA,0,-180
1009,38,21,3.323,1.641,0,105.6,0.029,0.029,NA,0.009,NA,-153.435,-153.435
1010,38,22,3.319,1.641,0,58.2,0.033,0.033,NA,0.004,NA,180,-26.565
1011,38,23,3.319,1.641,0,94.2,0.033,0.033,NA,0,NA,0,-180
1012,38,24,3.319,1.641,0,98.2,0.033,0.033,NA,0,NA,0,0
1013,38,25,3.307,1.637,0,54.5,0.046,0.045,NA,0.013,NA,-161.565,-161.565
1014,38,26,3.307,1.637,0,109.2,0.046,0.045,NA,0,NA,0,161.565
1015,38,27,3.307,1.637,0,138.8,0.046,0.045,NA,0,NA,0,0
1016,39,1,3.771,1.751,0,14.1,0,0,NA,NA,NA,NA,NA
1017,39,2,3.771,1.751,0,66.6,0,0,NA,0,NA,0,NA
1018,39,3,3.75,1.751,0,98.1,0.02,0.02,NA,0.02,NA,180,180
1019,39,4,3.75,1.751,0,143.6,0.02,0.02,NA,0,NA,0,-180
1020,39,5,3.734,1.742,0,162.4,0.038,0.037,NA,0.018,NA,-153.435,-153.435
1021,39,6,3.734,1.738,0,162.4,0.043,0.039,NA,0.004,NA,-90,63.435
1022,39,7,3.734,1.738,0,189.5,0.043,0.039,NA,0,NA,0,90
1023,39,8,3.726,1.73,0,211.1,0.054,0.049,NA,0.011,NA,-135,-135
1024,39,9,3.726,1.73,0,200.7,0.054,0.049,NA,0,NA,0,135
1025,39,10,3.726,1.73,0,159.6,0.054,0.049,NA,0,NA,0,0
1026,39,11,3.73,1.718,0,142.1,0.067,0.052,NA,0.013,NA,-71.565,-71.565
1027,39,12,3.738,1.718,0,135.6,0.075,0.046,NA,0.008,NA,0,71.565
1028,39,13,3.738,1.718,0,163.5,0.075,0.046,NA,0,NA,0,0
1029,39,14,3.738,1.718,0,89.6,0.075,0.046,NA,0,NA,0,0
1030,39,15,3.738,1.714,0,104.5,0.079,0.049,NA,0.004,NA,-90,-90
1031,39,16,3.738,1.714,0,69.4,0.079,0.049,NA,0,NA,0,90
1032,39,17,3.738,1.714,0,43.5,0.079,0.049,NA,0,NA,0,0
1033,39,18,3.738,1.714,0,91.3,0.079,0.049,NA,0,NA,0,0
1034,39,19,3.738,1.714,0,106.4,0.079,0.049,NA,0,NA,0,0
1035,39,20,3.738,1.714,0,55.1,0.079,0.049,NA,0,NA,0,0
1036,39,21,3.734,1.714,0,94.1,0.083,0.052,NA,0.004,NA,180,180
1037,39,22,3.73,1.714,0,66.9,0.087,0.055,NA,0.004,NA,180,0
1038,39,23,3.73,1.714,0,68.3,0.087,0.055,NA,0,NA,0,-180
1039,39,24,3.73,1.714,0,80.5,0.087,0.055,NA,0,NA,0,0
1040,39,25,3.726,1.71,0,15.9,0.093,0.06,NA,0.006,NA,-135,-135
1041,39,26,3.726,1.71,0,18.1,0.093,0.06,NA,0,NA,0,135
1042,39,27,3.71,1.718,0,100,0.111,0.069,NA,0.018,NA,153.435,153.435
1043,39,28,3.701,1.726,0,135.7,0.123,0.073,NA,0.011,NA,135,-18.435
1044,40,1,3.514,1.69,0,215.6,0,0,NA,NA,NA,NA,NA
1045,40,2,3.523,1.69,0,231,0.008,0.008,NA,0.008,NA,0,NA
1046,40,3,3.523,1.69,0,231.4,0.008,0.008,NA,0,NA,0,0
1047,40,4,3.543,1.686,0,230.3,0.029,0.029,NA,0.021,NA,-11.31,-11.31
1048,40,5,3.543,1.686,0,217.5,0.029,0.029,NA,0,NA,0,11.31
1049,40,6,3.543,1.661,0,224.8,0.053,0.04,NA,0.024,NA,-90,-90
1050,40,7,3.543,1.661,0,232,0.053,0.04,NA,0,NA,0,90
1051,40,8,3.543,1.649,0,233.7,0.065,0.05,NA,0.012,NA,-90,-90
1052,40,9,3.543,1.649,0,236.2,0.065,0.05,NA,0,NA,0,90
1053,40,10,3.543,1.649,0,232.9,0.065,0.05,NA,0,NA,0,0
1054,40,11,3.543,1.637,0,190.3,0.078,0.06,NA,0.012,NA,-90,-90
1055,40,12,3.543,1.637,0,214.6,0.078,0.06,NA,0,NA,0,90
1056,40,13,3.531,1.633,0,206.1,0.09,0.059,NA,0.013,NA,-161.565,-161.565
1057,40,14,3.531,1.633,0,209.2,0.09,0.059,NA,0,NA,0,161.565
1058,40,15,3.531,1.633,0,149.5,0.09,0.059,NA,0,NA,0,0
1059,40,16,3.531,1.633,0,192.8,0.09,0.059,NA,0,NA,0,0
1060,40,17,3.535,1.633,0,78.9,0.095,0.06,NA,0.004,NA,0,0
1061,40,18,3.535,1.633,0,89.6,0.095,0.06,NA,0,NA,0,0
1062,40,19,3.535,1.633,0,127.1,0.095,0.06,NA,0,NA,0,0
1063,40,20,3.535,1.633,0,96,0.095,0.06,NA,0,NA,0,0
1064,40,21,3.535,1.633,0,102.3,0.095,0.06,NA,0,NA,0,0
1065,40,22,3.535,1.625,0,72.9,0.103,0.068,NA,0.008,NA,-90,-90
1066,40,23,3.535,1.625,0,19.1,0.103,0.068,NA,0,NA,0,90
1067,40,24,3.535,1.625,0,11.7,0.103,0.068,NA,0,NA,0,0
1068,40,25,3.535,1.625,0,22.4,0.103,0.068,NA,0,NA,0,0
1069,40,26,3.535,1.608,0,69.7,0.119,0.084,NA,0.016,NA,-90,-90
1070,40,27,3.535,1.608,0,19.4,0.119,0.084,NA,0,NA,0,90
1071,41,1,0.958,0.235,0,52.2,0,0,NA,NA,NA,NA,NA
1072,41,2,0.958,0.235,0,30.3,0,0,NA,0,NA,0,NA
1073,41,3,0.95,0.222,0,81.3,0.015,0.015,NA,0.015,NA,-123.69,-123.69
1074,41,4,0.942,0.214,0,39,0.026,0.026,NA,0.011,NA,-135,-11.31
1075,41,5,0.946,0.198,0,42.3,0.043,0.039,NA,0.017,NA,-75.964,59.036
1076,41,6,0.946,0.198,0,55.2,0.043,0.039,NA,0,NA,0,75.964
1077,41,7,0.938,0.178,0,18.6,0.065,0.06,NA,0.022,NA,-111.801,-111.801
1078,41,8,0.926,0.17,0,13.5,0.079,0.073,NA,0.015,NA,-146.31,-34.509
1079,41,9,0.921,0.17,0,5.7,0.084,0.075,NA,0.004,NA,180,-33.69
1080,41,10,0.921,0.165,0,29.8,0.088,0.078,NA,0.004,NA,-90,90
1081,41,11,0.917,0.161,0,1.8,0.093,0.084,NA,0.006,NA,-135,-45
1082,41,12,0.917,0.161,0,10.2,0.093,0.084,NA,0,NA,0,135
1083,41,13,0.917,0.161,0,13.5,0.093,0.084,NA,0,NA,0,0
1084,41,14,0.917,0.161,0,14.2,0.093,0.084,NA,0,NA,0,0
1085,41,15,0.917,0.161,0,6.9,0.093,0.084,NA,0,NA,0,0
1086,41,16,0.921,0.149,0,2.5,0.106,0.093,NA,0.013,NA,-71.565,-71.565
1087,41,17,0.917,0.149,0,6.9,0.11,0.095,NA,0.004,NA,180,-108.435
1088,41,18,0.917,0.149,0,22.8,0.11,0.095,NA,0,NA,0,-180
1089,41,19,0.913,0.145,0,9,0.116,0.1,NA,0.006,NA,-135,-135
1090,41,20,0.901,0.137,0,12,0.131,0.113,NA,0.015,NA,-146.31,-11.31
1091,41,21,0.901,0.137,0,14.1,0.131,0.113,NA,0,NA,0,146.31
1092,41,22,0.897,0.133,0,12.9,0.136,0.118,NA,0.006,NA,-135,-135
1093,41,23,0.897,0.133,0,20.2,0.136,0.118,NA,0,NA,0,135
1094,41,24,0.897,0.133,0,20.1,0.136,0.118,NA,0,NA,0,0
1095,41,25,0.897,0.133,0,10.5,0.136,0.118,NA,0,NA,0,0
1096,41,26,0.913,0.129,0,14.7,0.153,0.115,NA,0.017,NA,-14.036,-14.036
1097,41,27,0.913,0.117,0,6.3,0.165,0.126,NA,0.012,NA,-90,-75.964
1098,42,1,2.811,3.429,0,91.4,0,0,NA,NA,NA,NA,NA
1099,42,2,2.824,3.429,0,104.7,0.012,0.012,NA,0.012,NA,0,NA
1100,42,3,2.828,3.429,0,106.7,0.016,0.016,NA,0.004,NA,0,0
1101,42,4,2.848,3.437,0,114.6,0.038,0.037,NA,0.022,NA,21.801,21.801
1102,42,5,2.848,3.437,0,114.9,0.038,0.037,NA,0,NA,0,-21.801
1103,42,6,2.876,3.437,0,66.3,0.067,0.066,NA,0.028,NA,0,0
1104,42,7,2.893,3.425,0,171.5,0.087,0.081,NA,0.02,NA,-36.87,-36.87
1105,42,8,2.897,3.413,0,185.5,0.1,0.087,NA,0.013,NA,-71.565,-34.695
1106,42,9,2.897,3.413,0,191.8,0.1,0.087,NA,0,NA,0,71.565
1107,42,10,2.909,3.409,0,175.8,0.113,0.1,NA,0.013,NA,-18.435,-18.435
1108,42,11,2.909,3.409,0,178.8,0.113,0.1,NA,0,NA,0,18.435
1109,42,12,2.913,3.405,0,181.4,0.118,0.104,NA,0.006,NA,-45,-45
1110,42,13,2.917,3.405,0,137.1,0.122,0.108,NA,0.004,NA,0,45
1111,42,14,2.941,3.401,0,47,0.147,0.133,NA,0.025,NA,-9.462,-9.462
1112,42,15,2.941,3.401,0,49.3,0.147,0.133,NA,0,NA,0,9.462
1113,42,16,2.974,3.401,0,73.9,0.18,0.165,NA,0.033,NA,0,0
1114,42,17,2.986,3.397,0,38.6,0.193,0.178,NA,0.013,NA,-18.435,-18.435
1115,42,18,2.986,3.397,0,36.7,0.193,0.178,NA,0,NA,0,18.435
1116,42,19,3.002,3.397,0,53.8,0.209,0.194,NA,0.016,NA,0,0
1117,42,20,3.002,3.397,0,27.1,0.209,0.194,NA,0,NA,0,0
1118,42,21,3.023,3.397,0,51,0.229,0.214,NA,0.02,NA,0,0
1119,42,22,3.023,3.397,0,81.1,0.229,0.214,NA,0,NA,0,0
1120,42,23,3.035,3.405,0,69.6,0.244,0.225,NA,0.015,NA,33.69,33.69
1121,42,24,3.035,3.405,0,79.4,0.244,0.225,NA,0,NA,0,-33.69
1122,42,25,3.035,3.405,0,74.8,0.244,0.225,NA,0,NA,0,0
1123,42,26,3.059,3.409,0,100.4,0.268,0.249,NA,0.025,NA,9.462,9.462
1124,42,27,3.059,3.409,0,72,0.268,0.249,NA,0,NA,0,-9.462
1125,42,28,3.059,3.409,0,60,0.268,0.249,NA,0,NA,0,0
1126,43,1,1.486,4.86,0,53.4,0,0,NA,NA,NA,NA,NA
1127,43,2,1.486,4.843,0,48.2,0.016,0.016,NA,0.016,NA,-90,NA
1128,43,3,1.486,4.843,0,47.2,0.016,0.016,NA,0,NA,0,90
1129,43,4,1.482,4.819,0,74.8,0.041,0.041,NA,0.025,NA,-99.462,-99.462
1130,43,5,1.474,4.815,0,62.2,0.05,0.046,NA,0.009,NA,-153.435,-53.973
1131,43,6,1.47,4.807,0,40,0.059,0.055,NA,0.009,NA,-116.565,36.87
1132,43,7,1.47,4.807,0,34.2,0.059,0.055,NA,0,NA,0,116.565
1133,43,8,1.466,4.807,0,59.5,0.063,0.057,NA,0.004,NA,180,180
1134,43,9,1.454,4.803,0,78.7,0.076,0.066,NA,0.013,NA,-161.565,18.435
1135,43,10,1.454,4.803,0,46.5,0.076,0.066,NA,0,NA,0,161.565
1136,43,11,1.454,4.803,0,62,0.076,0.066,NA,0,NA,0,0
1137,43,12,1.442,4.807,0,35.3,0.089,0.069,NA,0.013,NA,161.565,161.565
1138,43,13,1.442,4.807,0,24.3,0.089,0.069,NA,0,NA,0,-161.565
1139,43,14,1.442,4.807,0,27.9,0.089,0.069,NA,0,NA,0,0
1140,43,15,1.442,4.807,0,49.4,0.089,0.069,NA,0,NA,0,0
1141,43,16,1.442,4.807,0,30.8,0.089,0.069,NA,0,NA,0,0
1142,43,17,1.442,4.807,0,44.1,0.089,0.069,NA,0,NA,0,0
1143,43,18,1.429,4.807,0,43.8,0.101,0.078,NA,0.012,NA,180,180
1144,43,19,1.429,4.807,0,18.3,0.101,0.078,NA,0,NA,0,-180
1145,43,20,1.421,4.803,0,19.9,0.11,0.086,NA,0.009,NA,-153.435,-153.435
1146,43,21,1.421,4.803,0,33.9,0.11,0.086,NA,0,NA,0,153.435
1147,43,22,1.413,4.803,0,38.5,0.118,0.093,NA,0.008,NA,180,180
1148,43,23,1.413,4.803,0,13.6,0.118,0.093,NA,0,NA,0,-180
1149,43,24,1.409,4.803,0,40.6,0.122,0.096,NA,0.004,NA,180,180
1150,43,25,1.409,4.803,0,33.4,0.122,0.096,NA,0,NA,0,-180
1151,43,26,1.389,4.811,0,38.9,0.144,0.109,NA,0.022,NA,158.199,158.199
1152,43,27,1.389,4.811,0,31.8,0.144,0.109,NA,0,NA,0,-158.199
1153,44,1,0.539,4.628,0,42,0,0,NA,NA,NA,NA,NA
1154,44,2,0.539,4.632,0,48.9,0.004,0.004,NA,0.004,NA,90,NA
1155,44,3,0.531,4.636,0,35.4,0.013,0.011,NA,0.009,NA,153.435,63.435
1156,44,4,0.523,4.644,0,30.3,0.025,0.023,NA,0.011,NA,135,-18.435
1157,44,5,0.523,4.644,0,66.9,0.025,0.023,NA,0,NA,0,-135
1158,44,6,0.515,4.644,0,28.8,0.033,0.029,NA,0.008,NA,180,180
1159,44,7,0.499,4.648,0,33,0.05,0.045,NA,0.017,NA,165.964,-14.036
1160,44,8,0.499,4.648,0,36.8,0.05,0.045,NA,0,NA,0,-165.964
1161,44,9,0.491,4.648,0,18.6,0.058,0.053,NA,0.008,NA,180,180
1162,44,10,0.491,4.648,0,8.4,0.058,0.053,NA,0,NA,0,-180
1163,44,11,0.491,4.648,0,9,0.058,0.053,NA,0,NA,0,0
1164,44,12,0.495,4.661,0,14.6,0.071,0.055,NA,0.013,NA,71.565,71.565
1165,44,13,0.495,4.661,0,29.4,0.071,0.055,NA,0,NA,0,-71.565
1166,44,14,0.495,4.665,0,34.5,0.075,0.058,NA,0.004,NA,90,90
1167,44,15,0.495,4.665,0,35.1,0.075,0.058,NA,0,NA,0,-90
1168,44,16,0.495,4.665,0,35.4,0.075,0.058,NA,0,NA,0,0
1169,44,17,0.491,4.677,0,34,0.087,0.069,NA,0.013,NA,108.435,108.435
1170,44,18,0.491,4.677,0,36.4,0.087,0.069,NA,0,NA,0,-108.435
1171,44,19,0.491,4.677,0,21.3,0.087,0.069,NA,0,NA,0,0
1172,44,20,0.491,4.677,0,26.4,0.087,0.069,NA,0,NA,0,0
1173,44,21,0.491,4.677,0,22.8,0.087,0.069,NA,0,NA,0,0
1174,44,22,0.491,4.677,0,36.9,0.087,0.069,NA,0,NA,0,0
1175,44,23,0.495,4.685,0,25.4,0.097,0.072,NA,0.009,NA,63.435,63.435
1176,44,24,0.495,4.685,0,35.4,0.097,0.072,NA,0,NA,0,-63.435
1177,44,25,0.495,4.685,0,37.2,0.097,0.072,NA,0,NA,0,0
1178,44,26,0.495,4.685,0,46.2,0.097,0.072,NA,0,NA,0,0
1179,44,27,0.495,4.685,0,44.1,0.097,0.072,NA,0,NA,0,0
1180,45,1,2.998,5.026,0,25.4,0,0,NA,NA,NA,NA,NA
1181,45,2,3.006,5.035,0,24.3,0.011,0.011,NA,0.011,NA,45,NA
1182,45,3,3.006,5.039,0,38.4,0.016,0.015,NA,0.004,NA,90,45
1183,45,4,3.023,5.047,0,25,0.034,0.032,NA,0.018,NA,26.565,-63.435
1184,45,5,3.031,5.051,0,43.5,0.043,0.041,NA,0.009,NA,26.565,0
1185,45,6,3.031,5.051,0,20.6,0.043,0.041,NA,0,NA,0,-26.565
1186,45,7,3.031,5.051,0,78,0.043,0.041,NA,0,NA,0,0
1187,45,8,3.043,5.059,0,39.3,0.057,0.055,NA,0.015,NA,33.69,33.69
1188,45,9,3.043,5.059,0,25.8,0.057,0.055,NA,0,NA,0,-33.69
1189,45,10,3.043,5.059,0,36.4,0.057,0.055,NA,0,NA,0,0
1190,45,11,3.043,5.059,0,39.3,0.057,0.055,NA,0,NA,0,0
1191,45,12,3.043,5.059,0,22.2,0.057,0.055,NA,0,NA,0,0
1192,45,13,3.043,5.059,0,50.7,0.057,0.055,NA,0,NA,0,0
1193,45,14,3.043,5.059,0,50.7,0.057,0.055,NA,0,NA,0,0
1194,45,15,3.047,5.063,0,41.1,0.063,0.061,NA,0.006,NA,45,45
1195,45,16,3.047,5.063,0,32.7,0.063,0.061,NA,0,NA,0,-45
1196,45,17,3.059,5.063,0,34.8,0.075,0.071,NA,0.012,NA,0,0
1197,45,18,3.059,5.063,0,28.8,0.075,0.071,NA,0,NA,0,0
1198,45,19,3.059,5.063,0,33.2,0.075,0.071,NA,0,NA,0,0
1199,45,20,3.059,5.063,0,33,0.075,0.071,NA,0,NA,0,0
1200,45,21,3.067,5.071,0,18.6,0.087,0.082,NA,0.011,NA,45,45
1201,45,22,3.067,5.071,0,53.7,0.087,0.082,NA,0,NA,0,-45
1202,45,23,3.067,5.071,0,30.4,0.087,0.082,NA,0,NA,0,0
1203,45,24,3.067,5.071,0,72.9,0.087,0.082,NA,0,NA,0,0
1204,45,25,3.067,5.071,0,26.7,0.087,0.082,NA,0,NA,0,0
1205,45,26,3.067,5.071,0,39.2,0.087,0.082,NA,0,NA,0,0
1206,45,27,3.067,5.071,0,30,0.087,0.082,NA,0,NA,0,0
1207,46,1,4.088,3.62,0,49.9,0,0,NA,NA,NA,NA,NA
1208,46,2,4.104,3.628,0,33.5,0.018,0.018,NA,0.018,NA,26.565,NA
1209,46,3,4.112,3.612,0,44.6,0.036,0.026,NA,0.018,NA,-63.435,-90
1210,46,4,4.124,3.612,0,19.7,0.049,0.037,NA,0.012,NA,0,63.435
1211,46,5,4.124,3.612,0,27.9,0.049,0.037,NA,0,NA,0,0
1212,46,6,4.14,3.6,0,19.7,0.069,0.057,NA,0.02,NA,-36.87,-36.87
1213,46,7,4.14,3.6,0,36.9,0.069,0.057,NA,0,NA,0,36.87
1214,46,8,4.144,3.596,0,25.2,0.075,0.062,NA,0.006,NA,-45,-45
1215,46,9,4.153,3.592,0,50.1,0.084,0.071,NA,0.009,NA,-26.565,18.435
1216,46,10,4.153,3.592,0,41.4,0.084,0.071,NA,0,NA,0,26.565
1217,46,11,4.153,3.592,0,26.1,0.084,0.071,NA,0,NA,0,0
1218,46,12,4.157,3.584,0,9.5,0.093,0.078,NA,0.009,NA,-63.435,-63.435
1219,46,13,4.165,3.584,0,6.3,0.101,0.085,NA,0.008,NA,0,63.435
1220,46,14,4.169,3.584,0,13.4,0.105,0.089,NA,0.004,NA,0,0
1221,46,15,4.169,3.584,0,35.1,0.105,0.089,NA,0,NA,0,0
1222,46,16,4.169,3.584,0,12.6,0.105,0.089,NA,0,NA,0,0
1223,46,17,4.177,3.571,0,23.1,0.12,0.102,NA,0.015,NA,-56.31,-56.31
1224,46,18,4.177,3.571,0,16.5,0.12,0.102,NA,0,NA,0,56.31
1225,46,19,4.189,3.563,0,21.8,0.134,0.116,NA,0.015,NA,-33.69,-33.69
1226,46,20,4.189,3.563,0,6,0.134,0.116,NA,0,NA,0,33.69
1227,46,21,4.189,3.563,0,80,0.134,0.116,NA,0,NA,0,0
1228,46,22,4.189,3.563,0,36,0.134,0.116,NA,0,NA,0,0
1229,46,23,4.197,3.559,0,18.6,0.143,0.126,NA,0.009,NA,-26.565,-26.565
1230,46,24,4.197,3.559,0,6.5,0.143,0.126,NA,0,NA,0,26.565
1231,46,25,4.197,3.559,0,12.5,0.143,0.126,NA,0,NA,0,0
1232,46,26,4.197,3.559,0,4,0.143,0.126,NA,0,NA,0,0
1233,46,27,4.197,3.559,0,8.4,0.143,0.126,NA,0,NA,0,0
1234,46,28,4.197,3.559,0,13.7,0.143,0.126,NA,0,NA,0,0
1235,47,1,4.006,5.136,0,25.2,0,0,NA,NA,NA,NA,NA
1236,47,2,4.022,5.14,0,26.3,0.017,0.017,NA,0.017,NA,14.036,NA
1237,47,3,4.035,5.136,0,43.7,0.03,0.028,NA,0.013,NA,-18.435,-32.471
1238,47,4,4.043,5.12,0,27,0.048,0.04,NA,0.018,NA,-63.435,-45
1239,47,5,4.051,5.104,0,74.3,0.066,0.055,NA,0.018,NA,-63.435,0
1240,47,6,4.051,5.104,0,29.4,0.066,0.055,NA,0,NA,0,63.435
1241,47,7,4.067,5.1,0,13.5,0.083,0.071,NA,0.017,NA,-14.036,-14.036
1242,47,8,4.067,5.1,0,10.8,0.083,0.071,NA,0,NA,0,14.036
1243,47,9,4.079,5.1,0,33.9,0.095,0.082,NA,0.012,NA,0,0
1244,47,10,4.079,5.1,0,33,0.095,0.082,NA,0,NA,0,0
1245,47,11,4.083,5.1,0,30.3,0.099,0.085,NA,0.004,NA,0,0
1246,47,12,4.092,5.095,0,24.3,0.108,0.095,NA,0.009,NA,-26.565,-26.565
1247,47,13,4.092,5.095,0,18.3,0.108,0.095,NA,0,NA,0,26.565
1248,47,14,4.108,5.1,0,21.5,0.125,0.108,NA,0.017,NA,14.036,14.036
1249,47,15,4.108,5.1,0,41.7,0.125,0.108,NA,0,NA,0,-14.036
1250,47,16,4.116,5.1,0,27.5,0.133,0.116,NA,0.008,NA,0,0
1251,47,17,4.116,5.1,0,20.5,0.133,0.116,NA,0,NA,0,0
1252,47,18,4.116,5.1,0,16.5,0.133,0.116,NA,0,NA,0,0
1253,47,19,4.12,5.1,0,29.9,0.137,0.12,NA,0.004,NA,0,0
1254,47,20,4.124,5.1,0,27,0.141,0.123,NA,0.004,NA,0,0
1255,47,21,4.128,5.1,0,46.6,0.145,0.127,NA,0.004,NA,0,0
1256,47,22,4.128,5.108,0,26.9,0.153,0.125,NA,0.008,NA,90,90
1257,47,23,4.128,5.108,0,68.5,0.153,0.125,NA,0,NA,0,-90
1258,47,24,4.128,5.108,0,30.4,0.153,0.125,NA,0,NA,0,0
1259,47,25,4.132,5.108,0,92.4,0.157,0.129,NA,0.004,NA,0,0
1260,47,26,4.132,5.108,0,85.9,0.157,0.129,NA,0,NA,0,0
1261,47,27,4.144,5.108,0,25.8,0.17,0.141,NA,0.012,NA,0,0
1262,47,28,4.144,5.108,0,22.2,0.17,0.141,NA,0,NA,0,0
1263,48,1,2.754,0.239,0,0.9,0,0,NA,NA,NA,NA,NA
1264,48,2,2.759,0.255,0,3.6,0.017,0.017,NA,0.017,NA,75.964,NA
1265,48,3,2.742,0.247,0,10.1,0.035,0.015,NA,0.018,NA,-153.435,130.601
1266,48,4,2.722,0.251,0,17.1,0.056,0.035,NA,0.021,NA,168.69,-37.875
1267,48,5,2.722,0.251,0,20.7,0.056,0.035,NA,0,NA,0,-168.69
1268,48,6,2.693,0.255,0,17.7,0.084,0.063,NA,0.029,NA,171.87,171.87
1269,48,7,2.689,0.255,0,29.1,0.088,0.067,NA,0.004,NA,180,8.13
1270,48,8,2.685,0.259,0,18.6,0.094,0.072,NA,0.006,NA,135,-45
1271,48,9,2.673,0.259,0,35.1,0.106,0.084,NA,0.012,NA,180,45
1272,48,10,2.669,0.259,0,19.2,0.11,0.088,NA,0.004,NA,180,0
1273,48,11,2.669,0.259,0,46,0.11,0.088,NA,0,NA,0,-180
1274,48,12,2.661,0.259,0,39.3,0.119,0.096,NA,0.008,NA,180,180
1275,48,13,2.649,0.259,0,57.3,0.131,0.108,NA,0.012,NA,180,0
1276,48,14,2.641,0.263,0,24.7,0.14,0.116,NA,0.009,NA,153.435,-26.565
1277,48,15,2.637,0.279,0,27.6,0.157,0.125,NA,0.017,NA,104.036,-49.399
1278,48,16,2.637,0.279,0,25,0.157,0.125,NA,0,NA,0,-104.036
1279,48,17,2.637,0.279,0,12,0.157,0.125,NA,0,NA,0,0
1280,48,18,2.637,0.279,0,35.4,0.157,0.125,NA,0,NA,0,0
1281,48,19,2.624,0.279,0,35.1,0.169,0.136,NA,0.012,NA,180,180
1282,48,20,2.624,0.279,0,28.9,0.169,0.136,NA,0,NA,0,-180
1283,48,21,2.616,0.291,0,23,0.183,0.148,NA,0.015,NA,123.69,123.69
1284,48,22,2.616,0.291,0,20.8,0.183,0.148,NA,0,NA,0,-123.69
1285,48,23,2.604,0.296,0,14.6,0.196,0.161,NA,0.013,NA,161.565,161.565
1286,48,24,2.604,0.296,0,19.8,0.196,0.161,NA,0,NA,0,-161.565
1287,48,25,2.596,0.3,0,31.2,0.205,0.17,NA,0.009,NA,153.435,153.435
1288,48,26,2.588,0.304,0,23.4,0.215,0.179,NA,0.009,NA,153.435,0
1289,48,27,2.567,0.316,0,18.7,0.238,0.202,NA,0.024,NA,149.036,-4.399
1290,49,1,4.12,3.177,0,24.6,0,0,NA,NA,NA,NA,NA
1291,49,2,4.169,3.189,0,13.2,0.05,0.05,NA,0.05,NA,14.036,NA
1292,49,3,4.185,3.193,0,31.8,0.067,0.067,NA,0.017,NA,14.036,0
1293,49,4,4.185,3.193,0,29.4,0.067,0.067,NA,0,NA,0,-14.036
1294,49,5,4.205,3.197,0,47.1,0.088,0.088,NA,0.021,NA,11.31,11.31
1295,49,6,4.205,3.197,0,19.2,0.088,0.088,NA,0,NA,0,-11.31
1296,49,7,4.205,3.197,0,32.4,0.088,0.088,NA,0,NA,0,0
1297,49,8,4.226,3.21,0,51.4,0.111,0.111,NA,0.024,NA,30.964,30.964
1298,49,9,4.226,3.21,0,28.2,0.111,0.111,NA,0,NA,0,-30.964
1299,49,10,4.226,3.21,0,42.9,0.111,0.111,NA,0,NA,0,0
1300,49,11,4.226,3.21,0,28.8,0.111,0.111,NA,0,NA,0,0
1301,49,12,4.226,3.21,0,20.4,0.111,0.111,NA,0,NA,0,0
1302,49,13,4.226,3.21,0,37.5,0.111,0.111,NA,0,NA,0,0
1303,49,14,4.226,3.21,0,21.3,0.111,0.111,NA,0,NA,0,0
1304,49,15,4.226,3.21,0,52.5,0.111,0.111,NA,0,NA,0,0
1305,49,16,4.234,3.202,0,19.8,0.123,0.116,NA,0.011,NA,-45,-45
1306,49,17,4.234,3.202,0,21.3,0.123,0.116,NA,0,NA,0,45
1307,49,18,4.234,3.202,0,10.8,0.123,0.116,NA,0,NA,0,0
1308,49,19,4.234,3.202,0,25.5,0.123,0.116,NA,0,NA,0,0
1309,49,20,4.234,3.202,0,28.5,0.123,0.116,NA,0,NA,0,0
1310,49,21,4.234,3.202,0,20.1,0.123,0.116,NA,0,NA,0,0
1311,49,22,4.234,3.202,0,56.1,0.123,0.116,NA,0,NA,0,0
1312,49,23,4.234,3.202,0,14.2,0.123,0.116,NA,0,NA,0,0
1313,49,24,4.234,3.202,0,15.3,0.123,0.116,NA,0,NA,0,0
1314,49,25,4.234,3.202,0,15.1,0.123,0.116,NA,0,NA,0,0
1315,49,26,4.234,3.202,0,26.8,0.123,0.116,NA,0,NA,0,0
1316,49,27,4.234,3.202,0,8.1,0.123,0.116,NA,0,NA,0,0
1317,50,1,1.141,1.511,0,19.2,0,0,NA,NA,NA,NA,NA
1318,50,2,1.141,1.511,0,63.9,0,0,NA,0,NA,0,NA
1319,50,3,1.121,1.503,0,38.1,0.022,0.022,NA,0.022,NA,-158.199,-158.199
1320,50,4,1.108,1.503,0,33.9,0.034,0.034,NA,0.012,NA,180,-21.801
1321,50,5,1.1,1.507,0,13.2,0.043,0.041,NA,0.009,NA,153.435,-26.565
1322,50,6,1.096,1.507,0,10.9,0.047,0.045,NA,0.004,NA,180,26.565
1323,50,7,1.092,1.503,0,35.1,0.053,0.049,NA,0.006,NA,-135,45
1324,50,8,1.084,1.499,0,15.6,0.062,0.058,NA,0.009,NA,-153.435,-18.435
1325,50,9,1.072,1.499,0,72.3,0.074,0.07,NA,0.012,NA,180,-26.565
1326,50,10,1.064,1.499,0,24.6,0.082,0.078,NA,0.008,NA,180,0
1327,50,11,1.064,1.499,0,12.3,0.082,0.078,NA,0,NA,0,-180
1328,50,12,1.064,1.499,0,26.8,0.082,0.078,NA,0,NA,0,0
