Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
79,4,13,2.811,1.041,0,42.9,0.494,0.053,NA,0.045,NA,-90,-41.987
80,4,14,2.799,1.061,0,45,0.518,0.055,NA,0.024,NA,120.964,-149.036
81,4,15,2.778,1.045,0,35.4,0.545,0.08,NA,0.026,NA,-141.34,97.696
82,4,16,2.795,1.004,0,57.6,0.589,0.091,NA,0.044,NA,-68.199,73.142
83,5,1,1.325,0.6,0,24.3,0,0,NA,NA,NA,NA,NA
84,5,2,1.296,0.633,0,37.5,0.044,0.044,NA,0.044,NA,131.186,NA
85,5,3,1.271,0.65,0,41.1,0.073,0.073,NA,0.03,NA,146.31,15.124
86,5,4,1.222,0.67,0,34.2,0.127,0.124,NA,0.054,NA,157.38,11.07
87,5,5,1.185,0.711,0,18.7,0.182,0.179,NA,0.055,NA,131.987,-25.393
88,5,6,1.152,0.748,0,18,0.232,0.228,NA,0.05,NA,131.634,-0.354
89,5,7,1.135,0.79,0,29.7,0.276,0.268,NA,0.044,NA,111.801,-19.832
90,5,8,1.115,0.81,0,26.8,0.305,0.297,NA,0.029,NA,135,23.199
91,5,9,1.082,0.839,0,27,0.349,0.341,NA,0.044,NA,138.814,3.814
92,5,10,1.053,0.839,0,26.3,0.378,0.362,NA,0.029,NA,180,41.186
93,5,11,1.041,0.872,0,36.9,0.413,0.393,NA,0.035,NA,110.556,-69.444
94,5,12,1.02,0.884,0,31.7,0.437,0.417,NA,0.024,NA,149.036,38.48
95,5,13,1,0.905,0,50.4,0.466,0.446,NA,0.029,NA,135,-14.036
96,5,14,0.987,0.925,0,66.9,0.49,0.469,NA,0.024,NA,120.964,-14.036
97,5,15,0.958,0.95,0,37.5,0.528,0.507,NA,0.038,NA,139.399,18.435
98,5,16,0.942,0.971,0,7.2,0.555,0.533,NA,0.026,NA,128.66,-10.739
99,5,17,0.975,0.901,0,32,0.632,0.461,NA,0.077,NA,-64.799,166.541
100,5,18,0.987,0.876,0,25.8,0.66,0.436,NA,0.028,NA,-63.435,1.364
101,5,19,1.012,0.86,0,24.3,0.689,0.406,NA,0.03,NA,-33.69,29.745
102,5,20,1.037,0.831,0,38.6,0.727,0.369,NA,0.038,NA,-49.399,-15.709
103,5,21,1.057,0.794,0,26.6,0.77,0.33,NA,0.042,NA,-60.945,-11.547
104,5,22,1.082,0.777,0,32.7,0.799,0.301,NA,0.03,NA,-33.69,27.255
105,5,23,1.111,0.748,0,30.9,0.84,0.26,NA,0.041,NA,-45,-11.31
106,5,24,1.148,0.711,0,23.1,0.893,0.209,NA,0.052,NA,-45,0
107,5,25,1.168,0.682,0,49.8,0.928,0.177,NA,0.035,NA,-54.462,-9.462
108,5,26,1.185,0.645,0,29.7,0.969,0.147,NA,0.041,NA,-66.038,-11.575
109,5,27,1.193,0.621,0,16.2,0.995,0.133,NA,0.026,NA,-71.565,-5.528
110,6,1,3.207,0.547,0,20.5,0,0,NA,NA,NA,NA,NA
111,6,2,3.174,0.559,0,28.8,0.035,0.035,NA,0.035,NA,159.444,NA
112,6,3,3.153,0.571,0,25.8,0.059,0.059,NA,0.024,NA,149.036,-10.408
113,6,4,3.137,0.596,0,20.5,0.089,0.086,NA,0.03,NA,123.69,-25.346
114,6,5,3.116,0.621,0,27.3,0.121,0.117,NA,0.032,NA,129.806,6.116
115,6,6,3.087,0.637,0,18.5,0.154,0.15,NA,0.033,NA,150.255,20.45
116,6,7,3.067,0.641,0,20.1,0.175,0.169,NA,0.021,NA,168.69,18.435
117,6,8,3.046,0.654,0,23.2,0.199,0.193,NA,0.024,NA,149.036,-19.654
118,6,9,3.03,0.662,0,33.3,0.218,0.211,NA,0.018,NA,153.435,4.399
119,6,10,3.005,0.674,0,26.6,0.245,0.239,NA,0.028,NA,153.435,0
120,6,11,3.001,0.699,0,14.7,0.27,0.256,NA,0.025,NA,99.462,-53.973
121,6,12,2.992,0.72,0,15.3,0.293,0.275,NA,0.022,NA,111.801,12.339
122,6,13,2.976,0.744,0,19.8,0.322,0.304,NA,0.03,NA,123.69,11.889
123,6,14,2.96,0.777,0,18.6,0.359,0.338,NA,0.037,NA,116.565,-7.125
124,6,15,2.955,0.794,0,16.8,0.376,0.352,NA,0.017,NA,104.036,-12.529
125,6,16,2.935,0.81,0,12.9,0.402,0.379,NA,0.026,NA,141.34,37.304
126,6,17,2.922,0.822,0,19.8,0.42,0.396,NA,0.017,NA,135,-6.34
127,6,18,2.922,0.831,0,27.1,0.428,0.402,NA,0.008,NA,90,-45
128,6,19,2.91,0.847,0,16.8,0.449,0.422,NA,0.021,NA,126.87,36.87
129,6,20,2.902,0.851,0,23.8,0.458,0.431,NA,0.009,NA,153.435,26.565
130,7,1,0.456,1.391,0,19.2,0,0,NA,NA,NA,NA,NA
131,7,2,0.431,1.395,0,22.2,0.025,0.025,NA,0.025,NA,170.538,NA
132,7,3,0.427,1.432,0,20.7,0.062,0.05,NA,0.037,NA,96.34,-74.197
133,7,4,0.398,1.436,0,13.7,0.091,0.073,NA,0.029,NA,171.87,75.53
134,7,5,0.374,1.44,0,12.9,0.116,0.096,NA,0.025,NA,170.538,-1.332
135,7,6,0.365,1.461,0,30.7,0.139,0.114,NA,0.022,NA,111.801,-58.736
136,7,7,0.341,1.473,0,26.5,0.166,0.142,NA,0.028,NA,153.435,41.634
137,7,8,0.337,1.498,0,30,0.191,0.16,NA,0.025,NA,99.462,-53.973
138,7,9,0.353,1.522,0,33.3,0.221,0.167,NA,0.03,NA,56.31,-43.152
139,7,10,0.378,1.539,0,29.1,0.251,0.168,NA,0.03,NA,33.69,-22.62
140,7,11,0.402,1.539,0,24.6,0.275,0.158,NA,0.025,NA,0,-33.69
141,7,12,0.386,1.551,0,29.4,0.296,0.175,NA,0.021,NA,143.13,143.13
142,7,13,0.365,1.555,0,30.2,0.317,0.188,NA,0.021,NA,168.69,25.56
143,7,14,0.341,1.543,0,24,0.345,0.191,NA,0.028,NA,-153.435,37.875
144,7,15,0.328,1.543,0,23.5,0.357,0.199,NA,0.012,NA,180,-26.565
145,7,16,0.345,1.568,0,20.5,0.387,0.209,NA,0.03,NA,56.31,-123.69
146,7,17,0.328,1.572,0,23.4,0.404,0.222,NA,0.017,NA,165.964,109.654
147,7,18,0.316,1.56,0,15.9,0.421,0.219,NA,0.017,NA,-135,59.036
148,7,19,0.304,1.572,0,13.5,0.439,0.237,NA,0.017,NA,135,-90
149,7,20,0.308,1.584,0,23.7,0.452,0.244,NA,0.013,NA,71.565,-63.435
150,7,21,0.357,1.592,0,16.5,0.502,0.225,NA,0.05,NA,9.462,-62.103
151,7,22,0.332,1.601,0,19.5,0.528,0.244,NA,0.026,NA,161.565,152.103
152,7,23,0.32,1.609,0,24.3,0.543,0.257,NA,0.015,NA,146.31,-15.255
153,7,24,0.316,1.609,0,27.6,0.547,0.259,NA,0.004,NA,180,33.69
154,7,25,0.299,1.601,0,26.1,0.565,0.262,NA,0.018,NA,-153.435,26.565
155,7,26,0.299,1.601,0,22,0.565,0.262,NA,0,NA,0,153.435
156,7,27,0.312,1.625,0,22.2,0.593,0.275,NA,0.028,NA,63.435,63.435
157,8,1,3.31,0.983,0,38.7,0,0,NA,NA,NA,NA,NA
158,8,2,3.297,1.008,0,58.5,0.028,0.028,NA,0.028,NA,116.565,NA
159,8,3,3.281,1.032,0,48,0.057,0.057,NA,0.03,NA,123.69,7.125
160,8,4,3.277,1.053,0,45.8,0.078,0.077,NA,0.021,NA,101.31,-22.38
161,8,5,3.264,1.082,0,43.5,0.11,0.109,NA,0.031,NA,113.199,11.889
162,8,6,3.252,1.102,0,37.7,0.134,0.133,NA,0.024,NA,120.964,7.765
163,8,7,3.231,1.107,0,32.9,0.155,0.146,NA,0.021,NA,168.69,47.726
164,8,8,3.268,1.119,0,22.9,0.194,0.142,NA,0.039,NA,18.435,-150.255
165,8,9,3.227,1.127,0,26.4,0.236,0.166,NA,0.042,NA,168.69,150.255
166,8,10,3.211,1.144,0,24.1,0.259,0.189,NA,0.023,NA,135,-33.69
167,8,11,3.186,1.168,0,33.5,0.294,0.223,NA,0.035,NA,135,0
168,8,12,3.178,1.193,0,26.1,0.32,0.248,NA,0.026,NA,108.435,-26.565
169,8,13,3.165,1.214,0,41.5,0.344,0.272,NA,0.024,NA,120.964,12.529
170,8,14,3.141,1.201,0,48.7,0.372,0.276,NA,0.028,NA,-153.435,85.601
171,8,15,3.124,1.21,0,52.5,0.39,0.293,NA,0.018,NA,153.435,-53.13
172,8,16,3.108,1.214,0,55.4,0.407,0.306,NA,0.017,NA,165.964,12.529
173,8,17,3.087,1.214,0,24.6,0.428,0.32,NA,0.021,NA,180,14.036
174,8,18,3.1,1.242,0,24.7,0.459,0.334,NA,0.031,NA,66.801,-113.199
175,8,19,3.087,1.247,0,51,0.472,0.345,NA,0.013,NA,161.565,94.764
176,8,20,3.067,1.247,0,32.5,0.493,0.358,NA,0.021,NA,180,18.435
177,8,21,3.042,1.247,0,41.6,0.517,0.376,NA,0.025,NA,180,0
178,8,22,3.021,1.242,0,44,0.538,0.388,NA,0.021,NA,-168.69,11.31
179,9,1,0.567,2.725,0,36.5,0,0,NA,NA,NA,NA,NA
180,9,2,0.534,2.712,0,39.6,0.035,0.035,NA,0.035,NA,-159.444,NA
181,9,3,0.509,2.708,0,18.6,0.06,0.06,NA,0.025,NA,-170.538,-11.094
182,9,4,0.485,2.7,0,19.9,0.086,0.086,NA,0.026,NA,-161.565,8.973
183,9,5,0.46,2.7,0,17.8,0.111,0.11,NA,0.025,NA,180,-18.435
184,9,6,0.448,2.68,0,21,0.135,0.128,NA,0.024,NA,-120.964,59.036
185,9,7,0.427,2.663,0,26.2,0.161,0.153,NA,0.026,NA,-141.34,-20.376
186,9,8,0.431,2.642,0,25.2,0.182,0.159,NA,0.021,NA,-78.69,62.65
187,9,9,0.427,2.618,0,27.6,0.207,0.176,NA,0.025,NA,-99.462,-20.772
188,9,10,0.411,2.647,0,33.5,0.241,0.175,NA,0.033,NA,119.745,-140.793
189,9,12,0.394,2.618,0,12.3,0.274,0.203,NA,0.033,NA,-119.745,120.51
190,9,13,0.411,2.655,0,25.7,0.314,0.171,NA,0.041,NA,66.038,-174.218
191,9,14,0.423,2.671,0,25.1,0.335,0.154,NA,0.021,NA,53.13,-12.907
192,9,15,0.456,2.688,0,18.6,0.372,0.117,NA,0.037,NA,26.565,-26.565
193,9,16,0.493,2.68,0,20.1,0.41,0.087,NA,0.038,NA,-12.529,-39.094
194,9,17,0.481,2.733,0,19.7,0.465,0.087,NA,0.055,NA,102.995,115.523
195,9,18,0.497,2.733,0,27.2,0.481,0.07,NA,0.016,NA,0,-102.995
196,9,19,0.522,2.725,0,31.9,0.507,0.045,NA,0.026,NA,-18.435,-18.435
197,9,20,0.534,2.725,0,28.5,0.52,0.033,NA,0.012,NA,0,18.435
198,9,21,0.534,2.725,0,24.3,0.52,0.033,NA,0,NA,0,0
199,9,22,0.559,2.737,0,14.1,0.547,0.015,NA,0.028,NA,26.565,26.565
200,9,23,0.559,2.75,0,12,0.56,0.026,NA,0.012,NA,90,63.435
201,9,24,0.464,2.712,0,9,0.661,0.104,NA,0.102,NA,-158.629,111.371
202,9,25,0.489,2.708,0,21.4,0.686,0.08,NA,0.025,NA,-9.462,149.167
203,9,26,0.489,2.708,0,17.1,0.686,0.08,NA,0,NA,0,9.462
204,9,27,0.489,2.708,0,20.1,0.686,0.08,NA,0,NA,0,0
205,10,1,2.42,2.033,0,28.5,0,0,NA,NA,NA,NA,NA
206,10,2,2.387,2.033,0,24.3,0.033,0.033,NA,0.033,NA,180,NA
207,10,3,2.342,2.037,0,14.2,0.078,0.078,NA,0.045,NA,174.806,-5.194
208,10,4,2.317,2.037,0,21.8,0.103,0.103,NA,0.025,NA,180,5.194
209,10,5,2.292,2.037,0,35.5,0.128,0.128,NA,0.025,NA,180,0
210,10,6,2.297,2.058,0,51.9,0.149,0.126,NA,0.021,NA,78.69,-101.31
211,10,7,2.33,2.103,0,18.4,0.205,0.114,NA,0.056,NA,53.973,-24.717
212,10,8,2.33,2.124,0,36.3,0.225,0.128,NA,0.021,NA,90,36.027
213,10,9,2.313,2.14,0,50.3,0.249,0.151,NA,0.023,NA,135,45
214,10,10,2.292,2.144,0,48.3,0.27,0.169,NA,0.021,NA,168.69,33.69
215,10,11,2.272,2.157,0,39.5,0.294,0.193,NA,0.024,NA,149.036,-19.654
216,10,12,2.251,2.161,0,29,0.315,0.212,NA,0.021,NA,168.69,19.654
217,10,13,2.227,2.169,0,29.9,0.341,0.236,NA,0.026,NA,161.565,-7.125
218,10,14,2.206,2.136,0,31.1,0.38,0.238,NA,0.039,NA,-122.005,76.43
219,10,15,2.235,2.103,0,22.4,0.423,0.198,NA,0.044,NA,-48.814,73.191
220,10,16,2.243,2.078,0,29.7,0.449,0.183,NA,0.026,NA,-71.565,-22.751
221,10,17,2.251,2.045,0,48.9,0.483,0.169,NA,0.034,NA,-75.964,-4.399
222,10,18,2.272,2.017,0,47.1,0.519,0.149,NA,0.035,NA,-54.462,21.501
223,10,19,2.309,2.008,0,30.3,0.557,0.114,NA,0.038,NA,-12.529,41.934
224,10,20,2.342,2.012,0,20.4,0.59,0.081,NA,0.033,NA,7.125,19.654
225,10,21,2.367,2.012,0,36.6,0.615,0.057,NA,0.025,NA,0,-7.125
226,10,22,2.395,2.017,0,21.2,0.644,0.03,NA,0.029,NA,8.13,8.13
227,10,23,2.416,2.017,0,20.2,0.664,0.017,NA,0.021,NA,0,-8.13
228,10,24,2.379,2.004,0,26.7,0.703,0.05,NA,0.039,NA,-161.565,-161.565
229,10,25,2.35,1.992,0,41,0.735,0.081,NA,0.031,NA,-156.801,4.764
230,10,26,2.334,1.98,0,48.4,0.755,0.102,NA,0.021,NA,-143.13,13.671
231,10,28,2.292,1.967,0,31.4,0.798,0.144,NA,0.043,NA,-163.301,-20.171
232,11,1,0.839,1.844,0,13.2,0,0,NA,NA,NA,NA,NA
233,11,2,0.822,1.868,0,23.4,0.03,0.03,NA,0.03,NA,123.69,NA
234,11,3,0.798,1.877,0,20.7,0.056,0.053,NA,0.026,NA,161.565,37.875
235,11,4,0.794,1.897,0,20.8,0.077,0.07,NA,0.021,NA,101.31,-60.255
236,11,5,0.781,1.905,0,19.9,0.092,0.084,NA,0.015,NA,146.31,45
237,11,6,0.773,1.91,0,32.1,0.101,0.093,NA,0.009,NA,153.435,7.125
238,11,7,0.748,1.914,0,39.7,0.126,0.114,NA,0.025,NA,170.538,17.103
239,11,8,0.748,1.942,0,43.8,0.155,0.134,NA,0.029,NA,90,-80.538
240,11,9,0.757,1.971,0,40.2,0.185,0.152,NA,0.03,NA,74.055,-15.945
241,11,10,0.777,1.98,0,50.8,0.207,0.149,NA,0.022,NA,21.801,-52.253
242,11,11,0.802,1.984,0,46.8,0.232,0.145,NA,0.025,NA,9.462,-12.339
243,11,12,0.827,1.98,0,47.4,0.257,0.136,NA,0.025,NA,-9.462,-18.925
244,11,13,0.847,1.967,0,45.6,0.281,0.124,NA,0.024,NA,-30.964,-21.501
245,11,14,0.872,1.959,0,50.7,0.307,0.12,NA,0.026,NA,-18.435,12.529
246,11,15,0.872,1.942,0,26.7,0.323,0.104,NA,0.016,NA,-90,-71.565
247,11,16,0.86,1.93,0,35.7,0.341,0.089,NA,0.017,NA,-135,-45
248,11,17,0.868,1.901,0,23.1,0.371,0.064,NA,0.03,NA,-74.055,60.945
249,11,18,0.892,1.967,0,32.9,0.441,0.135,NA,0.07,NA,69.444,143.499
250,11,19,0.868,1.984,0,50.1,0.471,0.143,NA,0.03,NA,146.31,76.866
251,11,20,0.851,2,0,42.9,0.494,0.157,NA,0.023,NA,135,-11.31
252,11,21,0.831,2.021,0,32.7,0.523,0.177,NA,0.029,NA,135,0
253,11,26,0.814,2.017,0,42.7,0.54,0.175,NA,0.017,NA,-165.964,59.036
254,12,1,2.453,1.477,0,40.7,0,0,NA,NA,NA,NA,NA
255,12,2,2.428,1.506,0,58.7,0.038,0.038,NA,0.038,NA,130.601,NA
256,12,3,2.432,1.531,0,57.4,0.063,0.057,NA,0.025,NA,80.538,-50.064
257,12,4,2.416,1.564,0,58.2,0.1,0.094,NA,0.037,NA,116.565,36.027
258,12,5,2.408,1.588,0,51.3,0.126,0.12,NA,0.026,NA,108.435,-8.13
259,12,6,2.4,1.621,0,32.4,0.16,0.154,NA,0.034,NA,104.036,-4.399
260,12,7,2.404,1.667,0,40.5,0.205,0.196,NA,0.045,NA,84.806,-19.231
261,12,8,2.391,1.7,0,43.2,0.24,0.231,NA,0.035,NA,110.556,25.75
262,12,9,2.383,1.704,0,37.8,0.25,0.237,NA,0.009,NA,153.435,42.879
263,12,11,2.371,1.695,0,39.3,0.265,0.233,NA,0.015,NA,-146.31,60.255
264,12,12,2.371,1.679,0,33,0.281,0.218,NA,0.016,NA,-90,56.31
265,12,13,2.371,1.662,0,31.2,0.297,0.203,NA,0.016,NA,-90,0
266,12,14,2.375,1.646,0,24.6,0.314,0.186,NA,0.017,NA,-75.964,14.036
267,12,15,2.391,1.65,0,35.1,0.331,0.184,NA,0.017,NA,14.036,90
268,12,16,2.387,1.63,0,40.2,0.352,0.166,NA,0.021,NA,-101.31,-115.346
269,12,17,2.391,1.642,0,40.4,0.365,0.176,NA,0.013,NA,71.565,172.875
270,12,18,2.416,1.63,0,36.4,0.393,0.157,NA,0.028,NA,-26.565,-98.13
271,12,19,2.391,1.625,0,50.4,0.418,0.161,NA,0.025,NA,-170.538,-143.973
272,12,20,2.404,1.605,0,40.2,0.442,0.137,NA,0.024,NA,-59.036,111.501
273,12,21,2.391,1.597,0,24.7,0.457,0.134,NA,0.015,NA,-146.31,-87.274
274,12,22,2.412,1.601,0,33.8,0.478,0.13,NA,0.021,NA,11.31,157.62
275,12,23,2.408,1.667,0,52.5,0.544,0.195,NA,0.066,NA,93.576,82.266
276,12,24,2.404,1.675,0,72.2,0.553,0.204,NA,0.009,NA,116.565,22.989
277,12,25,2.375,1.63,0,65.4,0.607,0.171,NA,0.054,NA,-122.471,120.964
278,12,26,2.367,1.609,0,42.6,0.629,0.158,NA,0.022,NA,-111.801,10.67
279,12,27,2.362,1.597,0,24.6,0.642,0.15,NA,0.013,NA,-108.435,3.366
280,13,1,3.256,0.773,0,43.8,0,0,NA,NA,NA,NA,NA
281,13,2,3.248,0.802,0,30.7,0.03,0.03,NA,0.03,NA,105.945,NA
282,13,3,3.252,0.827,0,33.7,0.055,0.054,NA,0.025,NA,80.538,-25.408
283,13,4,3.256,0.86,0,51.7,0.088,0.086,NA,0.033,NA,82.875,2.337
284,13,5,3.244,0.876,0,65.7,0.109,0.104,NA,0.021,NA,126.87,43.995
285,13,6,3.231,0.905,0,62.1,0.14,0.134,NA,0.031,NA,113.199,-13.671
286,13,7,3.231,0.93,0,66.6,0.165,0.158,NA,0.025,NA,90,-23.199
287,13,8,3.231,0.958,0,45.9,0.194,0.187,NA,0.029,NA,90,0
288,13,9,3.211,0.958,0,49.1,0.214,0.191,NA,0.021,NA,180,90
289,13,10,3.207,0.987,0,57,0.243,0.22,NA,0.029,NA,98.13,-81.87
290,13,11,3.207,1.012,0,62.5,0.268,0.244,NA,0.025,NA,90,-8.13
291,13,12,3.207,1.028,0,50,0.285,0.26,NA,0.016,NA,90,0
292,13,13,3.198,1.049,0,34.5,0.307,0.282,NA,0.022,NA,111.801,21.801
293,13,14,3.182,1.07,0,20.7,0.333,0.306,NA,0.026,NA,128.66,16.858
294,13,15,3.165,1.074,0,22.8,0.35,0.314,NA,0.017,NA,165.964,37.304
295,14,1,1.156,1.934,0,39.4,0,0,NA,NA,NA,NA,NA
296,14,2,1.148,1.971,0,26.4,0.038,0.038,NA,0.038,NA,102.529,NA
297,14,3,1.135,2,0,26.7,0.069,0.069,NA,0.031,NA,113.199,10.67
298,14,4,1.119,2.021,0,27.8,0.096,0.094,NA,0.026,NA,128.66,15.461
299,14,5,1.098,2.008,0,20.2,0.12,0.094,NA,0.024,NA,-149.036,82.304
300,14,6,1.098,2.017,0,22.7,0.128,0.101,NA,0.008,NA,90,-120.964
301,14,7,1.09,2.008,0,19.8,0.14,0.099,NA,0.012,NA,-135,135
302,14,8,1.086,2.017,0,22.8,0.149,0.108,NA,0.009,NA,116.565,-108.435
303,14,9,1.086,2.017,0,12,0.149,0.108,NA,0,NA,0,-116.565
