Volume,Centroid_Z,Centroid_Y,Centroid_X,Major_Axis_Length,Minor_Axis_Length,Elongation,LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
1135.0,33.93480176211454,373.85022026431716,343.53920704845814,38.56158009222206,5.765379655886106,6.688471947004046,ID4918,4918,16.0,1135.0,343.53920704845814,373.8502202643172,33.93480176211454,0.0,0,6.4709654954019244,1,,13.337047353760443,0.0,0.0,28.0,14364.0,13.99079130927381,0.7993831879168095,0.8469909345306167
539.0,34.54916512059369,81.11317254174396,423.1966604823748,24.61483541762735,4.764423618341814,5.166382628712216,ID4920,4920,17.0,539.0,423.1966604823748,81.11317254174396,34.54916512059369,0.0,0,5.048550660640924,1,,12.531120331950207,0.0,0.0,30.0,9060.0,14.8056686845752,0.7284407187893577,0.7133975190618129
3072.0,40.197916666666664,225.87890625,268.6481119791667,33.463457783671316,12.38976684126901,2.700894876585414,ID4921,4921,18.0,3072.0,268.6481119791667,225.87890625,40.19791666666666,0.0,0,9.018013214294612,1,,18.21329802883201,31.0,0.0,31.0,61907.0,15.262914223605602,0.8473295067520442,1.094684803817658
569.0,33.86291739894552,450.03866432337435,355.920913884007,21.973838771664276,3.360888308061784,6.538104440708573,ID4922,4922,19.0,569.0,355.920913884007,450.0386643233744,33.86291739894552,0.0,0,5.140529854094314,1,,12.171507607192254,0.0,0.0,32.0,8800.0,15.54596139166085,0.6778544986330466,0.6326142518184322
246.0,33.49186991869919,486.8780487804878,357.0975609756098,14.83294546539834,2.175149014733178,6.819277835646527,ID4923,4923,20.0,246.0,357.0975609756098,486.8780487804878,33.49186991869919,0.0,0,3.8870085799412455,1,,39.800586510263926,33.0,0.0,74.0,13572.0,29.659263005137785,0.708047110150916,1.112554826514656
2372.0,39.88153456998314,354.4801854974705,289.97006745362563,46.91587765461553,8.513292990938567,5.510896630076299,ID4925,4925,21.0,2372.0,289.97006745362563,354.4801854974705,39.88153456998314,0.0,0,8.27323495982442,1,,14.198435570193496,0.0,0.0,36.0,34488.0,17.59760207725806,0.7160541735171672,0.6733360767179228
2357.0,46.24734832414086,559.2566822231651,277.9053882053458,24.53173518184869,10.671728230068874,2.2987593623990143,ID4926,4926,22.0,2357.0,277.9053882053458,559.2566822231651,46.24734832414086,0.0,0,8.255758703810711,1,,26.40757513379992,38.0,0.0,38.0,64144.0,17.500111797919224,0.8693306843144833,1.4035134238339295
242.0,39.48347107438016,482.92148760330576,319.995867768595,16.0544708904608,2.221200903814568,7.227833764559403,ID4927,4927,23.0,242.0,319.995867768595,482.92148760330576,39.48347107438016,0.0,0,3.865825551326594,1,,14.310850439882698,0.0,0.0,40.0,4880.0,19.201949185171777,0.6735485658861022,0.5999025643874327
2266.0,47.924095322153576,402.94748455428066,244.58605472197706,26.646575415992405,11.824736663766457,2.2534603664911423,ID4928,4928,24.0,2266.0,244.58605472197704,402.9474845542807,47.924095322153576,0.0,0,8.148114040730496,1,,26.703170028818445,41.0,0.0,41.0,64862.0,19.542976187951727,0.8714644699155988,1.2725363971240362
230.0,40.495652173913044,407.0739130434783,297.52608695652174,20.4887654514518,2.1908107158193175,9.352138595775232,ID4929,4929,25.0,230.0,297.52608695652174,407.0739130434783,40.49565217391304,0.0,0,3.800841350332086,1,,13.425219941348974,0.0,0.0,42.0,4578.0,19.61507096960553,0.6711448371984978,0.549748032001585
216.0,41.532407407407405,191.0,255.58333333333334,15.955965776537848,2.124199298138085,7.511520124558775,ID4930,4930,26.0,216.0,255.58333333333331,191.0,41.532407407407405,0.0,0,3.7221029453964,1,,15.57184750733138,0.0,0.0,45.0,5310.0,21.438248511101275,0.6182976004230659,0.5550345366969646
1837.0,44.284158954817634,485.52912357103975,286.17855198693525,24.274842105441024,9.023975396276132,2.6900385960115067,ID4931,4931,27.0,1837.0,286.17855198693525,485.52912357103975,44.284158954817634,0.0,0,7.597549104035806,1,,26.75916014820914,46.0,0.0,46.0,64998.0,22.69539093385129,0.852514867372323,1.0851882078981596
280.0,42.989285714285714,308.0357142857143,279.2214285714286,21.184015624329117,3.568037601224217,5.937161541420063,ID4932,4932,28.0,280.0,279.2214285714286,308.0357142857143,42.989285714285714,0.0,0,4.058415182579961,1,,19.8475073313783,0.0,0.0,47.0,6768.0,23.24853381722559,0.7286112216474334,0.7196791575533202
230.0,46.504347826086956,117.91304347826087,214.71304347826086,18.017270752989326,2.2211095387452957,8.111833495239177,ID4933,4933,29.0,230.0,214.7130434782609,117.91304347826087,46.50434782608696,0.0,0,3.800841350332086,1,,18.24633431085044,0.0,0.0,51.0,6222.0,24.482485211094,0.6953958450308815,0.6113798197850945
1961.0,53.333503314635394,396.88730239673635,214.90158082610913,33.55187797184387,10.544518415929929,3.1819260632288353,ID4934,4934,30.0,1961.0,214.90158082610915,396.8873023967364,53.333503314635394,0.0,0,7.7647890487634355,1,,25.54384520378757,0.0,0.0,54.0,62046.0,26.966256451730658,0.7801845886767387,0.8302864286519701
349.0,52.977077363896846,340.3295128939828,208.134670487106,14.9950571008717,3.517227228150009,4.263317701187819,ID4935,4935,31.0,349.0,208.134670487106,340.3295128939828,52.977077363896846,0.0,0,4.367627641795003,1,,57.43401759530792,55.0,0.0,80.0,19585.0,23.659954091988094,0.7075032176844339,2.011648897400273
602.0,59.911960132890364,254.56810631229237,164.96179401993356,14.42281496388921,5.9999280247090665,2.403831330058091,ID4936,4936,32.0,602.0,164.96179401993356,254.5681063122924,59.91196013289037,0.0,0,5.238045830519883,1,,36.8686030428769,56.0,0.0,56.0,26656.0,26.576772117581367,0.8685657731730444,1.289670504785805
1085.0,63.26451612903226,366.0036866359447,160.1410138248848,18.650001981260864,8.854494271564684,2.1062752325848204,ID4937,4937,33.0,1085.0,160.1410138248848,366.0036866359447,63.26451612903226,0.0,0,6.374513466964086,1,,42.56545961002786,57.0,0.0,81.0,45843.0,25.58771333102481,0.701903927585416,1.3721401689128143
529.0,33.25897920604915,344.25897920604916,413.67863894139884,49.72594715082509,12.564002573003226,3.957810965247112,ID4939,4939,34.0,529.0,413.6786389413989,344.2589792060492,33.25897920604915,0.0,0,5.017133850413396,1,,3.049792531120332,3.0,0.0,60.0,2205.0,2.14120874452842,-0.1451635178709751,-0.4837441429200139
299.0,25.93645484949833,504.1638795986622,477.82274247491637,18.71236799677173,3.266437859222027,5.728677171660165,ID4940,4940,35.0,299.0,477.8227424749164,504.1638795986622,25.93645484949833,0.0,0,4.148211199396802,1,,29.516129032258064,0.0,0.0,61.0,10065.0,30.528923667002392,0.7467584089476137,0.8266566846698055
697.0,27.737446197991392,460.83070301291247,457.519368723099,22.65803808453266,4.366389704667621,5.189192815362191,ID4941,4941,36.0,697.0,457.519368723099,460.83070301291247,27.737446197991392,0.0,0,5.500236827296143,1,,25.68152274837512,0.0,0.0,62.0,27659.0,30.54869600193837,0.7229947131205545,0.7055198977276034
398.0,27.59045226130653,466.06532663316585,438.356783919598,21.501425069004167,4.589074780122548,4.685350773131221,ID4942,4942,37.0,398.0,438.356783919598,466.06532663316585,27.59045226130653,0.0,0,4.5631507961769575,1,,22.74273858921162,0.0,0.0,63.0,16443.0,30.27917538080945,0.6819022209000829,0.6090459681819822
149.0,28.993288590604028,462.03355704697987,481.4563758389262,22.434914037831344,0.3612080800240519,62.11077569565293,ID4943,4943,38.0,149.0,481.4563758389262,462.0335570469799,28.993288590604028,0.0,0,3.2887628124766306,1,,18.006134969325153,9.0,0.0,64.0,2935.0,25.313709975961697,0.5217958736514631,0.4877967866204921
243.0,29.786008230452676,445.9753086419753,449.2921810699589,17.805983238791537,3.4988146733998056,5.089147297272944,ID4944,4944,39.0,243.0,449.2921810699589,445.9753086419753,29.78600823045268,0.0,0,3.871143062226448,1,,28.211143695014663,0.0,0.0,65.0,9620.0,32.26310940368271,0.7763768072015276,0.7643317964898092
473.0,30.346723044397464,442.45454545454544,404.37420718816065,18.21233399357499,4.710821907152897,3.866062940295289,ID4945,4945,40.0,473.0,404.3742071881607,442.45454545454544,30.346723044397464,0.0,0,4.833453117570353,1,,30.67219917012448,0.0,0.0,66.0,22176.0,32.94058512657352,0.8093885023800805,0.8330456606855048
4467.0,41.739422431161856,424.42444593687037,307.7497201701366,41.09473028828807,14.571182658095163,2.8202741845019346,ID4946,4946,41.0,4467.0,307.7497201701366,424.4244459368704,41.739422431161856,0.0,0,10.21666408494463,1,,35.7342499486969,67.0,0.0,67.0,174133.0,33.42884158092282,0.7175153428107645,0.8931489790583093
415.0,33.68433734939759,281.2698795180723,322.14939759036145,33.973540733810765,9.285468037867236,3.6587860294454355,ID4947,4947,42.0,415.0,322.14939759036145,281.2698795180723,33.68433734939759,0.0,0,4.62721659826314,1,,1.975103734439834,0.0,0.0,68.0,1428.0,11.427451025281515,-0.5772669351139201,-0.4720423907976755
1048.0,28.265267175572518,38.70706106870229,319.13645038167937,23.266306542962287,7.425272069211149,3.1333944838783623,ID4948,4948,43.0,1048.0,319.13645038167937,38.70706106870229,28.26526717557252,0.0,0,6.301213930352919,1,,41.03064066852368,69.0,0.0,69.0,44190.0,33.070921717588185,0.81665214672394,1.1154685401991429
176.0,29.619318181818183,263.89204545454544,369.1931818181818,17.76692994276856,2.0507005823015847,8.663834250648142,ID4949,4949,44.0,176.0,369.1931818181818,263.89204545454544,29.619318181818183,0.0,0,3.476492948582991,1,,29.20245398773006,0.0,0.0,70.0,4760.0,34.62286397729335,0.7319813647574678,0.7129238835396754
251.0,39.15139442231076,159.79282868525897,291.87250996015933,29.912394677260977,7.67350140327114,3.898141553021625,ID4950,4950,45.0,251.0,291.87250996015933,159.79282868525897,39.15139442231076,0.0,0,3.9131668945035054,1,,34.542521994134894,34.0,34.0,71.0,11779.0,4.453892359526679,0.2725834200459108,3.322442680040289
3138.0,39.10038240917782,444.9257488846399,305.60611854684515,40.093940565468976,10.298673266450441,3.8931170577166805,ID4952,4952,46.0,3138.0,305.60611854684515,444.9257488846399,39.10038240917782,0.0,0,9.082138280449954,1,,35.093262724330685,0.0,0.0,73.0,119282.0,36.478247994200565,0.5977761705480324,0.7198506989624294
235.0,34.217021276595744,487.65106382978723,356.5617021276596,14.281751108583125,7.022628724321835,2.033675945179957,ID4953,4953,47.0,235.0,356.5617021276596,487.6510638297872,34.217021276595744,0.0,0,3.828186472892078,1,,40.01759530791789,33.0,0.0,74.0,13646.0,29.637907683362247,0.7261069468906978,1.1359686185899245
1190.0,43.50168067226891,452.5512605042017,288.51008403361345,17.283723888218756,10.535822958000397,1.640472126108984,ID4954,4954,48.0,1190.0,288.51008403361345,452.5512605042017,43.50168067226891,0.0,0,6.573844859984877,1,,47.71631608868675,76.0,0.0,76.0,83933.0,36.6776959448471,0.7856328553968096,1.1447807705831996
542.0,45.09778597785978,270.04612546125463,235.93726937269372,14.544690280242166,7.084738117256484,2.052960891358183,ID4955,4955,49.0,542.0,235.9372693726937,270.04612546125463,45.09778597785978,0.0,0,5.05789984988573,1,,48.457814661134165,77.0,0.0,77.0,35035.0,37.21568979560687,0.8904047816642491,1.2265928352194877
523.0,44.93307839388145,211.1434034416826,222.95028680688335,14.279930318918204,6.26883455145357,2.277924261951862,ID4956,4956,50.0,523.0,222.95028680688333,211.1434034416826,44.93307839388145,0.0,0,4.998093311074449,1,,48.65560165975104,78.0,0.0,78.0,35178.0,37.81199381773813,0.8817540069527381,1.2059182207307988
774.0,45.61498708010336,84.35400516795866,211.39018087855297,15.154917816065742,8.385120094436221,1.807358468976668,ID4957,4957,51.0,774.0,211.39018087855297,84.35400516795866,45.61498708010336,0.0,0,5.695748228996954,1,,50.09935004642526,79.0,0.0,79.0,53957.0,38.06900857752051,0.896680997594121,1.244326051750824
396.0,52.33585858585859,340.2979797979798,208.7752525252525,19.5037923106085,7.503493662166053,2.5992948336786212,ID4958,4958,52.0,396.0,208.7752525252525,340.2979797979798,52.33585858585859,0.0,0,4.555494488513393,1,,47.994467496542185,55.0,0.0,80.0,34700.0,31.82126281486867,0.6717552361594157,1.2121102698241315
12869.0,35.24391949646437,346.88701530810476,415.5071878156811,53.44247371384255,18.380072410817817,2.9076312932471544,ID4609,4609,34.0,12869.0,415.5071878156811,346.8870153081048,35.24391949646437,1.0,1,14.537355040807771,1,,5.368517428552743,10.0,0.0,10.0,82090.0,4.986564055389341,0.7669589669124532,0.9346061316441076
3262.0,28.277743715511956,510.8770692826487,451.0475168608216,25.458203859443234,13.334062834904325,1.9092608288001893,ID4610,4610,1.0,3262.0,451.0475168608216,510.8770692826487,28.27774371551196,1.0,1,9.200225012410318,1,,9.062665489849955,12.0,0.0,32.0,30804.0,5.581059057496086,0.7875110114515163,1.4307944171458893
659.0,23.01062215477997,29.262518968133534,327.88922610015175,17.68799011831717,5.97388888630237,2.960883681461545,ID4611,4611,43.0,659.0,327.88922610015175,29.26251896813353,23.01062215477997,1.0,1,5.398406722978624,1,,8.253112033195022,13.0,0.0,13.0,5967.0,6.263454271838349,0.874163496905145,1.2291899977882108
3565.0,26.601683029453014,350.55792426367464,469.1475455820477,33.511946757579004,11.818929872773197,2.8354467890345263,ID4612,4612,0.0,3565.0,469.1475455820477,350.55792426367464,26.601683029453014,1.0,1,9.476696561057256,1,,8.974992644895558,14.0,0.0,14.0,30506.0,6.716597084124576,0.8431105301097697,1.2224973702471975
2949.0,32.73550356052899,212.66191929467615,346.2780603594439,28.5660973187141,12.578389320611329,2.2710457269679853,ID4613,4613,7.0,2949.0,346.2780603594439,212.66191929467612,32.73550356052899,1.0,1,8.896012567060156,1,,10.25242718446602,16.0,0.0,16.0,34848.0,7.677493948172861,0.8837276156829948,1.2529609279158709
2918.0,30.252912954078134,218.4626456477039,374.78444139821795,23.478259751867647,12.212443580786994,1.9224866503215126,ID4614,4614,5.0,2918.0,374.784441398218,218.4626456477039,30.25291295407813,1.0,1,8.864730957842607,1,,11.338334804354222,17.0,0.0,17.0,38539.0,8.013285667994138,0.9026112640186876,1.3425155745057444
2552.0,31.468260188087775,317.76489028213166,455.6763322884012,24.023690341313355,12.30937425600043,1.9516581299494218,ID4615,4615,2.0,2552.0,455.6763322884012,317.76489028213166,31.468260188087772,1.0,1,8.477426249208973,1,,14.510086455331413,19.0,0.0,19.0,35245.0,8.073157133136315,0.8969796667924165,1.6997165876777696
2828.0,28.81258840169731,480.14639321074964,470.255657708628,32.480129388110825,10.192150485206612,3.1867788289874723,ID4616,4616,3.0,2828.0,470.255657708628,480.1463932107496,28.81258840169731,1.0,1,8.772639142572762,1,,10.420711974110032,20.0,0.0,20.0,35420.0,9.992616195057368,0.7235373625546991,0.8755650974299003
897.0,26.040133779264213,508.30323299888516,478.5328874024526,22.387310821273914,6.062080404852304,3.693007899293833,ID4617,4617,35.0,897.0,478.5328874024526,508.3032329988852,26.040133779264213,1.0,1,5.982755819874416,1,,12.297121634168988,22.0,0.0,22.0,13244.0,10.928328569056426,0.8252446088692011,1.0175162224782972
725.0,27.47586206896552,258.42896551724135,481.22758620689655,16.276117450920026,7.334767461455236,2.219036600199293,ID4618,4618,58.0,725.0,481.22758620689655,258.4289655172413,27.47586206896552,1.0,1,5.57292415345609,1,,13.667595171773446,23.0,0.0,23.0,14720.0,11.299118261462656,0.8816591466371092,1.1335411998750358
1012.0,27.984189723320156,294.29150197628456,451.5,16.41130108057176,8.54892332167517,1.9196921604106691,ID4619,4619,8.0,1012.0,451.5,294.29150197628456,27.98418972332016,1.0,1,6.228220329011118,1,,18.518105849582174,24.0,0.0,24.0,19944.0,10.080111124140885,0.9146856860366352,1.7552364549577255
810.0,26.45925925925926,374.0148148148148,483.41234567901233,29.250440895061086,4.894081864072924,5.976696284912254,ID4620,4620,4.0,810.0,483.41234567901233,374.0148148148148,26.45925925925926,1.0,1,5.782719631221148,1,,10.167130919220057,0.0,0.0,25.0,10950.0,12.286084719196202,0.7441182506733522,0.7061239397569271
1514.0,27.963011889035666,464.2140026420079,481.4907529722589,26.41936555601942,8.076706496610134,3.271056781264475,ID4621,4621,38.0,1514.0,481.4907529722589,464.2140026420079,27.963011889035663,1.0,1,7.123264792254928,1,,14.840250142126209,26.0,0.0,26.0,26104.0,12.872749707583443,0.7890181154996033,1.0168856721351676
4309.0,35.700394523091205,538.0784404734277,429.35437456486426,36.81989687528837,13.231107538458948,2.782828026169671,ID4622,4622,6.0,4309.0,429.35437456486426,538.0784404734277,35.700394523091205,1.0,1,10.09475914970135,1,,15.802175251385185,27.0,0.0,27.0,77004.0,13.303620142510049,0.8381940477094195,1.0832538733173205
5173.0,33.075198144210326,304.09220954958437,321.14053740576065,33.222319371735175,17.229000445925298,1.9282789779944742,ID4623,4623,12.0,5173.0,321.14053740576065,304.0922095495844,33.075198144210326,1.0,1,10.728803463466605,1,,15.941769316909294,28.0,0.0,28.0,99652.0,13.865795636927196,0.8104815456485955,1.0293682040975878
3592.0,32.23051224944321,318.5515033407572,382.9523942093541,26.32177488598998,12.757630099744194,2.0632182215815904,ID4624,4624,9.0,3592.0,382.9523942093541,318.5515033407572,32.23051224944321,1.0,1,9.500560755003654,1,,18.151036322593885,29.0,0.0,29.0,88450.0,14.034256392010304,0.894750791500537,1.2214958877103077
1257.0,30.199681782020683,450.436754176611,450.88703261734287,22.863643257588294,8.59532812779871,2.6600081948754806,ID4625,4625,39.0,1257.0,450.88703261734287,450.436754176611,30.199681782020683,1.0,1,6.694973918249275,1,,15.94656054576464,30.0,0.0,30.0,28050.0,14.974361416247357,0.7584589277663344,0.9186467642604648
1049.0,29.35176358436606,469.8732125834128,426.8789323164919,31.57999996701292,5.004397940682313,6.310449396977255,ID4626,4626,37.0,1049.0,426.8789323164919,469.8732125834128,29.35176358436606,1.0,1,6.303217496125573,1,,14.363045496750232,0.0,0.0,31.0,15469.0,15.46542640099721,0.7711130127671572,0.8086980416005446
676.0,28.026627218934912,495.61242603550295,449.28846153846155,21.09132344536498,3.6360814778099164,5.800564034133993,ID4627,4627,11.0,676.0,449.2884615384616,495.61242603550295,28.026627218934912,1.0,1,5.444433474659551,1,,12.879668049792532,0.0,0.0,32.0,9312.0,15.703649694898054,0.607880798231188,0.6201527062025531
987.0,30.436676798378926,280.4772036474164,426.03951367781156,20.760803040634862,7.384819018728802,2.811281222733141,ID4628,4628,71.0,987.0,426.0395136778116,280.4772036474164,30.43667679837893,1.0,1,6.176505717687739,1,,21.448467966573816,33.0,0.0,33.0,23100.0,15.747791193796523,0.8648229509364539,1.2632701247890896
3113.0,32.85865724381625,348.46643109540634,368.07484741407,33.226807641319596,11.41630072575111,2.910470601599671,ID4629,4629,13.0,3113.0,368.07484741407,348.46643109540634,32.85865724381625,1.0,1,9.057955243742596,1,,21.140335392762577,36.0,0.0,36.0,71856.0,17.72655470242137,0.8415850951292342,1.0899931724121263
1065.0,30.471361502347417,447.16150234741787,406.5906103286385,21.879226389610672,7.26795049368808,3.0103708615808396,ID4630,4630,14.0,1065.0,406.5906103286385,447.16150234741787,30.471361502347417,1.0,1,6.335102793648451,1,,22.983286908077996,37.0,0.0,37.0,24753.0,17.95687986648475,0.8514852442075658,1.1772484521068345
500.0,28.5,463.492,454.668,27.919250529934054,2.2341026559288646,12.496852128008491,ID4631,4631,36.0,500.0,454.668,463.492,28.5,1.0,1,4.923725109213483,1,,10.98478561549101,0.0,0.0,38.0,7942.0,17.054370957496996,0.4009292335186231,0.3686696627241502
4208.0,40.589591254752854,244.0375475285171,275.331036121673,27.809271154817058,22.66287082633937,1.227085101791094,ID4632,4632,18.0,4208.0,275.331036121673,244.0375475285171,40.58959125475285,1.0,1,10.015263360449897,1,,22.05704904576237,39.0,0.0,39.0,107484.0,19.33360303074562,0.8302565163354418,1.0350586008859128
1977.0,32.901365705614566,260.01213960546283,360.75821952453214,35.997255144314664,8.678457374001662,4.147886380378248,ID4633,4633,44.0,1977.0,360.75821952453214,260.01213960546283,32.901365705614566,1.0,1,7.785849776560545,1,,16.59942363112392,0.0,0.0,40.0,40320.0,19.712840035636944,0.7177220338488421,0.7036832267633395
671.0,30.843517138599104,328.87183308494787,438.5871833084948,20.777822800562937,5.736669338550849,3.621931398579034,ID4634,4634,10.0,671.0,438.5871833084948,328.87183308494787,30.843517138599104,1.0,1,5.430977083966251,1,,23.87413554633472,41.0,0.0,41.0,17261.0,20.2344138689194,0.8381861265934117,1.0760142093733644
2842.0,34.186136523574945,372.99648135116115,344.9950738916256,35.96915377108095,11.983557322441523,3.0015422635582314,ID4635,4635,16.0,2842.0,344.9950738916256,372.9964813511612,34.186136523574945,1.0,1,8.78709162198406,1,,22.55075022065313,42.0,0.0,42.0,76650.0,20.945745349827675,0.8397085739873665,0.982821676126937
739.0,32.14749661705007,437.71583220568334,388.49255751014886,20.819523676123524,6.003183289666775,3.4680806284825554,ID4636,4636,40.0,739.0,388.49255751014886,437.71583220568334,32.14749661705007,1.0,1,5.608567396511082,1,,22.56267409470752,45.0,0.0,45.0,24300.0,22.510365631688902,0.8023919624828668,0.8924324315441682
2068.0,35.943423597678915,74.22388781431334,427.3205996131528,27.614504653116043,11.463802922194608,2.408843281809452,ID4637,4637,17.0,2068.0,427.3205996131528,74.22388781431334,35.943423597678915,1.0,1,7.903521548451074,1,,28.009057225195555,46.0,0.0,46.0,68034.0,22.452547441913627,0.8698180962482351,1.1606250611805966
1359.0,34.54525386313466,328.9028697571744,338.1501103752759,24.6501472635132,9.70786050884387,2.539194629038694,ID4638,4638,15.0,1359.0,338.1501103752759,328.9028697571744,34.54525386313466,1.0,1,6.871374451539049,1,,27.20068220579875,47.0,0.0,47.0,47846.0,23.213386148139712,0.8752842624931069,1.093838757010025
