Volume,Centroid_Z,Centroid_Y,Centroid_X,Major_Axis_Length,Minor_Axis_Length,Elongation,LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
2208.0,24.447916666666668,368.3840579710145,706.7264492753624,28.313727326811023,10.838180827044166,2.612405880529386,ID2785,2785,23.0,2208.0,706.7264492753624,368.3840579710145,24.447916666666668,0.0,0,8.077993262067995,1,,19.679703581720872,31.0,0.0,31.0,47802.0,14.928892542031573,0.8632844030706212,1.2215062750761654
591.0,21.624365482233504,398.7326565143824,829.7614213197969,22.361262795530855,4.642770063002196,4.81636232078898,ID2786,2786,32.0,591.0,829.7614213197969,398.7326565143824,21.624365482233504,0.0,0,5.205945579168734,1,,15.269709543568466,0.0,0.0,32.0,11040.0,15.994389885527305,0.7675144565058342,0.8291186481676797
1736.0,23.96831797235023,458.00518433179724,691.206797235023,26.240994882714553,8.405323219567784,3.121949530938313,ID2787,2787,0.0,1736.0,691.206797235023,458.0051843317973,23.96831797235023,0.0,0,7.455676179951913,1,,20.93689596361569,33.0,0.0,33.0,36828.0,15.896780168040738,0.8664574495722672,1.2228192547305492
676.0,23.0207100591716,411.52810650887574,455.9378698224852,23.143614707580383,3.6118674299965905,6.407658962057262,ID2789,2789,145.0,676.0,455.9378698224852,411.5281065088757,23.0207100591716,0.0,0,5.444433474659551,1,,14.489626556016598,0.0,0.0,36.0,10476.0,17.66660590676035,0.69607884760229,0.6732036555911208
3932.0,27.655391658189217,490.1289420142421,457.7314343845371,30.836147282205154,12.830850095922141,2.4032817039928944,ID2790,2790,146.0,3932.0,457.7314343845371,490.1289420142421,27.655391658189217,0.0,0,9.791328767228322,1,,23.249333059716808,37.0,0.0,37.0,113294.0,17.881819093460393,0.883531223748943,1.2197697977819266
3923.0,26.657150140198826,619.5783838898802,541.1297476421106,37.53218752981542,11.050857083511,3.3963146248463616,ID2791,2791,77.0,3923.0,541.1297476421106,619.5783838898802,26.657150140198823,0.0,0,9.783852565211776,1,,18.793351118407557,0.0,0.0,38.0,91580.0,19.000825886121785,0.7903301548761468,0.8732471384875393
783.0,23.95913154533844,331.46360153256705,708.0459770114943,25.630087285879288,3.4658308478709308,7.395077374195547,ID2793,2793,39.0,783.0,708.0459770114943,331.46360153256705,23.95913154533844,0.0,0,5.717739753038105,1,,13.667595171773446,0.0,0.0,40.0,14720.0,18.97986114934998,0.599199136242838,0.5396320102515435
1473.0,25.498302783435168,94.06585200271554,687.6612355736592,27.316238883080135,4.78379507256538,5.71016075494877,ID2794,2794,34.0,1473.0,687.6612355736592,94.06585200271554,25.498302783435168,0.0,0,7.058374748346657,1,,16.594656054576465,0.0,0.0,42.0,29190.0,20.53856759085844,0.6625969323486816,0.6440069373067637
3391.0,30.365084046004128,394.8280743143616,352.18490120908285,28.8755494474534,14.475179864802957,1.9948318236559934,ID2795,2795,86.0,3391.0,352.18490120908285,394.8280743143616,30.365084046004128,0.0,0,9.319938791821606,1,,33.45542806707855,45.0,0.0,45.0,113715.0,19.65559104615844,0.9198207318848498,1.630996375082011
2510.0,25.8804780876494,405.83466135458167,616.1338645418326,38.071554978886546,12.287043630555283,3.0985122315518296,ID2796,2796,147.0,2510.0,616.1338645418326,405.83466135458167,25.8804780876494,0.0,0,8.43066250540269,1,,27.137916838205022,46.0,0.0,46.0,65918.0,22.629371776368057,0.8481826856455561,1.1007241901453615
3342.0,30.31867145421903,140.17025733093956,430.4991023339318,35.5908824240464,10.298807466983906,3.455825593219823,ID2797,2797,43.0,3342.0,430.4991023339318,140.17025733093956,30.31867145421903,0.0,0,9.274829729176508,1,,29.48072962636069,49.0,0.0,49.0,100205.0,23.991908630826934,0.8554667124646576,1.133061211312022
1136.0,28.4375,449.8521126760563,833.0889084507043,21.029148648102776,8.636161687158728,2.435010993294789,ID2798,2798,148.0,1136.0,833.0889084507043,449.8521126760563,28.4375,0.0,0,6.472865367940743,1,,36.98328690807799,51.0,0.0,51.0,39831.0,22.77862795290136,0.8373068061794681,1.479826767494595
1856.0,28.982219827586206,501.55118534482756,573.8114224137931,24.00384110584654,10.346089764783974,2.3200882315510953,ID2799,2799,78.0,1856.0,573.8114224137931,501.5511853448276,28.982219827586206,0.0,0,7.623653004050806,1,,31.94071634417456,52.0,0.0,52.0,77584.0,25.317420332724048,0.869659965253545,1.1736593008372065
4746.0,29.63737884534345,519.6584492203962,435.4167720185419,40.97760559288372,12.429281470683723,3.2968603768074116,ID2800,2800,149.0,4746.0,435.4167720185419,519.6584492203962,29.63737884534345,0.0,0,10.425087485715848,1,,31.552021342089063,53.0,0.0,53.0,153753.0,26.01664816320525,0.8359885293995131,1.1044249109706643
4137.0,33.52671017645637,559.4181774232536,276.4732898235436,29.55719595739475,13.690986255168568,2.158879967192753,ID2801,2801,31.0,4137.0,276.4732898235436,559.4181774232536,33.52671017645637,0.0,0,9.958615634207936,1,,36.11450851631439,54.0,0.0,54.0,175986.0,25.417677188910265,0.9014879994830378,1.347231429053993
4614.0,35.021022973558736,585.0309926311227,491.2856523623754,32.34337131820157,15.677986324604266,2.0629799419740187,ID2802,2802,38.0,4614.0,491.2856523623754,585.0309926311227,35.021022973558736,0.0,0,10.327526712341086,1,,38.84875846501129,55.0,0.0,55.0,189310.0,25.051636062634223,0.9069903023746876,1.4751127096726495
3258.0,32.388888888888886,12.716697360343769,377.37753222836096,24.95431828007323,12.858533742556586,1.940681478906452,ID2803,2803,80.0,3258.0,377.37753222836096,12.716697360343767,32.388888888888886,0.0,0,9.19646290812154,1,,42.59488084730803,57.0,0.0,57.0,144780.0,24.774279123713587,0.9013965621201024,1.6301575136849231
9505.0,36.32298790110468,349.25134139926354,313.1387690689111,48.10015954480254,15.256602204000885,3.1527439007480167,ID2804,2804,33.0,9505.0,313.1387690689111,349.25134139926354,36.32298790110468,0.0,0,13.140780790836295,1,,34.211004642892426,58.0,0.0,58.0,346318.0,28.52938545133001,0.8325181294901575,1.089554168951702
3227.0,34.55996281375891,687.4828013634955,322.4356987914472,27.0354095373388,13.300743346267385,2.032623954429269,ID2805,2805,52.0,3227.0,322.4356987914472,687.4828013634955,34.55996281375891,0.0,0,9.167201666476338,1,,43.44836716681377,61.0,0.0,61.0,147681.0,27.61909141954236,0.9014369400082,1.4915832308543242
663.0,28.508295625942687,490.53846153846155,722.0422322775264,29.408946212004015,2.220872656112651,13.242067766046773,ID2807,2807,150.0,663.0,722.0422322775264,490.5384615384616,28.508295625942687,0.0,0,5.409307119508604,1,,16.904564315352697,0.0,0.0,63.0,12222.0,27.93389542767365,0.5525249544810116,0.4307405742329496
2989.0,33.676814988290396,672.8012713282034,384.0337905654065,26.00673178596344,12.934757263312632,2.01060841394584,ID2808,2808,29.0,2989.0,384.0337905654065,672.8012713282034,33.6768149882904,0.0,0,8.936053671808805,1,,45.15945866431304,67.0,0.0,67.0,153497.0,31.410146206248985,0.8974744746413446,1.3600501672726284
2665.0,30.05515947467167,532.1013133208255,529.965478424015,27.024043931869155,11.67765113556064,2.3141677738236135,ID2809,2809,79.0,2665.0,529.965478424015,532.1013133208255,30.05515947467167,0.0,0,8.600747568915017,1,,42.64460135333922,68.0,0.0,69.0,144949.0,32.79573052519468,0.8211439688154621,1.1726050841172613
2650.0,37.999245283018865,766.3358490566038,197.23509433962263,23.580926912330565,14.242503601360436,1.6556728769286129,ID2812,2812,1.0,2650.0,197.23509433962263,766.3358490566038,37.99924528301887,0.0,0,8.584580712059314,1,,49.7834657252133,73.0,0.0,73.0,169214.0,34.00205404752361,0.9202042297566048,1.403287874735382
5469.0,43.247394404827205,331.1098921192174,144.39623331504845,33.91308540927459,16.303236364545032,2.0801443744645725,ID2813,2813,71.0,5469.0,144.39623331504845,331.1098921192174,43.247394404827205,0.0,0,10.929654611920292,1,,46.0857462805951,74.0,0.0,74.0,288082.0,35.869974162228814,0.8665691270874157,1.192956727209831
12965.0,44.93590435788662,387.9410721172387,140.0639413806402,38.89264863400097,21.34808847280111,1.8218328392049155,ID2814,2814,89.0,12965.0,140.0639413806402,387.9410721172387,44.93590435788662,0.0,0,14.573414049182336,1,,51.775554247596624,75.0,0.0,75.0,791700.0,34.67761806103326,0.9045788847621832,1.4182505938753631
4893.0,42.0343347639485,276.11240547721235,147.0778663396689,30.991711849205615,14.074221078712144,2.202019683780717,ID2815,2815,151.0,4893.0,147.0778663396689,276.11240547721235,42.0343347639485,0.0,0,10.531628606401496,1,,47.73636218205087,80.0,0.0,80.0,298400.0,39.24786776348398,0.8598914108906041,1.1246548749766676
6966.0,41.381711168532874,581.2853861613552,60.282084409991384,34.589060444032924,17.884657862686264,1.9340073883212474,ID2816,2816,74.0,6966.0,60.28208440999138,581.2853861613552,41.38171116853288,0.0,0,11.847633751313095,1,,54.494004203238966,81.0,0.0,81.0,440802.0,38.00784700723633,0.9049503875060972,1.3622177917806289
2958.0,41.633198106828935,686.972954699121,146.9868154158215,26.063071896011035,13.291413469104079,1.960895427457336,ID2817,2817,2.0,2958.0,146.9868154158215,686.972954699121,41.633198106828935,0.0,0,8.905053236459615,1,,55.897028537805234,82.0,0.0,82.0,189994.0,38.20350682954907,0.9052975978048536,1.390413690126615
3029.0,37.71970947507428,692.5354902608121,365.2812809508088,27.22984389431679,13.57016679609961,2.0065961092050317,ID2818,2818,98.0,3029.0,365.2812809508088,692.5354902608121,37.71970947507428,0.0,0,8.975739120495213,1,,57.89732274198293,83.0,0.0,83.0,196793.0,38.128801745578215,0.901493609703496,1.4398030944229354
2025.0,37.23506172839506,228.96197530864197,135.02617283950616,28.21717569853207,8.478770993447773,3.3279794583835023,ID2819,2819,36.0,2025.0,135.02617283950616,228.961975308642,37.23506172839506,0.0,0,7.848358019407942,1,,48.138328530259365,87.0,0.0,87.0,116928.0,43.26091067877455,0.8314329253196345,1.010326038605826
662.0,34.770392749244714,239.5845921450151,309.90181268882174,29.640901204185283,3.1704854072197888,9.349010450162426,ID2820,2820,62.0,662.0,309.90181268882174,239.5845921450151,34.770392749244714,0.0,0,5.406586139613128,1,,30.793914246196405,0.0,0.0,88.0,22264.0,42.00046651275501,0.6775327622620719,0.5922431784944742
306.0,34.59477124183007,345.718954248366,121.29738562091504,21.865544092172055,2.1187001811919166,10.320263473933892,ID2821,2821,92.0,306.0,121.29738562091504,345.718954248366,34.59477124183007,0.0,0,4.180333582940752,1,,30.422287390029325,0.0,0.0,91.0,10374.0,42.99224248135927,0.6100110376743754,0.5362170285124194
3901.0,41.9907715970264,473.81517559600104,147.99923096641888,32.49643889863518,12.069446687653377,2.692454736295236,ID2822,2822,76.0,3901.0,147.99923096641888,473.815175596001,41.9907715970264,0.0,0,9.765529141340544,1,,54.090293453724605,92.0,0.0,103.0,263582.0,45.39532219595363,0.8415031008939702,1.0889839941712307
2275.0,36.832967032967034,492.24131868131866,385.7120879120879,30.11413844255172,8.08972864731977,3.7225152728118904,ID2823,2823,18.0,2275.0,385.7120879120879,492.24131868131866,36.83296703296704,0.0,0,8.158887231824082,1,,52.41539728283245,93.0,0.0,93.0,127317.0,46.13170505120635,0.8052237908345325,1.013619414793433
4151.0,40.76053962900506,627.9152011563478,80.38617200674537,32.33521901199574,15.902489228357345,2.0333432425368683,ID2824,2824,141.0,4151.0,80.38617200674537,627.9152011563478,40.76053962900506,0.0,0,9.969836619062448,1,,62.59593679458239,94.0,0.0,94.0,305030.0,44.34151821941335,0.9013430605802472,1.3384286226651978
3121.0,44.101890419737266,615.3643063120794,120.58699134892663,25.71682065111693,14.838656128979366,1.7330963415812903,ID2826,2826,4.0,3121.0,120.58699134892665,615.3643063120794,44.10189041973727,0.0,0,9.065707857129084,1,,68.3030303030303,98.0,0.0,98.0,232162.0,45.04431105525677,0.9044766827142404,1.4402959322975282
308.0,39.52272727272727,489.4707792207792,149.6590909090909,19.445524614081933,2.227683741505122,8.729032874722007,ID2829,2829,142.0,308.0,149.6590909090909,489.4707792207792,39.52272727272727,0.0,0,4.189421293243516,1,,36.85043988269795,0.0,0.0,103.0,12566.0,49.44501915181728,0.4159101581755436,0.4378385055305449
328.0,40.457317073170735,547.3353658536586,150.3871951219512,21.146307049040004,2.2268485300430836,9.496068890069896,ID2830,2830,75.0,328.0,150.3871951219512,547.3353658536586,40.457317073170735,0.0,0,4.278206515598402,1,,37.20821114369502,0.0,0.0,104.0,12688.0,49.925067881446736,0.6882871223057395,0.6076779232599477
1961.0,48.5308516063233,235.137684854666,35.939316675165735,30.99805357012725,6.912172878905669,4.484559936966571,ID2832,2832,94.0,1961.0,35.939316675165735,235.137684854666,48.5308516063233,0.0,0,7.7647890487634355,1,,50.87896253602305,0.0,0.0,107.0,123585.0,53.44676027689906,0.779570706396065,0.8340404632613023
853.0,61.09730363423212,145.61547479484173,205.4021101992966,21.199435602449046,5.434514205879977,3.9008888006055646,ID2833,2833,143.0,853.0,205.4021101992966,145.61547479484173,61.09730363423212,0.0,0,5.883288433977379,1,,61.50046425255339,116.0,0.0,116.0,66236.0,57.9211684644722,0.8198854776890101,0.9567097720041968
20406.0,18.4251690679212,377.8550916397138,813.6561305498383,67.6951494510845,22.00798181619233,3.075936267871592,ID2217,2217,82.0,20406.0,813.6561305498383,377.8550916397138,18.4251690679212,1.0,1,16.952083816749724,1,,2.140133158204629,4.0,0.0,4.0,47252.0,1.995129816415545,0.5148472622323419,0.7291370952267789
11572.0,22.96327341859661,452.52272727272725,364.5105426892499,47.923905693453634,20.610760275382955,2.325188641910163,ID2226,2226,83.0,11572.0,364.5105426892499,452.52272727272725,22.96327341859661,1.0,1,14.031580921426224,1,,3.2195373976631427,5.0,0.0,5.0,40505.0,2.394310255247275,0.8712486208408358,1.2521422057832663
8892.0,18.079959514170042,565.8864147548358,809.447143499775,39.42115313358207,19.144875827466237,2.059096830339658,ID2230,2230,84.0,8892.0,809.447143499775,565.8864147548358,18.07995951417004,1.0,1,12.851987118113003,1,,3.9753037637064113,6.0,0.0,6.0,40242.0,2.837177778284851,0.8963536490676361,1.3245666770671132
11961.0,24.833542345957696,256.0902098486749,749.0109522615166,51.575195839972565,21.0724335933253,2.4475196759575515,ID2233,2233,14.0,11961.0,749.0109522615166,256.0902098486749,24.833542345957696,1.0,1,14.18707812688319,1,,4.249185279389556,7.0,0.0,7.0,53459.0,3.41901309858472,0.828574032356807,1.1262989249390258
7467.0,22.318735770724523,409.10526315789474,457.6643899825901,43.60266354465508,17.34077635047656,2.5144585607585435,ID2237,2237,145.0,7467.0,457.6643899825901,409.10526315789474,22.318735770724523,1.0,1,12.125114469690184,1,,5.038941772777847,8.0,0.0,8.0,40760.0,3.862958034352195,0.8605834024283228,1.2066829290176384
8372.0,22.172360248447205,458.57381748686095,511.328834209269,45.624926917937074,15.917581659609027,2.8663227802820477,ID2241,2241,88.0,8372.0,511.328834209269,458.57381748686095,22.172360248447205,1.0,1,12.596412381099444,1,,5.252593104810827,9.0,0.0,9.0,53172.0,4.436839895059905,0.8425424437885893,1.0826903970203292
9299.0,21.562318528874073,510.9348317023336,514.7350252715346,39.09239848533287,17.330116337190155,2.2557493397457007,ID2243,2243,6.0,9299.0,514.7350252715346,510.9348317023336,21.562318528874076,1.0,1,13.045154072843433,1,,6.784550034574731,10.0,0.0,10.0,68680.0,4.670924578522052,0.7557441685615965,1.250436841139169
5987.0,19.461833973609487,667.5909470519459,723.2545515283114,35.892841823651956,17.50435833352337,2.050508858408822,ID2245,2245,19.0,5987.0,723.2545515283114,667.5909470519459,19.461833973609487,1.0,1,11.264369369050634,1,,7.573828187490002,11.0,0.0,11.0,47344.0,5.094446832250997,0.827611828475658,1.3464528173026795
9381.0,21.690011725828803,501.8064172263085,707.6737021639484,55.75301395133811,20.76930625648426,2.6843946188107175,ID2248,2248,17.0,9381.0,707.6737021639484,501.8064172263085,21.690011725828803,1.0,1,13.083386631208112,1,,7.863084065988343,12.0,0.0,25.0,79598.0,6.125492568699867,0.6921687696526695,1.0501473042450216
4131.0,21.629145485354634,503.7339627208908,723.5531348341806,29.164424210077634,16.663685986627996,1.750178455923919,ID2251,2251,150.0,4131.0,723.5531348341806,503.7339627208908,21.629145485354638,1.0,1,9.953798890707214,1,,10.71147137287092,13.0,0.0,25.0,52197.0,4.801142634555255,0.666127678741328,1.783954277310083
125.0,26.304,500.168,709.48,20.658537658671683,3.2781299800872876,6.301927557528272,ID2252,2252,16.0,125.0,709.48,500.168,26.304,1.0,1,3.101752454497,1,,11.957055214723926,12.0,0.0,14.0,1949.0,3.3487600307944034,0.0916325117964199,0.5994367054293038
8222.0,22.077718316711263,559.8696180977864,535.6778156166383,35.419605457529144,17.401930861198572,2.0353836444957345,ID2254,2254,30.0,8222.0,535.6778156166383,559.8696180977864,22.077718316711263,1.0,1,12.520729153232656,1,,9.785636668971648,15.0,0.0,15.0,99060.0,7.143591960820327,0.8299622896527455,1.242563701187858
9064.0,21.263349514563107,574.4821270962047,642.7400706090026,39.03164444162664,20.23870005024884,1.928564796390998,ID2260,2260,22.0,9064.0,642.7400706090026,574.4821270962047,21.263349514563107,1.0,1,12.934324799812448,1,,10.833152227600516,16.0,0.0,16.0,109664.0,7.481896705768301,0.8973283673901173,1.3695630512325705
6294.0,21.83126787416587,751.2024149984112,587.6631712742294,30.25033733086975,18.349943201652025,1.6485248481938815,ID2263,2263,3.0,6294.0,587.6631712742294,751.2024149984112,21.83126787416587,1.0,1,11.453706313309617,1,,13.421052631578949,17.0,0.0,17.0,83895.0,6.931156203389703,0.9356778203583084,1.8719926958753463
5908.0,23.786899119837507,323.9306025727827,674.4328029790115,40.358040065215086,14.601726191432652,2.7639225346448812,ID2267,2267,28.0,5908.0,674.4328029790115,323.9306025727827,23.786899119837507,1.0,1,11.21460442190247,1,,11.98176291793313,19.0,0.0,19.0,74898.0,9.170840057248814,0.8514136268796284,1.201652070927398
9537.0,26.522596204257106,348.78934675474466,406.32955856139245,40.89569705685329,18.75801396214549,2.1801720128464894,ID2275,2275,15.0,9537.0,406.3295585613925,348.78934675474466,26.522596204257106,1.0,1,13.155511072034544,1,,13.462412328361156,20.0,0.0,20.0,136280.0,9.381918564901431,0.8835472702250954,1.3462152014673106
2718.0,21.77777777777778,319.8936718175129,742.3837380426785,31.124308964821953,12.122829769240862,2.567412853044704,ID2277,2277,39.0,2718.0,742.3837380426785,319.8936718175129,21.77777777777778,1.0,1,8.657389313203886,1,,12.59546925566343,22.0,0.0,22.0,42812.0,10.885280791622645,0.8396529851881502,1.0562546607424923
2682.0,21.59358687546607,356.4634601043997,800.1073825503356,31.327141476271194,11.575099929993714,2.7064251423951386,ID2280,2280,10.0,2682.0,800.1073825503356,356.4634601043997,21.59358687546607,1.0,1,8.618996838392375,1,,12.49132097675787,23.0,0.0,23.0,42458.0,11.458879241415096,0.8242494370131987,0.9850780894474228
8294.0,28.80998312032795,494.6357607909332,390.9981914637087,43.24021720988413,17.556275503888525,2.462949342547449,ID2289,2289,18.0,8294.0,390.9981914637087,494.6357607909332,28.80998312032795,1.0,1,12.557170966747512,1,,15.7931443248049,26.0,0.0,26.0,159874.0,12.697018166628224,0.8650839251104787,1.1538695745964045
2361.0,21.41084286319356,651.0694620923338,767.5048708174502,27.940323967262977,9.828124590818524,2.8428947668576514,ID2292,2292,100.0,2361.0,767.5048708174502,651.0694620923338,21.41084286319356,1.0,1,8.26042627156341,1,,17.195965417867434,27.0,0.0,27.0,41769.0,12.986888592478516,0.8405717060056094,1.2094097613082635
4140.0,23.482850241545894,270.5756038647343,782.3458937198068,38.23997417549288,11.245426712296428,3.4004911644374496,ID2297,2297,101.0,4140.0,782.3458937198068,270.5756038647343,23.482850241545894,1.0,1,9.961022259636136,1,,15.048635337574389,28.0,0.0,28.0,73332.0,13.962104716286904,0.8126417778461302,0.9664143796084402
954.0,20.5083857442348,410.59538784067087,834.5943396226415,26.545648344778925,4.964340092272568,5.347266273336019,ID2299,2299,32.0,954.0,834.5943396226415,410.59538784067087,20.5083857442348,1.0,1,6.106887531315662,1,,13.894150417827298,0.0,0.0,29.0,14964.0,14.494067917049527,0.6526604732921525,0.7571385713042923
5502.0,29.01508542348237,562.2371864776445,276.0823336968375,31.23849190318922,15.719847020148272,1.9872007573070247,ID2304,2304,31.0,5502.0,276.0823336968375,562.2371864776445,29.01508542348237,1.0,1,10.951593758518207,1,,20.63669812829947,30.0,0.0,30.0,129000.0,13.901746315909856,0.9056263894207716,1.4109517376350964
2395.0,23.464718162839247,471.2367432150313,701.604592901879,28.401044356620563,9.829739593623016,2.8892977363353114,ID2308,2308,0.0,2395.0,701.604592901879,471.2367432150313,23.464718162839247,1.0,1,8.299889353814269,1,,19.781803211198024,31.0,0.0,31.0,48050.0,14.899918120883054,0.8693310410833544,1.2348407717870549
919.0,20.498367791077257,490.6866158868335,447.69640914036995,35.541796168557916,2.2345057217943505,15.905887293954736,ID2311,2311,146.0,919.0,447.69640914037,490.6866158868335,20.498367791077257,1.0,1,6.031272729289001,1,,71.98792943361188,85.0,0.0,85.0,77531.0,23.041719941954995,0.1750607036169944,0.9309002588053288
