empty,,,,
Time,,,,
 ==================== ,,,,
Time,Unit,Category,Time,ID
0,,Surface,1,596
0,,Surface,1,597
0,,Surface,1,598
0,,Surface,1,599
0,,Surface,1,600
0,,Surface,1,601
0,,Surface,1,602
0,,Surface,1,603
0,,Surface,1,604
0,,Surface,1,605
0,,Surface,1,606
0,,Surface,1,607
0,,Surface,1,608
0,,Surface,1,609
0,,Surface,1,610
0,,Surface,1,611
0,,Surface,1,612
0,,Surface,1,613
0,,Surface,1,614
0,,Surface,1,615
0,,Surface,1,616
0,,Surface,1,617
0,,Surface,1,618
0,,Surface,1,619
0.432658333,,Surface,2,620
0.432658333,,Surface,2,621
0.432658333,,Surface,2,622
0.432658333,,Surface,2,623
0.432658333,,Surface,2,624
0.432658333,,Surface,2,625
0.432658333,,Surface,2,626
0.432658333,,Surface,2,627
0.432658333,,Surface,2,628
0.432658333,,Surface,2,629
0.432658333,,Surface,2,630
0.432658333,,Surface,2,631
0.432658333,,Surface,2,632
0.432658333,,Surface,2,633
0.432658333,,Surface,2,634
0.432658333,,Surface,2,635
0.432658333,,Surface,2,636
0.432658333,,Surface,2,637
0.432658333,,Surface,2,638
0.432658333,,Surface,2,639
0.432658333,,Surface,2,640
0.865316667,,Surface,3,641
0.865316667,,Surface,3,642
0.865316667,,Surface,3,643
0.865316667,,Surface,3,644
0.865316667,,Surface,3,645
0.865316667,,Surface,3,646
0.865316667,,Surface,3,647
0.865316667,,Surface,3,648
0.865316667,,Surface,3,649
0.865316667,,Surface,3,650
0.865316667,,Surface,3,651
0.865316667,,Surface,3,652
0.865316667,,Surface,3,653
0.865316667,,Surface,3,654
0.865316667,,Surface,3,655
0.865316667,,Surface,3,656
0.865316667,,Surface,3,657
0.865316667,,Surface,3,658
0.865316667,,Surface,3,659
0.865316667,,Surface,3,660
0.865316667,,Surface,3,661
0.865316667,,Surface,3,662
0.865316667,,Surface,3,663
0.865316667,,Surface,3,664
0.865316667,,Surface,3,665
0.865316667,,Surface,3,666
0.865316667,,Surface,3,667
0.865316667,,Surface,3,668
0.865316667,,Surface,3,669
0.865316667,,Surface,3,670
0.865316667,,Surface,3,671
0.865316667,,Surface,3,672
0.865316667,,Surface,3,673
0.865316667,,Surface,3,674
0.865316667,,Surface,3,675
0.865316667,,Surface,3,676
0.865316667,,Surface,3,677
0.865316667,,Surface,3,678
0.865316667,,Surface,3,679
0.865316667,,Surface,3,680
0.865316667,,Surface,3,681
0.865316667,,Surface,3,682
0.865316667,,Surface,3,683
0.865316667,,Surface,3,684
0.865316667,,Surface,3,685
0.865316667,,Surface,3,686
0.865316667,,Surface,3,687
0.865316667,,Surface,3,688
0.865316667,,Surface,3,689
0.865316667,,Surface,3,690
0.865316667,,Surface,3,691
0.865316667,,Surface,3,692
0.865316667,,Surface,3,693
0.865316667,,Surface,3,694
0.865316667,,Surface,3,695
0.865316667,,Surface,3,696
0.865316667,,Surface,3,697
1.297975,,Surface,4,698
1.297975,,Surface,4,699
1.297975,,Surface,4,700
1.297975,,Surface,4,701
1.297975,,Surface,4,702
1.297975,,Surface,4,703
1.297975,,Surface,4,704
1.297975,,Surface,4,705
1.297975,,Surface,4,706
1.297975,,Surface,4,707
1.297975,,Surface,4,708
1.297975,,Surface,4,709
1.297975,,Surface,4,710
1.297975,,Surface,4,711
1.297975,,Surface,4,712
1.297975,,Surface,4,713
1.297975,,Surface,4,714
1.297975,,Surface,4,715
1.297975,,Surface,4,716
1.297975,,Surface,4,717
1.297975,,Surface,4,718
1.297975,,Surface,4,719
1.297975,,Surface,4,720
1.297975,,Surface,4,721
1.297975,,Surface,4,722
1.297975,,Surface,4,723
1.297975,,Surface,4,724
1.297975,,Surface,4,725
1.297975,,Surface,4,726
1.297975,,Surface,4,727
1.730636111,,Surface,5,728
1.730636111,,Surface,5,729
1.730636111,,Surface,5,730
1.730636111,,Surface,5,731
1.730636111,,Surface,5,732
1.730636111,,Surface,5,733
1.730636111,,Surface,5,734
1.730636111,,Surface,5,735
1.730636111,,Surface,5,736
1.730636111,,Surface,5,737
1.730636111,,Surface,5,738
1.730636111,,Surface,5,739
1.730636111,,Surface,5,740
1.730636111,,Surface,5,741
1.730636111,,Surface,5,742
1.730636111,,Surface,5,743
1.730636111,,Surface,5,744
1.730636111,,Surface,5,745
1.730636111,,Surface,5,746
1.730636111,,Surface,5,747
1.730636111,,Surface,5,748
1.730636111,,Surface,5,749
1.730636111,,Surface,5,750
1.730636111,,Surface,5,751
2.163294444,,Surface,6,752
2.163294444,,Surface,6,753
2.595952778,,Surface,7,754
2.595952778,,Surface,7,755
2.595952778,,Surface,7,756
2.595952778,,Surface,7,757
2.595952778,,Surface,7,758
2.595952778,,Surface,7,759
2.595952778,,Surface,7,760
2.595952778,,Surface,7,761
2.595952778,,Surface,7,762
2.595952778,,Surface,7,763
2.595952778,,Surface,7,764
2.595952778,,Surface,7,765
2.595952778,,Surface,7,766
2.595952778,,Surface,7,767
2.595952778,,Surface,7,768
2.595952778,,Surface,7,769
2.595952778,,Surface,7,770
2.595952778,,Surface,7,771
2.595952778,,Surface,7,772
2.595952778,,Surface,7,773
2.595952778,,Surface,7,774
2.595952778,,Surface,7,775
2.595952778,,Surface,7,776
2.595952778,,Surface,7,777
2.595952778,,Surface,7,778
2.595952778,,Surface,7,779
2.595952778,,Surface,7,780
2.595952778,,Surface,7,781
2.595952778,,Surface,7,782
2.595952778,,Surface,7,783
2.595952778,,Surface,7,784
2.595952778,,Surface,7,785
2.595952778,,Surface,7,786
2.595952778,,Surface,7,787
2.595952778,,Surface,7,788
2.595952778,,Surface,7,789
2.595952778,,Surface,7,790
2.595952778,,Surface,7,791
2.595952778,,Surface,7,792
2.595952778,,Surface,7,793
2.595952778,,Surface,7,794
2.595952778,,Surface,7,795
2.595952778,,Surface,7,796
2.595952778,,Surface,7,797
2.595952778,,Surface,7,798
2.595952778,,Surface,7,799
2.595952778,,Surface,7,800
2.595952778,,Surface,7,801
2.595952778,,Surface,7,802
2.595952778,,Surface,7,803
2.595952778,,Surface,7,804
2.595952778,,Surface,7,805
2.595952778,,Surface,7,806
2.595952778,,Surface,7,807
2.595952778,,Surface,7,808
2.595952778,,Surface,7,809
2.595952778,,Surface,7,810
2.595952778,,Surface,7,811
2.595952778,,Surface,7,812
2.595952778,,Surface,7,813
2.595952778,,Surface,7,814
2.595952778,,Surface,7,815
2.595952778,,Surface,7,816
2.595952778,,Surface,7,817
2.595952778,,Surface,7,818
2.595952778,,Surface,7,819
2.595952778,,Surface,7,820
2.595952778,,Surface,7,821
2.595952778,,Surface,7,822
2.595952778,,Surface,7,823
2.595952778,,Surface,7,824
2.595952778,,Surface,7,825
2.595952778,,Surface,7,826
2.595952778,,Surface,7,827
2.595952778,,Surface,7,828
2.595952778,,Surface,7,829
2.595952778,,Surface,7,830
2.595952778,,Surface,7,831
2.595952778,,Surface,7,832
2.595952778,,Surface,7,833
2.595952778,,Surface,7,834
2.595952778,,Surface,7,835
