empty,,,,
Time,,,,
 ==================== ,,,,
Time,Unit,Category,Time,ID
0,,Surface,1,9427
0,,Surface,1,9428
0,,Surface,1,9429
0,,Surface,1,9430
0,,Surface,1,9431
0,,Surface,1,9432
0,,Surface,1,9433
0,,Surface,1,9434
0,,Surface,1,9435
0,,Surface,1,9436
0,,Surface,1,9437
0,,Surface,1,9438
0,,Surface,1,9439
0,,Surface,1,9440
0,,Surface,1,9441
0,,Surface,1,9442
0,,Surface,1,9443
0,,Surface,1,9444
0,,Surface,1,9445
0,,Surface,1,9446
0,,Surface,1,9448
0,,Surface,1,9449
0,,Surface,1,9450
0,,Surface,1,9451
0,,Surface,1,9452
0,,Surface,1,9453
0,,Surface,1,9454
0,,Surface,1,9455
0,,Surface,1,9456
0,,Surface,1,9457
0,,Surface,1,9458
0,,Surface,1,9459
0,,Surface,1,9460
0,,Surface,1,9461
0,,Surface,1,9462
0,,Surface,1,9463
0,,Surface,1,9464
0,,Surface,1,9465
0,,Surface,1,9466
0,,Surface,1,9467
0,,Surface,1,9468
0,,Surface,1,9469
0,,Surface,1,9470
0,,Surface,1,9471
0,,Surface,1,9472
0,,Surface,1,9473
0,,Surface,1,9474
0,,Surface,1,9475
0,,Surface,1,9476
0,,Surface,1,9477
0,,Surface,1,9478
0,,Surface,1,9479
0,,Surface,1,9480
0,,Surface,1,9481
0,,Surface,1,9482
0,,Surface,1,9483
0,,Surface,1,9484
0,,Surface,1,9485
0,,Surface,1,9486
0,,Surface,1,9487
0,,Surface,1,9488
0,,Surface,1,9489
0,,Surface,1,9490
0,,Surface,1,9491
0,,Surface,1,9492
0,,Surface,1,9493
0,,Surface,1,9494
0,,Surface,1,9495
0,,Surface,1,9496
0,,Surface,1,9497
0,,Surface,1,9498
0,,Surface,1,9499
0,,Surface,1,9500
0,,Surface,1,9501
0,,Surface,1,9502
0,,Surface,1,9503
0,,Surface,1,9504
0,,Surface,1,9505
0,,Surface,1,9506
0,,Surface,1,9507
0,,Surface,1,9508
0,,Surface,1,9509
0,,Surface,1,9510
0,,Surface,1,9512
0,,Surface,1,9513
0,,Surface,1,9514
0,,Surface,1,9515
0,,Surface,1,9516
0,,Surface,1,9517
0,,Surface,1,9518
0,,Surface,1,9519
0,,Surface,1,9520
0,,Surface,1,9521
0,,Surface,1,9522
0,,Surface,1,9523
0,,Surface,1,9524
0,,Surface,1,9525
0,,Surface,1,9526
0,,Surface,1,9527
0,,Surface,1,9528
0,,Surface,1,9529
0,,Surface,1,9530
0,,Surface,1,9531
0,,Surface,1,9532
0,,Surface,1,9533
0,,Surface,1,9534
0,,Surface,1,9535
0,,Surface,1,9536
0,,Surface,1,9537
0,,Surface,1,9538
0,,Surface,1,9539
0,,Surface,1,9540
0,,Surface,1,9541
0,,Surface,1,9542
