
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1289.78,810.395,4433.35,µm,Surface,Position,1,9427,
1238.88,886.646,4457,µm,Surface,Position,1,9428,
1199.16,910.267,4470.02,µm,Surface,Position,1,9429,
1256.48,897.658,4445.37,µm,Surface,Position,1,9430,
1286.62,891.256,4453.76,µm,Surface,Position,1,9431,
1289.62,917.813,4447.48,µm,Surface,Position,1,9432,
1285.13,762.298,4433.57,µm,Surface,Position,1,9433,
1149.68,841.528,4478,µm,Surface,Position,1,9434,
1191.42,792.839,4495.9,µm,Surface,Position,1,9435,
1089.99,909.872,4475.27,µm,Surface,Position,1,9436,
1175.77,817.09,4494.9,µm,Surface,Position,1,9437,
1268.44,773.215,4432.19,µm,Surface,Position,1,9438,
1238.48,745.791,4472.28,µm,Surface,Position,1,9439,
1265.91,740.532,4431.84,µm,Surface,Position,1,9440,
1202.8,765.272,4468.71,µm,Surface,Position,1,9441,
1089.51,863.921,4476.72,µm,Surface,Position,1,9442,
1164.32,728.233,4591.47,µm,Surface,Position,1,9443,
1093.17,826.718,4487.76,µm,Surface,Position,1,9444,
1280.65,647.051,4496.88,µm,Surface,Position,1,9445,
1113.82,836.275,4436.67,µm,Surface,Position,1,9446,
1216.05,680.144,4510.64,µm,Surface,Position,1,9448,
1100.44,799.542,4474.8,µm,Surface,Position,1,9449,
1163.12,699.864,4503.83,µm,Surface,Position,1,9450,
1281.93,643.868,4438.21,µm,Surface,Position,1,9451,
1197.72,701.618,4444.8,µm,Surface,Position,1,9452,
1126.87,737.966,4509.91,µm,Surface,Position,1,9453,
1065.4,758.225,4542.37,µm,Surface,Position,1,9454,
1287.27,600.436,4435.01,µm,Surface,Position,1,9455,
1130.68,733.021,4473.91,µm,Surface,Position,1,9456,
1140.58,715.188,4512.82,µm,Surface,Position,1,9457,
1207.92,595.372,4553.48,µm,Surface,Position,1,9458,
1025.41,829.875,4484.97,µm,Surface,Position,1,9459,
1250.52,602.378,4472.42,µm,Surface,Position,1,9460,
1075.38,771.17,4488.36,µm,Surface,Position,1,9461,
1235.58,647.766,4434.1,µm,Surface,Position,1,9462,
1268.05,558.682,4493.67,µm,Surface,Position,1,9463,
1119.51,763.101,4432.11,µm,Surface,Position,1,9464,
1004.18,852.389,4487.57,µm,Surface,Position,1,9465,
975.083,862.974,4492.54,µm,Surface,Position,1,9466,
1002.37,812.21,4489.77,µm,Surface,Position,1,9467,
1230.74,615.091,4437.41,µm,Surface,Position,1,9468,
933.815,887.744,4509.33,µm,Surface,Position,1,9469,
1115.45,707.003,4492.01,µm,Surface,Position,1,9470,
1091.89,755.283,4435.6,µm,Surface,Position,1,9471,
1048.67,784.885,4479.55,µm,Surface,Position,1,9472,
1292.9,471.277,4554.57,µm,Surface,Position,1,9473,
1028.72,787.84,4472.75,µm,Surface,Position,1,9474,
1290.7,561.66,4440.66,µm,Surface,Position,1,9475,
1153.29,642.29,4518.42,µm,Surface,Position,1,9476,
1089.38,709.988,4490.66,µm,Surface,Position,1,9477,
1145.99,657.683,4484.38,µm,Surface,Position,1,9478,
1038.11,783.369,4433,µm,Surface,Position,1,9479,
1113.31,675.189,4490.92,µm,Surface,Position,1,9480,
1195.42,526.483,4602.3,µm,Surface,Position,1,9481,
1291.75,531.112,4459.24,µm,Surface,Position,1,9482,
1243.55,528.991,4483.71,µm,Surface,Position,1,9483,
1240.32,568.692,4452.05,µm,Surface,Position,1,9484,
1272.67,470.516,4535.6,µm,Surface,Position,1,9485,
1150.7,604.793,4534.97,µm,Surface,Position,1,9486,
1206.37,604.494,4432.72,µm,Surface,Position,1,9487,
1035.49,759.159,4484.78,µm,Surface,Position,1,9488,
1156.38,639.419,4473.07,µm,Surface,Position,1,9489,
1101.6,678.939,4507.75,µm,Surface,Position,1,9490,
1285.78,476.823,4479.6,µm,Surface,Position,1,9491,
1066.58,734.56,4449.36,µm,Surface,Position,1,9492,
1056.2,693.07,4529.06,µm,Surface,Position,1,9493,
1034.83,732.624,4502.51,µm,Surface,Position,1,9494,
1034.72,680.854,4575.07,µm,Surface,Position,1,9495,
1284.03,489.64,4475.11,µm,Surface,Position,1,9496,
1083.42,695.743,4456.82,µm,Surface,Position,1,9497,
1263.45,549.369,4449.66,µm,Surface,Position,1,9498,
973.284,788.118,4486.15,µm,Surface,Position,1,9499,
1095.2,660.46,4491.64,µm,Surface,Position,1,9500,
994.222,771.163,4491.58,µm,Surface,Position,1,9501,
1030.76,758.454,4431.26,µm,Surface,Position,1,9502,
1212.71,552.017,4458.85,µm,Surface,Position,1,9503,
1130.29,606.233,4506.6,µm,Surface,Position,1,9504,
1076.51,702.442,4438.69,µm,Surface,Position,1,9505,
1031.44,701.136,4525.71,µm,Surface,Position,1,9506,
1257.99,478.425,4516.32,µm,Surface,Position,1,9507,
1189.58,553.158,4480.58,µm,Surface,Position,1,9508,
1100.19,671.756,4438.2,µm,Surface,Position,1,9509,
1120.42,644.14,4489.65,µm,Surface,Position,1,9510,
1191.79,565.218,4451.76,µm,Surface,Position,1,9512,
1014.6,722.422,4479.66,µm,Surface,Position,1,9513,
1091.37,623.563,4516.65,µm,Surface,Position,1,9514,
1212.69,528.573,4490.77,µm,Surface,Position,1,9515,
1263.7,499.178,4468.55,µm,Surface,Position,1,9516,
1071.98,670.513,4492.2,µm,Surface,Position,1,9517,
1183.86,493.454,4567.46,µm,Surface,Position,1,9518,
1215.38,525.289,4460.6,µm,Surface,Position,1,9519,
1042.29,689.408,4493.86,µm,Surface,Position,1,9520,
1035.12,709.429,4496.91,µm,Surface,Position,1,9521,
1052.24,721.657,4436.25,µm,Surface,Position,1,9522,
1164.27,578.986,4452.93,µm,Surface,Position,1,9523,
1155.41,574.942,4491.6,µm,Surface,Position,1,9524,
1191.12,585.953,4475.15,µm,Surface,Position,1,9525,
966.509,744.541,4502.64,µm,Surface,Position,1,9526,
1245.61,469.578,4481.89,µm,Surface,Position,1,9527,
1146.7,618.561,4442.29,µm,Surface,Position,1,9528,
1093.81,650.728,4448.62,µm,Surface,Position,1,9529,
1231.65,478.205,4513.75,µm,Surface,Position,1,9530,
1219.23,471.001,4523.52,µm,Surface,Position,1,9531,
1216.68,478.53,4488.3,µm,Surface,Position,1,9532,
1174.83,560.955,4433.03,µm,Surface,Position,1,9533,
941.13,762.075,4500.43,µm,Surface,Position,1,9534,
1222.79,517.429,4435.73,µm,Surface,Position,1,9535,
1241.56,483.6,4451.84,µm,Surface,Position,1,9536,
1049.12,667.049,4432.67,µm,Surface,Position,1,9537,
1130.07,580.488,4457.9,µm,Surface,Position,1,9538,
1105.74,620.686,4440.67,µm,Surface,Position,1,9539,
1190.58,501.21,4494.15,µm,Surface,Position,1,9540,
948.572,740.819,4506.99,µm,Surface,Position,1,9541,
1130.84,602.248,4435.05,µm,Surface,Position,1,9542,
997.451,668.847,4507.59,µm,Surface,Position,1,9543,
993.705,694.404,4511.98,µm,Surface,Position,1,9544,
1084.08,579.726,4529.67,µm,Surface,Position,1,9545,
1200.44,475.214,4500.43,µm,Surface,Position,1,9546,
1119.96,502.617,4586.37,µm,Surface,Position,1,9547,
1177.25,488.412,4530.48,µm,Surface,Position,1,9548,
969.873,708.551,4496.18,µm,Surface,Position,1,9549,
1074.3,601.051,4488.18,µm,Surface,Position,1,9550,
1123.38,544.897,4479.04,µm,Surface,Position,1,9551,
956.19,710.983,4521.17,µm,Surface,Position,1,9552,
1150.57,541.465,4449.25,µm,Surface,Position,1,9553,
1211.26,489.802,4441.09,µm,Surface,Position,1,9554,
1130.37,576.014,4432.48,µm,Surface,Position,1,9555,
990.727,654.865,4506.4,µm,Surface,Position,1,9556,
1007.07,633.176,4525.14,µm,Surface,Position,1,9557,
1037.52,579.508,4559.74,µm,Surface,Position,1,9558,
1168.06,473.667,4524.95,µm,Surface,Position,1,9559,
1054.73,572.638,4549.09,µm,Surface,Position,1,9560,
977.556,643.476,4563.33,µm,Surface,Position,1,9561,
1025.66,664.918,4454.41,µm,Surface,Position,1,9562,
970.275,658.383,4514.48,µm,Surface,Position,1,9563,
1144.26,470.734,4536.1,µm,Surface,Position,1,9564,
1087.12,539.995,4530.63,µm,Surface,Position,1,9565,
1155.19,491.227,4497.41,µm,Surface,Position,1,9566,
1113.05,523.573,4473.67,µm,Surface,Position,1,9567,
1082.52,555.764,4469.78,µm,Surface,Position,1,9568,
1005.98,612.655,4509.08,µm,Surface,Position,1,9569,
1160.26,498.549,4440.63,µm,Surface,Position,1,9570,
1024.51,613.767,4478.3,µm,Surface,Position,1,9571,
975.593,637.05,4535.38,µm,Surface,Position,1,9572,
1094,581.725,4439.85,µm,Surface,Position,1,9573,
1039.24,545.069,4553.96,µm,Surface,Position,1,9574,
993.917,625.243,4504.81,µm,Surface,Position,1,9575,
1065.34,514.804,4557.54,µm,Surface,Position,1,9576,
1018.56,531.387,4610.14,µm,Surface,Position,1,9577,
1044.28,530.338,4590.86,µm,Surface,Position,1,9578,
1053.48,602.531,4433.58,µm,Surface,Position,1,9579,
1013.09,561.802,4581.57,µm,Surface,Position,1,9580,
1083.83,481.275,4558.61,µm,Surface,Position,1,9581,
1106.28,484.958,4538.61,µm,Surface,Position,1,9582,
946.365,628.769,4551.04,µm,Surface,Position,1,9583,
1024.16,619.037,4437.3,µm,Surface,Position,1,9584,
1034.43,505.086,4580.9,µm,Surface,Position,1,9585,
965.302,617.55,4489.71,µm,Surface,Position,1,9586,
1009.02,537.084,4562.79,µm,Surface,Position,1,9587,
1011.35,577.081,4496.52,µm,Surface,Position,1,9588,
1057.39,490.724,4570.26,µm,Surface,Position,1,9589,
1013.73,554.364,4531.58,µm,Surface,Position,1,9590,
928.968,639.91,4527.9,µm,Surface,Position,1,9591,
1030.68,522.581,4553.79,µm,Surface,Position,1,9592,
955.37,603.135,4556.9,µm,Surface,Position,1,9593,
975.32,602.716,4518.94,µm,Surface,Position,1,9594,
1087.19,523.11,4506.84,µm,Surface,Position,1,9595,
951.757,607.446,4509.12,µm,Surface,Position,1,9596,
1010.21,597.431,4451.12,µm,Surface,Position,1,9597,
1031.33,470.788,4575.79,µm,Surface,Position,1,9598,
947.478,641.797,4440.64,µm,Surface,Position,1,9599,
1006.15,515.851,4555.64,µm,Surface,Position,1,9600,
946.732,666.995,4442.04,µm,Surface,Position,1,9601,
989.344,561.088,4507.93,µm,Surface,Position,1,9602,
1083.1,502.203,4454.22,µm,Surface,Position,1,9603,
957.527,566.547,4521.36,µm,Surface,Position,1,9604,
995.045,507.864,4583.14,µm,Surface,Position,1,9605,
982.81,524.632,4568.51,µm,Surface,Position,1,9606,
982.653,534.611,4560.21,µm,Surface,Position,1,9607,
1053.01,483.065,4460.31,µm,Surface,Position,1,9608,
1046.41,499.722,4438.3,µm,Surface,Position,1,9609,
1030.24,475.536,4527.42,µm,Surface,Position,1,9610,
1020.67,548.36,4438.18,µm,Surface,Position,1,9611,
936.071,576.88,4539.2,µm,Surface,Position,1,9612,
1016.49,497.568,4450.43,µm,Surface,Position,1,9613,
950.336,530.388,4557.03,µm,Surface,Position,1,9614,
983.01,560.236,4443.59,µm,Surface,Position,1,9615,
1051.7,532.544,4513.62,µm,Surface,Position,1,9616,
938.866,541.005,4432.92,µm,Surface,Position,1,9617,
988.62,471.677,4462.49,µm,Surface,Position,1,9618,
944.152,521.444,4471.14,µm,Surface,Position,1,9619,
996.816,480.058,4447.87,µm,Surface,Position,1,9620,
1015.44,472.903,4470.12,µm,Surface,Position,1,9621,
1287.8,744.807,4468.91,µm,Surface,Position,2,9622,
1211.03,798.009,4527.75,µm,Surface,Position,2,9623,
1294.05,822.629,4432.72,µm,Surface,Position,2,9624,
1271.58,815.557,4458.15,µm,Surface,Position,2,9625,
1202.53,915.294,4468.99,µm,Surface,Position,2,9626,
1241.54,891.415,4456.74,µm,Surface,Position,2,9627,
1260.09,900.627,4447.63,µm,Surface,Position,2,9628,
1289.95,903.274,4451.4,µm,Surface,Position,2,9629,
1243.18,735.578,4510.34,µm,Surface,Position,2,9630,
1091.08,912.262,4475.14,µm,Surface,Position,2,9631,
1178.56,820.483,4493.48,µm,Surface,Position,2,9632,
1277.11,775.619,4433.17,µm,Surface,Position,2,9633,
1279.43,726.089,4490.02,µm,Surface,Position,2,9634,
1163.13,846.074,4466.32,µm,Surface,Position,2,9635,
1273.02,741.656,4432.28,µm,Surface,Position,2,9636,
1174.51,803.188,4504.8,µm,Surface,Position,2,9637,
1193.85,795.328,4495.64,µm,Surface,Position,2,9638,
1153.91,846.32,4477.17,µm,Surface,Position,2,9639,
1293.5,685.873,4467.8,µm,Surface,Position,2,9640,
1293.14,705.357,4431.2,µm,Surface,Position,2,9641,
1241.57,747.913,4476.59,µm,Surface,Position,2,9642,
1230.65,683.527,4535.38,µm,Surface,Position,2,9643,
1246.31,709.835,4474.52,µm,Surface,Position,2,9644,
1205.53,768.57,4471.06,µm,Surface,Position,2,9645,
1165.41,727.825,4590.16,µm,Surface,Position,2,9646,
1091.36,867.369,4477.41,µm,Surface,Position,2,9647,
1118.43,839.976,4438.75,µm,Surface,Position,2,9648,
1283.02,647.316,4499.08,µm,Surface,Position,2,9649,
1147.51,755.622,4494.14,µm,Surface,Position,2,9650,
971.312,930.209,4509.95,µm,Surface,Position,2,9651,
1217.1,681.13,4511.69,µm,Surface,Position,2,9652,
1093.74,828.554,4488.4,µm,Surface,Position,2,9653,
1102.5,803.498,4476.17,µm,Surface,Position,2,9654,
1285.61,650.081,4442.96,µm,Surface,Position,2,9655,
1164.49,701.529,4505.22,µm,Surface,Position,2,9656,
1291.46,632.017,4432.16,µm,Surface,Position,2,9657,
1242.67,649.756,4435.97,µm,Surface,Position,2,9658,
1292.38,604.181,4435.72,µm,Surface,Position,2,9659,
1141.36,716.31,4513.85,µm,Surface,Position,2,9660,
1253.88,604.221,4475.06,µm,Surface,Position,2,9661,
1125.9,737.475,4510.6,µm,Surface,Position,2,9662,
1126.14,694.052,4549.18,µm,Surface,Position,2,9663,
1239.85,619.248,4489.49,µm,Surface,Position,2,9664,
1130.93,770.715,4432.51,µm,Surface,Position,2,9665,
1025.3,831.063,4486.41,µm,Surface,Position,2,9666,
1168.27,676.986,4491.83,µm,Surface,Position,2,9667,
1065,758.427,4543.66,µm,Surface,Position,2,9668,
1209.07,594.813,4552.72,µm,Surface,Position,2,9669,
1069.3,765.28,4497.47,µm,Surface,Position,2,9670,
1208.89,667.704,4437.05,µm,Surface,Position,2,9671,
996.468,860.148,4490.53,µm,Surface,Position,2,9672,
1271.78,570.587,4439.33,µm,Surface,Position,2,9673,
1049.94,787.352,4483.87,µm,Surface,Position,2,9674,
958.272,856.842,4503.4,µm,Surface,Position,2,9675,
934.785,888.686,4509.1,µm,Surface,Position,2,9676,
976.122,794.8,4575.1,µm,Surface,Position,2,9677,
1115.48,709.287,4493.03,µm,Surface,Position,2,9678,
1090,712.302,4493.86,µm,Surface,Position,2,9679,
1145.96,660.298,4488.26,µm,Surface,Position,2,9680,
1295.92,470.835,4555.21,µm,Surface,Position,2,9681,
1260.29,536.464,4515.48,µm,Surface,Position,2,9682,
1103.12,756.917,4435.41,µm,Surface,Position,2,9683,
932.116,814.681,4575.6,µm,Surface,Position,2,9684,
1045.79,784.309,4434.36,µm,Surface,Position,2,9685,
1007.72,791.488,4494.15,µm,Surface,Position,2,9687,
1295.4,529.252,4460.51,µm,Surface,Position,2,9688,
1138.46,613.451,4559.56,µm,Surface,Position,2,9689,
1259.07,489.382,4564.7,µm,Surface,Position,2,9690,
1154.41,642.7,4518.78,µm,Surface,Position,2,9691,
1037.6,761.475,4489.52,µm,Surface,Position,2,9692,
1100.81,680.538,4509.14,µm,Surface,Position,2,9693,
1214.75,553.246,4515.41,µm,Surface,Position,2,9694,
1212.39,607.271,4433.19,µm,Surface,Position,2,9695,
1198.27,524.169,4603.17,µm,Surface,Position,2,9696,
1218.66,579.299,4474.93,µm,Surface,Position,2,9697,
1275.57,469.75,4536.04,µm,Surface,Position,2,9698,
1246.41,527.749,4486.12,µm,Surface,Position,2,9699,
1150.79,604.466,4536.14,µm,Surface,Position,2,9700,
1246.24,564.265,4455.19,µm,Surface,Position,2,9701,
942.499,814.203,4513.77,µm,Surface,Position,2,9702,
1268.62,547.513,4465.78,µm,Surface,Position,2,9703,
1286.31,488.064,4478.71,µm,Surface,Position,2,9704,
1270.69,497.573,4471.14,µm,Surface,Position,2,9705,
1032.9,679.761,4574.59,µm,Surface,Position,2,9706,
1217.53,552.696,4462.74,µm,Surface,Position,2,9707,
994.735,772.462,4502.25,µm,Surface,Position,2,9708,
1146.7,610.698,4488.79,µm,Surface,Position,2,9709,
1094.79,662.583,4493.17,µm,Surface,Position,2,9710,
1204.95,547.906,4498.45,µm,Surface,Position,2,9711,
1055.65,732.188,4438.08,µm,Surface,Position,2,9712,
1106.47,670.525,4441.57,µm,Surface,Position,2,9713,
1033.54,734.5,4510.15,µm,Surface,Position,2,9714,
1130.16,607.024,4508.59,µm,Surface,Position,2,9715,
1256.65,507.537,4475.71,µm,Surface,Position,2,9716,
1053.69,692.138,4528.96,µm,Surface,Position,2,9717,
1260.46,476.597,4517.32,µm,Surface,Position,2,9718,
1120.12,645.426,4490.71,µm,Surface,Position,2,9719,
1245.67,526.334,4432.45,µm,Surface,Position,2,9720,
1072.12,672.864,4494.86,µm,Surface,Position,2,9721,
984.214,730.956,4542.89,µm,Surface,Position,2,9722,
1181.97,591.894,4478.35,µm,Surface,Position,2,9723,
1271.49,484.695,4433.72,µm,Surface,Position,2,9724,
