
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
2080.62,1370.35,4192.53,µm,Surface,Position,1,1663,
2070.21,1390.8,4193.59,µm,Surface,Position,1,1664,
2178.99,1277.76,4205.63,µm,Surface,Position,1,1665,
2082.7,1383.38,4187.77,µm,Surface,Position,1,1666,
2112.2,1371.5,4192.47,µm,Surface,Position,1,1667,
2013.46,1406.43,4187.82,µm,Surface,Position,1,1668,
2072.08,1349.32,4184.85,µm,Surface,Position,1,1669,
2066.06,1342.75,4189.94,µm,Surface,Position,1,1670,
2097.31,1283.38,4196.14,µm,Surface,Position,1,1671,
2093.93,1265.43,4199.17,µm,Surface,Position,1,1672,
2133.31,1213.12,4197.04,µm,Surface,Position,1,1673,
2067.39,1267.02,4199.38,µm,Surface,Position,1,1674,
2011.48,1322.1,4204.93,µm,Surface,Position,1,1675,
2059.76,1255.01,4238.7,µm,Surface,Position,1,1676,
2089.52,1231.36,4218.8,µm,Surface,Position,1,1677,
2034,1261.34,4238.94,µm,Surface,Position,1,1678,
2127.65,1173.48,4226.43,µm,Surface,Position,1,1679,
1950.54,1353.66,4189.96,µm,Surface,Position,1,1680,
2134.36,1161.41,4204.62,µm,Surface,Position,1,1681,
1977.71,1299.05,4200.18,µm,Surface,Position,1,1682,
2055.09,1207.05,4188.31,µm,Surface,Position,1,1683,
2077.69,1177.58,4202.96,µm,Surface,Position,1,1684,
1968.78,1287.53,4209.82,µm,Surface,Position,1,1685,
1958.56,1286.02,4201.39,µm,Surface,Position,1,1686,
2010.15,1207.54,4254.63,µm,Surface,Position,1,1687,
1950.17,1287.42,4209.48,µm,Surface,Position,1,1688,
1960.71,1252.04,4220.09,µm,Surface,Position,1,1689,
1970.25,1239.12,4214.98,µm,Surface,Position,1,1690,
1935.29,1275,4215.73,µm,Surface,Position,1,1691,
1935.93,1250.64,4222.81,µm,Surface,Position,1,1692,
1977.84,1214.93,4213.09,µm,Surface,Position,1,1693,
1945.45,1248.15,4219.34,µm,Surface,Position,1,1694,
1939.14,1264.02,4219.04,µm,Surface,Position,1,1695,
1934.45,1230.36,4223.85,µm,Surface,Position,1,1696,
2004.54,1154.32,4187.6,µm,Surface,Position,1,1697,
2073.39,1349.77,4183.18,µm,Surface,Position,2,1698,
2013.97,1407,4189.55,µm,Surface,Position,2,1699,
2166.86,1274.69,4168.82,µm,Surface,Position,2,1700,
2081.67,1371.89,4195.18,µm,Surface,Position,2,1701,
2069.33,1393.85,4197.22,µm,Surface,Position,2,1702,
2114.24,1373.54,4195.96,µm,Surface,Position,2,1703,
2067.65,1344.09,4192.82,µm,Surface,Position,2,1704,
2096.69,1286.03,4198.31,µm,Surface,Position,2,1705,
2096.67,1267.2,4198.83,µm,Surface,Position,2,1706,
2060.92,1256.43,4239.64,µm,Surface,Position,2,1707,
2089.84,1232.6,4219,µm,Surface,Position,2,1708,
2012.65,1323.09,4206.66,µm,Surface,Position,2,1709,
2128.2,1175.11,4225.56,µm,Surface,Position,2,1710,
2034.69,1262.14,4240.01,µm,Surface,Position,2,1711,
1978.19,1299.37,4200.37,µm,Surface,Position,2,1712,
1971.43,1288.2,4211.17,µm,Surface,Position,2,1713,
1959.66,1286.69,4203.18,µm,Surface,Position,2,1714,
1961.3,1252.57,4219.58,µm,Surface,Position,2,1715,
1946.34,1283.29,4209.63,µm,Surface,Position,2,1716,
1933.85,1273.31,4217.52,µm,Surface,Position,2,1717,
1971.08,1239.68,4215.23,µm,Surface,Position,2,1718,
1937.26,1262.44,4220,µm,Surface,Position,2,1719,
1942.49,1243.89,4218.36,µm,Surface,Position,2,1720,
1978.22,1214.95,4213.01,µm,Surface,Position,2,1721,
2038.89,1159.66,4174.54,µm,Surface,Position,2,1722,
1933.42,1229.37,4224.81,µm,Surface,Position,2,1723,
2004.74,1156.2,4185.64,µm,Surface,Position,2,1724,
2070.26,1395.45,4201.82,µm,Surface,Position,3,1725,
2114.88,1374.85,4198.38,µm,Surface,Position,3,1726,
2067.26,1347.38,4195.77,µm,Surface,Position,3,1727,
2013.62,1408.89,4195.15,µm,Surface,Position,3,1728,
2073.82,1351.86,4185.53,µm,Surface,Position,3,1729,
2033.95,1359.37,4194.24,µm,Surface,Position,3,1730,
2095.72,1288.95,4199.17,µm,Surface,Position,3,1731,
2095.03,1269.17,4200.34,µm,Surface,Position,3,1732,
2013.41,1324.58,4210.42,µm,Surface,Position,3,1733,
2090.63,1232.45,4217.56,µm,Surface,Position,3,1734,
2060.62,1254.6,4239.74,µm,Surface,Position,3,1735,
2035.17,1260.98,4240.04,µm,Surface,Position,3,1736,
2128.96,1174.28,4221.79,µm,Surface,Position,3,1737,
1979,1301.44,4203.94,µm,Surface,Position,3,1738,
2038.31,1254.36,4157.74,µm,Surface,Position,3,1739,
2078.7,1181.02,4199.78,µm,Surface,Position,3,1740,
1972.65,1289.74,4212.48,µm,Surface,Position,3,1741,
1960.14,1288.2,4206.79,µm,Surface,Position,3,1742,
1963.25,1280.28,4205.3,µm,Surface,Position,3,1743,
2080.18,1173.04,4159.62,µm,Surface,Position,3,1744,
1962.44,1252.96,4220.93,µm,Surface,Position,3,1745,
1946.34,1283.43,4213.36,µm,Surface,Position,3,1746,
2083.91,1144.8,4180.07,µm,Surface,Position,3,1747,
1971.33,1240.86,4215.91,µm,Surface,Position,3,1748,
1978.79,1216.86,4213.92,µm,Surface,Position,3,1749,
1941.5,1242.33,4219.99,µm,Surface,Position,3,1750,
1935.01,1261.22,4220.62,µm,Surface,Position,3,1751,
2039.36,1162.75,4174.12,µm,Surface,Position,3,1752,
2006,1158.3,4186.7,µm,Surface,Position,3,1753,
1955.58,1169.69,4222.19,µm,Surface,Position,3,1754,
1929.91,1204.07,4214.16,µm,Surface,Position,3,1755,
1942.01,1198.69,4162.5,µm,Surface,Position,3,1756,
2177.06,1277.15,4203.17,µm,Surface,Position,4,1757,
2113.79,1371.91,4195.06,µm,Surface,Position,4,1758,
2139.29,1420.78,4199.89,µm,Surface,Position,4,1759,
2014.36,1406.26,4190.4,µm,Surface,Position,4,1760,
2071.73,1348.32,4180.44,µm,Surface,Position,4,1761,
2032.51,1356.59,4189.68,µm,Surface,Position,4,1762,
1938.69,1436.6,4197.86,µm,Surface,Position,4,1763,
1937.37,1437.61,4208.64,µm,Surface,Position,4,1764,
2088.83,1287.75,4195,µm,Surface,Position,4,1765,
2094.3,1266.8,4195.52,µm,Surface,Position,4,1766,
2012.01,1323.4,4207.59,µm,Surface,Position,4,1767,
2058.9,1255.51,4237.45,µm,Surface,Position,4,1768,
2087.5,1231.45,4214.36,µm,Surface,Position,4,1769,
2033.98,1262.61,4238.78,µm,Surface,Position,4,1770,
2124.8,1173.09,4219.44,µm,Surface,Position,4,1771,
2130.2,1160.84,4197.47,µm,Surface,Position,4,1772,
1974.96,1293.17,4214.57,µm,Surface,Position,4,1773,
1964.69,1291,4207.81,µm,Surface,Position,4,1774,
1950.22,1287.46,4213.57,µm,Surface,Position,4,1775,
2072.97,1173.53,4198.13,µm,Surface,Position,4,1776,
1964.65,1259.2,4222.11,µm,Surface,Position,4,1777,
1973.78,1245.3,4216.23,µm,Surface,Position,4,1778,
2034.88,1161.94,4232.97,µm,Surface,Position,4,1779,
1934.78,1275.42,4220.61,µm,Surface,Position,4,1780,
1937.88,1264.29,4221.12,µm,Surface,Position,4,1781,
1977.55,1218.14,4212.09,µm,Surface,Position,4,1782,
1944.8,1248.42,4220.6,µm,Surface,Position,4,1783,
2033.64,1161.27,4169.11,µm,Surface,Position,4,1784,
1933.49,1231.74,4224.97,µm,Surface,Position,4,1785,
1956.76,1175.91,4222.91,µm,Surface,Position,4,1786,
