
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
669.668,1296.59,3813.88,µm,Surface,Position,1,4610,
672.858,1308.26,3795.84,µm,Surface,Position,1,4611,
670.773,1322.22,3764.53,µm,Surface,Position,1,4612,
634.263,1321.5,3851.63,µm,Surface,Position,1,4613,
668.406,1289.64,3843.48,µm,Surface,Position,1,4614,
668.734,1309.86,3824.45,µm,Surface,Position,1,4615,
669.9,1324,3804.86,µm,Surface,Position,1,4616,
666.961,1309.33,3854.94,µm,Surface,Position,1,4617,
670.485,1323.56,3849.16,µm,Surface,Position,1,4618,
647.979,1300.97,3774.65,µm,Surface,Position,1,4619,
628.082,1290.85,3846.71,µm,Surface,Position,1,4620,
651.105,1285.03,3808.76,µm,Surface,Position,1,4621,
644.935,1323.12,3751.84,µm,Surface,Position,1,4622,
672.737,1272.57,3801.35,µm,Surface,Position,1,4623,
644.884,1324.46,3825.06,µm,Surface,Position,1,4624,
673.296,1276.6,3849.4,µm,Surface,Position,1,4625,
671.068,1307.8,3777.87,µm,Surface,Position,1,4626,
661.164,1300.68,3795.98,µm,Surface,Position,1,4627,
668.813,1289.24,3805.37,µm,Surface,Position,1,4628,
659.606,1311.63,3786.23,µm,Surface,Position,1,4629,
667.728,1323.66,3751.12,µm,Surface,Position,1,4630,
639.494,1303.22,3751.68,µm,Surface,Position,1,4631,
621.94,1272.94,3839.43,µm,Surface,Position,1,4632,
615.358,1322.77,3783.26,µm,Surface,Position,1,4633,
645.347,1290.45,3787.33,µm,Surface,Position,1,4634,
667.059,1269.78,3770.43,µm,Surface,Position,1,4635,
633.002,1283.97,3813.6,µm,Surface,Position,1,4636,
628.119,1324.55,3803.12,µm,Surface,Position,1,4637,
664.594,1238.63,3859.18,µm,Surface,Position,1,4638,
615.799,1263.27,3827.08,µm,Surface,Position,1,4639,
638.133,1269.56,3750.07,µm,Surface,Position,1,4640,
623.128,1279.01,3761.28,µm,Surface,Position,1,4641,
648.427,1256.36,3750.9,µm,Surface,Position,1,4642,
633.031,1279.44,3756.3,µm,Surface,Position,1,4643,
621.303,1276.17,3788.41,µm,Surface,Position,1,4644,
671.362,1234.43,3749.77,µm,Surface,Position,1,4645,
631.442,1237.78,3825.56,µm,Surface,Position,1,4646,
671.968,1208.09,3809.71,µm,Surface,Position,1,4647,
672.714,1219.78,3805.48,µm,Surface,Position,1,4648,
558.909,1322.94,3834.29,µm,Surface,Position,1,4649,
654.516,1265.88,3754.69,µm,Surface,Position,1,4650,
671.038,1242.74,3750.45,µm,Surface,Position,1,4651,
556.948,1323.63,3867.07,µm,Surface,Position,1,4652,
618.699,1254.51,3830.88,µm,Surface,Position,1,4653,
671.14,1236.06,3814.05,µm,Surface,Position,1,4654,
650.457,1282.16,3761.44,µm,Surface,Position,1,4655,
667.49,1258.03,3762.32,µm,Surface,Position,1,4656,
661.115,1253.69,3793.27,µm,Surface,Position,1,4657,
588.478,1273.89,3871.1,µm,Surface,Position,1,4658,
649.906,1270.77,3779.94,µm,Surface,Position,1,4659,
625.747,1306.87,3757.35,µm,Surface,Position,1,4660,
630.589,1281.82,3798.14,µm,Surface,Position,1,4661,
671.932,1257.01,3813.47,µm,Surface,Position,1,4662,
668.048,1293.11,3754.55,µm,Surface,Position,1,4663,
672.092,1264.09,3760.41,µm,Surface,Position,1,4664,
644.228,1238.22,3858.96,µm,Surface,Position,1,4665,
644.773,1287.75,3749.82,µm,Surface,Position,1,4666,
660.272,1217.39,3864.91,µm,Surface,Position,1,4667,
597.489,1323.02,3845.58,µm,Surface,Position,1,4668,
625.863,1257.7,3776.01,µm,Surface,Position,1,4669,
638.755,1243.98,3766.1,µm,Surface,Position,1,4670,
632.826,1204.28,3859.98,µm,Surface,Position,1,4671,
673.123,1208.71,3758.8,µm,Surface,Position,1,4672,
670.508,1207.13,3796.85,µm,Surface,Position,1,4673,
642.011,1214.64,3805.7,µm,Surface,Position,1,4674,
634.122,1245.16,3785.92,µm,Surface,Position,1,4675,
652.03,1245.21,3749.96,µm,Surface,Position,1,4676,
624.914,1226.68,3854.13,µm,Surface,Position,1,4677,
653.048,1225.72,3788.75,µm,Surface,Position,1,4678,
641.966,1231.61,3792.48,µm,Surface,Position,1,4679,
657.783,1196.74,3822.75,µm,Surface,Position,1,4680,
597.949,1278.07,3773.95,µm,Surface,Position,1,4681,
626.796,1240.31,3809.92,µm,Surface,Position,1,4682,
644.105,1197.89,3853.7,µm,Surface,Position,1,4683,
585.278,1262.75,3838.8,µm,Surface,Position,1,4684,
622.326,1283.78,3750.34,µm,Surface,Position,1,4685,
572.06,1321.32,3797.86,µm,Surface,Position,1,4686,
612.002,1269.38,3786.12,µm,Surface,Position,1,4687,
623.494,1271.53,3753.42,µm,Surface,Position,1,4688,
647.382,1251.5,3776.56,µm,Surface,Position,1,4689,
650.841,1220.87,3808.44,µm,Surface,Position,1,4690,
636.367,1245.56,3811.91,µm,Surface,Position,1,4691,
600.961,1261.33,3853.91,µm,Surface,Position,1,4692,
561.694,1272.02,3819.6,µm,Surface,Position,1,4693,
634.533,1208.84,3797.64,µm,Surface,Position,1,4694,
651.383,1214.16,3767.56,µm,Surface,Position,1,4695,
535.744,1321.56,3781.57,µm,Surface,Position,1,4696,
565.544,1272.3,3798.46,µm,Surface,Position,1,4697,
667.101,1157.32,3831.75,µm,Surface,Position,1,4698,
640.869,1174.95,3849.54,µm,Surface,Position,1,4699,
581.771,1258.95,3814.64,µm,Surface,Position,1,4700,
625.39,1218.26,3803.91,µm,Surface,Position,1,4701,
595.045,1322.2,3751.87,µm,Surface,Position,1,4702,
577.933,1234.87,3858.56,µm,Surface,Position,1,4703,
664.48,1204.66,3750.61,µm,Surface,Position,1,4704,
534.917,1323.66,3815.65,µm,Surface,Position,1,4705,
601.824,1295.95,3751.11,µm,Surface,Position,1,4706,
613.076,1267.12,3750.7,µm,Surface,Position,1,4707,
666.756,1225.25,3763.09,µm,Surface,Position,1,4708,
609.859,1261.63,3757.68,µm,Surface,Position,1,4709,
626.549,1236.14,3785.28,µm,Surface,Position,1,4710,
600.625,1241.9,3828.14,µm,Surface,Position,1,4711,
619.21,1198.32,3805.49,µm,Surface,Position,1,4712,
661.411,1175.64,3783.28,µm,Surface,Position,1,4713,
575.918,1280.94,3752.24,µm,Surface,Position,1,4714,
614.886,1226.51,3802.45,µm,Surface,Position,1,4715,
582.314,1210.74,3876.52,µm,Surface,Position,1,4716,
672.718,1190.92,3760.95,µm,Surface,Position,1,4717,
621.063,1192.88,3846.08,µm,Surface,Position,1,4718,
605.667,1255.22,3781.45,µm,Surface,Position,1,4719,
657.227,1198.28,3752.42,µm,Surface,Position,1,4720,
665.974,1194.63,3751.59,µm,Surface,Position,1,4721,
570.725,1287.84,3752.24,µm,Surface,Position,1,4722,
673.252,1187.52,3838.12,µm,Surface,Position,1,4723,
595.273,1273.85,3754.09,µm,Surface,Position,1,4724,
627.214,1202.93,3833.31,µm,Surface,Position,1,4725,
554.523,1274.05,3808.76,µm,Surface,Position,1,4726,
634.226,1183.37,3801.79,µm,Surface,Position,1,4727,
594.014,1239.83,3752.96,µm,Surface,Position,1,4728,
600.138,1233.74,3781.55,µm,Surface,Position,1,4729,
664.119,1138.6,3819.86,µm,Surface,Position,1,4730,
638.905,1201.66,3748.85,µm,Surface,Position,1,4731,
632.888,1236.61,3751.07,µm,Surface,Position,1,4732,
644.152,1184.42,3785.19,µm,Surface,Position,1,4733,
563.992,1231.85,3829.55,µm,Surface,Position,1,4734,
672.343,1158.83,3824.12,µm,Surface,Position,1,4735,
621.224,1191.65,3807.81,µm,Surface,Position,1,4736,
610.246,1239.17,3748.85,µm,Surface,Position,1,4737,
582.29,1239.84,3832.81,µm,Surface,Position,1,4738,
597.504,1255.25,3752.98,µm,Surface,Position,1,4739,
640.454,1156.62,3856.01,µm,Surface,Position,1,4740,
544.859,1320.77,3762.35,µm,Surface,Position,1,4741,
602.743,1243.67,3752.51,µm,Surface,Position,1,4742,
613.887,1199.96,3789.89,µm,Surface,Position,1,4743,
546.15,1271.21,3769.08,µm,Surface,Position,1,4744,
563.417,1215.05,3826.81,µm,Surface,Position,1,4745,
630.294,1184.6,3765.79,µm,Surface,Position,1,4746,
662.244,1104.88,3849.75,µm,Surface,Position,1,4747,
579.097,1238.42,3776.95,µm,Surface,Position,1,4748,
634.11,1203.21,3761.55,µm,Surface,Position,1,4749,
670.827,1124.39,3845.17,µm,Surface,Position,1,4750,
591.793,1212.77,3815.37,µm,Surface,Position,1,4751,
648.56,1183.04,3751.25,µm,Surface,Position,1,4752,
603.829,1223.54,3749.7,µm,Surface,Position,1,4753,
656.337,1166.63,3768.54,µm,Surface,Position,1,4754,
656.291,1143.82,3827.37,µm,Surface,Position,1,4755,
647.188,1172.99,3768.56,µm,Surface,Position,1,4756,
638.294,1130.59,3817.62,µm,Surface,Position,1,4757,
561.875,1230.15,3752.38,µm,Surface,Position,1,4758,
522.687,1273.12,3751.38,µm,Surface,Position,1,4759,
447.75,1319.19,3850.65,µm,Surface,Position,1,4760,
576.476,1214.1,3766.16,µm,Surface,Position,1,4761,
579.385,1237.19,3752.05,µm,Surface,Position,1,4762,
583.503,1182.77,3839.25,µm,Surface,Position,1,4763,
649.577,1097.37,3845.91,µm,Surface,Position,1,4764,
536.195,1233.33,3818.12,µm,Surface,Position,1,4765,
603.797,1186.66,3792.21,µm,Surface,Position,1,4766,
559.667,1235.34,3775.83,µm,Surface,Position,1,4767,
636.378,1129.03,3836.82,µm,Surface,Position,1,4768,
534.052,1276.15,3771.9,µm,Surface,Position,1,4769,
574.023,1250.71,3755.5,µm,Surface,Position,1,4770,
551.452,1257.56,3758.18,µm,Surface,Position,1,4771,
664.861,1083.71,3883.95,µm,Surface,Position,1,4772,
596.145,1197.53,3787.21,µm,Surface,Position,1,4773,
609.234,1181.36,3791.37,µm,Surface,Position,1,4774,
635.645,1173.5,3765.9,µm,Surface,Position,1,4775,
627.771,1167.98,3751.93,µm,Surface,Position,1,4776,
671.053,1147,3758.44,µm,Surface,Position,1,4777,
591.97,1214.18,3753.42,µm,Surface,Position,1,4778,
539.491,1208.92,3836.18,µm,Surface,Position,1,4779,
611.174,1154.8,3798.14,µm,Surface,Position,1,4780,
633.974,1109.39,3828.86,µm,Surface,Position,1,4781,
632.584,1122.41,3808.67,µm,Surface,Position,1,4782,
608.045,1180.21,3767.01,µm,Surface,Position,1,4783,
660.051,1116.28,3771.97,µm,Surface,Position,1,4784,
659.384,1088.69,3850.99,µm,Surface,Position,1,4785,
645.496,1151.07,3753.41,µm,Surface,Position,1,4786,
507.926,1282.06,3772.84,µm,Surface,Position,1,4787,
576.182,1186.09,3823.04,µm,Surface,Position,1,4788,
603.808,1201.58,3757.86,µm,Surface,Position,1,4789,
560.497,1237.01,3752.54,µm,Surface,Position,1,4790,
671.333,1118.01,3764.97,µm,Surface,Position,1,4791,
605.251,1155.98,3820.15,µm,Surface,Position,1,4792,
581.428,1211.86,3779.68,µm,Surface,Position,1,4793,
521.975,1227.7,3840.15,µm,Surface,Position,1,4794,
