
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
2026.9,1916.36,4342.4,µm,Surface,Position,1,11120,
2007.55,1942.59,4325.86,µm,Surface,Position,1,11121,
2259.81,1696.15,4311.2,µm,Surface,Position,1,11122,
2047.83,1971,4316.04,µm,Surface,Position,1,11123,
2069,1983.5,4306.13,µm,Surface,Position,1,11124,
2050.64,2005.77,4317.33,µm,Surface,Position,1,11125,
2077.4,2017.38,4311.4,µm,Surface,Position,1,11126,
1980.98,1885.84,4351.56,µm,Surface,Position,1,11127,
2052.43,1863.02,4315.21,µm,Surface,Position,1,11128,
1966.28,1962.42,4305.79,µm,Surface,Position,1,11129,
1973.37,1905.55,4381.88,µm,Surface,Position,1,11130,
1960.52,1890.83,4326.97,µm,Surface,Position,1,11131,
1885.05,1953.54,4329.85,µm,Surface,Position,1,11132,
1915.64,1928.93,4331.17,µm,Surface,Position,1,11133,
1928.44,1918.47,4328.54,µm,Surface,Position,1,11134,
1940.64,1900.11,4336.18,µm,Surface,Position,1,11135,
1989.96,1909.62,4331.15,µm,Surface,Position,1,11136,
2016.13,1807.75,4313.9,µm,Surface,Position,1,11137,
1856.15,1966.22,4309.12,µm,Surface,Position,1,11138,
1928.88,1870.31,4336.59,µm,Surface,Position,1,11139,
1787.47,2017.37,4305.86,µm,Surface,Position,1,11140,
1998.18,1762.09,4326.47,µm,Surface,Position,1,11141,
1965.51,1802.76,4354.24,µm,Surface,Position,1,11142,
2027.88,1735.46,4313.72,µm,Surface,Position,1,11143,
1889.24,1905.61,4333.52,µm,Surface,Position,1,11144,
1822.86,1962.88,4311.13,µm,Surface,Position,1,11145,
1769.88,1953.45,4353.33,µm,Surface,Position,1,11146,
2204.38,1541.89,4324.76,µm,Surface,Position,1,11147,
1959.63,1848.58,4333.83,µm,Surface,Position,1,11148,
1899.27,1803.98,4349.98,µm,Surface,Position,1,11149,
1819.39,1917.85,4304.76,µm,Surface,Position,1,11150,
1885.99,1850.45,4306.78,µm,Surface,Position,1,11151,
1939.19,1807.27,4334.22,µm,Surface,Position,1,11152,
1771.85,1976.08,4305.89,µm,Surface,Position,1,11153,
1954.72,1779.3,4338.88,µm,Surface,Position,1,11154,
1969.7,1731.32,4305.23,µm,Surface,Position,1,11155,
2218.35,1482.14,4318.72,µm,Surface,Position,1,11156,
1839.99,1861.1,4320.53,µm,Surface,Position,1,11157,
1931.23,1738.66,4363.31,µm,Surface,Position,1,11158,
1869.96,1851.03,4327.93,µm,Surface,Position,1,11159,
1818.37,1896.86,4310.79,µm,Surface,Position,1,11160,
1802.5,1932,4313.83,µm,Surface,Position,1,11161,
1944.37,1760.97,4350.73,µm,Surface,Position,1,11162,
1876.46,1797.14,4329.84,µm,Surface,Position,1,11163,
1803.37,1858.35,4348.25,µm,Surface,Position,1,11164,
1856.79,1828.66,4324.51,µm,Surface,Position,1,11165,
1825.51,1874.29,4308.15,µm,Surface,Position,1,11166,
1879.89,1821.81,4337.8,µm,Surface,Position,1,11167,
1819.06,1841.75,4311.63,µm,Surface,Position,1,11168,
1847.02,1801.3,4336.52,µm,Surface,Position,1,11169,
1876.86,1781.86,4324.16,µm,Surface,Position,1,11170,
1802.53,1862.56,4322.88,µm,Surface,Position,1,11171,
1923.48,1754.26,4320.11,µm,Surface,Position,1,11172,
1977.6,1705.13,4322.29,µm,Surface,Position,1,11173,
1779.36,1904.58,4319.29,µm,Surface,Position,1,11174,
1797.47,1877.64,4325.61,µm,Surface,Position,1,11175,
1766.88,1927.51,4328.5,µm,Surface,Position,1,11176,
1847,1778.57,4354.01,µm,Surface,Position,1,11177,
2082.01,1547.06,4323.69,µm,Surface,Position,1,11178,
1990.42,1660.81,4314.36,µm,Surface,Position,1,11179,
1754.73,1897.55,4315.09,µm,Surface,Position,1,11180,
1767.82,1885.18,4317.14,µm,Surface,Position,1,11181,
1612.3,1973.72,4375.21,µm,Surface,Position,1,11182,
1905.79,1735.11,4350.22,µm,Surface,Position,1,11183,
2037.91,1569.73,4327.01,µm,Surface,Position,1,11184,
1590.71,2010.44,4369.5,µm,Surface,Position,1,11185,
1934.16,1711.2,4309.11,µm,Surface,Position,1,11186,
1823.82,1811.83,4303,µm,Surface,Position,1,11187,
1992.32,1640.2,4327.21,µm,Surface,Position,1,11188,
1611.1,1992.77,4369.93,µm,Surface,Position,1,11189,
1608.85,1978.61,4340.67,µm,Surface,Position,1,11190,
1785.07,1833.11,4304.33,µm,Surface,Position,1,11191,
1977.05,1592.18,4336.51,µm,Surface,Position,1,11192,
1809.7,1762.54,4329.19,µm,Surface,Position,1,11193,
2033.71,1528.79,4338.97,µm,Surface,Position,1,11194,
1596.54,1962.81,4372.41,µm,Surface,Position,1,11195,
1893.53,1707.39,4320.91,µm,Surface,Position,1,11196,
1920.44,1684.09,4312.7,µm,Surface,Position,1,11197,
1672.19,1901.78,4310.5,µm,Surface,Position,1,11198,
1940.04,1584.17,4380.57,µm,Surface,Position,1,11199,
1610.3,1933.2,4366.29,µm,Surface,Position,1,11200,
1645.83,1913.27,4328.97,µm,Surface,Position,1,11201,
1930.27,1643.48,4311.38,µm,Surface,Position,1,11202,
1720.32,1864.94,4306.27,µm,Surface,Position,1,11203,
1903.8,1638.97,4358.52,µm,Surface,Position,1,11204,
2118.38,1449.79,4305.53,µm,Surface,Position,1,11205,
1582.35,1996.09,4344.92,µm,Surface,Position,1,11206,
2004.98,1540.25,4305.77,µm,Surface,Position,1,11207,
1839.77,1669.09,4380.7,µm,Surface,Position,1,11208,
1718.72,1837.75,4315.94,µm,Surface,Position,1,11209,
2007.43,1536.13,4328.84,µm,Surface,Position,1,11210,
1871.83,1631.2,4394.75,µm,Surface,Position,1,11211,
1835.35,1691.07,4344.05,µm,Surface,Position,1,11212,
1970.18,1552.33,4318.11,µm,Surface,Position,1,11213,
1888.37,1617.88,4381.26,µm,Surface,Position,1,11214,
1771.28,1769.43,4304.77,µm,Surface,Position,1,11215,
1601.48,1943.14,4338.68,µm,Surface,Position,1,11216,
2001.3,1501.18,4331.6,µm,Surface,Position,1,11217,
1912.67,1590.1,4371.39,µm,Surface,Position,1,11218,
1854.2,1618.99,4389.91,µm,Surface,Position,1,11219,
1576.22,1939.65,4355.73,µm,Surface,Position,1,11220,
1825.73,1706.7,4308.14,µm,Surface,Position,1,11221,
1846.42,1696.75,4317.58,µm,Surface,Position,1,11222,
1798.22,1715.95,4337.46,µm,Surface,Position,1,11223,
1583.58,1914.75,4320.98,µm,Surface,Position,1,11224,
1992.27,1477.56,4350.08,µm,Surface,Position,1,11225,
1866.21,1661.08,4326.89,µm,Surface,Position,1,11226,
1808.57,1689.61,4320.83,µm,Surface,Position,1,11227,
1947.57,1566.55,4336.55,µm,Surface,Position,1,11228,
1946.08,1558.51,4317.36,µm,Surface,Position,1,11229,
1608.69,1867.96,4379.91,µm,Surface,Position,1,11230,
1869.5,1612.55,4326.73,µm,Surface,Position,1,11231,
1625.76,1873.56,4329.05,µm,Surface,Position,1,11232,
1597.23,1904.11,4345.92,µm,Surface,Position,1,11233,
1691.42,1811.53,4314.54,µm,Surface,Position,1,11234,
1939.76,1530.3,4352.46,µm,Surface,Position,1,11235,
1929.19,1532.4,4374.81,µm,Surface,Position,1,11236,
1766.27,1704.9,4342.36,µm,Surface,Position,1,11237,
1893.49,1572.41,4366.4,µm,Surface,Position,1,11238,
1907.28,1630.77,4336.46,µm,Surface,Position,1,11239,
1640.77,1820.33,4344.41,µm,Surface,Position,1,11240,
1768.04,1708.66,4308.48,µm,Surface,Position,1,11241,
