
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
549.256,1583.46,4505.57,µm,Surface,Position,1,7915,
527.466,1606.88,4504.51,µm,Surface,Position,1,7916,
615.976,1547.48,4494.5,µm,Surface,Position,1,7917,
633.816,1547.02,4502.12,µm,Surface,Position,1,7918,
504.917,1575.21,4511.85,µm,Surface,Position,1,7919,
475.543,1550.8,4580.23,µm,Surface,Position,1,7920,
438.995,1585.88,4554.67,µm,Surface,Position,1,7921,
538.863,1527.83,4513.43,µm,Surface,Position,1,7922,
469.399,1533.11,4509.99,µm,Surface,Position,1,7923,
385.662,1624.62,4521.19,µm,Surface,Position,1,7924,
547.321,1405.47,4526.82,µm,Surface,Position,1,7925,
381.516,1593.52,4541.77,µm,Surface,Position,1,7926,
507.932,1479.59,4506,µm,Surface,Position,1,7927,
577.868,1412.74,4503.79,µm,Surface,Position,1,7928,
511.892,1423.91,4508.69,µm,Surface,Position,1,7929,
365.852,1575.17,4537.99,µm,Surface,Position,1,7930,
480.347,1484.55,4510.11,µm,Surface,Position,1,7931,
455.641,1449.21,4511.7,µm,Surface,Position,1,7932,
428.966,1475.27,4545.53,µm,Surface,Position,1,7933,
334.31,1625.53,4448.81,µm,Surface,Position,1,7934,
288.572,1620.23,4473.2,µm,Surface,Position,1,7935,
488.082,1389.82,4525.69,µm,Surface,Position,1,7936,
598.766,1252.72,4510.3,µm,Surface,Position,1,7937,
562.258,1350.64,4499.5,µm,Surface,Position,1,7938,
415.409,1449.09,4523.3,µm,Surface,Position,1,7939,
373.682,1479.47,4529.17,µm,Surface,Position,1,7940,
594.513,1286.38,4510.19,µm,Surface,Position,1,7941,
484.991,1356.91,4518.77,µm,Surface,Position,1,7942,
497.44,1341.74,4510.2,µm,Surface,Position,1,7943,
268.625,1620.5,4467.99,µm,Surface,Position,1,7944,
401.838,1375.51,4523.16,µm,Surface,Position,1,7945,
629.328,1159.52,4509.81,µm,Surface,Position,1,7946,
223.735,1617.13,4444.19,µm,Surface,Position,1,7947,
594.899,1211.94,4515.07,µm,Surface,Position,1,7948,
521.464,1174.93,4557.73,µm,Surface,Position,1,7949,
622.31,1104.26,4515.12,µm,Surface,Position,1,7950,
599.819,1161.35,4512.16,µm,Surface,Position,1,7951,
655.192,1097.44,4447.58,µm,Surface,Position,1,7952,
267.439,1510.59,4447.24,µm,Surface,Position,1,7953,
284.42,1429.98,4540.07,µm,Surface,Position,1,7954,
622.717,1133.63,4447.38,µm,Surface,Position,1,7955,
579.925,1140.79,4516.18,µm,Surface,Position,1,7956,
310.81,1384.45,4533.55,µm,Surface,Position,1,7957,
493.08,1254.18,4516.47,µm,Surface,Position,1,7958,
425.749,1270.83,4454.6,µm,Surface,Position,1,7959,
651.627,1044.13,4449.85,µm,Surface,Position,1,7960,
271.344,1386.7,4541.14,µm,Surface,Position,1,7961,
230.386,1467.48,4445.55,µm,Surface,Position,1,7962,
630.806,1074.12,4449.09,µm,Surface,Position,1,7963,
589.231,1064.75,4523.27,µm,Surface,Position,1,7964,
288.365,1353.22,4543.5,µm,Surface,Position,1,7965,
517.451,1076.57,4587.71,µm,Surface,Position,1,7966,
593.689,1042.65,4522.89,µm,Surface,Position,1,7967,
404.079,1210.27,4529.37,µm,Surface,Position,1,7968,
496.045,1172.58,4447.73,µm,Surface,Position,1,7969,
527.953,1090.57,4531.79,µm,Surface,Position,1,7970,
419.014,1246.6,4459.82,µm,Surface,Position,1,7971,
264.738,1406.35,4445.84,µm,Surface,Position,1,7972,
441.476,1203.09,4451.57,µm,Surface,Position,1,7973,
437.799,1186.91,4462.36,µm,Surface,Position,1,7974,
464.141,1096.63,4538.34,µm,Surface,Position,1,7975,
252.781,1379.92,4443.86,µm,Surface,Position,1,7976,
335.337,1253.25,4445.35,µm,Surface,Position,1,7977,
348.664,1238.48,4445.3,µm,Surface,Position,1,7978,
294.417,1300.04,4444.81,µm,Surface,Position,1,7979,
517.543,1048.96,4458.39,µm,Surface,Position,1,7980,
252.011,1330.97,4445.05,µm,Surface,Position,1,7981,
501.828,1063.76,4454.73,µm,Surface,Position,1,7982,
405.349,1103.4,4444.04,µm,Surface,Position,1,7983,
350.653,1149.52,4473.18,µm,Surface,Position,1,7984,
383.237,1135.11,4444.86,µm,Surface,Position,1,7985,
347.801,1129.16,4465.79,µm,Surface,Position,1,7986,
242.1,1228.16,4489.75,µm,Surface,Position,1,7987,
384.938,1112.75,4445.93,µm,Surface,Position,1,7988,
302.904,1186.22,4448.06,µm,Surface,Position,1,7989,
325.447,1087.31,4559.91,µm,Surface,Position,1,7990,
337.871,1167.6,4445.94,µm,Surface,Position,1,7991,
322.365,1144.23,4483.22,µm,Surface,Position,1,7992,
295.407,1150.9,4488.41,µm,Surface,Position,1,7993,
435.366,1134.2,4537.1,µm,Surface,Position,1,7994,
236.203,1163.62,4482.72,µm,Surface,Position,1,7995,
285.745,1047.14,4457.01,µm,Surface,Position,1,7996,
224.889,1122.74,4451.16,µm,Surface,Position,1,7997,
268.946,1043.09,4509.06,µm,Surface,Position,1,7998,
529.098,1609.59,4505.82,µm,Surface,Position,2,7999,
617.645,1549.47,4497.15,µm,Surface,Position,2,8000,
634.898,1547.77,4503.23,µm,Surface,Position,2,8001,
550.526,1585.44,4507.22,µm,Surface,Position,2,8002,
475.165,1551.59,4578.51,µm,Surface,Position,2,8003,
506.092,1577.98,4512.8,µm,Surface,Position,2,8004,
482.888,1530.4,4567.06,µm,Surface,Position,2,8005,
438.56,1587.91,4552.39,µm,Surface,Position,2,8006,
541.95,1529.91,4513.7,µm,Surface,Position,2,8007,
660.175,1365.68,4516.88,µm,Surface,Position,2,8008,
579.911,1412.48,4506.48,µm,Surface,Position,2,8009,
511.039,1482.54,4507.37,µm,Surface,Position,2,8010,
548.547,1405.4,4526.96,µm,Surface,Position,2,8011,
373.129,1586.56,4539.51,µm,Surface,Position,2,8012,
481.719,1485.83,4510.61,µm,Surface,Position,2,8013,
445.317,1485.29,4551.94,µm,Surface,Position,2,8014,
428.473,1476.76,4545.06,µm,Surface,Position,2,8015,
488.073,1390.66,4526.86,µm,Surface,Position,2,8016,
457.187,1450.44,4513.25,µm,Surface,Position,2,8017,
595.173,1286.11,4511.2,µm,Surface,Position,2,8018,
294.607,1623.68,4468.84,µm,Surface,Position,2,8019,
635.281,1248.38,4502.83,µm,Surface,Position,2,8020,
599.275,1251.53,4513.52,µm,Surface,Position,2,8021,
415.659,1449.73,4525.04,µm,Surface,Position,2,8022,
373.838,1480.97,4529.32,µm,Surface,Position,2,8023,
485.792,1357.03,4519.61,µm,Surface,Position,2,8024,
498.583,1342.14,4510.21,µm,Surface,Position,2,8025,
662.086,1147.44,4534.41,µm,Surface,Position,2,8026,
590.586,1212.67,4518.09,µm,Surface,Position,2,8027,
222.276,1626.36,4444.97,µm,Surface,Position,2,8028,
609.112,1203.24,4511.69,µm,Surface,Position,2,8029,
318.461,1498.63,4452,µm,Surface,Position,2,8030,
631.279,1157.97,4510.38,µm,Surface,Position,2,8031,
659.964,1071.51,4597.38,µm,Surface,Position,2,8032,
641.335,1103.66,4542.13,µm,Surface,Position,2,8033,
283.953,1517.3,4448.16,µm,Surface,Position,2,8034,
600.616,1160.71,4512.54,µm,Surface,Position,2,8035,
260.129,1536.56,4448.28,µm,Surface,Position,2,8036,
266.987,1494.36,4444.47,µm,Surface,Position,2,8037,
520.434,1172.3,4553.84,µm,Surface,Position,2,8038,
639.561,1053.49,4557.27,µm,Surface,Position,2,8039,
219.105,1569.15,4445.59,µm,Surface,Position,2,8040,
626.695,1104.41,4514.33,µm,Surface,Position,2,8041,
582.031,1139.86,4516,µm,Surface,Position,2,8042,
647.928,1039.88,4540.63,µm,Surface,Position,2,8043,
226.68,1525.64,4447.42,µm,Surface,Position,2,8044,
296.63,1438,4444.25,µm,Surface,Position,2,8045,
662.319,1046.36,4448.76,µm,Surface,Position,2,8046,
593.342,1063.99,4521.84,µm,Surface,Position,2,8047,
645.355,1075.87,4448.66,µm,Surface,Position,2,8048,
476.346,1168.04,4527.28,µm,Surface,Position,2,8049,
224.025,1483.99,4444.55,µm,Surface,Position,2,8050,
597.928,1042.48,4521.43,µm,Surface,Position,2,8051,
520.909,1086.77,4580.81,µm,Surface,Position,2,8052,
529.187,1089.2,4530.29,µm,Surface,Position,2,8053,
285.79,1401.87,4445.38,µm,Surface,Position,2,8054,
514.807,1073.35,4584.34,µm,Surface,Position,2,8055,
331.055,1352.68,4444.26,µm,Surface,Position,2,8056,
425.791,1178.5,4536.59,µm,Surface,Position,2,8057,
238.59,1423.48,4447.71,µm,Surface,Position,2,8058,
233.689,1451.28,4446.97,µm,Surface,Position,2,8059,
275.181,1357.67,4463.96,µm,Surface,Position,2,8060,
326.839,1219.82,4611.98,µm,Surface,Position,2,8061,
431.278,1161.9,4528.52,µm,Surface,Position,2,8062,
338.092,1284.11,4445.54,µm,Surface,Position,2,8063,
452.968,1131.83,4537.07,µm,Surface,Position,2,8064,
223.163,1396.16,4448.44,µm,Surface,Position,2,8065,
309.262,1317.09,4444.96,µm,Surface,Position,2,8066,
233.321,1365.4,4475.92,µm,Surface,Position,2,8067,
525.174,1050.93,4457.32,µm,Surface,Position,2,8068,
331.232,1244.89,4446.61,µm,Surface,Position,2,8069,
248.119,1360.66,4447.7,µm,Surface,Position,2,8070,
293.526,1284.53,4450.06,µm,Surface,Position,2,8071,
370.171,1173.92,4445.03,µm,Surface,Position,2,8072,
416.206,1034.34,4599.52,µm,Surface,Position,2,8073,
305.876,1217.48,4452.88,µm,Surface,Position,2,8074,
364.634,1148.68,4471.38,µm,Surface,Position,2,8075,
391.465,1138.32,4450.03,µm,Surface,Position,2,8076,
282.591,1257.47,4446.3,µm,Surface,Position,2,8077,
239.369,1326.23,4449.92,µm,Surface,Position,2,8078,
256.968,1229.17,4483.63,µm,Surface,Position,2,8079,
397.83,1112.85,4449.34,µm,Surface,Position,2,8080,
357.063,1132.44,4474.7,µm,Surface,Position,2,8081,
321.775,1187.52,4447.16,µm,Surface,Position,2,8082,
259.058,1248.74,4446.64,µm,Surface,Position,2,8083,
299.289,1187.67,4444.77,µm,Surface,Position,2,8084,
273.243,1225.83,4449.53,µm,Surface,Position,2,8085,
335.038,1142.37,4480.22,µm,Surface,Position,2,8086,
348.192,1168.23,4446.08,µm,Surface,Position,2,8087,
308.067,1149.1,4476.11,µm,Surface,Position,2,8088,
281.051,1173.47,4464.42,µm,Surface,Position,2,8089,
295.941,1165.15,4455.09,µm,Surface,Position,2,8090,
359.125,1107.74,4450.15,µm,Surface,Position,2,8091,
339.104,1126.43,4445.64,µm,Surface,Position,2,8092,
397.161,1066.49,4547.39,µm,Surface,Position,2,8093,
234.633,1240.61,4452.46,µm,Surface,Position,2,8094,
369.095,1075.73,4545.5,µm,Surface,Position,2,8095,
260.149,1090.02,4457.01,µm,Surface,Position,2,8096,
277.131,1038.51,4501.73,µm,Surface,Position,2,8097,
342.402,1063.45,4450.14,µm,Surface,Position,2,8098,
618.965,1549.02,4499.26,µm,Surface,Position,3,8099,
555.105,1551.93,4514.26,µm,Surface,Position,3,8100,
528.891,1609.87,4507.93,µm,Surface,Position,3,8101,
505.669,1578.25,4514.91,µm,Surface,Position,3,8102,
482.521,1530.46,4567.47,µm,Surface,Position,3,8103,
437.735,1588.56,4553.58,µm,Surface,Position,3,8104,
541.39,1529.42,4515.29,µm,Surface,Position,3,8105,
474.382,1551.86,4578.32,µm,Surface,Position,3,8106,
660.803,1364.5,4517.22,µm,Surface,Position,3,8107,
379.656,1596.42,4540.82,µm,Surface,Position,3,8108,
580.4,1412.56,4505.96,µm,Surface,Position,3,8109,
510.84,1482.38,4509.76,µm,Surface,Position,3,8110,
477.377,1480.24,4511.71,µm,Surface,Position,3,8111,
549.412,1405.12,4528.15,µm,Surface,Position,3,8112,
364.008,1577.49,4538.9,µm,Surface,Position,3,8113,
488.002,1390.29,4529.06,µm,Surface,Position,3,8114,
596.427,1292.44,4512.16,µm,Surface,Position,3,8115,
457.429,1450.43,4515.37,µm,Surface,Position,3,8116,
428.006,1476.37,4545.75,µm,Surface,Position,3,8117,
636.867,1247.01,4504.87,µm,Surface,Position,3,8118,
595.458,1270.43,4514.16,µm,Surface,Position,3,8119,
373.54,1481.82,4530.19,µm,Surface,Position,3,8120,
498.444,1341.59,4511.24,µm,Surface,Position,3,8121,
600.045,1247.12,4511.54,µm,Surface,Position,3,8122,
415.406,1446.12,4525.21,µm,Surface,Position,3,8123,
664.035,1146.89,4536.01,µm,Surface,Position,3,8124,
486.11,1356.76,4520.67,µm,Surface,Position,3,8125,
263.52,1577.31,4468.39,µm,Surface,Position,3,8126,
610.636,1201.47,4513.16,µm,Surface,Position,3,8127,
232.777,1628,4445.68,µm,Surface,Position,3,8128,
632.779,1156.37,4513.03,µm,Surface,Position,3,8129,
591.711,1211.09,4518.67,µm,Surface,Position,3,8130,
661.333,1069.52,4597.95,µm,Surface,Position,3,8131,
285.439,1516.4,4450.69,µm,Surface,Position,3,8132,
643.184,1101.22,4542.73,µm,Surface,Position,3,8133,
262.2,1534.9,4450.72,µm,Surface,Position,3,8134,
627.777,1101.4,4516.44,µm,Surface,Position,3,8135,
348.195,1362.4,4550,µm,Surface,Position,3,8136,
602.314,1158.87,4514.49,µm,Surface,Position,3,8137,
521.209,1171.89,4553.88,µm,Surface,Position,3,8138,
640.978,1051.36,4558.36,µm,Surface,Position,3,8139,
255.852,1496.74,4445.38,µm,Surface,Position,3,8140,
