empty,,,,
Time,,,,
 ==================== ,,,,
Time,Unit,Category,Time,ID
0,,Surface,1,5346
0,,Surface,1,5347
0,,Surface,1,5348
0,,Surface,1,5349
0,,Surface,1,5350
0,,Surface,1,5351
0,,Surface,1,5352
0,,Surface,1,5353
0,,Surface,1,5354
0,,Surface,1,5355
0,,Surface,1,5356
0,,Surface,1,5357
0,,Surface,1,5358
0,,Surface,1,5359
0,,Surface,1,5360
0,,Surface,1,5361
0,,Surface,1,5362
0,,Surface,1,5363
0,,Surface,1,5364
0,,Surface,1,5365
0,,Surface,1,5366
0,,Surface,1,5367
0,,Surface,1,5368
0,,Surface,1,5369
0,,Surface,1,5370
0,,Surface,1,5371
0,,Surface,1,5372
0,,Surface,1,5373
0,,Surface,1,5374
0,,Surface,1,5375
0,,Surface,1,5376
0,,Surface,1,5377
0,,Surface,1,5378
0,,Surface,1,5379
0,,Surface,1,5380
0,,Surface,1,5381
0,,Surface,1,5382
0,,Surface,1,5383
0,,Surface,1,5384
0,,Surface,1,5385
0,,Surface,1,5386
0,,Surface,1,5387
0,,Surface,1,5388
0,,Surface,1,5389
0,,Surface,1,5390
0,,Surface,1,5391
0,,Surface,1,5392
0,,Surface,1,5393
0,,Surface,1,5394
0,,Surface,1,5395
0,,Surface,1,5396
0,,Surface,1,5397
0,,Surface,1,5398
0,,Surface,1,5399
0,,Surface,1,5400
0,,Surface,1,5401
0,,Surface,1,5402
0,,Surface,1,5403
0,,Surface,1,5404
0,,Surface,1,5405
0,,Surface,1,5406
0,,Surface,1,5407
0,,Surface,1,5408
0,,Surface,1,5409
0,,Surface,1,5410
0,,Surface,1,5411
0,,Surface,1,5412
0,,Surface,1,5413
0,,Surface,1,5414
0,,Surface,1,5415
0,,Surface,1,5416
0,,Surface,1,5417
0,,Surface,1,5418
0,,Surface,1,5419
0,,Surface,1,5420
0,,Surface,1,5421
0,,Surface,1,5422
0,,Surface,1,5423
0,,Surface,1,5424
0,,Surface,1,5425
0,,Surface,1,5426
0,,Surface,1,5427
0,,Surface,1,5428
0,,Surface,1,5429
0,,Surface,1,5430
0,,Surface,1,5431
0,,Surface,1,5432
0,,Surface,1,5433
0,,Surface,1,5434
0,,Surface,1,5435
0,,Surface,1,5436
0,,Surface,1,5437
0,,Surface,1,5438
0,,Surface,1,5439
0,,Surface,1,5440
0,,Surface,1,5441
0,,Surface,1,5442
0,,Surface,1,5443
0,,Surface,1,5444
0,,Surface,1,5445
0,,Surface,1,5446
0,,Surface,1,5447
0,,Surface,1,5448
0,,Surface,1,5449
0,,Surface,1,5450
0,,Surface,1,5451
0,,Surface,1,5452
0,,Surface,1,5453
0,,Surface,1,5454
0,,Surface,1,5455
0,,Surface,1,5456
0,,Surface,1,5457
0,,Surface,1,5458
0,,Surface,1,5459
0,,Surface,1,5460
0,,Surface,1,5461
0,,Surface,1,5462
0,,Surface,1,5463
0,,Surface,1,5464
0,,Surface,1,5465
0,,Surface,1,5466
0,,Surface,1,5467
0,,Surface,1,5468
0,,Surface,1,5469
0,,Surface,1,5470
0,,Surface,1,5471
0,,Surface,1,5472
0,,Surface,1,5473
0,,Surface,1,5474
0,,Surface,1,5475
0,,Surface,1,5476
0,,Surface,1,5477
0,,Surface,1,5478
0,,Surface,1,5479
0,,Surface,1,5480
0,,Surface,1,5481
0,,Surface,1,5482
0,,Surface,1,5483
0,,Surface,1,5484
0,,Surface,1,5485
