empty,,,,
Time,,,,
 ==================== ,,,,
Time,Unit,Category,Time,ID
0,,Spot,1,84617
0,,Spot,1,84624
0,,Spot,1,84625
0,,Spot,1,84626
0,,Spot,1,84627
0,,Spot,1,84628
0,,Spot,1,84629
0,,Spot,1,84638
0,,Spot,1,84656
0,,Spot,1,84658
0,,Spot,1,84662
0,,Spot,1,84663
0,,Spot,1,84668
0,,Spot,1,84673
0,,Spot,1,84675
0,,Spot,1,84677
0,,Spot,1,84681
0,,Spot,1,84682
0,,Spot,1,84684
0,,Spot,1,84696
0,,Spot,1,84697
0,,Spot,1,84701
0,,Spot,1,84702
0,,Spot,1,84703
0,,Spot,1,84704
0,,Spot,1,84706
0,,Spot,1,84710
0,,Spot,1,84716
0,,Spot,1,84718
0,,Spot,1,84720
0,,Spot,1,84726
0,,Spot,1,84735
0,,Spot,1,84738
0,,Spot,1,84742
0,,Spot,1,84745
0,,Spot,1,84747
0,,Spot,1,84749
0,,Spot,1,84755
0,,Spot,1,84760
0,,Spot,1,84761
0,,Spot,1,84762
0,,Spot,1,84764
0,,Spot,1,84765
0,,Spot,1,84766
0,,Spot,1,84769
0,,Spot,1,84770
0,,Spot,1,84771
0,,Spot,1,84772
0,,Spot,1,84773
0,,Spot,1,84774
0,,Spot,1,84780
0,,Spot,1,84785
0,,Spot,1,84788
0,,Spot,1,84791
0,,Spot,1,84801
0,,Spot,1,84802
0,,Spot,1,84809
0,,Spot,1,84813
0,,Spot,1,84816
0,,Spot,1,84818
0,,Spot,1,84820
0,,Spot,1,84822
0,,Spot,1,84824
0,,Spot,1,84828
0,,Spot,1,84830
0,,Spot,1,84831
0,,Spot,1,84832
0,,Spot,1,84833
0,,Spot,1,84843
0,,Spot,1,84844
0,,Spot,1,84846
0,,Spot,1,84852
0,,Spot,1,84855
0,,Spot,1,84864
0,,Spot,1,84867
0,,Spot,1,84872
0,,Spot,1,84887
0,,Spot,1,84903
0,,Spot,1,84906
0,,Spot,1,84909
0,,Spot,1,84911
0,,Spot,1,84919
0,,Spot,1,84922
0,,Spot,1,84944
0,,Spot,1,84949
0,,Spot,1,84950
0,,Spot,1,84960
0,,Spot,1,84965
0,,Spot,1,84967
0,,Spot,1,84968
