
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1428.21,547.04,4161.43,µm,Spot,Position,1,202,
1701.1,520.933,4147.33,µm,Spot,Position,1,361,
1744.92,534.765,4148.16,µm,Spot,Position,1,364,
1688.02,517.42,4150.7,µm,Spot,Position,1,366,
1812.33,518.399,4148.31,µm,Spot,Position,1,401,
1821.12,532.822,4150.3,µm,Spot,Position,1,406,
1788.33,518.936,4155.71,µm,Spot,Position,1,411,
1784.36,524.764,4158.77,µm,Spot,Position,1,418,
1278.47,637.662,4161.28,µm,Spot,Position,1,513,
1480.09,649.691,4146.91,µm,Spot,Position,1,574,
1451.57,656.743,4150.31,µm,Spot,Position,1,578,
1441.66,652.393,4152.22,µm,Spot,Position,1,581,
1465.47,606.986,4154.82,µm,Spot,Position,1,584,
1476.9,567.983,4159.98,µm,Spot,Position,1,592,
1766.06,637.923,4140.53,µm,Spot,Position,1,717,
1749.54,654.016,4145.12,µm,Spot,Position,1,718,
1749.45,612.761,4149.48,µm,Spot,Position,1,720,
1738.75,642.024,4152.99,µm,Spot,Position,1,726,
1714.14,644.489,4154.77,µm,Spot,Position,1,730,
1716.55,614.433,4157.23,µm,Spot,Position,1,733,
1731.79,649.555,4159.32,µm,Spot,Position,1,736,
1761.14,661.67,4158.22,µm,Spot,Position,1,737,
1804.52,596.175,4137.56,µm,Spot,Position,1,738,
1812.29,623.571,4137.94,µm,Spot,Position,1,739,
1820.27,636.902,4137.53,µm,Spot,Position,1,741,
1796.15,609.084,4139.76,µm,Spot,Position,1,745,
1784.23,621.193,4138.36,µm,Spot,Position,1,746,
1787.66,640.483,4141.27,µm,Spot,Position,1,752,
1785.54,636.236,4157.17,µm,Spot,Position,1,756,
1800.72,648.637,4156.8,µm,Spot,Position,1,757,
1791.5,658.176,4157.63,µm,Spot,Position,1,758,
1811.02,570.486,4159.77,µm,Spot,Position,1,759,
1407.91,686.789,4146.76,µm,Spot,Position,1,883,
1397.97,717.7,4148.9,µm,Spot,Position,1,886,
1585.45,714.649,4137.26,µm,Spot,Position,1,902,
1589.78,773.324,4139.41,µm,Spot,Position,1,939,
1582.97,804,4151.63,µm,Spot,Position,1,951,
