
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1344.24,1336.67,5035,µm,Spot,Position,1,5,
1392.86,1392.08,5035,µm,Spot,Position,1,15,
1377.77,1343.62,5042.64,µm,Spot,Position,1,29,
1381.77,1425.66,5047.13,µm,Spot,Position,1,34,
1407.46,1402.18,5048.43,µm,Spot,Position,1,37,
1401.02,1434.13,5051.46,µm,Spot,Position,1,41,
1439.18,1333.04,5035,µm,Spot,Position,1,61,
1415.34,1336.12,5035,µm,Spot,Position,1,62,
1532.77,1332.98,5036.43,µm,Spot,Position,1,68,
1473.27,1349.58,5044.52,µm,Spot,Position,1,74,
1488.45,1431.52,5052.44,µm,Spot,Position,1,79,
1441.18,1417.38,5057.97,µm,Spot,Position,1,85,
1466.48,1418.06,5056.46,µm,Spot,Position,1,86,
1654.44,1327.76,5035,µm,Spot,Position,1,95,
1624.28,1389.51,5035,µm,Spot,Position,1,101,
1649.85,1397.81,5035,µm,Spot,Position,1,104,
1538.47,1426.79,5035,µm,Spot,Position,1,106,
1615.71,1356.6,5036.82,µm,Spot,Position,1,108,
1627.68,1420.22,5038.27,µm,Spot,Position,1,109,
1661.01,1429.11,5045.9,µm,Spot,Position,1,114,
1649.31,1390.55,5047.25,µm,Spot,Position,1,115,
1638.1,1383.35,5048.6,µm,Spot,Position,1,118,
1612.11,1434.25,5049.98,µm,Spot,Position,1,119,
1582.37,1353.55,5051.29,µm,Spot,Position,1,122,
1543.49,1422.72,5055.14,µm,Spot,Position,1,129,
1663.27,1352.35,5058.5,µm,Spot,Position,1,132,
1678.42,1325.52,5035,µm,Spot,Position,1,139,
1670.8,1397.06,5035,µm,Spot,Position,1,144,
1731.45,1414.61,5035,µm,Spot,Position,1,145,
1698.45,1429.57,5035,µm,Spot,Position,1,148,
1714.61,1331.83,5045.46,µm,Spot,Position,1,154,
1703.47,1368.82,5045.42,µm,Spot,Position,1,155,
1709.64,1397.57,5044.12,µm,Spot,Position,1,156,
1733.53,1353.27,5048.38,µm,Spot,Position,1,160,
1669.3,1319.03,5056.72,µm,Spot,Position,1,164,
1319.94,1446.67,5035,µm,Spot,Position,1,174,
1380.93,1456.63,5035,µm,Spot,Position,1,175,
1305,1473.7,5035,µm,Spot,Position,1,176,
1284.23,1502.88,5035,µm,Spot,Position,1,177,
1334.38,1482.3,5036.17,µm,Spot,Position,1,179,
1338.62,1510.84,5036.93,µm,Spot,Position,1,180,
1349.05,1513.36,5039.63,µm,Spot,Position,1,182,
1354.65,1498.5,5042.57,µm,Spot,Position,1,184,
1297.11,1535.59,5044.86,µm,Spot,Position,1,187,
1287.26,1565.69,5045.67,µm,Spot,Position,1,188,
1308.05,1511.95,5047.77,µm,Spot,Position,1,191,
1404.01,1526.17,5046.94,µm,Spot,Position,1,192,
1287.93,1539.31,5046.13,µm,Spot,Position,1,193,
1351.25,1540,5047.74,µm,Spot,Position,1,194,
1342.08,1541.49,5047.44,µm,Spot,Position,1,195,
1396.9,1549.13,5046.92,µm,Spot,Position,1,196,
1310.65,1553.53,5047.3,µm,Spot,Position,1,197,
1367.75,1518.37,5050.29,µm,Spot,Position,1,202,
1373.85,1544.7,5050.97,µm,Spot,Position,1,203,
1402.93,1504.41,5053.6,µm,Spot,Position,1,205,
1389.5,1528.57,5052.3,µm,Spot,Position,1,206,
1354.17,1552,5053.45,µm,Spot,Position,1,207,
1374.37,1570.19,5052.84,µm,Spot,Position,1,208,
1386.99,1489.88,5056.42,µm,Spot,Position,1,216,
1379.87,1496.68,5057.51,µm,Spot,Position,1,218,
1318.05,1497.58,5058.39,µm,Spot,Position,1,219,
1378.55,1508.39,5063.54,µm,Spot,Position,1,223,
1424.42,1517.48,5045.61,µm,Spot,Position,1,249,
1439.4,1544.84,5044.5,µm,Spot,Position,1,250,
1443.39,1554.21,5045.93,µm,Spot,Position,1,251,
1420.65,1455.56,5046.7,µm,Spot,Position,1,253,
1413.41,1488.1,5047.99,µm,Spot,Position,1,254,
1535.81,1532.5,5051.23,µm,Spot,Position,1,258,
1525.23,1538.87,5050.76,µm,Spot,Position,1,259,
1450.92,1457.18,5052.37,µm,Spot,Position,1,260,
1448.68,1479.81,5057.77,µm,Spot,Position,1,263,
1568.51,1462.72,5035,µm,Spot,Position,1,271,
1645.87,1565.49,5035,µm,Spot,Position,1,280,
1649.67,1453.7,5038.45,µm,Spot,Position,1,283,
1556.97,1502.6,5039.59,µm,Spot,Position,1,284,
1587.23,1493.54,5040.23,µm,Spot,Position,1,285,
1556.07,1531.63,5042.28,µm,Spot,Position,1,287,
1606.27,1549.86,5043.16,µm,Spot,Position,1,289,
1642.78,1530.99,5044.43,µm,Spot,Position,1,293,
1608.46,1528.55,5055.23,µm,Spot,Position,1,301,
1641.45,1548.59,5054.76,µm,Spot,Position,1,302,
1651.14,1552.63,5054.75,µm,Spot,Position,1,303,
1655.1,1498.96,5056.72,µm,Spot,Position,1,305,
1657.75,1481.72,5058.06,µm,Spot,Position,1,307,
1638.36,1465.82,5061.49,µm,Spot,Position,1,308,
1618.4,1450.59,5063.91,µm,Spot,Position,1,310,
1666.17,1447.97,5035,µm,Spot,Position,1,314,
1706.17,1509.3,5045.43,µm,Spot,Position,1,329,
1685.77,1559.17,5054.68,µm,Spot,Position,1,334,
1705.46,1484.05,5058.29,µm,Spot,Position,1,336,
1671.69,1498.05,5060.77,µm,Spot,Position,1,339,
1714.03,1521,5065.71,µm,Spot,Position,1,345,
1387.74,1609.59,5041.48,µm,Spot,Position,1,354,
1347.09,1580,5054.56,µm,Spot,Position,1,361,
1385.23,1607.87,5061.33,µm,Spot,Position,1,369,
1386.4,1619.15,5061.49,µm,Spot,Position,1,370,
1404.3,1577.91,5063.7,µm,Spot,Position,1,371,
1501.46,1585.62,5035,µm,Spot,Position,1,375,
1527.79,1589.11,5035,µm,Spot,Position,1,376,
1516.32,1595.33,5035,µm,Spot,Position,1,379,
1513.18,1574.93,5042.56,µm,Spot,Position,1,385,
1520.55,1618,5046.87,µm,Spot,Position,1,388,
1501.83,1594.58,5065.08,µm,Spot,Position,1,397,
1653.3,1602.7,5035,µm,Spot,Position,1,400,
1595.62,1592.72,5047.1,µm,Spot,Position,1,406,
1631.07,1612.59,5051.6,µm,Spot,Position,1,408,
1591.35,1621.28,5051.43,µm,Spot,Position,1,410,
1558.01,1583.65,5059.95,µm,Spot,Position,1,412,
1589.89,1587.29,5061.12,µm,Spot,Position,1,415,
1612.39,1580.17,5065.45,µm,Spot,Position,1,417,
1696.03,1591.18,5045.63,µm,Spot,Position,1,427,
1708.77,1581.41,5052.7,µm,Spot,Position,1,431,
