empty,,,,
Time,,,,
 ==================== ,,,,
Time,Unit,Category,Time,ID
0,,Spot,1,5
0,,Spot,1,15
0,,Spot,1,29
0,,Spot,1,34
0,,Spot,1,37
0,,Spot,1,41
0,,Spot,1,61
0,,Spot,1,62
0,,Spot,1,68
0,,Spot,1,74
0,,Spot,1,79
0,,Spot,1,85
0,,Spot,1,86
0,,Spot,1,95
0,,Spot,1,101
0,,Spot,1,104
0,,Spot,1,106
0,,Spot,1,108
0,,Spot,1,109
0,,Spot,1,114
0,,Spot,1,115
0,,Spot,1,118
0,,Spot,1,119
0,,Spot,1,122
0,,Spot,1,129
0,,Spot,1,132
0,,Spot,1,139
0,,Spot,1,144
0,,Spot,1,145
0,,Spot,1,148
0,,Spot,1,154
0,,Spot,1,155
0,,Spot,1,156
0,,Spot,1,160
0,,Spot,1,164
0,,Spot,1,174
0,,Spot,1,175
0,,Spot,1,176
0,,Spot,1,177
0,,Spot,1,179
0,,Spot,1,180
0,,Spot,1,182
0,,Spot,1,184
0,,Spot,1,187
0,,Spot,1,188
0,,Spot,1,191
0,,Spot,1,192
0,,Spot,1,193
0,,Spot,1,194
0,,Spot,1,195
0,,Spot,1,196
0,,Spot,1,197
0,,Spot,1,202
0,,Spot,1,203
0,,Spot,1,205
0,,Spot,1,206
0,,Spot,1,207
0,,Spot,1,208
0,,Spot,1,216
0,,Spot,1,218
0,,Spot,1,219
0,,Spot,1,223
0,,Spot,1,249
0,,Spot,1,250
0,,Spot,1,251
0,,Spot,1,253
0,,Spot,1,254
0,,Spot,1,258
0,,Spot,1,259
0,,Spot,1,260
0,,Spot,1,263
0,,Spot,1,271
0,,Spot,1,280
0,,Spot,1,283
0,,Spot,1,284
0,,Spot,1,285
0,,Spot,1,287
0,,Spot,1,289
0,,Spot,1,293
0,,Spot,1,301
0,,Spot,1,302
0,,Spot,1,303
0,,Spot,1,305
0,,Spot,1,307
0,,Spot,1,308
0,,Spot,1,310
0,,Spot,1,314
0,,Spot,1,329
0,,Spot,1,334
0,,Spot,1,336
0,,Spot,1,339
0,,Spot,1,345
0,,Spot,1,354
0,,Spot,1,361
0,,Spot,1,369
0,,Spot,1,370
0,,Spot,1,371
0,,Spot,1,375
0,,Spot,1,376
0,,Spot,1,379
0,,Spot,1,385
0,,Spot,1,388
0,,Spot,1,397
0,,Spot,1,400
0,,Spot,1,406
0,,Spot,1,408
0,,Spot,1,410
0,,Spot,1,412
0,,Spot,1,415
0,,Spot,1,417
0,,Spot,1,427
0,,Spot,1,431
0,,Spot,1,432
0,,Spot,1,434
0,,Spot,1,435
0,,Spot,1,450
0,,Spot,1,458
0,,Spot,1,478
0,,Spot,1,483
0,,Spot,1,485
0,,Spot,1,491
0,,Spot,1,499
0,,Spot,1,507
0,,Spot,1,515
0,,Spot,1,516
0,,Spot,1,523
0,,Spot,1,525
0,,Spot,1,530
0,,Spot,1,538
0,,Spot,1,539
0,,Spot,1,553
0,,Spot,1,554
0,,Spot,1,557
0,,Spot,1,558
0,,Spot,1,577
0,,Spot,1,581
0,,Spot,1,583
0,,Spot,1,591
0,,Spot,1,593
0,,Spot,1,599
0,,Spot,1,600
0,,Spot,1,604
0,,Spot,1,608
0,,Spot,1,619
0,,Spot,1,623
0,,Spot,1,624
0,,Spot,1,625
0,,Spot,1,627
0,,Spot,1,629
0,,Spot,1,630
0,,Spot,1,632
0,,Spot,1,634
0,,Spot,1,636
0,,Spot,1,637
0,,Spot,1,638
0,,Spot,1,641
0,,Spot,1,642
0,,Spot,1,646
0,,Spot,1,647
0,,Spot,1,648
0,,Spot,1,653
0,,Spot,1,664
0,,Spot,1,668
0,,Spot,1,670
0,,Spot,1,673
0,,Spot,1,674
0,,Spot,1,678
0,,Spot,1,679
0,,Spot,1,680
0,,Spot,1,681
0,,Spot,1,682
0,,Spot,1,683
0,,Spot,1,685
0,,Spot,1,686
0,,Spot,1,687
0,,Spot,1,688
0,,Spot,1,689
0,,Spot,1,696
0,,Spot,1,698
0,,Spot,1,700
