
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
797.493,788.439,4137.99,µm,Spot,Position,1,84617,
784.042,759.292,4138.31,µm,Spot,Position,1,84624,
857.219,760.29,4139.31,µm,Spot,Position,1,84625,
845.123,761.001,4139.07,µm,Spot,Position,1,84626,
877.909,761.12,4139.35,µm,Spot,Position,1,84627,
819.908,768.516,4139.24,µm,Spot,Position,1,84628,
868.651,768.261,4139.49,µm,Spot,Position,1,84629,
762.954,806.807,4138.96,µm,Spot,Position,1,84638,
814.089,835.833,4140.14,µm,Spot,Position,1,84656,
778.312,823.398,4142.32,µm,Spot,Position,1,84658,
763.832,759.758,4144.22,µm,Spot,Position,1,84662,
801.767,804.169,4144.72,µm,Spot,Position,1,84663,
802.006,776.667,4148.13,µm,Spot,Position,1,84668,
809.675,763.405,4153.15,µm,Spot,Position,1,84673,
839.585,804.056,4153.18,µm,Spot,Position,1,84675,
814.055,779.372,4155.22,µm,Spot,Position,1,84677,
853.302,855.192,4155.11,µm,Spot,Position,1,84681,
816.495,859.676,4155.91,µm,Spot,Position,1,84682,
767.392,783.5,4156.31,µm,Spot,Position,1,84684,
910.119,800.675,4137.63,µm,Spot,Position,1,84696,
913.599,812.775,4137.91,µm,Spot,Position,1,84697,
997.147,761.619,4138.99,µm,Spot,Position,1,84701,
887.326,762.125,4139.15,µm,Spot,Position,1,84702,
941.733,762.509,4138.56,µm,Spot,Position,1,84703,
973.58,761.887,4139.28,µm,Spot,Position,1,84704,
941.98,776.945,4139.71,µm,Spot,Position,1,84706,
933.361,794.71,4138.83,µm,Spot,Position,1,84710,
971.89,814.613,4139.14,µm,Spot,Position,1,84716,
887.276,820.855,4139.51,µm,Spot,Position,1,84718,
898.928,822.473,4138.44,µm,Spot,Position,1,84720,
897.373,834.577,4138.85,µm,Spot,Position,1,84726,
989.831,865.325,4139.24,µm,Spot,Position,1,84735,
921.395,774.995,4141.99,µm,Spot,Position,1,84738,
997.79,762.121,4150.15,µm,Spot,Position,1,84742,
951.54,842.355,4152.29,µm,Spot,Position,1,84745,
