
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
737.728,859.549,5099.69,µm,Spot,Position,1,178,
711.181,862.075,5099.21,µm,Spot,Position,1,179,
726.578,864.905,5098.93,µm,Spot,Position,1,180,
724.969,840.822,5102.07,µm,Spot,Position,1,187,
833,867.653,5102.14,µm,Spot,Position,1,221,
753.836,873.867,5099.31,µm,Spot,Position,1,304,
714.092,883.705,5098.04,µm,Spot,Position,1,307,
757.297,913.523,5098.58,µm,Spot,Position,1,308,
783.791,926.241,5099.46,µm,Spot,Position,1,309,
809.748,928.365,5093.77,µm,Spot,Position,1,321,
815.689,911.401,5097.49,µm,Spot,Position,1,323,
845.046,920.983,5097.2,µm,Spot,Position,1,324,
811.771,899.411,5098.88,µm,Spot,Position,1,326,
920.344,921.314,5099.59,µm,Spot,Position,1,329,
824.258,881.502,5100.98,µm,Spot,Position,1,330,
846.493,889.86,5101.33,µm,Spot,Position,1,331,
802.935,894.447,5100.32,µm,Spot,Position,1,332,
882.722,908.075,5101.96,µm,Spot,Position,1,333,
854.351,910.33,5100.16,µm,Spot,Position,1,334,
902.355,923.931,5101.58,µm,Spot,Position,1,335,
834.945,885.537,5102.04,µm,Spot,Position,1,336,
854.423,901.443,5103.5,µm,Spot,Position,1,338,
1012.48,926.059,5099.69,µm,Spot,Position,1,351,
949.135,905.464,5100.78,µm,Spot,Position,1,354,
959.257,910.782,5101.88,µm,Spot,Position,1,355,
929.071,917.103,5100.14,µm,Spot,Position,1,357,
950.457,919.751,5100.6,µm,Spot,Position,1,359,
1104.5,908.969,5102.75,µm,Spot,Position,1,375,
744.798,736.691,5118.77,µm,Spot,Position,1,524,
759.554,726.234,5120.41,µm,Spot,Position,1,526,
789.876,729.697,5121.73,µm,Spot,Position,1,527,
712.042,730.836,5120.28,µm,Spot,Position,1,528,
734.125,708.573,5124.95,µm,Spot,Position,1,530,
778.961,741.208,5124.93,µm,Spot,Position,1,531,
715.533,692.877,5126.44,µm,Spot,Position,1,532,
747.419,699.634,5126.45,µm,Spot,Position,1,533,
798.937,703.871,5126.84,µm,Spot,Position,1,534,
792.821,720.372,5127.3,µm,Spot,Position,1,535,
761.431,696.15,5128.36,µm,Spot,Position,1,537,
786.229,704.618,5129.4,µm,Spot,Position,1,538,
723.833,708.596,5129.33,µm,Spot,Position,1,539,
794.596,656.016,5131.34,µm,Spot,Position,1,540,
715.803,661.818,5131.21,µm,Spot,Position,1,541,
753.517,665.177,5131.46,µm,Spot,Position,1,542,
769.833,717.616,5131.22,µm,Spot,Position,1,545,
784.734,646.601,5133.51,µm,Spot,Position,1,547,
725.101,678.871,5132.72,µm,Spot,Position,1,548,
822.744,721.443,5122.83,µm,Spot,Position,1,591,
849.674,729.953,5122.92,µm,Spot,Position,1,593,
875.578,738.163,5123.81,µm,Spot,Position,1,595,
880.3,717.021,5125.96,µm,Spot,Position,1,598,
893.85,719.579,5127.65,µm,Spot,Position,1,601,
885.713,693.683,5129.72,µm,Spot,Position,1,604,
819.124,695.36,5128.53,µm,Spot,Position,1,605,
829.686,699.977,5128.16,µm,Spot,Position,1,607,
903.203,708.352,5129.16,µm,Spot,Position,1,608,
821.553,666.881,5131.95,µm,Spot,Position,1,609,
869.54,673.424,5131.52,µm,Spot,Position,1,610,
893.754,673.925,5131.09,µm,Spot,Position,1,611,
913.722,705.065,5130.8,µm,Spot,Position,1,612,
832.086,659.051,5134.08,µm,Spot,Position,1,614,
854.273,663.649,5134.67,µm,Spot,Position,1,615,
860.394,671.14,5135.74,µm,Spot,Position,1,616,
818.432,682.976,5134.03,µm,Spot,Position,1,617,
944.596,710.784,5127.28,µm,Spot,Position,1,660,
1027.34,729.775,5127.16,µm,Spot,Position,1,661,
956.886,734.957,5127.1,µm,Spot,Position,1,663,
933.393,697.086,5131.8,µm,Spot,Position,1,667,
1007.86,697.181,5133.97,µm,Spot,Position,1,669,
980.13,724.995,5132.98,µm,Spot,Position,1,670,
1015.76,740.676,5132.86,µm,Spot,Position,1,671,
1040.94,694.964,5134.33,µm,Spot,Position,1,673,
1003.61,707.293,5134.43,µm,Spot,Position,1,674,
1112.54,739.6,5126.16,µm,Spot,Position,1,700,
1071.79,707.329,5131.77,µm,Spot,Position,1,702,
1099.39,716.06,5130.33,µm,Spot,Position,1,703,
1113.72,689.859,5133.7,µm,Spot,Position,1,704,
1108.22,721.085,5132.45,µm,Spot,Position,1,705,
1066.19,676.874,5134.66,µm,Spot,Position,1,706,
741.481,820.3,5105.49,µm,Spot,Position,1,707,
742.331,833.237,5105.52,µm,Spot,Position,1,708,
768.327,847.501,5104.75,µm,Spot,Position,1,709,
747.955,799.366,5110.72,µm,Spot,Position,1,711,
740.034,794.585,5112.93,µm,Spot,Position,1,714,
761.621,796.535,5113.27,µm,Spot,Position,1,715,
713.563,811.78,5113.25,µm,Spot,Position,1,716,
779.721,812.679,5112.45,µm,Spot,Position,1,717,
745.766,770.66,5115.15,µm,Spot,Position,1,719,
780.463,770.658,5115.87,µm,Spot,Position,1,720,
786.685,763.435,5121.08,µm,Spot,Position,1,728,
813.553,863.032,5105.04,µm,Spot,Position,1,738,
854.009,869.642,5104.25,µm,Spot,Position,1,739,
896.432,835.822,5107.71,µm,Spot,Position,1,742,
892.475,864.424,5106.5,µm,Spot,Position,1,744,
863.544,817.945,5108.85,µm,Spot,Position,1,746,
829.925,840.722,5108.37,µm,Spot,Position,1,748,
835.313,817.807,5113.23,µm,Spot,Position,1,758,
816.506,830.096,5112.63,µm,Spot,Position,1,759,
857.558,793.343,5114.56,µm,Spot,Position,1,760,
924.924,791.694,5118.97,µm,Spot,Position,1,768,
882.923,756.968,5120.1,µm,Spot,Position,1,771,
881.108,771.932,5121.45,µm,Spot,Position,1,772,
914.957,785.325,5121.94,µm,Spot,Position,1,773,
878.421,817.025,5123.3,µm,Spot,Position,1,775,
913.38,820.339,5124.95,µm,Spot,Position,1,777,
926.305,779.97,5135.8,µm,Spot,Position,1,786,
936.898,853.143,5105.35,µm,Spot,Position,1,787,
927.677,855.83,5106.22,µm,Spot,Position,1,790,
1044.12,865.796,5106.27,µm,Spot,Position,1,791,
1016.49,862.111,5108.09,µm,Spot,Position,1,792,
963.414,826.046,5111.06,µm,Spot,Position,1,794,
