
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1750.31,587.918,4895.6,µm,Spot,Position,1,1596,
1922.11,518.408,4866.33,µm,Spot,Position,1,1597,
1918.48,472.297,4869.45,µm,Spot,Position,1,1600,
1934.78,476.979,4871.46,µm,Spot,Position,1,1602,
1899.85,558.837,4872.25,µm,Spot,Position,1,1607,
1915.4,515.946,4876.89,µm,Spot,Position,1,1613,
1917.4,562.793,4875.87,µm,Spot,Position,1,1615,
1871.59,533.173,4878.59,µm,Spot,Position,1,1616,
1880.07,544.357,4884.03,µm,Spot,Position,1,1621,
1874.6,507.77,4886.66,µm,Spot,Position,1,1623,
1865.25,522.318,4888.14,µm,Spot,Position,1,1628,
1871.19,557.481,4890.64,µm,Spot,Position,1,1629,
1896.46,576.32,4891.52,µm,Spot,Position,1,1633,
1884.35,511.648,4895.4,µm,Spot,Position,1,1637,
1294.13,676.143,4870.8,µm,Spot,Position,1,1639,
1332.52,678.994,4872.77,µm,Spot,Position,1,1640,
1321.21,682.576,4871.38,µm,Spot,Position,1,1641,
1329.81,669.272,4876.25,µm,Spot,Position,1,1644,
1325.9,617.233,4877.59,µm,Spot,Position,1,1645,
1276.19,688.015,4880.08,µm,Spot,Position,1,1647,
1352.89,597.062,4885.63,µm,Spot,Position,1,1648,
1294.51,648.718,4886.11,µm,Spot,Position,1,1650,
1291.97,703.471,4887.77,µm,Spot,Position,1,1654,
1288.11,656.941,4889.71,µm,Spot,Position,1,1655,
1291.3,668.582,4891.45,µm,Spot,Position,1,1659,
1343.69,694.39,4891.83,µm,Spot,Position,1,1660,
1319.63,611.222,4894.3,µm,Spot,Position,1,1661,
1294.18,628.294,4893.32,µm,Spot,Position,1,1662,
1324.52,628.61,4894.41,µm,Spot,Position,1,1663,
1274.55,640.009,4893.82,µm,Spot,Position,1,1664,
1297.84,695.304,4893.33,µm,Spot,Position,1,1665,
1277.08,609.862,4895.45,µm,Spot,Position,1,1668,
1401.75,593.914,4868.11,µm,Spot,Position,1,1671,
1437.66,680.399,4867.79,µm,Spot,Position,1,1672,
1389.08,682.39,4868.69,µm,Spot,Position,1,1673,
