
Time
 ==================== 
Time,Unit,Category,Time,ID,
0,h,Spot,1,908,
0,h,Spot,1,909,
0,h,Spot,1,910,
0,h,Spot,1,912,
0,h,Spot,1,913,
0,h,Spot,1,914,
0,h,Spot,1,915,
0,h,Spot,1,916,
0,h,Spot,1,917,
0,h,Spot,1,918,
0,h,Spot,1,919,
0,h,Spot,1,920,
0,h,Spot,1,926,
0,h,Spot,1,927,
0,h,Spot,1,931,
0,h,Spot,1,941,
0,h,Spot,1,948,
0,h,Spot,1,952,
0,h,Spot,1,953,
0,h,Spot,1,954,
0,h,Spot,1,955,
0,h,Spot,1,956,
0,h,Spot,1,957,
0,h,Spot,1,959,
0,h,Spot,1,960,
0,h,Spot,1,961,
0,h,Spot,1,962,
0,h,Spot,1,963,
0,h,Spot,1,965,
0,h,Spot,1,966,
0,h,Spot,1,967,
0,h,Spot,1,968,
0,h,Spot,1,970,
0,h,Spot,1,973,
0,h,Spot,1,974,
0,h,Spot,1,975,
0,h,Spot,1,978,
0,h,Spot,1,979,
0,h,Spot,1,980,
0,h,Spot,1,981,
0,h,Spot,1,983,
0,h,Spot,1,984,
0,h,Spot,1,992,
0,h,Spot,1,994,
0,h,Spot,1,995,
0,h,Spot,1,1000,
0,h,Spot,1,1001,
0,h,Spot,1,1002,
0,h,Spot,1,1003,
0,h,Spot,1,1004,
0,h,Spot,1,1005,
0,h,Spot,1,1006,
0,h,Spot,1,1007,
0,h,Spot,1,1009,
0,h,Spot,1,1011,
0,h,Spot,1,1015,
0,h,Spot,1,1016,
0,h,Spot,1,1017,
0,h,Spot,1,1018,
0,h,Spot,1,1020,
0,h,Spot,1,1024,
0,h,Spot,1,1025,
0,h,Spot,1,1026,
0,h,Spot,1,1028,
0,h,Spot,1,1029,
0,h,Spot,1,1032,
0,h,Spot,1,1033,
0,h,Spot,1,1038,
0,h,Spot,1,1041,
0,h,Spot,1,1045,
0,h,Spot,1,1049,
0,h,Spot,1,1050,
0,h,Spot,1,1052,
0,h,Spot,1,1054,
0,h,Spot,1,1057,
0,h,Spot,1,1059,
0,h,Spot,1,1060,
0,h,Spot,1,1061,
0,h,Spot,1,1062,
0,h,Spot,1,1063,
0,h,Spot,1,1064,
0,h,Spot,1,1065,
0,h,Spot,1,1066,
0,h,Spot,1,1067,
0,h,Spot,1,1068,
0,h,Spot,1,1069,
0,h,Spot,1,1070,
0,h,Spot,1,1071,
