
Intensity Sum of Square Ch=3 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
1.05713e+07,,Spot,3,Image 1,1,513,
5.15802e+07,,Spot,3,Image 1,1,518,
3.27698e+07,,Spot,3,Image 1,1,520,
2.2478e+07,,Spot,3,Image 1,1,522,
7.71445e+07,,Spot,3,Image 1,1,528,
2.41766e+07,,Spot,3,Image 1,1,552,
1.21956e+07,,Spot,3,Image 1,1,565,
1.85607e+07,,Spot,3,Image 1,1,572,
2.17353e+07,,Spot,3,Image 1,1,604,
2.32525e+07,,Spot,3,Image 1,1,615,
1.57765e+07,,Spot,3,Image 1,1,616,
1.41365e+07,,Spot,3,Image 1,1,626,
2.48718e+07,,Spot,3,Image 1,1,631,
2.30693e+07,,Spot,3,Image 1,1,661,
3.98812e+07,,Spot,3,Image 1,1,688,
3.31734e+07,,Spot,3,Image 1,1,693,
3.98932e+07,,Spot,3,Image 1,1,696,
1.16712e+08,,Spot,3,Image 1,1,704,
3.46697e+07,,Spot,3,Image 1,1,707,
2.3176e+08,,Spot,3,Image 1,1,714,
5.33e+07,,Spot,3,Image 1,1,716,
3.29953e+07,,Spot,3,Image 1,1,718,
2.692e+07,,Spot,3,Image 1,1,730,
5.49305e+07,,Spot,3,Image 1,1,748,
1.40594e+07,,Spot,3,Image 1,1,762,
2.66714e+07,,Spot,3,Image 1,1,780,
2.04172e+07,,Spot,3,Image 1,1,782,
2.24335e+07,,Spot,3,Image 1,1,783,
5.95486e+07,,Spot,3,Image 1,1,789,
2.1407e+07,,Spot,3,Image 1,1,790,
2.02107e+07,,Spot,3,Image 1,1,792,
1.92702e+07,,Spot,3,Image 1,1,794,
8.56082e+07,,Spot,3,Image 1,1,797,
1.57096e+07,,Spot,3,Image 1,1,798,
2.55093e+07,,Spot,3,Image 1,1,800,
4.08708e+07,,Spot,3,Image 1,1,809,
1.35306e+07,,Spot,3,Image 1,1,812,
6.07607e+06,,Spot,3,Image 1,1,814,
2.1446e+07,,Spot,3,Image 1,1,822,
3.12692e+07,,Spot,3,Image 1,1,823,
1.31597e+07,,Spot,3,Image 1,1,825,
2.53363e+07,,Spot,3,Image 1,1,829,
2.29283e+07,,Spot,3,Image 1,1,830,
1.73004e+07,,Spot,3,Image 1,1,835,
1.4819e+07,,Spot,3,Image 1,1,837,
1.58338e+07,,Spot,3,Image 1,1,845,
1.46278e+07,,Spot,3,Image 1,1,889,
1.27231e+07,,Spot,3,Image 1,1,900,
1.67868e+07,,Spot,3,Image 1,1,903,
2.41093e+07,,Spot,3,Image 1,1,905,
2.41544e+07,,Spot,3,Image 1,1,906,
1.51722e+07,,Spot,3,Image 1,1,914,
7.89097e+06,,Spot,3,Image 1,1,917,
1.01894e+07,,Spot,3,Image 1,1,921,
1.07217e+07,,Spot,3,Image 1,1,923,
1.95917e+07,,Spot,3,Image 1,1,933,
2.83814e+07,,Spot,3,Image 1,1,936,
3.00153e+07,,Spot,3,Image 1,1,937,
2.53445e+07,,Spot,3,Image 1,1,939,
4.23445e+07,,Spot,3,Image 1,1,941,
2.86557e+07,,Spot,3,Image 1,1,949,
2.0255e+07,,Spot,3,Image 1,1,952,
8.00623e+06,,Spot,3,Image 1,1,965,
1.82643e+07,,Spot,3,Image 1,1,978,
2.03699e+07,,Spot,3,Image 1,1,989,
7.96682e+06,,Spot,3,Image 1,1,994,
1.28197e+07,,Spot,3,Image 1,1,997,
5.62173e+07,,Spot,3,Image 1,1,1010,
2.87718e+07,,Spot,3,Image 1,1,1018,
3.84766e+07,,Spot,3,Image 1,1,1021,
3.07366e+07,,Spot,3,Image 1,1,1033,
1.41064e+07,,Spot,3,Image 1,1,1041,
4.40853e+07,,Spot,3,Image 1,1,1043,
6.16214e+07,,Spot,3,Image 1,1,1048,
8.10342e+07,,Spot,3,Image 1,1,1054,
3.34939e+07,,Spot,3,Image 1,1,1064,
3.32284e+07,,Spot,3,Image 1,1,1065,
1.98002e+07,,Spot,3,Image 1,1,1070,
3.01825e+07,,Spot,3,Image 1,1,1073,
1.60276e+08,,Spot,3,Image 1,1,1076,
3.79334e+07,,Spot,3,Image 1,1,1077,
1.67968e+08,,Spot,3,Image 1,1,1085,
3.4585e+07,,Spot,3,Image 1,1,1091,
4.63902e+07,,Spot,3,Image 1,1,1093,
1.11043e+08,,Spot,3,Image 1,1,1094,
3.07165e+07,,Spot,3,Image 1,1,1096,
8.17071e+07,,Spot,3,Image 1,1,1098,
4.52804e+07,,Spot,3,Image 1,1,1101,
5.59969e+07,,Spot,3,Image 1,1,1105,
1.56173e+08,,Spot,3,Image 1,1,1108,
6.84547e+07,,Spot,3,Image 1,1,1109,
2.95243e+07,,Spot,3,Image 1,1,1113,
4.88409e+07,,Spot,3,Image 1,1,1124,
4.83435e+07,,Spot,3,Image 1,1,1132,
2.28214e+07,,Spot,3,Image 1,1,1133,
2.32448e+08,,Spot,3,Image 1,1,1139,
1.28692e+08,,Spot,3,Image 1,1,1146,
4.78554e+07,,Spot,3,Image 1,1,1149,
2.6648e+07,,Spot,3,Image 1,1,1150,
2.51315e+07,,Spot,3,Image 1,1,1153,
1.97606e+07,,Spot,3,Image 1,1,1154,
1.12648e+08,,Spot,3,Image 1,1,1158,
3.68028e+07,,Spot,3,Image 1,1,1165,
1.2118e+08,,Spot,3,Image 1,1,1169,
3.76536e+07,,Spot,3,Image 1,1,1180,
5.42416e+07,,Spot,3,Image 1,1,1184,
4.31815e+07,,Spot,3,Image 1,1,1185,
1.27581e+08,,Spot,3,Image 1,1,1189,
1.23545e+08,,Spot,3,Image 1,1,1193,
3.31929e+07,,Spot,3,Image 1,1,1196,
2.54226e+07,,Spot,3,Image 1,1,1198,
4.21992e+07,,Spot,3,Image 1,1,1199,
3.34122e+07,,Spot,3,Image 1,1,1201,
6.35963e+07,,Spot,3,Image 1,1,1203,
1.61353e+07,,Spot,3,Image 1,1,1209,
1.32066e+08,,Spot,3,Image 1,1,1210,
2.56567e+07,,Spot,3,Image 1,1,1211,
3.78862e+07,,Spot,3,Image 1,1,1213,
6.05167e+07,,Spot,3,Image 1,1,1216,
1.35166e+08,,Spot,3,Image 1,1,1217,
4.15475e+07,,Spot,3,Image 1,1,1218,
3.69185e+07,,Spot,3,Image 1,1,1226,
7.64479e+07,,Spot,3,Image 1,1,1228,
8.02512e+07,,Spot,3,Image 1,1,1229,
7.84803e+07,,Spot,3,Image 1,1,1232,
2.47149e+07,,Spot,3,Image 1,1,1237,
3.94749e+07,,Spot,3,Image 1,1,1241,
4.00198e+07,,Spot,3,Image 1,1,1242,
3.52247e+07,,Spot,3,Image 1,1,1243,
3.44319e+07,,Spot,3,Image 1,1,1246,
4.25046e+07,,Spot,3,Image 1,1,1258,
6.18085e+07,,Spot,3,Image 1,1,1262,
6.02007e+07,,Spot,3,Image 1,1,1264,
1.78344e+07,,Spot,3,Image 1,1,1271,
4.93887e+07,,Spot,3,Image 1,1,1284,
6.38347e+07,,Spot,3,Image 1,1,1288,
3.00098e+07,,Spot,3,Image 1,1,1291,
8.19992e+07,,Spot,3,Image 1,1,1301,
1.54001e+07,,Spot,3,Image 1,1,1303,
3.88255e+07,,Spot,3,Image 1,1,1326,
7.9126e+07,,Spot,3,Image 1,1,1327,
2.52718e+07,,Spot,3,Image 1,1,1328,
8.07402e+07,,Spot,3,Image 1,1,1331,
1.51177e+08,,Spot,3,Image 1,1,1332,
5.27279e+07,,Spot,3,Image 1,1,1334,
1.0201e+08,,Spot,3,Image 1,1,1336,
5.32859e+07,,Spot,3,Image 1,1,1339,
1.00971e+08,,Spot,3,Image 1,1,1341,
3.52771e+07,,Spot,3,Image 1,1,1346,
2.32936e+07,,Spot,3,Image 1,1,1347,
7.02234e+07,,Spot,3,Image 1,1,1351,
8.64376e+07,,Spot,3,Image 1,1,1353,
7.96181e+07,,Spot,3,Image 1,1,1354,
8.31307e+07,,Spot,3,Image 1,1,1355,
1.80506e+08,,Spot,3,Image 1,1,1357,
3.00641e+07,,Spot,3,Image 1,1,1358,
3.61525e+07,,Spot,3,Image 1,1,1359,
4.5972e+07,,Spot,3,Image 1,1,1361,
3.29371e+07,,Spot,3,Image 1,1,1362,
5.49994e+07,,Spot,3,Image 1,1,1364,
4.92783e+07,,Spot,3,Image 1,1,1370,
6.81541e+07,,Spot,3,Image 1,1,1371,
2.13786e+08,,Spot,3,Image 1,1,1372,
5.003e+07,,Spot,3,Image 1,1,1373,
1.59471e+08,,Spot,3,Image 1,1,1375,
8.92084e+07,,Spot,3,Image 1,1,1376,
2.46337e+07,,Spot,3,Image 1,1,1382,
4.8122e+07,,Spot,3,Image 1,1,1383,
3.85236e+07,,Spot,3,Image 1,1,1389,
6.50353e+07,,Spot,3,Image 1,1,1390,
8.08063e+07,,Spot,3,Image 1,1,1392,
1.98095e+08,,Spot,3,Image 1,1,1399,
3.99988e+07,,Spot,3,Image 1,1,1402,
3.00606e+07,,Spot,3,Image 1,1,1406,
1.73962e+08,,Spot,3,Image 1,1,1410,
4.00093e+07,,Spot,3,Image 1,1,1411,
5.02461e+07,,Spot,3,Image 1,1,1415,
1.48006e+07,,Spot,3,Image 1,1,1420,
9.69362e+07,,Spot,3,Image 1,1,1435,
2.24237e+08,,Spot,3,Image 1,1,1436,
8.43065e+07,,Spot,3,Image 1,1,1439,
2.53484e+07,,Spot,3,Image 1,1,1440,
6.83642e+07,,Spot,3,Image 1,1,1444,
3.52043e+07,,Spot,3,Image 1,1,1445,
7.17022e+07,,Spot,3,Image 1,1,1446,
9.86217e+07,,Spot,3,Image 1,1,1447,
6.10457e+07,,Spot,3,Image 1,1,1448,
3.19721e+07,,Spot,3,Image 1,1,1452,
3.92605e+07,,Spot,3,Image 1,1,1456,
5.98758e+07,,Spot,3,Image 1,1,1457,
3.17275e+07,,Spot,3,Image 1,1,1460,
5.86585e+07,,Spot,3,Image 1,1,1461,
2.82252e+07,,Spot,3,Image 1,1,1463,
2.85065e+07,,Spot,3,Image 1,1,1471,
6.91472e+07,,Spot,3,Image 1,1,1478,
1.80401e+07,,Spot,3,Image 1,1,1480,
5.23569e+07,,Spot,3,Image 1,1,1489,
4.37319e+07,,Spot,3,Image 1,1,1493,
6.39828e+07,,Spot,3,Image 1,1,1495,
2.72547e+07,,Spot,3,Image 1,1,1496,
4.10247e+07,,Spot,3,Image 1,1,1506,
3.43499e+07,,Spot,3,Image 1,1,1508,
1.22351e+08,,Spot,3,Image 1,1,1509,
1.10206e+08,,Spot,3,Image 1,1,1513,
3.67929e+07,,Spot,3,Image 1,1,1534,
2.27655e+07,,Spot,3,Image 1,1,1537,
1.67337e+07,,Spot,3,Image 1,1,1543,
7.62463e+07,,Spot,3,Image 1,1,1546,
2.00979e+07,,Spot,3,Image 1,1,1547,
1.41369e+07,,Spot,3,Image 1,1,1552,
1.12282e+07,,Spot,3,Image 1,1,1553,
3.35844e+07,,Spot,3,Image 1,1,1555,
7.8771e+07,,Spot,3,Image 1,1,1567,
4.18505e+07,,Spot,3,Image 1,1,1569,
2.23703e+07,,Spot,3,Image 1,1,1572,
2.58639e+07,,Spot,3,Image 1,1,1576,
2.56907e+07,,Spot,3,Image 1,1,1589,
3.90887e+07,,Spot,3,Image 1,1,1595,
5.5297e+07,,Spot,3,Image 1,1,1615,
4.90303e+07,,Spot,3,Image 1,1,1620,
2.19655e+07,,Spot,3,Image 1,1,1634,
3.96765e+07,,Spot,3,Image 1,1,1650,
5.68112e+07,,Spot,3,Image 1,1,1651,
3.42836e+07,,Spot,3,Image 1,1,1656,
2.94515e+07,,Spot,3,Image 1,1,1657,
6.87172e+07,,Spot,3,Image 1,1,1662,
5.08291e+07,,Spot,3,Image 1,1,1665,
1.53575e+07,,Spot,3,Image 1,1,1684,
1.90631e+07,,Spot,3,Image 1,1,1690,
3.01251e+07,,Spot,3,Image 1,1,1692,
2.42236e+07,,Spot,3,Image 1,1,1694,
2.06933e+07,,Spot,3,Image 1,1,1695,
2.90263e+07,,Spot,3,Image 1,1,1697,
1.37951e+07,,Spot,3,Image 1,1,1699,
1.1789e+07,,Spot,3,Image 1,1,1700,
4.32493e+07,,Spot,3,Image 1,1,1706,
3.04086e+07,,Spot,3,Image 1,1,1710,
2.46473e+07,,Spot,3,Image 1,1,1721,
1.63752e+07,,Spot,3,Image 1,1,1725,
1.91616e+07,,Spot,3,Image 1,1,1726,
1.94723e+07,,Spot,3,Image 1,1,1732,
2.50689e+07,,Spot,3,Image 1,1,1752,
2.75775e+07,,Spot,3,Image 1,1,1768,
2.01683e+07,,Spot,3,Image 1,1,1769,
1.16743e+07,,Spot,3,Image 1,1,1775,
1.92356e+07,,Spot,3,Image 1,1,1788,
2.55004e+07,,Spot,3,Image 1,1,1815,
1.76015e+07,,Spot,3,Image 1,1,1818,
1.0114e+07,,Spot,3,Image 1,1,1824,
2.02648e+07,,Spot,3,Image 1,1,1825,
2.98514e+07,,Spot,3,Image 1,1,1837,
4.42732e+07,,Spot,3,Image 1,1,1844,
4.31512e+07,,Spot,3,Image 1,1,1845,
9.95789e+07,,Spot,3,Image 1,1,1851,
3.32466e+07,,Spot,3,Image 1,1,1857,
5.43237e+06,,Spot,3,Image 1,1,1858,
1.59181e+07,,Spot,3,Image 1,1,1864,
1.15683e+08,,Spot,3,Image 1,1,1865,
1.32581e+07,,Spot,3,Image 1,1,1870,
1.9371e+07,,Spot,3,Image 1,1,1871,
1.38195e+07,,Spot,3,Image 1,1,1893,
2.25681e+07,,Spot,3,Image 1,1,1896,
4.2806e+07,,Spot,3,Image 1,1,1898,
2.10267e+07,,Spot,3,Image 1,1,1902,
2.48903e+07,,Spot,3,Image 1,1,1914,
1.85082e+07,,Spot,3,Image 1,1,1915,
7.44108e+07,,Spot,3,Image 1,1,1920,
1.45184e+07,,Spot,3,Image 1,1,1929,
2.83697e+07,,Spot,3,Image 1,1,1936,
1.60547e+07,,Spot,3,Image 1,1,1938,
3.47891e+07,,Spot,3,Image 1,1,1941,
8.63809e+07,,Spot,3,Image 1,1,1943,
3.20868e+07,,Spot,3,Image 1,1,1945,
3.6339e+07,,Spot,3,Image 1,1,1947,
4.40659e+07,,Spot,3,Image 1,1,1948,
3.04092e+07,,Spot,3,Image 1,1,1952,
3.91585e+07,,Spot,3,Image 1,1,1954,
2.34078e+07,,Spot,3,Image 1,1,1956,
1.02375e+07,,Spot,3,Image 1,1,1957,
3.50521e+07,,Spot,3,Image 1,1,1963,
1.47972e+07,,Spot,3,Image 1,1,1974,
2.3073e+07,,Spot,3,Image 1,1,1976,
2.14399e+07,,Spot,3,Image 1,1,1983,
9.17049e+06,,Spot,3,Image 1,1,1985,
2.34744e+07,,Spot,3,Image 1,1,1990,
3.80752e+07,,Spot,3,Image 1,1,2000,
1.04325e+08,,Spot,3,Image 1,1,2004,
4.81261e+07,,Spot,3,Image 1,1,2005,
3.84123e+07,,Spot,3,Image 1,1,2007,
4.57307e+07,,Spot,3,Image 1,1,2008,
1.7363e+08,,Spot,3,Image 1,1,2014,
2.29798e+07,,Spot,3,Image 1,1,2034,
8.78746e+07,,Spot,3,Image 1,1,2037,
2.45173e+07,,Spot,3,Image 1,1,2038,
8.89664e+07,,Spot,3,Image 1,1,2042,
1.13158e+08,,Spot,3,Image 1,1,2043,
1.83103e+07,,Spot,3,Image 1,1,2044,
6.06434e+07,,Spot,3,Image 1,1,2045,
3.39903e+07,,Spot,3,Image 1,1,2052,
5.91539e+07,,Spot,3,Image 1,1,2053,
3.16104e+07,,Spot,3,Image 1,1,2054,
2.65205e+07,,Spot,3,Image 1,1,2055,
2.7441e+07,,Spot,3,Image 1,1,2057,
3.39712e+07,,Spot,3,Image 1,1,2058,
1.19317e+07,,Spot,3,Image 1,1,2060,
1.84572e+07,,Spot,3,Image 1,1,2061,
1.25792e+08,,Spot,3,Image 1,1,2072,
1.45891e+08,,Spot,3,Image 1,1,2073,
5.5645e+07,,Spot,3,Image 1,1,2078,
1.57547e+08,,Spot,3,Image 1,1,2085,
5.96519e+07,,Spot,3,Image 1,1,2098,
1.90927e+07,,Spot,3,Image 1,1,2102,
3.21133e+07,,Spot,3,Image 1,1,2103,
1.40461e+07,,Spot,3,Image 1,1,2148,
2.45037e+07,,Spot,3,Image 1,1,2177,
1.07845e+08,,Spot,3,Image 1,1,2189,
2.3107e+08,,Spot,3,Image 1,1,2191,
1.88956e+08,,Spot,3,Image 1,1,2193,
6.47548e+07,,Spot,3,Image 1,1,2194,
7.76363e+07,,Spot,3,Image 1,1,2196,
9.15681e+07,,Spot,3,Image 1,1,2197,
2.21614e+07,,Spot,3,Image 1,1,2198,
1.47283e+08,,Spot,3,Image 1,1,2199,
1.97401e+07,,Spot,3,Image 1,1,2200,
5.66351e+07,,Spot,3,Image 1,1,2201,
4.72132e+07,,Spot,3,Image 1,1,2203,
2.04934e+07,,Spot,3,Image 1,1,2211,
3.93447e+07,,Spot,3,Image 1,1,2212,
5.03997e+07,,Spot,3,Image 1,1,2230,
4.02916e+07,,Spot,3,Image 1,1,2261,
9.46266e+06,,Spot,3,Image 1,1,2266,
3.59681e+07,,Spot,3,Image 1,1,2273,
3.00675e+07,,Spot,3,Image 1,1,2457,
2.05003e+07,,Spot,3,Image 1,1,2458,
6.27165e+07,,Spot,3,Image 1,1,2471,
1.34612e+07,,Spot,3,Image 1,1,2552,
2.18788e+07,,Spot,3,Image 1,1,2661,
1.88083e+07,,Spot,3,Image 1,2,2937,
4.17884e+07,,Spot,3,Image 1,2,2938,
1.77781e+07,,Spot,3,Image 1,2,2939,
4.6469e+07,,Spot,3,Image 1,2,2971,
5.66346e+07,,Spot,3,Image 1,2,3016,
6.84799e+07,,Spot,3,Image 1,2,3018,
6.76407e+07,,Spot,3,Image 1,2,3045,
3.69138e+07,,Spot,3,Image 1,2,3046,
2.87313e+07,,Spot,3,Image 1,2,3056,
3.545e+07,,Spot,3,Image 1,2,3065,
2.47634e+07,,Spot,3,Image 1,2,3101,
3.38099e+07,,Spot,3,Image 1,2,3127,
1.44218e+07,,Spot,3,Image 1,2,3132,
1.80068e+07,,Spot,3,Image 1,2,3135,
4.76714e+07,,Spot,3,Image 1,2,3140,
5.09945e+07,,Spot,3,Image 1,2,3144,
1.47081e+07,,Spot,3,Image 1,2,3150,
2.6418e+07,,Spot,3,Image 1,2,3154,
6.42579e+07,,Spot,3,Image 1,2,3160,
3.17141e+07,,Spot,3,Image 1,2,3175,
5.80332e+07,,Spot,3,Image 1,2,3176,
4.25658e+07,,Spot,3,Image 1,2,3177,
7.32868e+07,,Spot,3,Image 1,2,3184,
2.23875e+08,,Spot,3,Image 1,2,3185,
3.95117e+07,,Spot,3,Image 1,2,3187,
7.01666e+07,,Spot,3,Image 1,2,3213,
4.8257e+07,,Spot,3,Image 1,2,3220,
1.36863e+07,,Spot,3,Image 1,2,3235,
2.20137e+07,,Spot,3,Image 1,2,3242,
3.12264e+07,,Spot,3,Image 1,2,3243,
5.72891e+07,,Spot,3,Image 1,2,3244,
1.99797e+07,,Spot,3,Image 1,2,3245,
1.52736e+07,,Spot,3,Image 1,2,3248,
3.38627e+07,,Spot,3,Image 1,2,3250,
5.11012e+07,,Spot,3,Image 1,2,3262,
3.06976e+07,,Spot,3,Image 1,2,3264,
5.01026e+07,,Spot,3,Image 1,2,3265,
6.69006e+07,,Spot,3,Image 1,2,3279,
1.52278e+07,,Spot,3,Image 1,2,3280,
4.54945e+07,,Spot,3,Image 1,2,3295,
1.3419e+07,,Spot,3,Image 1,2,3329,
2.71587e+07,,Spot,3,Image 1,2,3330,
1.27526e+07,,Spot,3,Image 1,2,3334,
2.15502e+07,,Spot,3,Image 1,2,3339,
5.02013e+07,,Spot,3,Image 1,2,3340,
2.0442e+07,,Spot,3,Image 1,2,3350,
2.23046e+07,,Spot,3,Image 1,2,3358,
4.38065e+07,,Spot,3,Image 1,2,3359,
2.01468e+07,,Spot,3,Image 1,2,3376,
4.18158e+07,,Spot,3,Image 1,2,3402,
1.91796e+07,,Spot,3,Image 1,2,3412,
4.0104e+07,,Spot,3,Image 1,2,3414,
5.43609e+07,,Spot,3,Image 1,2,3415,
1.81721e+08,,Spot,3,Image 1,2,3419,
1.28148e+08,,Spot,3,Image 1,2,3420,
7.19663e+07,,Spot,3,Image 1,2,3425,
7.53352e+07,,Spot,3,Image 1,2,3434,
2.08585e+07,,Spot,3,Image 1,2,3446,
5.12966e+07,,Spot,3,Image 1,2,3451,
3.63591e+07,,Spot,3,Image 1,2,3467,
1.5095e+07,,Spot,3,Image 1,2,3469,
1.85962e+07,,Spot,3,Image 1,2,3470,
3.58499e+07,,Spot,3,Image 1,2,3472,
6.17719e+07,,Spot,3,Image 1,2,3474,
2.05947e+07,,Spot,3,Image 1,2,3475,
3.02158e+07,,Spot,3,Image 1,2,3477,
1.94695e+07,,Spot,3,Image 1,2,3479,
4.45665e+07,,Spot,3,Image 1,2,3480,
4.3153e+07,,Spot,3,Image 1,2,3481,
9.54942e+07,,Spot,3,Image 1,2,3483,
2.84426e+07,,Spot,3,Image 1,2,3484,
3.53416e+07,,Spot,3,Image 1,2,3491,
2.3825e+07,,Spot,3,Image 1,2,3492,
9.59672e+06,,Spot,3,Image 1,2,3497,
1.26898e+07,,Spot,3,Image 1,2,3499,
2.07566e+07,,Spot,3,Image 1,2,3503,
2.67467e+07,,Spot,3,Image 1,2,3510,
3.12661e+07,,Spot,3,Image 1,2,3512,
1.41364e+07,,Spot,3,Image 1,2,3517,
3.57053e+07,,Spot,3,Image 1,2,3518,
1.82318e+07,,Spot,3,Image 1,2,3521,
2.29457e+07,,Spot,3,Image 1,2,3525,
1.96781e+07,,Spot,3,Image 1,2,3527,
3.49946e+07,,Spot,3,Image 1,2,3532,
2.50016e+07,,Spot,3,Image 1,2,3536,
3.63192e+07,,Spot,3,Image 1,2,3539,
3.15124e+07,,Spot,3,Image 1,2,3563,
1.66406e+07,,Spot,3,Image 1,2,3577,
2.08502e+07,,Spot,3,Image 1,2,3588,
1.26767e+07,,Spot,3,Image 1,2,3590,
1.50656e+07,,Spot,3,Image 1,2,3591,
1.37826e+07,,Spot,3,Image 1,2,3605,
1.14776e+07,,Spot,3,Image 1,2,3608,
2.65597e+07,,Spot,3,Image 1,2,3611,
5.29288e+07,,Spot,3,Image 1,2,3612,
5.60053e+07,,Spot,3,Image 1,2,3615,
5.69711e+07,,Spot,3,Image 1,2,3618,
2.81357e+07,,Spot,3,Image 1,2,3619,
1.64823e+07,,Spot,3,Image 1,2,3620,
2.80765e+07,,Spot,3,Image 1,2,3622,
3.63962e+07,,Spot,3,Image 1,2,3633,
3.00401e+07,,Spot,3,Image 1,2,3635,
1.75176e+07,,Spot,3,Image 1,2,3636,
2.66506e+07,,Spot,3,Image 1,2,3637,
3.76866e+07,,Spot,3,Image 1,2,3675,
2.43337e+07,,Spot,3,Image 1,2,3679,
5.63752e+07,,Spot,3,Image 1,2,3686,
6.70393e+07,,Spot,3,Image 1,2,3687,
2.95831e+07,,Spot,3,Image 1,2,3688,
5.7054e+07,,Spot,3,Image 1,2,3693,
2.32101e+07,,Spot,3,Image 1,2,3696,
5.44959e+07,,Spot,3,Image 1,2,3702,
7.26641e+07,,Spot,3,Image 1,2,3729,
1.1181e+08,,Spot,3,Image 1,2,3732,
1.40735e+08,,Spot,3,Image 1,2,3748,
5.228e+07,,Spot,3,Image 1,2,3749,
1.65303e+08,,Spot,3,Image 1,2,3758,
2.70968e+07,,Spot,3,Image 1,2,3760,
4.20889e+07,,Spot,3,Image 1,2,3763,
3.61236e+07,,Spot,3,Image 1,2,3768,
7.59844e+07,,Spot,3,Image 1,2,3771,
5.33915e+07,,Spot,3,Image 1,2,3776,
3.33891e+07,,Spot,3,Image 1,2,3778,
1.33822e+08,,Spot,3,Image 1,2,3783,
2.98246e+07,,Spot,3,Image 1,2,3787,
3.36379e+07,,Spot,3,Image 1,2,3802,
6.28201e+07,,Spot,3,Image 1,2,3805,
1.53993e+08,,Spot,3,Image 1,2,3809,
3.42198e+07,,Spot,3,Image 1,2,3812,
3.4092e+07,,Spot,3,Image 1,2,3813,
6.03833e+07,,Spot,3,Image 1,2,3815,
2.22782e+07,,Spot,3,Image 1,2,3818,
1.37696e+08,,Spot,3,Image 1,2,3822,
5.78676e+07,,Spot,3,Image 1,2,3823,
4.4935e+07,,Spot,3,Image 1,2,3825,
1.70811e+08,,Spot,3,Image 1,2,3829,
7.35411e+07,,Spot,3,Image 1,2,3837,
1.35923e+08,,Spot,3,Image 1,2,3840,
5.453e+07,,Spot,3,Image 1,2,3841,
1.58552e+08,,Spot,3,Image 1,2,3842,
4.36645e+07,,Spot,3,Image 1,2,3843,
1.29783e+07,,Spot,3,Image 1,2,3849,
1.2103e+08,,Spot,3,Image 1,2,3854,
