
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
846.747,1611.35,4981.63,µm,Spot,Position,1,17,
821.515,1583.55,4985.88,µm,Spot,Position,1,20,
804.037,1590.93,4989.81,µm,Spot,Position,1,22,
815.539,1614.09,4988.82,µm,Spot,Position,1,23,
849.597,1608.62,4999.55,µm,Spot,Position,1,26,
827.006,1618.78,5029.08,µm,Spot,Position,1,43,
914.399,1586.88,4967.95,µm,Spot,Position,1,72,
902.835,1585.18,4986,µm,Spot,Position,1,79,
896.088,1602.6,4987.97,µm,Spot,Position,1,81,
882.441,1625.84,4988.17,µm,Spot,Position,1,82,
876.89,1635.33,4992.31,µm,Spot,Position,1,85,
910.362,1628.85,5004.52,µm,Spot,Position,1,89,
962.839,1612.47,4954.72,µm,Spot,Position,1,113,
942.563,1583.55,4977.16,µm,Spot,Position,1,119,
981.196,1625.88,4979.97,µm,Spot,Position,1,120,
960.975,1615.66,4982.47,µm,Spot,Position,1,122,
922.436,1635.56,4986.19,µm,Spot,Position,1,123,
936.021,1623.02,4998.39,µm,Spot,Position,1,131,
971.398,1583.55,5002.65,µm,Spot,Position,1,133,
1042.86,1605.13,4968.91,µm,Spot,Position,1,162,
1023.81,1615.65,4970.24,µm,Spot,Position,1,163,
1035.88,1609.72,4971.28,µm,Spot,Position,1,167,
998.224,1597.86,4981.99,µm,Spot,Position,1,171,
984.348,1618.44,4995.39,µm,Spot,Position,1,176,
990.001,1604.66,5006.28,µm,Spot,Position,1,179,
1107.75,1642.96,4970.13,µm,Spot,Position,1,222,
1087.29,1640.29,4988.9,µm,Spot,Position,1,233,
1123.34,1617.11,4945.09,µm,Spot,Position,1,255,
1163.37,1606.62,4952.93,µm,Spot,Position,1,259,
1154.21,1587.43,4962.6,µm,Spot,Position,1,264,
1142.98,1591.22,4962.77,µm,Spot,Position,1,265,
1132.48,1629.95,4962.16,µm,Spot,Position,1,267,
1149.84,1638.8,4961.64,µm,Spot,Position,1,268,
1115.8,1641.11,4975.54,µm,Spot,Position,1,273,
1177.91,1583.55,4940.33,µm,Spot,Position,1,308,
1183.68,1621.26,4953.36,µm,Spot,Position,1,310,
1183.68,1632.94,4962.22,µm,Spot,Position,1,312,
834.74,1644.71,4987.83,µm,Spot,Position,1,340,
802.242,1647.62,4994,µm,Spot,Position,1,342,
838.376,1697.01,4996.31,µm,Spot,Position,1,344,
827.047,1659.93,4998.29,µm,Spot,Position,1,345,
812.385,1667.54,4996.54,µm,Spot,Position,1,346,
838.331,1696.75,5013.79,µm,Spot,Position,1,350,
799.249,1651.97,5017.54,µm,Spot,Position,1,351,
806.657,1677.37,5036.99,µm,Spot,Position,1,356,
804.972,1689.8,5037.64,µm,Spot,Position,1,360,
844.82,1655.87,5040.04,µm,Spot,Position,1,361,
799.723,1666.59,5049.96,µm,Spot,Position,1,368,
817.347,1701.29,5054.36,µm,Spot,Position,1,371,
901.588,1680.48,4973.78,µm,Spot,Position,1,381,
895.984,1675.51,4983.27,µm,Spot,Position,1,384,
918.808,1648.56,4985.07,µm,Spot,Position,1,385,
916.732,1675.13,4986.01,µm,Spot,Position,1,386,
857.648,1667.6,4990.42,µm,Spot,Position,1,387,
893.007,1682.65,4990.88,µm,Spot,Position,1,388,
885.737,1701.33,4993.41,µm,Spot,Position,1,390,
870.15,1646.55,4995.2,µm,Spot,Position,1,391,
897.916,1667.89,4996.61,µm,Spot,Position,1,392,
864.864,1703.88,5021.53,µm,Spot,Position,1,404,
953.895,1703.85,4966.9,µm,Spot,Position,1,429,
971.628,1686.73,4979.96,µm,Spot,Position,1,434,
952.133,1656.49,4981.29,µm,Spot,Position,1,435,
957.49,1678.51,4981.46,µm,Spot,Position,1,436,
924.897,1665.99,4984.1,µm,Spot,Position,1,437,
939.632,1689.2,4984.45,µm,Spot,Position,1,438,
946.512,1699.8,4985.63,µm,Spot,Position,1,440,
951.976,1643.86,4993.1,µm,Spot,Position,1,442,
1006.91,1675.57,4963.63,µm,Spot,Position,1,484,
991.062,1682.76,4972.97,µm,Spot,Position,1,486,
1026.61,1644.89,4976.55,µm,Spot,Position,1,488,
1023.82,1675.89,4976.62,µm,Spot,Position,1,490,
1003.73,1645.96,4977.05,µm,Spot,Position,1,493,
1038.08,1652.5,4978.42,µm,Spot,Position,1,494,
1009.48,1685.69,4977.92,µm,Spot,Position,1,495,
1035.8,1645.66,4980.78,µm,Spot,Position,1,497,
1026.91,1689.79,4998.93,µm,Spot,Position,1,503,
1006.69,1673.4,5050.67,µm,Spot,Position,1,527,
1055.48,1674.41,4978.46,µm,Spot,Position,1,550,
1098.17,1682.19,4978.65,µm,Spot,Position,1,551,
1104.97,1685.37,4978.41,µm,Spot,Position,1,552,
1133.92,1695.63,4940.67,µm,Spot,Position,1,573,
1163.72,1660.8,4944.27,µm,Spot,Position,1,576,
