
Intensity Sum of Square Ch=5 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
8550,,Spot,5,Image 1,1,485,
4562,,Spot,5,Image 1,1,487,
10564,,Spot,5,Image 1,1,498,
9,,Spot,5,Image 1,1,509,
1156,,Spot,5,Image 1,1,510,
0,,Spot,5,Image 1,1,513,
1,,Spot,5,Image 1,1,518,
529,,Spot,5,Image 1,1,520,
676,,Spot,5,Image 1,1,522,
15431,,Spot,5,Image 1,1,528,
1388,,Spot,5,Image 1,1,552,
625,,Spot,5,Image 1,1,565,
0,,Spot,5,Image 1,1,572,
10,,Spot,5,Image 1,1,604,
62566,,Spot,5,Image 1,1,615,
576,,Spot,5,Image 1,1,616,
22634,,Spot,5,Image 1,1,626,
4306,,Spot,5,Image 1,1,631,
0,,Spot,5,Image 1,1,661,
0,,Spot,5,Image 1,1,688,
0,,Spot,5,Image 1,1,693,
58188,,Spot,5,Image 1,1,696,
0,,Spot,5,Image 1,1,704,
0,,Spot,5,Image 1,1,707,
0,,Spot,5,Image 1,1,714,
1922,,Spot,5,Image 1,1,716,
0,,Spot,5,Image 1,1,718,
0,,Spot,5,Image 1,1,730,
144,,Spot,5,Image 1,1,748,
377,,Spot,5,Image 1,1,762,
866,,Spot,5,Image 1,1,780,
565,,Spot,5,Image 1,1,782,
0,,Spot,5,Image 1,1,783,
12916,,Spot,5,Image 1,1,789,
410,,Spot,5,Image 1,1,790,
21608,,Spot,5,Image 1,1,792,
4582,,Spot,5,Image 1,1,794,
2500,,Spot,5,Image 1,1,797,
593,,Spot,5,Image 1,1,798,
3853,,Spot,5,Image 1,1,800,
41347,,Spot,5,Image 1,1,809,
529,,Spot,5,Image 1,1,812,
9198,,Spot,5,Image 1,1,814,
1569,,Spot,5,Image 1,1,822,
7134,,Spot,5,Image 1,1,823,
6946,,Spot,5,Image 1,1,825,
63373,,Spot,5,Image 1,1,829,
2174,,Spot,5,Image 1,1,830,
123713,,Spot,5,Image 1,1,835,
7989,,Spot,5,Image 1,1,837,
0,,Spot,5,Image 1,1,845,
0,,Spot,5,Image 1,1,889,
901,,Spot,5,Image 1,1,900,
16,,Spot,5,Image 1,1,903,
543144,,Spot,5,Image 1,1,905,
64,,Spot,5,Image 1,1,906,
36,,Spot,5,Image 1,1,914,
0,,Spot,5,Image 1,1,917,
610,,Spot,5,Image 1,1,921,
829,,Spot,5,Image 1,1,923,
0,,Spot,5,Image 1,1,933,
16,,Spot,5,Image 1,1,936,
0,,Spot,5,Image 1,1,937,
449,,Spot,5,Image 1,1,939,
17,,Spot,5,Image 1,1,941,
290,,Spot,5,Image 1,1,949,
165,,Spot,5,Image 1,1,952,
2118,,Spot,5,Image 1,1,965,
933,,Spot,5,Image 1,1,978,
2116,,Spot,5,Image 1,1,989,
0,,Spot,5,Image 1,1,994,
3456,,Spot,5,Image 1,1,997,
2704,,Spot,5,Image 1,1,1010,
1024,,Spot,5,Image 1,1,1018,
961,,Spot,5,Image 1,1,1021,
3764,,Spot,5,Image 1,1,1033,
131,,Spot,5,Image 1,1,1041,
0,,Spot,5,Image 1,1,1043,
0,,Spot,5,Image 1,1,1048,
0,,Spot,5,Image 1,1,1054,
0,,Spot,5,Image 1,1,1064,
3465,,Spot,5,Image 1,1,1065,
3330,,Spot,5,Image 1,1,1070,
0,,Spot,5,Image 1,1,1073,
0,,Spot,5,Image 1,1,1076,
0,,Spot,5,Image 1,1,1077,
0,,Spot,5,Image 1,1,1085,
0,,Spot,5,Image 1,1,1091,
0,,Spot,5,Image 1,1,1093,
0,,Spot,5,Image 1,1,1094,
14002,,Spot,5,Image 1,1,1096,
676,,Spot,5,Image 1,1,1098,
441,,Spot,5,Image 1,1,1101,
0,,Spot,5,Image 1,1,1105,
0,,Spot,5,Image 1,1,1108,
0,,Spot,5,Image 1,1,1109,
0,,Spot,5,Image 1,1,1113,
340,,Spot,5,Image 1,1,1124,
256,,Spot,5,Image 1,1,1132,
0,,Spot,5,Image 1,1,1133,
0,,Spot,5,Image 1,1,1139,
0,,Spot,5,Image 1,1,1146,
0,,Spot,5,Image 1,1,1149,
0,,Spot,5,Image 1,1,1150,
569,,Spot,5,Image 1,1,1153,
100,,Spot,5,Image 1,1,1154,
0,,Spot,5,Image 1,1,1158,
0,,Spot,5,Image 1,1,1165,
0,,Spot,5,Image 1,1,1169,
0,,Spot,5,Image 1,1,1180,
0,,Spot,5,Image 1,1,1184,
0,,Spot,5,Image 1,1,1185,
0,,Spot,5,Image 1,1,1189,
576,,Spot,5,Image 1,1,1193,
0,,Spot,5,Image 1,1,1196,
16,,Spot,5,Image 1,1,1198,
16,,Spot,5,Image 1,1,1199,
0,,Spot,5,Image 1,1,1201,
0,,Spot,5,Image 1,1,1203,
1,,Spot,5,Image 1,1,1209,
0,,Spot,5,Image 1,1,1210,
2916,,Spot,5,Image 1,1,1211,
0,,Spot,5,Image 1,1,1213,
64,,Spot,5,Image 1,1,1216,
0,,Spot,5,Image 1,1,1217,
0,,Spot,5,Image 1,1,1218,
0,,Spot,5,Image 1,1,1226,
0,,Spot,5,Image 1,1,1228,
0,,Spot,5,Image 1,1,1229,
81,,Spot,5,Image 1,1,1232,
0,,Spot,5,Image 1,1,1237,
0,,Spot,5,Image 1,1,1241,
0,,Spot,5,Image 1,1,1242,
0,,Spot,5,Image 1,1,1243,
361,,Spot,5,Image 1,1,1246,
0,,Spot,5,Image 1,1,1258,
0,,Spot,5,Image 1,1,1262,
1849,,Spot,5,Image 1,1,1264,
3509,,Spot,5,Image 1,1,1271,
0,,Spot,5,Image 1,1,1284,
0,,Spot,5,Image 1,1,1288,
0,,Spot,5,Image 1,1,1291,
0,,Spot,5,Image 1,1,1301,
289,,Spot,5,Image 1,1,1303,
0,,Spot,5,Image 1,1,1326,
0,,Spot,5,Image 1,1,1327,
0,,Spot,5,Image 1,1,1328,
0,,Spot,5,Image 1,1,1331,
0,,Spot,5,Image 1,1,1332,
1849,,Spot,5,Image 1,1,1334,
0,,Spot,5,Image 1,1,1336,
0,,Spot,5,Image 1,1,1339,
0,,Spot,5,Image 1,1,1341,
0,,Spot,5,Image 1,1,1346,
324,,Spot,5,Image 1,1,1347,
0,,Spot,5,Image 1,1,1351,
0,,Spot,5,Image 1,1,1353,
0,,Spot,5,Image 1,1,1354,
0,,Spot,5,Image 1,1,1355,
0,,Spot,5,Image 1,1,1357,
49,,Spot,5,Image 1,1,1358,
8100,,Spot,5,Image 1,1,1359,
1521,,Spot,5,Image 1,1,1361,
0,,Spot,5,Image 1,1,1362,
0,,Spot,5,Image 1,1,1364,
0,,Spot,5,Image 1,1,1370,
0,,Spot,5,Image 1,1,1371,
0,,Spot,5,Image 1,1,1372,
0,,Spot,5,Image 1,1,1373,
0,,Spot,5,Image 1,1,1375,
0,,Spot,5,Image 1,1,1376,
1661,,Spot,5,Image 1,1,1382,
64,,Spot,5,Image 1,1,1383,
7034,,Spot,5,Image 1,1,1389,
0,,Spot,5,Image 1,1,1390,
0,,Spot,5,Image 1,1,1392,
0,,Spot,5,Image 1,1,1399,
0,,Spot,5,Image 1,1,1402,
0,,Spot,5,Image 1,1,1406,
0,,Spot,5,Image 1,1,1410,
12808,,Spot,5,Image 1,1,1411,
5.5226e+06,,Spot,5,Image 1,1,1415,
196,,Spot,5,Image 1,1,1420,
0,,Spot,5,Image 1,1,1435,
0,,Spot,5,Image 1,1,1436,
0,,Spot,5,Image 1,1,1439,
0,,Spot,5,Image 1,1,1440,
0,,Spot,5,Image 1,1,1444,
0,,Spot,5,Image 1,1,1445,
0,,Spot,5,Image 1,1,1446,
0,,Spot,5,Image 1,1,1447,
0,,Spot,5,Image 1,1,1448,
0,,Spot,5,Image 1,1,1452,
1444,,Spot,5,Image 1,1,1456,
0,,Spot,5,Image 1,1,1457,
0,,Spot,5,Image 1,1,1460,
0,,Spot,5,Image 1,1,1461,
0,,Spot,5,Image 1,1,1463,
0,,Spot,5,Image 1,1,1471,
1225,,Spot,5,Image 1,1,1478,
459,,Spot,5,Image 1,1,1480,
0,,Spot,5,Image 1,1,1489,
0,,Spot,5,Image 1,1,1493,
0,,Spot,5,Image 1,1,1495,
0,,Spot,5,Image 1,1,1496,
9,,Spot,5,Image 1,1,1506,
0,,Spot,5,Image 1,1,1508,
0,,Spot,5,Image 1,1,1509,
3517,,Spot,5,Image 1,1,1513,
12490,,Spot,5,Image 1,1,1534,
260,,Spot,5,Image 1,1,1537,
0,,Spot,5,Image 1,1,1543,
0,,Spot,5,Image 1,1,1546,
0,,Spot,5,Image 1,1,1547,
0,,Spot,5,Image 1,1,1552,
146,,Spot,5,Image 1,1,1553,
530,,Spot,5,Image 1,1,1555,
1924,,Spot,5,Image 1,1,1567,
1361,,Spot,5,Image 1,1,1569,
1789,,Spot,5,Image 1,1,1572,
0,,Spot,5,Image 1,1,1576,
36175,,Spot,5,Image 1,1,1589,
3941,,Spot,5,Image 1,1,1595,
163876,,Spot,5,Image 1,1,1615,
178,,Spot,5,Image 1,1,1620,
0,,Spot,5,Image 1,1,1634,
0,,Spot,5,Image 1,1,1650,
0,,Spot,5,Image 1,1,1651,
226,,Spot,5,Image 1,1,1656,
0,,Spot,5,Image 1,1,1657,
9,,Spot,5,Image 1,1,1662,
260,,Spot,5,Image 1,1,1665,
6938,,Spot,5,Image 1,1,1684,
6624,,Spot,5,Image 1,1,1690,
14853,,Spot,5,Image 1,1,1692,
60575,,Spot,5,Image 1,1,1694,
225,,Spot,5,Image 1,1,1695,
17443,,Spot,5,Image 1,1,1697,
10229,,Spot,5,Image 1,1,1699,
225,,Spot,5,Image 1,1,1700,
1.06195e+06,,Spot,5,Image 1,1,1706,
361,,Spot,5,Image 1,1,1710,
1386,,Spot,5,Image 1,1,1721,
40664,,Spot,5,Image 1,1,1725,
5084,,Spot,5,Image 1,1,1726,
1.17259e+06,,Spot,5,Image 1,1,1732,
6.62851e+06,,Spot,5,Image 1,1,1752,
0,,Spot,5,Image 1,1,1768,
116928,,Spot,5,Image 1,1,1769,
23087,,Spot,5,Image 1,1,1775,
1576,,Spot,5,Image 1,1,1788,
1784,,Spot,5,Image 1,1,1815,
252,,Spot,5,Image 1,1,1818,
1066,,Spot,5,Image 1,1,1824,
0,,Spot,5,Image 1,1,1825,
2681,,Spot,5,Image 1,1,1837,
1296,,Spot,5,Image 1,1,1844,
825,,Spot,5,Image 1,1,1845,
0,,Spot,5,Image 1,1,1851,
196,,Spot,5,Image 1,1,1857,
0,,Spot,5,Image 1,1,1858,
0,,Spot,5,Image 1,1,1864,
0,,Spot,5,Image 1,1,1865,
0,,Spot,5,Image 1,1,1870,
22947,,Spot,5,Image 1,1,1871,
1868,,Spot,5,Image 1,1,1893,
20,,Spot,5,Image 1,1,1896,
1686,,Spot,5,Image 1,1,1898,
601,,Spot,5,Image 1,1,1902,
562,,Spot,5,Image 1,1,1914,
2222,,Spot,5,Image 1,1,1915,
0,,Spot,5,Image 1,1,1920,
58,,Spot,5,Image 1,1,1929,
256,,Spot,5,Image 1,1,1936,
225,,Spot,5,Image 1,1,1938,
0,,Spot,5,Image 1,1,1941,
0,,Spot,5,Image 1,1,1943,
0,,Spot,5,Image 1,1,1945,
1225,,Spot,5,Image 1,1,1947,
0,,Spot,5,Image 1,1,1948,
0,,Spot,5,Image 1,1,1952,
4,,Spot,5,Image 1,1,1954,
0,,Spot,5,Image 1,1,1956,
25,,Spot,5,Image 1,1,1957,
0,,Spot,5,Image 1,1,1963,
0,,Spot,5,Image 1,1,1974,
0,,Spot,5,Image 1,1,1976,
0,,Spot,5,Image 1,1,1983,
0,,Spot,5,Image 1,1,1985,
9,,Spot,5,Image 1,1,1990,
0,,Spot,5,Image 1,1,2000,
0,,Spot,5,Image 1,1,2004,
0,,Spot,5,Image 1,1,2005,
16,,Spot,5,Image 1,1,2007,
400,,Spot,5,Image 1,1,2008,
0,,Spot,5,Image 1,1,2014,
1301,,Spot,5,Image 1,1,2034,
2601,,Spot,5,Image 1,1,2037,
650,,Spot,5,Image 1,1,2038,
0,,Spot,5,Image 1,1,2042,
0,,Spot,5,Image 1,1,2043,
5610,,Spot,5,Image 1,1,2044,
3016,,Spot,5,Image 1,1,2045,
784,,Spot,5,Image 1,1,2052,
0,,Spot,5,Image 1,1,2053,
0,,Spot,5,Image 1,1,2054,
0,,Spot,5,Image 1,1,2055,
81,,Spot,5,Image 1,1,2057,
5.40732e+06,,Spot,5,Image 1,1,2058,
8445,,Spot,5,Image 1,1,2060,
797,,Spot,5,Image 1,1,2061,
0,,Spot,5,Image 1,1,2072,
0,,Spot,5,Image 1,1,2073,
0,,Spot,5,Image 1,1,2078,
2314,,Spot,5,Image 1,1,2085,
2,,Spot,5,Image 1,1,2098,
1341,,Spot,5,Image 1,1,2102,
6250,,Spot,5,Image 1,1,2103,
1090,,Spot,5,Image 1,1,2148,
1506,,Spot,5,Image 1,1,2177,
9732,,Spot,5,Image 1,1,2189,
2859,,Spot,5,Image 1,1,2191,
0,,Spot,5,Image 1,1,2193,
9,,Spot,5,Image 1,1,2194,
0,,Spot,5,Image 1,1,2196,
1521,,Spot,5,Image 1,1,2197,
389,,Spot,5,Image 1,1,2198,
0,,Spot,5,Image 1,1,2199,
31101,,Spot,5,Image 1,1,2200,
10857,,Spot,5,Image 1,1,2201,
9,,Spot,5,Image 1,1,2203,
217703,,Spot,5,Image 1,1,2211,
3150,,Spot,5,Image 1,1,2212,
16407,,Spot,5,Image 1,1,2230,
142822,,Spot,5,Image 1,1,2261,
20968,,Spot,5,Image 1,1,2266,
25010,,Spot,5,Image 1,1,2273,
0,,Spot,5,Image 1,1,2457,
0,,Spot,5,Image 1,1,2458,
0,,Spot,5,Image 1,1,2471,
65,,Spot,5,Image 1,1,2552,
0,,Spot,5,Image 1,1,2661,
50,,Spot,5,Image 1,2,2937,
5,,Spot,5,Image 1,2,2938,
35,,Spot,5,Image 1,2,2939,
0,,Spot,5,Image 1,2,2971,
4,,Spot,5,Image 1,2,3016,
26,,Spot,5,Image 1,2,3018,
7,,Spot,5,Image 1,2,3045,
0,,Spot,5,Image 1,2,3046,
0,,Spot,5,Image 1,2,3056,
7,,Spot,5,Image 1,2,3065,
15,,Spot,5,Image 1,2,3101,
15,,Spot,5,Image 1,2,3127,
2,,Spot,5,Image 1,2,3132,
551,,Spot,5,Image 1,2,3135,
0,,Spot,5,Image 1,2,3140,
0,,Spot,5,Image 1,2,3144,
31,,Spot,5,Image 1,2,3150,
0,,Spot,5,Image 1,2,3154,
0,,Spot,5,Image 1,2,3160,
0,,Spot,5,Image 1,2,3175,
1,,Spot,5,Image 1,2,3176,
0,,Spot,5,Image 1,2,3177,
0,,Spot,5,Image 1,2,3184,
0,,Spot,5,Image 1,2,3185,
0,,Spot,5,Image 1,2,3187,
0,,Spot,5,Image 1,2,3213,
0,,Spot,5,Image 1,2,3220,
241,,Spot,5,Image 1,2,3235,
0,,Spot,5,Image 1,2,3242,
0,,Spot,5,Image 1,2,3243,
1,,Spot,5,Image 1,2,3244,
23,,Spot,5,Image 1,2,3245,
10,,Spot,5,Image 1,2,3248,
33,,Spot,5,Image 1,2,3250,
5,,Spot,5,Image 1,2,3262,
0,,Spot,5,Image 1,2,3264,
0,,Spot,5,Image 1,2,3265,
16,,Spot,5,Image 1,2,3279,
4,,Spot,5,Image 1,2,3280,
0,,Spot,5,Image 1,2,3295,
1,,Spot,5,Image 1,2,3329,
3,,Spot,5,Image 1,2,3330,
9,,Spot,5,Image 1,2,3334,
0,,Spot,5,Image 1,2,3339,
0,,Spot,5,Image 1,2,3340,
796,,Spot,5,Image 1,2,3350,
0,,Spot,5,Image 1,2,3358,
0,,Spot,5,Image 1,2,3359,
0,,Spot,5,Image 1,2,3376,
0,,Spot,5,Image 1,2,3402,
0,,Spot,5,Image 1,2,3412,
0,,Spot,5,Image 1,2,3414,
5850,,Spot,5,Image 1,2,3415,
0,,Spot,5,Image 1,2,3419,
0,,Spot,5,Image 1,2,3420,
0,,Spot,5,Image 1,2,3425,
0,,Spot,5,Image 1,2,3434,
1,,Spot,5,Image 1,2,3446,
0,,Spot,5,Image 1,2,3451,
0,,Spot,5,Image 1,2,3467,
0,,Spot,5,Image 1,2,3469,
0,,Spot,5,Image 1,2,3470,
0,,Spot,5,Image 1,2,3472,
0,,Spot,5,Image 1,2,3474,
2,,Spot,5,Image 1,2,3475,
2,,Spot,5,Image 1,2,3477,
1,,Spot,5,Image 1,2,3479,
24,,Spot,5,Image 1,2,3480,
7,,Spot,5,Image 1,2,3481,
0,,Spot,5,Image 1,2,3483,
0,,Spot,5,Image 1,2,3484,
14,,Spot,5,Image 1,2,3491,
0,,Spot,5,Image 1,2,3492,
173,,Spot,5,Image 1,2,3497,
2,,Spot,5,Image 1,2,3499,
67,,Spot,5,Image 1,2,3503,
0,,Spot,5,Image 1,2,3510,
5,,Spot,5,Image 1,2,3512,
6,,Spot,5,Image 1,2,3517,
42800,,Spot,5,Image 1,2,3518,
0,,Spot,5,Image 1,2,3521,
7223,,Spot,5,Image 1,2,3525,
6,,Spot,5,Image 1,2,3527,
37871,,Spot,5,Image 1,2,3532,
57,,Spot,5,Image 1,2,3536,
63349,,Spot,5,Image 1,2,3539,
1,,Spot,5,Image 1,2,3563,
7,,Spot,5,Image 1,2,3577,
34443,,Spot,5,Image 1,2,3588,
8676,,Spot,5,Image 1,2,3590,
7,,Spot,5,Image 1,2,3591,
0,,Spot,5,Image 1,2,3605,
40669,,Spot,5,Image 1,2,3608,
0,,Spot,5,Image 1,2,3611,
0,,Spot,5,Image 1,2,3612,
0,,Spot,5,Image 1,2,3615,
1835,,Spot,5,Image 1,2,3618,
0,,Spot,5,Image 1,2,3619,
1,,Spot,5,Image 1,2,3620,
0,,Spot,5,Image 1,2,3622,
0,,Spot,5,Image 1,2,3633,
1172,,Spot,5,Image 1,2,3635,
0,,Spot,5,Image 1,2,3636,
0,,Spot,5,Image 1,2,3637,
0,,Spot,5,Image 1,2,3675,
1,,Spot,5,Image 1,2,3679,
94,,Spot,5,Image 1,2,3686,
0,,Spot,5,Image 1,2,3687,
12,,Spot,5,Image 1,2,3688,
0,,Spot,5,Image 1,2,3693,
0,,Spot,5,Image 1,2,3696,
0,,Spot,5,Image 1,2,3702,
0,,Spot,5,Image 1,2,3729,
0,,Spot,5,Image 1,2,3732,
0,,Spot,5,Image 1,2,3748,
0,,Spot,5,Image 1,2,3749,
0,,Spot,5,Image 1,2,3758,
195,,Spot,5,Image 1,2,3760,
35,,Spot,5,Image 1,2,3763,
0,,Spot,5,Image 1,2,3768,
1,,Spot,5,Image 1,2,3771,
0,,Spot,5,Image 1,2,3776,
0,,Spot,5,Image 1,2,3778,
0,,Spot,5,Image 1,2,3783,
3,,Spot,5,Image 1,2,3787,
0,,Spot,5,Image 1,2,3802,
0,,Spot,5,Image 1,2,3805,
0,,Spot,5,Image 1,2,3809,
0,,Spot,5,Image 1,2,3812,
0,,Spot,5,Image 1,2,3813,
0,,Spot,5,Image 1,2,3815,
0,,Spot,5,Image 1,2,3818,
0,,Spot,5,Image 1,2,3822,
0,,Spot,5,Image 1,2,3823,
112,,Spot,5,Image 1,2,3825,
0,,Spot,5,Image 1,2,3829,
0,,Spot,5,Image 1,2,3837,
0,,Spot,5,Image 1,2,3840,
431,,Spot,5,Image 1,2,3841,
0,,Spot,5,Image 1,2,3842,
0,,Spot,5,Image 1,2,3843,
5,,Spot,5,Image 1,2,3849,
0,,Spot,5,Image 1,2,3854,
0,,Spot,5,Image 1,2,3855,
0,,Spot,5,Image 1,2,3858,
0,,Spot,5,Image 1,2,3859,
0,,Spot,5,Image 1,2,3863,
0,,Spot,5,Image 1,2,3867,
0,,Spot,5,Image 1,2,3868,
0,,Spot,5,Image 1,2,3869,
0,,Spot,5,Image 1,2,3873,
0,,Spot,5,Image 1,2,3874,
0,,Spot,5,Image 1,2,3876,
0,,Spot,5,Image 1,2,3887,
0,,Spot,5,Image 1,2,3900,
0,,Spot,5,Image 1,2,3904,
0,,Spot,5,Image 1,2,3919,
35,,Spot,5,Image 1,2,3925,
74,,Spot,5,Image 1,2,3934,
0,,Spot,5,Image 1,2,3942,
0,,Spot,5,Image 1,2,3943,
0,,Spot,5,Image 1,2,3948,
0,,Spot,5,Image 1,2,3955,
0,,Spot,5,Image 1,2,3956,
0,,Spot,5,Image 1,2,3957,
0,,Spot,5,Image 1,2,3959,
0,,Spot,5,Image 1,2,3961,
0,,Spot,5,Image 1,2,3963,
0,,Spot,5,Image 1,2,3966,
1,,Spot,5,Image 1,2,3968,
0,,Spot,5,Image 1,2,3969,
0,,Spot,5,Image 1,2,3975,
0,,Spot,5,Image 1,2,3976,
0,,Spot,5,Image 1,2,3979,
0,,Spot,5,Image 1,2,3981,
0,,Spot,5,Image 1,2,3982,
0,,Spot,5,Image 1,2,3987,
0,,Spot,5,Image 1,2,3988,
1,,Spot,5,Image 1,2,3989,
1,,Spot,5,Image 1,2,3999,
0,,Spot,5,Image 1,2,4002,
0,,Spot,5,Image 1,2,4008,
0,,Spot,5,Image 1,2,4011,
0,,Spot,5,Image 1,2,4014,
3.76041e+06,,Spot,5,Image 1,2,4023,
14,,Spot,5,Image 1,2,4032,
0,,Spot,5,Image 1,2,4033,
0,,Spot,5,Image 1,2,4047,
0,,Spot,5,Image 1,2,4048,
0,,Spot,5,Image 1,2,4051,
0,,Spot,5,Image 1,2,4052,
0,,Spot,5,Image 1,2,4053,
0,,Spot,5,Image 1,2,4056,
0,,Spot,5,Image 1,2,4058,
0,,Spot,5,Image 1,2,4059,
0,,Spot,5,Image 1,2,4062,
0,,Spot,5,Image 1,2,4064,
0,,Spot,5,Image 1,2,4079,
0,,Spot,5,Image 1,2,4081,
0,,Spot,5,Image 1,2,4082,
0,,Spot,5,Image 1,2,4083,
0,,Spot,5,Image 1,2,4085,
0,,Spot,5,Image 1,2,4088,
0,,Spot,5,Image 1,2,4090,
0,,Spot,5,Image 1,2,4092,
0,,Spot,5,Image 1,2,4103,
0,,Spot,5,Image 1,2,4104,
0,,Spot,5,Image 1,2,4107,
0,,Spot,5,Image 1,2,4109,
1,,Spot,5,Image 1,2,4121,
87,,Spot,5,Image 1,2,4122,
38,,Spot,5,Image 1,2,4125,
9,,Spot,5,Image 1,2,4129,
0,,Spot,5,Image 1,2,4138,
2,,Spot,5,Image 1,2,4140,
93,,Spot,5,Image 1,2,4141,
0,,Spot,5,Image 1,2,4146,
2,,Spot,5,Image 1,2,4148,
0,,Spot,5,Image 1,2,4150,
19,,Spot,5,Image 1,2,4151,
0,,Spot,5,Image 1,2,4152,
15,,Spot,5,Image 1,2,4158,
25,,Spot,5,Image 1,2,4160,
1514,,Spot,5,Image 1,2,4163,
20,,Spot,5,Image 1,2,4165,
13,,Spot,5,Image 1,2,4169,
27,,Spot,5,Image 1,2,4177,
224682,,Spot,5,Image 1,2,4190,
24727,,Spot,5,Image 1,2,4192,
7503,,Spot,5,Image 1,2,4193,
122,,Spot,5,Image 1,2,4197,
134337,,Spot,5,Image 1,2,4202,
162,,Spot,5,Image 1,2,4206,
0,,Spot,5,Image 1,2,4222,
0,,Spot,5,Image 1,2,4238,
0,,Spot,5,Image 1,2,4241,
0,,Spot,5,Image 1,2,4244,
0,,Spot,5,Image 1,2,4245,
0,,Spot,5,Image 1,2,4250,
0,,Spot,5,Image 1,2,4253,
32,,Spot,5,Image 1,2,4265,
570,,Spot,5,Image 1,2,4268,
0,,Spot,5,Image 1,2,4272,
175,,Spot,5,Image 1,2,4273,
2856,,Spot,5,Image 1,2,4274,
0,,Spot,5,Image 1,2,4276,
0,,Spot,5,Image 1,2,4282,
2374,,Spot,5,Image 1,2,4288,
713286,,Spot,5,Image 1,2,4290,
91010,,Spot,5,Image 1,2,4294,
8635,,Spot,5,Image 1,2,4297,
1.92761e+06,,Spot,5,Image 1,2,4299,
1825,,Spot,5,Image 1,2,4304,
0,,Spot,5,Image 1,2,4305,
77,,Spot,5,Image 1,2,4307,
135675,,Spot,5,Image 1,2,4345,
51,,Spot,5,Image 1,2,4364,
2,,Spot,5,Image 1,2,4385,
2,,Spot,5,Image 1,2,4402,
0,,Spot,5,Image 1,2,4404,
2,,Spot,5,Image 1,2,4410,
0,,Spot,5,Image 1,2,4414,
0,,Spot,5,Image 1,2,4419,
3003,,Spot,5,Image 1,2,4423,
0,,Spot,5,Image 1,2,4424,
24,,Spot,5,Image 1,2,4431,
0,,Spot,5,Image 1,2,4438,
0,,Spot,5,Image 1,2,4448,
675,,Spot,5,Image 1,2,4450,
0,,Spot,5,Image 1,2,4464,
3,,Spot,5,Image 1,2,4467,
0,,Spot,5,Image 1,2,4468,
0,,Spot,5,Image 1,2,4472,
5,,Spot,5,Image 1,2,4485,
0,,Spot,5,Image 1,2,4487,
0,,Spot,5,Image 1,2,4491,
0,,Spot,5,Image 1,2,4492,
0,,Spot,5,Image 1,2,4493,
0,,Spot,5,Image 1,2,4495,
0,,Spot,5,Image 1,2,4497,
0,,Spot,5,Image 1,2,4498,
0,,Spot,5,Image 1,2,4499,
0,,Spot,5,Image 1,2,4508,
0,,Spot,5,Image 1,2,4520,
0,,Spot,5,Image 1,2,4537,
0,,Spot,5,Image 1,2,4538,
0,,Spot,5,Image 1,2,4543,
0,,Spot,5,Image 1,2,4544,
0,,Spot,5,Image 1,2,4546,
0,,Spot,5,Image 1,2,4550,
0,,Spot,5,Image 1,2,4554,
0,,Spot,5,Image 1,2,4562,
0,,Spot,5,Image 1,2,4563,
0,,Spot,5,Image 1,2,4567,
15,,Spot,5,Image 1,2,4571,
34,,Spot,5,Image 1,2,4572,
