
Intensity Max Ch=9 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
424,,Spot,9,Image 1,1,572,
497,,Spot,9,Image 1,1,604,
167,,Spot,9,Image 1,1,615,
244,,Spot,9,Image 1,1,616,
100,,Spot,9,Image 1,1,626,
431,,Spot,9,Image 1,1,631,
85,,Spot,9,Image 1,1,661,
93,,Spot,9,Image 1,1,688,
642,,Spot,9,Image 1,1,693,
276,,Spot,9,Image 1,1,696,
944,,Spot,9,Image 1,1,704,
904,,Spot,9,Image 1,1,707,
782,,Spot,9,Image 1,1,714,
607,,Spot,9,Image 1,1,716,
596,,Spot,9,Image 1,1,718,
959,,Spot,9,Image 1,1,730,
607,,Spot,9,Image 1,1,748,
184,,Spot,9,Image 1,1,762,
0,,Spot,9,Image 1,1,780,
28,,Spot,9,Image 1,1,782,
0,,Spot,9,Image 1,1,783,
298,,Spot,9,Image 1,1,789,
57,,Spot,9,Image 1,1,790,
74,,Spot,9,Image 1,1,792,
7,,Spot,9,Image 1,1,794,
0,,Spot,9,Image 1,1,797,
0,,Spot,9,Image 1,1,798,
116,,Spot,9,Image 1,1,800,
321,,Spot,9,Image 1,1,809,
113,,Spot,9,Image 1,1,812,
218,,Spot,9,Image 1,1,814,
95,,Spot,9,Image 1,1,822,
139,,Spot,9,Image 1,1,823,
127,,Spot,9,Image 1,1,825,
192,,Spot,9,Image 1,1,829,
149,,Spot,9,Image 1,1,830,
97,,Spot,9,Image 1,1,835,
190,,Spot,9,Image 1,1,837,
269,,Spot,9,Image 1,1,845,
345,,Spot,9,Image 1,1,889,
337,,Spot,9,Image 1,1,900,
551,,Spot,9,Image 1,1,903,
185,,Spot,9,Image 1,1,905,
452,,Spot,9,Image 1,1,906,
203,,Spot,9,Image 1,1,914,
178,,Spot,9,Image 1,1,917,
302,,Spot,9,Image 1,1,921,
164,,Spot,9,Image 1,1,923,
156,,Spot,9,Image 1,1,933,
259,,Spot,9,Image 1,1,936,
332,,Spot,9,Image 1,1,937,
440,,Spot,9,Image 1,1,939,
368,,Spot,9,Image 1,1,941,
130,,Spot,9,Image 1,1,949,
339,,Spot,9,Image 1,1,952,
59,,Spot,9,Image 1,1,965,
425,,Spot,9,Image 1,1,978,
735,,Spot,9,Image 1,1,989,
119,,Spot,9,Image 1,1,994,
144,,Spot,9,Image 1,1,997,
142,,Spot,9,Image 1,1,1010,
24,,Spot,9,Image 1,1,1018,
742,,Spot,9,Image 1,1,1021,
537,,Spot,9,Image 1,1,1033,
218,,Spot,9,Image 1,1,1041,
602,,Spot,9,Image 1,1,1043,
477,,Spot,9,Image 1,1,1048,
1111,,Spot,9,Image 1,1,1054,
704,,Spot,9,Image 1,1,1064,
676,,Spot,9,Image 1,1,1065,
186,,Spot,9,Image 1,1,1070,
645,,Spot,9,Image 1,1,1073,
992,,Spot,9,Image 1,1,1076,
507,,Spot,9,Image 1,1,1077,
896,,Spot,9,Image 1,1,1085,
640,,Spot,9,Image 1,1,1091,
719,,Spot,9,Image 1,1,1093,
683,,Spot,9,Image 1,1,1094,
426,,Spot,9,Image 1,1,1096,
979,,Spot,9,Image 1,1,1098,
636,,Spot,9,Image 1,1,1101,
952,,Spot,9,Image 1,1,1105,
739,,Spot,9,Image 1,1,1108,
840,,Spot,9,Image 1,1,1109,
402,,Spot,9,Image 1,1,1113,
661,,Spot,9,Image 1,1,1124,
481,,Spot,9,Image 1,1,1132,
397,,Spot,9,Image 1,1,1133,
1071,,Spot,9,Image 1,1,1139,
1077,,Spot,9,Image 1,1,1146,
392,,Spot,9,Image 1,1,1149,
560,,Spot,9,Image 1,1,1150,
369,,Spot,9,Image 1,1,1153,
507,,Spot,9,Image 1,1,1154,
952,,Spot,9,Image 1,1,1158,
401,,Spot,9,Image 1,1,1165,
912,,Spot,9,Image 1,1,1169,
688,,Spot,9,Image 1,1,1180,
751,,Spot,9,Image 1,1,1184,
791,,Spot,9,Image 1,1,1185,
1152,,Spot,9,Image 1,1,1189,
501,,Spot,9,Image 1,1,1193,
643,,Spot,9,Image 1,1,1196,
400,,Spot,9,Image 1,1,1198,
556,,Spot,9,Image 1,1,1199,
777,,Spot,9,Image 1,1,1201,
998,,Spot,9,Image 1,1,1203,
427,,Spot,9,Image 1,1,1209,
875,,Spot,9,Image 1,1,1210,
392,,Spot,9,Image 1,1,1211,
760,,Spot,9,Image 1,1,1213,
921,,Spot,9,Image 1,1,1216,
710,,Spot,9,Image 1,1,1217,
894,,Spot,9,Image 1,1,1218,
604,,Spot,9,Image 1,1,1226,
797,,Spot,9,Image 1,1,1228,
830,,Spot,9,Image 1,1,1229,
875,,Spot,9,Image 1,1,1232,
696,,Spot,9,Image 1,1,1237,
903,,Spot,9,Image 1,1,1241,
974,,Spot,9,Image 1,1,1242,
644,,Spot,9,Image 1,1,1243,
884,,Spot,9,Image 1,1,1246,
1036,,Spot,9,Image 1,1,1258,
811,,Spot,9,Image 1,1,1262,
1032,,Spot,9,Image 1,1,1264,
466,,Spot,9,Image 1,1,1271,
828,,Spot,9,Image 1,1,1284,
901,,Spot,9,Image 1,1,1288,
373,,Spot,9,Image 1,1,1291,
1263,,Spot,9,Image 1,1,1301,
190,,Spot,9,Image 1,1,1303,
529,,Spot,9,Image 1,1,1326,
623,,Spot,9,Image 1,1,1327,
598,,Spot,9,Image 1,1,1328,
91,,Spot,9,Image 1,1,1331,
918,,Spot,9,Image 1,1,1332,
753,,Spot,9,Image 1,1,1334,
633,,Spot,9,Image 1,1,1336,
224,,Spot,9,Image 1,1,1339,
1052,,Spot,9,Image 1,1,1341,
984,,Spot,9,Image 1,1,1346,
413,,Spot,9,Image 1,1,1347,
740,,Spot,9,Image 1,1,1351,
771,,Spot,9,Image 1,1,1353,
597,,Spot,9,Image 1,1,1354,
823,,Spot,9,Image 1,1,1355,
696,,Spot,9,Image 1,1,1357,
329,,Spot,9,Image 1,1,1358,
581,,Spot,9,Image 1,1,1359,
632,,Spot,9,Image 1,1,1361,
895,,Spot,9,Image 1,1,1362,
658,,Spot,9,Image 1,1,1364,
758,,Spot,9,Image 1,1,1370,
595,,Spot,9,Image 1,1,1371,
691,,Spot,9,Image 1,1,1372,
640,,Spot,9,Image 1,1,1373,
768,,Spot,9,Image 1,1,1375,
513,,Spot,9,Image 1,1,1376,
346,,Spot,9,Image 1,1,1382,
678,,Spot,9,Image 1,1,1383,
187,,Spot,9,Image 1,1,1389,
1062,,Spot,9,Image 1,1,1390,
787,,Spot,9,Image 1,1,1392,
1483,,Spot,9,Image 1,1,1399,
814,,Spot,9,Image 1,1,1402,
472,,Spot,9,Image 1,1,1406,
1121,,Spot,9,Image 1,1,1410,
975,,Spot,9,Image 1,1,1411,
612,,Spot,9,Image 1,1,1415,
422,,Spot,9,Image 1,1,1420,
1197,,Spot,9,Image 1,1,1435,
1183,,Spot,9,Image 1,1,1436,
990,,Spot,9,Image 1,1,1439,
539,,Spot,9,Image 1,1,1440,
596,,Spot,9,Image 1,1,1444,
713,,Spot,9,Image 1,1,1445,
789,,Spot,9,Image 1,1,1446,
969,,Spot,9,Image 1,1,1447,
1022,,Spot,9,Image 1,1,1448,
1021,,Spot,9,Image 1,1,1452,
373,,Spot,9,Image 1,1,1456,
821,,Spot,9,Image 1,1,1457,
457,,Spot,9,Image 1,1,1460,
559,,Spot,9,Image 1,1,1461,
516,,Spot,9,Image 1,1,1463,
615,,Spot,9,Image 1,1,1471,
369,,Spot,9,Image 1,1,1478,
264,,Spot,9,Image 1,1,1480,
709,,Spot,9,Image 1,1,1489,
578,,Spot,9,Image 1,1,1493,
1167,,Spot,9,Image 1,1,1495,
625,,Spot,9,Image 1,1,1496,
908,,Spot,9,Image 1,1,1506,
800,,Spot,9,Image 1,1,1508,
1098,,Spot,9,Image 1,1,1509,
1068,,Spot,9,Image 1,1,1513,
181,,Spot,9,Image 1,1,1534,
411,,Spot,9,Image 1,1,1537,
454,,Spot,9,Image 1,1,1543,
639,,Spot,9,Image 1,1,1546,
124,,Spot,9,Image 1,1,1547,
168,,Spot,9,Image 1,1,1552,
162,,Spot,9,Image 1,1,1553,
656,,Spot,9,Image 1,1,1555,
299,,Spot,9,Image 1,1,1567,
636,,Spot,9,Image 1,1,1569,
327,,Spot,9,Image 1,1,1572,
295,,Spot,9,Image 1,1,1576,
441,,Spot,9,Image 1,1,1589,
907,,Spot,9,Image 1,1,1595,
1005,,Spot,9,Image 1,1,1615,
566,,Spot,9,Image 1,1,1620,
377,,Spot,9,Image 1,1,1634,
559,,Spot,9,Image 1,1,1650,
751,,Spot,9,Image 1,1,1651,
886,,Spot,9,Image 1,1,1656,
457,,Spot,9,Image 1,1,1657,
818,,Spot,9,Image 1,1,1662,
843,,Spot,9,Image 1,1,1665,
175,,Spot,9,Image 1,1,1684,
162,,Spot,9,Image 1,1,1690,
55,,Spot,9,Image 1,1,1692,
136,,Spot,9,Image 1,1,1694,
535,,Spot,9,Image 1,1,1695,
20,,Spot,9,Image 1,1,1697,
147,,Spot,9,Image 1,1,1699,
0,,Spot,9,Image 1,1,1700,
0,,Spot,9,Image 1,1,1706,
577,,Spot,9,Image 1,1,1710,
178,,Spot,9,Image 1,1,1721,
302,,Spot,9,Image 1,1,1725,
265,,Spot,9,Image 1,1,1726,
253,,Spot,9,Image 1,1,1732,
389,,Spot,9,Image 1,1,1752,
578,,Spot,9,Image 1,1,1768,
291,,Spot,9,Image 1,1,1769,
331,,Spot,9,Image 1,1,1775,
381,,Spot,9,Image 1,1,1788,
252,,Spot,9,Image 1,1,1815,
120,,Spot,9,Image 1,1,1818,
147,,Spot,9,Image 1,1,1824,
524,,Spot,9,Image 1,1,1825,
619,,Spot,9,Image 1,1,1837,
372,,Spot,9,Image 1,1,1844,
747,,Spot,9,Image 1,1,1845,
768,,Spot,9,Image 1,1,1851,
388,,Spot,9,Image 1,1,1857,
161,,Spot,9,Image 1,1,1858,
243,,Spot,9,Image 1,1,1864,
697,,Spot,9,Image 1,1,1865,
253,,Spot,9,Image 1,1,1870,
404,,Spot,9,Image 1,1,1871,
178,,Spot,9,Image 1,1,1893,
334,,Spot,9,Image 1,1,1896,
357,,Spot,9,Image 1,1,1898,
371,,Spot,9,Image 1,1,1902,
351,,Spot,9,Image 1,1,1914,
604,,Spot,9,Image 1,1,1915,
791,,Spot,9,Image 1,1,1920,
170,,Spot,9,Image 1,1,1929,
463,,Spot,9,Image 1,1,1936,
337,,Spot,9,Image 1,1,1938,
592,,Spot,9,Image 1,1,1941,
557,,Spot,9,Image 1,1,1943,
744,,Spot,9,Image 1,1,1945,
569,,Spot,9,Image 1,1,1947,
842,,Spot,9,Image 1,1,1948,
407,,Spot,9,Image 1,1,1952,
651,,Spot,9,Image 1,1,1954,
616,,Spot,9,Image 1,1,1956,
448,,Spot,9,Image 1,1,1957,
440,,Spot,9,Image 1,1,1963,
489,,Spot,9,Image 1,1,1974,
509,,Spot,9,Image 1,1,1976,
436,,Spot,9,Image 1,1,1983,
429,,Spot,9,Image 1,1,1985,
616,,Spot,9,Image 1,1,1990,
695,,Spot,9,Image 1,1,2000,
976,,Spot,9,Image 1,1,2004,
790,,Spot,9,Image 1,1,2005,
804,,Spot,9,Image 1,1,2007,
660,,Spot,9,Image 1,1,2008,
1058,,Spot,9,Image 1,1,2014,
214,,Spot,9,Image 1,1,2034,
965,,Spot,9,Image 1,1,2037,
292,,Spot,9,Image 1,1,2038,
820,,Spot,9,Image 1,1,2042,
869,,Spot,9,Image 1,1,2043,
181,,Spot,9,Image 1,1,2044,
258,,Spot,9,Image 1,1,2045,
477,,Spot,9,Image 1,1,2052,
916,,Spot,9,Image 1,1,2053,
464,,Spot,9,Image 1,1,2054,
279,,Spot,9,Image 1,1,2055,
279,,Spot,9,Image 1,1,2057,
0,,Spot,9,Image 1,1,2058,
333,,Spot,9,Image 1,1,2060,
223,,Spot,9,Image 1,1,2061,
1174,,Spot,9,Image 1,1,2072,
990,,Spot,9,Image 1,1,2073,
985,,Spot,9,Image 1,1,2078,
1062,,Spot,9,Image 1,1,2085,
664,,Spot,9,Image 1,1,2098,
322,,Spot,9,Image 1,1,2102,
722,,Spot,9,Image 1,1,2103,
468,,Spot,9,Image 1,1,2148,
771,,Spot,9,Image 1,1,2177,
910,,Spot,9,Image 1,1,2189,
886,,Spot,9,Image 1,1,2191,
557,,Spot,9,Image 1,1,2193,
308,,Spot,9,Image 1,1,2194,
1006,,Spot,9,Image 1,1,2196,
274,,Spot,9,Image 1,1,2197,
138,,Spot,9,Image 1,1,2198,
258,,Spot,9,Image 1,1,2199,
222,,Spot,9,Image 1,1,2200,
713,,Spot,9,Image 1,1,2201,
268,,Spot,9,Image 1,1,2203,
291,,Spot,9,Image 1,1,2211,
841,,Spot,9,Image 1,1,2212,
724,,Spot,9,Image 1,1,2230,
309,,Spot,9,Image 1,1,2261,
142,,Spot,9,Image 1,1,2266,
426,,Spot,9,Image 1,1,2273,
794,,Spot,9,Image 1,1,2457,
514,,Spot,9,Image 1,1,2458,
999,,Spot,9,Image 1,1,2471,
384,,Spot,9,Image 1,1,2552,
213,,Spot,9,Image 1,1,2661,
49,,Spot,9,Image 1,2,2937,
43,,Spot,9,Image 1,2,2938,
49,,Spot,9,Image 1,2,2939,
141,,Spot,9,Image 1,2,2971,
300,,Spot,9,Image 1,2,3016,
278,,Spot,9,Image 1,2,3018,
252,,Spot,9,Image 1,2,3045,
210,,Spot,9,Image 1,2,3046,
196,,Spot,9,Image 1,2,3056,
194,,Spot,9,Image 1,2,3065,
66,,Spot,9,Image 1,2,3101,
76,,Spot,9,Image 1,2,3127,
76,,Spot,9,Image 1,2,3132,
96,,Spot,9,Image 1,2,3135,
545,,Spot,9,Image 1,2,3140,
360,,Spot,9,Image 1,2,3144,
62,,Spot,9,Image 1,2,3150,
69,,Spot,9,Image 1,2,3154,
571,,Spot,9,Image 1,2,3160,
154,,Spot,9,Image 1,2,3175,
563,,Spot,9,Image 1,2,3176,
299,,Spot,9,Image 1,2,3177,
479,,Spot,9,Image 1,2,3184,
942,,Spot,9,Image 1,2,3185,
446,,Spot,9,Image 1,2,3187,
613,,Spot,9,Image 1,2,3213,
417,,Spot,9,Image 1,2,3220,
33,,Spot,9,Image 1,2,3235,
37,,Spot,9,Image 1,2,3242,
53,,Spot,9,Image 1,2,3243,
33,,Spot,9,Image 1,2,3244,
27,,Spot,9,Image 1,2,3245,
21,,Spot,9,Image 1,2,3248,
18,,Spot,9,Image 1,2,3250,
49,,Spot,9,Image 1,2,3262,
65,,Spot,9,Image 1,2,3264,
19,,Spot,9,Image 1,2,3265,
59,,Spot,9,Image 1,2,3279,
30,,Spot,9,Image 1,2,3280,
50,,Spot,9,Image 1,2,3295,
37,,Spot,9,Image 1,2,3329,
205,,Spot,9,Image 1,2,3330,
38,,Spot,9,Image 1,2,3334,
117,,Spot,9,Image 1,2,3339,
102,,Spot,9,Image 1,2,3340,
60,,Spot,9,Image 1,2,3350,
210,,Spot,9,Image 1,2,3358,
254,,Spot,9,Image 1,2,3359,
57,,Spot,9,Image 1,2,3376,
53,,Spot,9,Image 1,2,3402,
75,,Spot,9,Image 1,2,3412,
156,,Spot,9,Image 1,2,3414,
156,,Spot,9,Image 1,2,3415,
346,,Spot,9,Image 1,2,3419,
649,,Spot,9,Image 1,2,3420,
276,,Spot,9,Image 1,2,3425,
572,,Spot,9,Image 1,2,3434,
111,,Spot,9,Image 1,2,3446,
413,,Spot,9,Image 1,2,3451,
24,,Spot,9,Image 1,2,3467,
55,,Spot,9,Image 1,2,3469,
4,,Spot,9,Image 1,2,3470,
31,,Spot,9,Image 1,2,3472,
62,,Spot,9,Image 1,2,3474,
34,,Spot,9,Image 1,2,3475,
62,,Spot,9,Image 1,2,3477,
39,,Spot,9,Image 1,2,3479,
29,,Spot,9,Image 1,2,3480,
26,,Spot,9,Image 1,2,3481,
14,,Spot,9,Image 1,2,3483,
27,,Spot,9,Image 1,2,3484,
26,,Spot,9,Image 1,2,3491,
46,,Spot,9,Image 1,2,3492,
29,,Spot,9,Image 1,2,3497,
66,,Spot,9,Image 1,2,3499,
33,,Spot,9,Image 1,2,3503,
32,,Spot,9,Image 1,2,3510,
27,,Spot,9,Image 1,2,3512,
54,,Spot,9,Image 1,2,3517,
49,,Spot,9,Image 1,2,3518,
54,,Spot,9,Image 1,2,3521,
61,,Spot,9,Image 1,2,3525,
71,,Spot,9,Image 1,2,3527,
98,,Spot,9,Image 1,2,3532,
28,,Spot,9,Image 1,2,3536,
27,,Spot,9,Image 1,2,3539,
68,,Spot,9,Image 1,2,3563,
117,,Spot,9,Image 1,2,3577,
28,,Spot,9,Image 1,2,3588,
56,,Spot,9,Image 1,2,3590,
88,,Spot,9,Image 1,2,3591,
82,,Spot,9,Image 1,2,3605,
19,,Spot,9,Image 1,2,3608,
47,,Spot,9,Image 1,2,3611,
61,,Spot,9,Image 1,2,3612,
172,,Spot,9,Image 1,2,3615,
187,,Spot,9,Image 1,2,3618,
76,,Spot,9,Image 1,2,3619,
55,,Spot,9,Image 1,2,3620,
113,,Spot,9,Image 1,2,3622,
59,,Spot,9,Image 1,2,3633,
237,,Spot,9,Image 1,2,3635,
123,,Spot,9,Image 1,2,3636,
91,,Spot,9,Image 1,2,3637,
135,,Spot,9,Image 1,2,3675,
233,,Spot,9,Image 1,2,3679,
572,,Spot,9,Image 1,2,3686,
62,,Spot,9,Image 1,2,3687,
40,,Spot,9,Image 1,2,3688,
65,,Spot,9,Image 1,2,3693,
87,,Spot,9,Image 1,2,3696,
435,,Spot,9,Image 1,2,3702,
232,,Spot,9,Image 1,2,3729,
758,,Spot,9,Image 1,2,3732,
532,,Spot,9,Image 1,2,3748,
331,,Spot,9,Image 1,2,3749,
535,,Spot,9,Image 1,2,3758,
106,,Spot,9,Image 1,2,3760,
229,,Spot,9,Image 1,2,3763,
225,,Spot,9,Image 1,2,3768,
597,,Spot,9,Image 1,2,3771,
326,,Spot,9,Image 1,2,3776,
291,,Spot,9,Image 1,2,3778,
483,,Spot,9,Image 1,2,3783,
164,,Spot,9,Image 1,2,3787,
252,,Spot,9,Image 1,2,3802,
463,,Spot,9,Image 1,2,3805,
664,,Spot,9,Image 1,2,3809,
310,,Spot,9,Image 1,2,3812,
167,,Spot,9,Image 1,2,3813,
250,,Spot,9,Image 1,2,3815,
202,,Spot,9,Image 1,2,3818,
690,,Spot,9,Image 1,2,3822,
525,,Spot,9,Image 1,2,3823,
363,,Spot,9,Image 1,2,3825,
508,,Spot,9,Image 1,2,3829,
627,,Spot,9,Image 1,2,3837,
631,,Spot,9,Image 1,2,3840,
315,,Spot,9,Image 1,2,3841,
392,,Spot,9,Image 1,2,3842,
305,,Spot,9,Image 1,2,3843,
358,,Spot,9,Image 1,2,3849,
576,,Spot,9,Image 1,2,3854,
233,,Spot,9,Image 1,2,3855,
632,,Spot,9,Image 1,2,3858,
549,,Spot,9,Image 1,2,3859,
645,,Spot,9,Image 1,2,3863,
312,,Spot,9,Image 1,2,3867,
493,,Spot,9,Image 1,2,3868,
689,,Spot,9,Image 1,2,3869,
309,,Spot,9,Image 1,2,3873,
455,,Spot,9,Image 1,2,3874,
488,,Spot,9,Image 1,2,3876,
567,,Spot,9,Image 1,2,3887,
449,,Spot,9,Image 1,2,3900,
283,,Spot,9,Image 1,2,3904,
294,,Spot,9,Image 1,2,3919,
145,,Spot,9,Image 1,2,3925,
35,,Spot,9,Image 1,2,3934,
75,,Spot,9,Image 1,2,3942,
552,,Spot,9,Image 1,2,3943,
746,,Spot,9,Image 1,2,3948,
475,,Spot,9,Image 1,2,3955,
515,,Spot,9,Image 1,2,3956,
346,,Spot,9,Image 1,2,3957,
537,,Spot,9,Image 1,2,3959,
407,,Spot,9,Image 1,2,3961,
252,,Spot,9,Image 1,2,3963,
226,,Spot,9,Image 1,2,3966,
275,,Spot,9,Image 1,2,3968,
545,,Spot,9,Image 1,2,3969,
466,,Spot,9,Image 1,2,3975,
481,,Spot,9,Image 1,2,3976,
539,,Spot,9,Image 1,2,3979,
471,,Spot,9,Image 1,2,3981,
329,,Spot,9,Image 1,2,3982,
285,,Spot,9,Image 1,2,3987,
263,,Spot,9,Image 1,2,3988,
276,,Spot,9,Image 1,2,3989,
415,,Spot,9,Image 1,2,3999,
900,,Spot,9,Image 1,2,4002,
780,,Spot,9,Image 1,2,4008,
325,,Spot,9,Image 1,2,4011,
396,,Spot,9,Image 1,2,4014,
371,,Spot,9,Image 1,2,4023,
121,,Spot,9,Image 1,2,4032,
672,,Spot,9,Image 1,2,4033,
554,,Spot,9,Image 1,2,4047,
452,,Spot,9,Image 1,2,4048,
534,,Spot,9,Image 1,2,4051,
552,,Spot,9,Image 1,2,4052,
696,,Spot,9,Image 1,2,4053,
593,,Spot,9,Image 1,2,4056,
135,,Spot,9,Image 1,2,4058,
775,,Spot,9,Image 1,2,4059,
378,,Spot,9,Image 1,2,4062,
499,,Spot,9,Image 1,2,4064,
404,,Spot,9,Image 1,2,4079,
245,,Spot,9,Image 1,2,4081,
297,,Spot,9,Image 1,2,4082,
430,,Spot,9,Image 1,2,4083,
185,,Spot,9,Image 1,2,4085,
642,,Spot,9,Image 1,2,4088,
565,,Spot,9,Image 1,2,4090,
436,,Spot,9,Image 1,2,4092,
590,,Spot,9,Image 1,2,4103,
543,,Spot,9,Image 1,2,4104,
628,,Spot,9,Image 1,2,4107,
124,,Spot,9,Image 1,2,4109,
28,,Spot,9,Image 1,2,4121,
32,,Spot,9,Image 1,2,4122,
43,,Spot,9,Image 1,2,4125,
36,,Spot,9,Image 1,2,4129,
133,,Spot,9,Image 1,2,4138,
378,,Spot,9,Image 1,2,4140,
30,,Spot,9,Image 1,2,4141,
90,,Spot,9,Image 1,2,4146,
49,,Spot,9,Image 1,2,4148,
295,,Spot,9,Image 1,2,4150,
31,,Spot,9,Image 1,2,4151,
131,,Spot,9,Image 1,2,4152,
104,,Spot,9,Image 1,2,4158,
96,,Spot,9,Image 1,2,4160,
392,,Spot,9,Image 1,2,4163,
49,,Spot,9,Image 1,2,4165,
62,,Spot,9,Image 1,2,4169,
213,,Spot,9,Image 1,2,4177,
181,,Spot,9,Image 1,2,4190,
228,,Spot,9,Image 1,2,4192,
216,,Spot,9,Image 1,2,4193,
376,,Spot,9,Image 1,2,4197,
407,,Spot,9,Image 1,2,4202,
287,,Spot,9,Image 1,2,4206,
231,,Spot,9,Image 1,2,4222,
233,,Spot,9,Image 1,2,4238,
318,,Spot,9,Image 1,2,4241,
325,,Spot,9,Image 1,2,4244,
394,,Spot,9,Image 1,2,4245,
370,,Spot,9,Image 1,2,4250,
642,,Spot,9,Image 1,2,4253,
56,,Spot,9,Image 1,2,4265,
222,,Spot,9,Image 1,2,4268,
62,,Spot,9,Image 1,2,4272,
67,,Spot,9,Image 1,2,4273,
83,,Spot,9,Image 1,2,4274,
62,,Spot,9,Image 1,2,4276,
115,,Spot,9,Image 1,2,4282,
289,,Spot,9,Image 1,2,4288,
2,,Spot,9,Image 1,2,4290,
239,,Spot,9,Image 1,2,4294,
169,,Spot,9,Image 1,2,4297,
49,,Spot,9,Image 1,2,4299,
31,,Spot,9,Image 1,2,4304,
76,,Spot,9,Image 1,2,4305,
80,,Spot,9,Image 1,2,4307,
120,,Spot,9,Image 1,2,4345,
139,,Spot,9,Image 1,2,4364,
64,,Spot,9,Image 1,2,4385,
122,,Spot,9,Image 1,2,4402,
386,,Spot,9,Image 1,2,4404,
318,,Spot,9,Image 1,2,4410,
312,,Spot,9,Image 1,2,4414,
139,,Spot,9,Image 1,2,4419,
423,,Spot,9,Image 1,2,4423,
203,,Spot,9,Image 1,2,4424,
134,,Spot,9,Image 1,2,4431,
197,,Spot,9,Image 1,2,4438,
180,,Spot,9,Image 1,2,4448,
214,,Spot,9,Image 1,2,4450,
180,,Spot,9,Image 1,2,4464,
237,,Spot,9,Image 1,2,4467,
278,,Spot,9,Image 1,2,4468,
410,,Spot,9,Image 1,2,4472,
127,,Spot,9,Image 1,2,4485,
258,,Spot,9,Image 1,2,4487,
309,,Spot,9,Image 1,2,4491,
359,,Spot,9,Image 1,2,4492,
310,,Spot,9,Image 1,2,4493,
570,,Spot,9,Image 1,2,4495,
387,,Spot,9,Image 1,2,4497,
249,,Spot,9,Image 1,2,4498,
368,,Spot,9,Image 1,2,4499,
334,,Spot,9,Image 1,2,4508,
349,,Spot,9,Image 1,2,4520,
321,,Spot,9,Image 1,2,4537,
689,,Spot,9,Image 1,2,4538,
651,,Spot,9,Image 1,2,4543,
318,,Spot,9,Image 1,2,4544,
473,,Spot,9,Image 1,2,4546,
729,,Spot,9,Image 1,2,4550,
276,,Spot,9,Image 1,2,4554,
308,,Spot,9,Image 1,2,4562,
90,,Spot,9,Image 1,2,4563,
544,,Spot,9,Image 1,2,4567,
78,,Spot,9,Image 1,2,4571,
125,,Spot,9,Image 1,2,4572,
481,,Spot,9,Image 1,2,4574,
431,,Spot,9,Image 1,2,4580,
115,,Spot,9,Image 1,2,4581,
58,,Spot,9,Image 1,2,4583,
93,,Spot,9,Image 1,2,4584,
118,,Spot,9,Image 1,2,4585,
107,,Spot,9,Image 1,2,4592,
459,,Spot,9,Image 1,2,4596,
