
Intensity Min Ch=6 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
0,,Spot,6,Image 1,1,5,
0,,Spot,6,Image 1,1,23,
0,,Spot,6,Image 1,1,29,
0,,Spot,6,Image 1,1,68,
0,,Spot,6,Image 1,1,75,
0,,Spot,6,Image 1,1,77,
0,,Spot,6,Image 1,1,88,
0,,Spot,6,Image 1,1,127,
0,,Spot,6,Image 1,1,142,
0,,Spot,6,Image 1,1,143,
0,,Spot,6,Image 1,1,162,
0,,Spot,6,Image 1,1,164,
0,,Spot,6,Image 1,1,167,
0,,Spot,6,Image 1,1,171,
0,,Spot,6,Image 1,1,173,
0,,Spot,6,Image 1,1,174,
0,,Spot,6,Image 1,1,182,
0,,Spot,6,Image 1,1,188,
0,,Spot,6,Image 1,1,190,
0,,Spot,6,Image 1,1,192,
0,,Spot,6,Image 1,1,201,
0,,Spot,6,Image 1,1,217,
0,,Spot,6,Image 1,1,222,
0,,Spot,6,Image 1,1,237,
0,,Spot,6,Image 1,1,239,
0,,Spot,6,Image 1,1,241,
0,,Spot,6,Image 1,1,242,
0,,Spot,6,Image 1,1,244,
0,,Spot,6,Image 1,1,246,
0,,Spot,6,Image 1,1,250,
0,,Spot,6,Image 1,1,257,
0,,Spot,6,Image 1,1,300,
0,,Spot,6,Image 1,1,303,
0,,Spot,6,Image 1,1,305,
0,,Spot,6,Image 1,1,309,
0,,Spot,6,Image 1,1,313,
0,,Spot,6,Image 1,1,350,
0,,Spot,6,Image 1,1,354,
0,,Spot,6,Image 1,1,364,
0,,Spot,6,Image 1,1,369,
0,,Spot,6,Image 1,1,378,
0,,Spot,6,Image 1,1,380,
0,,Spot,6,Image 1,1,387,
0,,Spot,6,Image 1,1,397,
0,,Spot,6,Image 1,1,400,
0,,Spot,6,Image 1,1,404,
0,,Spot,6,Image 1,1,406,
0,,Spot,6,Image 1,1,412,
0,,Spot,6,Image 1,1,413,
0,,Spot,6,Image 1,1,457,
0,,Spot,6,Image 1,1,458,
0,,Spot,6,Image 1,1,461,
0,,Spot,6,Image 1,1,484,
